split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,state_sector,history_x_P,history_x_R,history_sector,median_closure_rho,peak_closure_rho,peak_closure_lag_bins,best_coherent_miss,best_coherent_lag_bins,spin_radius,observed_phase_ARA,cycle_bins
development,EMU00070019,RF off,266.0,2.7309999465942383,1.4210423619895745,1.1784024909464752,1.3149569107097578,Ab,1.8596550901921711,0.8751515914646731,aB,0.47126415005390165,0.5863087243618929,16,nan,0,1.1268596765333163,1.9957803832941006,17
development,EMU00070019,RF off,266.0,2.7950000762939453,1.4376198986099702,1.1078662202079685,1.2258278645041347,Ab,1.8596550901921711,1.054482969794571,Ab,0.45390948237239404,0.5547984081004871,16,nan,0,1.3870807730119168,0.12570173132978346,17
development,EMU00070019,RF off,266.0,2.8589999675750732,1.4537227045580847,0.8123214125485544,1.095076755822239,Ba,1.8596550901921711,1.182468473699987,Ab,0.43679283302908134,0.5579903197461862,16,nan,0,0.9309968938337396,0.663430230839422,17
development,EMU00070019,RF off,266.0,2.922999858856201,1.4693644338095633,0.7939882040542374,1.106318108411319,Ba,1.8596550901921711,0.9620713432736598,aB,0.41897664668277956,0.5480688437763145,16,nan,0,1.3667004103317475,1.5231004012597067,17
development,EMU00070019,RF off,266.0,2.986999988555908,1.4845583443015913,1.2464805378425445,0.8309264240327571,aB,1.8596550901921711,0.7599733004434213,aB,0.3974135834558093,0.5026377001406787,16,nan,0,1.5072149716824557,0.602990924036778,17
development,EMU00070019,RF off,266.0,3.050999879837036,1.4993171470024178,0.7974654203759111,0.6500670558717319,bA,1.843771763375457,0.8830644381602288,aB,0.3711598755152192,0.5020369259217746,16,nan,0,0.9198479365899589,0.3197129349766515,17
development,EMU00070019,RF off,266.0,3.115000009536743,1.5136534089080294,1.2858759939621212,0.45149024882772504,aB,1.8275915348152951,1.7372771463632322,Ab,0.35923931134012077,0.4812557924787678,16,nan,0,2.405802739993945,0.4669092519752708,17
development,EMU00070019,RF off,266.0,3.178999900817871,1.5275791234923892,1.0941918302213531,0.2986191368064208,aB,1.7848333243046015,1.3653381230363661,Ab,0.3305266391579236,0.455748775798217,16,nan,0,1.6509372218519616,0.7927875292501654,17
development,EMU00070019,RF off,266.0,3.243000030517578,1.5411061483839812,1.2042127977807717,0.4484564005306054,aB,1.811103092962031,1.0349451730144952,Ab,0.31921664362059643,0.4567116468339031,16,nan,0,1.849127905708763,0.4907711709666859,17
development,EMU00070019,RF off,266.0,3.306999921798706,1.5542458000627855,0.8699294037258662,0.5505937201089732,bA,1.7942944672602723,1.155674648616412,Ab,0.3085215715223981,0.43462686315484356,16,nan,0,1.2406463168798627,0.45471661784943407,17
development,EMU00070019,RF off,266.0,3.371000051498413,1.5670092668313529,0.7659411174058176,0.4451903703420417,bA,1.77715297594221,2.0,Ab,0.2992437706837771,0.40798829346418725,19,nan,0,1.4932052796826785,1.6838514453005677,17
development,EMU00070019,RF off,266.0,3.434999942779541,1.5794072263898669,1.243502553495027,0.6664309880565261,aB,1.77715297594221,2.0,Ab,0.29784753020540233,0.4154743767942887,19,nan,0,2.309527709877692,0.3966015439816231,17
development,EMU00070019,RF off,266.0,3.499000072479248,1.5914502354962952,0.8682016834260994,0.7346865018661126,bA,1.7942944672602723,1.9568354019890513,Ab,0.2783715463543681,0.4048927429998007,16,nan,0,1.9717800292542798,0.6256922004899669,17
development,EMU00070019,RF off,266.0,3.562999963760376,1.60314836912814,1.0783910721622298,1.0168156938001944,Ab,1.811103092962031,2.0,Ab,0.2767363515870476,0.38723749294575127,19,nan,0,1.3451661672428628,0.8393972240064262,17
development,EMU00070019,RF off,266.0,3.626999855041504,1.614511546428203,0.8676226253996474,0.9443150191331405,bA,1.811103092962031,2.0,Ab,0.2571939039279302,0.3723684287010784,19,nan,0,1.1440873988462827,0.46120561016701817,17
development,EMU00070019,RF off,266.0,3.690999984741211,1.6255493988309917,0.6655542099924555,0.9540883221013101,bA,1.77715297594221,2.0,Ab,0.2503295609781698,0.37078551920675773,19,nan,0,1.1518758588122504,0.5224184835082658,17
development,EMU00070019,RF off,266.0,3.754999876022339,1.6362711604169293,0.934195390244347,0.9607481375342167,bA,1.77715297594221,2.0,Ab,0.2410447783325983,0.38213870445448944,19,nan,0,2.2460260287145957,0.667747711230617,17
development,EMU00070019,RF off,266.0,3.819000005722046,1.6466859606755517,0.856781124686515,1.2233271366872789,Ba,1.77715297594221,2.0,Ab,0.21074008937633043,0.37446047982934955,19,nan,0,0.8604721140706437,0.24403304767233677,17
development,EMU00070019,RF off,266.0,3.883000135421753,1.6568025495947836,1.1226791719274956,1.1450485570929227,Ab,1.750204025590829,2.0,Ab,0.19777168081942498,0.3475428849173623,19,nan,0,1.464051749884224,0.9957659431625283,17
development,EMU00070019,RF off,266.0,3.9469997882843018,1.666629393827122,1.2550948000890605,0.99166709961739,aB,1.7323556195543972,2.0,Ab,0.20294846054012933,0.3404954723690381,19,nan,0,1.9408018643395488,0.5697268642199155,17
development,EMU00070019,RF off,266.0,4.011000156402588,1.6761749691148449,0.526773365306623,1.0474971022907422,Ba,1.7418167625100693,2.0,Ab,0.22109076773674197,0.35840332318103774,19,nan,0,1.0281551720506568,0.025269792466413678,17
development,EMU00070019,RF off,266.0,4.075000286102295,1.6854471869001517,1.271309035622538,0.8700152914906361,aB,1.7418167625100693,2.0,Ab,0.21917027310472503,0.346217431138495,19,nan,0,1.8464644435886133,0.3997723080408178,17
development,EMU00070019,RF off,266.0,4.139000415802002,1.6944539093887445,1.2502184199340969,0.9174497352245502,aB,1.7418167625100693,2.0,Ab,0.21725929187569207,0.3471461607807331,19,nan,0,2.4412235697776414,0.3082071337763168,17
development,EMU00070019,RF off,266.0,4.203000068664551,1.703202674377213,1.0770873262192142,1.0585353343830408,Ab,1.675204723087622,2.0,Ab,0.23607908631778093,0.3598856501447323,19,nan,0,2.422454070066754,0.5803332799148813,17
development,EMU00070019,RF off,266.0,4.267000198364258,1.7117009965536942,0.9553031510037148,1.004141772674801,Ba,1.675204723087622,2.0,Ab,0.26384445623198516,0.37450103864644185,19,nan,0,3.548310998270774,0.7229167515009377,17
development,EMU00070019,RF off,266.0,4.331000328063965,1.7199559827106756,0.9326790731872985,1.0429512554769875,Ba,1.694230038924024,2.0,Ab,0.26469000274762744,0.39969748896637713,19,nan,0,1.3030800435239978,0.26807451505998836,17
development,EMU00070019,RF off,266.0,4.394999980926514,1.7279745415107228,1.04274706059418,0.7843211981256115,aB,1.694230038924024,2.0,Ab,0.2582281022661843,0.3668399885591739,19,nan,0,2.6592539932224613,0.11484514167568582,17
development,EMU00070019,RF off,266.0,4.459000110626221,1.7357635604366717,0.9250459789536081,0.7962158525354655,bA,1.6538216823043197,2.0,Ab,0.2698561694598882,0.37912196154777,19,nan,0,2.0846299961124966,0.38665674788939614,17
development,EMU00070019,RF off,266.0,4.523000240325928,1.7433295531202766,0.6107787024865844,0.7548291992635009,bA,1.75854627149124,2.0,Ab,0.29352424863233584,0.41186661329521584,19,nan,0,1.5089776483014723,0.46460184435147606,17
development,EMU00070019,RF off,266.0,4.587000370025635,1.750678905565378,1.4356049950052978,0.7081023397394584,aB,1.7779991581066663,2.0,Ab,0.2852537215694261,0.4075879149469618,19,nan,0,3.314537164254902,0.7701079816221186,17
development,EMU00070019,RF off,266.0,4.651000022888184,1.7578177685025949,0.9307726017188221,0.969559278264295,bA,1.7779991581066663,2.0,Ab,0.28721365732689996,0.4163635954251219,19,nan,0,2.314905848729418,0.6743235289936294,17
development,EMU00070019,RF off,266.0,4.715000152587891,1.7647522738063923,1.2667222757375995,1.0339329331858627,Ab,1.7779991581066663,2.0,Ab,0.2899564680414644,0.40799824685388536,19,nan,0,4.024092812638249,1.8271982603673524,17
development,EMU00070019,RF off,266.0,4.779000282287598,1.7714882205144122,0.8482978209085905,0.8279842502138511,bA,1.7779991581066663,2.0,Ab,0.29835762383361075,0.40416220716170514,17,nan,0,1.6459685316457342,0.31279594786147863,17
development,EMU00070019,RF off,266.0,4.843000411987305,1.7780312940381195,0.775536515387036,1.0267174643437091,Ba,1.7779991581066663,2.0,Ab,0.3060878380243902,0.4309131362559139,20,nan,0,2.099323201377122,0.8029518123152413,17
development,EMU00070019,RF off,266.0,4.9070000648498535,1.7843869703269897,1.0926502639952078,1.214579424288304,Ab,1.79702447394307,2.0,Ab,0.30926296741522336,0.42619815901755537,18,nan,0,2.816268327522357,1.1135646907289833,17
development,EMU00070019,RF off,266.0,4.9710001945495605,1.7905607085430049,0.767223498849376,0.9330468338171951,bA,1.75854627149124,2.0,Ab,0.3189309062491501,0.44723163595488313,17,nan,0,2.352082431690034,0.17835003291358628,17
development,EMU00070019,RF off,266.0,5.035000324249268,1.7965576715260125,1.149082712422869,1.044495660301618,Ab,1.75854627149124,2.0,Ab,0.32423352795412164,0.4352278848558317,17,nan,0,3.795583707201478,0.3591159724974427,17
development,EMU00070019,RF off,266.0,5.098999977111816,1.8023828781812998,0.7898458734491518,1.0452589904999077,Ba,1.73864615313012,2.0,Ab,0.3290222274366115,0.4379693989038827,17,nan,0,2.0624084624747643,1.791495385033885,17
development,EMU00070019,RF off,266.0,5.163000106811523,1.8080413320278101,0.883053806004685,0.9499457506477393,bA,1.6856397652689985,2.0,Ab,0.3441995927225568,0.47953811554278664,17,nan,0,2.168826553372438,0.7008982240811497,17
development,EMU00070019,RF off,266.0,5.2270002365112305,1.8135377649945588,1.2382983443293907,0.8778857094044634,aB,1.6856397652689985,2.0,Ab,0.3593587976156114,0.4946266012234262,17,nan,0,3.308418682579756,0.5346676119545494,17
development,EMU00070019,RF off,266.0,5.2910003662109375,1.818876816293279,1.0607517716635753,0.8353644975802255,aB,1.7278820569487061,1.9020350208541916,Ab,0.3457874129665846,0.4748968049373867,17,nan,0,3.0202956741734686,0.6521482462935559,17
development,EMU00070019,RF off,266.0,5.355000019073486,1.8240629542178166,0.7862605126460933,0.6663245518221017,bA,1.6026907072106802,2.0,Ab,0.3476803804722408,0.46120168414972873,17,nan,0,1.336028325589295,1.31108152316156,17
development,EMU00070019,RF off,266.0,5.419000148773193,1.8291006333636712,1.0454324867053526,0.7357562859083561,aB,1.5914357592868629,2.0,Ab,0.3631304219480765,0.47286372210667943,17,nan,0,2.3752764527875545,0.7901081350489565,17
development,EMU00070019,RF off,266.0,5.4830002784729,1.8339940665318595,0.766457635208523,0.6956544045646766,bA,1.6240737479939824,2.0,Ab,0.36092622697233867,0.4532899564072922,17,nan,0,2.055675453155946,0.4840693338486319,17
development,EMU00070019,RF off,266.0,5.547000408172607,1.838747383977896,1.1431371655077487,0.9427194581792868,aB,1.6240737479939824,2.0,Ab,0.34178252617698096,0.4529699598061628,17,nan,0,3.365960208212601,1.9567279814016276,17
development,EMU00070019,RF off,266.0,5.611000061035156,1.8433645637903782,1.3533598068521644,0.7542494603700596,aB,1.6240737479939824,2.0,Ab,0.3540189476283006,0.4681862314559196,17,nan,0,3.078156383597711,0.24346173020633227,17
development,EMU00070019,RF off,266.0,5.675000190734863,1.8478495718623675,1.0965380598914396,0.8976154031656778,aB,1.6240737479939824,2.0,Ab,0.3570802071607685,0.4718065418647281,17,nan,0,2.5349638144778606,0.27759566871592756,17
development,EMU00070019,RF off,266.0,5.73900032043457,1.8522061588191063,0.9114692222612408,1.0549057286478463,Ba,1.6343758120379563,2.0,Ab,0.3422503960511703,0.4542125263316076,17,nan,0,1.721297132637665,0.6139479775574437,17
development,EMU00070019,RF off,266.0,5.802999973297119,1.8564379707223382,1.788125046708891,1.0223681124983783,Ab,1.6452583524933688,2.0,Ab,0.3286125665475584,0.44252616121594196,17,nan,0,4.169682253651792,0.43380522224968404,17
development,EMU00070019,RF off,266.0,5.867000102996826,1.8605486424561584,1.130685525433056,1.096025585842576,Ab,1.625358234132249,2.0,Ab,0.3394655570798153,0.46181584999908115,17,nan,0,4.009491790492849,0.1970157256315265,17
development,EMU00070019,RF off,266.0,5.931000232696533,1.8645416116039377,0.910298458169328,1.159122128186112,Ba,1.6144686773277734,2.0,Ab,0.3355991204611001,0.4801975104053298,17,nan,0,3.6056076448724568,0.39860314415375225,17
development,EMU00070019,RF off,266.0,5.99500036239624,1.8684202483931376,0.9190726038903525,1.1495724478518943,Ba,1.6144686773277734,2.0,Ab,0.33212606897627367,0.4784707237027549,17,nan,0,1.9090326061337297,0.34652967212757385,17
development,EMU00070025,RF on,302.0,2.2829999923706055,1.290480240652085,0.96504072225563,1.4355890513071352,Ba,1.8688158281147955,0.9004165979437938,aB,0.5666711599825107,0.6088940708422695,12,nan,0,1.0333669492868047,0.4168248413241484,15
development,EMU00070025,RF on,302.0,2.3469998836517334,1.3107961426068178,0.4313730830912393,1.1709168558503364,Ba,1.8688158281147955,0.9312688752979466,aB,0.5492401519444484,0.5920114699810188,30,nan,0,0.43784502493399396,1.2966371666095267,15
development,EMU00070025,RF on,302.0,2.4110000133514404,1.3305304054176792,0.6885187691372625,1.0013196578077035,Ba,1.8596550901921711,0.9268972907738565,aB,0.5513343425457687,0.6068170755503514,2,nan,0,1.1870776734195234,1.0894050780538758,15
development,EMU00070025,RF on,302.0,2.4749999046325684,1.3496995384347905,0.7838934563434858,0.8372725490616888,bA,1.8275915348152951,1.0311318350428043,Ab,0.5431724888421199,0.598589712337611,2,nan,0,0.7991154739584926,0.409900884866314,15
development,EMU00070025,RF on,302.0,2.5390000343322754,1.3683198640131937,0.7237027346068154,0.9639466547745957,bA,1.811103092962031,1.1832874448529613,Ab,0.5121160254669781,0.5914414045323186,2,nan,0,0.5888905436428497,1.0649936413871686,15
development,EMU00070025,RF on,302.0,2.6029999256134033,1.3864069596019823,1.1722210372046666,1.0123985947895406,Ab,1.811103092962031,1.259047171833338,Ab,0.49308770010270964,0.5704469828319509,2,nan,0,0.6200340577994731,1.3126287625300845,15
development,EMU00070025,RF on,302.0,2.6670000553131104,1.4039762262104571,0.8902971654358313,0.9730102361536803,bA,1.8367522727379193,1.4046945741755423,Ab,0.4792591772974023,0.5463121976661813,30,nan,0,1.2149411561950723,1.499088928056918,15
development,EMU00070025,RF on,302.0,2.7309999465942383,1.4210423619895745,1.4569676364316615,0.8538761657295189,aB,1.8529325012980808,1.516844717042704,Ab,0.45195969118862256,0.5237349514592256,30,nan,0,1.6401763186860023,0.39587339206613703,15
development,EMU00070025,RF on,302.0,2.7950000762939453,1.4376198986099702,1.094442159322528,0.7871805226092699,aB,1.8202638308846557,1.4824815232260575,Ab,0.4306994890456154,0.49554734730323136,2,nan,0,1.0635587518658085,1.7539685284662152,15
development,EMU00070025,RF on,302.0,2.8589999675750732,1.4537227045580847,0.8798722325223143,0.442696327213553,bA,1.8034552051828971,1.646840813957239,Ab,0.4206821056126251,0.5014680853033137,16,nan,0,1.0438178846640123,1.1108560604586035,15
development,EMU00070025,RF on,302.0,2.922999858856201,1.4693644338095633,1.0740691079763416,0.7006755134156397,aB,1.8367522727379193,1.6449410803500295,Ab,0.39803695951051743,0.47070196103025363,16,nan,0,1.20701788707615,0.4152023857636662,15
development,EMU00070025,RF on,302.0,2.986999988555908,1.4845583443015913,0.7361056503233319,0.5686052831493889,bA,1.8367522727379193,1.710156341209444,Ab,0.37367557551526304,0.48041251229439386,16,nan,0,1.15850645030918,0.9289953542216102,15
development,EMU00070025,RF on,302.0,3.050999879837036,1.4993171470024178,0.917529082882603,1.0864195025514605,Ba,1.8688158281147955,1.692324717313321,Ab,0.3584111017150099,0.4847414045598661,16,nan,0,1.3100248888513175,0.5180525253573798,15
development,EMU00070025,RF on,302.0,3.115000009536743,1.5136534089080294,0.6213508735041472,1.2586444896579154,Ba,1.8688158281147955,1.8539926709543861,Ab,0.34544921076652,0.48884225340189513,16,nan,0,0.7640045815632137,1.28823836145834,15
development,EMU00070025,RF on,302.0,3.178999900817871,1.5275791234923892,1.6017375718817812,1.1363684961396867,Ab,1.8844129532345621,2.0,Ab,0.3259250090733334,0.44672679038839974,16,nan,0,1.281086205261271,0.4294498511831974,15
development,EMU00070025,RF on,302.0,3.243000030517578,1.5411061483839812,0.7658543325296826,1.141529420334206,Ba,1.8997340084988443,2.0,Ab,0.31898279552422915,0.4561106201469079,16,nan,0,0.8198485862586682,0.5768670426231952,15
development,EMU00070025,RF on,302.0,3.306999921798706,1.5542458000627855,0.9781745612348957,1.0144427696287754,Ba,1.8997340084988443,1.6699090067389855,Ab,0.30811418947802105,0.45302099389150535,16,nan,0,1.3085187550222326,1.8879725163920427,15
development,EMU00070025,RF on,302.0,3.371000051498413,1.5670092668313529,1.0528386753308325,0.7534198977028378,aB,1.8997340084988443,2.0,Ab,0.28328539159601146,0.43049667235101086,16,nan,0,0.8256014159087187,1.7717762949057503,15
development,EMU00070025,RF on,302.0,3.434999942779541,1.5794072263898669,1.1617320358190262,1.1809014819741122,Ab,1.9147885970765433,2.0,Ab,0.2639082634615969,0.3941767101625971,16,nan,0,1.8367793383236735,1.202435482428709,15
development,EMU00070025,RF on,302.0,3.499000072479248,1.5914502354962952,1.1127381352085508,0.9365317603731446,aB,1.9147885970765433,1.9326114510974646,Ab,0.2584246950178354,0.3755336528360445,2,nan,0,1.1006048978087468,0.0009069446123787613,15
development,EMU00070025,RF on,302.0,3.562999963760376,1.60314836912814,1.085040274441178,1.0516069310981582,Ab,1.9147885970765433,2.0,Ab,0.2525309287641879,0.3708146467133963,2,nan,0,0.9532023149388659,0.38584510722785736,15
development,EMU00070025,RF on,302.0,3.626999855041504,1.614511546428203,1.1632124996286959,1.2332327089850637,Ab,1.8752522153119373,1.9980829482371736,Ab,0.22990678404657153,0.3318028717097442,16,nan,0,1.1476628012130192,1.5331803516896465,15
development,EMU00070025,RF on,302.0,3.690999984741211,1.6255493988309917,0.857781888184481,1.0584947586988713,Ba,1.8752522153119373,1.9773708568369222,Ab,0.2020656259158511,0.32135998682092354,21,nan,0,1.2510262239038357,0.09441596048684994,15
development,EMU00070025,RF on,302.0,3.754999876022339,1.6362711604169293,1.2411931911176672,1.1877787711650847,Ab,1.8905732705762202,1.8934265218860005,Ab,0.19560340403901366,0.31203087949218017,21,nan,0,2.021990250982734,0.7859242096429855,15
development,EMU00070025,RF on,302.0,3.819000005722046,1.6466859606755517,0.7716495974279597,0.8016614754100706,bA,1.834310620419785,1.936396340820287,Ab,0.16659054277721796,0.2907205191215233,14,nan,0,0.9292035099385415,0.04340050099469297,15
development,EMU00070025,RF on,302.0,3.883000135421753,1.6568025495947836,1.4178468579628902,0.7084265364510234,aB,1.8596550901921711,1.8901033079610625,Ab,0.1425381488971858,0.2723130000593895,14,nan,0,3.2799698034959084,0.04341785460262975,15
development,EMU00070025,RF on,302.0,3.9469997882843018,1.666629393827122,1.1325611627581127,0.5788976378210229,aB,1.8752522153119373,1.7767567288287989,Ab,0.13352040432891393,0.27035646892261495,21,nan,0,1.4224302761417205,0.4102504268878319,15
development,EMU00070025,RF on,302.0,4.011000156402588,1.6761749691148449,0.6899202915096435,0.3658714024813121,bA,1.8905732705762202,1.703202616678557,Ab,0.11677210119543054,0.25957816079673063,21,nan,0,1.0648299445803786,1.2284129536491963,15
development,EMU00070025,RF on,302.0,4.075000286102295,1.6854471869001517,1.2500763643853745,0.30988404480630816,aB,1.8752522153119373,1.8791252038027577,Ab,0.10826560017787187,0.24532045720779688,21,nan,0,1.5489248375617506,1.1651551286897879,15
development,EMU00070025,RF on,302.0,4.139000415802002,1.6944539093887445,0.6897382321668291,0.8280099894095645,bA,1.8905732705762202,1.8054502251084703,Ab,0.10350569663385117,0.25031105302943224,14,nan,0,1.4850382182730146,1.7898143143413188,15
development,EMU00070025,RF on,302.0,4.203000068664551,1.703202674377213,1.0530050087221001,0.7980485588369046,aB,1.8752522153119373,1.8273389990509816,Ab,0.09088216450044677,0.23981758174975337,21,nan,0,1.3717212268264938,0.8354128513109936,15
development,EMU00070025,RF on,302.0,4.267000198364258,1.7117009965536942,1.046588488400225,0.9610750543710441,aB,1.8596550901921711,1.934549707123262,Ab,0.08899196675280915,0.24855001601324703,21,nan,0,2.032718309112582,0.8773557576893491,15
development,EMU00070025,RF on,302.0,4.331000328063965,1.7199559827106756,0.9311361250684758,1.0762967844222315,Ba,1.843771763375457,1.992875486885093,Ab,0.09140161851346686,0.26530918048037927,21,nan,0,1.429313973767842,1.2738233362973332,15
development,EMU00070025,RF on,302.0,4.394999980926514,1.7279745415107228,0.8863281958179101,0.9536920787689351,bA,1.8596550901921711,1.9802465179003046,Ab,0.09089291461599078,0.24286411318770176,21,nan,0,2.0392531352623036,1.7180462961048877,15
development,EMU00070025,RF on,302.0,4.459000110626221,1.7357635604366717,1.0055826070137917,0.8817679689350959,aB,1.843771763375457,1.9492943047357196,Ab,0.08224462564031829,0.25139654778448534,14,nan,0,1.432695849212271,0.8223932178558915,15
development,EMU00070025,RF on,302.0,4.523000240325928,1.7433295531202766,0.6790583599763541,1.0789220109674356,Ba,1.8596550901921711,1.90292782411732,Ab,0.08981127262617654,0.2405521812894156,14,nan,0,1.044962411250196,1.4660260447615339,15
development,EMU00070025,RF on,302.0,4.587000370025635,1.750678905565378,0.8208057170219093,0.7878236483841716,bA,1.8688158281147955,2.0,Ab,0.07809541558122826,0.22911456784956244,11,nan,0,1.1652527287017826,0.7295334534204357,15
development,EMU00070025,RF on,302.0,4.651000022888184,1.7578177685025949,0.6929199226681009,0.9833317242391625,bA,1.8688158281147955,2.0,Ab,0.07540114572295521,0.227831222033689,11,nan,0,0.895074947712161,1.0838633132930502,15
development,EMU00070025,RF on,302.0,4.715000152587891,1.7647522738063923,1.4566056245918704,1.3701125766477502,Ab,1.8688158281147955,2.0,Ab,0.07873913115562955,0.23600571649250557,14,nan,0,1.9420685734273875,0.8356559441807693,15
development,EMU00070025,RF on,302.0,4.779000282287598,1.7714882205144122,1.2626284867811148,1.2561358327802066,Ab,1.8688158281147955,2.0,Ab,0.07340352953669388,0.23993961386828305,14,nan,0,1.7911844101015972,0.8771976455902921,15
development,EMU00070025,RF on,302.0,4.843000411987305,1.7780312940381195,1.4756198054321805,1.4887494049120313,Ab,1.8844129532345621,2.0,Ab,0.08658265968254092,0.22857138949832254,14,nan,0,3.2790521507460535,1.4241851722236039,15
development,EMU00070025,RF on,302.0,4.9070000648498535,1.7843869703269897,1.1555758788562684,1.236135549412931,Ab,1.8844129532345621,1.995518079591826,Ab,0.07423533208490976,0.22951667588839,14,nan,0,1.08818372951504,0.724537559062599,15
development,EMU00070025,RF on,302.0,4.9710001945495605,1.7905607085430049,1.146055847852637,1.222436911479931,Ab,1.8844129532345621,1.8793094177210503,Ab,0.08369282702416031,0.231221837333531,14,nan,0,2.60639883757082,1.1652113076951915,15
development,EMU00070025,RF on,302.0,5.035000324249268,1.7965576715260125,0.8631131217876892,1.1552730629224568,Ba,1.8844129532345621,2.0,Ab,0.07477521617749838,0.1899338214276546,14,nan,0,1.3797347868257555,1.0334238612804028,15
development,EMU00070025,RF on,302.0,5.098999977111816,1.8023828781812998,0.5620024525801665,1.3293576866089227,Ba,1.8529325012980808,1.8571859109839985,Ab,0.0809656446784573,0.19748025872921218,21,nan,0,1.2815288552919366,1.729835298546215,15
development,EMU00070025,RF on,302.0,5.163000106811523,1.8080413320278101,1.0438157722016173,1.163471035991278,Ab,1.8367522727379193,1.8137324786374165,Ab,0.07305976449912775,0.197240172402719,21,nan,0,1.1879126499882833,1.1930286946390618,15
development,EMU00070025,RF on,302.0,5.2270002365112305,1.8135377649945588,0.945468260347042,0.9782472499409903,bA,1.8529325012980808,1.6358595703534913,Ab,0.07420184792893753,0.21408667481815077,14,nan,0,2.3368356608589282,0.7967353269889342,15
development,EMU00070025,RF on,302.0,5.2910003662109375,1.818876816293279,0.564956181230309,0.8593922432333984,bA,1.8529325012980808,1.678191782433424,Ab,0.0738597743529189,0.21702697248694536,14,nan,0,1.066187628526354,1.8377035904643269,15
development,EMU00070025,RF on,302.0,5.355000019073486,1.8240629542178166,1.2276163390498163,0.8746590790721941,aB,1.8844129532345621,1.7179646503728565,Ab,0.07900433934264368,0.2542201097793244,14,nan,0,2.036844953173676,1.6123793168025604,15
development,EMU00070025,RF on,302.0,5.419000148773193,1.8291006333636712,0.9832754522699567,1.0159245903648557,Ba,1.8688158281147955,1.8977688156148007,Ab,0.08577036540167632,0.25527579201210004,14,nan,0,1.4536961148672962,1.8799161117943457,15
development,EMU00070025,RF on,302.0,5.4830002784729,1.8339940665318595,1.0713526401866305,1.7225883914021742,Ab,1.8688158281147955,1.893309600387994,Ab,0.08168429119689634,0.23981951272665086,14,nan,0,1.9070375909887094,1.6904868144513003,15
development,EMU00070025,RF on,302.0,5.547000408172607,1.838747383977896,0.8948017612545434,1.4354582910295146,Ba,1.8367522727379193,2.0,Ab,0.08103354252528294,0.22686424528388963,14,nan,0,1.9267922410981966,1.3050667193719976,15
development,EMU00070025,RF on,302.0,5.611000061035156,1.8433645637903782,1.0724374001415695,1.4567743749129831,Ab,1.8202638308846557,1.867184927979045,Ab,0.08202996993218142,0.22568578218413243,14,nan,0,3.2254761204923375,1.8219727515433788,15
development,EMU00070025,RF on,302.0,5.675000190734863,1.8478495718623675,1.003409666734858,1.352355628046764,Ab,1.8202638308846557,2.0,Ab,0.08836109176017029,0.1992882063322085,14,nan,0,2.2158879414879102,0.780307731790956,15
development,EMU00070025,RF on,302.0,5.73900032043457,1.8522061588191063,1.0696991099504176,1.042133263054258,Ab,1.8367522727379193,2.0,Ab,0.08792658378568516,0.21480886706218313,14,nan,0,2.192792069256095,1.3201629688924643,15
development,EMU00070025,RF on,302.0,5.802999973297119,1.8564379707223382,1.1438103632651286,1.0347187619350717,Ab,1.8367522727379193,2.0,Ab,0.07916867637222744,0.21241827482714037,14,nan,0,3.0291386539225167,1.1224411467596864,15
development,EMU00070025,RF on,302.0,5.867000102996826,1.8605486424561584,0.9497462523146616,1.06660766695826,Ba,1.8367522727379193,2.0,Ab,0.06765908510127253,0.1955507565096108,14,nan,0,3.223787993885877,0.7368171120556055,15
development,EMU00070025,RF on,302.0,5.931000232696533,1.8645416116039377,1.2172955108915644,1.041590142595897,Ab,1.843771763375457,2.0,Ab,0.079592037763588,0.17707059500598307,14,nan,0,3.446243737383607,1.4820625093910664,15
development,EMU00070025,RF on,302.0,5.99500036239624,1.8684202483931376,1.29485776122664,1.1866139091194432,Ab,1.8596550901921711,2.0,Ab,0.08133983197264077,0.17190280390791277,1,nan,0,4.0266398373351135,0.9922474319220075,15
development,EMU00070025,RF off,302.0,2.2829999923706055,1.290480240652085,1.008382260987783,1.2424673070207743,Ab,1.8688158281147955,1.1049793972172377,Ab,0.5928704071745343,0.6535621492688095,25,nan,0,1.4258243186226858,0.7488676167730033,15
development,EMU00070025,RF off,302.0,2.3469998836517334,1.3107961426068178,0.47155270623483303,1.082453319576889,Ba,1.8844129532345621,1.3008638930647405,Ab,0.5699766405008458,0.6338818812443286,25,nan,0,0.5009745894763193,0.9677121645570252,15
development,EMU00070025,RF off,302.0,2.4110000133514404,1.3305304054176792,0.7981541353073933,0.7628058047765189,bA,1.8688158281147955,1.468399535619574,Ab,0.5535212635523779,0.610707876226753,25,nan,0,1.0499624605357365,1.75965394922015,15
development,EMU00070025,RF off,302.0,2.4749999046325684,1.3496995384347905,0.9402714904219751,0.5267171092594357,bA,1.8844129532345621,1.4703626830888397,Ab,0.5331815020349273,0.5819796278716204,18,nan,0,1.0754980007880044,0.04345453257956247,15
development,EMU00070025,RF off,302.0,2.5390000343322754,1.3683198640131937,0.2947729199264268,0.9128985872074379,bA,1.8997340084988443,1.4363377721598587,Ab,0.5244828442764505,0.5837603211962396,18,nan,0,0.30271517789334573,0.5242937634081181,15
