row,event_id,delay_ns,first_amp_mV,second_amp_mV,first_loop_area,second_loop_area,same_orientation,rmse_direct,rmse_full,rmse_radial,rmse_path
3920,2834,1608,48.0,14.0,1.7229933407139915,0.8040789386006202,1,0.20863965378429206,1.2977257525021555,0.6815309673073776,1.123894200732251
3923,2837,1248,103.6,19.6,1.9594010993800888,0.8911591290962904,1,0.22294007118495235,1.3195576230063193,0.7476881630674161,1.1099085577573102
3925,2839,6176,164.3,46.3,2.3684529758291926,1.665694258936624,1,0.1808576536775671,1.3638609543523201,0.7764293467441878,1.1357744772686917
3926,2840,8880,13.5,89.5,1.374508148241067,1.791155447526653,1,0.2532276482590044,1.2960566741444512,0.724382576501743,1.104154439966556
3927,2841,1304,35.2,15.2,1.1901862755842143,0.9186023068090492,1,0.18937567200890254,1.3290529088300966,0.6879866082554852,1.1527875808142964
3929,2843,4776,85.3,34.3,1.9521302951552792,1.0154007105987177,1,0.17294336311028,1.3550195140924275,0.771898493338479,1.1270137560815123
3932,2846,1064,26.8,16.8,1.454662004898693,0.8205307018315817,1,0.15008127050595244,1.3036012307411389,0.6538567747084637,1.1377046517942775
3933,2847,4528,110.1,29.1,2.21687091537687,1.2186420161531495,1,0.22035724082076724,1.3457168546327267,0.7723961161640268,1.1237950908237089
3934,2848,5424,128.2,35.2,2.1189165267690857,1.9115869675670052,1,0.2041149974727373,1.36771435174731,0.7950758758572523,1.1314414840364848
3935,2849,1760,111.5,15.5,2.40205931525398,0.7149625228341246,1,0.28774518339528227,1.3054638256437645,0.7539404703829793,1.1039052757145105
3936,2850,2544,38.4,30.4,1.335831006797507,1.335300990331255,1,0.1310275551865409,1.3397050184983592,0.7288219050934168,1.1317227520306612
3942,2856,2904,57.1,28.1,1.710571913135814,1.3613914941303338,1,0.1298577648188056,1.3249846360599724,0.7341029468427989,1.1106485440117555
3947,2861,2408,82.0,16.0,2.1490433535317846,0.783859702648754,1,0.27142939713072767,1.3233876533716038,0.7652899766382849,1.1132654896205683
3950,2864,3000,36.2,17.2,1.413079750724873,0.8126414534671224,1,0.18535287756461488,1.321508710499555,0.6877591365769086,1.1435595005082444
3954,2868,4168,79.1,25.1,1.8979882733330435,1.2186597078425465,1,0.1654198059218887,1.3674789362898365,0.7497245586326905,1.1555411890411502
3956,2870,864,116.0,22.0,1.8744835017268648,1.319792484196825,1,0.2901639282543552,1.3169215089398625,0.7467719499673121,1.1228575246710786
3959,2873,2920,108.7,23.7,1.8646148792972717,1.378425641188181,1,0.2940942470389584,1.3188453374116134,0.7470261599208017,1.1259646382314785
3960,2874,1224,47.2,14.2,1.7130721409209466,0.7591156437115179,1,0.23480637841982038,1.2928744062067372,0.6878727720176109,1.1195933704197534
3961,2875,6304,59.3,19.3,1.527754253330968,0.9485036975544128,1,0.23954841629985793,1.3156474895140213,0.7146071476741938,1.1303310952589378
3963,2877,5760,76.8,39.8,2.264779815653549,1.6830943597907555,1,0.19913289306333767,1.3491646711130476,0.7843649394922254,1.1156481795685909
3964,2878,1648,21.9,22.9,1.5664031632738045,1.197833172877153,1,0.166127952483347,1.3131086204316311,0.6985692378141465,1.1242125091048991
3974,2888,14088,60.9,36.9,2.086990387129108,1.3227923335885872,1,0.17683217706593363,1.337623592175498,0.7325480517351877,1.1330842180038259
3975,2889,2024,25.2,17.2,1.7537442839648159,1.0888347869861814,1,0.15700153015352122,1.3047636954926585,0.6841657584695983,1.1220405502850264
3976,2890,1024,60.6,45.6,1.6252480449953415,1.8237841575724754,1,0.1499341372950663,1.3826437653817085,0.7757223175575253,1.1543131782659795
3978,2892,2208,26.9,22.9,1.218521701954948,1.6531357450164161,1,0.14478508830187936,1.323323340468397,0.6837727487098471,1.1421918461207823
3980,2894,3080,315.0,44.0,2.2236216800603965,1.7403573113229094,1,0.31318257630558627,1.3423927568795855,0.836230729807098,1.0958192398157949
3983,2897,2240,81.9,19.9,1.5116901520896187,0.907523063566023,1,0.2300094629301342,1.321496303993879,0.7486140736423142,1.1130291115921231
3986,2900,2488,79.0,15.0,1.8470428586730785,1.274822873422252,1,0.23565496780273867,1.330686107803098,0.709283047652789,1.150294023136102
3987,2901,3368,79.8,20.8,2.2089183316459127,0.800155060272429,1,0.24383066897117106,1.3390324860250686,0.7525570091295006,1.1340720178945713
3989,2903,4888,91.3,20.3,1.7830024548594585,1.0847893602542127,1,0.19279748976666042,1.318496230628204,0.7391669613903954,1.1087088821823325
3991,2905,880,77.2,22.2,1.7463540629958993,1.5077006626615514,1,0.20742653946344744,1.3301742811601462,0.7418836701231929,1.1233868467888677
4000,2914,1536,88.0,22.0,1.8612699717910304,0.9651599665453936,1,0.2025806376225005,1.3534868192428993,0.7438576507040306,1.1487564058985176
4001,2915,1496,118.6,14.6,1.8406317571270394,1.322297376552646,1,0.31508735374813807,1.3107035410686672,0.7547440650872592,1.1169535394444599
4005,2919,3400,39.2,15.2,0.5053025142630796,1.0003690022330818,1,0.31646682241361085,1.3105846664669287,0.7459294857073362,1.1231084631589183
4010,2924,15720,30.7,57.7,1.1112574992319777,1.4204785941553835,1,0.2161042345190577,1.3291862237109606,0.7447102790454001,1.1219820220325252
4011,2925,3552,69.7,31.7,2.062622956979763,1.2182765698327358,1,0.1633136698974024,1.3626885749940936,0.7416241180244827,1.1548095837666048
4013,2927,1248,67.1,19.1,2.0132857021701174,1.3018832361384052,1,0.2224204834929967,1.327751289344974,0.7431650456484181,1.1225417910977231
4016,2930,2728,27.3,28.3,2.034627658723105,1.5691187326392193,1,0.17142591627526246,1.337423787368152,0.7080588273400379,1.147493759815205
4017,2931,2912,58.9,24.9,1.473479841766831,1.2404575642350288,1,0.14807619324551277,1.3535876690128312,0.7448346436451602,1.139889244767078
4024,2938,2352,108.6,31.6,1.9001623902893536,1.9485445726278932,1,0.20472051588851917,1.3387974425043334,0.7530481116283801,1.1257031683595529
4026,2940,1112,54.9,17.9,1.527147206121158,0.7235529845084046,1,0.208903953059776,1.3328905956395245,0.712304414748431,1.1458013013948722
4030,2944,16376,44.1,17.1,1.482849116760288,1.230234256638873,1,0.14300499813436096,1.3130057415061638,0.6716650021550987,1.137233762952697
4040,2954,2552,50.0,15.0,1.588779595403715,1.0412696206770378,1,0.2105948441862432,1.3233038077741435,0.6952461629070629,1.1454762891611423
4043,2957,1064,43.0,18.0,2.013279495578524,1.075183756018582,1,0.2715833481490365,1.3201981446423527,0.7409760005131637,1.1258930778597351
4044,2958,1400,119.4,22.4,2.3502447876021577,1.0561547284623574,1,0.2939458791498631,1.2987657704294928,0.7647442901180501,1.0901205791289053
4046,2960,784,61.8,21.8,1.9189891827311967,0.8462187981117626,1,0.16951610013246843,1.3430918051017648,0.7249018087348365,1.1433060276359086
4048,2962,4096,52.0,25.0,1.9065095483609358,1.7563486174746366,1,0.16603447883615108,1.3630959404369531,0.7365899267602887,1.1588931231107407
4049,2963,1576,81.9,42.9,2.14829649150943,1.400981484692971,1,0.18189289498618474,1.3615388289188937,0.7776181720806566,1.1323351916946789
4050,2964,1312,24.1,45.1,1.3785800355107882,1.5891853712528217,1,0.1560363957264356,1.3399742788982003,0.722859456734138,1.1390138852139053
4051,2965,3728,101.8,16.8,2.081149854184095,0.7953036208859872,1,0.25526882543220064,1.3337282616639454,0.7556022003848035,1.1282989692330259
4052,2966,10048,106.1,50.1,1.8509642553075296,1.6564420014930463,1,0.19244227365820496,1.3456089073043054,0.7948062269807347,1.1027150228685896
4057,2971,2936,116.1,23.1,2.370546154314678,0.6709583760243097,1,0.31140360175981247,1.3118190218415644,0.7875293344295575,1.0943668930789532
4059,2973,840,42.8,14.8,1.397252257509721,0.9355810271501753,1,0.17000763870432123,1.3150544006247165,0.6834282380087529,1.1363082844512322
4060,2974,15880,59.1,19.1,2.1381442131943675,0.7501691875803842,1,0.24272923827222315,1.3230156906250934,0.698231120124889,1.149678782809159
4062,2976,3736,47.7,38.7,1.131394759479568,1.7316255983531839,1,0.16996680615894486,1.3343716981495066,0.7573230817613565,1.1117096265885946
4064,2978,1936,35.6,25.6,1.8008036262920997,1.1996886112949097,1,0.15517349597194383,1.356261629690414,0.7223103647000516,1.1583575264440296
4065,2979,13560,20.0,27.0,0.7834864303757011,0.8780763546270104,1,0.1509856415093578,1.2971790668734828,0.686144556280595,1.1111596840073248
4066,2980,1976,41.1,18.1,1.2224068195439644,1.1802519414079449,1,0.21733572759217076,1.3324966582553273,0.7013645546234871,1.1536333578166984
4067,2981,1696,25.9,18.9,0.7821699494158381,0.8885995531447817,1,0.17371906044687135,1.3167181301306081,0.6775401698943786,1.1423065544575526
4068,2982,2592,145.7,15.7,2.3922041240960104,1.874389896336143,1,0.24760004401715116,1.343203824895417,0.7424607956378775,1.1464092916370414
4069,2983,1392,88.3,30.3,2.424460475187203,1.4710196226958652,1,0.20306311411448905,1.35744004337882,0.7514564476650647,1.1485605369090344
4070,2984,2752,19.8,12.8,1.0116836102064237,1.6021559446544165,1,0.17414171588967423,1.3048895774981406,0.6470340338613204,1.1464768230110118
4073,2987,944,35.9,21.9,1.0563863527935944,1.1196123268796145,1,0.2027334166954159,1.3181693048552792,0.7126567701618048,1.1272938758150828
4076,2990,1360,47.8,16.8,1.0865879653650599,1.2656465660120475,1,0.15885466345602356,1.3179714315489564,0.6984341579282388,1.1289256953050557
4084,2998,10232,39.6,85.6,1.7097424877923453,1.734961529177522,1,0.16746592523781545,1.3562505973214327,0.7730012562324553,1.1269115212444794
4085,2999,1136,112.9,37.9,1.8311974109798452,1.8029368137795663,1,0.19691332678253362,1.3629932492811854,0.7790385930417373,1.135616276037905
4089,3003,1960,100.5,24.5,2.4399169714668614,1.1492497044251484,1,0.29521360073137987,1.3130846565060923,0.7783717234059699,1.0979434618460686
4091,3005,1320,97.3,14.3,2.3252159108227075,0.657504299737762,1,0.31299375439178406,1.2817111975578153,0.7331366355311161,1.096931792717974
4093,3007,2072,116.0,69.0,1.9896951087361394,2.0714092036766627,1,0.18061476997770828,1.3565039479461725,0.8076894923209527,1.1047001131175709
4094,3008,7088,85.6,63.6,1.8910387014845205,1.8908016462230077,1,0.12173571251321534,1.3784730457805654,0.779229282783262,1.143594878660154
4095,3009,4312,97.9,20.9,2.0479019751590557,1.4413935125911583,1,0.22604978788910912,1.3307773490321813,0.7476524062528432,1.1238695381253843
4097,3011,1192,79.0,24.0,1.6054991103629368,1.356047305942577,1,0.16141222504841246,1.3403899307688019,0.7368241892787313,1.1312776789962813
4098,3012,7480,340.2,74.2,2.343567308539196,2.0453680400024474,1,0.260318174391288,1.3854218258878217,0.8489966510038597,1.1253283405961965
4103,3017,1352,68.7,16.7,1.7736213140104402,0.6164618767750766,1,0.2356483672888907,1.3363477325419562,0.7347044684243551,1.140861411107078
4107,3021,1584,25.8,53.8,1.0797970720960235,1.8307493742984904,1,0.15529099152060105,1.342914941739891,0.7354501527223992,1.1343054728142263
4109,3023,4024,25.2,27.2,0.768835579345319,1.0851580956243356,1,0.16918334882389213,1.311449015316971,0.6735544767939478,1.1379129545294537
4111,3025,2088,21.1,28.1,0.9571512820700616,1.5579458366868923,1,0.1558475324364883,1.288377089846328,0.6906102907870478,1.0987544790654848
4115,3029,3832,66.0,23.0,1.814134151726095,1.111301328149198,1,0.16975938938752827,1.3373712818490378,0.7485484954284222,1.1211847955585243
4116,3030,1048,27.4,15.4,1.2331017251647765,1.4724094198530868,1,0.18048270522722548,1.334095986450887,0.6975011105433879,1.1514678930570506
4125,3039,1160,70.5,35.5,1.760099126968959,1.1348522663975709,1,0.18933804016014144,1.335467802672371,0.7673298243810153,1.109291704666385
4128,3042,5120,62.6,29.6,1.450262971236781,1.4090949054435715,1,0.18840744117889888,1.354586965843191,0.7557650812179822,1.1398343537266367
4129,3043,1776,63.6,20.6,1.6561955294764683,1.709531184581619,1,0.2837673000272411,1.3216501391549997,0.77282374911073,1.1090655633025561
4132,3046,7944,47.1,92.1,2.0155960191422966,1.8846560895200468,1,0.1556362743108211,1.374833768279692,0.7722084597709604,1.1480786710594584
4134,3048,15608,48.9,24.9,1.604433229608885,1.008591813684832,1,0.13470562538032702,1.3674644025605711,0.7556623896475477,1.14764055812419
4136,3050,7320,114.6,16.6,2.207280142705264,0.7693752561509808,1,0.27879720148843,1.3128696781406706,0.7539203349516108,1.1103867794086073
4142,3056,3152,125.0,23.0,2.5273039036598486,0.9276145543029364,1,0.2515849677324817,1.3453003986477856,0.7660732784290555,1.1341339826792087
4143,3057,1128,80.7,16.7,1.7954018688281892,1.428332513528266,1,0.2257909182153409,1.3272032811618024,0.724491883971185,1.1347077149359055
4145,3059,7864,48.0,62.0,1.8001390359956349,2.5489300865764295,1,0.21856395081779345,1.3469054534129625,0.7759966513712544,1.1223874990800908
4149,3063,4576,31.1,15.1,1.6160929261073458,1.1130201855095871,1,0.1916487139955669,1.3082788932520308,0.6765966062321065,1.1360193328196968
4150,3064,2848,215.9,81.9,2.1893013330614957,2.2428629792106585,1,0.18566751884688332,1.3797728687716164,0.8306878710292295,1.1172301722912517
4155,3069,14344,24.2,45.2,1.1196940491230951,2.025286831040421,1,0.22345199925681664,1.3320870156450133,0.7386265973687506,1.1308480724135175
4157,3071,2064,77.0,90.0,1.858349030928054,1.6329360782569409,1,0.11454421317227814,1.3861353799372063,0.7871252966348355,1.1467019820696402
4158,3072,1296,115.5,15.5,2.0997069629409486,0.9591102760604983,1,0.23871622253600913,1.3151052080620327,0.7474219505852142,1.1080828357831096
4161,3075,2456,87.0,23.0,2.0246627711150182,1.3901709811169671,1,0.21243418538303954,1.3179156890544537,0.7543629410718931,1.1013476289131396
4165,3079,2536,87.9,16.9,2.1130582756759946,0.839489803893027,1,0.24537217909804865,1.3326463052640745,0.7569677569206048,1.1239010170793073
4166,3080,2848,131.2,31.2,2.2759455956784755,1.9648665673927321,1,0.22658726022013811,1.347036789407704,0.7834056550689714,1.1189841277327572
4168,3082,3432,22.0,17.0,1.2261722280072869,0.8083405076401161,1,0.15894082589425493,1.3025361218554572,0.6639100371750366,1.1318506957246808
4169,3083,3032,42.8,100.8,1.964785685852386,1.9283801418679445,1,0.18939353400633743,1.355545870889767,0.7761592952979084,1.1273647444959245
4170,3084,8096,98.7,33.7,2.0897055349099745,1.5524567933216555,1,0.20605695195260756,1.3457612629838995,0.7731434368170629,1.1206168259055902
4173,3087,1520,42.9,58.9,1.5744867190070755,1.7137567225161705,1,0.13394334882173797,1.3736586847516532,0.7642010274820956,1.1492936058651562
4183,3097,4808,96.0,45.0,2.1629912491593855,1.633132481240152,1,0.15951211397436593,1.3703866766453439,0.778882768913022,1.1387472899296074
4184,3098,3176,23.6,12.6,1.4103583916426312,0.9225373163148448,1,0.1921013038391642,1.2479361531728272,0.6078183236550039,1.1067088319705967
4188,3102,1552,145.4,19.4,2.3314056089128585,1.150484012690918,1,0.2764069692367249,1.314628120991268,0.7693577504404059,1.1012431888465608
4195,3109,2936,36.9,26.9,1.232435946180351,1.2500273694437511,1,0.17597846846415927,1.3328373594566159,0.7342812498386264,1.1261682353279638
4197,3111,2512,109.1,28.1,2.0852982315971844,1.3764552375037293,1,0.2148933230440615,1.328453635980364,0.760454874131129,1.1102596937872589
4202,3116,1872,122.8,35.8,2.512905777366636,1.570668350182097,1,0.2490313031940424,1.3646607347754987,0.7978698126749212,1.134777190919263
4206,3120,2216,61.3,59.3,2.0054370109756987,0.9095644892382273,1,0.20554553512629217,1.3383685659444067,0.7904016506611043,1.099429222801833
4212,3126,3120,41.3,15.3,1.289964035300525,1.0706791598568701,1,0.15704310557138618,1.334638240472869,0.7047347496793623,1.1442336747947892
4216,3130,5496,43.9,15.9,2.060777373862983,1.248984028559598,1,0.22262807292371406,1.3260313090478357,0.7098600556436884,1.1419373856873163
4217,3131,1832,48.3,48.3,1.0958066585862842,1.295126993441284,1,0.15564222779437645,1.3431535395226115,0.7576971900174919,1.1199021841413261
4218,3132,2280,20.0,24.0,0.4540409649794586,1.2916022245772625,1,0.1784860227654953,1.3155818551546066,0.6855587334215701,1.1369353987646325
4219,3133,1592,50.0,25.0,2.0096624668243854,1.4489378075291213,1,0.15954663528909652,1.3404209252181873,0.7229754168683533,1.139951723626437
4221,3135,1584,100.0,23.0,2.11852374272526,1.3094023833117074,1,0.23990706026788342,1.3683093924173735,0.7595802501226009,1.163126749141153
4222,3136,2144,124.3,61.3,2.130273010229417,1.8410536697427338,1,0.19777963468244686,1.3469631636193558,0.7919014033758458,1.1073927556986958
4224,3138,9216,64.9,18.9,2.198670223818239,0.8577851329016718,1,0.22281917813229915,1.3339475731272499,0.7391143309359718,1.1325963622582864
4225,3139,1280,26.0,64.0,1.43601558982439,1.4519766797403317,1,0.3090943314417866,1.3176771845423225,0.7737843497340476,1.110436962866188
4226,3140,15896,54.7,34.7,1.1690023165946277,1.822199473137022,1,0.16080684252472816,1.338832150567614,0.7513278757061538,1.1197485392636837
4230,3144,3488,66.7,29.7,2.1914748794461567,1.6809182375939216,1,0.20932282784235232,1.3351001982487731,0.7602348938613606,1.1172965102314776
4235,3149,2280,116.9,16.9,2.0810239930886856,1.4600426549547596,1,0.2414356571121504,1.3254087962428827,0.7447150352776866,1.122675006364058
4238,3152,1264,32.5,16.5,1.3046988455726714,0.9804426958790047,1,0.1568114681000499,1.3267128788176428,0.6959608448157454,1.1403488070900254
4240,3154,9056,36.6,30.6,1.7744704492492822,1.2973929155204535,1,0.1775052748143786,1.3059745433912036,0.6746867201199149,1.132199390684619
4241,3155,1312,58.3,48.3,1.9942638797492425,1.5130829009228477,1,0.11135288879584074,1.3601485894929801,0.769205551183866,1.12726504042787
4242,3156,1984,24.0,25.0,1.112393427797961,1.2181164206008195,1,0.1876716514793983,1.3248849383643944,0.7090651576392369,1.1347983745564114
4243,3157,856,60.5,26.5,1.5666172704351677,1.398352324329502,1,0.16509840247812885,1.3389866585729868,0.7319986576774765,1.1332787474825665
4245,3159,2016,59.2,13.2,1.7304857132075397,1.155361289474936,1,0.3488728166574772,1.3145128475910004,0.7580911307708543,1.1291386567339239
4250,3164,2480,75.5,32.5,1.8640207989755349,0.8580752344428441,1,0.23496643764899228,1.3305310306042448,0.7622641585164086,1.1155605778547049
4251,3165,3040,129.7,15.7,2.373021032854756,0.6606200744856614,1,0.2788955031993227,1.3198807324839612,0.7399874902246469,1.1279567208001509
4252,3166,1824,33.1,16.1,1.5502384331647552,2.351019694486208,1,0.23063019110263702,1.3279521538797563,0.712452018416317,1.1441413066122725
4253,3167,1520,86.8,25.8,1.937522887540565,1.5731839560709957,1,0.2133134551998338,1.3449737375863617,0.7539911250018159,1.1339992805927237
4255,3169,8592,42.7,19.7,1.917677002298427,0.5006126737168359,1,0.21091813836647363,1.2700321885664845,0.6113034508630701,1.1330385306995765
4259,3173,2656,31.0,16.0,1.256137603412761,1.301883746396894,1,0.16231028562743888,1.3162534608643255,0.6913081407403803,1.1317954128745416
4262,3176,4008,31.5,20.5,1.7626959412156258,0.635017383583149,1,0.16355275873831102,1.3447169237850554,0.723391525520192,1.1453024975133967
4263,3177,1112,118.7,30.7,2.029806711754355,1.6540312038361513,1,0.18559566664882182,1.3350698575737887,0.7636813438492619,1.1106971149406586
4271,3185,2712,49.7,29.7,1.5009813569258597,1.471290848838931,1,0.17499679457800998,1.3317855190145103,0.724086226664601,1.1313601032049638
4272,3186,7584,51.5,17.5,2.5141845433519046,1.5551295679864592,1,0.2648090109386417,1.3261910564333401,0.740538057588751,1.1315961804905317
4274,3188,3264,39.8,62.8,1.80038058996663,1.8816637900465363,1,0.17012869522844626,1.331526447712162,0.7638778631582276,1.1038102482192864
4275,3189,1320,57.2,17.2,2.096681337243891,1.6631183757755017,1,0.2136776329963396,1.3206564809485002,0.7311033972320456,1.1203925624842197
4276,3190,10144,53.4,135.4,2.200037648607456,1.8033382632897184,1,0.1407746120367007,1.3717782523671618,0.7735427446093266,1.1415886681830096
4277,3191,1448,280.9,23.9,2.454452675211838,1.2714698523164465,1,0.39681439993513373,1.3193392678567457,0.8308387474431937,1.0990108040650368
4280,3194,776,140.3,39.3,2.287170480636606,1.6251115925200221,1,0.29140745291866077,1.3470449377695457,0.826361974523617,1.1029842496828908
4282,3196,2512,78.7,17.7,2.486112423206063,0.6962284478346071,1,0.3134875029938351,1.3114896960298883,0.7152090055450141,1.1431341634791565
4283,3197,6264,53.7,32.7,1.8420932017407408,1.0449609772301804,1,0.158283924960775,1.3318513503890006,0.7345168907873281,1.1222151119915065
4284,3198,3032,21.7,15.7,0.8835383794056065,0.6322181215335125,1,0.18871097221014654,1.3153857092727153,0.6798920583680186,1.1417522428966285
4288,3202,7416,106.5,43.5,1.8516646592297967,1.97282293764516,1,0.22565244816839028,1.3542118948839537,0.7790652074530726,1.1304274793836522
4289,3203,1720,100.9,53.9,2.1841245435907224,1.9782345064628568,1,0.19064457122199144,1.3521103326102475,0.7982431224340908,1.107860831320651
4292,3206,1848,26.7,19.7,0.7636350891107565,0.9982419220047967,1,0.1656043895306154,1.3286056417583973,0.7049920466837412,1.1382460099893699
4293,3207,15456,82.6,12.6,2.0402566174018406,0.7164649396096072,1,0.281353759530887,1.3074112533793523,0.7108134873440076,1.1327966762287855
4298,3212,4016,22.6,28.6,1.2741499330637875,0.7985452646281208,1,0.16414772565465,1.3341339335187838,0.7233225575104569,1.13298821979773
4304,3218,1048,48.2,26.2,1.873160864921677,1.6162186910865033,1,0.17868212406693476,1.306260794132125,0.7348693827062338,1.0946285005008412
4305,3219,3112,95.8,21.8,2.1206303425709647,1.1586559310794518,1,0.2401455956538819,1.3203346901895368,0.7405721911367293,1.1191543374105295
4307,3221,12232,43.4,39.4,1.190505926567162,1.4469168214376666,1,0.16344939637701295,1.326880226928255,0.7474880572291406,1.1084170903089652
4309,3223,952,59.8,15.8,1.5547487226914527,1.0690253417147928,1,0.19761125206446936,1.3338308908117251,0.7118762402415338,1.1451581859313873
4311,3225,2608,53.3,36.3,2.6206922313189884,1.962155736363233,1,0.19293192286221444,1.3433906122262675,0.7754768354522121,1.1138028288498822
4316,3230,2968,65.0,32.0,1.8833878079663704,1.98684382288452,1,0.1653105265033013,1.3409871484499452,0.7596705766322294,1.1173516534556032
4318,3232,3064,137.9,11.9,2.3669653068235803,0.5489163695270145,1,0.3251421679927886,1.3182569307862424,0.7465359226125873,1.1341088489302902
4322,3236,1840,31.2,36.2,1.9378315899536545,1.7815223272367076,1,0.16438769843913795,1.3429720054746652,0.7339152920302497,1.1366465884393946
4323,3237,952,93.5,19.5,1.9173787702121294,1.3689344535053856,1,0.20559212779166516,1.3438342598198967,0.7497938234813689,1.1340052306514217
4324,3238,2784,82.0,45.0,1.8544895995315058,1.818252074263758,1,0.20894916026341848,1.3643375319147182,0.7812065960234806,1.137889672549733
4326,3240,960,86.2,58.2,1.9276117604664749,1.6859803010243262,1,0.16159263424765585,1.3479686331947995,0.7898230948776439,1.1042242047329216
4329,3243,4312,72.9,10.9,1.7255741581573836,0.548571553454641,1,0.2412904306686022,1.292414552061452,0.6781619105922522,1.1263449157936964
4335,3249,4424,71.3,58.3,1.9651213799326173,1.6773145486907937,1,0.12965363512882938,1.3790328257273072,0.7754298660515008,1.1477151747584908
4336,3250,12624,29.2,81.2,1.4520381290003148,2.0468782585021303,1,0.28910685205413517,1.3156835010070993,0.7843182303575158,1.0951943938204778
4340,3254,776,101.7,34.7,2.4372824439834804,1.2907215361653501,1,0.2547463434154772,1.3719351870404373,0.7972282352261209,1.1452200652632143
4341,3255,1144,61.4,14.4,1.9786545561670947,0.8933829707087826,1,0.2072375617311086,1.3145739270206234,0.7297018924593304,1.1129183100012103
4343,3257,808,36.2,16.2,1.7337121880277493,0.7973988926620215,1,0.20417655597511453,1.3353342778036243,0.6902565531247826,1.16118542462239
4345,3259,1128,36.5,23.5,1.5560148742546975,1.059086639118744,1,0.14994744463757914,1.3218896243810778,0.7109242624867423,1.1244834850754228
4348,3262,2888,22.1,23.1,1.3817020711183206,1.4040039057970717,1,0.1469519256390557,1.29505135295473,0.6993599154662025,1.0998402537996186
4349,3263,7520,19.7,13.7,0.9764826191002008,0.5730733066127481,1,0.16701925161063955,1.2378014982641388,0.5524270818959537,1.1202108277915575
4350,3264,2816,68.2,17.2,2.013375965438827,0.8742344505810532,1,0.23995715639721374,1.3369621821063935,0.7084473409883629,1.1589433456107527
4351,3265,5240,21.0,71.0,0.8593847206784726,2.2770873522593527,1,0.2293959187001126,1.336393362500924,0.7558497437240561,1.1257268193327694
4354,3268,7128,16.9,16.9,0.9797915801088185,0.8753012673359096,1,0.160295954852564,1.2865670808279368,0.6475842209061893,1.123202708083246
4358,3272,888,89.5,26.5,2.293431098656346,1.2472274741452574,1,0.22317327175061766,1.3404721523404677,0.7530160309851149,1.131211190496092
4360,3274,1472,63.3,30.3,2.152433372463497,1.2550633488253164,1,0.24116062614995765,1.3046562843341003,0.7691576005299989,1.0810564524595536
4363,3277,5408,59.3,28.3,2.230720962266821,1.531030201683071,1,0.16849969089396943,1.3323675011820288,0.7236971699009975,1.1313079643999213
4365,3279,6576,77.0,18.0,1.7327571994904118,0.8745159255859085,1,0.23071000485915846,1.3221519375341373,0.7276090884344342,1.1277844947927764
4367,3281,1712,42.0,55.0,1.7416755432075992,1.5209498860711284,1,0.1592038551382302,1.3575972888318817,0.7627386089750742,1.1343042274951278
4368,3282,4696,51.8,25.8,2.486996826410236,1.3436305870616128,1,0.19066841785823554,1.329704214571114,0.7436905975718513,1.1186563542482422
4370,3284,9864,34.6,75.6,1.5260818841406052,1.6961854040769013,1,0.16929211055917862,1.3477697194519502,0.7518359433947249,1.131320356746458
4375,3289,3080,50.1,35.1,1.2853710195191783,1.218243726395988,1,0.1469436545630397,1.3399031090979607,0.7492793345120831,1.1204968800759125
4385,3299,13680,28.9,35.9,1.1084099057592498,1.8595699006589501,1,0.168926657739677,1.3292067871724897,0.7291270203794372,1.1241444244015597
4387,3301,1656,67.0,36.0,1.4199973316516457,1.8971816203091123,1,0.2578299398400781,1.3191846661482567,0.7784028817036831,1.0958163235843985
4388,3302,1784,104.0,24.0,1.9249391118248456,0.8334830063219254,1,0.3021073588382461,1.3174375215434213,0.7973823206860967,1.0913715747131902
4389,3303,2448,84.7,28.7,1.8519723402125492,1.2236982266931662,1,0.17487231763095953,1.3491666968424252,0.7521459655365901,1.1336258420966567
4392,3306,10464,21.6,239.6,0.5943487867367735,2.327928435541133,1,0.39219855293581407,1.2950594935812656,0.8246538715606717,1.072820949161558
4395,3309,912,84.9,25.9,1.8145352922615459,1.0445788007329089,1,0.19234393252459364,1.352205451923607,0.7499528171995852,1.1415018811046076
4397,3311,1504,18.0,36.0,1.0326311808776507,1.8119852597533412,1,0.17857235080374023,1.319541867537432,0.6916018980610108,1.1378776908148585
4398,3312,3080,79.4,46.4,1.634685410075508,1.408943583707585,1,0.13805712477935292,1.3645670784603652,0.7638313814869293,1.1391508688387009
4400,3314,3336,30.7,17.7,1.1742308472376721,0.7849403924671958,1,0.12753581662874,1.3225067157148385,0.6799231215244478,1.141487602407691
4402,3316,832,58.9,23.9,1.7431623679684005,1.4857505631544452,1,0.1695942264392511,1.3519290525482397,0.7462307969504658,1.1400061238643335
4404,3318,3128,49.7,54.7,1.6162398105177678,2.078927304517998,1,0.13005597062805335,1.3595015421259253,0.7794490436643916,1.1214357702826496
4405,3319,2504,99.1,25.1,1.771172879746921,1.6435350166207439,1,0.2093051012700593,1.3224380253714152,0.7543791605934194,1.1061478375101068
4406,3320,1384,45.0,34.0,1.956131361545009,1.4494425427934166,1,0.17574452389396328,1.3449786187418626,0.7590068960591513,1.1241717636936703
4407,3321,2640,118.6,38.6,2.492415424190441,2.02081034825565,1,0.2378081722582857,1.3506619203257197,0.7953642250269722,1.1172448699179742
