pulse,axis,time_ns_from_minimum,n,median,q25,q75
daughter,x_H,224,650,0.1604593815720223,0.11445586062934765,0.21962519936237423
daughter,x_H,232,650,0.1629547388838416,0.12100158824150296,0.2300910924460623
daughter,x_H,240,650,0.15712746732248112,0.10306374047213063,0.22099447513812154
daughter,x_H,248,650,0.1604593815720223,0.12121102839014355,0.2300910924460623
daughter,x_H,256,650,0.15250301169867236,0.11268488801702828,0.22711400069872567
daughter,x_H,264,650,0.15739536794324188,0.11174392317033138,0.2152240754097207
daughter,x_H,272,650,0.1604593815720223,0.10428077696872565,0.22561098789797304
daughter,x_H,280,650,0.15538134411528892,0.10428077696872565,0.21674297857696007
daughter,x_H,288,650,0.16500196443436882,0.11596767340995245,0.22736052244978702
daughter,x_H,296,650,0.16630550482722176,0.11372274732379825,0.22533620440618224
daughter,x_H,304,650,0.16379901365704594,0.10999723767044879,0.2300910924460623
daughter,x_H,312,650,0.1647917730071592,0.11589052408194057,0.22143408391520092
daughter,x_H,320,650,0.16324935587157066,0.11409230614392911,0.2368939721049112
daughter,x_H,328,650,0.16037983833102315,0.10898848124216295,0.2300910924460623
daughter,x_H,336,650,0.1683724603431226,0.11971134542343706,0.23626111898208646
daughter,x_H,344,650,0.15739536794324188,0.10478909636450945,0.22779736373189596
daughter,x_H,352,650,0.1650019644343688,0.12064885302313247,0.22517923811791382
daughter,x_H,360,650,0.15892730046684683,0.1110653439875942,0.21962519936237426
daughter,x_H,368,650,0.1604593815720223,0.1120352850813936,0.22258234395514742
daughter,x_H,376,650,0.15739536794324188,0.11405576889905168,0.22424945436767568
daughter,x_H,384,650,0.15707862264376968,0.10550753090120765,0.2152240754097207
daughter,x_H,392,650,0.16061377438519148,0.11380600271761161,0.22679647048061874
daughter,x_H,400,650,0.16500196443436882,0.11380600271761163,0.22969963573896832
daughter,x_H,408,650,0.1604593815720223,0.1031000045607493,0.2300910924460623
daughter,x_H,416,650,0.16500196443436882,0.11497147254735297,0.23574614778818198
daughter,x_H,424,650,0.1593949738736057,0.10505095424831554,0.22099447513812154
daughter,x_H,432,650,0.16193593661165842,0.11686000598040047,0.22611030664031803
daughter,x_H,440,650,0.1618681189017281,0.11174400613376548,0.21962519936237423
daughter,x_H,448,650,0.16193593661165842,0.11497147254735297,0.22258234395514742
daughter,x_H,456,650,0.15739536794324188,0.09889215715186982,0.2196251993623742
daughter,x_H,464,650,0.15739536794324188,0.10119011391902033,0.21556379140030227
daughter,x_H,472,650,0.15569171057712916,0.0965709909052534,0.22514355293133317
daughter,x_H,480,650,0.15329040661251425,0.0988440405251846,0.20537299409346232
daughter,x_H,488,650,0.16090953945208103,0.11146456383739596,0.22915885637520012
daughter,x_H,496,650,0.15739536794324188,0.10765978984408094,0.22281208699716465
daughter,x_H,504,650,0.16061377438519148,0.11971134542343707,0.22757657340872178
daughter,x_H,512,650,0.15963337112690443,0.10810714546985323,0.2324069526479393
