dataset,source_index,ear,lower_bin,lower_frequency_hz,parallel_phase_rad,octave_increment_rad,theta_deg,ara_x,quadrant
NH4,163,0,7,1312.5,-3.216693345492672,-5.257474186286949,58.540352061336385,1.0437958817972,--
NH4,163,0,39,7312.5,-32.56515133349781,-41.20068883303436,51.677047186256665,1.2401867303478191,--
NH4,163,1,17,3187.5,-17.124368158068638,-21.07669863238004,50.90687712883268,1.2611653103406582,--
NH4,163,1,49,9187.5,-56.45268219842992,-53.48733699849499,43.45497042629092,1.4518302693168175,--
NH4,164,0,26,4875.0,-20.2366395685923,-25.0030053309245,51.01438949306162,1.258250391270617,--
NH4,164,1,2,375.0,0.13631259280698524,-3.458241205376802,87.74275571038986,0.0787723093449415,+-
NH4,164,1,34,6375.0,-39.64071564746933,-45.89596472740585,49.18256257326041,1.3073019159733528,--
NH4,165,0,13,2437.5,-7.807642587871611,-12.67024558909172,58.357846810831774,1.049224779560366,--
NH4,165,0,45,8437.5,-40.334928467228735,-46.88504119655448,49.294780925305176,1.3043349192198497,--
NH4,165,1,21,3937.5,-21.64117342175223,-29.303316996475314,53.55327970882441,1.1881500361716775,--
NH4,165,1,53,9937.5,-68.8163872064924,-48.3251428724805,35.07779960786596,1.6367449065063522,--
NH4,166,0,32,6000.0,-31.45258489338547,-48.61955752422512,57.10067911261879,1.0863289962143359,--
NH4,166,1,15,2812.5,-10.47849414544456,-14.485405038182371,54.11866640309613,1.1722168439981742,--
NH4,166,1,47,8812.5,-46.07314961050175,-44.12684648142599,43.76388406104979,1.4443927432514174,--
NH4,167,0,25,4687.5,-19.668650352546877,-26.880880329884775,53.807190386176295,1.181008785496117,--
NH4,167,1,2,375.0,0.6396589184013663,-4.524860383062895,81.95367350505029,0.2799474729929341,+-
NH4,167,1,34,6375.0,-39.63448692285618,-44.79612026228325,48.49840185680473,1.325281876951088,--
NH4,168,0,14,2625.0,-8.634805081655758,-14.641826370382043,59.47063717076504,1.0159597246462804,--
NH4,168,0,46,8625.0,-42.84215879432862,-47.61424177087164,48.0198745267836,1.3377455741119104,--
NH4,168,1,24,4500.0,-25.61901943874434,-33.47305971739753,52.57091725328407,1.2155579962583396,--
NH4,169,0,4,750.0,-3.6267920333917334,-2.867226320249183,38.3287740026838,1.5689300357616223,--
NH4,169,0,36,6750.0,-42.62225902852627,-56.23412075135265,52.839946315333755,1.2080872630140356,--
NH4,169,1,20,3750.0,-22.140784908278718,-21.00206172456518,43.48807176654288,1.4510353234596691,--
NH4,169,1,52,9750.0,-58.70599600669147,-48.124527679414875,39.34335446502751,1.546721445526356,--
NH4,170,0,32,6000.0,-27.51802248771769,-36.08173962772247,52.66876038276601,1.2128440589986138,--
NH4,170,1,10,1875.0,-8.246919514837138,-11.856581726583926,55.179214735728316,1.142022838976146,--
NH4,170,1,42,7875.0,-48.64962343978805,-44.00342067083012,42.12923618931739,1.4832672946063103,--
NH4,171,0,23,4312.5,-18.853830521388907,-25.5661730360871,53.5929994176987,1.1870344533648094,--
NH4,171,0,55,10312.5,-54.75977707958807,-40.800111712565915,36.68885436716289,1.6037837677834375,--
NH4,171,1,32,6000.0,-33.95955678276006,-40.684843793800184,50.148315959651214,1.2816049484819343,--
NH4,172,0,10,1875.0,-6.226990193543175,-10.06235846289289,58.24911955428241,1.052453981354853,--
NH4,172,0,42,7875.0,-40.959113855844805,-44.054257753217826,47.08508833043968,1.3618229917106248,--
NH4,172,1,20,3750.0,-18.31834350334932,-24.724449994582038,53.46525534724226,1.1906202861156736,--
NH4,172,1,52,9750.0,-58.37368731615166,-43.37584480423219,36.615001876805536,1.6053226736728672,--
NH4,173,0,31,5812.5,-29.39656125429081,-36.72159901296309,51.321851758747655,1.249889932624987,--
NH4,173,1,10,1875.0,-7.260737878525956,-10.959852973728221,56.47612519842814,1.1045688250326033,--
NH4,173,1,42,7875.0,-44.72002311326353,-47.895789891069676,46.963884601445564,1.3649184412760187,--
NH4,174,0,22,4125.0,-15.865136686936104,-27.07614150193693,59.63203216950447,1.011102964572718,--
NH4,174,0,54,10125.0,-54.59912359100702,-34.304557969465385,32.141092706069486,1.6934811657553797,--
NH4,174,1,32,6000.0,-39.39279015401543,-51.354316781020685,52.50896367225216,1.2172746098499407,--
NH4,175,0,12,2250.0,-6.320471914816171,-11.569272782460974,61.35154046488347,0.9588685314218882,--
NH4,175,0,44,8250.0,-35.60172609505421,-43.29468639054813,50.569139984867505,1.2702932445449173,--
NH4,175,1,22,4125.0,-23.985825519419098,-14.243704764122473,30.70346808436599,1.7196427342376097,--
NH4,175,1,54,10125.0,-52.82753354219069,-47.010211017207055,41.6652733550339,1.4940824748864123,--
NH4,176,0,32,6000.0,-38.648306105234774,-50.57540330133481,52.61395096937782,1.2143647788533858,--
NH4,176,1,16,3000.0,-11.29252444768409,-15.86753192210085,54.561495902754345,1.1596576526881692,--
NH4,176,1,48,9000.0,-47.794852377207086,-42.231338567545,41.463684785471315,1.4987511044055968,--
NH4,177,0,28,5250.0,-22.115719213313184,-26.27438373720532,49.911952783337426,1.2879280826877908,--
NH4,177,1,4,750.0,-3.3805122390657547,-2.3087120415877043,34.33102091004136,1.6515861416801354,--
NH4,177,1,36,6750.0,-41.86741992004549,-48.73409426722752,49.33415208694774,1.3032927792730418,--
NH4,178,0,15,2812.5,-16.000991262843716,-19.837248117977257,51.109885293926226,1.2556575545845043,--
NH4,178,0,47,8812.5,-63.0098776698239,-65.46300219811124,46.0939009386977,1.3869570521538677,--
NH4,178,1,30,5625.0,-25.13746845486645,-36.5188840125906,55.458744740344194,1.1339989879202765,--
NH4,179,0,7,1312.5,-2.6743779633412554,-5.70510091065951,64.88424367155585,0.8488968758986762,--
NH4,179,0,39,7312.5,-33.822958233568976,-38.55399146372638,48.73990824773152,1.3189564593066816,--
NH4,179,1,15,2812.5,-14.252947768924491,-20.421892869982543,55.087852130135495,1.144639498905549,--
NH4,179,1,47,8812.5,-60.42157721987581,-55.35139155062139,42.492378948851176,1.4747343843727483,--
NH4,180,0,27,5062.5,-21.86627306870735,-29.31951788686378,53.28470464437325,1.1956783262937463,--
NH4,180,1,5,937.5,-2.9238521468077114,-5.4176782655579725,61.6448270603083,0.9498716886001473,--
NH4,180,1,37,6937.5,-44.058654996247135,-54.63513143336248,51.11673307046538,1.2554714943214103,--
NH4,181,0,17,3187.5,-12.300992463516842,-18.045694796416043,55.719388170238936,1.1264929508397254,--
NH4,181,0,49,9187.5,-46.89777518880204,-45.66531971885638,44.2371654765138,1.4329164675791557,--
NH4,181,1,26,4875.0,-27.442141026634232,-34.79268686301221,51.73598907157222,1.2385719394243973,--
NH4,182,0,6,1125.0,-2.5791241289221785,-3.9853258112922254,57.09086689740886,1.0866165614640304,--
NH4,182,0,38,7125.0,-34.99100915300552,-42.26794251854828,50.380750351970555,1.2753656458025298,--
NH4,182,1,15,2812.5,-13.50337791260763,-14.825720602425333,47.67250653889643,1.3467346980871713,--
NH4,182,1,47,8812.5,-51.14427041903773,-50.03277676255609,44.37059505536113,1.4296633238351026,--
NH4,183,0,27,5062.5,-31.840665800200153,-36.95049721340402,49.24814865604512,1.3055684611955811,--
NH4,183,1,8,1500.0,-3.989442075387218,-7.617036325382726,62.356586959335935,0.9279347579147592,--
NH4,183,1,40,7500.0,-38.992416322019515,-44.74693325595624,48.931150635357234,1.3139309008904803,--
NH4,184,0,19,3562.5,-12.758352606295036,-17.6593762008534,54.15305417670634,1.1712440622966165,--
NH4,184,0,51,9562.5,-43.14929092950179,-37.516260724078165,41.005410589848,1.5092952469862624,--
NH4,184,1,31,5812.5,-35.72681246651595,-47.75543287252319,53.199089002496265,1.19807265998666,--
NH4,185,0,10,1875.0,-4.505783620855022,-9.336066497186767,64.23705815295497,0.8692973881892185,--
NH4,185,0,42,7875.0,-34.47638883286067,-42.00215360381056,50.62001817521781,1.2689209888819133,--
NH4,185,1,20,3750.0,-20.945085739543025,-24.743205171673893,49.752136225352075,1.2921910454156218,--
NH4,185,1,52,9750.0,-62.4761506900121,-50.344421390948035,38.86250056487026,1.5573079529670437,--
NH4,186,0,32,6000.0,-25.64287336836053,-33.634686646714584,52.678330879117446,1.2125784060126898,--
NH4,186,1,9,1687.5,-0.9168397317558302,-11.522165541633015,85.4504562196622,0.15864220558184197,--
NH4,186,1,41,7687.5,-28.566459087496636,-54.69430760915958,62.42224563892629,0.925903846245763,--
NH4,187,0,20,3750.0,-14.088626615876207,-20.258992019583232,55.18425056132754,1.141878526507652,--
NH4,187,0,52,9750.0,-45.09915567050937,-36.95459706952804,39.33145601647001,1.5469847200376643,--
NH4,187,1,28,5250.0,-32.13100618979578,-43.55907665015403,53.58595453020895,1.1872323603793615,--
NH4,188,0,7,1312.5,-8.7754426797622,-5.825630457535546,33.57843490495533,1.6662589365547733,--
NH4,188,0,39,7312.5,-40.181946912179825,-44.76628167680458,48.08904015712314,1.3359498382841937,--
NH4,188,1,16,3000.0,-15.85939529522037,-21.950713509156255,54.15188054304633,1.1712772696964016,--
NH4,188,1,48,9000.0,-62.11085955027513,-56.12159578714893,42.100064791907684,1.4839501656703773,--
NH4,189,0,28,5250.0,-27.537556626207127,-43.18036712484126,57.4729872652964,1.0753943498552565,--
NH4,189,1,10,1875.0,-11.955727663643696,-9.462061258135854,38.358971069663355,1.568276108041828,--
NH4,189,1,42,7875.0,-45.31960429504021,-48.23115504600199,46.78262304497987,1.3695363195003147,--
NH4,190,0,20,3750.0,-14.221126140364976,-21.13092024457576,56.05941492683466,1.1166658050520355,--
NH4,190,0,52,9750.0,-48.39483216800666,-41.7556426651598,40.788019422856365,1.5142633393762148,--
NH4,190,1,30,5625.0,-34.65916894884859,-45.13006274781951,52.476311747567735,1.2181787587775659,--
NH4,191,0,11,2062.5,-5.777023924817668,-10.897204277826612,62.07023021055894,0.9367778775383547,--
NH4,191,0,43,8062.5,-39.002922682286176,-46.94947675682996,50.28214896894849,1.2780150001411508,--
NH4,191,1,20,3750.0,-20.554977974094005,-26.97272879480582,52.690236003090085,1.2122479023989265,--
NH4,191,1,52,9750.0,-62.96726181772755,-40.116340917038954,32.50114625518926,1.686761392934603,--
NH4,192,0,33,6187.5,-39.05731581999357,-44.53408034479801,48.74856331784141,1.3187293343022641,--
NH4,192,1,17,3187.5,-12.79243443432836,-17.547570578746264,53.9074063282078,1.1781838155401267,--
NH4,192,1,49,9187.5,-48.17298172962215,-46.2611094306701,43.84017255287462,1.4425495183365562,--
NH4,193,0,30,5625.0,-33.02785199709521,-41.16834703462682,51.261208980820754,1.2515417771634423,--
NH4,193,1,10,1875.0,-6.107681851331583,-9.949838886225166,58.45642868537022,1.0462936295675958,--
NH4,193,1,42,7875.0,-39.52302570316861,-44.0130874734078,48.076684564203724,1.3362707674010554,--
NH4,194,0,23,4312.5,-18.63689921165935,-25.31282422745407,53.637153915983696,1.1857936438411447,--
NH4,194,0,55,10312.5,-54.08752922920782,-40.547015243843774,36.85726398415253,1.6002645598937308,--
NH4,194,1,32,6000.0,-34.43163743695935,-41.18949890702618,50.106655959395034,1.2827210137761456,--
NH4,195,0,10,1875.0,-4.958615011972773,-8.814652189236574,60.6404039485431,0.9805785347361844,--
NH4,195,0,42,7875.0,-32.785618307790635,-42.894183266943735,52.60797641184241,1.2145304793705607,--
NH4,195,1,21,3937.5,-22.536793770082753,-32.14080140969305,54.96226331444736,1.1482316590688346,--
NH4,195,1,53,9937.5,-71.10391899524684,-47.00653124656782,33.46853956261261,1.6683775168788875,--
NH4,196,0,32,6000.0,-33.82416055143393,-52.813285349192434,57.362552715009414,1.078642557202915,--
NH4,196,1,15,2812.5,-10.55966332570691,-14.170138759262109,53.306323524066535,1.1950733086248058,--
NH4,196,1,47,8812.5,-40.189330540712845,-41.533059968473594,45.94200729245993,1.390772208260562,--
NH4,197,0,26,4875.0,-19.500550191311408,-24.39041858943597,51.35707591499754,1.2489298212450386,--
NH4,197,1,4,750.0,-3.210808371278858,-3.159167432833104,44.53551738708215,1.4256316435008838,--
NH4,197,1,36,6750.0,-40.89592037356991,-43.47258573399772,46.749304125850394,1.3703836731123764,--
NH4,198,0,15,2812.5,-10.248424648311,-19.854893404250234,62.69874674597529,0.9173379829257052,--
NH4,198,0,47,8812.5,-58.284115174698755,-52.0928304051899,41.7895184249445,1.4911958426441374,--
NH4,198,1,31,5812.5,-25.429476244035865,-37.15562710114541,55.61208819662028,1.1295858187409151,--
NH4,199,0,9,1687.5,-3.7568863604347054,-7.7765128485023105,64.21449517566145,0.8700066302286017,--
NH4,199,0,41,7687.5,-35.220276261547994,-45.06346356445164,51.98986406322296,1.2316017382071291,--
NH4,199,1,17,3187.5,-10.695364869886316,-19.745591590788337,61.55743909928964,0.9525550104904597,--
NH4,199,1,49,9187.5,-33.282113295476165,-55.24331404319129,58.93254576486684,1.0320937190452566,--
NH4,200,0,28,5250.0,-33.996667059332054,-44.88456962752825,52.85882454618109,1.2075620268412783,--
NH4,200,1,10,1875.0,-5.6430211480587635,-9.25971392444011,58.641186777214514,1.0407918533364313,--
NH4,200,1,42,7875.0,-38.62569289132837,-45.63230338556065,49.753586656003364,1.2921524016418793,--
NH4,201,0,19,3562.5,-12.764626905165391,-19.177937832684805,56.352695743357785,1.1081580657045145,--
NH4,201,0,51,9562.5,-43.396973516325076,-43.75415908712101,45.23482323765557,1.4084056336686872,--
NH4,201,1,27,5062.5,-30.942489761476313,-35.468158097332164,48.89849250422483,1.3147901447913728,--
NH4,202,0,8,1500.0,-0.5183648757031509,-10.812761022210593,87.25533579375944,0.09577021678125257,--
NH4,202,0,40,7500.0,-44.8132616410514,-68.13259809375455,56.66564120748615,1.0990478624841387,--
NH4,202,1,23,4312.5,-17.11832209831401,-26.364104146744864,57.00416916827251,1.0891560142219703,--
NH4,202,1,55,10312.5,-54.11562868058697,-36.27565125530449,33.8353679938379,1.6612818327986998,--
NH4,203,0,33,6187.5,-33.33834447722194,-36.555715479820506,47.63558506966314,1.3476872404146196,--
NH4,203,1,10,1875.0,-8.8191762292476,-12.545093930518988,54.8928575022317,1.1502144764062456,--
NH4,203,1,42,7875.0,-52.47677436124998,-59.568670207883414,48.6216945513231,1.3220555897124713,--
NH4,204,0,21,3937.5,-23.770727072577813,-29.113337418135117,50.76873148993553,1.2649042510627138,--
NH4,204,1,4,750.0,-7.92921638136528,-2.2002976601034687,15.508932733437744,1.927177555071132,--
NH4,204,1,36,6750.0,-37.717314815527274,-44.32198078390262,49.60273463864244,1.2961671065665987,--
NH4,205,0,16,3000.0,-10.8544659407052,-15.917236696412104,55.708688961206036,1.1268015276815644,--
NH4,205,0,48,9000.0,-44.25503181844978,-43.519936404401875,44.52017208336833,1.42600727268068,--
NH4,205,1,25,4687.5,-27.222548870398164,-34.60367441023714,51.808035905348,1.2365963409669682,--
NH4,206,0,6,1125.0,-2.5472935526607396,-4.593348252077718,60.988941817497356,0.9699568286016809,--
NH4,206,0,38,7125.0,-34.15734032565199,-45.18539977926359,52.91299642184038,1.2060541119706074,--
NH4,206,1,15,2812.5,-14.279379242526515,-19.0401609463635,53.13153036689024,1.1999601219889378,--
NH4,206,1,47,8812.5,-56.4070867237171,-50.45308590191625,41.810909542081525,1.4906981468717468,--
NH4,207,0,26,4875.0,-27.623471368936706,-33.72614854731371,50.68073860669421,1.267281964714522,--
NH4,207,1,9,1687.5,-5.440321150015687,-8.76517226768566,58.17316971472723,1.054707445502293,--
NH4,207,1,41,7687.5,-39.633039711313785,-44.17742790645269,48.10366413343311,1.335569908988732,--
NH4,208,0,21,3937.5,-17.464988824696643,-23.093960961206367,52.901320505515436,1.2063792110669065,--
NH4,208,0,53,9937.5,-53.4818155541367,-37.173714464592564,34.8020835112581,1.6422569101751723,--
NH4,208,1,32,6000.0,-33.58529397606475,-40.64333603603404,50.431648813947575,1.273996558992435,--
NH4,209,0,13,2437.5,-7.615192209612806,-11.849754900613737,57.27335298493701,1.0812632606274832,--
NH4,209,0,45,8437.5,-42.549549051843194,-40.223529436914525,43.39034568067337,1.453380869334794,--
NH4,209,1,23,4312.5,-24.896710774401978,-22.598266002562315,42.22942225822279,1.4809191196830211,--
NH4,210,0,3,562.5,-1.9577773245204255,-2.851765398760925,55.52985020746972,1.1319536063715052,--
NH4,210,0,35,6562.5,-42.40697932204413,-49.12013772845331,49.194911177107386,1.3069756704530977,--
NH4,210,1,18,3375.0,-13.26236027919392,-19.864501207472053,56.27129201173624,1.1105224149909005,--
NH4,210,1,50,9375.0,-49.90659845961014,-39.984697898622755,38.701379675631244,1.5608307026848964,--
NH4,211,0,29,5437.5,-22.15251673226057,-29.740017226549387,53.31859267057801,1.1947298733145923,--
NH4,211,1,8,1500.0,-6.367561081289101,-9.46898254545361,56.0805418625481,1.116053912183466,--
NH4,211,1,40,7500.0,-52.01517353344338,-48.126922910404296,42.776474552341334,1.468017557760596,--
NH4,212,0,19,3562.5,-12.698714534155494,-18.057056440061274,54.8830062979941,1.150495773449119,--
NH4,212,0,51,9562.5,-42.26721113656245,-37.67486929731142,41.71220789588069,1.4929928521041222,--
NH4,212,1,30,5625.0,-35.90329168389577,-35.16999469805161,44.408873096743804,1.4287286357503473,--
NH4,213,0,8,1500.0,-2.9843511815991253,-6.74049918078984,66.11866689244957,0.8096874050035863,--
NH4,213,0,40,7500.0,-33.50339944623499,-51.00518927707257,56.700586679725994,1.09802851945166,--
NH4,213,1,17,3187.5,-11.013196873410283,-20.09076134745384,61.26967149612127,0.9613754637925607,--
NH4,213,1,49,9187.5,-27.78865417625222,-55.90048857442645,63.56760072176073,0.8902832197070207,--
NH4,214,0,28,5250.0,-21.51485380786902,-29.20947959352436,53.62571904874009,1.1861150488551855,--
NH4,214,1,4,750.0,-4.0644977207093484,-1.8429325839358919,24.390583941028,1.8215030771975347,--
NH4,214,1,37,6937.5,-46.90117738743275,-53.76477832758165,48.90050113592372,1.3147373094958774,--
NH4,215,0,19,3562.5,-19.366641282594045,-19.114726706134654,44.62492404500902,1.4234410747716286,--
NH4,215,0,51,9562.5,-51.52129126009638,-41.92834728448231,39.13891070470066,1.5512358472865564,--
NH4,215,1,28,5250.0,-33.109616325287,-43.02250208035962,52.418538687755955,1.2197775556533115,--
NH4,216,0,7,1312.5,-0.11310633529503492,-8.813041206687435,89.26470786553811,0.025665832910963374,--
NH4,216,0,39,7312.5,-43.9422491738388,-60.78232793095934,54.13515942971942,1.171750332167337,--
NH4,216,1,22,4125.0,-23.011788115138508,-23.818763741499836,45.98721283738112,1.3896377880804172,--
NH4,216,1,54,10125.0,-59.87055217321178,-37.948712887248035,32.36840513407212,1.689246540925121,--
NH4,217,0,33,6187.5,-27.364429716761165,-37.640586845045334,53.9831240395473,1.1760470310544313,--
NH4,217,1,10,1875.0,-8.740562167930623,-12.606020009441178,55.26394858846949,1.1395934335007964,--
NH4,217,1,42,7875.0,-52.56310479396458,-64.91660103099213,51.00283714470866,1.2585638158806502,--
NH4,218,0,23,4312.5,-18.1918235847188,-24.72789289114829,53.65881500547624,1.185184676282121,--
NH4,218,0,55,10312.5,-52.53851652188414,-39.95658494222449,37.25370949608717,1.5919256247318754,--
NH4,218,1,32,6000.0,-36.403837153021335,-42.45422837653151,49.38742741037168,1.301881621683584,--
NH4,219,0,12,2250.0,-7.581409463090505,-12.001886445297576,57.72001961810729,1.0681139506371589,--
NH4,219,0,44,8250.0,-41.24253409943112,-48.21380869641636,49.456016945709564,1.3000631637648203,--
NH4,219,1,21,3937.5,-20.676817443504607,-27.254662751655058,52.814137517087794,1.2088051114237564,--
NH4,219,1,53,9937.5,-62.29191385837624,-44.08942046119338,35.29037214767308,1.6324693608732332,--
NH4,220,0,33,6187.5,-27.295238206574943,-39.2618062057395,55.19254976369066,1.1416406756765434,--
NH4,220,1,12,2250.0,-10.77620934985589,-14.952144558502681,54.2192062081056,1.1693715283053412,--
NH4,220,1,45,8437.5,-51.02255957990839,-51.29724051694612,45.15381207335854,1.41041197639307,--
NH4,221,0,26,4875.0,-18.807832662336924,-24.267578081042256,52.223637694445294,1.2251620372627952,--
NH4,221,1,7,1312.5,-5.876867183899899,-7.399894594368391,51.54401021773793,1.2438266271316871,--
NH4,221,1,39,7312.5,-44.40701324683198,-48.22155353887774,47.358167075006534,1.354826460204284,--
NH4,222,0,19,3562.5,-15.683602310429512,-30.804501184449684,63.01783307707257,0.9074263112340832,--
NH4,222,0,51,9562.5,-66.66649787655777,-47.2865433205927,35.348075814530596,1.6313048666661158,--
NH4,222,1,32,6000.0,-25.95993078127343,-38.694715138633796,56.14270076586598,1.1142527435070613,--
NH4,223,0,12,2250.0,-5.789561040468975,-11.121316540362393,62.49931055062528,0.9235185734926267,--
NH4,223,0,44,8250.0,-34.240688644366955,-35.83793585362196,46.30567177277093,1.3816216807443382,--
NH4,223,1,23,4312.5,-26.036012323426927,-30.864140822198653,49.85008056053843,1.289579659071557,--
NH4,224,0,2,375.0,2.563625686676993,-0.12997151167162757,2.9023147572347674,1.9974346248150612,+-
NH4,224,0,34,6375.0,-36.88310778107571,-57.18340125969205,57.17811555794982,1.084058459710226,--
NH4,224,1,15,2812.5,-9.822012684489769,-13.843690964603072,54.64453609041762,1.1572947948367338,--
NH4,224,1,47,8812.5,-44.886154668348546,-42.254957480419954,43.27049828198238,1.4562515809730932,--
NH4,225,0,25,4687.5,-18.27153441534493,-28.64558612719447,57.46830786766192,1.0755320659458734,--
NH4,225,1,2,375.0,2.783616185697558,-0.26094944639423723,5.355527737365627,1.9912694207741157,+-
NH4,225,1,34,6375.0,-32.485551714631946,-25.653010250994967,38.29724891307518,1.5696122572878497,--
NH4,226,0,13,2437.5,-14.023923991416769,-18.15532525385193,52.31601826540974,1.222611625524984,--
NH4,226,0,45,8437.5,-63.11758608494744,-69.93097683965908,47.93154479216737,1.340036029583279,--
NH4,226,1,29,5437.5,-22.720481315807106,-34.5264723609546,56.65269513883128,1.0994253894682293,--
NH4,227,0,6,1125.0,-2.001066548690254,-4.434119372876755,65.71089656409777,0.822682039299847,--
NH4,227,0,38,7125.0,-31.270699115934313,-42.44422213272531,53.61913993994506,1.1862999494484305,--
NH4,227,1,15,2812.5,-15.284460592231097,-20.86530395050889,53.776105892171316,1.1818842872006428,--
NH4,227,1,47,8812.5,-56.120213704766,-65.03825791854857,49.209746844512445,1.306583637358325,--
NH4,228,0,27,5062.5,-27.195082021408787,-42.591954353982224,57.44165483193569,1.0763163360370092,--
NH4,228,1,8,1500.0,-3.8804596876675164,-6.883537912841348,60.58872152961381,0.9821504788855946,--
NH4,228,1,40,7500.0,-33.94240948904125,-45.52512071995373,53.29269469917186,1.1954547395135824,--
NH4,229,0,18,3375.0,-18.21011308750831,-17.59503800103827,44.015847174154906,1.4382952809736211,--
NH4,229,0,50,9375.0,-50.05840535671663,-42.24033659577211,40.158377787829934,1.5285294326757688,--
NH4,229,1,28,5250.0,-33.45158659235348,-43.37453622957773,52.35964272361749,1.2214061509099483,--
NH4,230,0,9,1687.5,-4.506947090473945,-7.663745684962908,59.54077966022981,1.0138499581818174,--
NH4,230,0,41,7687.5,-35.653716757251566,-44.944452277698595,51.57559336526262,1.2429631172463798,--
NH4,230,1,18,3375.0,-18.84770408861297,-25.421355127997984,53.44630939348168,1.1911516038946863,--
NH4,230,1,50,9375.0,-64.41436477390496,-50.76068734056449,38.239299542835724,1.5708650761237015,--
NH4,231,0,30,5625.0,-36.70667731023624,-47.1333769606396,52.08914423594103,1.228869391814003,--
NH4,231,1,13,2437.5,-14.739049871960846,-12.258835906927429,39.75114323168347,1.5376581461872392,--
NH4,231,1,45,8437.5,-47.95855241731921,-51.35172232007629,46.95688426418697,1.3650970380377112,--
NH4,232,0,25,4687.5,-19.274905059595376,-26.09150514757576,53.545140604248566,1.1883785636758852,--
NH4,232,1,2,375.0,0.7115921964099836,-4.384760525697014,80.78197153047438,0.3203835765417853,+-
NH4,232,1,34,6375.0,-40.05003684561387,-45.92810719444412,48.911056358570086,1.31445963706595,--
NH4,233,0,16,3000.0,-17.421908876346105,-21.10209647446575,50.45689047727463,1.273317225828858,--
NH4,233,0,48,9000.0,-61.86899589639265,-65.7409397140241,46.73793675064465,1.3706726577069732,--
NH4,233,1,31,5812.5,-26.540976179586885,-35.311215113497695,53.070370304385534,1.2016673810879008,--
NH4,234,0,12,2250.0,-6.2632806668591465,-10.579587608845905,59.37380638776513,1.0188697269566418,--
NH4,234,0,44,8250.0,-40.9838121700097,-45.16869839036171,47.78097520439387,1.343933065979674,--
NH4,234,1,23,4312.5,-24.964431454479474,-30.36217799745358,50.57222708894808,1.2702100095816675,--
NH4,235,0,2,375.0,0.6078967138999843,-4.336814822466235,82.02076707463773,0.27762833074690557,+-
NH4,235,0,36,6750.0,-43.888489430860254,-58.880252171635426,53.299685947239176,1.195259083406126,--
NH4,235,1,16,3000.0,-11.01274759814599,-15.384242953312262,54.40317296342598,1.1641558816700937,--
NH4,235,1,48,9000.0,-46.88934676775657,-40.28655030223931,40.66862584587582,1.5169826001096878,--
NH4,236,0,26,4875.0,-18.608207850189014,-23.923346431952925,52.12328444334301,1.2279289466850858,--
NH4,236,1,7,1312.5,-5.932097966009007,-7.64151374259548,52.17785315280897,1.2264248614878996,--
NH4,236,1,39,7312.5,-44.58132117997086,-48.97345787999551,47.68790391679644,1.3463372936452644,--
NH4,237,0,18,3375.0,-11.634261342101421,-16.742680298228017,55.20508742992621,1.1412813072470271,--
NH4,237,0,50,9375.0,-40.263705719142436,-38.08079367988597,43.40398117769403,1.4530538543514395,--
NH4,237,1,29,5437.5,-34.986065376461575,-34.923936737460174,44.94908156548551,1.4154698073280478,--
NH4,238,0,7,1312.5,-2.4378667544432164,-5.422238938883375,65.79106918138325,0.8201304060421121,--
NH4,238,0,39,7312.5,-31.42338098582081,-49.74820734995092,57.72150668151001,1.0680700644792909,--
NH4,238,1,17,3187.5,-11.783247852527754,-22.24434415925702,62.088988949047476,0.936199293791926,--
NH4,238,1,49,9187.5,-42.738576111921866,-55.86336553623715,52.58200477817778,1.2152506324514436,--
NH4,239,0,28,5250.0,-20.99904878038131,-27.86349087889303,52.99684929464716,1.2037178787085772,--
NH4,239,1,5,937.5,-4.995777717229535,-4.270220214251628,40.52269159708069,1.5202973931309507,--
NH4,239,1,37,6937.5,-47.71791944686306,-41.57223878840875,41.062644434059095,1.507983652117631,--
NH4,240,0,17,3187.5,-17.054477949307145,-16.3442506661999,43.781783160269555,1.4439605085346319,--
NH4,240,0,49,9187.5,-48.16307930330602,-36.598562099087715,37.23077824730441,1.5924100470042724,--
NH4,240,1,27,5062.5,-32.131833272053434,-41.15709485932452,52.020418370030356,1.230761229181918,--
NH4,241,0,9,1687.5,-2.2201938670335215,-12.805561464071946,80.16398957815164,0.34165758958411596,--
NH4,241,0,41,7687.5,-47.8510823252862,-66.44642622648023,54.24062988686155,1.168764764171153,--
NH4,241,1,25,4687.5,-19.334467190807942,-28.405069513972336,55.7580717451268,1.1253769467254233,--
NH4,242,0,4,750.0,-0.6586850624527263,-2.623368868800434,75.9053344970664,0.48704942248922706,--
NH4,242,0,36,6750.0,-30.03358650345818,-40.84184918976919,53.670610853782755,1.1848529832610197,--
NH4,242,1,13,2437.5,-12.724850418803147,-17.650255518008144,54.210497662079554,1.1696181261137533,--
NH4,242,1,45,8437.5,-57.731719758371725,-62.39395891363834,47.22261072417135,1.3583033967699747,--
NH4,243,0,28,5250.0,-22.142728006944807,-29.144762812388244,52.77425359661761,1.209913964204249,--
NH4,243,1,5,937.5,-2.477170989389978,-6.241411470153547,68.35223068116385,0.7377992179263614,--
NH4,243,1,37,6937.5,-44.59707838768652,-49.44103143366789,47.9487299257919,1.3395906557019956,--
NH4,244,0,18,3375.0,-12.71305596703502,-18.75421838806067,55.867552026403445,1.1222157101068757,--
