metric,step,frequency_hz,events,median,mean,closest_target
angle,2_to_3,7665.8203125,715,3.8070936190166194,3.695935267595843,ordinary_non_octave
angle,2_to_3,7687.353515625,715,3.7616307312939017,3.6511697822036546,ordinary_non_octave
angle,2_to_3,7708.88671875,711,3.804368037450969,3.6776249113979174,ordinary_non_octave
angle,2_to_3,7730.419921875,710,3.810919650761757,3.669893337179726,ordinary_non_octave
angle,2_to_3,7751.953125,718,3.7755201727733594,3.6696419225545585,ordinary_non_octave
angle,2_to_3,7773.486328125,714,3.793277888603493,3.675071767336023,ordinary_non_octave
angle,2_to_3,7795.01953125,715,3.8388784919853185,3.672261528343708,ordinary_non_octave
angle,2_to_3,7816.552734375,715,3.8147205447203367,3.673414377094942,ordinary_non_octave
angle,2_to_3,7838.0859375,717,3.833621906565958,3.64793014188965,ordinary_non_octave
angle,2_to_3,7859.619140625,714,3.8285844675166083,3.6447154666844037,ordinary_non_octave
angle,2_to_3,7881.15234375,714,3.7963427516968995,3.6384055633441026,ordinary_non_octave
angle,2_to_3,7902.685546875,713,3.845188285824628,3.669779510623541,ordinary_non_octave
angle,2_to_3,7924.21875,709,3.821405232547441,3.6488146907163137,ordinary_non_octave
angle,2_to_3,7945.751953125,717,3.8665304918004684,3.643659302488172,ordinary_non_octave
angle,2_to_3,7967.28515625,715,3.8128570444161114,3.636121807832828,ordinary_non_octave
angle,2_to_3,7988.818359375,713,3.8369789490256263,3.655034727873649,ordinary_non_octave
rho,complete_timing,516.796875,257,1.0060651851286355,20.861842515179916,phi
rho,complete_timing,538.330078125,321,0.998253224905782,22.456561445267035,phi
rho,complete_timing,559.86328125,688,0.8906440143572274,10.588759610486726,phi
rho,complete_timing,581.396484375,474,1.0323511524973865,11.68453051923246,phi
rho,complete_timing,602.9296875,462,1.1873301217230217,13.891698904824759,phi
rho,complete_timing,624.462890625,630,1.5594545512200138,9.655894654162307,phi
rho,complete_timing,645.99609375,623,1.10221870004755,12.411113576355088,phi
rho,complete_timing,667.529296875,656,1.1556710125595338,9.73174964147606,phi
rho,complete_timing,689.0625,650,1.102686607063172,9.655766878798657,phi
rho,complete_timing,710.595703125,590,1.0517566444311925,11.577163978946064,phi
rho,complete_timing,732.12890625,601,1.3900883393524497,10.563274023825173,phi
rho,complete_timing,753.662109375,697,1.4669383767280177,10.09379077392695,phi
rho,complete_timing,775.1953125,687,1.2332872905491223,10.273987238188417,phi
rho,complete_timing,796.728515625,687,1.2937707655263466,9.294351197533233,phi
rho,complete_timing,818.26171875,710,1.0145515931633642,10.489965696016808,phi
rho,complete_timing,839.794921875,680,0.9986452611531099,8.180427812444758,phi
rho,complete_timing,861.328125,700,1.0283756027100512,8.356535441874957,phi
rho,complete_timing,882.861328125,689,1.1422934600761538,10.456139959899367,phi
rho,complete_timing,904.39453125,624,1.3793025296824983,13.329389159602133,phi
rho,complete_timing,925.927734375,715,1.2056260587204912,9.208310708905962,phi
rho,complete_timing,947.4609375,706,1.0137084187169088,7.781633201055945,phi
rho,complete_timing,968.994140625,720,0.9600634058923783,6.085726579220818,phi
rho,complete_timing,990.52734375,720,0.8885677104899493,6.329914556840558,phi
rho,complete_timing,1012.060546875,633,0.7906994191475688,8.853928206435944,phi
rho,complete_timing,1033.59375,591,0.8205185276173225,8.556905445024254,phi
rho,complete_timing,1055.126953125,579,0.8211000207373408,8.416448368692384,phi
rho,complete_timing,1076.66015625,713,0.8104063027827146,5.476858846257631,phi
rho,complete_timing,1098.193359375,720,0.8137235474448605,4.975718865412536,phi
rho,complete_timing,1119.7265625,720,0.7267969966446837,4.392616794302664,phi
rho,complete_timing,1141.259765625,720,0.5462042847207613,4.33245070825805,phi
rho,complete_timing,1162.79296875,690,0.5194349831968247,4.2877137715660165,phi
rho,complete_timing,1184.326171875,686,0.5267689299142405,3.9335470368612184,phi
rho,complete_timing,1205.859375,709,0.6460101920922339,3.7898984071003885,phi
rho,complete_timing,1227.392578125,687,0.9130172420094534,4.225404988030858,phi
rho,complete_timing,1248.92578125,694,0.9316632739477319,4.607449370723742,phi
rho,complete_timing,1270.458984375,698,0.800276926402103,4.9745178065358004,phi
rho,complete_timing,1291.9921875,698,0.6330411021960883,4.9615704219975285,phi
rho,complete_timing,1313.525390625,720,0.8221177737679995,4.7692935478141925,phi
rho,complete_timing,1335.05859375,720,0.8885848944044927,4.3199360592864355,phi
rho,complete_timing,1356.591796875,714,0.8604043074972464,4.2069498003534225,phi
rho,complete_timing,1378.125,691,0.8559269560002859,4.683032261407658,phi
rho,complete_timing,1399.658203125,686,0.8862074541385778,4.851409530634983,phi
rho,complete_timing,1421.19140625,684,0.9163721923666819,4.932552505261542,phi
rho,complete_timing,1442.724609375,690,0.8148608733506799,4.623798195641135,phi
rho,complete_timing,1464.2578125,705,0.7557970708262631,4.68372881880483,phi
rho,complete_timing,1485.791015625,720,0.7421706078668457,4.437783679061373,phi
rho,complete_timing,1507.32421875,720,0.6730436833638083,4.3705389163820785,phi
rho,complete_timing,1528.857421875,697,0.6683830509444401,4.580423468982655,phi
rho,complete_timing,1550.390625,700,0.8294072021905312,4.48139139130261,phi
rho,complete_timing,1571.923828125,697,0.8331523418104282,4.326716835312266,phi
rho,complete_timing,1593.45703125,678,0.8859628181832491,4.449145501449832,phi
rho,complete_timing,1614.990234375,708,0.8300372329061214,4.471331986819034,phi
rho,complete_timing,1636.5234375,720,0.692528832297489,4.169355254917188,phi
rho,complete_timing,1658.056640625,720,0.5831706601855028,3.5772145249498233,phi
rho,complete_timing,1679.58984375,713,0.6513162581891859,3.4428661778397696,phi
rho,complete_timing,1701.123046875,710,0.7883938970019471,3.6002051782341917,phi
rho,complete_timing,1722.65625,718,0.8477485494780246,3.6577090256361426,phi
rho,complete_timing,1744.189453125,707,0.7801905408970494,3.5341319447235158,phi
rho,complete_timing,1765.72265625,699,0.7451044234347237,3.54569783698025,phi
rho,complete_timing,1787.255859375,717,0.7090637530281007,3.5152608221007275,phi
rho,complete_timing,1808.7890625,720,0.6927892395212918,3.4808204646594745,phi
rho,complete_timing,1830.322265625,720,0.7923537593898451,3.5150722289178855,phi
rho,complete_timing,1851.85546875,718,0.8529127968642378,3.608072253558304,phi
rho,complete_timing,1873.388671875,718,0.8285155359619816,3.614327622944434,phi
rho,complete_timing,1894.921875,717,0.695068755337684,3.676963867696474,phi
rho,complete_timing,1916.455078125,713,0.6936833084165984,4.068705334263807,phi
rho,complete_timing,1937.98828125,716,0.6943442711590674,4.002766398477626,phi
rho,complete_timing,1959.521484375,709,0.7602803965525176,3.8687201685354102,phi
rho,complete_timing,1981.0546875,719,0.8442435481817956,4.027369777779887,phi
rho,complete_timing,2002.587890625,713,0.9498101291914982,4.362751516012355,phi
rho,complete_timing,2024.12109375,717,1.0017982343434881,4.270353431171787,phi
rho,complete_timing,2045.654296875,715,0.9709132207915463,3.7955685493169455,phi
rho,complete_timing,2067.1875,716,0.7713689190702255,3.5992476129927256,phi
rho,complete_timing,2088.720703125,715,0.7100149757328749,3.388645418470692,phi
rho,complete_timing,2110.25390625,711,0.7458651027990079,3.4998661968917797,phi
rho,complete_timing,2131.787109375,718,0.7869900691250147,3.721679231290247,phi
rho,complete_timing,2153.3203125,703,0.8109917930326038,3.7516943572418353,phi
rho,complete_timing,2174.853515625,701,0.7615979343792708,3.516712949273138,phi
rho,complete_timing,2196.38671875,706,0.7206677569296469,3.0214757536144727,phi
rho,complete_timing,2217.919921875,712,0.6988646242288672,2.925407432164034,phi
rho,complete_timing,2239.453125,715,0.653465098073889,2.6158424613525155,phi
rho,complete_timing,2260.986328125,713,0.6300275081266589,2.54455451471126,phi
rho,complete_timing,2282.51953125,702,0.6482237951709096,2.770426024411601,phi
rho,complete_timing,2304.052734375,713,0.6290338590600016,2.6906822826042656,phi
rho,complete_timing,2325.5859375,711,0.6158441275065248,2.681094450326547,phi
rho,complete_timing,2347.119140625,713,0.5816635509869348,2.632113451143964,phi
rho,complete_timing,2368.65234375,712,0.542331925477733,2.4980504200813387,phi
rho,complete_timing,2390.185546875,712,0.4921823368799687,2.416898828678685,phi
rho,complete_timing,2411.71875,712,0.4492692923747526,2.298010589793768,phi
rho,complete_timing,2433.251953125,702,0.4377875350073053,2.4351807867151556,phi
rho,complete_timing,2454.78515625,709,0.4516137426217385,2.3407853122897095,phi
rho,complete_timing,2476.318359375,684,0.4499481790433967,2.566485944666535,phi
rho,complete_timing,2497.8515625,685,0.4218830794766581,2.247756445864427,phi
rho,complete_timing,2519.384765625,692,0.3937962142914058,2.0266468963473363,phi
rho,complete_timing,2540.91796875,687,0.3794874620509859,1.9898753468587576,phi
rho,complete_timing,2562.451171875,687,0.35303325446840667,1.8254829505172383,phi
rho,complete_timing,2583.984375,688,0.3498688965833404,1.7946800215630547,phi
rho,complete_timing,2605.517578125,682,0.3758335025012098,1.7729987424458595,phi
rho,complete_timing,2627.05078125,678,0.37081014778738797,1.8240637220462752,phi
rho,complete_timing,2648.583984375,672,0.3689519706746938,1.7563726703498546,phi
rho,complete_timing,2670.1171875,679,0.3635311873935074,1.694219402135998,phi
rho,complete_timing,2691.650390625,688,0.3341080314691259,1.6857531174656963,phi
rho,complete_timing,2713.18359375,692,0.336869439138187,1.6741802656915943,phi
rho,complete_timing,2734.716796875,684,0.3540974700117866,1.7645768018736008,phi
rho,complete_timing,2756.25,680,0.3379308415588549,1.730012222696758,phi
rho,complete_timing,2777.783203125,685,0.3260209954191731,1.5545750443336308,phi
rho,complete_timing,2799.31640625,676,0.31473623836920667,1.4962878278770866,phi
rho,complete_timing,2820.849609375,671,0.2987981806897136,1.4356270781700637,phi
rho,complete_timing,2842.3828125,657,0.2995428163920854,1.4439995129470213,phi
rho,complete_timing,2863.916015625,657,0.2845269365137827,1.4299272729909538,phi
rho,complete_timing,2885.44921875,671,0.25939440796332347,1.3516978794916716,phi
rho,complete_timing,2906.982421875,678,0.2397643760806927,1.2947418435763616,phi
rho,complete_timing,2928.515625,707,0.22754234043811658,1.205182603276617,phi
rho,complete_timing,2950.048828125,707,0.22719905789459438,1.1828269470475767,phi
rho,complete_timing,2971.58203125,720,0.20842845554745862,1.1349840583328388,phi
rho,complete_timing,2993.115234375,720,0.21193698031742686,1.117697166063694,phi
rho,complete_timing,3014.6484375,718,0.20786911165785135,1.1056712712057724,phi
rho,complete_timing,3036.181640625,717,0.21357017474635626,1.0990910087628005,phi
rho,complete_timing,3057.71484375,719,0.20484012036591095,1.087788405174786,phi
rho,complete_timing,3079.248046875,713,0.19884231367015953,1.0900808369900856,phi
rho,complete_timing,3100.78125,712,0.2007578612500584,1.0832310354549959,phi
rho,complete_timing,3122.314453125,702,0.1887613033718437,1.0885632732114756,phi
rho,complete_timing,3143.84765625,697,0.2003158226232429,1.1004986711108724,phi
rho,complete_timing,3165.380859375,697,0.19105848675972686,1.09908855074006,phi
rho,complete_timing,3186.9140625,700,0.19752370406628722,1.0982037118931511,phi
rho,complete_timing,3208.447265625,719,0.1948264556369898,1.0628144598841907,phi
rho,complete_timing,3229.98046875,704,0.19881498936676362,1.0778520775871125,phi
rho,complete_timing,3251.513671875,696,0.20239842437351063,1.0839777206111945,phi
rho,complete_timing,3273.046875,718,0.20269487892647475,1.0493738850760777,phi
rho,complete_timing,3294.580078125,719,0.20251317085571974,1.0467945490304613,phi
rho,complete_timing,3316.11328125,711,0.19689986744680704,1.0510999168590758,phi
rho,complete_timing,3337.646484375,693,0.19095676155385388,1.062895802629177,phi
rho,complete_timing,3359.1796875,714,0.18548198125093848,1.0186889172756084,phi
rho,complete_timing,3380.712890625,720,0.1837596533173103,0.9996861512529018,phi
rho,complete_timing,3402.24609375,719,0.18328057414142598,0.9936675058247442,phi
rho,complete_timing,3423.779296875,716,0.18317699056557596,0.9835163508202158,phi
rho,complete_timing,3445.3125,717,0.17533734483426136,0.9698541595968759,phi
rho,complete_timing,3466.845703125,717,0.1748930065908838,0.9665551755988376,phi
rho,complete_timing,3488.37890625,715,0.17740211578350684,0.9605582756441967,phi
rho,complete_timing,3509.912109375,720,0.1771893837168364,0.942015701903505,phi
rho,complete_timing,3531.4453125,720,0.1655898751682495,0.9272203434307187,phi
rho,complete_timing,3552.978515625,720,0.15545658649288285,0.9141375508877861,phi
rho,complete_timing,3574.51171875,720,0.15462674162890444,0.9159870634994722,phi
rho,complete_timing,3596.044921875,720,0.16314021619434688,0.9176295224276512,phi
rho,complete_timing,3617.578125,714,0.16395180312158925,0.9222885209942626,phi
rho,complete_timing,3639.111328125,715,0.16810366113663516,0.9119091824825258,phi
rho,complete_timing,3660.64453125,720,0.16882416786895577,0.9012436682503003,phi
rho,complete_timing,3682.177734375,720,0.16218738500294896,0.8983378371012385,phi
rho,complete_timing,3703.7109375,720,0.15085789064996624,0.8978780810746959,phi
rho,complete_timing,3725.244140625,711,0.1523786728152446,0.9132866703440233,phi
rho,complete_timing,3746.77734375,717,0.15162653619771707,0.9018457549340614,phi
rho,complete_timing,3768.310546875,710,0.1666275839673934,0.9112991107586393,phi
rho,complete_timing,3789.84375,708,0.15785622995754386,0.9091478586936538,phi
rho,complete_timing,3811.376953125,712,0.15648923491312688,0.9004577398007335,phi
rho,complete_timing,3832.91015625,711,0.15005018881439472,0.8917058741132265,phi
rho,complete_timing,3854.443359375,709,0.1578063512492282,0.8905206831479788,phi
rho,complete_timing,3875.9765625,711,0.14814770161459853,0.8831997352138844,phi
rho,complete_timing,3897.509765625,691,0.1488086371035509,0.9051080980990208,phi
rho,complete_timing,3919.04296875,704,0.1400518020807926,0.8817814292783042,phi
rho,complete_timing,3940.576171875,716,0.1264141482727269,0.8511222745410113,phi
rho,complete_timing,3962.109375,714,0.13627137287332058,0.8485988046425013,phi
rho,complete_timing,3983.642578125,693,0.1282263003810804,0.8603197524792939,phi
rho,complete_timing,4005.17578125,695,0.13321457366024061,0.8575678984672243,phi
rho,complete_timing,4026.708984375,698,0.13270373206760427,0.8489537056688584,phi
rho,complete_timing,4048.2421875,709,0.13368889896083044,0.8325627719713652,phi
rho,complete_timing,4069.775390625,699,0.13313495039049006,0.8345951702560658,phi
rho,complete_timing,4091.30859375,689,0.13832886158353208,0.8400223176108291,phi
rho,complete_timing,4112.841796875,687,0.13788176921276485,0.8382799302308462,phi
rho,complete_timing,4134.375,688,0.1273578054930537,0.8379645512841412,phi
rho,complete_timing,4155.908203125,690,0.1361746285146685,0.8365643203700226,phi
rho,complete_timing,4177.44140625,691,0.1372370725770016,0.8330518197531243,phi
rho,complete_timing,4198.974609375,695,0.13016198036974405,0.820808757895526,phi
rho,complete_timing,4220.5078125,713,0.13045323201669903,0.8025554136653631,phi
rho,complete_timing,4242.041015625,685,0.13723846502407325,0.8340575781702576,phi
rho,complete_timing,4263.57421875,671,0.1450555107314169,0.8536340945621497,phi
rho,complete_timing,4285.107421875,670,0.13990854934214803,0.8539110065964578,phi
rho,complete_timing,4306.640625,678,0.14877185291705164,0.8464252345151647,phi
rho,complete_timing,4328.173828125,661,0.14171484583952476,0.8640242590676097,phi
rho,complete_timing,4349.70703125,676,0.13809155354623182,0.839926240971786,phi
rho,complete_timing,4371.240234375,674,0.1324023551359257,0.8365173646307953,phi
rho,complete_timing,4392.7734375,671,0.12820726484059008,0.8363389548169213,phi
rho,complete_timing,4414.306640625,674,0.13518124493947584,0.8304024470663791,phi
rho,complete_timing,4435.83984375,663,0.13904152366367575,0.8451686305655355,phi
rho,complete_timing,4457.373046875,666,0.14111408819952143,0.8342322999285674,phi
rho,complete_timing,4478.90625,677,0.1396070592353948,0.8142549790072661,phi
rho,complete_timing,4500.439453125,687,0.1333721451245299,0.7947014038889396,phi
rho,complete_timing,4521.97265625,677,0.1278772724367006,0.8021687659346445,phi
rho,complete_timing,4543.505859375,679,0.12508762032022694,0.7959256939553706,phi
rho,complete_timing,4565.0390625,686,0.12017531400554649,0.7840206486145272,phi
rho,complete_timing,4586.572265625,677,0.12081827387758974,0.7865821570572495,phi
rho,complete_timing,4608.10546875,668,0.12191135468149705,0.7904632747992613,phi
rho,complete_timing,4629.638671875,654,0.13213122631515253,0.8051839685535194,phi
rho,complete_timing,4651.171875,657,0.12113615232557053,0.7980822991254332,phi
rho,complete_timing,4672.705078125,669,0.11977822782290434,0.7809058827639633,phi
rho,complete_timing,4694.23828125,686,0.116320570680963,0.7611776258254004,phi
rho,complete_timing,4715.771484375,672,0.11622984840184428,0.7731581505392604,phi
rho,complete_timing,4737.3046875,674,0.11361973489770041,0.7710548678107749,phi
rho,complete_timing,4758.837890625,676,0.1098309882732889,0.7647351330520614,phi
rho,complete_timing,4780.37109375,682,0.10429566756118666,0.7557242394248264,phi
rho,complete_timing,4801.904296875,677,0.10290481996378961,0.7611152957448021,phi
rho,complete_timing,4823.4375,674,0.10422721193061943,0.7640159292530103,phi
rho,complete_timing,4844.970703125,678,0.10243024145247251,0.7618407031089871,phi
rho,complete_timing,4866.50390625,681,0.10144103950396618,0.7537448929505897,phi
rho,complete_timing,4888.037109375,680,0.1002288242998036,0.7555643997151621,phi
rho,complete_timing,4909.5703125,669,0.10444596845425895,0.7650384632992521,phi
rho,complete_timing,4931.103515625,681,0.10555747194808021,0.7537146030124238,phi
rho,complete_timing,4952.63671875,675,0.10108971965398024,0.7574821633776245,phi
rho,complete_timing,4974.169921875,654,0.10253554907229788,0.7777014998094578,phi
rho,complete_timing,4995.703125,663,0.10426485877127468,0.7666853926616566,phi
rho,complete_timing,5017.236328125,665,0.10473885386098825,0.7628632430724317,phi
rho,complete_timing,5038.76953125,675,0.100528931203172,0.7486027601750002,phi
rho,complete_timing,5060.302734375,662,0.10216958700462016,0.7567412184232181,phi
rho,complete_timing,5081.8359375,672,0.10433250952985852,0.7432057445134739,phi
rho,complete_timing,5103.369140625,670,0.10782856717179676,0.7400857975677518,phi
rho,complete_timing,5124.90234375,664,0.10535477050265862,0.7445773832996201,phi
rho,complete_timing,5146.435546875,651,0.10331646569136704,0.7564822017759965,phi
rho,complete_timing,5167.96875,639,0.10450608101392471,0.7695722156112533,phi
rho,complete_timing,5189.501953125,637,0.10449353660612776,0.7619696879720071,phi
rho,complete_timing,5211.03515625,638,0.10728365009396126,0.7698733159942766,phi
rho,complete_timing,5232.568359375,635,0.10852723398516646,0.7649730411389521,phi
rho,complete_timing,5254.1015625,628,0.11173650602421839,0.7720808391679772,phi
rho,complete_timing,5275.634765625,645,0.1092720740334843,0.7604788314768335,phi
rho,complete_timing,5297.16796875,632,0.1138687014065567,0.7717505086838453,phi
rho,complete_timing,5318.701171875,638,0.11703734820865803,0.7570559735767397,phi
rho,complete_timing,5340.234375,642,0.11233277738101739,0.7620183286532168,phi
rho,complete_timing,5361.767578125,623,0.12231300347006926,0.7773428774319073,phi
rho,complete_timing,5383.30078125,631,0.10781373430669185,0.7688846368933008,phi
rho,complete_timing,5404.833984375,625,0.11527476184260466,0.7849214227931662,phi
rho,complete_timing,5426.3671875,618,0.11928696427083088,0.7838780406998432,phi
rho,complete_timing,5447.900390625,627,0.10973780995130347,0.7735319984220258,phi
rho,complete_timing,5469.43359375,653,0.11032101376624494,0.7508834750761313,phi
rho,complete_timing,5490.966796875,654,0.10657004683489954,0.7492052720402241,phi
rho,complete_timing,5512.5,661,0.10971409606434121,0.7270800685330001,phi
rho,complete_timing,5534.033203125,656,0.10538920674763906,0.7474325768451675,phi
rho,complete_timing,5555.56640625,657,0.11426592657061321,0.7400781372194818,phi
rho,complete_timing,5577.099609375,653,0.11044601833714977,0.7424532382679935,phi
rho,complete_timing,5598.6328125,669,0.11174677657209847,0.7315065074550314,phi
rho,complete_timing,5620.166015625,652,0.11479079861148692,0.7576825417670368,phi
rho,complete_timing,5641.69921875,667,0.10852037669952384,0.7438865761761513,phi
rho,complete_timing,5663.232421875,658,0.11682665968512035,0.7577631756501806,phi
rho,complete_timing,5684.765625,666,0.11245776003590355,0.7107681895681616,phi
rho,complete_timing,5706.298828125,669,0.1127800535772369,0.7215841377374373,phi
rho,complete_timing,5727.83203125,668,0.1250921516077346,0.7254814489153194,phi
rho,complete_timing,5749.365234375,680,0.11987059469032277,0.7099021501871139,phi
rho,complete_timing,5770.8984375,678,0.12255256233396458,0.7025920210739625,phi
rho,complete_timing,5792.431640625,668,0.11568482957877729,0.7189671880980438,phi
rho,complete_timing,5813.96484375,672,0.12465701525376989,0.7080330896270718,phi
rho,complete_timing,5835.498046875,664,0.11790092109530322,0.712844666703929,phi
rho,complete_timing,5857.03125,670,0.12026747528205747,0.7092200717217587,phi
rho,complete_timing,5878.564453125,664,0.11837344416439922,0.7096042596467756,phi
rho,complete_timing,5900.09765625,669,0.12280143273569546,0.7058983749699379,phi
rho,complete_timing,5921.630859375,672,0.12660603389407113,0.7061181269053742,phi
rho,complete_timing,5943.1640625,679,0.12268092025325239,0.6950836758365806,phi
rho,complete_timing,5964.697265625,682,0.1281486250655099,0.6998904011702534,phi
rho,complete_timing,5986.23046875,668,0.13106500107106236,0.7076724590309316,phi
rho,complete_timing,6007.763671875,666,0.12624790477817308,0.7114508139154194,phi
rho,complete_timing,6029.296875,666,0.12503684782016145,0.7098675616681771,phi
rho,complete_timing,6050.830078125,671,0.12812524285923116,0.7052166430266537,phi
rho,complete_timing,6072.36328125,663,0.11964935427931474,0.7106110762906932,phi
rho,complete_timing,6093.896484375,660,0.14070294671671058,0.7159055680888254,phi
rho,complete_timing,6115.4296875,673,0.12861647569328988,0.7001925123084806,phi
rho,complete_timing,6136.962890625,668,0.13379094610085016,0.7050488315114867,phi
rho,complete_timing,6158.49609375,680,0.13981683140292145,0.6944489206745209,phi
rho,complete_timing,6180.029296875,667,0.1388508776609818,0.7019925626644108,phi
rho,complete_timing,6201.5625,660,0.1354860725686965,0.7115800617066723,phi
rho,complete_timing,6223.095703125,660,0.135090342174364,0.7024219257679141,phi
rho,complete_timing,6244.62890625,657,0.13784025654471732,0.7086418308474305,phi
rho,complete_timing,6266.162109375,668,0.13011231366546264,0.6915350110429671,phi
rho,complete_timing,6287.6953125,665,0.1406275246752899,0.6997379006464144,phi
rho,complete_timing,6309.228515625,675,0.13797170339374493,0.6810156375538144,phi
rho,complete_timing,6330.76171875,679,0.1351652295602963,0.6808145593330388,phi
rho,complete_timing,6352.294921875,673,0.14486319941311301,0.6883692039335474,phi
rho,complete_timing,6373.828125,671,0.13354845332319148,0.6822962054681977,phi
rho,complete_timing,6395.361328125,678,0.14693015686344582,0.683563202672919,phi
rho,complete_timing,6416.89453125,663,0.14071801219568447,0.6954580947424391,phi
rho,complete_timing,6438.427734375,658,0.14331201933391083,0.6938231910523261,phi
rho,complete_timing,6459.9609375,659,0.1384434479937604,0.7045745319420991,phi
rho,complete_timing,6481.494140625,662,0.13622729287561192,0.695260642169565,phi
rho,complete_timing,6503.02734375,669,0.1397851737900231,0.7116305429629252,phi
rho,complete_timing,6524.560546875,676,0.12862797658088526,0.6977746888491088,phi
rho,complete_timing,6546.09375,667,0.1442552504728811,0.7220265792810494,phi
rho,complete_timing,6567.626953125,678,0.131999702628,0.6908187601952613,phi
rho,complete_timing,6589.16015625,678,0.14185356335408444,0.7124873331719749,phi
rho,complete_timing,6610.693359375,680,0.13433474961173306,0.6962085820275705,phi
rho,complete_timing,6632.2265625,666,0.1462134631752434,0.7388500206400215,phi
rho,complete_timing,6653.759765625,661,0.13144127246138038,0.6939810036297412,phi
rho,complete_timing,6675.29296875,662,0.1432331296736984,0.7264872621865052,phi
rho,complete_timing,6696.826171875,671,0.13775710459210186,0.7075040337632639,phi
rho,complete_timing,6718.359375,682,0.130366370916706,0.8651858316973512,phi
rho,complete_timing,6739.892578125,683,0.12971332731084345,0.7189795960112592,phi
rho,complete_timing,6761.42578125,675,0.13443279438267153,0.6965522208546656,phi
rho,complete_timing,6782.958984375,685,0.13502616366600434,0.721914875065999,phi
rho,complete_timing,6804.4921875,678,0.14075953061523905,0.6715385080556581,phi
rho,complete_timing,6826.025390625,673,0.14376114069322626,0.7396158971604189,phi
rho,complete_timing,6847.55859375,664,0.14277119795928034,0.7407380041106013,phi
rho,complete_timing,6869.091796875,665,0.13617172535004998,0.7006908875471114,phi
rho,complete_timing,6890.625,671,0.1317320683513072,0.6999424836357155,phi
rho,complete_timing,6912.158203125,673,0.13274681945832245,0.6812790587189065,phi
rho,complete_timing,6933.69140625,671,0.13562187643400378,0.6794508255389703,phi
rho,complete_timing,6955.224609375,672,0.13838217744855486,0.6836835907280617,phi
rho,complete_timing,6976.7578125,673,0.1403002105317328,0.6841914620668547,phi
rho,complete_timing,6998.291015625,668,0.14031208390618777,0.6773978037521459,phi
rho,complete_timing,7019.82421875,673,0.14124315340696042,0.6856671899823843,phi
rho,complete_timing,7041.357421875,674,0.12772005479490622,0.6800228529234643,phi
rho,complete_timing,7062.890625,671,0.12860667351534313,0.670752133427089,phi
rho,complete_timing,7084.423828125,668,0.12306755690817468,0.6795639175805457,phi
rho,complete_timing,7105.95703125,647,0.14277714062030175,0.6902093152078537,phi
rho,complete_timing,7127.490234375,648,0.1370555271638405,0.7023643441556329,phi
rho,complete_timing,7149.0234375,652,0.12822517360158456,0.7047890737308976,phi
rho,complete_timing,7170.556640625,664,0.13470948717224354,0.7050362812198038,phi
rho,complete_timing,7192.08984375,652,0.13087875949994332,0.6996112694594688,phi
rho,complete_timing,7213.623046875,655,0.1329150134931566,0.686019338913158,phi
rho,complete_timing,7235.15625,635,0.12629429760186917,0.7101463042417835,phi
rho,complete_timing,7256.689453125,648,0.13519553840126342,0.6945983819699297,phi
rho,complete_timing,7278.22265625,662,0.12916412669421792,0.6871264487314208,phi
rho,complete_timing,7299.755859375,648,0.13211772492598337,0.6894175832322756,phi
rho,complete_timing,7321.2890625,667,0.12860164961889184,0.6823552850808672,phi
rho,complete_timing,7342.822265625,655,0.11599965754940285,0.6774250346015775,phi
rho,complete_timing,7364.35546875,667,0.1256675855936609,0.6842063759166719,phi
rho,complete_timing,7385.888671875,655,0.1267827632679196,0.6741476188901471,phi
rho,complete_timing,7407.421875,668,0.12254437638773727,0.6803608511003172,phi
rho,complete_timing,7428.955078125,662,0.1240426860565817,0.6685999331215849,phi
rho,complete_timing,7450.48828125,661,0.12944837769325063,0.683493590879585,phi
rho,complete_timing,7472.021484375,657,0.13184514475203243,0.6637579791079102,phi
rho,complete_timing,7493.5546875,649,0.1322729323131032,0.6937047383912174,phi
rho,complete_timing,7515.087890625,655,0.13892582492729041,0.698951180947065,phi
rho,complete_timing,7536.62109375,657,0.12326859505867042,0.6928636987632689,phi
rho,complete_timing,7558.154296875,657,0.12933501359227964,0.7107449691262518,phi
rho,complete_timing,7579.6875,658,0.13392450933961614,0.6945847395928015,phi
rho,complete_timing,7601.220703125,674,0.12604344822950628,0.6950379967460977,phi
rho,complete_timing,7622.75390625,673,0.11079987765372101,0.6633063013694266,phi
rho,complete_timing,7644.287109375,659,0.1209864846302695,0.6763444052538875,phi
rho,complete_timing,7665.8203125,658,0.11977994333013017,0.6869113622176475,phi
rho,complete_timing,7687.353515625,663,0.11793497605028842,0.6829734825438496,phi
rho,complete_timing,7708.88671875,661,0.12196815673861909,0.6866810403798189,phi
rho,complete_timing,7730.419921875,651,0.1197026835851039,0.7435714407600584,phi
rho,complete_timing,7751.953125,655,0.12704221366771945,0.6879336135302767,phi
rho,complete_timing,7773.486328125,663,0.10805999964088872,0.7561709127081852,phi
rho,complete_timing,7795.01953125,683,0.10724552065596187,0.6535095966279137,phi
rho,complete_timing,7816.552734375,676,0.1143487335992181,0.677600112937644,phi
rho,complete_timing,7838.0859375,681,0.10932066450296514,0.6734557632144381,phi
rho,complete_timing,7859.619140625,657,0.1157577736081596,0.7244912181017612,phi
rho,complete_timing,7881.15234375,653,0.12240401593918232,0.7529811365884383,phi
rho,complete_timing,7902.685546875,662,0.11434138997017843,0.6834688726917975,phi
