step,direction_index,azimuth_deg,elevation_deg,ear,lower_radius_m,upper_radius_m,eligible_bins,free_angle_deg,median_angle_deg,median_ara_x,broken_phi_loss,loss_direct,loss_thirty,loss_phi,loss_ordinary_octave,loss_phi_reversed,loss_ridge_half,loss_perpendicular,loss_ordinary_non_octave
0.5_to_1,98,98.0,0.0,1,0.5,1.0,348,1.695005311777321,1.7073280761977652,1.999112115293617,34.26119424077403,1.7515554528300357,28.30843739590194,34.30783531580463,43.3072449879276,52.306857799263646,58.30666607765411,88.3060982627158,
0.5_to_1,99,99.0,0.0,0,0.5,1.0,345,3.2081024397166855,3.936458903953218,1.9952815936452326,32.82406686795631,3.4735265804868223,26.824974194253148,32.8189276370473,41.81310999352771,50.80935271597097,56.80750913514292,86.80211372862037,
0.5_to_1,99,99.0,0.0,1,0.5,1.0,348,12.495257080659474,8.433692929494946,1.978372470077749,25.08769090843716,15.363094734053835,19.65475146034526,25.14689185565545,33.71129695737261,42.456294175260865,48.33832672040247,78.0184491340914,
0.5_to_1,100,100.0,0.0,0,0.5,1.0,345,3.209069556407839,3.9451483054615397,1.9952607479245361,32.821440101207315,3.475934551009387,26.824204510449707,32.81812171562438,41.81226926305478,50.80848953581335,56.80663494904411,86.80120736976814,
0.5_to_1,100,100.0,0.0,1,0.5,1.0,348,1.7492740119825094,1.748682820910515,1.9990685852437644,34.20915195215611,1.8115638495009891,28.25465134914725,34.253963781117044,43.25329007719983,52.25284844184772,58.252629830273904,88.25198264868595,
0.5_to_1,101,101.0,0.0,0,0.5,1.0,345,3.2048896804955675,3.952452858067388,1.9952431889281494,28.336302058607487,3.4717567267092058,26.828337889994536,32.822264360853744,41.816420501100396,50.8126461550265,56.81079416017684,86.8053739827221,
0.5_to_1,101,101.0,0.0,1,0.5,1.0,348,1.7759468138562007,1.7553754866446958,1.9990614426292492,30.03141045251575,1.841473183454552,28.228252065156465,34.22751601983024,43.22679504934786,52.226322554712894,58.22608870448571,88.22539655332396,
0.5_to_1,102,102.0,0.0,0,0.5,1.0,348,8.721668345422705,5.279200615895595,1.991516317554627,28.33691891917299,11.6237764503845,22.62326409347579,28.339937510482947,37.083177154613786,45.92572261448763,51.85086284255826,81.64074887451993,
0.5_to_1,102,102.0,0.0,1,0.5,1.0,348,6.541151963499509,4.304926091237123,1.994357250453867,34.15862719371482,8.701209452512753,24.150402235294692,30.012465819464627,38.884538948295905,47.80446248917093,53.76590750946697,83.65586466295466,
0.5_to_1,103,103.0,0.0,0,0.5,1.0,348,8.721049962579267,5.267910743367205,1.9915525384155073,32.820914022669506,11.621504547112279,22.622916924742384,28.339791294800392,37.08321549308282,45.925874754652085,51.851069154155724,81.64110713772986,
0.5_to_1,103,103.0,0.0,1,0.5,1.0,348,1.8478306865084622,1.7963466229053746,1.9990171223286075,34.131224677200656,1.9245443187379312,28.157308636378563,34.1564058619489,43.15552234707657,52.15494374162312,58.15465749579969,88.15381073591352,
0.5_to_1,104,104.0,0.0,0,0.5,1.0,345,3.201124277377366,3.9637530443262707,1.9952159611670295,32.81579844402568,3.4700433076819057,26.832326472271205,32.826212888269914,41.82033017078207,50.81653056437868,56.814666128315004,86.80920936530445,
0.5_to_1,104,104.0,0.0,1,0.5,1.0,348,1.8736101092126864,1.8146898152638484,1.9989969453862602,33.32844770423425,1.9609853149825656,28.13234538485578,34.13129847430748,43.13027421170001,52.129603601126746,58.129271888610944,88.12829082506533,
0.5_to_1,105,105.0,0.0,0,0.5,1.0,345,3.196917286281447,3.9637793363804503,1.9952158977259151,32.821723227301156,3.4662783387654486,26.836543151920807,32.83042858248321,41.824544585165114,50.8207439792394,56.81887900309211,86.81342047167092,
0.5_to_1,105,105.0,0.0,1,0.5,1.0,345,2.7603823033208155,2.7649261091469866,1.9976717076425603,33.3567268287878,3.0807587680083635,27.273946109564186,33.26775539088205,42.26176365567091,51.257875354212764,57.255962119137976,87.25034246344775,
0.5_to_1,106,106.0,0.0,0,0.5,1.0,345,3.189097004427544,3.95810882452652,1.995229570597086,32.82039467217238,3.4585870329824933,26.844291832698104,32.838191788616065,41.83232116278316,50.82852887686737,56.826667892226524,86.82122069786715,
0.5_to_1,106,106.0,0.0,1,0.5,1.0,346,5.657582892608259,5.596065602546467,1.9904681799797048,30.609668539952306,6.546413723171664,24.564212974944564,30.520641611328156,39.4800338437062,48.45447946509423,54.44213061152125,84.40669767243264,
0.5_to_1,107,107.0,0.0,0,0.5,1.0,345,3.1875161616753136,3.947677290965462,1.9952546723111086,28.348377338703333,3.456899855779322,26.845841147417385,32.83974715146669,41.833882225561005,50.830093558363174,56.828234331288606,86.82279221213362,
0.5_to_1,107,107.0,0.0,1,0.5,1.0,342,2.7527824825440055,2.604478656966592,1.9979340347719645,26.283589561864968,3.147273472011008,27.289895224331367,33.28220232443244,42.27475495941595,51.269921222807355,57.2675425734538,87.26055514062298,
0.5_to_1,108,108.0,0.0,0,0.5,1.0,348,8.725200929545355,5.196984473570627,1.9917782706757368,32.8279384467267,11.613437401755123,22.61326762128294,28.33121002282146,37.07565029268405,45.918952817911546,51.84445791730339,81.6353830208833,
0.5_to_1,108,108.0,0.0,1,0.5,1.0,348,6.871274466888403,4.651159860948532,1.9934137396873712,34.11577280550492,8.986046019127373,23.842662499070247,29.698775419904266,38.56597361713974,47.48316944596187,53.443391425238595,83.33018432127677,
0.5_to_1,109,109.0,0.0,0,0.5,1.0,345,3.172654572330678,3.9288224618521155,1.9952998754474585,32.828052185652105,3.442090165329929,26.86054188519696,32.85447999129574,41.84864481911571,50.84487477508965,56.843024515120405,86.83760799150757,
0.5_to_1,109,109.0,0.0,1,0.5,1.0,348,13.226556989740622,9.856267420075762,1.9704805374850527,24.44733189943705,15.879073661466654,18.9354577700632,24.40968818082196,32.965965043808865,41.70943329097504,47.59157637205779,77.27460593359874,
0.5_to_1,110,110.0,0.0,0,0.5,1.0,345,3.169030631081118,3.9244165229172725,1.9953104072331014,32.83209304104659,3.4387931434085117,26.86416684764831,32.85810543603074,41.852270446008696,50.84850037244356,56.846650055684194,86.84123320571024,
0.5_to_1,110,110.0,0.0,1,0.5,1.0,345,1.901888249446183,2.094316572342691,1.9986640474349444,34.14043790933126,2.0388229915574434,28.10771253987297,34.106023591600035,43.10437166623296,52.103290378350536,58.10275560812379,88.10117430710326,
0.5_to_1,111,111.0,0.0,0,0.5,1.0,345,3.155949079606874,3.909497288195041,1.9953459819727164,28.35715592051584,3.4244073817064455,26.87693474225573,32.87093293753907,41.865154350023204,50.861420205479355,56.85958737418924,86.85422115007795,
0.5_to_1,111,111.0,0.0,1,0.5,1.0,345,1.9094343360451806,2.120242038411615,1.9986307711000553,27.980987205779513,2.0498221379704122,28.100457480877473,34.09871696416246,43.09701475222208,52.09590063051443,58.09534964583561,88.09372049305887,
0.5_to_1,112,112.0,0.0,0,0.5,1.0,345,3.821986610740619,4.492161119733194,1.9938561174536111,19.611222120025797,4.060398287558748,26.213882535961226,32.2072010314508,41.20082571122761,50.196735753369694,56.19473677280405,86.18891601778212,
0.5_to_1,112,112.0,0.0,1,0.5,1.0,344,2.150201835455618,2.2757318967895768,1.9984226072239322,26.497397491435777,2.320445197936505,27.86345914974107,33.861038580702484,42.858678242867235,51.85713709497874,57.856376015629884,87.85412987181999,
0.5_to_1,113,113.0,0.0,0,0.5,1.0,345,3.1383239150543427,3.9052626108128816,1.9953560548609839,32.84238703234055,3.4053758408256627,26.894184310255973,32.88825417582038,41.882543287894876,50.87885220591567,56.87704031338795,86.87173464313636,
0.5_to_1,113,113.0,0.0,1,0.5,1.0,345,2.126578895363851,2.283810872935561,1.9984113892189124,34.00325501814786,2.292543725844497,27.88657424304889,33.88424525157247,42.88197355710395,51.88048993634903,57.87975716337489,87.87759416125033,
0.5_to_1,114,114.0,0.0,0,0.5,1.0,345,3.1382506237056256,3.8821977680408306,1.995410727085168,32.85299381016675,3.405154901917801,26.894238090782892,32.88831152551389,41.88260407105256,50.878915206063965,56.87710440116813,86.87180191315846,
0.5_to_1,114,114.0,0.0,1,0.5,1.0,347,1.881796337944042,2.035078440417866,1.9987385461017992,34.16523019893258,2.00600936426834,28.12678960160384,34.1252800316358,43.12380320837401,52.122836349066574,58.12235811644472,88.12094378035,
0.5_to_1,115,115.0,0.0,0,0.5,1.0,345,3.1249156391886017,3.876701649608787,1.995423707215381,32.85344928947837,3.3908293658297217,26.907299854070402,32.901425467091755,41.8957672833569,50.8921097495064,56.890314176365216,86.88505572728963,
0.5_to_1,115,115.0,0.0,1,0.5,1.0,347,2.1079123080012914,2.3139055896079257,1.9983692515365592,34.02870254695279,2.227363363030519,27.901369304585987,33.89972656784826,42.898123966332776,51.8970771651625,57.896560092900295,87.89503360321753,
0.5_to_1,116,116.0,0.0,0,0.5,1.0,345,3.117532730015987,3.8701682812236635,1.9954391131228175,32.864811330350385,3.382908433421753,26.91453335408134,32.90868749901407,41.90305625807594,50.899415857426,56.89762861373923,86.89239424751764,
0.5_to_1,116,116.0,0.0,1,0.5,1.0,346,2.11166295143011,2.316474502651533,1.998365628530152,34.034403787892444,2.2207579743983135,27.896809654421904,33.895309903847846,42.893846882182814,51.892891297618036,57.89241929483721,87.8910259055123,
0.5_to_1,117,117.0,0.0,0,0.5,1.0,345,3.1047412458985835,3.869370748548856,1.9954409919553835,32.87088190705028,3.368417804800637,26.92697093536113,32.92119178892222,41.91562389344605,50.91202396242611,56.91025644819981,86.9050793351341,
0.5_to_1,117,117.0,0.0,1,0.5,1.0,346,2.107763639285593,2.3343966356632255,1.9983402440584284,34.02631298196764,2.210729938097446,27.900206244794404,33.89879562507549,42.89741949492413,51.8965206330478,57.896076638619725,87.89476589528977,
0.5_to_1,118,118.0,0.0,0,0.5,1.0,345,3.086069328278341,3.838919630871239,1.9955124396895132,32.890317050722274,3.347932134400164,26.945212745121324,32.9395151442839,41.93402449123502,50.930473806184914,56.928730270252366,86.92362262634046,
0.5_to_1,118,118.0,0.0,1,0.5,1.0,346,2.103807254878894,2.3318402289041424,1.9983438777703684,34.0303897591714,2.2017095374949283,27.90374687375806,33.90240998124198,42.90110571941469,51.900253769712684,57.899832938463895,87.89859054051604,
0.5_to_1,119,119.0,0.0,0,0.5,1.0,345,3.0759455030515883,3.836753528510127,1.9955175005617933,32.89288907294609,3.336701660849146,26.955089459885272,32.94943856507724,41.94399221222117,50.940469801955516,56.93874004232376,86.93367234520942,
0.5_to_1,119,119.0,0.0,1,0.5,1.0,346,2.110515621971069,2.337442651884002,1.998335911189916,34.02461490620489,2.205425171710832,27.89682711115642,33.89552736580593,42.89425945520705,51.89343130893486,57.893022252698884,87.89181468278615,
0.5_to_1,120,120.0,0.0,0,0.5,1.0,345,3.062406970039906,3.8179537628261877,1.995561304456153,32.902008039216625,3.3221346118184583,26.968354791804554,32.96275590019999,41.95735872377396,50.95386762174911,56.952153093401606,86.9471294740192,
0.5_to_1,120,120.0,0.0,1,0.5,1.0,347,2.0994521969652533,2.325649810086508,1.9983526580886948,34.038066533878016,2.1932685804035135,27.907764067511213,33.906487120966794,42.90524128051155,51.90442745848891,57.90402545099913,87.9028385867717,
0.5_to_1,121,121.0,0.0,0,0.5,1.0,345,3.0533767396034754,3.8136562207034674,1.9955712876604008,32.909983690922246,3.312505991192809,26.97721430328713,32.9716479826265,41.96628157672985,50.96281004874548,56.961105038344115,86.95610894476054,
0.5_to_1,121,121.0,0.0,1,0.5,1.0,347,2.102763257185757,2.3162750869920723,1.9983659104269302,34.04006065646285,2.194421370129864,27.904295184048948,33.903046037669064,42.901827373702446,51.90103133246603,57.90063811640932,87.89947723881096,
0.5_to_1,122,122.0,0.0,0,0.5,1.0,345,3.0361191128631275,3.793521243130591,1.9956179117533266,32.92324634363883,3.2937602712939005,26.994105096353287,32.9886083458913,41.98330783260262,50.979878310324914,56.97819375147986,86.97325690354128,
0.5_to_1,122,122.0,0.0,1,0.5,1.0,347,2.105263975231049,2.3245988718810953,1.9983541463832275,34.03630571326959,2.1949433178020668,27.901647579569577,33.900424332915485,42.89923097676192,51.89845148791446,57.89806645424904,87.89692975654368,
0.5_to_1,123,123.0,0.0,0,0.5,1.0,345,3.018503232036221,3.7778722176882833,1.9956539780711684,32.94354308860715,3.274757549498046,27.011365072610104,33.00593589494754,42.00069935280524,50.99731059524691,56.99564587899367,86.99076649416003,
0.5_to_1,123,123.0,0.0,1,0.5,1.0,347,2.1068151024246755,2.3283426398982874,1.9983488415478325,29.421648199094754,2.1951473601978617,27.899995802643108,33.89879031113657,42.89761430096973,51.89684615534087,57.89646672848027,87.89534659751074,
0.5_to_1,124,124.0,0.0,0,0.5,1.0,345,3.001805875703301,3.7305910382046528,1.995762042627985,32.94711033070407,3.2559002139925557,27.027625379623693,33.0222782853158,42.01711981312117,51.01378099717291,57.012140646699805,87.00733203918439,
0.5_to_1,124,124.0,0.0,1,0.5,1.0,348,7.0938179870003975,4.61017455272326,1.9935292390814987,34.036671810911685,9.352730455991535,23.703259011418826,29.541812265302937,38.39309766289242,47.3005414809005,53.256130243779296,83.1299364207766,
0.5_to_1,125,125.0,0.0,0,0.5,1.0,345,2.9845183114960796,3.7130470580123487,1.995801794963402,32.968196386718176,3.237545045079965,27.044603883753908,33.03931566317929,42.034212849585685,51.030909459633826,57.02928634078628,87.02452758762685,
0.5_to_1,125,125.0,0.0,1,0.5,1.0,347,2.1075895566322247,2.333053706018353,1.998342153949417,34.035442345000426,2.1947298610840513,27.899130197287523,33.89794080892841,42.89678052099288,51.89602265151785,57.895648302504284,87.8945431694672,
0.5_to_1,126,126.0,0.0,0,0.5,1.0,345,2.968274432998974,3.675903297615737,1.9958853403271826,32.97506398181367,3.2188619352985453,27.060388137988255,33.05518587124549,42.050164960301956,51.04691404379529,57.0453165492018,87.04063231743378,
0.5_to_1,126,126.0,0.0,1,0.5,1.0,347,2.1059095786217554,2.3381022810664334,1.9983349722431276,34.03559330534064,2.192121975089943,27.90073160396277,33.89955617840602,42.8984094889043,51.89766048929877,57.89729051794273,87.89619829436171,
0.5_to_1,127,127.0,0.0,0,0.5,1.0,345,2.951501355423116,3.65489025530892,1.995932232287195,32.988969052969786,3.2006563033484943,27.076818857590666,33.07168128749581,42.066721749906826,51.06351000848324,57.06193160173769,87.0573027195077,
0.5_to_1,127,127.0,0.0,1,0.5,1.0,347,2.108034850439779,2.342283316833087,1.998329012884874,34.03422088955466,2.1944910477140245,27.898632581761248,33.8974524371203,42.89630117409795,51.89554920328911,57.89517776901392,87.89408124486732,
0.5_to_1,128,128.0,0.0,0,0.5,1.0,345,2.9388504262655397,3.6056173643049045,1.9960411351096512,33.00024287779835,3.1855722226573695,27.089053966682442,33.08399370835763,42.079108023125535,51.07594369513977,57.07438847008263,87.06982711397772,
0.5_to_1,128,128.0,0.0,1,0.5,1.0,347,2.1136416494948294,2.339869338008886,1.9983324549010846,34.03127353140263,2.199871213997796,27.893026626533132,33.89184613730194,42.89069461903877,51.88994252466209,57.88957104193118,87.88847442326615,
0.5_to_1,129,129.0,0.0,0,0.5,1.0,345,2.922590829080392,3.5092849194108475,1.9962497845053508,33.018854049697005,3.167650127446912,27.104954484099228,33.09996174674718,42.09514025054055,51.092016967323104,57.09048176220155,87.08597853900157,
0.5_to_1,129,129.0,0.0,1,0.5,1.0,347,2.1068455881065464,2.334122101662866,1.998340635427979,34.03012101975962,2.192808923526269,27.89977913333193,33.89860658834556,42.89746272270083,51.89671557487612,57.89634652033158,87.8952570114902,
0.5_to_1,130,130.0,0.0,0,0.5,1.0,345,2.895533927102718,3.446443707278956,1.9963828529774075,33.0379564532989,3.138345083342761,27.13147939637606,33.1265870127115,42.1218607901277,51.11879835965482,57.11729281583481,87.11287564409554,
0.5_to_1,130,130.0,0.0,1,0.5,1.0,347,2.1066282266018503,2.32290895070993,1.9983565381688133,34.03089078660654,2.1928897400125424,27.900019208160792,33.89884265128411,42.89769486834562,51.89694515998849,57.8965748401374,87.89548159389946,
0.5_to_1,131,131.0,0.0,0,0.5,1.0,345,2.8738092967174063,3.383916092968473,1.9965128738141598,33.05363905550391,3.1144788521517186,27.152742416143823,33.14793672548635,42.14329296360138,51.140283285048596,57.13880347814794,87.13446106513409,
0.5_to_1,131,131.0,0.0,1,0.5,1.0,347,2.1043843108096305,2.3250680197016598,1.9983534820788702,34.0287725831686,2.1913110510905867,27.90230788795174,33.90112348793677,42.899968020381614,51.89921327491575,57.89884046183893,87.89773983542977,
0.5_to_1,132,132.0,0.0,0,0.5,1.0,345,2.8597371287592943,3.3378660377367875,1.9966071105481964,33.067003302111495,3.098014363179697,27.166403244980923,33.16167395840865,42.157103214121946,51.1541404295729,57.152683555047105,87.14840795916925,
0.5_to_1,132,132.0,0.0,1,0.5,1.0,348,14.404380528755228,10.664615118217311,1.9654544939952925,23.552010667982533,17.00095926764876,18.02137021136125,23.407631617698442,31.900444643175145,40.61230748079562,46.48125377579251,76.1330685106302,
0.5_to_1,133,133.0,0.0,0,0.5,1.0,345,2.8383184981163154,3.3002577902263788,1.9966831152135487,33.084357988101935,3.074589650167781,27.187386627440674,33.18273903180002,42.178246012446394,51.17533296149969,57.17390035447084,87.16969526077271,
0.5_to_1,133,133.0,0.0,1,0.5,1.0,347,2.1112264435174537,2.3228495166009098,1.9983566222556746,34.0177724447586,2.1999282008495396,27.895628644607488,33.89441517648057,42.893231449406116,51.89245829780092,57.89207640832032,87.8909490462798,
0.5_to_1,134,134.0,0.0,0,0.5,1.0,345,2.819290386993061,3.272428408849691,1.9967388033937,33.10437149134475,3.0533169127393633,27.20597950727076,33.20141316730539,42.19699763419484,51.19413425749448,57.19272591624264,87.18859142405542,
0.5_to_1,134,134.0,0.0,1,0.5,1.0,347,2.1184305545779214,2.3265217126773816,1.9983514228265977,34.02001621724866,2.208564448830537,27.888562595622652,33.88732442957142,42.88611671639932,51.88532795531144,57.88493837238913,87.8837883633871,
0.5_to_1,135,135.0,0.0,0,0.5,1.0,345,2.7980348782060918,3.251654601101956,1.9967800659065718,33.119150027110294,3.0292589223428767,27.226720642160128,33.2222500500456,42.21792593887158,51.21512123164736,57.21374156820949,87.20969058276435,
0.5_to_1,135,135.0,0.0,1,0.5,1.0,347,2.109478902938468,2.3221933806542054,1.9983575504082087,34.024034928324376,2.20039097385848,27.897544448598513,33.89630126468474,42.89508852040494,51.894296400668956,57.89390513763277,87.89275008730193,
0.5_to_1,136,136.0,0.0,0,0.5,1.0,345,2.7812289748847068,3.2276415422457108,1.9968274353860247,33.135185725795985,3.010951398141164,27.24320263531595,33.238792729734776,42.23452640414409,51.23175869550469,57.23039709224289,87.22639860066859,
0.5_to_1,136,136.0,0.0,1,0.5,1.0,347,2.113140931044981,2.319993897636611,1.9983606598269417,34.02123588926824,2.2062164291969357,27.894066305753267,33.89279044129031,42.89154587023427,51.890732991350205,57.89033148296061,87.88914622036307,
0.5_to_1,137,137.0,0.0,0,0.5,1.0,345,2.760999164927953,3.2044604225920614,1.996872831009532,33.15005568491669,2.988681864216928,27.263020181003824,33.2586872773218,42.2544943697352,51.251773720265334,57.25043510309895,87.24650348064654,
0.5_to_1,137,137.0,0.0,1,0.5,1.0,347,2.11802614250739,2.3293368621403205,1.998347431323441,34.014132582065486,2.2124720927974795,27.88930734548573,33.88800894860711,42.88674247288715,51.88591532748179,57.885506784172854,87.88430080002956,
0.5_to_1,138,138.0,0.0,0,0.5,1.0,345,2.7353497351733735,3.177976761329786,1.99692429396669,33.175316231514614,2.9604385369635446,27.288151498786732,33.283915265465026,42.27981457108741,51.2771530501881,57.27584332081314,87.27199576038085,
0.5_to_1,138,138.0,0.0,1,0.5,1.0,348,14.63015668502742,10.757222394464595,1.9648537533711465,23.40950863367868,17.279262489480374,17.909871888953262,23.263740689287033,31.7310385983172,40.429147779756654,46.292052341380085,75.92855002484525,
0.5_to_1,139,139.0,0.0,0,0.5,1.0,345,2.7125682405478817,3.157759301681829,1.9969632932927892,33.19297206273424,2.9356348916685824,27.310508193446513,33.30635132970489,42.30232630208263,51.29971327637232,57.29842723279092,87.2946485697638,
0.5_to_1,139,139.0,0.0,1,0.5,1.0,348,14.658915350967309,10.777932186665648,1.964718697324882,23.396739662542068,17.319046579265674,17.900124395007303,23.248816510633997,31.711937702192156,40.407753173250114,46.2696394226138,75.90352173147606,
0.5_to_1,140,140.0,0.0,0,0.5,1.0,345,2.686572384905883,3.1291291831358485,1.997018095208595,33.21487098656863,2.9074993330629506,27.33604231188942,33.33197174873605,42.32802898470742,51.32546867591105,57.32420837816302,87.32050459708019,
0.5_to_1,140,140.0,0.0,1,0.5,1.0,346,2.1210279259203344,2.335077673209775,1.9983392766002672,34.0253787096191,2.2162506344821535,27.88637823955672,33.88506686150373,42.88378777046184,51.882952410935964,57.882539817844915,87.8813219074974,
0.5_to_1,141,141.0,0.0,0,0.5,1.0,345,2.6664880150296186,3.106556997818669,1.9970609498862157,33.23682455981236,2.884979037390347,27.355690873096307,33.35170111049884,42.34783563174765,51.345324990917945,57.34408899130431,87.340456040376,
0.5_to_1,141,141.0,0.0,1,0.5,1.0,346,2.1200701019744774,2.3434922187933487,1.998327287340662,29.110543204531886,2.216425150095069,27.887422511367117,33.88609586694536,42.88480186812422,51.883956763461384,57.883539354543935,87.88230721874892,
0.5_to_1,142,142.0,0.0,0,0.5,1.0,345,2.644952799499116,3.083977511954795,1.997103508322825,33.246651550347735,2.8613741445155982,27.37682037828636,33.372906083093305,42.36911268884424,51.366648320179486,57.365434941740034,87.36186787200158,
0.5_to_1,142,142.0,0.0,1,0.5,1.0,348,7.481515360891776,4.954407868824644,1.9925274602121308,34.03329914810339,9.854310229947789,23.41402375617115,29.23077700171252,38.06272517342648,46.958532463565575,52.90865323178279,82.76735265276723,
0.5_to_1,143,143.0,0.0,0,0.5,1.0,345,2.6208483268130336,3.058406453638757,1.9971513308370357,33.277051281253016,2.834025552219941,27.400379581711153,33.39656601059602,42.39286911047025,51.390466835151706,57.38928385694555,87.38580549496749,
0.5_to_1,143,143.0,0.0,1,0.5,1.0,348,14.804869787348148,10.945464403723973,1.9636164100315603,23.30869890983118,17.50245086552371,17.833776915145673,23.159990535641523,31.60533982476281,40.29156052160888,46.14922980742251,75.77241730720623,
0.5_to_1,144,144.0,0.0,0,0.5,1.0,345,2.593274195114253,3.0243907350305315,1.9972143298494383,33.30462867044401,2.8035993790484155,27.4274263789249,33.423710557476625,42.42010716532807,51.417764988434314,57.4166114122428,87.41321876213938,
0.5_to_1,144,144.0,0.0,1,0.5,1.0,346,2.117317423020151,2.383507976360309,1.9982696844039012,34.03138882661286,2.215938547155458,27.890344893234296,33.8889883175541,42.887665074855214,51.88680084528813,57.88637398284981,87.8851139130009,
0.5_to_1,145,145.0,0.0,0,0.5,1.0,345,2.571568219930871,2.981274020229055,1.997293172758516,28.352606584949008,2.7788507906340225,27.448641469492713,33.44501606938745,42.44149940709952,51.439213096275815,57.4380868877516,87.43477415839222,
0.5_to_1,145,145.0,0.0,1,0.5,1.0,346,2.1170020782568226,2.390740218563116,1.9982591694365999,29.030672873120025,2.2167934087055103,27.890752021440207,33.889379212112885,42.888040127450054,51.88716554761055,57.88673357191665,87.88545840428127,
0.5_to_1,146,146.0,0.0,0,0.5,1.0,348,8.736925012634675,5.895950887823691,1.9894200538079838,33.34269440307305,11.378957250030021,22.478104175840325,28.22095085549589,36.98861199019084,45.846404076366404,51.77885346917069,81.589424350364,
0.5_to_1,146,146.0,0.0,1,0.5,1.0,348,7.574051399928114,5.001235222481467,1.9923856200538477,34.02951886048552,9.964353641397125,23.341920647091946,29.154015893114966,37.98188670270731,46.87526845041624,52.8242574533656,82.67985904380681,
0.5_to_1,147,147.0,0.0,0,0.5,1.0,345,2.5299823249161153,2.9676304446963506,1.9973178857224645,33.36190242030976,2.7313629469642797,27.48929617238467,33.48584202546039,42.48248973760365,51.480309366369475,57.479235072834044,87.47607401491649,
0.5_to_1,147,147.0,0.0,1,0.5,1.0,348,14.957070054981237,11.123771582881805,1.9624248630895373,23.21630076076682,17.687614551648466,17.760278861234482,23.06388225275696,31.49151319926331,40.16824794025391,46.021769869594735,75.63450997151409,
0.5_to_1,148,148.0,0.0,0,0.5,1.0,345,2.503805082129244,2.957819359437014,1.9973355867937383,33.383830954927355,2.70143506756568,27.514894993376206,33.5115470474129,42.50829676701528,51.50618217800962,57.50514013172009,87.50207332767042,
0.5_to_1,148,148.0,0.0,1,0.5,1.0,346,2.121549667366473,2.4078016792504546,1.9982342376706002,34.02677669878477,2.2246842906257704,27.88648848727585,33.885065207884296,42.88367696606687,51.882770320380715,57.8823225182696,87.88100067743306,
0.5_to_1,149,149.0,0.0,0,0.5,1.0,345,2.48263343384235,2.953276271276399,1.9973437635540015,28.352944800780577,2.6774498023551967,27.53562658472821,33.53235944885899,42.529186782706304,51.527122242457494,57.52610472979245,87.52310963027142,
0.5_to_1,149,149.0,0.0,1,0.5,1.0,347,2.11881373416926,2.413372794317389,1.9982260582746658,28.960231751504836,2.2255946953816226,27.88950425694145,33.888031558175875,42.886595058046716,51.88565686640028,57.88519347508307,87.88382558581324,
0.5_to_1,150,150.0,0.0,0,0.5,1.0,348,8.73186154880762,5.8956111134110145,1.9894211629892897,33.42785651160071,11.333914433032971,22.462099711444072,28.209281891979536,36.98094207808432,45.84121038000731,51.77484167545468,81.58874026230545,
0.5_to_1,150,150.0,0.0,1,0.5,1.0,348,7.660504358979925,5.123829028651226,1.9920080123761936,34.024422966934786,10.070218153070963,23.276147278096616,29.083551705455186,37.907306701244906,46.79823525391324,52.746078248272156,82.59853817734339,
0.5_to_1,151,151.0,0.0,0,0.5,1.0,345,2.436424386506917,2.8486332294304333,1.9975286267304486,33.4433697635187,2.6240164738516913,27.580790403188775,33.57771443422776,42.574725691064906,51.57277992034459,57.57182067708312,87.56899607100563,
0.5_to_1,151,151.0,0.0,1,0.5,1.0,347,2.116477806203616,2.4181994071875748,1.9982189566618636,34.02854166318404,2.2257485394619962,27.892029115657763,33.890523078203685,42.88905401151431,51.88809452553569,57.88762060938835,87.886221624577,
0.5_to_1,152,152.0,0.0,0,0.5,1.0,348,17.566646429810653,13.28289437100548,1.9464949638908506,21.113665125697974,20.520986391298095,16.343564381223654,21.267635964664116,29.412798299190825,37.94618647574867,43.739150779302555,73.20597328842724,
0.5_to_1,152,152.0,0.0,1,0.5,1.0,348,15.133791003647364,11.261660769513725,1.961490875024188,23.11095730781837,17.906585642069295,17.68101663191119,22.956760596699002,31.362471507017734,40.02744534644756,45.8758203078602,75.47558167182441,
0.5_to_1,153,153.0,0.0,0,0.5,1.0,346,2.386249886680521,2.799075189050887,1.9976138513870354,33.48909408290715,2.568680063281425,27.630112632174846,33.62719324336335,42.62435486275719,51.62250603666973,57.62159431034373,87.61890856239312,
0.5_to_1,153,153.0,0.0,1,0.5,1.0,347,2.112503755402909,2.420815438809039,1.9982151016510876,34.02936789952264,2.2235345300695784,27.896126621490613,33.89459891217777,42.893108628544866,51.89213524439805,57.89165445172614,87.89023512219028,
0.5_to_1,154,154.0,0.0,0,0.5,1.0,346,2.3708171128713595,2.7994884777351707,1.9976131467545724,33.507859665976454,2.550948479750758,27.645222216036917,33.642361778264096,42.63958018071848,51.63776805746193,57.636874347953494,87.6342413547895,
0.5_to_1,154,154.0,0.0,1,0.5,1.0,347,2.1186626795273105,2.4360975282841397,1.9981924985642254,34.02509469427365,2.231818280908817,27.890164073869485,33.888601327187175,42.88707697758779,51.88608140387988,57.885589668722574,87.88413810537192,
0.5_to_1,155,155.0,0.0,0,0.5,1.0,346,2.342843356535276,2.7585979185394933,1.9976823510524497,33.52591181040361,2.5184001982044117,27.672580981292647,33.6698324600491,42.66715876959867,51.66541645097334,57.664557023999436,87.66202447686209,
