analysis,direction_index,azimuth_deg,elevation_deg,ear,rho_bins,median_rho,rho_log_loss_phi,rho_log_loss_two,eta_bins,median_eta,eta_log_loss_one,eta_log_loss_phi,eta_log_loss_two
stored_ir_only,47,47.0,0.0,1,339,0.19671406345697065,2.1072158842174074,2.319151239717749,341,9.642397542906311,2.266169785470168,1.7849579604105648,1.5758032581795112
stored_ir_only,48,48.0,0.0,0,344,0.03491641676723457,3.836012011439167,4.047947366939509,344,12.397385442373913,2.5174854948872385,2.0362736698276356,1.8243383143272933
stored_ir_only,48,48.0,0.0,1,346,3.0318936493460313,0.6279746756884397,0.41603932018809786,348,0.5621208608930013,0.576038629811142,1.0572504548707455,1.2691858103710874
stored_ir_only,49,49.0,0.0,0,345,0.03521520411647513,3.827489179567679,4.0394245350680205,345,12.384992053103844,2.516485421286199,2.0352735962265958,1.8233382407262537
stored_ir_only,49,49.0,0.0,1,338,0.04283326918821462,3.6316526304084884,3.8435879859088304,338,9.458435061703184,2.2468948341747086,1.7656830091151052,1.5537476536147632
stored_ir_only,50,50.0,0.0,0,343,0.10725189585099089,2.7137868694575333,2.9257222249578754,344,12.54785629145151,2.5295495770601164,2.048337752000513,1.836402396500171
stored_ir_only,50,50.0,0.0,1,348,1.3510109679142828,0.20855040500681135,0.39229404488623204,348,0.5597537267826237,0.5802586860837777,1.061470511143381,1.273405866643723
stored_ir_only,51,51.0,0.0,0,344,0.10795600212654091,2.7072459663238675,2.9191813218242095,345,11.883710250635716,2.4751685758352484,1.993956750775645,1.782021395275303
stored_ir_only,51,51.0,0.0,1,336,0.19614989182302994,2.1100883729453193,2.3220237284456613,336,7.822743147075817,2.057035276734114,1.5758234516745107,1.3638880961741686
stored_ir_only,52,52.0,0.0,0,344,0.1064487213159538,2.7213065535208347,2.9332419090211768,345,12.6094971263853,2.534450270227264,2.053238445167661,1.8413030896673188
stored_ir_only,52,52.0,0.0,1,334,0.19721836099451373,2.1046577358581406,2.3165930913584822,334,9.105354960400955,2.208861332053294,1.7449018502964029,1.5454056690785782
stored_ir_only,53,53.0,0.0,0,345,0.10466079429649901,2.7382425138230277,2.95017786932337,346,12.24753059443975,2.505322283941599,2.024110458881996,1.8121751033816538
stored_ir_only,53,53.0,0.0,1,332,0.19519642171323495,2.1149621133766123,2.3268974688769544,332,7.80122060854542,2.0542802095881108,1.5730683845285074,1.3611330290281654
stored_ir_only,54,54.0,0.0,0,347,2.601363376017933,0.4748238579226135,0.31203827741367174,348,1.4620710992012556,0.37984840121299435,0.1251049501341646,0.31329877934695094
stored_ir_only,54,54.0,0.0,1,346,3.4080162732817314,0.7449183960471751,0.5329830405468333,346,1.3944701653607035,0.3325144862731588,0.1500516364815434,0.36063269428678646
stored_ir_only,55,55.0,0.0,0,348,0.03463489324186324,3.844115110135534,4.056050465635876,348,12.389137027516574,2.5168185519440343,2.0356067268844305,1.8236713713840886
stored_ir_only,55,55.0,0.0,1,331,0.1881604604727043,2.1516719920943355,2.363607347594677,331,9.387214270017445,2.271388966159795,1.831265291108255,1.6260169929428283
stored_ir_only,56,56.0,0.0,0,347,0.09882003891223767,2.7956666968553647,3.0076020523557068,348,12.854806200809575,2.553717619515466,2.0725057944558625,1.8605704389555204
stored_ir_only,56,56.0,0.0,1,331,0.18553334970319696,2.1657324553866752,2.377667810887017,331,8.19404983237782,2.1034082606753617,1.6221964356157583,1.4102610801154163
stored_ir_only,57,57.0,0.0,0,347,0.0979689382223555,2.804316632527368,3.01625198802771,348,12.952858269161307,2.561315250047633,2.0801034249880295,1.8681680694876874
stored_ir_only,57,57.0,0.0,1,330,0.18755015773065487,2.1549244400611527,2.3668597955614947,330,8.111127358049991,2.0932364716722964,1.612024646612693,1.400089291112351
stored_ir_only,58,58.0,0.0,0,346,0.09601145479322941,2.824499602959248,3.0364349584595898,347,13.17908130541739,2.5786308229588606,2.0974189978992572,1.8854836423989152
stored_ir_only,58,58.0,0.0,1,330,0.18463590932233587,2.1705841210331855,2.3825194765335276,330,9.596042817842921,2.263913071675445,1.8061143393182963,1.5942645829647846
stored_ir_only,59,59.0,0.0,0,345,0.0948794238441892,2.8363602412792575,3.0482955967795995,346,13.377070577567098,2.5935401413099277,2.1123283162503244,1.9003929607499823
stored_ir_only,59,59.0,0.0,1,328,0.18703370502474026,2.157678301653992,2.369613657154334,328,8.129518901838903,2.095500449521259,1.6142886244616554,1.4023532689613134
stored_ir_only,60,60.0,0.0,0,345,0.03381405575561243,3.8680905372369656,4.080025892737307,345,13.54139534364258,2.605751315619287,2.1245394905596835,1.9126041350593415
stored_ir_only,60,60.0,0.0,1,331,0.042440653118802484,3.6408604011871684,3.8527957566875104,331,8.061250656279945,2.0870687127541316,1.6058568876945283,1.3939215321941862
stored_ir_only,61,61.0,0.0,0,345,0.0922936240414939,2.8639920435593424,3.0759273990596845,346,13.055204528164074,2.569185867349265,2.0879740422896615,1.8760386867893195
stored_ir_only,61,61.0,0.0,1,331,0.1878905390568792,2.153107549837928,2.3650429053382696,331,8.819805785322542,2.17699984997156,1.706624527972144,1.4946891724718019
stored_ir_only,62,62.0,0.0,0,343,0.08942325320101634,2.895586352763526,3.107521708263868,344,13.19040426382578,2.5794864597308127,2.098274634671209,1.886339279170867
stored_ir_only,62,62.0,0.0,1,333,0.18902310776127265,2.147097833168488,2.3590331886688296,333,9.109498133220725,2.2093176200969364,1.728105795037333,1.520427334395659
stored_ir_only,63,63.0,0.0,0,348,0.7260658069063282,0.8013264524094537,1.0132618079097955,348,0.484177594906063,0.7253150360985662,1.2065268611581697,1.4184622166585115
stored_ir_only,63,63.0,0.0,1,348,0.8033277351931969,0.7002043758778569,0.9121397313781987,348,0.46157238550214497,0.7731168208956267,1.2543286459552303,1.466264001455572
stored_ir_only,64,64.0,0.0,0,344,0.08882203863063814,2.9023329901321127,3.114268345632455,345,14.207648046961008,2.6537804144734727,2.1725685894138693,1.9606332339135273
stored_ir_only,64,64.0,0.0,1,332,0.19345543719398745,2.1239211642384266,2.335856519738768,332,9.055459014605322,2.2033667092020632,1.7221548841424597,1.5146791840802225
stored_ir_only,65,65.0,0.0,0,347,2.454625362706063,0.41676232279299097,0.34010442493292914,348,1.4550799262384304,0.3750604671977885,0.12480827633697622,0.31808671336215677
stored_ir_only,65,65.0,0.0,1,348,3.401944326499299,0.7431293597439831,0.5311940042436413,348,1.401004114649567,0.3371891890665932,0.1440226359930103,0.3559579914933521
stored_ir_only,66,66.0,0.0,0,336,0.08534541809362542,2.942261921633974,3.1541972771343154,337,13.617737550262012,2.611373174607623,2.1301613495480196,1.9182259940476776
stored_ir_only,66,66.0,0.0,1,348,1.3588393856045102,0.20723769054656882,0.38651657076310586,348,0.5437151481477804,0.6093450646406233,1.0905568897002267,1.3024922452005687
stored_ir_only,67,67.0,0.0,0,341,0.08360762785564187,2.9628323458210426,3.1747677013213846,342,14.74908407000111,2.691180753581569,2.2099689285219655,1.9980335730216234
stored_ir_only,67,67.0,0.0,1,331,0.20591444738199483,2.0615063254856367,2.2734416809859788,331,7.889699701869113,2.0655580735338543,1.584346248474251,1.372410892973909
stored_ir_only,68,68.0,0.0,0,347,2.4505026199095736,0.41508132943994613,0.35070413263780364,348,0.48447452353230136,0.7246924332008684,1.205904258260472,1.4178396137608136
stored_ir_only,68,68.0,0.0,1,348,3.520093239655742,0.7772239811621791,0.5652886256618372,348,0.45763453722615943,0.7816885893772854,1.2629004144368887,1.4748357699372305
stored_ir_only,69,69.0,0.0,0,335,0.08447086383487096,2.9525604358260242,3.1644957913263663,337,13.87155101658971,2.6298400533515958,2.1486282282919924,1.9366928727916504
stored_ir_only,69,69.0,0.0,1,347,1.323075371236996,0.21699952584044602,0.41318832710503295,347,0.32685585451616694,1.118236017148166,1.5994478422077694,1.8113831977081114
stored_ir_only,70,70.0,0.0,0,336,0.08136368967189973,2.9900390428656713,3.201974398366014,338,13.9297351638455,2.634025688588993,2.1528138635293903,1.940878508029048
stored_ir_only,70,70.0,0.0,1,326,0.22545056425172744,1.970873420942121,2.182808776442463,326,9.181824947191242,2.217225774841959,1.7360139497823557,1.5240785942820136
stored_ir_only,71,71.0,0.0,0,337,0.0819851746161348,2.9824286704875105,3.1943640259878525,339,14.065004181867145,2.6436897392661374,2.162477914206534,1.950542558706192
stored_ir_only,71,71.0,0.0,1,326,0.22341572252208353,1.9799347846656277,2.1918701401659693,326,7.253200029318023,1.9814412993721555,1.5071774950960464,1.334351403003608
stored_ir_only,72,72.0,0.0,0,348,1.6763590242194848,0.308892646009585,0.38892360383941954,348,0.5170957243125358,0.6595299999309658,1.1407418249905694,1.352677180490911
stored_ir_only,72,72.0,0.0,1,316,0.08172436351452662,2.985615334884868,3.19755069038521,316,7.383785360550739,2.01007740192243,1.5373124812573862,1.326959418989536
stored_ir_only,73,73.0,0.0,0,328,0.0856494107233466,2.938710174162286,3.1506455296626283,330,12.976944479114398,2.5629750601135246,2.0817632350539217,1.8698278795535794
stored_ir_only,73,73.0,0.0,1,320,0.2077791896005949,2.056290747395728,2.2682261028960697,320,7.50417915363439,2.0154583083325903,1.5358577991263,1.337504519650043
stored_ir_only,74,74.0,0.0,0,346,2.415114435587803,0.4005336830726394,0.36745779863247774,348,1.4499964465420319,0.3715608519031257,0.12783879458407077,0.3215863286568196
stored_ir_only,74,74.0,0.0,1,340,3.8813178161214568,0.8749349314238488,0.662999575923507,340,0.4004199184655369,0.9152414968737222,1.3964533219333257,1.6083886774336675
stored_ir_only,75,75.0,0.0,0,348,1.688430732751801,0.30954094219901246,0.37442597834595265,348,0.515957938598357,0.661730276851701,1.1429421019113044,1.3548774574116462
stored_ir_only,75,75.0,0.0,1,343,1.3614705158674734,0.2781258838739121,0.3908481515078147,343,0.48995641651565713,0.7726563057261993,1.1946506627794022,1.4065860182797438
stored_ir_only,76,76.0,0.0,0,328,0.08668587850904891,2.9266853573477745,3.138620712848116,330,14.582101012779441,2.67979289898664,2.198581073927037,1.9866457184266948
stored_ir_only,76,76.0,0.0,1,322,0.17811220888976048,2.206554011440484,2.4184893669408254,321,11.800933754936828,2.4681786601151727,2.00642083035894,1.798442707354687
stored_ir_only,77,77.0,0.0,0,330,0.08569714140378813,2.938517427548404,3.1504527830487463,332,14.521596224840163,2.6756363989263106,2.1944245738667068,1.982489218366365
stored_ir_only,77,77.0,0.0,1,325,0.171453449998625,2.244655302858596,2.456590658358938,323,10.134103642126908,2.37758670748271,1.932176643890382,1.7696804385921179
stored_ir_only,78,78.0,0.0,0,348,1.7069717724640645,0.3152557045564974,0.3810380722722415,348,0.5166731342183336,0.6603458878727984,1.1415577129324017,1.3534930684327435
stored_ir_only,78,78.0,0.0,1,326,0.06307697844834582,3.2446180332401795,3.4565533887405215,326,30.98971313498625,3.4336546940329855,2.952442868973382,2.74050751347304
stored_ir_only,79,79.0,0.0,0,346,2.3486633627158096,0.37262877210269757,0.3685470531573467,348,1.4544154484120928,0.374602038770367,0.13412458045216452,0.31854514178957827
stored_ir_only,79,79.0,0.0,1,343,3.2222075355154787,0.6888548696367917,0.4787348487122923,343,1.4237306924164086,0.3532806746101532,0.13655577532427998,0.33986650594979206
stored_ir_only,80,80.0,0.0,0,319,0.10012144177378018,2.7825832371245993,2.9945185926249414,321,11.849403959873857,2.4722775675712936,1.9910657425116902,1.7791303870113482
stored_ir_only,80,80.0,0.0,1,327,0.1644695390316993,2.2862417240425406,2.498177079542882,327,9.091785686937389,2.2073713341041876,1.7261595090445843,1.5142241535442422
stored_ir_only,81,81.0,0.0,0,348,1.7284166486439407,0.3264184773541589,0.38769252788674247,348,0.5169731200775562,0.6597657387137038,1.1409775637733073,1.352912919273649
stored_ir_only,81,81.0,0.0,1,343,1.4485959765447052,0.17697234094702924,0.33850439587794573,343,0.5094143625976947,0.6744935217072539,1.1557053467668572,1.3676407022671992
stored_ir_only,82,82.0,0.0,0,346,2.2228782434861585,0.3251462231285326,0.41620381750469315,348,0.5113932438145347,0.670626999721303,1.1518388247809064,1.3637741802812484
stored_ir_only,82,82.0,0.0,1,342,2.850178011616566,0.5791825865718434,0.41283035943508317,342,0.5248296060587379,0.6446825620958085,1.1258943871554121,1.337829742655754
stored_ir_only,83,83.0,0.0,0,319,0.09215977150906436,2.865443386382559,3.077378741882901,321,13.056549347296505,2.569289873569453,2.08807804850985,1.8761426930095078
stored_ir_only,83,83.0,0.0,1,329,0.189927202048426,2.1423262524144113,2.354261607914753,329,8.804851785015764,2.1753029087588787,1.6940910836992753,1.4821557281989333
stored_ir_only,84,84.0,0.0,0,311,0.09435457249216564,2.8419073703154623,3.0538427258158043,313,12.48706493796436,2.524693303565098,2.0434814785054947,1.8315461230051526
stored_ir_only,84,84.0,0.0,1,327,0.20139983553857965,2.083674940348577,2.2956102958489186,327,14.961807404976145,2.7055007810893366,2.2453881649987344,2.0334528094983924
stored_ir_only,85,85.0,0.0,0,348,1.7445597801602843,0.3369426496199716,0.3922846324525086,348,0.5084047911672,0.6764873987399852,1.1576992237995887,1.3696345792999305
stored_ir_only,85,85.0,0.0,1,327,0.057434013149656266,3.3383304126298325,3.5502657681301746,327,5.904781515880468,1.7757624491139197,1.2945506240543163,1.0849147726430486
stored_ir_only,86,86.0,0.0,0,313,0.022619390434521956,4.270159581792824,4.482094937293166,313,15.004678163308725,2.70836203003243,2.2271502049728267,2.0152148494724846
stored_ir_only,86,86.0,0.0,1,329,0.034922353752497075,3.8358399712039497,4.047775326704292,329,14.381776727475742,2.665961900117838,2.1847500750582345,1.9728147195578924
stored_ir_only,87,87.0,0.0,0,311,0.09068948941514073,2.8815256365998687,3.0934609921002107,313,15.009340021430239,2.708672675420216,2.227460850360613,2.0155254948602708
stored_ir_only,87,87.0,0.0,1,331,0.12153281490360723,2.5887827962154124,2.8007181517157544,331,14.227283317764996,2.658622137609214,2.1774103125496107,1.9654749570492687
stored_ir_only,88,88.0,0.0,0,312,0.08678484862962371,2.9255430477765962,3.1374784032769383,314,14.777174924979107,2.693083745960081,2.211871920900478,1.9999365654001358
stored_ir_only,88,88.0,0.0,1,333,0.12198957651946092,2.5850315013236234,2.7969668568239654,333,13.380013001840412,2.607235412516979,2.1260235874573756,1.9207828501150868
stored_ir_only,89,89.0,0.0,0,345,2.2688089672630793,0.33804318471380324,0.36220766507158864,348,1.4679157909626355,0.38383886798529865,0.13880909994033927,0.30930831257464664
stored_ir_only,89,89.0,0.0,1,348,2.6972538427555355,0.6735609944349914,0.8386794274624847,348,1.4289040516375686,0.3569073823168342,0.12430444274276925,0.33623979824311107
stored_ir_only,90,90.0,0.0,0,309,0.08074795678179329,2.9976344452709487,3.2095698007712907,311,14.645475659045388,2.6841314590315593,2.202919633971956,1.9909842784716139
stored_ir_only,90,90.0,0.0,1,337,0.3025010346260558,1.6768824063252694,1.888817761825611,337,11.165469794851376,2.416324890893964,1.9351130658343605,1.7504799029786282
stored_ir_only,91,91.0,0.0,0,307,0.07717822314798112,3.0428497703794393,3.2547851258797813,310,14.087809426776218,2.6452708881845393,2.1640590631249355,1.9521237076245936
stored_ir_only,91,91.0,0.0,1,348,3.4130309622253736,0.7463878931688414,0.5344525376684995,348,0.5050908307881702,0.6830819096397238,1.1642937346993272,1.376229090199669
stored_ir_only,92,92.0,0.0,0,303,0.07698988337661021,3.0452930755391328,3.257228431039475,306,14.827713813734574,2.6964970887403434,2.21528526368074,2.003349908180398
stored_ir_only,92,92.0,0.0,1,339,0.04626840712171073,3.554507727440271,3.7664430829406133,339,9.387297532754872,2.2393574491085175,1.7732172091487204,1.5811060344453458
stored_ir_only,93,93.0,0.0,0,304,0.07260265397022406,3.1045601359867843,3.3164954914871263,307,14.888296499674366,2.700575434487851,2.219363609428248,2.007428253927906
stored_ir_only,93,93.0,0.0,1,337,0.2807264957424686,1.7515862334560248,1.9635215889563669,337,6.601297464533096,1.8872662152472932,1.4060543901876899,1.1941190346873478
stored_ir_only,94,94.0,0.0,0,304,0.06920157236425614,3.1526705388317975,3.3646058943321395,307,15.260672673012516,2.725279105685077,2.244067280625474,2.0321319251251317
stored_ir_only,94,94.0,0.0,1,336,0.27336910751990706,1.7781441799224884,1.9900795354228302,336,7.83113321172824,2.0628390563725434,1.599563876937221,1.4310849502876681
stored_ir_only,95,95.0,0.0,0,305,0.06426953218158958,3.2258814236396107,3.4378167791399528,307,17.053988077968725,2.8363840812442485,2.355172256184645,2.143236900684303
stored_ir_only,95,95.0,0.0,1,335,0.2695703005224467,1.7921378923386757,2.0040732478390177,335,6.680277161156407,1.8991594778788976,1.417947652819294,1.2060122973189524
stored_ir_only,96,96.0,0.0,0,345,2.2736344380353146,0.34016780010550374,0.3558471397862568,348,0.49420738285157273,0.7048037764265667,1.1860156014861702,1.3979509569865118
stored_ir_only,96,96.0,0.0,1,348,4.180862457541764,0.9493050849622956,0.7373697294619538,348,0.4435542391902938,0.8129491866701679,1.2941610117297713,1.5060963672301133
stored_ir_only,97,97.0,0.0,0,348,1.7655830757635316,0.36729150791775894,0.3847676610926954,348,0.5139932533793328,0.665545167346541,1.1467569924061445,1.3586923479064863
stored_ir_only,97,97.0,0.0,1,348,1.2800738304828758,0.23459457941249012,0.446229424384215,348,0.513981555374998,0.6655765147393335,1.1467883397989371,1.358723695299279
stored_ir_only,98,98.0,0.0,0,345,2.269266997849727,0.3382450458513091,0.3571835105719655,348,1.4710196133290823,0.38595433641521093,0.13747701591030329,0.30719284414473436
stored_ir_only,98,98.0,0.0,1,348,3.995838640391751,0.9040404144768638,0.692105058976522,348,1.383749876862078,0.32479711374972753,0.15641471130987594,0.36835006681021776
stored_ir_only,99,99.0,0.0,0,303,0.06392113507046258,3.2313170450683177,3.4432524005686598,305,16.57393880249702,2.807831510040223,2.3266196849806198,2.1146843294802777
stored_ir_only,99,99.0,0.0,1,348,0.8265482730654533,0.671708782403466,0.8836441379038078,348,1.3896222904899274,0.329031713864677,0.15218011119492644,0.3641154666952683
stored_ir_only,100,100.0,0.0,0,303,0.06509825870780137,3.2130693031449904,3.4250046586453324,305,16.359387594673787,2.794801897385566,2.3135900723259626,2.1016547168256206
stored_ir_only,100,100.0,0.0,1,328,0.23013695448554117,1.9502925383269587,2.1622278938273007,328,7.424310905244759,2.0047584847991913,1.523546659739588,1.3116113042392459
stored_ir_only,101,101.0,0.0,0,303,0.066248050890591,3.1955610601275817,3.4074964156279237,305,16.87140215518753,2.825620008408528,2.3444081833489245,2.1324728278485825
stored_ir_only,101,101.0,0.0,1,326,0.22584341945673975,1.969126600737298,2.18106195623764,326,7.492960855670045,2.0139634683415544,1.532751643281951,1.320816287781609
stored_ir_only,102,102.0,0.0,0,348,1.7774915354038852,0.3613720710957499,0.3810951962047697,348,0.5087040459642735,0.6758889366898503,1.1571007617494538,1.3690361172497956
stored_ir_only,102,102.0,0.0,1,348,1.343787347987883,0.2045038440695586,0.3976552196541604,348,0.5497178959865247,0.5983738880161078,1.0795857130757112,1.291521068576053
stored_ir_only,103,103.0,0.0,0,304,0.053987616136059485,3.400212438518832,3.612147794019174,304,16.779736882486354,2.820056514990755,2.338844689931152,2.1269093344308097
stored_ir_only,103,103.0,0.0,1,348,3.532204763949885,0.7807100577474239,0.568774702247082,348,0.462516682664372,0.7710727404842177,1.2522845655438213,1.464219921044163
stored_ir_only,104,104.0,0.0,0,304,0.06838557138787298,3.1638747750240848,3.3758101305244272,306,17.288812100402573,2.8500445931838705,2.368832768124267,2.156897412623925
stored_ir_only,104,104.0,0.0,1,329,0.21922541496016573,1.9988666115275446,2.2108019670278867,329,7.587902378879248,2.0265551867922307,1.5453433617326273,1.3357625129506725
stored_ir_only,105,105.0,0.0,0,305,0.07381133385746669,3.0874548089223666,3.2993901644227086,307,15.638656185751671,2.7497458097985596,2.2685339847389563,2.0565986292386143
stored_ir_only,105,105.0,0.0,1,329,1.385874367044031,0.20874503848308423,0.39172582507978043,329,0.7926404395084529,0.571893886409584,0.8788562110075209,1.0325966854143784
stored_ir_only,106,106.0,0.0,0,308,0.07234946597776304,3.1075966520016918,3.3195320075020334,310,16.503360620503656,2.8034387050127014,2.3222268799530976,2.110291524452756
stored_ir_only,106,106.0,0.0,1,333,0.5609491252447216,1.066817504583235,1.2775093043953945,335,0.7798694789634779,0.5935140247638355,0.9019781286754296,1.0525153921989534
stored_ir_only,107,107.0,0.0,0,345,2.2224734515835185,0.3174089179807187,0.3490243784746971,348,1.4602847834245292,0.3786312289210456,0.1309646191205094,0.31451595163889967
stored_ir_only,107,107.0,0.0,1,341,0.15931037377385945,2.529043176349985,2.6895717734990763,346,18.325424685795763,2.9082878605222025,2.4270760354625995,2.215140679962257
stored_ir_only,108,108.0,0.0,0,348,1.800548266658939,0.353753842869812,0.38202444443853434,348,0.5162483758138945,0.6611687005508265,1.14238052561043,1.3543158811107718
stored_ir_only,108,108.0,0.0,1,334,1.3308360025842774,0.22417894286873563,0.41323077035915146,334,1.8563328769801994,0.6186026356523402,0.15268492272035392,0.21930371486778813
stored_ir_only,109,109.0,0.0,0,309,0.07154052351736755,3.118703052410309,3.330638407910651,311,15.982915213998007,2.7715203526110126,2.2903085275514092,2.078373172051067
stored_ir_only,109,109.0,0.0,1,333,0.6561959961405591,0.9025075851173846,1.1144429406177263,333,0.7669285458626418,0.6073019215058847,1.074345205490535,1.282711878786952
stored_ir_only,110,110.0,0.0,0,310,0.07297586926394148,3.0989593092108945,3.3108946647112365,312,15.848983146644123,2.763093318767812,2.281881493708209,2.0699461382078668
stored_ir_only,110,110.0,0.0,1,330,0.8037190417411997,1.4138411413676173,1.4872368934695896,332,9.042032572319894,2.2145950244283448,1.7889348509884462,1.8153480031078941
stored_ir_only,111,111.0,0.0,0,310,0.07346387594919701,3.092440219339071,3.3043755748394137,312,15.98453098366235,2.7716213950611053,2.2904095700015015,2.07847421450116
stored_ir_only,111,111.0,0.0,1,331,0.6940786821934851,1.0861360554487218,1.1293246818419604,334,4.930933510312599,1.595186759044167,1.1139749339845635,0.9020395784842217
stored_ir_only,112,112.0,0.0,0,315,0.07433668722477363,3.080362502651802,3.292297858152144,317,16.053233838986444,2.7759103145756945,2.294698489516091,2.082763134015749
stored_ir_only,112,112.0,0.0,1,331,0.2197169942231586,1.996626775693851,2.2085621311941925,334,24.759967942300207,3.2092215508291977,2.7280097257695948,2.5160743702692523
stored_ir_only,113,113.0,0.0,0,314,0.07344324831671034,3.0924618784872004,3.3043972339875425,316,15.93884314888291,2.7686697955024564,2.287457970442853,2.075522614942511
stored_ir_only,113,113.0,0.0,1,335,0.19658365443105436,2.107879041031008,2.31981439653135,336,20.978815714835672,3.043512836434629,2.5623010113750255,2.3503656558746835
stored_ir_only,114,114.0,0.0,0,313,0.07933601871188088,3.0152748703018273,3.2272102258021693,315,16.00716749000185,2.773036590057132,2.2918247649975285,2.0798894094971865
stored_ir_only,114,114.0,0.0,1,334,0.21116717674012148,2.036318104628124,2.248253460128466,334,14.377353221841226,2.665653188217825,2.1844413631582222,1.97250600765788
stored_ir_only,115,115.0,0.0,0,321,0.07879933101136329,3.0220625969174564,3.2339979524177984,323,14.97449175263321,2.706348203701555,2.2251363786419516,2.0132010231416095
stored_ir_only,115,115.0,0.0,1,336,0.19626504063581518,2.109502646945045,2.3214380024453867,336,9.728120639831618,2.2749869174040063,1.8029034059236206,1.5984251228515263
stored_ir_only,116,116.0,0.0,0,317,0.08359266098906845,2.9630113750167073,3.1749467305170493,319,14.449316962133429,2.670647144384714,2.189435319325111,1.9774999638247688
stored_ir_only,116,116.0,0.0,1,333,0.19986015394533638,2.091349212342526,2.3032845678428675,334,7.599105493681023,2.0280286846513893,1.546816859591786,1.334881504091444
stored_ir_only,117,117.0,0.0,0,321,0.08354535657518107,2.9635774271434445,3.1755127826437866,323,14.49072177855413,2.6735085672765555,2.192296742216952,1.98036138671661
stored_ir_only,117,117.0,0.0,1,331,0.19759053933802964,2.102770197718133,2.314705553218475,331,6.248096506121015,1.8322768583401552,1.3783361187216197,1.1836920503087698
stored_ir_only,118,118.0,0.0,0,325,0.08361147206430218,2.962786367716115,3.174721723216457,327,14.422245821210465,2.668771863225915,2.187560038166312,1.9756246826659698
stored_ir_only,118,118.0,0.0,1,335,0.19335578024138397,2.1244351912122004,2.336370546712542,335,7.830663089419211,2.058047192166656,1.5768353671070527,1.3649000116067107
stored_ir_only,119,119.0,0.0,0,345,2.3480651149760803,0.3723798086239678,0.33066887758578395,348,1.4469409590013167,0.3694504528249646,0.12281114416523373,0.3236967277349807
stored_ir_only,119,119.0,0.0,1,346,3.00918204830135,0.6204550920484619,0.4085197365481201,348,1.4217142091690782,0.3518632694990862,0.13832141491883215,0.3412839110608591
stored_ir_only,120,120.0,0.0,0,328,0.08531469079939456,2.9426213924268794,3.1545567479272214,330,14.207851918424431,2.653793269832771,2.1725814447731677,1.9606460892728257
stored_ir_only,120,120.0,0.0,1,334,0.19100887848610199,2.1366472455925267,2.3485826010928683,334,7.892324435526514,2.0658906658693326,1.584678840809729,1.372743485309387
stored_ir_only,121,121.0,0.0,0,327,0.09029677829755307,2.885865322023229,3.097800677523571,329,13.749922506742898,2.6210331882234548,2.1398213631638514,1.9278860076635094
stored_ir_only,121,121.0,0.0,1,347,2.947270272992486,0.5996675857199479,0.3877322302196061,348,1.4267735008597309,0.35541493091697196,0.1273195072150717,0.3377322496429733
stored_ir_only,122,122.0,0.0,0,325,0.09482574744674632,2.836926134117181,3.048861489617523,327,13.295648669963331,2.5874368140247594,2.106224988965156,1.894289633464814
stored_ir_only,122,122.0,0.0,1,333,0.18942565849176665,2.1449704599639254,2.356905815464267,333,7.87395070233522,2.0635599316859983,1.582348106626395,1.3704127511260529
stored_ir_only,123,123.0,0.0,0,326,0.09645474498356074,2.8198931793309123,3.0318285348312544,328,15.026755323471818,2.709832255634519,2.2286204305749155,2.0166850750745735
stored_ir_only,123,123.0,0.0,1,337,0.18769903916543587,2.154127279453131,2.3660626349534732,337,7.865311670454871,2.062462163246372,1.5936862471294972,1.4280933798074904
stored_ir_only,124,124.0,0.0,0,326,0.09587154025152853,2.8259709230146144,3.0379062785149564,328,14.10896470461103,2.6468098903095516,2.165598065249948,1.953662709749606
stored_ir_only,124,124.0,0.0,1,348,1.4204227287567555,0.2449870420626462,0.35570715573560174,348,0.5076184360509282,0.6780282206878965,1.1592400457474998,1.3711754012478417
stored_ir_only,125,125.0,0.0,0,345,2.6285960138425857,0.48523804354857125,0.33680920432645506,348,1.4478594216760525,0.3700855917797877,0.1185839780576105,0.32306158878015756
stored_ir_only,125,125.0,0.0,1,347,3.1752567204264635,0.674176660843547,0.4622413053432052,348,0.4935391835954223,0.7061530554206171,1.1873648804802206,1.3993002359805624
stored_ir_only,126,126.0,0.0,0,326,0.1016267739164293,2.7677006076068333,2.9796359631071754,328,12.843448808201327,2.552798498315786,2.071586673256183,1.859651317755841
stored_ir_only,126,126.0,0.0,1,338,0.19862799076496912,2.097538676815105,2.309474032315447,338,7.910694739830314,2.068207189376746,1.5869953643171426,1.3750600088168006
stored_ir_only,127,127.0,0.0,0,345,2.7208653723535954,0.5197381562494005,0.3480657397870187,348,0.48093507567908744,0.7320388381809684,1.213250663240572,1.4251860187409138
stored_ir_only,127,127.0,0.0,1,347,3.2374452234291473,0.6935726824187937,0.48163732691845185,348,0.4839425702914981,0.7257900589831889,1.2070018840427923,1.4189372395431343
stored_ir_only,128,128.0,0.0,0,331,0.10627580279759731,2.7229294758607288,2.934864831361071,333,12.666574543334379,2.5389665981371743,2.057754773077571,1.845819417577229
stored_ir_only,128,128.0,0.0,1,339,0.1907292859212187,2.138112032585236,2.3500473880855774,339,8.058171167054809,2.0866866284217838,1.6054748033621804,1.3935394478618384
stored_ir_only,129,129.0,0.0,0,331,0.11001681742441564,2.6883338642586425,2.9002692197589846,333,12.76699819743681,2.546863575648951,2.0656517505893475,1.8537163950890054
