dataset,source_index,ear,azimuth_deg,elevation_deg,radius_m,eligible_pairs,free_angle_deg,median_angle_deg,median_ara_x,loss_direct,loss_thirty,loss_phi,loss_pure_delay,loss_phi_complement,loss_ridge_half,loss_perpendicular,broken_phi_loss,scrambled_phi_loss
NH2,38,1,5.0,10.0,1.2,55,51.33891881028087,50.88726950520866,1.2616964417516827,52.09328555354151,23.094918730014303,17.700515399914067,10.872336769873327,9.225354641014293,12.370939435997316,39.657345018448495,25.23410570805293,12.31450472973701
NH2,39,0,185.0,15.0,1.2,52,52.008783108361044,52.396024256619064,1.220398458720405,52.43034101315998,22.987250210814317,17.329404922104224,9.651434038719398,6.927631850297231,10.386851580383738,38.56630263910785,15.576572392986753,12.444257015188617
NH2,39,1,185.0,15.0,1.2,51,51.910078057648114,52.510544822087795,1.2172308169436235,52.46370681582873,23.19128822205327,17.632779494639223,10.27295029039386,7.883660484269807,11.100953379753467,38.84104121262165,18.56169442203908,11.815069492724371
NH2,40,0,5.0,20.0,1.2,56,54.73629786048182,57.495876209625735,1.0747186381473544,55.455330089185296,26.28908069278177,20.743196218177406,13.191922826378903,8.931599317505459,10.341077895591066,36.36976794555848,19.426367026153272,11.896678732601018
NH2,40,1,5.0,20.0,1.2,56,51.05900188048148,50.375301957318825,1.275512133810941,51.83235274401249,22.870344950412328,17.50270423634796,10.783442017111518,9.392581534793267,12.629828396378219,39.949623934313486,17.291701846424424,13.485848132348515
NH2,41,0,185.0,25.0,1.2,51,52.720061391488684,52.39786097056971,1.220349484219165,53.02652663909911,23.422400473003766,17.66261892302223,9.59202805318597,5.834886213655784,9.241491244839553,37.712086616085365,14.733249785496648,11.193260872559293
NH2,41,1,185.0,25.0,1.2,51,52.30866665792409,52.4849401705497,1.2179398716651504,52.73224567148135,23.28453851984228,17.62003785997436,9.894934782215401,6.881404980210254,10.1808513694373,38.27701314276138,17.846970179658225,11.766412108280157
NH2,42,0,5.0,30.0,1.2,56,54.317272819894534,54.16295344692762,1.1709639476066065,54.92371510267126,25.643285894863915,20.044222051428996,12.371739040607467,8.14549053960469,9.926819344183475,36.59925372324392,21.22245917100216,11.618171361806755
NH2,42,1,5.0,30.0,1.2,55,51.720909370834704,50.2046664499938,1.280094249148754,52.65135308847033,23.85184311110344,18.55423152131816,11.928249606361021,10.114680914226966,12.870736480349944,39.527222205671485,18.956073188035273,10.504287051959551
NH2,43,0,185.0,35.0,1.2,51,50.98934327845648,50.651785181003966,1.2680636810150356,51.40101175323611,21.970512341521022,16.3349714786237,8.833069353018415,7.156461079543192,11.105981084151852,39.54721506167216,13.980318480096187,10.792343157791036
NH2,43,1,185.0,35.0,1.2,50,52.495405071086395,52.603600716711284,1.2146518280479892,52.851239582658714,23.31371315681839,17.595009528425102,9.678174880927452,6.304742480566511,9.685293846508902,38.001060677671084,17.418474536916218,10.728100836955697
NH2,44,0,5.0,50.0,1.2,56,52.40711842351879,53.10108937610819,1.2008100413044924,53.02556690644451,23.817716942198647,18.286558431166622,10.957649731266873,8.230550164466216,11.084066714323288,38.4503501871757,17.428844253976234,10.197204563603457
NH2,44,1,5.0,50.0,1.2,56,50.37727702410285,50.91887448110836,1.2608402491586275,51.195489430650404,22.323564155341927,17.023929990117814,10.584101561992945,9.809802212110613,13.255372312820795,40.657942320109186,15.830709484181872,10.373298115139223
NH2,45,0,5.0,60.0,1.2,56,50.54467788251269,52.39517763678171,1.2204236913384219,51.44637000083134,22.672633576884646,17.42160092303589,11.077363261909248,10.193320114225218,13.46728036245315,40.60402649258021,16.50939977978595,10.75144998547989
NH2,45,1,5.0,60.0,1.2,56,50.57777880045821,51.324424381370974,1.249798854480742,51.49191241075392,22.7321427870155,17.4876233400586,11.154234696989054,10.247776991487793,13.493835172469243,40.5883833089503,17.01128396169555,10.948953335986964
NH2,46,0,7.5,-20.0,1.2,54,50.2473054378683,49.165077368531584,1.307763536033633,50.993533007200455,22.034111787960608,16.68935040766791,10.15297587647562,9.467387246049814,13.06383389408512,40.6918349271712,16.274609871704676,11.416053858249157
NH2,46,1,7.5,-20.0,1.2,53,50.00370453917238,48.75043322810447,1.318680260454675,50.661351221026216,21.59514378719972,16.19585689982972,9.551915986578761,9.06490029231187,12.889063691342638,40.81550796559004,14.60428206984547,12.111699354593753
NH2,47,0,7.5,-10.0,1.2,55,50.14462068316383,48.53906392825824,1.3242185212127735,51.079852124662196,22.371277390607982,17.167952815917275,11.006154259895371,10.465766063488338,13.849072571753617,41.025840273026326,18.213115679493523,11.820357602260845
NH2,47,1,7.5,-10.0,1.2,53,50.13926547818673,48.44790520880184,1.3266014879351433,50.78963636362599,21.70786109357983,16.29601324005096,9.594439478810381,8.974769651929472,12.762260950433257,40.67578365410739,17.858902941006956,11.177019571653156
NH2,48,0,187.5,-5.0,1.2,54,51.48103553612427,52.27752287790515,1.2236734872951174,51.966785559769136,22.620448033749753,17.02680953126809,9.604873927535175,7.522962416070423,11.082532972209778,39.165806578093864,17.242200467707946,11.040873534805968
NH2,48,1,187.5,-5.0,1.2,55,50.506730023870745,52.88109063816052,1.2069423640221935,51.41411574427826,22.649668790818925,17.404790606248262,11.081768614155157,10.231542170562598,13.51309346158576,40.647261820069836,17.497845726188505,11.872887225082458
NH2,49,0,7.5,0.0,1.2,54,51.99314638360102,51.27183387821063,1.2512524665078284,52.57989428416307,23.34644512378067,17.808389688977773,10.500576575106312,8.086128462054813,11.201237293336867,38.80565595226525,17.531629107647753,11.957940570662634
NH2,49,1,7.5,0.0,1.2,52,49.69434920556958,48.28789502765126,1.3307760005680391,50.43039610367946,21.484038233996774,16.162664024627883,9.784345796871055,9.603912586675083,13.41279040713234,41.20973178960871,16.44833049294812,11.25733391972933
NH2,50,0,187.5,5.0,1.2,54,51.42766003515684,52.31671513233488,1.2225923728102837,51.8748985570375,22.479890973790795,16.85863510998559,9.354982476670692,7.267586704401442,10.940104939355495,39.16664772449514,16.040772147455893,10.82074822243331
NH2,50,1,187.5,5.0,1.2,54,50.97315060781901,52.353474119721085,1.22157142012373,51.65716058243051,22.584800264112854,17.157954297527546,10.289736864240112,8.90853376232923,12.316012605577006,39.916101137656106,18.13343096100769,11.802871231450307
NH2,51,0,7.5,10.0,1.2,55,41.76636618081369,44.31744006432511,1.4309602246739264,42.65507949423934,14.610743848656583,10.405644700896326,9.245693613063619,14.98960503589067,20.186427741485975,49.005202724949655,10.523432079615493,10.773811065319824
NH2,51,1,7.5,10.0,1.2,55,51.32248821461038,50.956878694842494,1.259810199235169,52.105341342635924,23.14340734541872,17.769283749792972,10.997393196465685,9.388177099665457,12.500720406414917,39.710435880291406,18.701566894107632,13.052305332422012
NH2,52,0,7.5,20.0,1.2,56,54.1344191498158,54.41032301849549,1.1639529274102067,54.66003123976487,25.291379285106697,19.64792193452871,11.858384866778874,7.563183651873455,9.570199431264552,36.65410711182621,22.004568619557034,11.686276365331672
NH2,52,1,7.5,20.0,1.2,56,50.87629383387707,50.27221309252848,1.278281534350512,51.66872790075753,22.739389016635766,17.39437514955253,10.760622557899861,9.540320163589696,12.82584043317518,40.1487802154019,17.25135886288313,11.679680818746267
NH2,53,0,7.5,40.0,1.2,56,54.024211042548345,53.79308545450732,1.1814060965933948,54.514197773813805,25.106674339099254,19.443625275627095,11.60253270166194,7.292665241683902,9.428278412132535,36.70748930754845,19.885772290620842,11.143677779296665
NH2,53,1,7.5,40.0,1.2,56,50.644383586863846,50.22117280966608,1.279650910120269,51.49074354317913,22.641414607254823,17.346499715367532,10.876679080109723,9.884495093232994,13.189793031195785,40.43893699139419,17.31782433738125,10.954191924457223
NH2,54,0,187.5,45.0,1.2,51,51.251990555584044,50.86802269177661,1.2622176558273357,51.74124418990599,22.40618033008834,16.822991122788746,9.459238886766528,7.611922905311322,11.265766003667684,39.392868013313674,15.879332480317137,10.491290260710251
NH2,54,1,187.5,45.0,1.2,50,52.955206679990404,52.73511169322249,1.2110004775223564,53.40740055483824,23.979950651023277,18.318721381843957,10.553759179827814,7.013423742080084,9.885627568651765,37.68836997837216,19.47413620940248,11.35299271882252
NH2,55,0,7.5,50.0,1.2,56,52.47876268727715,53.19178562645031,1.1982765481026028,53.10386683121456,23.90177631873291,18.37252728786695,11.0422837571051,8.265246650974094,11.07109524636622,38.390667989987925,17.02692576601958,11.542031511577822
NH2,55,1,7.5,50.0,1.2,56,50.31883926544963,50.85621388303493,1.2625367862027765,51.12509383138128,22.240612926368765,16.935725321200913,10.491886645264154,9.764250027471583,13.248188835217558,40.69869962893907,16.072267049163134,10.682083754867968
NH2,56,0,7.5,70.0,1.2,55,50.812952523630585,52.03562103859887,1.2303428932353846,51.64893355769826,22.77795395178624,17.466532453412935,10.92916330378391,9.788435273087641,13.040630153940386,40.26513235286858,16.21873288129262,10.23528912147
