split,event_id,run,period,field_G,direction,offset_reads,offset_us,child_U,child_R,other_bank_H,same_bank_H
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,8,0.5120000445992399,0.9218948318459429,0.6910344281270667,0.6208418190933506,0.9232397566946079
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-8,-0.5119999760792977,0.8175807760633544,0.9696566576306572,0.8804570947730703,0.9012751841696213
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-7,-0.4479999542236328,0.7858350177907529,0.9448785479617199,0.8595294480741129,0.8874492587887939
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-6,-0.3840000629425049,0.758143664031368,0.9328243671758513,0.847952235736457,0.8862565592767213
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-5,-0.3200000638173348,0.7310047969298966,0.9385067447899667,0.8390920455487716,0.9040711086874019
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-4,-0.2560000419616699,0.7467798634656746,0.9505814427332392,0.8476304983329818,0.9181420603648306
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-3,-0.19200004283649985,0.8053011382447797,0.9318383730333982,0.8457960245446652,0.908398081514099
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-2,-0.12800002098083496,0.868504462052856,0.8898742656982084,0.8120115597747599,0.8917739967285282
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,-1,-0.06400002185566489,0.850059692214594,0.8663112634350776,0.7772795583198187,0.9018665740671917
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,0,0.0,0.8439357486245284,0.8439357486245285,0.7789320670716487,0.9107251187458318
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,1,0.06399999912517007,0.8975397376699036,0.8053830841028187,0.8018469394080165,0.9029952263315445
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,2,0.12800002098083452,0.9234210508795471,0.7834597654834038,0.766624144778697,0.9047817319384249
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,3,0.19200002010600503,0.9151526476451761,0.7704550692681967,0.7185399345985518,0.9074902651291152
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,4,0.2560000419616695,0.90639817552757,0.7556619600056595,0.6799453255442296,0.906351841091295
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,5,0.3199999332427974,0.9165915248443739,0.7241516611992184,0.6448346032464503,0.9062944056978531
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,6,0.3839999323679679,0.9246401197576686,0.6959802902754247,0.6244601824329702,0.9080695523224027
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,7,0.44799995422363237,0.9230956850416304,0.6839325680657534,0.6224408292795975,0.9260587172745588
development,EMU00070001|RF on|F_to_B|2,EMU00070001,RF on,158.0,F_to_B,8,0.5119999533488029,0.9497401156026554,0.6489023338016344,0.6353786969322283,0.9123683955317108
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,-1,-0.06400009642936233,0.8026202119112676,0.8624962944477516,0.9187860925833549,0.9575779074678841
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,0,0.0,0.8322244889694089,0.8322244889694089,0.9247639509392964,0.936186755712311
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,1,0.06399992455147263,0.8830767720987435,0.8274204909260287,0.9285250557718561,0.9248008966141452
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,2,0.12800002098083496,0.9442158108993268,0.8141948690557627,0.926981425202438,0.9297224671159433
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,3,0.1919999455323076,0.9268425577345603,0.792667306201203,0.9140439218092228,0.934855865138543
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,4,0.2560000419616699,0.9393188557770307,0.7559658320959364,0.9408901323193672,0.9668214434925976
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,5,0.31999996651314255,0.895960824665106,0.7484348838719093,0.9581866484820587,0.9638978708717574
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,6,0.3840000629425049,0.9233260264729539,0.7472534391298418,0.9800120758424573,0.9311295389245181
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,7,0.4479999874939775,0.9557544204163306,0.7370432720733405,0.9899899153389616,0.9318432840922203
development,EMU00070007|RF off|F_to_B|0,EMU00070007,RF off,194.0,F_to_B,8,0.5119998787751054,1.0144433175924266,0.6910798802849512,0.9769632230146169,0.9308731520894935
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,-3,-0.19200006809897907,0.7652888905476233,1.0109852082976962,0.8908453333970588,0.9351847279137592
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,-2,-0.12800002098083496,0.7675465231903514,0.9917228932836428,0.9011902183892331,0.9407051340589659
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,-1,-0.06400004711814411,0.8371001534105884,0.9537994625623085,0.8918650906094417,0.9361840482161735
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,0,0.0,0.9189297516646666,0.9189297516646666,0.8940584031185312,0.9199946287561852
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,1,0.06399997386269085,0.9087359919711786,0.891927155768883,0.9062937852670705,0.9174689356324223
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,2,0.12800002098083496,0.8858627451172706,0.8564397844918985,0.9270430413103132,0.9372726727300896
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,3,0.1919999948435258,0.8886677574271571,0.8109724698900789,0.9401236813509887,0.9697011959746631
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,4,0.2560000419616699,0.940560650215249,0.7633015864856143,0.9374550432766741,0.9898467557188692
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,5,0.3200000158243608,0.9665785991894542,0.7372027196295403,0.9371955665249079,0.9986967172427694
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,6,0.3839999071054887,0.9568181185693474,0.7007636240387388,0.9297205715781148,0.9874914692886007
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,7,0.4479999542236328,0.9541019111263315,0.651926741146266,0.925773375991762,0.9764247495364656
development,EMU00070007|RF on|F_to_B|0,EMU00070007,RF on,194.0,F_to_B,8,0.5119999280863237,0.9581868693239265,0.6236673712779814,0.9323848719631431,0.9554792808541588
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,-3,-0.1919999704399431,0.7507795751368397,0.866024761761035,1.174567690100531,1.0913944162835822
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,-2,-0.12800002098083496,0.7778383713018381,0.8436970652639335,1.175450223988515,1.101950953646023
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,-1,-0.06399994945910814,0.8014478302903446,0.8140343839759175,1.185530571679963,1.0947518724412078
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,0,0.0,0.8057096208373152,0.8057096208373152,1.1813745823559205,1.0687113739561056
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,1,0.06400007152172682,0.8493181104837662,0.7854185504522073,1.1723090042425504,1.07001704575942
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,2,0.12800002098083496,0.849196651729215,0.7723730130661414,1.1950908519743686,1.0681313542663062
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,3,0.19200009250256178,0.8095928962566018,0.7788804211193735,1.1803879202299754,1.0770910806201943
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,4,0.2560000419616699,0.8444571749097912,0.7658796203516692,1.1731916631937582,1.0456420155253237
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,5,0.32000011348339674,0.8713781153552818,0.7323273596836773,1.1803833972808004,1.0757581576773816
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,6,0.38400000476452467,0.8799473427094366,0.7196825214129711,1.1665745623067192,1.1391250607877372
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,7,0.4479999542236328,0.944657315224445,0.6889280719222381,1.194091971233502,1.1708483119641033
development,EMU00070013|RF off|F_to_B|0,EMU00070013,RF off,230.0,F_to_B,8,0.5120000257453596,0.9825824565347091,0.6805071718765837,1.143655434766358,1.1634070360364162
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,-5,-0.32000010123670997,0.7455571332089026,1.0299269299252667,1.0874554000295602,1.1206211299824098
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,-4,-0.2560000419616699,0.767430040514448,1.0147343999533254,1.0977313932385289,1.1312219018949805
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,-3,-0.192000080255875,0.8159590146690813,0.9787091686529574,1.0972834552330273,1.129423049155641
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,-2,-0.12800002098083496,0.8512477284287617,0.9491350073813886,1.1049310930417535,1.1375833099415291
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,-1,-0.06400005927504004,0.8385473095085659,0.916692957775895,1.0978231888553387,1.1120019734216904
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,0,0.0,0.8634964197244437,0.8634964197244437,1.0969731587343299,1.1125003274306922
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,1,0.06399996170579492,0.8773888153614351,0.8326444258312019,1.0882074948278058,1.1122119197984688
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,2,0.12800002098083496,0.9130560748870437,0.7982223440045149,1.073285480776165,1.1267153653437187
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,3,0.19199998268662988,0.9354158457273419,0.756918535964381,1.0575419191329085,1.1438233655076246
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,4,0.2559998739677578,0.9041924606439065,0.7135158452560381,1.0261455542247124,1.1297864472126573
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,5,0.31999993324279785,0.8663845626451162,0.683793389136472,1.0046199686726998,1.1203665313241882
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,6,0.38399989494859277,0.8870219400033187,0.6463523564269612,0.9998216528841877,1.1053217192233578
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,7,0.4479999542236328,0.9090815329503433,0.6384966887518099,1.0259905797775801,1.087568399788453
development,EMU00070013|RF on|F_to_B|0,EMU00070013,RF on,230.0,F_to_B,8,0.5119999159294277,0.9823436695172789,0.6128713052980983,1.029708748374035,1.0749113543528723
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,-4,-0.2560000419616699,0.7302239668496878,0.9285608050684121,1.0961394554849488,1.055490576666557
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,-3,-0.19200001293597513,0.7605118284829552,0.9151679380200273,1.10217272882103,1.0630504563433198
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,-2,-0.12800002098083496,0.7850666071195436,0.8909001432844977,1.1029979284078153,1.0697761832868518
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,-1,-0.06399999195514017,0.7893058424847335,0.8532096400320598,1.0912584903878009,1.0796420850519397
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,0,0.0,0.8214322084745231,0.821432208474523,1.11232762246941,1.0796086267749316
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,1,0.0640000290256948,0.8566187997889179,0.799882449662484,1.1403880561055797,1.0664678072943652
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,2,0.12800002098083496,0.8286586654737951,0.7682493267421644,1.1226951670236434,1.064150396272424
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,3,0.19200005000652975,0.8311332448472379,0.7241154773943226,1.0892772852543178,1.0441951279652066
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,4,0.2560000419616699,0.8741120120789649,0.6887880992666405,1.0585663259314768,1.0135505167937207
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,5,0.31999993324279785,0.8526772245669454,0.6534147014178999,1.0775992965497683,0.9963502776384408
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,6,0.38399996226849265,0.8158835316923393,0.6138213015630983,1.1083383382762388,0.9982562768946759
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,7,0.4479999542236328,0.8199608478238302,0.5733207438760846,1.1095081457482916,0.9913615431372491
development,EMU00070019|RF off|F_to_B|0,EMU00070019,RF off,266.0,F_to_B,8,0.5119999832493276,0.8869834926523343,0.5453389659007998,1.102981276160992,0.9757328626173218
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,-4,-0.2560000419616699,0.7706863773374584,0.8999566872053851,1.1141112460186966,1.1317623122673832
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,-3,-0.19200007424156684,0.7688064553389914,0.8568182263486175,1.0957489869321533,1.1101327681594921
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,-2,-0.12800002098083496,0.7908773328963562,0.8349202080585213,1.0626919443183678,1.0991954206194137
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,-1,-0.06400005326073188,0.8019946919538753,0.8270000385658466,1.035302197014269,1.1108502961042337
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,0,0.0,0.7935540253882011,0.7935540253882011,1.0475193958221312,1.1108533754378953
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,1,0.06399996772010308,0.8522960393351445,0.74976176075123,1.063252228456699,1.0828167340528216
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,2,0.12800002098083496,0.8749002197426232,0.7160726525141439,1.0796698465749803,1.0328938951760163
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,3,0.19199998870093804,0.856730954192992,0.6990143552658491,1.085441672208166,1.0072845076573242
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,4,0.2560000419616699,0.8714047798603957,0.6713722015364705,1.0697186340217344,1.0368078712413693
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,5,0.31999993324279785,0.8701396261761181,0.6538232286714708,1.1098615560915281,1.0600018623299392
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,6,0.38399990096290093,0.8571306398825744,0.6543387721750866,1.1526242197937748,1.0817407243503832
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,7,0.4479999542236328,0.9204435324554894,0.6483266348715454,1.1714930416428344,1.104291413132154
development,EMU00070019|RF on|F_to_B|0,EMU00070019,RF on,266.0,F_to_B,8,0.5119999219437359,0.9441258183642467,0.6331179962575525,1.2143034988529748,1.0732458227338844
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-7,-0.4479999589131074,0.7891585431109945,0.9643916677829453,0.714839748673549,0.6830242106866611
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-6,-0.3840000629425049,0.6976493060421737,0.9331797185187385,0.735933654355144,0.6776873300529632
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-5,-0.31999993793227244,0.7928607349794922,0.9083295803364867,0.7313626547765729,0.7043687321557514
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-4,-0.2560000419616699,0.8335089836509311,0.8484485173700343,0.7510875986490771,0.7029786427192644
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-3,-0.19199991695143748,0.7940926762654812,0.8328690711514516,0.7278590427222544,0.7252392890202013
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-2,-0.12800002098083496,0.7821637013423302,0.8489611760492346,0.6978991427773774,0.7080861989368283
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,-1,-0.06399989597060252,0.8092324735031495,0.8455972631586692,0.7081652724274443,0.7110492252695746
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,0,0.0,0.8329770661555879,0.8329770661555879,0.6885566519565763,0.7048101387932594
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,1,0.06400012501023244,0.9112206954739699,0.8177209053200934,0.7288643822257331,0.7161362484646411
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,2,0.12800001629136037,0.9504532682125572,0.8255667041839739,0.6977148975922965,0.7087264284211293
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,3,0.1919999122619629,0.9519925807985986,0.8154601185967133,0.6744451481070168,0.676441282960746
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,4,0.25600003727219534,1.0036826643460246,0.804680793382086,0.7044546580912427,0.6437180038602173
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,5,0.31999993324279785,1.0457269775734823,0.7717548438421711,0.7127296927006126,0.6431467198358917
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,6,0.3840000582530303,1.0326926223327881,0.7596639186073261,0.7448652705270798,0.6433203043421238
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,7,0.4479999542236328,0.998749151625331,0.7270287535057818,0.75838833606752,0.6649375658822201
development,EMU00069983|RF off|B_to_F|0,EMU00069983,RF off,50.0,B_to_F,8,0.5120000792338653,0.9687825865116684,0.7049931412143802,0.7714809767985535,0.6451731568442212
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-8,-0.5119999451015067,0.7693090222623199,1.1507213344407594,0.6936910948448091,0.7560547007745441
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-7,-0.4480000538203788,0.7564477838283961,1.1310397081801846,0.6838611631965862,0.7511525930541918
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-6,-0.3840000629425049,0.797634782205916,1.1078832114846842,0.6879850655990728,0.7378230416413187
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-5,-0.3200000328395438,0.8390941086567425,1.0819511012399405,0.6981215724385808,0.7401078788552777
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-4,-0.2560000419616699,0.8762317351241838,1.0586414992114042,0.7017499238548681,0.7625472649362537
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-3,-0.19200001185870885,0.8949132798338503,1.0249528102026957,0.7118939623148217,0.7808463861917223
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-2,-0.12800002098083496,0.9095189867680707,1.002036293326074,0.7385430430801415,0.797994945839611
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,-1,-0.06399999087787389,0.9180784999967139,0.976675517657273,0.7653755970427173,0.7904020644347832
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,0,0.0,0.9418574035399214,0.9418574035399213,0.7795257093803563,0.7731552260833511
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,1,0.06400003010296107,0.9770992476806993,0.9161469620992131,0.7683463368736652,0.7632755415166353
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,2,0.12800002098083496,0.9451234267893561,0.8722733798545578,0.742290959317568,0.7508209802682696
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,3,0.19200005108379603,0.9358220728878252,0.8302079834037426,0.6971229155657885,0.7461100000972398
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,4,0.25599994236492396,0.9234120470821411,0.795035438722555,0.6610447804903357,0.7607516808036898
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,5,0.31999993324279785,0.9257443592315396,0.7537487781314418,0.6405403917447631,0.7530198035169182
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,6,0.3839999633457589,0.9294286789270406,0.7128213067283028,0.6360120315744417,0.7355914751684409
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,7,0.4479999542236328,0.9143695337774973,0.6635070142819842,0.6453820009105395,0.7437329251973127
development,EMU00069983|RF on|B_to_F|0,EMU00069983,RF on,50.0,B_to_F,8,0.5120000839233398,0.9387957923175895,0.6217668404753791,0.6583109953804808,0.7476364932939237
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-8,-0.5119999922645064,0.8113303212385481,0.9192965343786221,1.2716871741363356,1.2471820260065767
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-7,-0.4479999542236328,0.8122238925809268,0.90724942602176,1.2807677964282134,1.2673455128613826
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-6,-0.38399997128367147,0.8057824218870346,0.8891357973252322,1.280396194744768,1.2527064805100578
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-5,-0.31999993324279785,0.7738831306303091,0.8565189397934188,1.2656938657192447,1.2713272318090916
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-4,-0.2559999503028365,0.7629067693531847,0.8697781966066988,1.2634350987618517,1.2845376231473409
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-3,-0.1919999122619629,0.7701504257166499,0.8824103320210904,1.2716778166603833,1.2868641896806712
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-2,-0.12799992932200155,0.7794646292644681,0.8813580920569236,1.2836683113144813,1.2871486839342865
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,-1,-0.06400003804087362,0.8152874878929202,0.866616068312763,1.305220010584543,1.2618723692192209
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,0,0.0,0.8572076138825975,0.8572076138825975,1.3175441137018415,1.2489877042757802
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,1,0.06399998293996134,0.8774083201024283,0.8296140963976553,1.3255653507225242,1.2352967385138196
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,2,0.12800002098083496,0.8491919475684886,0.7873722505915736,1.3192703141485187,1.2214351203010725
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,3,0.1920000039207963,0.8407060285317873,0.7584375910648221,1.297152530295037,1.205063137009018
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,4,0.2560000419616699,0.8319894050768315,0.7651622636756017,1.3206141561925318,1.194734380273337
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,5,0.32000002490163126,0.7868340160986312,0.757306227957978,1.334743999415132,1.2007215500780088
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,6,0.3840000629425049,0.7282765347247631,0.7244643453861405,1.3317309707342881,1.1909787221078034
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,7,0.4480000458824662,0.7652836276319286,0.6852916586460275,1.352129688056515,1.1897374759617674
development,EMU00069989|RF off|B_to_F|0,EMU00069989,RF off,86.0,B_to_F,8,0.5120000839233398,0.8480599287433663,0.6521100477558501,1.345711628009541,1.2004446349214795
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-8,-0.5120000306919139,0.7812962783574641,0.882043755996085,1.285938495457262,1.2861416615085655
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-7,-0.448000139410786,0.8235233481821694,0.8623278017630641,1.3094452393327567,1.25588298339154
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-6,-0.3840000629425049,0.8630402242265518,0.857422352593335,1.3181321754495305,1.2493546703636977
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-5,-0.320000118429951,0.8790548922284981,0.822254925590414,1.32729834833309,1.231482722625721
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-4,-0.2560000419616699,0.8407754371993051,0.7809078648707093,1.3165396847641921,1.2201876542360077
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-3,-0.19200009744911606,0.8437406185176276,0.7548987058518489,1.2930666497770242,1.201555420473512
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-2,-0.12800002098083496,0.8278118002754348,0.769133256002133,1.3293091596567226,1.1942206553660986
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,-1,-0.0640000764682811,0.7776197037067307,0.7527691281847415,1.3330132752856836,1.2026100709208674
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,0,0.0,0.7186987103810415,0.7186987103810414,1.3320229668402999,1.1872481948170506
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,1,0.06399994451255386,0.7809553557969454,0.6786356549381464,1.3572884991039385,1.191742371152533
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,2,0.12800002098083496,0.8599462011770092,0.6475788206158064,1.3408091937149011,1.201996027664809
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,3,0.19199996549338882,0.9244031106273155,0.6158955245603192,1.353150042864136,1.2176526040781406
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,4,0.25599985677451675,0.9411763240038367,0.5703255529295689,1.3429746241771818,1.2567247628101785
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,5,0.31999993324279785,0.9064906709960718,0.5585687375225045,1.330542995947746,1.2539515100702303
development,EMU00069989|RF off|B_to_F|1,EMU00069989,RF off,86.0,B_to_F,6,0.3839998777553517,0.9179135991631683,0.564698955011487,1.3215949363211201,1.2105863511042476
