time_us,prompt_nu_mu_peak_normalized,inferred_muon_remaining_fraction,nu_e_release_over_delayed_peak,anti_nu_mu_release_over_delayed_peak,delayed_total_release_peak_normalized,cumulative_delayed_release_fraction,cumulative_ara_0_to_2,prompt_fitted_events_per_native_ns,nu_e_fitted_events_per_native_ns,anti_nu_mu_fitted_events_per_native_ns,delayed_total_fitted_events_per_native_ns
3.0655,0.00011612600683319551,0.2257108516198818,0.1263448017037826,0.19964787214018634,0.3259926738439689,0.7742891483801182,1.6335453731157363,1.8328515257752895e-05,0.01479364121050555,0.02337665617464323,0.03817029738514878
3.0705,0.00011599144097471957,0.22497491859785868,0.12603030624447206,0.1991452007235119,0.3251755069679839,0.7750250814021413,1.6347402403197389,1.830727632551447e-05,0.014756817115452703,0.023317798663413818,0.03807461577886652
3.0755,0.00011585239701816743,0.22424083039795062,0.12571675765657006,0.1986433504932376,0.32436010814980765,0.7757591696020494,1.635932113011988,1.828533060165242e-05,0.01472010388903633,0.023259037304434495,0.037979141193470824
3.0805,0.000115707283141415,0.22350858284303,0.125404253271607,0.19814284458415643,0.3235470978557634,0.77649141715697,1.6371209979457233,1.82624268441161e-05,0.01468351292775015,0.023200433351261616,0.03788394627901177
3.0855,0.0001155598607173924,0.22277817008647283,0.12509290247622826,0.1976433479201415,0.3227362503963697,0.7772218299135272,1.638306904595161,1.8239158721653966e-05,0.014647057039614463,0.023141947570021436,0.0377890046096359
3.0905,0.00011540758977051868,0.22204958843627187,0.12478231504129261,0.19714494890524237,0.321927263946535,0.7779504115637281,1.6394898389266865,1.8215125342317188e-05,0.014610690532920334,0.023083590311894,0.03769428084481433
3.0955,0.00011525212835904248,0.22132283271635955,0.12447281223890845,0.1966475083247317,0.32112032056364015,0.7786771672836404,1.6406698093307015,1.8190588402402204e-05,0.014574451025236811,0.023025345276305807,0.037599796301542615
3.1005,0.00011509451099711349,0.22059789841175192,0.12416436872981591,0.1961514324615037,0.32031580119131964,0.7794021015882481,1.6418468231063688,1.816571118237386e-05,0.014538335549604325,0.02296726003469062,0.03750559558429495
3.1055,0.00011493323890857797,0.21987477960682045,0.12385714047780018,0.19565654892440532,0.31951368940220554,0.7801252203931796,1.6430208898499894,1.8140257125905538e-05,0.014502362367734068,0.02290931440186606,0.03741167676960013
3.1105,0.00011476407998361851,0.21915347152044662,0.12355081528814395,0.19516300199229486,0.31871381728043885,0.7808465284795534,1.644192017282628,1.8113558266436806e-05,0.01446649492492357,0.022851525271361854,0.037318020196285426
3.1155,0.00011459454983853067,0.21843396883197563,0.12324559925553509,0.19467051404642258,0.3179161133019577,0.7815660311680244,1.6453602140275672,1.808680081618404e-05,0.014430757352683,0.02279386013695597,0.03722461748963897
3.1205,0.00011441894278978834,0.21771626664766375,0.12294129946561433,0.1941794055794592,0.3171207050450735,0.7822837333523363,1.646525488008089,1.8059084230037527e-05,0.014395127062779388,0.022736356524953545,0.03713148358773293
3.1255,0.00011424246041466903,0.21700035972885456,0.12263799528833288,0.19368946200369086,0.3163274572920238,0.7829996402711454,1.6476878477077814,1.8031229488508828e-05,0.014359613348595333,0.022678989309400807,0.03703860265799614
3.1305,0.00011405697856404828,0.21628624307028688,0.12233566734110979,0.19320089804820909,0.3155365653893189,0.7837137569297131,1.648847301225571,1.800195433282366e-05,0.014324213940635416,0.022621783632805356,0.036945997573440775
3.1355,0.00011386624518451457,0.21557391143096438,0.1220343617081545,0.19271347074495723,0.3147478324531117,0.7844260885690356,1.6500038570276536,1.797185031261079e-05,0.014288934234873598,0.022564711046175176,0.03685364528104877
3.1405,0.00011366507716395603,0.21486336044090992,0.12173388746356462,0.19222739465409205,0.31396128211765667,0.7851366395590901,1.6511575221699153,1.7940099361771023e-05,0.014253751875904195,0.02250779667223739,0.036761548548141586
3.1455,0.0001134560747771579,0.21415458450946434,0.12143448164034192,0.19174236534274647,0.3131768469830884,0.7858454154905357,1.6523083056775127,1.79071118894571e-05,0.01421869461778702,0.022451004865120167,0.036669699482907187
3.1505,0.00011323941465171179,0.21344757953811455,0.12113591482489373,0.19125870596670283,0.3123946207915966,0.7865524204618854,1.6534562141637392,1.7872915773330507e-05,0.014183735598614557,0.02239437346295087,0.03657810906156543
3.1555,0.00011301041156036697,0.21274233995220793,0.12083829065997022,0.19077622871011557,0.3116145193700858,0.7872576600477921,1.654601256616929,1.7836771529949994e-05,0.014148886953857668,0.022337880474478617,0.036486767428336286
3.1605,0.00011277826596560793,0.21203886164573216,0.12054156731731895,0.19029488143071907,0.310836448748038,0.7879611383542678,1.6557434396782482,1.7800131295849178e-05,0.014114143785869986,0.02228151979439508,0.03639566358026507
3.1655,0.0001125396167371823,0.21133713909833352,0.12024576839727956,0.18981498005218117,0.3100607484494607,0.7886628609016665,1.6568827722777832,1.7762464573779478e-05,0.014079508858001903,0.02222532841402344,0.03630483727202534
3.1705,0.0001122933968845494,0.2106371681093,0.1199507318862724,0.18933605239784337,0.30928678428411577,0.7893628318907,1.6580192611950544,1.772360295743004e-05,0.014044963200175217,0.022169251046466415,0.03621421424664163
3.1755,0.00011204108401777491,0.20993894404176938,0.1196566688559204,0.18885834310092273,0.30851501195684317,0.7900610559582306,1.6591529139198855,1.7683779662420454e-05,0.014010531526646608,0.022113316335688717,0.03612384786233533
3.1805,0.0001117803858656635,0.20924246162475257,0.1193634761982,0.1883820505540542,0.30774552675225414,0.7907575383752474,1.6602837389699678,1.7642632892726516e-05,0.013976201764556046,0.022057547511371504,0.03603374927592755
3.1855,0.0001115149612574985,0.2085477161305218,0.11907119998375235,0.18790700716677974,0.3069782071505321,0.7914522838694782,1.661411743990175,1.7600740132325972e-05,0.013941979308288785,0.022001924950443057,0.03594390425873184
3.1905,0.00011123867602497597,0.20785470290636843,0.11877962233887351,0.18743318523253097,0.3062128075714045,0.7921452970936316,1.6625369364880749,1.7557133207074035e-05,0.013907838647136342,0.02194644540875698,0.035854284055893325
3.1955,0.00011095504261567539,0.2071634176513304,0.11848882587531566,0.18696053470513857,0.3054493605804542,0.7928365823486696,1.6636593234042019,1.7512366497085966e-05,0.013873789454061942,0.021891103026435682,0.03576489248049762
3.2005,0.00011066392503309931,0.2064738554138783,0.11819874931770485,0.1864892507220909,0.3046880000397958,0.7935261445861217,1.6647789127315618,1.7466418537627494e-05,0.013839824554366791,0.021835920652017057,0.03567574520638385
3.2055,0.00011036378691388914,0.20578601205554803,0.11790943405148155,0.18601894180337564,0.30392837585485716,0.794213987944452,1.665895711145498,1.7419046839870948e-05,0.013805948793848648,0.02178085244732838,0.035586801241177024
3.2105,0.00011005421886952525,0.2050998835195318,0.11762083907873153,0.1855499533281902,0.3031707924069217,0.7949001164804682,1.667009725180684,1.7370186788800852e-05,0.013772157372084981,0.021725938852624086,0.035498096224709064
3.2155,0.00010973539132653757,0.20441546529625443,0.1173329986524548,0.18508201292154414,0.3024150115739989,0.7955845347037456,1.6681209621164734,1.7319865283346562e-05,0.013738454299740143,0.021671147975670955,0.035409602275411095
3.2205,0.00010941165352141161,0.20373275344701403,0.11704578839587984,0.18461535007002475,0.3016611384659046,0.796267246552986,1.6692294283135527,1.726876877652113e-05,0.01370482501360846,0.021616506686923397,0.03532133170053186
3.2255,0.00010908911839307305,0.20305174343920052,0.11675915917898308,0.18414978828278397,0.30090894746176705,0.7969482565607995,1.6703351311075427,1.7217862091773017e-05,0.013671263761083324,0.021561994321168062,0.03523325808225139
3.2305,0.000108762974894464,0.20237243163265328,0.11647318276055113,0.18368549287933383,0.30015867563988496,0.7976275683673467,1.6714380764048948,1.71663858871442e-05,0.013637778944360381,0.0215076302355729,0.03514540917993328
3.2355,0.00010843521290021607,0.20169481350295826,0.1161877982226348,0.18322242574431166,0.29941022396694644,0.7983051864970417,1.6725382715338537,1.7114654230504067e-05,0.013604363430591494,0.0214534099672317,0.03505777339782319
3.2405,0.00010810285747849172,0.20101888543319646,0.11590309272862874,0.18276047681365448,0.2986635695422832,0.7989811145668035,1.6736357223539344,1.706219757945585e-05,0.013571027425689131,0.021399320628805722,0.03497034805449485
3.2455,0.000107769807295627,0.2003446425693185,0.11561897897939082,0.1822999424715878,0.2979189214509786,0.7996553574306815,1.6747304367256122,1.7009631272177228e-05,0.013537760707846227,0.021345396923755918,0.034883157631602144
3.2505,0.000107431327822464,0.1996720813066365,0.11533547678267939,0.18184024492425138,0.2971757217069308,0.8003279186933635,1.6758224204842447,1.6956208043759363e-05,0.01350456559634198,0.02129157119852673,0.03479613679486871
3.2555,0.00010709243332591359,0.19900119809841976,0.11505242227275148,0.18138179321087525,0.29643421548362675,0.8009988019015802,1.6769116793706573,1.6902719310957977e-05,0.013471422904229435,0.021237891347289723,0.03470931425151916
3.2605,0.00010675091716956929,0.19833198958420495,0.11476978743367847,0.18092433718461348,0.2956941246182919,0.801668010415795,1.6779982188311036,1.6848816793743923e-05,0.013438329351139392,0.021184328080492514,0.034622657431631905
3.2655,0.00010640829273392449,0.19766445172889624,0.11448773994213512,0.1804681447564672,0.2949558846986023,0.8023355482711038,1.6790820454064213,1.6794739353490468e-05,0.01340530457023865,0.02113091276768235,0.034536217337921
3.2705,0.00010606476975838051,0.1969985807875284,0.11420622590878836,0.18001310432683945,0.29421933023562785,0.8030014192124716,1.6801631651709492,1.674052009399513e-05,0.013372342251655742,0.021077632341725692,0.034449974593381436
3.2755,0.00010571815511975826,0.19633437264069697,0.11392524378120311,0.17955926275988207,0.29348450654108516,0.803665627359303,1.6812415847926065,1.668581286806189e-05,0.01333944221361693,0.021024492289919507,0.034363934503536434
3.2805,0.00010537376640166252,0.19567182407906203,0.11364460915512989,0.17910654973670923,0.2927511588918391,0.804328175920938,1.6823173094839854,1.6631456965828184e-05,0.013306582864333172,0.020971484378665316,0.03427806724299849
3.2855,0.0001050259317194676,0.1950109304735771,0.11336462968280489,0.178655215154641,0.29201984483744586,0.8049890695264229,1.6833903467539766,1.6576557176765922e-05,0.013273800226630408,0.02091863786829867,0.03419243809492908
3.2905,0.00010468871286813037,0.19435168861434093,0.11308499115653868,0.1782049532648831,0.2912899444214218,0.8056483113856591,1.6844607018313669,1.652333291606423e-05,0.013241057510108395,0.020865916958866564,0.03410697446897496
3.2955,0.0001043507736354313,0.19369409449020214,0.11280584204593286,0.17775590177054523,0.2905617438164781,0.8063059055097979,1.6855283812471598,1.646999495541589e-05,0.013208372098988622,0.020813337773948053,0.03402170987293668
3.3005,0.0001040150937890904,0.19303814494560367,0.11252705894312172,0.1773078934795279,0.28983495242264967,0.8069618550543963,1.6865933901248826,1.6417013600479462e-05,0.01317572954351405,0.020760880737114986,0.03393661028062904
3.3055,0.0001036769481538585,0.19238383612154208,0.11224863706012901,0.17686133186316197,0.289109968923291,0.8076161638784579,1.6876557347302616,1.636364306270154e-05,0.013143129283063255,0.02070859309059677,0.03385172237366003
3.3105,0.00010334112293720588,0.19173116485574138,0.11197063005151311,0.176415541122093,0.28838617117360615,0.8082688351442586,1.6887154201914418,1.631063876353368e-05,0.01311057760001806,0.020656395705430097,0.03376697330544816
3.3155,0.00010300449803698481,0.1910801273791498,0.11169309450955987,0.17597128066613363,0.2876643751756935,0.8089198726208502,1.6897724526318203,1.6257508247914523e-05,0.013078081120737136,0.02060437750047943,0.03368245862121656
3.3205,0.00010266749576989379,0.1904307204672252,0.11141577957070292,0.17552775236729262,0.28694353193799554,0.8095692795327748,1.6908268372797162,1.620431817135271e-05,0.013045610471747703,0.020552445023390715,0.03359805549513842
3.3255,0.00010232734041395783,0.18978294105854654,0.1111388565171416,0.1750854475009288,0.2862243040180704,0.8102170589414535,1.6918785790909183,1.615063043334038e-05,0.013013185708385389,0.02050065579731723,0.03351384150570262
3.3305,0.000101983990234424,0.18913678602306294,0.11086233490591518,0.1746441267404435,0.2855064616463587,0.8108632139769371,1.6929276831318771,1.6096438446756555e-05,0.012980807949678501,0.0204489817996432,0.0334297897493217
3.3355,0.00010164186958768536,0.18849225196339647,0.11058612400407374,0.17420406458204238,0.2847901885861161,0.8115077480366035,1.6939741549126663,1.6042440521014144e-05,0.01294846657175737,0.020397455170973744,0.03334592174273111
3.3405,0.00010129560458426512,0.18784933504956847,0.11031023166660113,0.1737651263958558,0.28407535806245693,0.8121506649504315,1.6950180006398863,1.59877884790514e-05,0.0129161624943576,0.020346060147573744,0.03326222264193134
3.3455,0.00010094630060637884,0.18720803225016613,0.11003474301915518,0.1733274522192582,0.2833621952384134,0.8127919677498339,1.6960592252118796,1.5932656786652136e-05,0.012883905684794214,0.02029481312633999,0.033178718811134204
3.3505,0.00010058899293080021,0.186568339693989,0.10975974622757598,0.17289077694443203,0.282650523172008,0.813431660306011,1.6970978348864434,1.587626184668867e-05,0.012851706466355445,0.020243683065948405,0.03309538953230385
3.3555,0.0001002289881643161,0.18593025371220717,0.10948521654187246,0.17245567481974755,0.28194089136162004,0.8140697462877928,1.698133835589557,1.5819441216794405e-05,0.012819561941078873,0.02019273720481514,0.033012299145894014
3.3605,9.986160361265919e-05,0.1852937704873252,0.10921091196230198,0.1720214103101535,0.2812323222724555,0.8147062295126748,1.6991672334893588,1.5761455813316454e-05,0.012787443773351814,0.020141889419557992,0.032929333192909804
3.3655,9.949430488170843e-05,0.1846588864588773,0.10893701555721336,0.17158871914120677,0.2805257346984201,0.8153411135411227,1.7001980343488508,1.5703483955177438e-05,0.012755373398543452,0.020091225855865365,0.03284659925440882
3.3705,9.912362856608341e-05,0.18402559874707303,0.10866324802854399,0.1711567728610905,0.2798200208896345,0.815974401252927,1.7012262428366358,1.5644979002739182e-05,0.012723318113801965,0.020040649510783638,0.0327639676245856
3.3755,9.875733539775178e-05,0.18339390430571534,0.10838975510609095,0.17072632259428183,0.2791160777003727,0.8166060956942847,1.7022518638952442,1.558716585555829e-05,0.012691294982546682,0.019990248333052057,0.032681543315598735
3.3805,9.838772821930105e-05,0.1827637991868598,0.10811667198169626,0.170296993307938,0.27841366528963424,0.8172362008131402,1.7032749039341972,1.5528829648240493e-05,0.01265931983431375,0.01993997841028765,0.0325992982446014
3.3855,9.80230815671107e-05,0.18213528031580206,0.10784387503465397,0.1698688826479489,0.2777127576826029,0.8178647196841979,1.7042953679485715,1.5471276375630682e-05,0.012627378194424785,0.01988985117579232,0.03251722937021711
3.3905,9.765587346618599e-05,0.18150834421456563,0.10757133123983426,0.16944185219718397,0.27701318343701825,0.8184916557854344,1.705313261591948,1.541331882189996e-05,0.012595466195986057,0.019839850422382715,0.03243531661836877
3.3955,9.729348416544358e-05,0.18088298780625867,0.10729918420687123,0.16901603676524532,0.2763152209721165,0.8191170121937413,1.7063285898605702,1.53561218338261e-05,0.012563600654168217,0.019789991934838717,0.032353592589006934
3.4005,9.692428408554191e-05,0.18025920749511204,0.10702747017212108,0.16859116074435723,0.2756186309164783,0.819740792504888,1.707341358580014,1.5297849880090866e-05,0.012531785811865669,0.019740243442402106,0.032272029254267774
3.4055,9.655952852814086e-05,0.17963700033993668,0.10675594713126152,0.1681673874843196,0.27492333461558116,0.8203629996600633,1.7083515725258611,1.5240279418645668e-05,0.0124999933329295,0.01969062407160836,0.03219061740453786
3.4105,9.619067055204798e-05,0.1790163630969327,0.106484893600717,0.16774469166314138,0.2742295852638584,0.8209836369030673,1.7093592369576371,1.5182061460178594e-05,0.01246825582868997,0.019641130857519885,0.032109386686209856
3.4155,9.582538587420754e-05,0.17839729211633215,0.10621415150485983,0.16732346755133948,0.27353761905619933,0.8216027078836678,1.7103643577975645,1.5124407486070634e-05,0.012436554790161439,0.019591809965048022,0.03202836475520946
3.4205,9.545350581850928e-05,0.17777978273630335,0.10594406094639147,0.16690345750971916,0.2728475184561106,0.8222202172636967,1.7113669425989726,1.5065712543733468e-05,0.012404930039776427,0.0195426312273655,0.031947561267141926
3.4255,9.508683107299417e-05,0.1771638315839188,0.10567434364789445,0.16648472269822073,0.2721590663461152,0.8228361684160812,1.7123669968414719,1.5007839171083534e-05,0.01237334899418987,0.019493601805655063,0.03186695079984493
3.4305,9.471442958872791e-05,0.1765494345306976,0.10540510683956945,0.1660673155233535,0.2714724223629229,0.8234505654693024,1.7133645272248512,1.4949061930114695e-05,0.012341824208925179,0.019444727836165174,0.03178655204509035
3.4355,9.434944513291695e-05,0.17593658751364438,0.10513623145143003,0.16565121843267688,0.2707874498841069,0.8240634124863556,1.714359540336659,1.4891455340948298e-05,0.01231034174214514,0.01939600726369052,0.03170634900583566
3.4405,9.398608323761056e-05,0.17532528643846956,0.10486805240926744,0.16523644667372514,0.2701044990829926,0.8246747135615304,1.7153520428511442,1.4834104845363142e-05,0.01227894081012079,0.01934744187355624,0.03162638268367703
3.4455,9.363103769384414e-05,0.17471552789694644,0.10460006703976796,0.16482280925079237,0.26942287629056033,0.8252844721030536,1.7163420403227625,1.4778066944434821e-05,0.012247562555118776,0.019299009302183402,0.031546571857302176
3.4505,9.327293058881294e-05,0.17410730748276404,0.10433271705976009,0.1644106046922931,0.2687433217520532,0.825892692517236,1.717329539914866,1.4721545828127928e-05,0.012216258697512153,0.019250744504094836,0.03146700320160699
3.4555,9.292221735044369e-05,0.1735006214147259,0.1040657834394161,0.1639995416362341,0.2680653250756502,0.8264993785852741,1.7183145477729842,1.4666191707928307e-05,0.012185003591222552,0.019202613363879916,0.03138761695510247
3.4605,9.256992644879893e-05,0.17289546600939998,0.10379935899722398,0.16358953895304093,0.26738889795026494,0.8271045339906,1.7192970698914314,1.4610588580411503e-05,0.012153808104314117,0.019154606382122765,0.031308414486436884
3.4655,9.222413192660345e-05,0.17229183766095646,0.10353349090210416,0.1631807937535895,0.26671428465569363,0.8277081623390435,1.7202771121341476,1.455601079590875e-05,0.012122677759769,0.019106746638424106,0.031229424398193106
3.4705,9.18724758190272e-05,0.1716897320686046,0.10326809384206466,0.1627732316294348,0.26604132547149945,0.8283102679313954,1.7212546814810168,1.4500507859839903e-05,0.012091602568454422,0.019059025420341293,0.031150627988795716
3.4755,9.152610647250923e-05,0.1710891460681614,0.1030031776536495,0.16236670664442565,0.2653698842980752,0.8289108539318386,1.7222297830627114,1.4445839349093716e-05,0.012060583682125748,0.01901142564029311,0.031072009322418857
3.4805,9.117536785686896e-05,0.17049007539947636,0.10273895506028612,0.16196141019918517,0.26470036525947127,0.8295099246005236,1.723202423793642,1.4390481223523447e-05,0.012029646008448507,0.018963969709270015,0.030993615717718522
3.4855,9.082773474456324e-05,0.16989251616876733,0.10247522869556652,0.1615574183917708,0.2640326470873373,0.8301074838312327,1.7241726099961636,1.4335613248840156e-05,0.011998766437901872,0.018916666537550423,0.030915432975452295
3.4905,9.047755288321868e-05,0.1692964640187795,0.10221205186121302,0.1611547027793205,0.2633667546405335,0.8307035359812205,1.7251403487401475,1.428034299746691e-05,0.01196795121155429,0.01886951279477574,0.03083746400633003
3.4955,9.013075570588157e-05,0.16870191527860257,0.10194941128912641,0.16075311346717128,0.2627025247562977,0.8312980847213974,1.7261056459828383,1.4225606960901914e-05,0.01193719877585155,0.018822490929864842,0.03075968970571639
3.5005,8.978203537796927e-05,0.16810886559841542,0.1016873821357006,0.1603527425470601,0.2620401246827607,0.8318911344015846,1.727068508790517,1.4170567387725079e-05,0.011906517930813206,0.01877561172578701,0.030682129656600218
3.5055,8.94341089698253e-05,0.16751731132398062,0.10142592006180068,0.159953568174548,0.26137948823634866,0.8324826886760194,1.7280289430839262,1.4115653121281715e-05,0.01187590348479509,0.01872887262478927,0.03060477610958436
3.5105,8.908584028994455e-05,0.166927248481062,0.10116495853818874,0.15955539783079595,0.26072035636898466,0.833072751518938,1.7289869553192587,1.4060684833065617e-05,0.011845347647926446,0.018682251084949888,0.030527598732876332
3.5155,8.873961339851773e-05,0.16633867327042762,0.10090454654304694,0.15915864513506725,0.26006319167811415,0.8336613267295724,1.7299425516670786,1.4006038806432874e-05,0.01181485615503486,0.01863579553671394,0.0304506516917488
3.5205,8.83920109802979e-05,0.16575158203685758,0.10064470270579012,0.15876261235058653,0.25940731505637665,0.8342484179631424,1.7308957380555343,1.3951175676289036e-05,0.011784431187427957,0.018589424282477927,0.030373855469905883
3.5255,8.804808541715854e-05,0.16516597143595957,0.10038544573450647,0.1583678718590849,0.2587533175935914,0.8348340285640404,1.7318465199209863,1.3896892875188455e-05,0.011754074935625173,0.01854320434209427,0.03029727927771944
3.5305,8.770197724133018e-05,0.1645818371428036,0.10012678628365247,0.15797406734743585,0.2581008536310883,0.8354181628571964,1.7327949042838044,1.3842265585793968e-05,0.011723788647150781,0.018497093995060974,0.030220882642211754
3.5355,8.735913345115566e-05,0.16399917561375998,0.09986875983916807,0.15758144046324804,0.2574502003024161,0.83600082438624,1.7337408969075767,1.3788153524158492e-05,0.011693576477033375,0.018451121535759552,0.030144698012792927
3.5405,8.701904177774332e-05,0.16341798317021594,0.09961131471701358,0.15718973098690334,0.25680104570391693,0.8365820168297841,1.7346845037620857,1.3734475837349486e-05,0.011663432373618044,0.01840525649522243,0.030068688868840475
3.5455,8.668401938695264e-05,0.16283825630988624,0.0993544114385702,0.15679911803290858,0.2561535294714788,0.8371617436901138,1.7356257305603,1.3681598250590509e-05,0.011633351714375692,0.01835951984586568,0.02999287156024137
3.5505,8.634870936763796e-05,0.1622599911256929,0.09909815432941027,0.15640947221230594,0.2555076265417162,0.8377400088743071,1.7365645836537882,1.3628675266560632e-05,0.011603346714728447,0.018313896437609573,0.02991724315233802
3.5555,8.601932538680792e-05,0.16168318420348282,0.09884237073113007,0.1560209260557114,0.2548632967868415,0.8383168157965172,1.7375010685953778,1.357668760692316e-05,0.01157339715820169,0.018268401788388813,0.029841798946590503
3.5605,8.568841824085561e-05,0.16110783157624475,0.09858730671458629,0.15563343951900996,0.25422074623359625,0.8388921684237552,1.7384351918378178,1.3524459541575164e-05,0.011543531857092542,0.018223031209460665,0.029766563066553207
3.5655,8.53607788746905e-05,0.16053392991019777,0.09833285950376568,0.15524680314501987,0.25357966264878556,0.8394660700898022,1.7393669587850142,1.3472747239692402e-05,0.01151373877741587,0.018177760175602457,0.029691498953018328
3.5705,8.502916481568606e-05,0.15996147459638066,0.09807927043004351,0.1548613859934218,0.2529406564234653,0.8400385254036193,1.7402963769185924,1.3420407600141387e-05,0.011484046176525604,0.018132631899802996,0.0296166780763286
3.5755,8.470356702395092e-05,0.1593904622280703,0.09782617176014524,0.15447691904265742,0.25230309080280267,0.8406095377719297,1.7412234517726992,1.3369017526061941e-05,0.011454410996741084,0.018087614882480507,0.02954202587922159
3.5805,8.438090491633608e-05,0.15882088894239788,0.09757395490491491,0.15409334691154436,0.2516673018164593,0.8411791110576021,1.7421481896456452,1.3318090799794567e-05,0.011424879068136159,0.01804270263908375,0.029467581707219907
3.5855,8.405927807288942e-05,0.15825275088735347,0.09732228756791249,0.15371077717643855,0.25103306474435105,0.8417472491126465,1.7430705967870883,1.3267327472369707e-05,0.011395411482309034,0.01799790776566725,0.029393319247976283
3.5905,8.373749281630786e-05,0.15768604441855316,0.09707138500735442,0.1533291946143528,0.2504005796217072,0.8423139555814468,1.7439906791250823,1.3216539142125589e-05,0.011366033443722251,0.01795322847978007,0.029319261923502322
3.5955,8.342092733757889e-05,0.15712076602782632,0.09682101780767513,0.15294859360574933,0.24976961141342446,0.8428792339721737,1.744908442355688,1.3166574665044274e-05,0.011336718090237285,0.017908664123433723,0.02924538221367101
3.6005,8.310665738968322e-05,0.15655691210117273,0.09657147901533657,0.15256870766054026,0.24914018667587684,0.8434430878988273,1.7458238923714353,1.3116972498465578e-05,0.011307499734498246,0.017864183493454876,0.029171683227953122
3.6055,8.279341200586834e-05,0.15599447898304786,0.09632266929458333,0.1521896465831957,0.24851231587777903,0.8440055210169521,1.7467370351015952,1.3067532041902573e-05,0.011278366745337843,0.01781979944678669,0.029098166192124533
3.6105,8.247797014932226e-05,0.15543346275204584,0.09607471521280368,0.1518117362873481,0.2478864515001518,0.8445665372479542,1.7476478769218564,1.3017744909473717e-05,0.011249333942459822,0.017775550144471644,0.029024884086931466
3.6155,8.21695156601582e-05,0.15487386015476745,0.09582741347607963,0.1514343016484451,0.24726171512452472,0.8451261398452325,1.7485564231063462,1.2969060614154006e-05,0.011220377522294569,0.017731356536558603,0.028951734058853172
3.6205,8.186714471188455e-05,0.1543156674837588,0.09558105343459979,0.1510577490227072,0.24663880245730696,0.8456843325162412,1.7494626797179809,1.2921336502302857e-05,0.011191531364691639,0.017687266203067077,0.028878797567758716
3.6255,8.156548778069262e-05,0.15375888098166346,0.09533540352829599,0.15068205282704783,0.2460174563553438,0.8462411190183365,1.7503666528635144,1.2873725085904979e-05,0.011162768356413921,0.017643276148487968,0.028806044504901887
3.6305,8.127188698324343e-05,0.1532034968538617,0.09509076022186112,0.15030729865386322,0.2453980588757243,0.8467965031461383,1.7512683487295424,1.2827385193210093e-05,0.011134123210344243,0.01759939639478642,0.02873351960513066
3.6355,8.0973888344095e-05,0.15264951130037685,0.09484683795693681,0.149933026304932,0.24477986426186885,0.8473504886996231,1.7521677734748122,1.2780351175995784e-05,0.011105562490616302,0.01755557305761357,0.028661135548229875
3.6405,8.068472265760513e-05,0.15209692118933238,0.09460378947040886,0.14955965432698456,0.24416344379739344,0.8479030788106676,1.7530649322178324,1.2734711290139197e-05,0.01107710408110547,0.017511855144368822,0.028588959225474293
3.6455,8.038849883135492e-05,0.15154572261930654,0.09436150140074855,0.14918689838244664,0.24354839978319515,0.8484542773806935,1.7539598312735325,1.2687957396957148e-05,0.011048734708374615,0.01746820936212678,0.028516944070501392
3.6505,8.009929473260148e-05,0.1509959128099162,0.09412006199542938,0.14881475162371313,0.2429348136191425,0.8490040871900838,1.7548524751705168,1.2642311448378023e-05,0.011020464705270383,0.017424634909105247,0.028445099614375628
3.6555,7.980430097871955e-05,0.15044748808461939,0.09387940788843303,0.14844335504540584,0.2423227629338389,0.8495525119153806,1.7557428698613455,1.2595751701199832e-05,0.010992286652301607,0.01738114829428457,0.02837343494658618
3.6605,7.951282393408195e-05,0.14990044549593562,0.09363957750183736,0.1480724152073558,0.24171199270919316,0.8500995545040644,1.7566310201374964,1.2549747006768215e-05,0.010964205048287606,0.017337715158921702,0.028301920207209307
3.6655,7.921543885229277e-05,0.14935478152610526,0.09340044826329555,0.14770231001894057,0.24110275828223612,0.8506452184738947,1.757516931686472,1.2502809829148471e-05,0.010936205541301772,0.017294379752211434,0.028230585293513206
3.6705,7.892326006220413e-05,0.14881049347524855,0.09316210083017762,0.14733266451504426,0.24049476534522188,0.8511895065247514,1.758400608902224,1.2456694376131788e-05,0.010908297575469838,0.017251098169700906,0.02815939574517074
3.6755,7.862801865083128e-05,0.14826757758785492,0.09292462920056108,0.14696386466760394,0.23988849386816505,0.8517324224121451,1.7592820578724664,1.2410095540430491e-05,0.010880492156973415,0.017207915604625434,0.02808840776159885
3.6805,7.833983465936393e-05,0.1477260308629499,0.0926879048873749,0.1465955972377434,0.23928350212511829,0.8522739691370501,1.7601612834972666,1.2364610598437811e-05,0.010852774241334193,0.017164795380022566,0.028017569621356757
3.6855,7.804834859999723e-05,0.14718584999306183,0.09245195629439806,0.14622795010836379,0.23867990640276182,0.8528141500069382,1.7610382911250682,1.2318604481184515e-05,0.01082514715433455,0.01712174778605138,0.02794689494038593
3.6905,7.776718329037051e-05,0.14664703163094694,0.09221686627082422,0.14586102260476316,0.23807788887558737,0.853352968369053,1.7619130862345107,1.2274227318755722e-05,0.010797620596739608,0.017078784452654722,0.02787640504939433
3.6955,7.7483038061134e-05,0.1461095724553617,0.09198258963218947,0.14549470112748,0.23747729075966947,0.8538904275446383,1.762785674212364,1.2229379826695137e-05,0.010770189277926102,0.01703589207853604,0.02780608135646214
3.7005,7.720829554418393e-05,0.14557346954449701,0.09174902647107293,0.14512895972801743,0.23687798619909034,0.854426530455503,1.7636560598307605,1.2186016392859804e-05,0.010742841499790753,0.01699306762540054,0.027735909125191294
