draw,pair,delay_days,source_rms_arcsec,geometric_a_arcsec2,potential_b_arcsec2,observed_dphi_arcsec2,parallel_residual_arcsec2,perpendicular_residual_arcsec2,tangent_x,tangent_y,normal_x,normal_y
342,AD,-42.815558262597825,0.004096981334471521,0.25835144033257706,-0.8967697977210696,-1.079043431561855,0.4259317523484788,0.11283881571354475,-0.25608804929051476,-0.9666534596278954,0.9666534596278954,-0.25608804929051476
343,AB,-7.142586196595677,0.003968575076920138,0.007042362162070326,-0.1278723402278379,-0.1800084135895442,0.0580616265283576,-0.011442672586564248,0.19335882209942548,-0.9811281088198027,0.9811281088198027,0.19335882209942548
343,AC,-5.297821248325384,0.003968575076920138,0.3483707338493627,-0.6045738699118433,-0.13351640038261828,-0.12129610499114403,0.01841982697415388,0.15013706960317547,-0.9886651912204512,0.9886651912204512,0.15013706960317547
343,AD,-29.4949343537843,0.003968575076920138,0.26548866018756834,-0.8833058957576037,-0.7433352844216305,0.12130179782898597,0.03225917591891127,-0.2570082646604276,-0.9664092052004863,0.9664092052004863,-0.2570082646604276
344,AB,-9.316460306389898,0.0044708792778021,0.011895559031302128,-0.13236072059073356,-0.23479467994695274,0.1123051424599633,-0.02141947132330583,0.18734856601690797,-0.982293497286533,0.982293497286533,0.18734856601690797
344,AC,-5.326937383872084,0.0044708792778021,0.34864855043966225,-0.598327488042508,-0.13425018912878947,-0.11413227914408311,0.01725163272458694,0.149456984959552,-0.9887682284776349,0.9887682284776349,0.149456984959552
344,AD,-25.255992077435085,0.0044708792778021,0.2726010160438139,-0.9121298487621581,-0.6365048936554738,-0.0029213892591363286,-0.0007808279276230516,-0.25821549686979556,-0.9660873444861414,0.9660873444861414,-0.25821549686979556
345,AB,-17.744310519833434,0.003896800236784873,0.01544926566302185,-0.13917946555584626,-0.4471944893626724,0.31824962653531175,-0.05784740073994871,0.17883705442340955,-0.9838787059211915,0.9838787059211915,0.17883705442340955
345,AC,-5.648899689319274,0.003896800236784873,0.35277751261435386,-0.6086199875908873,-0.1423643262555915,-0.11221949340904945,0.01685454052024351,0.1485267490721151,-0.9889083905044334,0.9889083905044334,0.1485267490721151
345,AD,-45.02151756983227,0.003896800236784873,0.2706456968963119,-0.8976823984597568,-1.1346383133607787,0.49016316427982193,0.1319070456133546,-0.2598633309029367,-0.9656454055459649,0.9656454055459649,-0.2598633309029367
346,AB,-16.281891345415055,0.003174537142402791,0.007000298805274863,-0.12433971025046775,-0.4103384055375373,0.2869554312922716,-0.059202964376727646,0.2020585925904874,-0.9793734349880802,0.9793734349880802,0.2020585925904874
346,AC,-3.4215827649535515,0.003174537142402791,0.34527048648606595,-0.5954441109617958,-0.08623118693032698,-0.16205868401415927,0.02478115743719831,0.15115767343849157,-0.9885096649809056,0.9885096649809056,0.15115767343849157
346,AD,-33.91968427733399,0.003174537142402791,0.2710799217998461,-0.9021744778469654,-0.8548484243888127,0.2163454331756225,0.05710032523483638,-0.2551925723475707,-0.9668902476592832,0.9668902476592832,-0.2551925723475707
347,AB,-13.549807170356793,0.006212601122843601,0.014081180923668057,-0.13395879206018213,-0.3414840543811259,0.21876675287220404,-0.035362742049781425,0.15957452108352108,-0.9871858853432646,0.9871858853432646,0.15957452108352108
347,AC,-8.525175252586003,0.006212601122843601,0.3509435578740878,-0.5989922591690231,-0.2148526080822484,-0.03283767349980137,0.004864956701332538,0.14655208581813614,-0.9892029549806013,0.9892029549806013,0.14655208581813614
347,AD,-39.99017540442634,0.006212601122843601,0.2718444436599352,-0.8973517118611973,-1.0078377545026198,0.36883455491910677,0.1006860062424618,-0.2633480976536614,-0.964700875640837,0.964700875640837,-0.2633480976536614
348,AB,-5.61427803963873,0.003687993050355972,0.01618785330019934,-0.13686366990123222,-0.14149178680513058,0.02040700081966397,-0.004105963112853948,0.19725062404469018,-0.9803530952233385,0.9803530952233385,0.19725062404469018
348,AC,-5.857418074069612,0.003687993050355972,0.3521484536963706,-0.601730519224501,-0.14761943450490503,-0.10079990811636133,0.01535436904960711,0.15058819977006704,-0.9885965780286773,0.9885965780286773,0.15058819977006704
348,AD,-26.85813547784248,0.003687993050355972,0.272953148278257,-0.8981639688614185,-0.6768823261305276,0.04994682076087387,0.013238564174887908,-0.2562062791600375,-0.966622130162024,0.966622130162024,-0.2562062791600375
349,AB,-18.120318934189598,0.003654813419120596,0.014269176927918181,-0.13650763146196132,-0.45667070376199376,0.32612327764752386,-0.07408466170606534,0.22152367744765214,-0.9751549929780745,0.9751549929780745,0.22152367744765214
349,AC,-8.185879916990821,0.003654813419120596,0.35126718043516947,-0.6041025739749815,-0.2063016416090778,-0.045981458088802135,0.00714811728910755,0.1536114538915232,-0.9881313279282933,0.9881313279282933,0.1536114538915232
349,AD,-35.672200963765725,0.003654813419120596,0.27154904629255405,-0.9111754696861463,-0.8990155845505117,0.2510982977425543,0.06505675826908287,-0.25080754330257576,-0.9680369704833213,0.9680369704833213,-0.25080754330257576
350,AB,-12.164307665679026,0.003478956065075029,0.013454864303579894,-0.13583327608044682,-0.30656651037094446,0.18088676683633254,-0.034716469394221204,0.18848378184700743,-0.9820763025247324,0.9820763025247324,0.18848378184700743
350,AC,-3.4562844373669055,0.003478956065075029,0.35141852744119917,-0.6026579779247845,-0.08710574312441383,-0.16228704423906531,0.024551764979605994,0.149583929922936,-0.9887490318118194,0.9887490318118194,0.149583929922936
350,AD,-33.989922653086225,0.003478956065075029,0.26999443365258335,-0.8917333565290912,-0.8566185813381669,0.226928395449736,0.06059667728245365,-0.2579903158891269,-0.9661475026658344,0.9661475026658344,-0.2579903158891269
351,AB,-11.238543613554038,0.006417509593024196,0.004695249825637182,-0.12316697733470283,-0.28323528078624943,0.16167666961508215,-0.031744022912966574,0.1926641073318151,-0.9812647663836884,0.9812647663836884,0.1926641073318151
351,AC,-4.044599513880456,0.006417509593024196,0.34715070768147793,-0.5943426931287688,-0.10193253844744272,-0.1436147149716305,0.02179726098203641,0.15005744157940518,-0.9886772801205879,0.9886772801205879,0.15005744157940518
351,AD,-38.779183284806656,0.006417509593024196,0.2640300847553425,-0.8985300993642287,-0.9773181689740505,0.33128971949580777,0.08815559380281321,-0.2571497240747388,-0.9663715741930149,0.9663715741930149,-0.2571497240747388
352,AB,-10.48044965263375,0.004402351618618368,0.004786057065465643,-0.12818174082716904,-0.26412969528808394,0.13863709020864728,-0.02420370258424954,0.17198189919934576,-0.9851001098100568,0.9851001098100568,0.17198189919934576
352,AC,-5.431937369806672,0.004402351618618368,0.3475089533521021,-0.6056895721280076,-0.13689641283190954,-0.11995210081947866,0.017926296897553724,0.1478040504781913,-0.989016664501787,0.989016664501787,0.1478040504781913
352,AD,-26.88306506085781,0.004402351618618368,0.26351892526907683,-0.9084180209336068,-0.6775106048192996,0.03147991345305535,0.008516195062336704,-0.2611407838232829,-0.9653007256933777,0.9653007256933777,-0.2611407838232829
353,AB,-9.942433354158949,0.006254685176063497,0.008399345781907597,-0.13311529369301667,-0.25057053650328315,0.12367628471423353,-0.02331424605234401,0.18524748531730328,-0.9826918994189457,0.9826918994189457,0.18524748531730328
353,AC,-5.112932653586171,0.006254685176063497,0.3526729323318727,-0.6164774921201128,-0.12885681326476608,-0.1334367960011659,0.020137421997540983,0.14922384786942766,-0.9888034401371396,0.9888034401371396,0.14922384786942766
353,AD,-37.60837910035921,0.006254685176063497,0.2597684595097294,-0.8690450266880316,-0.9478114051681291,0.3270167886440261,0.0875548769500977,-0.2586288532961229,-0.9659767679622179,0.9659767679622179,-0.2586288532961229
354,AB,-10.412320894422141,0.00548356731412134,0.005900997105405592,-0.12491645575246624,-0.2624127052024281,0.14105937514067068,-0.025788039952357285,0.17983636765577785,-0.983696539014129,0.983696539014129,0.17983636765577785
354,AC,0.48393923738456923,0.00548356731412134,0.3480699068686992,-0.6023721181845132,0.012196301451265691,-0.26353831938411076,0.03961075009721201,0.14863403808872996,-0.9888922705337716,0.9888922705337716,0.14863403808872996
354,AD,-37.105594791764105,0.00548356731412134,0.2642457115471555,-0.8923952365576404,-0.9351401677092015,0.2964597817774713,0.07971732868721303,-0.2596734805544166,-0.9656964758643137,0.9656964758643137,-0.2596734805544166
355,AB,-16.041375959112788,0.005192529903511104,0.01054080243631228,-0.13114336923059078,-0.4042769045712931,0.278468483872988,-0.054096519321553335,0.19069937642394888,-0.9816484848618252,0.9816484848618252,0.19069937642394888
355,AC,-6.96213847316249,0.005192529903511104,0.35191513371015815,-0.607056659250782,-0.17546074590489874,-0.0787812802938231,0.011938865885127381,0.1498336981604352,-0.9887112130928665,0.9887112130928665,0.1498336981604352
355,AD,-34.76188141552546,0.005192529903511104,0.2645132784679145,-0.9034868777375693,-0.8760735894204587,0.22910160203178673,0.0610644026907661,-0.2575470486182941,-0.9662657593788605,0.9662657593788605,-0.2575470486182941
356,AB,-7.210131794379101,0.00308952644423947,0.012137207249472759,-0.13402704237751717,-0.18171070678801432,0.058697669629935945,-0.011537775616360685,0.1928720745151123,-0.9812239106708709,0.9812239106708709,0.1928720745151123
356,AC,-3.0423911090992424,0.00308952644423947,0.35033920890957115,-0.6041199073149084,-0.0766747480525911,-0.1750999892447243,0.02658028248244925,0.15008125040129183,-0.9886736662205505,0.9886736662205505,0.15008125040129183
356,AD,-24.58848420362513,0.00308952644423947,0.26989529739627216,-0.9032244913797567,-0.6196822708524994,-0.013188152160548196,-0.0035087253430904695,-0.25710743069431957,-0.9663828273938676,0.9663828273938676,-0.25710743069431957
357,AB,-13.67533614493992,0.005926825965353603,0.010487867733231404,-0.12921759625355778,-0.3446476524046262,0.22325496835272893,-0.03458507536516698,0.15308690329006017,-0.9882127301553343,0.9882127301553343,0.15308690329006017
357,AC,-3.1436251477222057,0.005926825965353603,0.3452258981006818,-0.5938695168459343,-0.07922606184737145,-0.1676040671952446,0.024722161007053416,0.14592443345145792,-0.9892957392619616,0.9892957392619616,0.14592443345145792
357,AD,-31.171702676159097,0.005926825965353603,0.27663662112593346,-0.9157386953889668,-0.7855934241710323,0.14127608953620177,0.03873992931365372,-0.2644519921345771,-0.9643988510238145,0.9643988510238145,-0.2644519921345771
358,AB,-6.655724146705502,0.0038338639243053795,0.01356751005548329,-0.13735193402724954,-0.16773845102620058,0.04308084399969414,-0.008717647307385305,0.19833557677409266,-0.9801341739709355,0.9801341739709355,0.19833557677409266
358,AC,-0.31915135567806363,0.0038338639243053795,0.3537752077174374,-0.6083195605993326,-0.008043295194385274,-0.24368531948456004,0.03715153440665605,0.15071551722813767,-0.9885771759790203,0.9885771759790203,0.15071551722813767
358,AD,-21.533663594974765,0.0038338639243053795,0.2658708369217686,-0.907577582155465,-0.5426942728881361,-0.0957135884225024,-0.025345190298519463,-0.25597977404364786,-0.9666821376649944,0.9666821376649944,-0.25597977404364786
359,AB,-15.431244880238019,0.003907552492711686,0.0051222322118482655,-0.12573393911594266,-0.38890029943598914,0.26407331687100805,-0.04737142809214453,0.176568923952713,-0.9842882784500591,0.9842882784500591,0.176568923952713
359,AC,-4.305991534914712,0.003907552492711686,0.3496933072046797,-0.6076600737163296,-0.10852017515720587,-0.14779440790555934,0.022160700785564404,0.14828508689773756,-0.9889446561884696,0.9889446561884696,0.14828508689773756
359,AD,-36.35493625152107,0.003907552492711686,0.2600607196555318,-0.8918962208093579,-0.9162219706784125,0.2745837470636161,0.07402317135304706,-0.2602907637511477,-0.9655302782957375,0.9655302782957375,-0.2602907637511477
360,AB,-8.410731451222492,0.0023426156068423526,0.01583280057567893,-0.13537084108972142,-0.21196838007833277,0.09078266488520072,-0.01737456267971515,0.1879746711049374,-0.9821738761660231,0.9821738761660231,0.1879746711049374
360,AC,-9.140718656989451,0.0023426156068423526,0.34712992450507474,-0.5929977330030498,-0.23036561537013847,-0.01532791213949508,0.002317995085556608,0.14952691315619615,-0.9887576559713607,0.9887576559713607,0.14952691315619615
360,AD,-33.19103262151457,0.0023426156068423526,0.28155349071458313,-0.8961734994049979,-0.8364848478055908,0.21434816650096633,0.05726142116012281,-0.2580914641025965,-0.9661204873913904,0.9661204873913904,-0.2580914641025965
361,AB,-17.289550673436036,0.00454995648449265,0.00428928507874482,-0.12072855033991337,-0.43573357082965747,0.3146981927477634,-0.053980561776950146,0.16906208734552977,-0.9856054031012474,0.9856054031012474,0.16906208734552977
361,AC,-4.612902898452083,0.00454995648449265,0.34639457850337374,-0.5959949617367912,-0.11625499643094812,-0.13188680100225336,0.019668856166340648,0.1475030868182716,-0.989061595341302,0.989061595341302,0.1475030868182716
361,AD,-34.88532236898461,0.00454995648449265,0.26477251406354363,-0.8774486828817625,-0.8791845648560443,0.2572224020667142,0.0697378020422505,-0.2616720639163375,-0.9651568426767558,0.9651568426767558,-0.2616720639163375
362,AB,-13.08953312366735,0.004160715673793552,0.013637231407575223,-0.13672363310963176,-0.3298841662340992,0.20164124295732702,-0.04589253266136417,0.22191986825976187,-0.9750649065942071,0.9750649065942071,0.22191986825976187
362,AC,-8.536172603123692,0.004160715673793552,0.3533534631514098,-0.609466433394183,-0.2151297647828453,-0.040496454128487416,0.006297645019368929,0.15366404234843373,-0.9881231512767721,0.9881231512767721,0.15366404234843373
362,AD,-38.29900202417515,0.004160715673793552,0.26674989159756335,-0.912533134027538,-0.9652165765560407,0.30923107844878983,0.08008617279089644,-0.2507132607497063,-0.9680613931379817,0.9680613931379817,-0.2507132607497063
363,AB,-6.353731556429346,0.0027905301087832258,0.010795143288909292,-0.13259698429485267,-0.1601275933347221,0.03774036893616956,-0.006672918711380722,0.17411057333296084,-0.984726108242118,0.984726108242118,0.17411057333296084
363,AC,-2.932869696381487,0.0027905301087832258,0.34938749050224116,-0.6023364167744858,-0.0739145747463445,-0.17706201371806163,0.026501741912646863,0.14802601672122664,-0.9889834671892384,0.9889834671892384,0.14802601672122664
363,AD,-32.34333948132433,0.0027905301087832258,0.26952499994891466,-0.9025905703636836,-0.8151211717957564,0.17575769971431182,0.04747075926638226,-0.26074868834735965,-0.9654067130101859,0.9654067130101859,-0.26074868834735965
364,AB,-11.102855114624461,0.006035453950083874,0.003819314269573937,-0.123418104627111,-0.2798156410699935,0.1575153838631557,-0.02929749304394952,0.182861496238808,-0.9831386846184542,0.9831386846184542,0.182861496238808
364,AC,-6.778095063358903,0.006035453950083874,0.34722436564841064,-0.6000807846834477,-0.1708224592509492,-0.081118701486431,0.012219935638645908,0.14896191370998776,-0.9888429340718667,0.9888429340718667,0.14896191370998776
364,AD,-33.793129169622794,0.006035453950083874,0.2625204928874627,-0.875635656605144,-0.8516589656208381,0.23039810045623507,0.0618050219041388,-0.259092969136252,-0.9658523869329935,0.9658523869329935,-0.259092969136252
365,AB,-13.633695733556861,0.005457798725340419,0.012306666377219111,-0.13710254959957702,-0.34359822518205335,0.21429241426008322,-0.04419531691969613,0.20198740344304514,-0.9793881196187426,0.9793881196187426,0.20198740344304514
365,AC,-9.858658821156508,0.005457798725340419,0.3540026470371269,-0.6140219580001607,-0.24845923950666282,-0.011427257444293824,0.0017472948744369598,0.15114914133804916,-0.9885109696269285,0.9885109696269285,0.15114914133804916
365,AD,-36.20662881943227,0.005457798725340419,0.2634763370504034,-0.8928513003314262,-0.9124843069192312,0.27373452767129886,0.07225170458769874,-0.2552077711713774,-0.9668862360866132,0.9668862360866132,-0.2552077711713774
366,AB,-17.316949711071917,0.003068604026799739,0.014934997792264593,-0.13649655516518422,-0.4364240850443919,0.3074474115675521,-0.06793011447127752,0.21574531264055605,-0.9764496710397463,0.9764496710397463,0.21574531264055605
366,AC,-5.659275983663156,0.003068604026799739,0.3517838227145058,-0.6026715222956738,-0.14262583101484394,-0.10698961090426459,0.016548575286896683,0.15285691542224394,-0.9882483308397728,0.9882483308397728,0.15285691542224394
366,AD,-39.894104094881214,0.003068604026799739,0.271651593251543,-0.8985314303504648,-1.005416552497255,0.36630462012244225,0.09545140219772486,-0.25215890114458683,-0.9676858418792509,0.9676858418792509,-0.25215890114458683
367,AB,-15.689077166116968,0.0038072577605825337,0.005011012435087725,-0.1269196602713758,-0.39539822322378415,0.26924945487172175,-0.04797164680218474,0.1754057599241788,-0.984496226191559,0.984496226191559,0.1754057599241788
367,AC,-3.7922950122741517,0.0038072577605825337,0.34880858701605355,-0.6032185386267801,-0.0955739266189571,-0.15708296500667368,0.023533485502537588,0.14816214082263165,-0.9889630832477291,0.9889630832477291,0.14816214082263165
367,AD,-34.88735084728281,0.0038072577605825337,0.2615005375770829,-0.9045788741915051,-0.8792356868376922,0.2280032282331023,0.06152090685092437,-0.2605081179677901,-0.9654716570013228,0.9654716570013228,-0.2605081179677901
368,AB,-17.013561575422493,0.0037117240483338946,0.012809431574451358,-0.13897611834014212,-0.4287780566315781,0.295984070848312,-0.06298468842639665,0.20813721723116516,-0.9780996364395943,0.9780996364395943,0.20813721723116516
368,AC,-9.377647052598162,0.0037117240483338946,0.3559935624538514,-0.6216318274954733,-0.2363367165166906,-0.02896154006351795,0.0044508362257161226,0.1518976453387479,-0.9883962289186173,0.9883962289186173,0.1518976453387479
368,AD,-44.47657345991328,0.0037117240483338946,0.26063265518736334,-0.8961562309348241,-1.1209045589444528,0.4694787016623767,0.12322519034145456,-0.2538731318434113,-0.9672375266334624,0.9672375266334624,-0.2538731318434113
369,AB,-10.988260870716115,0.0060731247257946,0.020919959088349538,-0.1451749130246136,-0.2769276215929214,0.14858978655944854,-0.03507162356689045,0.22971776222422705,-0.9732572885515389,0.9732572885515389,0.22971776222422705
369,AC,-1.6756631717886825,0.0060731247257946,0.3530412160445652,-0.6046842280820983,-0.04223028759637093,-0.20689097587323768,0.03240082190453702,0.154722316855395,-0.9879579974203857,0.9879579974203857,0.154722316855395
369,AD,-35.02981516957389,0.0060731247257946,0.2787532496339509,-0.89655434199275,-0.8828260917614646,0.25669035644906407,0.06594172589821554,-0.24881322911740486,-0.9685514839264715,0.9685514839264715,-0.24881322911740486
370,AB,-15.216975809822953,0.005023698526080578,-0.0001414936691195301,-0.1131101786212465,-0.38350026163664047,0.2661062726659852,-0.04713546108258213,0.17441519749132384,-0.9846721986956178,0.9846721986956178,0.17441519749132384
370,AC,-5.901207602016062,0.005023698526080578,0.3435946828988854,-0.5875166025224683,-0.1487230240508362,-0.09414967861673373,0.01409495422612217,0.14805795951016515,-0.9889786856275954,0.9889786856275954,0.14805795951016515
370,AD,-41.67532099239332,0.005023698526080578,0.2629256003693805,-0.8860204653739148,-1.0503070192210398,0.41243999373588397,0.11137089510932023,-0.26069224391232776,-0.9654219564335355,0.9654219564335355,-0.26069224391232776
371,AB,-5.1279481822956905,0.005016561287552781,0.0069341535029256995,-0.12753116327790925,-0.12923523662961078,0.008490026630566229,-0.001593239154765941,0.18444053178720266,-0.98284367537979,0.98284367537979,0.18444053178720266
371,AC,-2.1018731802923547,0.005016561287552781,0.3489171034380837,-0.6072256596729937,-0.05297168929248197,-0.2030405550476092,0.03062289881267236,0.14913492773442555,-0.9888168553021573,0.9888168553021573,0.14913492773442555
371,AD,-25.856237642366157,0.005016561287552781,0.26432176762519377,-0.8834611010293467,-0.6516323627448773,0.03138614003216437,0.008408755533284703,-0.25878644447428545,-0.965934561011437,0.965934561011437,-0.25878644447428545
372,AB,-12.964431852852538,0.004845485921114251,0.007246480958393864,-0.12218303213253412,-0.3267313472582297,0.2081341666596248,-0.0392071972628058,0.18511879417112428,-0.9827161502919493,0.9827161502919493,0.18511879417112428
372,AC,-6.655730813403675,0.004845485921114251,0.3450640892903012,-0.5950344758023807,-0.16773861904122048,-0.08131123082159794,0.012269772763105681,0.14920964416159235,-0.9888055835649245,0.9888055835649245,0.14920964416159235
372,AD,-33.03196954989724,0.004845485921114251,0.27184304877705534,-0.8877366658845247,-0.8324761189790261,0.2092122052253255,0.0560199366449043,-0.25865402865337067,-0.9659700272065284,0.9659700272065284,-0.25865402865337067
373,AB,-10.054085174677011,0.0037641634895218003,0.008831877759979623,-0.12873722370617546,-0.2533844006321361,0.13163090139879155,-0.022135126762542857,0.16583221101336149,-0.9861539827990454,0.9861539827990454,0.16583221101336149
373,AC,-7.1325482851495385,0.0037641634895218003,0.3480729846615429,-0.598447217067037,-0.17975543680138406,-0.06984979233792445,0.010393305678363194,0.14717477959590558,-0.9891105015370611,0.9891105015370611,0.14717477959590558
373,AD,-33.48798334684842,0.0037641634895218003,0.26884145320958575,-0.9104343062860034,-0.8439686397417787,0.19529256497998038,0.05307328039573068,-0.26225113819317786,-0.9649996582985833,0.9649996582985833,-0.26225113819317786
374,AB,-16.34363221686018,0.00518374917505884,-0.0019342404402657998,-0.11189980197553506,-0.41189440724568194,0.2938674740568029,-0.04981855852989021,0.16714251342450148,-0.9859327462895938,0.9859327462895938,0.16714251342450148
374,AC,-10.439036573005346,0.00518374917505884,0.34219586758507237,-0.5898132192969263,-0.2630859973108276,0.015299894441369154,-0.0022786458148664136,0.14730739031331885,-0.9890907606276987,0.9890907606276987,0.14730739031331885
374,AD,-33.34502559931838,0.00518374917505884,0.26266360788190557,-0.882030948389114,-0.8403657994490733,0.21327747497842317,0.05790541875772308,-0.26201729656836864,-0.9650631773614635,0.9650631773614635,-0.26201729656836864
375,AB,-17.821789942726465,0.0025450868606991827,0.013477569051173255,-0.13530523101143022,-0.44914713615151425,0.3204232373958623,-0.06683552290209156,0.20419048719062355,-0.9789311747721878,0.9789311747721878,0.20419048719062355
375,AC,-8.582384851787126,0.0025450868606991827,0.35193989851564045,-0.6076100520630705,-0.21629441206064434,-0.03892175265869124,0.005962062362122432,0.15141460546522714,-0.9884703421204956,0.9884703421204956,0.15141460546522714
375,AD,-37.55461487093124,0.0025450868606991827,0.2690786866015331,-0.8966074896923382,-0.9464564318600286,0.30840651634469285,0.08124194156031943,-0.25473472421891113,-0.9670109721596313,0.9670109721596313,-0.25473472421891113
376,AB,-14.425372243722173,0.0033504628349566726,0.0103871669548663,-0.1294206976919825,-0.36355016258238704,0.23969178050721815,-0.048334600507662036,0.1976740810753846,-0.9802677989564905,0.9802677989564905,0.1976740810753846
376,AC,-5.8541078643162825,0.0033504628349566726,0.3504995149647967,-0.6010577805833521,-0.14753601015552448,-0.10184667054730294,0.015519046978443895,0.15063781033228138,-0.9885890198147538,0.9885890198147538,0.15063781033228138
376,AD,-39.159462769843614,0.0033504628349566726,0.2668552837271808,-0.8950738356762369,-0.9869020234684882,0.3467197698043025,0.09186530339623791,-0.25611802798462924,-0.9666455171060717,0.9666455171060717,-0.25611802798462924
377,AB,-13.102508624103882,0.0038935134183893725,0.012202578509708406,-0.128162829516969,-0.3302111765332852,0.21003078646038403,-0.04231462900216301,0.19750033237090098,-0.9803028199048412,0.9803028199048412,0.19750033237090098
377,AC,-5.882837644726743,0.0038935134183893725,0.34713041129342537,-0.5917054476910564,-0.1482600619278262,-0.09521622511207398,0.014506715083919135,0.15061744203095914,-0.9885921232520776,0.9885921232520776,0.15061744203095914
377,AD,-38.13690287711667,0.0038935134183893725,0.2758533081660932,-0.903185627247006,-0.9611313321497327,0.3226621147419878,0.08550403988085259,-0.2561542620955087,-0.9666359159530054,0.9666359159530054,-0.2561542620955087
378,AB,-12.64484773269557,0.004770969855165168,0.008788365674810894,-0.12894689892562994,-0.3186771454755078,0.19478352824563275,-0.03832775135328357,0.19306880560852996,-0.9811852201806219,0.9811852201806219,0.19306880560852996
378,AC,-3.776146854458906,0.004770969855165168,0.3475572942150503,-0.5950039998160199,-0.09516695858375139,-0.15055445458704755,0.022857767949312106,0.15010379513388336,-0.98867024365377,0.98867024365377,0.15010379513388336
378,AD,-32.244205793264186,0.004770969855165168,0.2697141676744369,-0.8891613631962201,-0.8126227913170592,0.18668363664610657,0.04965914436883047,-0.25706738040274146,-0.9663934819383211,0.9663934819383211,-0.25706738040274146
379,AB,-12.377467243277572,0.005202931041745229,0.007221824932421628,-0.12763788452929825,-0.3119385865837901,0.18801860523851247,-0.036467553079654436,0.1904086879667488,-0.9817049106257855,0.9817049106257855,0.1904086879667488
379,AC,-7.630264607867758,0.005202931041745229,0.350235866331161,-0.6073218643562166,-0.19229895020173063,-0.06405600384791797,0.009705150009006515,0.14980077554193497,-0.9887162017722956,0.9887162017722956,0.14980077554193497
379,AD,-32.76786664545929,0.005202931041745229,0.26236693466081684,-0.8926855436861991,-0.825820162222785,0.18890341091411206,0.0503622740512281,-0.2576054932943478,-0.9662501797280949,0.9662501797280949,-0.2576054932943478
380,AB,-12.643300836877764,0.003102892977466038,0.00758835339918007,-0.1278169632618784,-0.3186381604000061,0.19485905791875902,-0.03736706158410364,0.18833297834157112,-0.982105233296816,0.982105233296816,0.18833297834157112
380,AC,-1.667541636598255,0.003102892977466038,0.3481143380439189,-0.5997192087653689,-0.04202560757917529,-0.20722182943761316,0.031346147192080585,0.14956702644192893,-0.9887515889248013,0.9887515889248013,0.14956702644192893
380,AD,-28.71193981936022,0.003102892977466038,0.266813711622085,-0.9014193551509684,-0.7236021513362868,0.08598304105163775,0.022962906031806993,-0.2580203043640861,-0.9661394943463726,0.9661394943463726,-0.2580203043640861
381,AB,-10.324218215843384,0.003352017753389498,0.008831860557928506,-0.12768868473064554,-0.2601923297015331,0.13842697688931543,-0.028525378040806487,0.20182740305825428,-0.9794211042114422,0.9794211042114422,0.20182740305825428
381,AC,-1.960761614273502,0.003352017753389498,0.3498155764483428,-0.6027944586743348,-0.04941537671339168,-0.20122535471024056,0.03076454775088206,0.1511299762372081,-0.9885138998934414,0.9885138998934414,0.1511299762372081
381,AD,-31.479723804780683,0.003352017753389498,0.26566156275050323,-0.9010025283573553,-0.7933562138930044,0.15278134469850455,0.040332113793490956,-0.2552419100747346,-0.9668772245437376,0.9668772245437376,-0.2552419100747346
382,AB,-13.789047632338924,0.005551180175429735,0.00808846007578179,-0.12826888715642815,-0.3475134245339647,0.22342097357587062,-0.041992383803739486,0.18471750372429943,-0.9827916583985963,0.9827916583985963,0.18471750372429943
382,AC,-3.698854213923767,0.005551180175429735,0.34942599455940637,-0.6069534384501143,-0.0932190191089,-0.16247018443887803,0.02450913345420376,0.14916540942286113,-0.9888122575250117,0.9888122575250117,0.14916540942286113
382,AD,-34.734378667132994,0.005551180175429735,0.26520536060574895,-0.8746821865058121,-0.8753804614733518,0.2568493592535137,0.068797892861277,-0.25873242655350925,-0.9659490314968657,0.9659490314968657,-0.25873242655350925
383,AB,-16.296309992961017,0.004418624416355664,0.00993807950969372,-0.13352361853501282,-0.4107017862233865,0.2814360828280595,-0.056828432034496265,0.19792830461207972,-0.9802164996741218,0.9802164996741218,0.19792830461207972
383,AC,-5.6633136560581,0.004418624416355664,0.3517373536483772,-0.6112105678651272,-0.14272758897511253,-0.1154129124479866,0.017589788325452844,0.15066764419691014,-0.9885844733719792,0.9885844733719792,0.15066764419691014
383,AD,-29.629525740929754,0.004418624416355664,0.26389144032124334,-0.9003814396692096,-0.7467272745798196,0.10656191799961187,0.0282279025573519,-0.25606495169607935,-0.9666595784002165,0.9666595784002165,-0.25606495169607935
384,AB,-14.353157768519646,0.0038158909854667457,0.006308653122047092,-0.12441170483781727,-0.36173020371012254,0.23907232479582347,-0.04688936665811948,0.19246363253963764,-0.9813041068647615,0.9813041068647615,0.19246363253963764
384,AC,-6.928708413711886,0.0038158909854667457,0.34729316961159273,-0.6004536341517657,-0.17461823707094506,-0.0776531891306467,0.011784044877203647,0.15003451336824544,-0.9886807597998222,0.9886807597998222,0.15003451336824544
384,AD,-38.18633806713268,0.0038158909854667457,0.26630309626270576,-0.8921668132665979,-0.9623772044269929,0.3251934213782776,0.086548055494895,-0.25719045069381574,-0.9663607359945415,0.9663607359945415,-0.25719045069381574
385,AB,-17.177542399838114,0.004808551043365235,0.004989366677161655,-0.12376584810467062,-0.4329107233225633,0.3092333567027021,-0.055272534168065206,0.17595195555450016,-0.9843987552493894,0.9843987552493894,0.17595195555450016
