replicate,mode,mean,median
1686,1.625,1.1360343445238796,1.2651081542187221
1687,0.125,0.9567321177099679,0.8564784419532299
1688,0.875,0.9551293895375768,0.8746460428101284
1689,0.625,0.9569389618839337,0.8692716248303847
1690,1.875,1.0781161136376969,1.0693850570588255
1691,1.625,1.1093476464150038,1.193856902823769
1692,1.875,0.9847871997203567,0.8545977189192198
1693,1.625,0.978265690392206,0.8692716248303847
1694,1.875,1.1289109479060981,1.1814982114297252
1695,1.875,1.1470430451201434,1.2695222123152872
1696,1.625,1.0516990205277514,1.0786072693189541
1697,1.625,1.0779617568579407,1.2161089729098629
1698,1.625,1.011101567107669,0.9523971601666779
