index,time,eligible,cell,xq_f,xq_g,tq_f,tq_g,qnet_f,qnet_g,boundary_field_difference
14,4.863999843597412,0,2,0.9156424830589134,0.8985337966453576,0.005581888879437114,0.004585626466281858,-0.0004708742857103794,-0.0004652861075361853,-0.0004683932970740753
14,4.863999843597412,0,3,1.1218999048085299,1.1392265666759847,0.005815695000228177,0.004857924161068911,0.0007089326669232578,0.0006763521021179376,0.0007047641070587226
14,4.863999843597412,0,4,1.5721991819757948,0.8895715099649861,0.01569790056211833,0.005545744120801209,0.008982325860381477,-0.0006124081493806331,-0.0006337881825280986
15,4.940000057220459,0,0,1.060919585598583,1.0773678929891777,0.00449617575485585,0.003211966554019649,0.00027390516376421406,0.00024850308463621,0.00024043389735332312
15,4.940000057220459,0,1,1.0217066790957519,1.0155534763501441,0.005618386185289673,0.004644144519443996,0.00012195650596008837,7.223259194982374e-05,9.106766247801932e-05
15,4.940000057220459,0,2,0.8912105398145378,0.8795505540659362,0.005383141092280386,0.00437327425005605,-0.0005856290135313625,-0.0005267584603369597,-0.0005251430831468078
15,4.940000057220459,0,3,1.1205050191768549,1.1433721724580137,0.005596365202813342,0.004650882071976436,0.000674390096085705,0.0006668070665052897,0.0006494580179629449
15,4.940000057220459,0,4,1.582910318781588,0.9151275893788327,0.015925470424669037,0.005429140982116131,0.009283121041990581,-0.0004607842827543681,-0.0004558164946474767
16,5.015999794006348,0,0,1.0861387929773398,1.0954345557849625,0.005252210697906195,0.0038644804103086135,0.0004524190899803113,0.0003688049712974922,0.00036899547613250343
16,5.015999794006348,0,1,0.9787652805574281,0.981737517823465,0.005185891121005214,0.004406233836976343,-0.0001101209430142706,-8.046876691342604e-05,-8.508535431812451e-05
16,5.015999794006348,0,2,0.900085313842484,0.8793617116346218,0.005358868976079966,0.004269783315301616,-0.0005354297119042788,-0.0005150993508490367,-0.0005174328830217012
16,5.015999794006348,0,3,1.0810399643220614,1.1076263377473472,0.006239219618126851,0.004915253467447859,0.0005056261352505055,0.0005290107298013627,0.0005303646052606597
16,5.015999794006348,0,4,1.5908766662748097,0.9406913457197318,0.015876270910238903,0.00509618009385448,0.009380918028317703,-0.0003022475833364002,-0.00029684184405333997
17,5.0920000076293945,0,0,1.1056247333110538,1.117235409558642,0.005561743164249845,0.004287241351696868,0.0005874576384684665,0.0005026164957429286,0.0004981634668198318
17,5.0920000076293945,0,1,0.9390295166005735,0.9349280985262067,0.004808676140448179,0.0038430037722030014,-0.00029318730879441374,-0.0002500715628282096,-0.00025979353434503764
17,5.0920000076293945,0,2,0.9099541771362836,0.8924250849680104,0.0053907113674722205,0.0044118723444633145,-0.0004854110409048261,-0.00047460679258762566,-0.0004684119357768495
17,5.0920000076293945,0,3,1.062849755790247,1.0781680871338635,0.006450274234661862,0.005327963974903595,0.00040539816042862027,0.0004164767522363498,0.0004207318989931538
17,5.0920000076293945,0,4,1.6290376134733964,0.9594080670532138,0.015189978006006879,0.004789495804949969,0.009555067513611947,-0.00019441489256344295,-0.0001906898956911009
18,5.168000221252441,0,0,1.1095156280575398,1.1277608087726894,0.005865401745374942,0.0044766978502660685,0.0006423531559545268,0.0005719465379809527,0.0005823260763749335
18,5.168000221252441,0,1,0.9288696251005176,0.9048560526805842,0.005310582131132778,0.0038087678225599093,-0.0003777436979219665,-0.00036238120506152597,-0.00036974268941606314
18,5.168000221252441,0,2,0.9133404616738247,0.9040881784320314,0.005368279745421846,0.004560591091860139,-0.00046521264434401527,-0.0004374145990469569,-0.00043409014019700465
18,5.168000221252441,0,3,1.0570281164053785,1.0659291326330382,0.006472257515123734,0.005476921713143651,0.00036910065497806227,0.00036108869804661473,0.0003685676674620703
18,5.168000221252441,0,4,1.671066421594801,0.9719182017119922,0.014356129058865682,0.004744690156683806,0.009633916155486132,-0.0001332394319190909,-0.0001470609142239395
19,5.24399995803833,0,0,1.110662827402983,1.1273619700757962,0.005935664812389116,0.00458328298590677,0.0006568574506553766,0.0005837359504999638,0.000576066656765764
19,5.24399995803833,0,1,0.9124427939118442,0.8927835271123364,0.00595431728015025,0.004226471500935547,-0.0005213433852123825,-0.00045314736709053884,-0.0004581660259340405
19,5.24399995803833,0,2,0.9422895271265832,0.9227862935887357,0.005952774089322144,0.004840529047549332,-0.000343537407603404,-0.0003737551887526712,-0.00036892790927686714
19,5.24399995803833,0,3,1.0444789194944164,1.0539915637356498,0.006373160919013467,0.005478492619661478,0.0002834713114417609,0.00029579238344973997,0.00028931304920699907
19,5.24399995803833,0,4,1.6940807643965914,0.989276327806186,0.013977909687412339,0.00490744002197877,0.009701798240505675,-5.262577810650362e-05,-3.8285770761858516e-05
20,5.320000171661377,0,0,1.105426972488477,1.1246356030124653,0.005694293436992647,0.004515044742452494,0.0006003321175231395,0.0005627353241038278,0.0005585503746823059
20,5.320000171661377,0,1,0.9355984772313495,0.9135051843411013,0.006177240943451208,0.004632663302982325,-0.0003978237232671132,-0.0004007013584012011,-0.00038835360002715917
20,5.320000171661377,0,2,0.935461571105241,0.9359222549603027,0.006498632981457175,0.0049633532583837955,-0.00041941156258690974,-0.0003180404846326678,-0.00032653420468087876
20,5.320000171661377,0,3,1.012625097430106,1.0113712321403463,0.006366273413446709,0.005216966119233573,8.037482211145877e-05,5.9323332810126505e-05,4.440428335039762e-05
20,5.320000171661377,0,4,1.6813542978467158,1.0198240048878802,0.014658329406810198,0.004877076386266617,0.009987515740583028,9.668318611991434e-05,0.00011193314667533435
21,5.395999908447266,0,0,1.12866416281485,1.1399436765914486,0.0052663301761476326,0.004379236749412926,0.0006775879632206163,0.000612846491377229,0.0006246589232248679
21,5.395999908447266,0,1,0.9654731747345754,0.9574800006136364,0.005968444116146173,0.004722398592891342,-0.00020607142710463055,-0.00020079638527190438,-0.00021173712499230794
21,5.395999908447266,0,2,0.9379043822716904,0.9288219005304076,0.005512194282975398,0.0046488990319232095,-0.0003422831090398141,-0.00033089979771832207,-0.000323496011223387
21,5.395999908447266,0,3,0.9886902044398588,0.9805758507268504,0.006193212267712465,0.004924261759919252,-7.00439646083866e-05,-9.564959548473398e-05,-9.104455510517165e-05
21,5.395999908447266,0,4,1.6525365651281319,1.0028186778311785,0.015199901424613282,0.005144002956759063,0.009918491465903349,1.4499287097733461e-05,1.618768095998721e-06
22,5.4720001220703125,0,0,1.1409267673582142,1.167797372084419,0.005372501323196173,0.004321091080496257,0.000757129244105765,0.0007250677278446947,0.0007513907074295274
22,5.4720001220703125,0,1,0.9596647511279356,0.9648255855758631,0.005715189304920385,0.004628706528503555,-0.00023052358296492455,-0.00016281204168129223,-0.00016602373009762917
22,5.4720001220703125,0,2,0.9454297667589834,0.9159470108374551,0.0043054626893908885,0.003952759965446933,-0.00023495010317055548,-0.00033224129053785234,-0.00033329392486988285
22,5.4720001220703125,0,3,0.9856683029323313,0.979692333385267,0.005901453066684804,0.004533955383801906,-8.457783761079095e-05,-9.207405438032312e-05,-8.600440555230853e-05
22,5.4720001220703125,0,4,1.628168496912335,0.9747398616532692,0.01533260070547716,0.005460791202004038,0.009631456738916593,-0.00013794034124523237,-0.00016606864690970653
23,5.547999858856201,0,0,1.1672821200403016,1.1870730903205153,0.005587768209408996,0.004514660846655038,0.000934733712363737,0.0008445715563327921,0.0008625514145565375
23,5.547999858856201,0,1,0.9675541511141397,0.955251987029517,0.0060015598971953,0.00449143672814421,-0.00019472570550383816,-0.000200982868967101,-0.0002016380484694862
23,5.547999858856201,0,2,0.937036148797932,0.9169438568874426,0.004591026847704176,0.003602492966061311,-0.00028906873130354525,-0.00029920917135116957,-0.0003124762230885879
23,5.547999858856201,0,3,0.9850138773835585,0.9856462206709307,0.005604556081471178,0.004089366005068084,-8.399056464764997e-05,-5.869785723254512e-05,-4.760726598609943e-05
23,5.547999858856201,0,4,1.608360415656383,0.9510090502294811,0.015503226709231021,0.0058313149698085735,0.009431549444842924,-0.0002856816587819666,-0.00030082987701236715
24,5.624000072479248,0,0,1.1557826821366628,1.1853969653496463,0.006146623527311042,0.004815805237927241,0.0009575374991688292,0.000892835676826642,0.0009198482442010197
24,5.624000072479248,0,1,0.9661391069450235,0.9532860878857856,0.006009415944377954,0.004626025425799523,-0.00020348419061545265,-0.0002160997451789201,-0.00022157345876029898
24,5.624000072479248,0,2,0.9493671576534004,0.9239778370942169,0.0049209345132923505,0.00374970636430373,-0.0002491609014094724,-0.00028506078807594994,-0.0003020620047213494
24,5.624000072479248,0,3,0.988179691536692,0.9938473631110829,0.005714311381878135,0.004159118508521331,-6.754492318919106e-05,-2.5589545960906193e-05,-5.530575813872789e-06
24,5.624000072479248,0,4,1.5967941262187493,0.9385893093763377,0.015616879965457825,0.005961268207425395,0.009320062233248494,-0.00036608559761087505,-0.00039068220490550006
25,5.699999809265137,0,0,1.1392837254891077,1.1679245256972093,0.006413921767690244,0.005134072974674169,0.0008933549187995805,0.0008621367691670201,0.0008889436884855573
25,5.699999809265137,0,1,0.9669069620845285,0.9491529350769538,0.005745022583996315,0.004451505549792241,-0.00019012025019742992,-0.00022634599169558676,-0.0002353602248838478
25,5.699999809265137,0,2,0.9318453553586171,0.9210531704087651,0.0052205954164477805,0.0041035418038857414,-0.0003558078254244307,-0.0003239616155118763,-0.0003252882958708555
25,5.699999809265137,0,3,1.0138185691166168,1.015711127662147,0.005820706064319375,0.004505942868880039,8.0433829057308e-05,7.079344365131567e-05,8.421266259711637e-05
25,5.699999809265137,0,4,1.5908937129689429,0.9310137191889979,0.015788642540552594,0.005546357929616757,0.009329409613526525,-0.0003826226056108699,-0.0004125078303279617
26,5.776000022888184,0,0,1.1377216390003972,1.1570486224158987,0.005841437004608475,0.005071068789764757,0.0008044922783922502,0.0007964043676088135,0.0008341459482050918
26,5.776000022888184,0,1,0.973001510259419,0.9496827503114168,0.0062516416058085115,0.0046664536713148155,-0.00016878488175621077,-0.00023480311453975331,-0.0002431760967433487
26,5.776000022888184,0,2,0.9260416513279947,0.9243051838098925,0.005384566613158092,0.004359391171087802,-0.00039823365502358513,-0.0003299833133962688,-0.0003271693482758423
26,5.776000022888184,0,3,1.0341803347799163,1.0339248108971182,0.005597541913871178,0.004511801306350867,0.00019132585656073044,0.00015306200612332394,0.00015977170093961246
26,5.776000022888184,0,4,1.6002976043954265,0.9239518175144762,0.01561680325759126,0.005058371327537591,0.009374729583846724,-0.00038467994579612,-0.0004235722041255164
27,5.8520002365112305,0,0,1.1273873486966872,1.151706651666814,0.00546168462385189,0.004664448177100329,0.0006957495236499557,0.000707627814821265,0.0007020012925596058
27,5.8520002365112305,0,1,0.9660085808579059,0.9519149502551563,0.006408249933295125,0.004779076147047492,-0.00021782550944993137,-0.0002298021142651748,-0.00020910600849790016
27,5.8520002365112305,0,2,0.9424957547548132,0.9383130901298783,0.0061958426797580485,0.004864934934475084,-0.00035628725695740235,-0.0003001028028269709,-0.00028600834722256806
27,5.8520002365112305,0,3,1.036596831103429,1.0313290581700298,0.005797049173570887,0.004573489282312147,0.00021215362950344666,0.0001432831117655653,0.00012302869539335663
27,5.8520002365112305,0,4,1.6104802120064237,0.9317288517246404,0.0155381750133336,0.004701927792395568,0.00948574837633281,-0.00032100600949467223,-0.00032991563223248
28,5.927999973297119,0,0,1.0980836706952524,1.132621260088846,0.0051890489032165674,0.004357260353171435,0.0005089609638446543,0.0005778653585727653,0.0005645317166099281
28,5.927999973297119,0,1,0.972062682551072,0.9587894835737174,0.0062200958589599745,0.004882530625431342,-0.00017377279257452743,-0.00020121160854116613,-0.0001761543846310297
28,5.927999973297119,0,2,0.9537469308356633,0.9511665384184479,0.006354152691944905,0.005370482651080847,-0.0002938990639412839,-0.00026225925821594866,-0.0002633244570400327
28,5.927999973297119,0,3,1.0163946206992052,1.012025896529166,0.006312434855903131,0.004898916679113135,0.00010348997515097364,5.8913865088019926e-05,4.9038901758412056e-05
28,5.927999973297119,0,4,1.6243453584247012,0.960230645841536,0.015359446699613977,0.004357836846258796,0.009589599254875581,-0.00017330835690367014,-0.00017409177669727493
29,6.004000186920166,0,0,1.0907169754046664,1.1239446462971794,0.004875002086327342,0.004040031377609038,0.0004422454443630548,0.0005007402601272586,0.0005045042014042268
29,6.004000186920166,0,1,0.9673408605227745,0.9493635127920572,0.005707226701381693,0.004242248997763624,-0.00018639311286857056,-0.00021481258710816584,-0.00020651288926877185
29,6.004000186920166,0,2,0.9651224946471664,0.9619246129820141,0.006423880365243247,0.005450869517966557,-0.0002240489218247342,-0.00020754396648111866,-0.00022014206201586097
29,6.004000186920166,0,3,0.9911148007132373,0.9898559433178341,0.006371532349452265,0.004917078491813229,-5.6612334686938604e-05,-4.987912293161217e-05,-5.016989646204194e-05
29,6.004000186920166,0,4,1.634331763536957,0.9941156747668259,0.015370087351926673,0.00484415501809204,0.009749734615664724,-2.8504583606365732e-05,-2.767935365755305e-05
30,6.079999923706055,0,0,1.0887439620054005,1.1175468095487147,0.005176147210159809,0.0040067070292366825,0.0004593518113527817,0.0004709756280831806,0.0004849819309603901
30,6.079999923706055,0,1,0.9525365127071889,0.929119682304898,0.005491871265659301,0.0038677583717669026,-0.00026066336203137483,-0.0002741479421587283,-0.000288159522331824
30,6.079999923706055,0,2,0.9829251535914584,0.9780574258550768,0.00620254672856363,0.005332594371893254,-0.00010590753273202629,-0.00011701084739006775,-0.00010537701681829482
30,6.079999923706055,0,3,0.9786251005351467,0.9681905629580793,0.006245814287453816,0.004946059671759925,-0.00013350365247046946,-0.00015733137373443048,-0.00017848580384465247
30,6.079999923706055,0,4,1.6054708970973643,1.0141834544272101,0.016219056068295764,0.005465137960421175,0.009820166427743486,7.751453520004992e-05,8.704041203439581e-05
31,6.156000137329102,0,0,1.0823411023706502,1.1156275526331696,0.005509537893308072,0.0042830279103864095,0.00045366142368785623,0.000495236035137539,0.0004788910122913199
31,6.156000137329102,0,1,0.9293295703194121,0.9063343300173832,0.005212518766197048,0.0036962364099321723,-0.00036837094092527327,-0.0003462104597504393,-0.0003333565971461222
31,6.156000137329102,0,2,1.0037243063055614,0.9981737851368995,0.005716411568665696,0.004926703484685181,2.12896676503659e-05,-8.997219129821243e-06,-9.850979367226805e-06
31,6.156000137329102,0,3,0.9639942141418602,0.9519701319335373,0.005972695894805417,0.0047944436919820175,-0.00021505160938415483,-0.00023027649797798062,-0.00023325468509588368
31,6.156000137329102,0,4,1.5851210001193474,1.0151656021752824,0.016699287368746624,0.005950844594077454,0.00977110372648141,9.024814172070855e-05,9.757124931792293e-05
32,6.23199987411499,0,0,1.0960143203931372,1.118507908121735,0.005694281027903902,0.004428263982808907,0.0005467325230217278,0.0005247843012135065,0.0005157895105912579
32,6.23199987411499,0,1,0.936793191129218,0.9228275183001547,0.005936418300715183,0.004457909882411428,-0.0003752220569103171,-0.00034402796881995525,-0.0003481484532534311
32,6.23199987411499,0,2,1.0196022953767916,1.0133604638974298,0.006031741117735183,0.0047311822456403314,0.00011823597102618411,6.32107895850387e-05,7.14063633852525e-05
32,6.23199987411499,0,3,0.960558501717162,0.9436844237258164,0.005680670552846299,0.004591831968731624,-0.00022405415785545598,-0.0002585916634733404,-0.00026043879991013606
32,6.23199987411499,0,4,1.6039018496652624,1.0025017188158785,0.016143215489893822,0.005845797458107347,0.009748917693891794,1.4624541494761635e-05,2.1391379187069736e-05
33,6.308000087738037,0,0,1.0927146735269808,1.1262981182454361,0.005291161005610245,0.004359033481319152,0.0004905682652138454,0.0005505377260594614,0.0005619037378211688
33,6.308000087738037,0,1,0.9574218703651046,0.9466730937809529,0.006593661736359712,0.005094729121747852,-0.0002807457841793732,-0.000271686142086896,-0.00029143183405237787
33,6.308000087738037,0,2,1.0106037862458772,1.0101225016481163,0.006036577820459805,0.004976721089617714,6.401058086475912e-05,5.0376867431870684e-05,8.278557883834226e-05
