z_index,y_index,x_index,active_interior,occupancy_cic,relative_field_gradient,particle_first_e_magnitude_N_per_m3,field_first_e_magnitude_N_per_m3,particle_first_b_magnitude_N_per_m3,field_first_b_magnitude_N_per_m3,particle_first_total_magnitude_N_per_m3,field_first_total_magnitude_N_per_m3,total_residual_magnitude_N_per_m3,particle_first_total_x_N_per_m3,particle_first_total_y_N_per_m3,particle_first_total_z_N_per_m3,field_first_total_x_N_per_m3,field_first_total_y_N_per_m3,field_first_total_z_N_per_m3
3,22,4,1,49.77974091396221,2.5169904460704546,961727568619.6393,270010053297.178,101514569266.13417,43433652742.73571,880189500205.2361,229867296698.46973,758865946498.7852,-335293772960.0387,438539859053.4741,685561400683.5013,68707588381.65357,200541446798.57355,88889647913.43518
3,22,5,1,50.747213053720216,2.4343807408194014,3042424602692.541,883363565014.3035,126298749952.2338,113039957323.86566,3080840673577.006,937662272619.7379,3132746500663.504,267948782218.38126,894923357590.7717,-2935795444187.5825,-10968700517.559412,919283083854.1622,184414849843.90274
3,22,6,1,50.06976812954962,3.5735135048460465,2974689966561.328,127844620235.86551,89419498785.16261,9427837712.48814,2927480346068.79,132252176899.61375,2988476766509.242,1371325936470.6733,-1149397148339.859,-2317000765638.646,70919831291.90167,9826719076.761404,111195554841.01578
3,22,7,1,49.340791539980074,2.8409493131059906,1927341460793.6091,1628506484336.6072,186475301446.86856,139644688108.14285,1781650489246.9412,1511911649521.8445,1544035017233.7317,1153954067970.2952,-383794226835.9216,1302063925579.727,617220720393.4592,1016329379989.0511,933804053133.1586
3,22,8,1,49.42309403550676,2.3033384945062516,719587434522.8663,322627125863.21814,92924441245.05818,27397407064.37342,805440938876.3789,323469558200.5835,879283813573.7085,-200799596967.59372,598016112131.8425,-500790732248.9407,-308345333899.34607,-49455291310.66983,84320129900.03186
3,22,9,1,17.335320355040984,4.126710793988377,751487519740.712,124993428253.87411,50932960148.93536,22435967003.46153,799548291765.6252,131548805408.78758,718520563386.6779,-242875120127.47888,727232271011.6409,226765012485.7083,-109276341691.79753,41064354468.22688,60642296650.476456
3,22,10,0,0.0,1.6369942951550722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,22,11,0,0.0,1.255563565323805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,22,12,0,0.0,0.8868102014804425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,22,13,0,0.0,0.5375787194660361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,22,14,0,0.0,0.31494623411577544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,22,15,0,0.0,0.1937885116816218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,16,0,0.0,0.15147672385372088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,22,17,0,0.0,0.12152579211545515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,18,0,0.0,0.06867567824468712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,22,19,0,0.0,0.14753607613759964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,22,20,0,0.0,0.20171011958140986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,22,21,0,0.0,0.2423149468920329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,22,22,0,0.0,0.3316425472955012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,22,23,0,0.0,0.5820823040136528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,24,0,0.0,0.4945775498153275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,25,0,0.0,0.5877686745726431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,26,0,0.0,0.8031883556171946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,22,27,0,0.0,0.5976188139411533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,28,0,0.0,0.8442504628725899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,29,0,0.0,0.695165682489403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,30,0,0.0,0.9710860556221973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22,31,0,0.0,1.316695011586915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,23,0,0,23.88898828252433,5.679867920534022,1733007375486.7986,1067575682155.5988,266804542709.732,52302058342.91995,1513058050688.8904,1093551022616.0076,962480601560.6732,43671405265.73283,-824426493224.1683,-1267974144210.6306,688471556209.218,-283673442295.49817,-800868362149.2338
3,23,1,1,50.22347386082407,3.466524334058154,770531976996.4355,584181750924.7721,172971729075.61667,11409557730.923975,908550693984.1094,576596495867.0447,1403829862367.2932,435807014819.3807,117082244785.97421,788560940783.3386,67676254827.15245,-248492463889.68878,-515882679461.86847
3,23,2,1,50.1987044815291,2.361146979501318,1645546218487.6724,467509486076.13904,76124932545.14629,34469717714.037155,1648719699623.0693,448844210580.47266,1741775692307.677,1425485132201.5996,-233669839824.9005,794774931508.0197,80320935486.56418,-315814554153.01465,-308659748071.0814
3,23,3,1,50.4317192863527,2.664484799883154,1015448736177.2727,542012900868.4589,92228814569.99982,100219176639.82422,989978154969.4827,514605627113.554,868258606385.0088,605244778076.0826,-242306296168.25732,-744998768298.0659,424400087741.48334,280910645753.75775,-76109960479.3111
3,23,4,1,50.45765347824489,2.7318894588967733,1338055051996.4788,935467322188.1477,51143085514.76523,80941538859.94191,1308352291835.5344,906722174796.8068,1586402081963.4705,-447331875182.8449,-385709480787.1711,-1167436554776.141,654762934379.6108,-625101779724.9119,-51752942096.08034
3,23,5,1,49.87083282657897,3.676190746283764,696374652937.8954,355037778884.61884,20113020909.025795,16378967582.115372,699708139505.0376,369158791995.809,830225286504.9346,632856383894.5049,127357490124.7523,269933968893.68317,107688831369.68338,-244899027436.79416,-254373339142.5863
3,23,6,1,50.10454211087472,3.0167116822367595,2853267960410.202,412384743548.7746,174933200838.70517,14781508164.0216,2696475458319.282,404670959775.8975,2636037274963.795,872957722152.7406,-2276140862582.0664,-1152435458642.3694,-289806506138.16797,-265995943714.34048,94957530577.89319
3,23,7,1,50.69731391191312,3.7107903722914246,2144427324075.062,1477744054586.3325,199498976116.29605,172993673077.97556,2014700189964.406,1339084021909.445,942632899135.9681,1328255632011.5027,-1432957866342.9421,491310069872.601,832069036050.3002,-1029697658520.607,-201320314465.97372
3,23,8,1,49.50075730272778,3.418467698479761,2640106949617.0513,207927476259.71384,113986132778.23567,44213385972.96401,2616934380309.876,222904783033.1034,2631127427179.9136,2535879923984.288,-124235828269.47646,-634211337769.5743,50402968430.70258,50101428703.23633,211272170231.44107
3,23,9,1,17.68531972333536,2.1748863532691605,1144369667771.7876,1332159502256.2964,51216691899.51664,78895787024.2193,1140862103214.5027,1316564544471.0146,795688552624.9099,442520649809.8421,587642972241.1217,872019237298.4175,-320526867382.6262,721218423902.7344,1053778303091.9293
3,23,10,1,0.017049832602806445,2.4831430472134204,55127792094.634346,32031740025.544884,1571895118.7768354,514633898.423914,55688072879.07563,32362261522.31846,56379754605.61496,787842580.0801756,32620676464.82662,45126846023.52969,22111309749.167793,22819929392.660553,-6136511592.857785
3,23,11,0,0.0,1.2328632407746904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,23,12,0,0.0,0.8119671239257478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,13,0,0.0,0.4479948999100802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,14,0,0.0,0.22752045726327982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,15,0,0.0,0.17601517732877373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,23,16,0,0.0,0.13156460474190745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,17,0,0.0,0.10207447842138602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,18,0,0.0,0.15879601432121446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,19,0,0.0,0.26632335334790613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,20,0,0.0,0.38966474617524527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,23,21,0,0.0,0.6863844799157792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,22,0,0.0,1.2522408542144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23,23,1,0.04153836036528567,0.9842068227092147,63184044005.71058,48850428186.19077,4969472814.816655,849615337.3916254,61920774597.97897,49419968654.77736,72768572673.20262,-14429281810.494188,-7577943322.757294,59737366264.71021,-16625620667.241188,-46508313729.85577,-1702584292.6236296
3,23,24,1,0.09679088046690508,1.5152423304426077,24208211604.66871,68097713486.87582,14959716509.210415,5717054098.588736,30047145346.56143,72997632120.72696,61770089161.119705,-8953891061.823046,-14717416018.163042,24618213665.469547,-29966726281.648685,-66543589688.70523,-1612539157.6564507
3,23,25,1,0.1493992087443732,1.2466007741695029,29309301668.47988,80587680247.61086,24802310622.541256,13528433279.641882,53362544456.4143,90331969436.66447,63196856859.92292,7547753981.156449,-50552477861.10396,15330999406.60503,23282971847.3961,-77856419402.12033,-39448014932.83265
3,23,26,1,0.03672445304516967,1.9807366257475247,43588055026.31552,36183407821.558914,9324837084.985058,4789385998.346883,46884581940.68204,32823579396.61109,46287254010.958015,22547519228.50097,-21968934006.775185,-34743910819.00343,14849449186.191195,21266029031.49971,-20115596747.39403
3,23,27,1,0.09861839951522043,1.3745384566991068,62278927452.07357,25908950069.706116,24263961337.064743,14026124085.234657,77289739796.0343,32409398077.905685,79459918621.34058,12373053034.349073,-52603761922.31706,-55258082376.86194,-17175669000.719278,-24292847116.043327,12853912133.915998
3,23,28,1,0.11057795431476963,1.9796722719276338,158476590401.83423,97469498073.45909,28923364942.670128,13829978459.482218,146627933419.43466,98685627234.67456,88809339829.10744,-11487614970.244282,14372587517.275448,145468946133.55746,-56660694145.16615,-21427853469.518955,77905493114.27211
3,23,29,1,0.19708476052129165,1.907385328642972,233528331972.64313,71735635825.86829,42158018260.87818,19784657521.404613,194613409653.05707,84322339399.48259,253921137063.54626,62218482947.02054,148579354896.2885,109212704824.86305,-55472759092.74436,-59220381570.82605,22934173781.62224
3,23,30,1,0.1544376272827281,1.8661538131434143,255630566389.8761,52064922051.24577,8850141302.508984,6336209619.387583,254918425247.21292,58036670892.84603,201278913274.4698,-11349805390.562143,241548876275.8024,-80676674559.70378,-17505677589.735477,55097717446.252464,-5103719492.848543
3,23,31,0,0.04594187338421216,1.273579399606579,91167217992.98236,28054406488.12829,2634383959.628709,5207186428.85409,93766166397.09235,32379911750.41505,62560678506.734665,358905132.32715636,83339017147.58914,-42971774094.014824,5891587042.10498,29923550384.32917,-10877914298.5446
3,24,0,0,11.99125502344055,4.539478838752997,987865122913.3562,433198745965.063,49146612733.50853,67926415844.37028,977720793615.3073,404934717106.9004,600348468668.042,-934122142814.4092,-186574556243.74457,220326365952.9035,-365504540363.75244,-171983853348.9041,28286220659.362396
3,24,1,1,24.975848169489893,3.3921230613901385,3736325954916.017,95392228988.6214,170579215969.06705,4876302355.274194,3679798996758.309,94890713177.58054,3584931555036.4033,413016664499.79126,1798824290356.8877,3183483793552.429,8840122910.298853,47342832208.21532,81760356608.72227
3,24,2,1,25.441940110393922,2.7055412604789146,2412570400211.3027,1379509575025.0295,87529134735.76297,79259234762.12633,2402757638839.8564,1371042610285.7778,1174237029054.7803,2342106529033.3154,-25341381729.126587,535853610639.00397,1355462181437.255,-190332476021.79565,-79080101694.48685
3,24,3,1,24.53669646854174,2.6440218293025524,2120459094829.8284,1165430659215.3218,276160741547.00586,94852568840.1608,1867480321780.2083,1075140774293.0452,1176495510490.625,427928781525.64746,-570033098273.3647,1726100222191.9656,-368689835837.3496,-89442690546.3364,1005979867892.7472
3,24,4,1,25.65985987187238,4.127684190366566,1425915675363.1904,678481798775.6187,78440583327.47124,78307662092.68913,1360964578834.6582,751264246033.8623,1962206558308.8853,627086959273.612,-511993276405.6667,-1094006131274.85,228393885674.65326,367503722033.17444,614145922926.3224
3,24,5,1,24.591551354869942,2.826445137917241,2213330320283.217,1423996012915.4338,84872410781.72917,50211244458.20851,2284938035209.042,1397963616755.8054,1762082057801.6038,739178927933.9933,-654330285460.2803,-2060681492801.0532,476653536144.5894,773697112078.7323,-1062307139679.886
3,24,6,1,25.92852182482517,3.8441351284906604,816205704402.7947,2810216566088.88,174845826137.53995,146020126430.13144,871770758323.8864,2762130968862.4614,2385417136878.0728,-332640393046.0822,633985190624.7133,497390593046.6497,-2314338040855.36,-251838793323.3506,1486534272721.7202
3,24,7,1,25.393229270115114,3.4546873228085024,1322038174965.1658,1048266813154.4095,20191551362.31296,27516062265.87066,1328289085033.709,1046658470621.9342,736133599343.8235,1229902218519.9888,354513577587.4642,354982463799.88293,589759179854.5284,593530362159.0547,628808216467.7094
3,24,8,1,25.057213353408446,2.6380798832948074,477932753223.7443,584852876821.847,52190349025.49031,27388415884.042973,473296455475.06134,581745211609.8885,648424706286.8657,386003995498.4378,156998045692.5057,224414936831.82642,447500070303.84784,-202541856125.30927,-311685698783.8866
3,24,9,1,8.716016162670826,2.55965987323263,927241150041.6361,248437654615.1665,22744865398.670975,5293948670.761996,913753298514.6552,253197746842.11,842516032796.6968,549238019081.2766,-462615409543.37744,-565039531179.1034,110804221614.38603,143207574689.50156,-176983372184.79614
3,24,10,1,0.002868903350949149,1.8643988526363324,9276120836.79294,1924688345.161585,264496155.39669174,125166071.85569663,9370396918.9928,1861237068.9227653,9566927001.841692,132566944.82973385,5488943510.493158,7593303863.485465,1598205674.3145328,751216866.3073264,-587890524.754768
3,24,11,0,0.0,1.0319386127598942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,12,0,0.0,0.5197357650530815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,13,0,0.0,0.40740239705700076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,14,0,0.0,0.1548079234596511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,15,0,0.0,0.12138837392127896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,16,0,0.0,0.09088022101774357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,17,0,0.0,0.11191798744022423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,18,0,0.0,0.2396309818822459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3,24,19,0,0.0,0.4089251122411463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,20,0,0.0,0.6396556538674646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,24,21,0,0.0,1.1153888533563963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3,24,22,0,0.0,1.2138451477060324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24,23,1,9.086871132595462,3.2139062620497603,568167242133.442,625680263432.4178,67935147245.37873,70624738569.14816,608328176372.7921,683925473449.6843,606085037845.2369,-189667191385.34534,-473883880532.81067,-330943491327.75885,-325756880784.9215,-544414907684.15405,255438673943.29175
3,24,24,1,24.58881013263036,2.20184023969756,476492637728.27155,123706502562.65399,71246587352.64955,13167616172.093145,509881931151.54266,111175352884.56274,449947445381.2328,346472513308.67944,-366067340438.75836,-77013528035.58359,-12810887377.504145,-109888804861.65149,10967717159.274376
3,24,25,1,24.90621087519129,2.6117539630557682,1406137646932.4504,126460791530.66965,52273875134.96694,14845587954.003508,1379571803936.5786,133846242884.2375,1484776944311.1067,1217847621325.8242,158309098958.34393,628493247883.2648,-122091426038.46944,54783171814.72587,-2702685338.227479
3,24,26,1,24.635055490089538,2.2725917395338158,2063347527772.1943,1071077292277.3639,52347555342.283455,57949653127.719444,2103651654982.8848,1078433524207.6002,1265685826473.3638,-328464060312.56744,1451056879326.9922,1487244290475.853,-322466141830.7315,288023876433.456,987965940765.1017
3,24,27,1,25.12183671640829,3.2557633557017094,892263484028.2948,66732308312.72774,31006568007.03599,34883587551.36107,896783169188.4957,91443794859.09238,914643602243.566,-582639932183.4934,195090311780.24802,653215532741.2706,-54395390846.67803,-52836762957.59697,-51101717711.16519
3,24,28,1,24.9137025713642,1.62351073950523,1179831786266.4148,211038094449.76004,66363807110.560295,23311154596.01088,1124268981587.3667,204640370093.86493,938560827186.3883,-400851390161.5573,-103822796983.58708,-1045236687450.0466,-10870370599.242027,30166216387.696274,-202112630738.50638
3,24,29,1,25.14535822832126,2.2911550846918667,1373461881509.2527,248986224747.75986,21873363287.729813,38046793407.97688,1377260543983.4028,212514695455.22882,1326827735750.3052,-1358627211610.6304,165394029206.15836,-153699450186.18222,-55675249254.472786,181030940059.58466,96387557008.27805
3,24,30,1,24.752597736809236,2.8427575443785136,1501124652159.0266,535279820458.5459,124618641773.27286,15814808679.59051,1582992270179.5535,540766090306.2552,1637630205563.963,-1059597104538.2362,-483761971785.80426,1071957488968.8085,243896375635.56702,-475853787842.761,80657888471.27083
3,24,31,0,25.38082568034072,3.62251650806165,1775429190746.6858,810626304487.3359,180271228210.7799,94876872360.72185,1861971789666.899,861340003917.761,1737560741113.9521,-1218798501399.1785,198549674037.91486,1393573530690.7595,-615376891107.7621,571039524619.0082,-192695992595.8273
3,25,0,0,0.037453984118609666,3.222728583272267,82445204479.05719,67593836711.18832,8557195187.394012,4303529511.222946,80565814867.4612,69294096111.38602,107714875181.66061,-33253675015.56518,-54647949953.258705,-48975965423.086235,62159636514.984375,-8663958952.291525,-29373238832.175644
3,25,1,1,0.16893372039535393,3.009485931064018,418464592422.032,369535684272.5381,14203108713.287207,16296859578.770523,412329891044.61,371579410580.2268,362303088254.52423,78456935000.12851,-186341791723.62027,-359356626565.41693,337557003943.8755,-94276433021.11194,-123444245035.5583
3,25,2,1,0.09271500489291834,1.7076903034460538,197482622666.8017,211780009943.66287,11227638297.688902,11352318922.381437,190354220789.3544,212204985422.2428,179724161384.62885,146858657566.60474,-54471714718.734055,-108166983713.4135,205862044321.2013,39161461042.56946,33438817487.48523
3,25,3,1,0.01351662808901909,2.1329547986094335,33405852316.114426,16862552270.871962,2796058844.2486444,1071770758.6320331,30883909620.196526,16264648753.29032,23261946517.44165,12667154366.434896,-4600445354.04278,-27788396431.42157,9174402489.42644,-12007555509.56515,-6015625380.176689
3,25,4,1,0.0017919270506352551,1.5762904341087118,4428682214.27227,1253121445.997143,370679243.7566207,97870472.73588791,4094343109.341312,1183621448.353548,4203812022.508388,1679310580.58981,-609890456.450133,-3683964590.2289624,-139069335.98132187,1131701202.3716736,-317603276.6562296
3,25,5,1,0.02147885773133298,2.0987508101169885,70123409153.3604,51381353528.64924,4067863771.229175,1328148438.3574545,70301659012.55623,50443648088.87942,55046377853.47604,-43382522877.280136,-11409683718.272274,54130389673.16775,-19551797746.89727,-43542688542.976204,16319409052.67405
3,25,6,1,0.09662210321596348,2.478245620319161,110388807177.79045,192446653607.1619,17587241934.77176,7625183739.243775,111449426331.96553,199222005549.19308,181943234536.84103,-94029856774.38857,42219726723.83777,-42389330498.093994,-53155294000.34363,178278071356.06125,71280091809.30455
3,25,7,1,0.027257509767165185,1.93239152549155,10929604983.032713,46762943672.77417,5177811509.820233,1814701432.0003428,11972891567.722166,45367619386.00883,43199498131.08698,3122358177.736423,9953637391.377094,-5875892662.679844,25168639315.215076,25422349090.266056,27900979382.57764
3,25,8,1,0.005148155535136148,1.447661371942471,3899724649.0491915,2963462030.052072,777237616.2066683,505595092.2892062,3766551267.5465307,3030734786.320026,1282423728.7274916,3021490003.7766466,650192750.6287823,-2152848344.673622,2752971768.215887,-218519174.83468747,-1248498761.9722145
3,25,9,1,0.0004215804507400236,1.2218257799819678,737136427.5347627,340837276.8199839,90294212.69855937,22362876.16050444,808592255.5513004,351856651.5640548,496116893.80538154,33789016.8246001,-12917685.837855473,-807782688.2721372,136326623.09709695,-32274980.50863608,-322763815.68877554
3,25,10,0,0.0,0.7452575772951117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,11,0,0.0,0.36076598562897616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,12,0,0.0,0.3048147515323343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,13,0,0.0,0.1752754379029455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,14,0,0.0,0.10484244601738685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,15,0,0.0,0.062347984004302553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,16,0,0.0,0.0847413531386661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,17,0,0.0,0.09916104399723381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3,25,18,0,0.0,0.18022923446625655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3,25,19,0,0.0,0.347929269319641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,20,0,0.0,0.529434856542064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,21,0,0.0,0.8146576151810105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,22,0,0.0,2.8049618473691416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
3,25,23,1,16.970488814964387,2.3922581789227095,1256734683444.443,928826450499.6232,90475507708.00557,28880185753.246143,1170805995571.68,933981128512.075,1150911283268.5183,-58427795828.70511,-786173215003.1824,-865623791235.4025,-749765456255.5242,78628966707.39023,-551352876674.4243
3,25,24,1,48.22560035888196,4.353154255385783,3137074452914.66,2167606770121.5576,180492848874.92764,145396314474.37216,3042241271333.3765,2044833861761.2942,3104063546358.736,2396960591401.882,-492015458893.04205,1807687103588.6516,-2567950025.4022646,-1978572583057.2234,516323020417.0076
3,25,25,1,50.40649540375662,2.2855910027899764,752288973796.1382,1011433278128.5404,70080064154.55562,27080552799.50478,716366239391.4205,996300671074.6168,958116288044.1005,-145893275893.44418,694174312588.2219,-100088784244.56442,-758339479945.9182,174294142128.29852,-622220067467.1675
3,25,26,1,49.69001891750425,2.1081995053601084,2782655819115.107,352868612364.5232,140329863236.6006,23178392348.936554,2677611072483.0464,351048514435.6106,2709630903493.3135,248030617940.16788,-921859304373.8145,2501650913094.682,-350268204050.92535,-9452079832.652874,21398665968.363167
3,25,27,1,49.92844097799458,1.5291901632061407,1237778380817.0596,78499768668.08145,81657682365.43272,4684144836.515192,1289930233232.3958,79129374979.64195,1236267523499.8088,-295799243398.6491,-175915490461.3053,1243171972989.8708,-47392217661.23735,37510261935.224556,51072653537.57852
3,25,28,1,49.55137168798537,3.33326704831593,1502432367438.8438,688002343228.906,175752823118.18097,39045219919.86194,1331357566231.5115,702065298664.9008,1687490111168.6965,65689319458.888016,-967139769551.752,-912599884189.29,-634196948219.6444,298119472728.20984,-42599230492.81741
3,25,29,1,49.57676027712036,3.7243682604825903,2636432196729.6064,248227023500.1416,140912567480.65662,56900275791.435646,2661682657384.958,244799202412.61935,2662187099539.517,-715897834742.034,1556990800361.6592,2036620854853.6172,-9265694461.173107,199427934204.38434,-141666140862.87
3,25,30,1,49.94872400734387,4.241145235743758,3415064283763.872,158710983099.20236,260286033716.38556,9972154059.405012,3489924762456.1187,164008754074.05707,3626970033768.123,-3288112819224.9727,667225336398.6515,960572374223.0483,124190833319.46167,-106970236039.59975,5733841118.703494
3,25,31,0,50.42085464967728,5.194334322810726,3974764989823.806,1544018894924.4414,240125686280.02518,146979284384.48462,4141063823851.6484,1605395899557.9207,4273082747427.595,-2071579177632.4668,2468541761563.5425,2600628938435.699,-784117186028.7478,828822752270.6068,-1129384380186.976
3,26,0,0,0.0,1.2891364763860713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,26,1,0,0.0,1.3241655547099664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,26,2,0,0.0,1.4014885075875079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3,26,3,0,0.0,0.8080130145143802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26,4,0,0.0,0.6389508104681019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26,5,0,0.0,1.4047446425082764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26,6,0,0.0,0.9520610336802324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26,7,0,0.0,1.139097842505366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3,26,8,0,0.0,0.5234592047162359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26,9,0,0.0,0.6042464622257656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
