z,y,x,component,target_N_per_m3,flat_N_per_m3,first_moment_N_per_m3,marginal_N_per_m3,joint_N_per_m3,pyramid_N_per_m3,reassembled_N_per_m3,absolute_charge_density_C_per_m3,mean_abs_E_V_per_m,charge_sign_mean,field_sign_mean,joint_sign_mean,phase_coupling_covariance,amplitude_relation_covariance_V_per_m,phase_correction_N_per_m3,amplitude_correction_N_per_m3,mutual_information_bits,p_AA,p_AB,p_BA,p_BB,mean_abs_E_AA_V_per_m,mean_abs_E_AB_V_per_m,mean_abs_E_BA_V_per_m,mean_abs_E_BB_V_per_m
13,1,26,x,3248962649562.456,1137754451020.1536,1578202300495.4192,1245605222441.016,1245605222441.016,3248962649562.4185,3248962649562.456,3219255.986117037,83502112.22372742,-0.004633695032300971,-1.0,0.004633695032300971,0.0,622304.4814580977,0.0,2003357427121.4397,0.0,0.0,0.49768315248384953,0.0,0.5023168475161505,nan,82876910.7493031,nan,84121546.43595348
13,1,26,y,923412590562.6483,192129016855.4671,-245612725239.73676,157170129254.0349,1308916776549.83,923412590562.6451,923412590562.6484,3219255.986117037,24923138.94966618,-0.004633695032300971,-0.42275067768289776,0.01631374927910465,0.01435485156402354,-119749.46622749453,1151746647295.7952,-385504185987.1817,0.00018099775675426734,0.14723234414097647,0.35045080834287307,0.14139231701757468,0.36092453049857587,11738888.003367586,30871422.493380304,10603364.822322225,30135512.39752775
13,1,26,z,592259577509.2006,152827119980.45856,1104994870102.9177,102820734396.6114,3182717253102.2334,592259577509.1979,592259577509.2002,3219255.986117037,24017861.281678807,-0.004633695032300971,-0.28698778357534227,0.04116311328664021,0.03983329941955608,-804675.8899460988,3079896518705.6216,-2590457675593.0327,0.001247704678482467,0.18738540866974923,0.31029774381410025,0.16912069954257966,0.33319614797357083,13804481.255971579,31935015.33550348,11870695.96771211,28554229.58676331
13,1,27,x,2204718032086.915,-571509385480.6294,218952490756.6742,-626861173062.4176,-211768079502.60657,2204718032086.8965,2204718032086.9155,3194325.913697034,64711526.997371346,0.003140038240181519,-0.9657741155140722,-0.001024470896692102,0.0020080967573995684,756493.2874343871,415093093559.81104,2416486111589.522,4.3264080428995384e-05,0.0090853629573543,0.49248465616273646,0.008027579285609578,0.4904024015942997,7864253.744309209,64850164.39172134,9087855.48715763,66535997.5779566
13,1,27,y,572021195893.4683,245875723109.28137,1035988064059.6644,33701347988.602303,-3687204433439.225,572021195893.4663,572021195893.4678,3194325.913697034,23822402.188167557,0.003140038240181519,0.1410417078003893,-0.04845431297556023,-0.04889718933151396,1333372.2808525728,-3720905781427.8276,4259225629332.693,0.0017605442372206868,0.2739318582662526,0.2276381608538381,0.29658899563394203,0.20184098524596727,32097021.768212747,13409930.683634635,29566343.29146863,15895390.854805168
13,1,27,z,-2898496510868.58,-294675082519.3375,-535917993000.81824,-317396427391.3814,1761515007934.0566,-2898496510868.5654,-2898496510868.58,3194325.913697034,35332762.793142475,0.003140038240181519,-0.8955921423015917,0.015607362777499603,0.018419556351932688,-1458840.3452574613,2078911435325.438,-4660011518802.637,0.001243197359764814,0.03078881467902233,0.47078120444106847,0.0214151141701818,0.4770148667097275,8487271.202101918,38133456.83087198,7824436.895691282,35536363.7702042
13,1,28,x,-71297430261.49107,1324603724530.4067,779641602845.356,1987562868830.2585,2906719971964.9673,-71297430261.50198,-71297430261.49072,3258955.643957209,38244989.46457391,-0.016750510904189123,-0.9520062984954075,0.023321162736707497,0.00737457085290345,-913795.0090693411,919157103134.7087,-2978017402226.458,0.0004197804482284429,0.013641088334277744,0.4779836562136277,0.010355762418018562,0.49801949303407606,7760584.521073956,39836552.98166507,8904431.79282749,38162548.82830009
13,1,28,y,-388555453777.1731,-1457317899480.5422,-680172813370.8058,-1362962068714.739,-2837796829846.681,-388555453777.166,-388555453777.17334,3258955.643957209,31325336.262053538,-0.016750510904189123,0.7970425752057625,-0.027797587633810673,-0.01444671728672357,751541.7954862068,-1474834761131.9421,2449241376069.508,0.0004129194415946483,0.4381236191669406,0.053501125380964756,0.4603976684359405,0.04797758701615402,34989206.285558715,4394746.276580736,33638653.74098691,5699681.16818049
13,1,28,z,30333673745.3671,1103983361296.2043,709547851188.6584,1317509040891.5974,2531428008072.385,30333673745.36268,30333673745.367188,3258955.643957209,30740839.094112605,-0.016750510904189123,-0.785111572545788,0.025268031732951838,0.012117011776018547,-767452.708036875,1213918967180.7876,-2501094334327.0176,0.0002761495398802159,0.05585148707074368,0.4357732574771618,0.05159272665636233,0.4567825287957322,13020437.527645007,33966147.200069636,10936174.136441706,32067475.7029101
13,1,29,x,2320101720791.576,1582960836909.1687,1885155020096.4502,1350342167156.0269,1317673042781.2305,2320101720791.579,2320101720791.576,3232759.801512798,47604623.25726967,-0.00877882093568226,-0.9995052261611584,0.00856219454738596,-0.00021228285736145033,310084.4911339378,-32669124374.79648,1002428678010.3456,3.404477978356022e-05,6.953686263632277e-05,0.49554105266952264,0.0001778500567844875,0.5042115604110566,5181623.906823322,47308526.20509379,857375.6616721455,47917968.32955762
13,1,29,y,-1730141891280.532,-1864151401796.093,-1740388890148.371,-1079567784833.2,-1341705169051.873,-1730141891280.5425,-1730141891280.532,3232759.801512798,40321638.60311905,-0.00877882093568226,0.9434135634058423,-0.01029308319485458,-0.002011024453420768,-120156.38218678872,-262137384218.6731,-388436722228.659,2.6529940974206936e-05,0.48108541481882633,0.014525174713332553,0.4906213668840948,0.013768043583746394,41246859.059379175,5713733.501143667,41468682.12210824,3628824.9132676
13,1,29,z,1242212293691.6753,452830346675.9451,558663261124.8684,345263238350.5976,1683136809827.4387,1242212293691.6736,1242212293691.6758,3232759.801512798,29722037.800283093,-0.00877882093568226,-0.4093192122467879,0.01751730931646232,0.013923969246613249,-136392.600504816,1337873571476.8413,-440924516135.76324,0.00016801092963408901,0.1498548190334981,0.34575577049866085,0.14548557484310803,0.3589038356247331,20793929.668908026,35609753.13541567,16198255.431859884,33259820.353863593
13,1,30,x,638469389000.1542,136524957035.20833,344156878258.58765,133725887713.92519,129135638092.22581,638469389000.1534,638469389000.1542,3207218.1396994316,46913373.824127495,-0.000888799055740381,-0.9999694650432449,0.0008582640989853315,-3.0507817314318476e-05,158808.577627857,-4590249621.699373,509333750907.92834,1.5248077951322687e-05,0.0,0.4995556004721298,1.526747837750629e-05,0.5004291320494927,nan,46755733.51937857,4064666.2448104303,47072046.218935385
13,1,30,y,-460198038786.75146,-14397876023.175755,-770261848125.8108,-30002766728.742317,-830842934833.3154,-460198038786.75037,-460198038786.7514,3207218.1396994316,20266698.08806213,-0.000888799055740381,0.5193333629432831,-0.012782253717311086,-0.01232067071471262,115565.85174505762,-800840168104.5731,370644896046.564,0.00014995097803854364,0.37641557754255794,0.1231400229295719,0.3832511039290837,0.11719329559878652,22803932.29292016,11835994.468507577,22824744.499673378,12610359.488440635
13,1,30,z,-1085121884397.3862,89718124500.78008,221877493782.69208,52551943712.14149,613292053930.7029,-1085121884397.3757,-1085121884397.3862,3207218.1396994316,24503806.815837204,-0.000888799055740381,-0.7523555684297193,0.007803784687146565,0.007135091768345213,-529559.8441854841,560740110218.5614,-1698413938328.089,8.46329839011787e-05,0.06363985430042174,0.43591574617170814,0.06018236148471862,0.44026203804315167,11995494.2372012,27065545.002416775,10348129.47135532,25710468.353854515
13,2,23,x,-1382278255211.8164,-3612945779028.369,-3409034184137.016,-2446678272080.4146,-2446678272080.4146,-1382278255211.8235,-1382278255211.816,1073285.2859758532,85509090.9776303,0.02665934040654561,-1.0,-0.02665934040654561,0.0,991721.4283812938,0.0,1064400016868.5985,0.0,0.0,0.5133296702032728,0.0,0.48667032979672714,nan,84543121.65426295,nan,86527975.1869836
13,2,23,y,546919810224.766,-1638234571217.9937,-623574885344.3896,-835850902556.2065,-702891011562.9054,546919810224.76025,546919810224.766,1073285.2859758532,35800343.36676806,0.02665934040654561,-0.8159753666285763,-0.01829302896818251,0.0034603360941245637,1164472.147450822,132959890993.3012,1249810821787.6714,2.587365836445089e-05,0.04809773620244666,0.4652319340008261,0.04391458048326515,0.442755749313462,12566557.610500809,36907559.44156009,10812097.15146189,39639319.087919325
13,2,23,z,164508042263.90958,394859276441.3425,501841693059.4486,49638442726.016846,-1357182958402.2087,164508042263.9105,164508042263.90942,1073285.2859758532,24781326.682179943,0.02665934040654561,0.07000499352018011,-0.05102683944545028,-0.052893126397862776,1417788.0015214828,-1406821401128.2256,1521691000666.1182,0.0020307266180230737,0.26140937362031874,0.2519202965829539,0.27359312313977124,0.21307720665695598,30751826.684893027,22596539.07592932,24201993.191614293,20783476.895646792
13,2,24,x,-4851190432971.315,-3733888118919.9033,-5126526277001.939,-4206632461004.216,-4206632461004.216,-4851190432971.341,-4851190432971.315,3103219.2416345924,74996425.20162031,0.018075134874816254,-1.0,-0.018075134874816254,0.0,-207706.23078103387,0.0,-644557971967.0996,0.0,0.0,0.5090375674374081,0.0,0.49096243256259187,nan,75200443.76927404,nan,74784895.54374312
13,2,24,y,-2418591515347.1333,-688274590261.0607,-2060944524074.288,-600625195733.7871,147780829661.0351,-2418591515347.147,-2418591515347.1333,3103219.2416345924,27284399.633519895,0.018075134874816254,-0.392459764074829,0.001745384998697141,0.008839148167288242,-827003.232828743,748406025394.8223,-2566372345008.1685,6.665060439396556e-05,0.15684018894967108,0.3521973784877371,0.1469299290129144,0.34403250354967746,14430276.357770003,33406543.1662952,15423635.129906924,31942510.39457244
13,2,24,z,-770804468966.7266,-125997023643.97652,446962877606.9471,-216909882144.01196,1731952561289.604,-770804468966.7329,-770804468966.7266,3103219.2416345924,27024191.253023613,0.018075134874816254,-0.14309769112533377,0.020652414227030548,0.023238924294395752,-806503.4518598905,1948862443433.616,-2502757030256.3306,0.00039790804992117894,0.22390746449412824,0.2851301029432799,0.20454368994320485,0.28641874261938705,29723050.75121356,28491636.167372122,26950070.20061644,23506451.792326204
13,2,25,x,-1531784313694.986,128458714594.54654,-286365784782.9783,637062043564.7792,637062043564.7792,-1531784313694.9915,-1531784313694.9863,3215417.4873556397,57327499.48151645,-0.003456060703175884,-1.0,0.003456060703175884,0.0,-674514.6985698038,0.0,-2168846357259.7654,0.0,0.0,0.4982719696484121,0.0,0.501728030351588,nan,58004353.42841392,nan,56655307.91779503
13,2,25,y,-327341768623.13403,21388898213.901897,-301060145967.96014,79807133900.2468,-746708917868.7036,-327341768623.136,-327341768623.134,3215417.4873556397,13044733.24186338,-0.003456060703175884,-0.5505386081920493,-0.01780240866400608,-0.019705103513359766,130423.85658929074,-826516051768.9503,419367149245.5695,0.0004020443288459165,0.10705073061019216,0.3912212390382198,0.11767996529378318,0.3840480650578048,7388754.208488871,14704248.716478158,6973609.523455207,14791099.588045508
13,2,25,z,-56154794402.95771,246206933209.1505,351624335801.29407,71380269116.09656,3850997288990.9507,-56154794402.97216,-56154794402.95801,3215417.4873556397,19524092.226135455,-0.003456060703175884,-0.3289944708705954,0.061342997394101526,0.06020597253176352,-1215130.5697497937,3779617019874.854,-3907152083393.9087,0.002934763321055106,0.18222311645508252,0.3160488531933295,0.15327964810961975,0.3484483822419682,12413441.99579319,25991184.336260453,10153299.836277464,21499017.624532774
13,2,26,x,3520332570495.5767,4733974159642.544,4183857013764.686,4515129392553.403,4515129392553.403,3520332570495.5815,3520332570495.576,3274234.3324895143,64625327.98449645,-0.021338195134460326,-1.0,0.021338195134460326,0.0,-303825.7867455224,0.0,-994796822057.827,0.0,0.0,0.48933090243276983,0.0,0.5106690975672301,nan,64935778.21892372,nan,64327849.844353534
13,2,26,y,2776189262377.122,921802857359.2755,1395629548140.1587,432750495771.35535,1097442836390.6443,2776189262377.1143,2776189262377.122,3274234.3324895143,13705883.903900746,-0.021338195134460326,-0.4519215849670406,0.024454855507844087,0.014811664542342782,512714.196821114,664692340619.2891,1678746425986.4775,0.00019893019611046635,0.1377987688515858,0.351532133581184,0.1362404386648939,0.3744286589023362,9851618.693283489,14934141.824282967,8655039.730952416,15809008.439211793
13,2,26,z,818219712298.9852,674747568171.1641,903716460750.9697,124539008083.38934,3899086364428.335,818219712298.978,818219712298.9854,3274234.3324895143,32723450.70867152,-0.021338195134460326,-0.05447269571204075,0.03639100108230076,0.035228652071697154,-940942.6263595676,3774547356344.9453,-3080866652129.349,0.0008984472041283272,0.2401450275589499,0.2491858748738199,0.23261862458502974,0.2780504729822004,23455725.622522876,46755782.25184505,19714227.97629638,39035710.36504877
13,2,27,x,-3219708756616.9385,-1796254255132.276,-2087953706502.516,-984663644692.4507,-6871382012523.582,-3219708756616.9346,-3219708756616.939,3163835.220242661,41483463.83292814,0.012808447581910435,-0.5857368391935146,-0.052354645693949056,-0.04485226609234502,1154191.9858982307,-5886718367831.132,3651673255906.643,0.0022113961196283533,0.09367924067361169,0.4127249831173435,0.11345233972963095,0.3801434364794138,14973849.733865708,47625200.793097034,14053934.53840609,49534363.09517411
13,2,27,y,723592276089.7004,429488331162.5399,1025326917504.3195,14689802312.274666,-684554317031.941,723592276089.7034,723592276089.7002,3163835.220242661,11943530.960433204,0.012808447581910435,0.03035098988556135,-0.018115958517841375,-0.018504707580849683,445075.83205096214,-699244119344.2158,1408146593121.6414,0.00024729173097184833,0.2562608697374076,0.2501433540535476,0.25891462520537306,0.23468115100367168,15964307.192301696,8652471.206350649,14263596.150937194,8501287.325962557
13,2,27,z,-1735627237454.1675,-574859068801.1486,44640075505.03894,-88250028409.99571,-1033671078883.1458,-1735627237454.1624,-1735627237454.1675,3163835.220242661,18790604.68589661,0.012808447581910435,-0.11589474551999733,-0.017387124060842394,-0.015902692287830658,-221868.74780323828,-945421050473.15,-701956158571.0217,0.00018494203220755564,0.2198816445002677,0.2865225792906875,0.22217098273973365,0.27142479346931114,13623777.897041667,26137486.493575238,9815025.936648646,22567547.77269591
13,2,28,x,-487688191360.5897,-169423623971.23618,-262980077562.13113,19329166785.88573,1203466027820.6848,-487688191360.5869,-487688191360.58984,3215601.285183983,15856329.478727134,-0.0034950417020503197,-0.10846657240493306,0.023603096405691824,0.023224001211858122,-525921.6144032963,1184136861034.799,-1691154219181.2747,0.00039373130057268786,0.2279103705746771,0.2703421085742977,0.21785634322285632,0.28389117762816873,13517777.998229759,17483402.185666256,15044301.439612396,16807466.21211352
13,2,28,y,-1582837723021.2317,96912570725.93137,-1131435321342.1936,-16897194830.988901,612824063066.2142,-1582837723021.2246,-1582837723021.2314,3215601.285183983,18279815.773939293,-0.0034950417020503197,0.08224854834294681,0.010425617848322138,0.01071307995471384,-682815.3092872705,629721257897.2031,-2195661786087.4458,8.33559944276082e-05,0.2722947811223047,0.2259576980266702,0.26882949304916876,0.2329180278018564,17395061.216864448,19051204.605949417,18901423.202438895,17848360.952144787
13,2,28,z,2017820445454.8333,36734293526.33003,1011879453096.6652,-15024345673.530567,1369798923870.3086,2017820445454.831,2017820445454.8333,3215601.285183983,17963900.78243553,-0.0034950417020503197,0.07441840605989326,0.023713408316914687,0.02397350374949413,201524.21401568374,1384823269543.839,648021521584.5247,0.0004169376641695779,0.2736591931686894,0.22459328598028544,0.2635500098612572,0.23819751098976794,19307821.543842513,18674099.03296747,16976354.373580236,16842922.804404028
13,2,29,x,-1049018408773.6461,-620196373647.7052,-1825465728348.4448,-444494632847.75256,-2643828164700.3413,-1049018408773.6425,-1049018408773.646,3188897.007696463,33984099.32982787,0.004856139174927001,-0.8446156786062774,-0.02439590690303113,-0.020294335618393635,500113.2843354903,-2199333531852.589,1594809755926.6953,0.001038885774686158,0.03396113841640467,0.4684669311710589,0.04373102228045676,0.45384090813207995,9606879.064942969,35734431.490167305,9515671.151093757,36359237.34510121
13,2,29,y,-1070104504410.7083,26794700923.789574,-1404632158964.3066,36799180782.74832,-195009702590.36234,-1070104504410.7083,-1070104504410.7083,3188897.007696463,19785613.888776254,0.004856139174927001,0.12010387040424243,-0.0030907665063653385,-0.003674007616495736,-274419.2740337139,-231808883373.11066,-875094801820.346,9.87978497959648e-06,0.28046731076820103,0.22196075881926247,0.27958462443392024,0.21798730597861635,22852795.577524133,16200965.470324673,23122209.819133364,15209871.129721787
13,2,29,z,3055193185466.3115,275230841867.7378,1921802500189.268,116261257296.29759,1430690945416.9446,3055193185466.314,3055193185466.3115,3188897.007696463,29260138.611255106,0.004856139174927001,0.25658249164628455,0.01533306428402217,0.014087063994738268,509424.4925843012,1314429688120.6467,1624502240049.367,0.00015324305544378233,0.3191929237763085,0.18323514581115508,0.3090983220468339,0.18847360836570273,35316787.69461476,23169715.02248941,32046525.164063796,20354237.68715539
13,2,30,x,-1985563354383.7852,-4507142428369.363,-4405594141103.449,-3467789678023.554,-3467789678023.554,-1985563354383.796,-1985563354383.7854,3144585.624078301,57995831.46737048,0.01901483432440776,-1.0,-0.01901483432440776,0.0,471358.2331135344,0.0,1482226323639.7688,0.0,0.0,0.5095074171622038,0.0,0.49049258283779607,nan,57533268.78698906,nan,58476326.2287657
13,2,30,y,-1791622268207.461,96994837235.3044,-1278935566943.7253,-50943657237.81418,-3181638938790.954,-1791622268207.4604,-1791622268207.4607,3144585.624078301,16081983.01561013,0.01901483432440776,-0.05297787693442612,-0.06291408277419548,-0.06190671722142851,442034.925027973,-3130695281553.14,1390016670583.4934,0.0027748759876691682,0.22578071865394655,0.2837266985082574,0.24773034287884033,0.24276223995895568,18970136.091545433,13740290.598901778,17871764.560527086,14306287.52595666
13,2,30,z,504885621206.70996,1155717723788.4832,1345747592619.5552,449024001915.8103,-3972228662854.3467,504885621206.7096,504885621206.71094,3144585.624078301,20239494.445998993,0.01901483432440776,0.37103418553468825,-0.06241243919846362,-0.06946759276509729,1423753.339638614,-4421252664770.156,4477114284061.057,0.00404752713189396,0.33190914516515807,0.17759827199704575,0.353607947602186,0.1368846352356101,24355314.98222989,13825408.804750256,21447764.39412866,15460274.302786719
13,3,23,x,-2718633545089.9253,-3369245274389.971,-3450068462241.091,-2518937795811.1787,-2518937795811.1787,-2718633545089.925,-2718633545089.9253,1053272.0900389438,51790609.17162608,0.04617701412269875,-1.0,-0.04617701412269875,0.0,-189595.59563698573,0.0,-199695749278.74643,0.0,0.0,0.5230885070613494,0.0,0.4769114929386506,nan,51971836.24226286,nan,51591834.76752363
13,3,23,y,-582981522879.8099,-763176150340.074,-315655669847.74756,-299845867154.38965,-483020153387.2238,-582981522879.8092,-582981522879.8099,1053272.0900389438,10799833.803339513,0.04617701412269875,-0.5708402285955427,-0.04246269976234551,-0.016103002464684553,-94905.55236196396,-183174286232.83414,-99961369492.5862,0.00027787601991771226,0.10821852144120257,0.41486998562014676,0.10636136426102599,0.37055012867762455,9097950.985626647,11382810.839116622,8972037.595389035,11168805.382180985
13,3,23,z,-754881677063.7607,484564132060.32385,128100522513.08917,-310776432843.3225,449664203.56878656,-754881677063.7592,-754881677063.7607,1053272.0900389438,22248741.62997058,0.04617701412269875,-0.2871945546328761,1.9188555699197964e-05,0.013280975560943695,-717128.4119371299,311226097046.8913,-755331341267.3295,0.00013901026372716615,0.1897504120113805,0.33333809504996886,0.16665231067218145,0.3102591822664691,20404081.86808848,24704327.3047962,19488647.615945127,22221218.653637566
13,3,24,x,-2061723247214.4385,-424574177428.48926,-433789531651.2892,-530332435447.9791,-530332435447.9791,-2061723247214.4502,-2061723247214.4385,3150936.194885151,62891316.62636759,0.0026761958561570373,-1.0,-0.0026761958561570373,0.0,-486011.3683838899,0.0,-1531390811766.4595,0.0,0.0,0.5013380979280785,0.0,0.49866190207192146,nan,63376030.80467608,nan,62404001.10620801
13,3,24,y,-2330909216059.849,318537850916.6244,309113782790.6383,-2693495091.7906837,-1642239327933.6145,-2330909216059.8486,-2330909216059.8486,3150936.194885151,12301446.171114787,0.0026761958561570373,-0.02596584827320942,-0.042368263921014025,-0.04229877422546366,-218560.4041250146,-1639545832841.8237,-688669888126.2344,0.0012918867509750884,0.23358552091548346,0.26775257701259514,0.25343155494791186,0.24523034712400957,13477725.483524134,10563715.247494943,14568575.594419196,10735400.114834705
13,3,24,z,-2312582537170.448,-268469979062.57126,-774756621981.8916,-137847712503.61163,950821351289.9994,-2312582537170.4526,-2312582537170.449,3150936.194885151,23564763.237539947,0.0026761958561570373,-0.6937116374837276,0.01280549101957984,0.014661999229181705,-1035693.4214529204,1088669063793.611,-3263403888460.448,0.0002990445512620404,0.08044251234800234,0.4208955855800762,0.07270166891013391,0.4259602331617876,16513703.838936757,26367491.348335836,14461682.268287707,23680638.425338116
13,3,25,x,-1544623892814.302,446707778469.7275,-8433419835.280029,474897533753.61975,474897533753.61975,-1544623892814.295,-1544623892814.3018,3211514.77528245,66312789.19327283,-0.0022299375185046407,-1.0,0.0022299375185046407,0.0,-628837.6569559162,0.0,-2019521426567.9216,0.0,0.0,0.4988850312407477,0.0,0.5011149687592523,nan,66943032.25287312,nan,65685350.68498709
13,3,25,y,361859471648.20013,144303060312.3461,968903802789.6434,43442536005.60212,-480955933262.2298,361859471648.19727,361859471648.20026,3211514.77528245,10483596.90845581,-0.0022299375185046407,-0.5786317188434007,-0.014285157999779221,-0.015575470579024949,262435.47480995324,-524398469267.8319,842815404910.43,0.00026313794739345545,0.1012132964095789,0.39767173483116885,0.10947084416872076,0.3916441245905315,7974301.587801151,10627317.967103537,8762850.699183274,11467121.910589537
13,3,25,z,-807495948934.797,46086136362.88118,14697622643.021206,78195027244.04868,3515295512866.1704,-807495948934.797,-807495948934.7969,3211514.77528245,16994270.63484518,-0.0022299375185046407,-0.6425012636842603,0.06440941953146984,0.06297668185789367,-1346028.8257340437,3437100485622.1216,-4322791461800.9673,0.004892362265613147,0.10491955458217626,0.39396547665857146,0.0738298135756936,0.42728515518355864,6264841.603541539,21215088.741761137,3587190.8038982633,18053779.715669543
13,3,26,x,-2941512800858.5273,-2656120580221.9253,-2072514295413.1711,-2502205761914.937,-1920519598732.2087,-2941512800858.5293,-2941512800858.5273,3153754.81698568,49843930.342699714,0.016053116555577056,-0.9915701710074972,-0.012217392775515949,0.003700398752700876,-323738.9275245472,581686163182.728,-1020993202126.3186,0.0006120855656671863,0.0030663881931409947,0.5049601700846477,0.0011485263031103803,0.490824915419101,4888949.56955327,50266768.38457811,4875952.123100477,49794992.23719196
13,3,26,y,792460474908.2344,-2269340793449.4717,-1806274470271.2922,-569080924749.4299,-1140294502393.2734,792460474908.2382,792460474908.2346,3153754.81698568,17500905.33537727,0.016053116555577056,-0.6422827040250975,-0.020659917739687342,-0.010349278630341253,612842.4971059771,-571213577643.8436,1932754977301.508,0.00013153273698722967,0.08827762369769802,0.4197489345800905,0.09058102428975316,0.4013924174324583,10307359.298753677,18557531.3582645,9221700.040562138,19846366.678788245
13,3,26,z,829888405333.252,-1231184490768.8538,-1235128657855.4124,-322418890166.98627,1022465050024.9312,829888405333.2538,829888405333.2517,3153754.81698568,18057406.272172507,0.016053116555577056,-0.352677556853392,0.01795416349578277,0.023615737422486426,-61062.65574434906,1344883940191.9172,-192576644691.67914,0.00045973278486811237,0.17033243079949195,0.33769412747829647,0.153328790773812,0.3386446509483994,12094862.058965635,22229136.111229435,9068635.583721166,20966305.966746144
13,3,27,x,-2148785653558.412,-497724676095.93695,-1051002567427.2039,-207609436368.34198,879101291675.6561,-2148785653558.422,-2148785653558.4119,3185193.5069424836,25458264.054770358,0.006013667626008644,-0.42573863155350955,0.010841123946244126,0.013401374571958688,-950613.1852380245,1086710728043.998,-3027886945234.068,0.00015825726087367268,0.14777904000468584,0.35522779380831854,0.13935164421855945,0.3576415219684362,14467354.942739572,30116649.135066062,16994199.86106685,28670752.91348025
13,3,27,y,-442089535017.551,300481233172.92615,215837745173.70654,132806927363.913,676275587994.5348,-442089535017.5535,-442089535017.5509,3185193.5069424836,16292040.578841876,0.006013667626008644,0.4255690177867118,0.013032040045040725,0.01047280942014448,-351113.71430793277,543468660630.62177,-1118365123012.0857,9.66184053994225e-05,0.3611536813644403,0.14185315244856408,0.3516308275289156,0.14536233865808004,18174911.48069965,11516803.146475669,18717707.70996212,10406316.513089668
13,3,27,z,2224333711828.613,409891849302.6803,123803108714.79077,223903460311.2625,-1795310353504.0784,2224333711828.606,2224333711828.6123,3185193.5069424836,18052834.7663618,0.006013667626008644,0.6475005705614609,-0.031221826538059366,-0.03511567975706695,1261977.9792252588,-2019213813815.3408,4019644065332.691,0.0015343165704703315,0.40557310291235255,0.0974337309006518,0.41817718236837786,0.07881598381861778,20376288.094174184,15570035.766771607,17122414.27377882,14102605.752704207
13,3,28,x,-879328341786.6731,592002713764.9989,-92199909089.79883,257202284406.46252,579500604410.5514,-879328341786.6692,-879328341786.673,3180396.0082871276,16478511.826773994,0.007521937190739738,0.6524480405071409,0.011057442903951034,0.006149769723035104,-458694.1193473919,322298320004.08887,-1458828946197.2244,4.750373289438836e-05,0.417756855150458,0.08600411344491202,0.40846716510311254,0.08777186630151765,17515648.404026028,9812863.823418569,18443468.31608082,8929191.042460645
13,3,28,y,-2233052940463.0527,-169867973978.28876,-55285143595.76752,-5263616511.360982,1734320918445.441,-2233052940463.045,-2233052940463.0527,3180396.0082871276,15864377.932799397,0.007521937190739738,-0.013869164228999144,0.03437361554470909,0.034477938526927675,-1247446.4967792518,1739584534956.802,-3967373858908.4937,0.00085787401433279,0.2570065971266125,0.24675437146875753,0.23605882075888796,0.26018021064574215,15432979.557413574,15659763.694645524,18720499.572106775,13893240.240763094
13,3,28,z,3991598862798.842,1030563501499.1488,263350796953.74646,618414368959.9243,111212960046.33025,3991598862798.8433,3991598862798.842,3180396.0082871276,27484330.632181432,0.007521937190739738,0.9405535027856109,0.0012722985610387886,-0.005802485811444829,1220095.1996674084,-507201408913.59406,3880385902752.5117,0.0002109714397024536,0.48733693463434735,0.01642403396102256,0.48293981675845804,0.013299214646172066,29289658.707058817,8239155.660231408,26875633.270092517,7200768.229192961
13,3,29,x,-1668676809959.834,14064094297.513647,-805646054335.9835,29746048605.132015,-1618164354160.3357,-1668676809959.8406,-1668676809959.8335,3208199.2773222253,22514547.723962605,-0.0011993548839931186,-0.34336578031595366,-0.02240258151269978,-0.022814398938317826,-15744.79994324391,-1647910402765.4675,-50512455799.49812,0.0004257132618785287,0.15825807082183835,0.3411422517361651,0.1700590390201848,0.3305406384218118,14682507.07717803,26801466.77892,13961183.975537747,26240598.62429103
13,3,29,y,-802614845572.0573,84294280976.13153,-24235099648.29396,40521894991.56323,232510022054.10733,-802614845572.059,-802614845572.0574,3208199.2773222253,14642954.576449871,-0.0011993548839931186,-0.7192038225034787,0.004949389418943365,0.004086808801837297,-322649.8038769425,191988127062.5441,-1035124867626.1647,2.4957682648933622e-05,0.07113655300786786,0.42826376955013545,0.0692615357403927,0.43133814170160384,9648230.39632417,15826376.62560919,9654733.017254012,15092677.289807584
13,3,29,z,624227388137.1398,-178166207919.50787,-695246119312.814,-129734352504.58374,-1175057895366.808,624227388137.1423,624227388137.1396,3208199.2773222253,35693471.70402677,-0.0011993548839931186,0.944620035075136,-0.010261459534457198,-0.009128524881872083,560839.626211047,-1045323542862.2246,1799285283503.948,0.0005605724051637121,0.4832898051641714,0.016110517393831954,0.48902021237339655,0.011579465068599972,36941301.98297466,9681422.140064701,35976993.24431444,7830022.280955474
13,3,30,x,2982893786741.7134,1829187546901.9597,3174022909087.9297,1407018870536.4705,1407018870536.4705,2982893786741.6914,2982893786741.713,3228419.362306499,58517147.38906729,-0.007447779869812653,-1.0,0.007447779869812653,0.0,488125.8409624272,0.0,1575874916205.2427,0.0,0.0,0.49627611006509365,0.0,0.5037238899349062,nan,58025358.8150632,nan,59001664.65211145
