z_index,y_index,x_index,active_interior,occupancy,child_activity,te_force_coherence,x_other,x_other_b,other_channel_angle,te_species_pair,x_species_ion,species_pair_angle,child_total_x,child_total_y,child_total_z,child_e_x,child_e_y,child_e_z,child_b_x,child_b_y,child_b_z,child_ara_x,child_ara_y,child_ara_z,flat_total_x,flat_total_y,flat_total_z,flat_e_x,flat_e_y,flat_e_z,flat_b_x,flat_b_y,flat_b_z,other_total_x,other_total_y,other_total_z,other_e_x,other_e_y,other_e_z,other_b_x,other_b_y,other_b_z,predicted_other_total_x,predicted_other_total_y,predicted_other_total_z,predicted_other_e_x,predicted_other_e_y,predicted_other_e_z,predicted_other_b_x,predicted_other_b_y,predicted_other_b_z,first_moment_total_x,first_moment_total_y,first_moment_total_z,first_moment_e_x,first_moment_e_y,first_moment_e_z,first_moment_b_x,first_moment_b_y,first_moment_b_z
0,0,25,0,12.327600676887938,76042702116950.02,0.0393254124319334,0.6744278375339118,0.382650675621453,133.0752782778326,0.047542645606991174,1.022857242963974,179.25168011170814,-1414155353263.6943,234413937142.29068,-425268934590.30194,-1412069851412.0295,354077294033.55884,-655470221945.9512,-2085501851.6647723,-119663356891.26816,230201287355.64923,-1414155353263.682,234413937142.28867,-425268934590.3029,-995739464682.2299,11935277626.23587,-215226580240.35992,-993547000578.4354,85963129371.50685,-309630739502.0216,-2192464103.7944403,-74027851745.27098,94404159261.66167,-418415888581.4645,222478659516.0548,-210042354349.94202,-418522850833.5941,268114164662.052,-345839482443.92957,106962252.129668,-45635505145.99718,135797128093.98756,-149415207437.9075,361842526577.77545,11807689658.20044,-149148338438.08807,396413919874.3832,13687107746.34459,-266868999.81942257,-34571393296.60771,-1879418088.1441498,-1145154672120.1372,373777804204.01135,-203418890582.1595,-1142695339016.5234,482377049245.89,-295943631755.677,-2459333103.613863,-108599245041.8787,92524741173.51752
0,0,26,0,12.121540689545157,69547311665599.26,0.05604867137824108,0.23747634049165725,0.4848446550556119,150.007789778991,0.0657654266160195,1.032775150005495,179.6953073600207,-1914231371544.8105,234109057343.9666,282098004377.63214,-1909909941286.4968,535270228603.42664,106286731551.77449,-4321430258.313682,-301161171259.46,175811272825.85767,-1914231371544.8208,234109057343.96585,282098004377.6331,-2083316694280.9841,27208704938.023254,382409941133.9276,-2078034310657.7217,205178175421.63293,213034341058.5364,-5282383623.262454,-177969470483.60968,169375600075.39124,169085322736.1736,206900352405.94336,-100311936756.29549,168124369371.22485,330092053181.7937,-106747609506.76192,960953364.9487724,-123191700775.85034,6435672750.466431,252514559280.17047,244586933260.79315,583477261146.9576,251314724261.73053,369358327207.35986,613426752821.4626,1199835018.4399374,-124771393946.56673,-29949491674.505028,-1830802135000.8137,271795638198.8164,965887202280.8853,-1826719586395.9912,574536502628.9928,826461093879.999,-4082548604.8225164,-302740864430.1764,139426108400.8862
0,0,27,0,12.199592989198422,40970793455982.34,0.03622061491929082,1.1002144001025973,0.06636755433600046,27.004141125413835,0.04929812342127296,1.0095429380934893,177.39535482308634,-374401698070.4621,-363284959101.70135,527638141040.8955,-375977986177.3317,-221400723856.81076,393543236898.0136,1576288106.8696237,-141884235244.8906,134094904142.88188,-374401698070.4603,-363284959101.7029,527638141040.8965,-736457313830.8094,630563441925.3135,-7763801324.625473,-737035413701.3157,746602010180.1649,-112033136629.18452,578099870.5062509,-116038568254.85141,104269335304.55905,362055615760.3473,-993848401027.0149,535401942365.52094,361057427523.98395,-968002734036.9757,505576373527.1981,998188236.3633728,-25845666990.039185,29825568838.32283,316727838179.3364,-976573981184.1326,32117460745.931404,315429803816.09283,-941086762045.9635,17749903746.544373,1298034363.243565,-35487219138.16913,14367556999.38703,-419729475651.473,-346010539258.8191,24353659421.305923,-421605609885.22284,-194484751865.79858,-94283232882.64015,1876134233.749816,-151525787393.02054,118636892303.94608
0,0,28,0,12.6038540803823,48477209840194.18,0.02213150679762574,0.9204960078741039,0.16604025055155905,47.19499789273749,0.025210379291502594,0.9885473932702372,179.39654188733,535982443169.5028,21002748606.630287,6796964362.012306,535448140675.9337,11871849561.861326,38628311741.023705,534302493.5690866,9130899044.768963,-31831347379.0114,535982443169.5063,21002748606.630287,6796964362.014083,308756765523.8519,92002174523.86555,-238401329070.84546,310438486527.4877,63671182617.42926,-184827618710.3196,-1681721003.6357477,28330991906.4363,-53573710360.52586,227225677645.65088,-70999425917.23526,245198293432.8578,225009654148.44604,-51799333055.56793,223455930451.34332,2216023497.2048345,-19200092861.667336,21742362981.514465,21144833066.580235,-225423488766.92593,-5702112179.1900835,18670315942.915123,-201321941481.5633,-13988743626.901245,2474517123.6651125,-24101547285.36265,8286631447.711162,329901598590.4321,-133421314243.0604,-244103441250.03555,329108802470.4028,-137650758864.13403,-198816362337.22086,792796120.0293648,4229444621.0736465,-45287078912.814705
0,0,29,0,12.34526979568819,65857527779712.89,0.03968301613284193,1.0959289309706908,0.29231235401292255,125.66609056008589,0.04495247954360211,1.0209853388806338,179.0773646176027,-1159125472462.0708,143846615652.55948,585862004854.8107,-1161385548144.2148,342620133096.0405,528480207111.8218,2260075682.144138,-198773517443.48105,57381797742.98894,-1159125472462.0608,143846615652.56012,585862004854.8118,-639307039851.0919,-153109186035.16296,55592261988.6682,-637585155196.2488,-103834535179.56636,-16659178745.803926,-1721884654.843131,-49274650855.59661,72251440734.47212,-519818432610.9788,296955801687.7224,530269742866.1426,-523800392947.96606,446454668275.6069,545139385857.62573,3981960336.987269,-149498866587.88443,-14869642991.483185,-683785257063.9385,740871335609.8627,-783821119444.2533,-687891005221.0043,856788395379.492,-791583538524.3738,4105748157.0657716,-115917059769.62924,7762419080.120493,-1323092296915.0303,587762149574.6997,-728228857455.5851,-1325476160417.253,752953860199.9255,-808242717270.1777,2383863502.2226405,-165191710625.22586,80013859814.59262
0,0,30,0,12.452413200441129,69647320287800.85,0.03282092182670858,1.6847826084021476,0.03827618573860442,109.53229002851135,0.037516200903434015,1.0147169834815666,178.66702806029295,-1013790931901.082,208616219585.14008,484798556517.58014,-1010208434505.0803,217075519085.63693,485012408601.2838,-3582497396.00176,-8459299500.496843,-213852083.70368227,-1013790931901.0822,208616219585.1411,484798556517.58014,-171832803273.50845,-63123229549.25757,-67606684504.34846,-167377912987.847,-42872393882.293495,-84116144824.40794,-4454890285.661461,-20250835666.964073,16509460320.059486,-841958128627.5737,271739449134.39764,552405241021.9286,-842830521517.2334,259947912967.93042,569128553425.6918,872392889.6597009,11791536166.46723,-16723312403.763168,-562839224123.0402,393957128864.82367,162319327537.55206,-563153730210.322,434502759524.0174,177197655315.53564,314506087.28184235,-40545630659.19374,-14878327777.983593,-734672027396.5486,330833899315.56604,94712643033.2036,-730531643198.169,391630365641.7239,93081510491.1277,-4140384198.3796186,-60796466326.157814,1631132542.0758934
0,0,31,0,12.547840893413321,64007334517815.83,0.03315190390454957,1.796886564121607,0.024749764762239737,98.67842300043515,0.03838362183278558,1.0170560855899562,178.99159377869657,-1036804274525.6517,69425440067.73227,-214244890754.2566,-1025660097251.0137,36932721972.33392,-197363707371.9249,-11144177274.638105,32492718095.39835,-16881183382.33168,-1036804274525.6411,69425440067.72974,-214244890754.25403,110236332609.33139,72476869370.40695,3275908328.166256,120805263105.45798,44680678688.90857,34027363985.08443,-10568930496.126583,27796190681.49839,-30751455656.918175,-1147040607134.9832,-3051429302.6746864,-217520799082.42285,-1146465360356.4717,-7747956716.574646,-231391071357.00934,-575246778.5115223,4696527413.89996,13870272274.586494,-1084999261850.3228,-391746068807.14435,-308814744681.6956,-1084817524348.3821,-428363848880.2175,-254684661928.81906,-181737501.9407115,36617780073.0732,-54130082752.876564,-974762929240.9913,-319269199436.73737,-305538836353.52936,-964012261242.9241,-383683170191.30896,-220657297943.73462,-10750667998.067295,64413970754.57159,-84881538409.79474
0,1,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,4,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,5,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,6,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,7,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,8,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,9,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,10,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,11,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,12,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,13,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
