z,y,x,active,null_005,null_010,null_020,E_magnitude_V_per_m,cB_magnitude_V_per_m,u_E_J_per_m3,u_B_J_per_m3,electric_energy_fraction,abs_cos_EB,impedance_ratio_cB_over_E,i1,i2,poynting_magnitude_W_per_m2,poynting_to_min_stress_axis_angle_deg,shear_fraction_total,shear_fraction_E,shear_fraction_B,stress_eigenvalue_min_Pa,stress_eigenvalue_mid_Pa,stress_eigenvalue_max_Pa
10,12,1,1,0,0,0,58523186.75936816,33711528.03650324,15162.63455702187,5031.246676494758,0.7508529133991247,0.009232954606596283,0.5760371214082397,0.5017058267978027,0.007986859372291672,5236695552736.945,0.0,0.4849538690988799,0.4327573138361083,0.6756710609995125,-20193.881233516637,-10132.671585488162,10132.671585488155
10,12,2,1,0,0,0,55009552.01729566,33145881.199933108,13396.61112440276,4863.824246686355,0.7336413865363244,0.5273584101858727,0.6025477391546772,0.4672827730721824,0.46624174586632006,4112193651643.778,0.0,0.8253238661883501,0.7945403393821648,0.7067817381131744,-18260.435371089116,-12053.74859802629,12053.748598026283
10,12,3,1,0,0,0,57055291.83275474,23084865.822846096,14411.546809600728,2359.2471754226117,0.8593240619657324,0.37220568711440777,0.4046051659943199,0.7186481239311762,0.25882212377534114,3244972456722.1104,8.537736462515939e-07,0.7499594123101937,0.8394492573544321,0.7264949113500374,-16770.793985023338,-12810.120637288355,12810.120637288353
10,12,4,1,0,0,0,32649548.882679056,14028034.46164283,4719.251304774324,871.1889990748627,0.8441645108928141,0.6535576833825422,0.4296547714043564,0.6883290217853143,0.47408984155760603,920171089175.3276,0.0,0.773219935904263,0.818096779203937,0.6119861082854959,-5590.4403038491855,-4672.477899676076,4672.477899676076
10,12,5,1,0,0,0,34767591.72621477,14192363.623821072,5351.406634584109,891.7193565459796,0.857167810194302,0.02151294734476293,0.4082066924733251,0.7143356203883118,0.015054830972087029,1309478135750.9685,0.0,0.8492289183775482,0.8198666421665887,0.29263602966278,-6243.125991130089,-4460.6775930165595,4460.6775930165595
10,12,6,1,0,0,0,41803404.507896714,7982140.110716972,7736.455639141208,282.0703438233202,0.9648226688517836,0.9622062912067249,0.19094473774759507,0.9296453377034863,0.3545303184365063,241202897463.8734,8.537736462515939e-07,0.4669790736985874,0.4565056780886899,0.731033322326635,-8018.525982964527,-7978.059417470873,7978.059417470874
10,12,7,1,0,0,0,22172617.385743845,9324966.820344169,2176.4698738042125,384.95797834170025,0.8497096148856232,0.9444966274772009,0.4205622934863689,0.6994192297709416,0.6750427419738397,180300518066.11325,1.2074182697257333e-06,0.8490066524582388,0.8678130857381489,0.7383808802273982,-2561.4278521459123,-2489.8211344482647,2489.821134448264
10,12,8,1,0,0,0,39748322.99442307,1448317.7677876744,6994.494853908399,9.28638001281255,0.9986740905087332,0.27242807679106956,0.03643720435679468,0.9973481810174631,0.019826711685575114,147030247865.64932,0.0,0.8763718629830509,0.8763626466176629,0.3735263663633905,-7003.781233921212,-6986.588585660612,6986.588585660611
10,12,9,1,0,0,0,46513856.360064395,9361124.236703262,9578.18959247051,387.949103499311,0.9610732786955701,0.4366477412927784,0.20125452863419174,0.922146557391051,0.16891311762158823,1039788372740.7102,8.537736462515939e-07,0.8175182508074393,0.8159216418790984,0.8088020511598084,-9966.13869596982,-9343.146938692978,9343.146938692977
10,12,10,1,0,0,0,15647576.024766896,3106504.4015548825,1083.9590485415833,42.723092465754775,0.9620806162529948,0.9107115595360259,0.19852943335363413,0.9241612325059024,0.3478942192657774,53294655710.178604,0.0,0.9072682033566708,0.9130072323365793,0.6820364751675191,-1126.682141007338,-1112.569018601277,1112.5690186012775
10,12,11,1,0,0,0,20039216.760275826,887143.4009837995,1777.789023650595,3.484226562268024,0.9980439685141784,0.6368673612309088,0.04427036303845982,0.9960879370283522,0.05627840050821318,36381733625.16692,0.0,0.8485958300490299,0.8481626782896948,0.7351870142133416,-1781.273250212863,-1777.1344957433946,1777.1344957433946
10,12,12,1,0,0,0,11079381.709409058,1475855.657148234,543.4377263832798,9.642874247840904,0.9825651555363948,0.7113158336646979,0.13320740234943598,0.9651303110727487,0.18620107750356849,30507414937.980167,8.537736462515939e-07,0.8211542376410256,0.8223346922038932,0.7406237228447639,-553.0806006311205,-543.6383820107569,543.6383820107569
10,12,13,1,0,0,0,9376224.77814687,1512813.506422207,389.2017236695057,10.131867951462567,0.9746280599377192,0.06523849566189129,0.16134569533231705,0.9492561198753792,0.020517773322425506,37571338930.45856,0.0,0.8238869952336254,0.8172204514938136,0.17283167483968923,-399.3335916209681,-379.15839422256545,379.1583942225654
10,12,14,1,0,0,0,6198593.243077762,1846891.6849454911,170.10027336036978,15.100856708022146,0.9184623943577146,0.465764591303346,0.2979533601447385,0.8369247887152503,0.25492130412240116,26890720914.38743,0.0,0.8479615713170492,0.8349492327694792,0.72660995277147,-185.20113006839193,-162.0301362827327,162.03013628273266
10,12,15,1,0,0,0,2937169.6952419044,2214173.9823519858,38.19238783233599,21.704121956644396,0.6376396215220296,0.22823422365623386,0.753846121297948,0.2752792430435074,0.2194162371582311,16807130426.25409,0.0,0.846286182161698,0.8489189515510177,0.033160659581358456,-59.896509788980396,-21.085115322092815,21.08511532209282
10,12,16,1,0,0,0,4133858.6522657713,2819026.098556009,75.6536664268194,35.181708644326505,0.6825768972970665,0.27461503318302244,0.6819357737379091,0.3651537945936158,0.255652098742651,29743902317.18345,0.0,0.8097167406768075,0.7707868561010743,0.24665867687868567,-110.8353750711459,-49.40514528294219,49.405145282942186
10,12,17,1,0,0,0,4553181.997719091,2761617.948641669,91.78014820893347,33.76338086765124,0.7310623564910722,0.061028791077246444,0.6065248325292283,0.4621247129816752,0.054121244104994574,33314842326.605762,1.2074182697257333e-06,0.8606998241256352,0.8127291696614102,0.20669882041369353,-125.54352907658472,-58.41328189002928,58.413281890029296
10,12,18,1,0,0,0,3970569.249600119,2885710.3388649444,69.79499559545525,36.865846069547864,0.6543638181167282,0.08091259530313741,0.7267749678854154,0.30872763623291666,0.0769600543294271,30314376443.568413,0.0,0.7185305944713145,0.6935562077566962,0.03676405404862665,-106.66084166500308,-33.9368590068875,33.936859006887516
10,12,19,1,0,0,1,3828366.0605159625,3160000.3990001543,64.88520026376618,44.20720010537108,0.5947728718427072,0.17920158441688672,0.8254175146914425,0.18954574368483906,0.17595299862685623,31592377468.075184,0.0,0.5976830524211899,0.6242746590853294,0.032267348117589356,-109.09240036913724,-28.214054957720737,28.214054957720734
10,12,20,1,0,0,0,3310059.993914353,2523122.7554787295,48.505441860058205,28.183536981549533,0.6324956022721415,0.01366933240899164,0.7622589198134077,0.26499120454372826,0.01318066510928299,22166805005.493587,1.9090959104164224e-06,0.1804490246746297,0.15863596704829294,0.13694789210205788,-76.68897884160774,-20.347028241991737,20.34702824199177
10,12,21,1,0,0,0,3723243.5353288813,2160554.7790366285,61.37077713129296,20.665660880664568,0.7480916848479895,0.058890127668633885,0.580288331540951,0.4961833696955293,0.05112945421704968,21315806709.43747,0.0,0.4789105991023387,0.457186820829608,0.13645737752162346,-82.0364380119575,-40.92065660761808,40.920656607618085
10,12,22,1,0,0,0,4693284.262228906,3755769.9303193986,97.51523082883557,62.44773566340795,0.6096112929586363,0.018957752176474375,0.8002434373186105,0.21922258591670415,0.018496602447345564,46780753959.17282,0.0,0.25127709800475156,0.16369606559692804,0.29629184136689524,-159.9629664922435,-35.19209492712789,35.19209492712789
10,12,23,1,0,0,1,6071766.663665212,5333755.565661237,163.210795397317,125.94616634182951,0.564436679703919,0.07771668219782792,0.8784519994122311,0.12887335940725117,0.07706860742113018,85704197926.8125,1.2074182697257333e-06,0.638054215778208,0.6359112729361055,0.43772451522523914,-289.15696173914637,-43.419700974350405,43.41970097435042
10,12,24,1,0,0,1,4689516.35460768,4551089.665636794,97.35871744941488,91.69581578999366,0.5149768999515342,0.18045937403351234,0.9704816704957484,0.029953799902472066,0.18037839907245737,55721608701.48394,8.537736462515939e-07,0.6218991652777578,0.6998667985145001,0.4138744791761445,-189.05453323940858,-34.568349725986685,34.56834972598668
10,12,25,1,0,0,0,2890970.8234757944,3335039.799878156,37.00037722953533,49.24030980274415,0.42903620672324033,0.34719696993056376,1.1536054853256734,0.1419275865541041,0.3436823099187833,24000527792.688896,0.0,0.39641081988970095,0.5490518925577956,0.0740839184583382,-86.24068703227948,-32.067271391755256,32.067271391755256
10,12,26,1,1,1,1,4926430.892567466,4935748.074053785,107.44433552379824,107.85113105063728,0.49905526220939167,0.031730734076407134,1.0018912640184146,0.0018894755818133686,0.03173067743512456,64511341078.58262,0.0,0.2678260170632302,0.18334761751074713,0.2459800634533043,-215.29546657443564,-6.843572069255873,6.843572069255881
10,12,27,1,0,1,1,8844051.437647566,8381669.953758545,346.2750926318094,311.0139332627578,0.5268231766999771,0.04387794741424122,0.9477183633373337,0.05364635339935925,0.043814763063779676,196577033756.12213,0.0,0.5834321394236736,0.6343584030123308,0.09875125048858911,-657.2890258945677,-45.5272404843859,45.52724048438574
10,12,28,1,0,0,1,13836887.492602676,11724142.540483102,847.6089892655835,608.5284879209718,0.5820940691007233,0.10220169181957448,0.8473106792803609,0.16418813820086592,0.1008147169716899,428359951483.2114,0.0,0.705839918515987,0.7255851482509958,0.004034535309550862,-1456.1374771865553,-280.5525830440058,280.5525830440061
10,12,29,1,0,0,1,15161363.930941649,12722515.161037037,1017.6426019710124,716.5800098842742,0.5868004459256412,0.026685160333837984,0.8391405429608246,0.17360089185070357,0.02627997525050368,511830306360.62286,8.537736462515939e-07,0.4701319428741325,0.47592740934188965,0.07387190274418344,-1734.2226118552867,-304.4926843360383,304.4926843360383
10,12,30,1,0,0,0,15937091.998879826,12854306.963048032,1124.441572545776,731.5029265541768,0.6058594818385346,0.016072030154700965,0.8065653987535195,0.21171896367649895,0.015707686699366924,543714707594.644,1.2074182697257333e-06,0.3500733105500174,0.3471860201324434,0.03755749469323949,-1855.9444990999525,-394.0185951104472,394.01859511044694
10,12,31,1,0,0,0,16922340.11801565,13464828.685414564,1267.7673817952268,802.6392601571205,0.6123277215724879,0.07202696117797666,0.7956836106301756,0.22465544314440933,0.07018582706757495,603255399883.6016,1.2074182697257333e-06,0.17163381763822866,0.16914489902325228,0.05218026861735992,-2070.4066419523465,-487.29877525865464,487.29877525865487
10,13,0,1,0,0,0,55020455.96571194,33000636.63710853,13401.922581370662,4821.291286974712,0.735431339290292,0.8786994847329641,0.59978849789384,0.47086267858011954,0.7751944115589298,2300784364983.305,1.2074182697257333e-06,0.23171963757221725,0.3837523480641368,0.4592872805878535,-18223.213868345367,-16528.344853270923,16528.344853270934
10,13,1,1,0,0,0,52510402.72640959,28010919.41942533,12207.013720775867,3473.549265357328,0.7784805769774278,0.28103854756655994,0.5334356235157479,0.5569611539544439,0.23341334608960937,3746934044826.711,8.537736462515939e-07,0.6500366500294955,0.5835237817391331,0.5956874653179006,-15680.562986133194,-9469.392112433212,9469.392112433206
10,13,2,1,0,0,0,15979829.073997008,19581732.017778255,1130.4802873645694,1697.5436099842302,0.3997421267989871,0.4647354314364628,1.2254030958092288,0.20051574640259887,0.4552968776223301,735455681635.9216,0.0,0.7622438228629934,0.7448339529227318,0.7696761060009474,-2828.0238973488003,-1406.9292731248179,1406.9292731248174
10,13,3,1,0,0,0,69878415.90683112,13653826.609809354,21617.46861265574,825.32975253365,0.9632251852418813,0.4020008855634981,0.19539404882924077,0.926450370483678,0.1513199423195736,2318949452798.968,0.0,0.7866837016493876,0.7841437280289845,0.8169648364668469,-22442.79836518939,-21067.65639848791,21067.656398487896
10,13,4,1,0,0,0,69099874.99235643,7847105.607562174,21138.455786887593,272.60745568970225,0.9872679160020598,0.6515004567446062,0.11356179165924962,0.9745358320040897,0.14608713756239558,1091934651048.2743,0.0,0.7828595933009829,0.781688494695276,0.7733286477528044,-21411.063242577296,-21098.98731606181,21098.987316061815
10,13,5,1,0,0,0,42752910.73844449,3409092.4606385045,8091.892612919516,51.45129319740751,0.9936817978227888,0.7854618279927945,0.07973942362649387,0.9873635956455626,0.12447310015662975,239442630049.17227,0.0,0.5580427344335599,0.5612356571059347,0.6252197023920362,-8143.343906116925,-8104.081492768013,8104.081492768015
10,13,6,1,0,0,0,16832382.625986136,4838768.8847719515,1254.3245545151055,103.65457925061267,0.923669976457462,0.8723412011740157,0.2874678524299806,0.8473399529147557,0.4632575354771569,105698246144.21027,8.537736462515939e-07,0.34166274245339406,0.33607432074563603,0.7383838604665119,-1357.9791337657184,-1311.411734269364,1311.4117342693637
10,13,7,1,0,0,0,45055384.86899066,6907873.080453618,8986.946208029796,211.25521259948732,0.9770329868917966,0.5574445499167054,0.15331958878034038,0.9540659737835397,0.16700848713325114,685883933659.2357,0.0,0.7845996720411529,0.7873546000941641,0.4332319459415849,-9198.201420629284,-8909.129833172865,8909.129833172867
10,13,8,1,0,0,0,34862044.681395054,1796639.7251135416,5380.522413451468,14.290279745795072,0.9973511073398683,0.36643201890580457,0.05153569566940405,0.9947022146797305,0.037668612898698155,154694157611.44498,1.7075472925031877e-06,0.940313060473702,0.9407306424199546,0.8663914043850104,-5394.812693197264,-5370.078555678158,5370.078555678161
10,13,9,1,0,0,0,49933648.176881544,5594748.2292249845,11038.379688865649,138.57338617971163,0.9876018638309306,0.09584326468649737,0.11204365059421516,0.975203727661832,0.021210980545007505,738141052677.8,8.537736462515939e-07,0.3031701770055184,0.3033449219908256,0.46736558193625805,-11176.95307504536,-10902.384215445332,10902.384215445338
10,13,10,1,0,0,0,21948793.941398386,2333411.776870188,2132.7505229303715,24.10468749283265,0.9888241513030896,0.6977293942671923,0.10631161708020131,0.9776483026061527,0.146695504327504,97387601957.66014,0.0,0.8164741435923687,0.8160738877929052,0.773828571193144,-2156.855210423204,-2132.2515866105427,2132.2515866105427
10,13,11,1,0,0,0,21119301.071934957,458225.99428755353,1974.5940198033115,0.9295616090246224,0.9995294606362735,0.47234290632680914,0.021697024571352006,0.9990589212725457,0.020487226704578306,22641702070.43851,0.0,0.6154193635157241,0.6154199181608667,0.7705142363112493,-1975.5235814123369,-1974.0793948637572,1974.079394863757
10,13,12,1,0,0,0,9281563.159162626,1487397.38798536,381.38269482942667,9.794285592323519,0.9749620093141378,0.6309205044244482,0.1602528973276471,0.9499240186282172,0.19715065345769492,28431117324.23041,1.2074182697257333e-06,0.8327857182991756,0.8274157852827869,0.6835927510800915,-391.1769804217502,-379.5070002736947,379.5070002736947
10,13,13,1,0,0,0,4527417.6858638665,1637849.7841253732,90.74440567331257,11.87590924612331,0.8842733112303667,0.330304043700877,0.36176246544234164,0.7685466224604892,0.2113264747796532,18578402083.109146,0.0,0.8813037982961693,0.8650083829113066,0.11009711584972023,-102.62031491943588,-81.79571635224568,81.79571635224568
10,13,14,1,0,0,0,4198054.869058151,1441437.3878911901,78.0216185821746,9.19835781666271,0.8945384051171869,0.3187024550863259,0.34335839641242755,0.7890768102341483,0.19577717951674034,15224924427.028194,0.0,0.7386698650343905,0.7321224183252416,0.657613539346181,-87.2199763988373,-70.90994361316038,70.90994361316044
10,13,15,1,0,0,0,2775122.4763337076,1435888.8211147487,34.09439939146385,9.127679100330951,0.7888190614881296,0.013594486256969367,0.5174145766033872,0.5776381229758617,0.01109708344586063,10576263628.356606,0.0,0.8633188867761732,0.8208155616198348,0.2595546110126035,-43.22207849179479,-24.971327070807376,24.971327070807366
10,13,16,1,0,0,0,2103794.7752678217,2530916.6576622166,19.594107163218016,28.35792326010039,0.4086189258357176,0.4314310779339893,1.203024500020455,0.18276214832914164,0.42416455241309403,12750506273.389599,8.537736462515939e-07,0.612001492235662,0.8831855442921979,0.18677848039203757,-47.95203042331841,-22.14727587511074,22.147275875110747
10,13,17,1,0,0,0,3865637.572842828,2931871.732593868,66.1547453725416,38.054731941330495,0.6348246539351489,0.2887762002728386,0.7584445456529803,0.26964930786974434,0.2780795233466049,28802317100.048836,0.0,0.8500963334813336,0.8417882019336144,0.20527676135404174,-104.20947731387209,-40.36539953186473,40.36539953186475
10,13,18,1,0,0,0,4263109.410141083,2639420.378246329,80.45845557722332,30.841526507390906,0.722897291358555,0.0231541312534319,0.6191303399269267,0.4457945827166318,0.02072608002808686,29859878097.97611,0.0,0.8151370143068202,0.7697816981576707,0.14555939372214588,-111.29998208461427,-49.670524795631316,49.67052479563131
10,13,19,1,0,0,0,3391427.3271975983,2722619.6390889687,50.919457155633,32.816531752347856,0.6080952505569547,0.06423853725909077,0.8027946278709507,0.21619050111334048,0.06271937298807365,24459129122.342007,0.0,0.47436625811035715,0.4691894341237902,0.0682708863559413,-83.73598890798084,-18.84935100256471,18.849351002564738
10,13,20,1,0,0,0,3456965.402289362,2539341.002239137,52.90647182654902,28.547020367975673,0.6495298163545822,0.07670269166727302,0.7345578294065275,0.29905963270862107,0.07319234880789903,23232940249.699806,0.0,0.2393921795360607,0.20549706917184427,0.197391406823506,-81.45349219452473,-25.078389215795248,25.07838921579525
10,13,21,1,0,0,0,2584339.672311835,1838222.454859778,29.567725899108815,14.959423885696728,0.6640381439639892,0.19409282843321,0.7112928979708717,0.32807628792744586,0.1833500294176205,12370254930.206074,8.537736462515939e-07,0.3898450757016706,0.3183235929554794,0.32629900564465597,-44.527149784805545,-16.734822050739712,16.734822050739705
10,13,22,1,0,1,1,2064157.1088664534,2124147.3745664703,18.862716335727626,19.97505687830451,0.48567965603425745,0.06700281867211157,1.0290628389875618,0.028640687932081375,0.06697533219650388,11612340904.322775,1.4787793334710982e-06,0.370276365205923,0.2798089391582215,0.31269155462593856,-38.83777321403211,-2.829028318080411,2.829028318080411
10,13,23,1,0,1,1,3781557.400279691,3748456.6861447454,63.30822371810084,62.20477568012703,0.5043957520068212,0.052425614335234905,0.9912468037289353,0.008791504013045787,0.052423588293991095,37574653815.23215,1.2074182697257333e-06,0.5092500892982303,0.5093373908867433,0.350231711840203,-125.5129993982278,-6.67172509658852,6.671725096588516
10,13,24,1,0,0,1,5566107.242559969,4580970.871421133,137.15823058130505,92.9038678067982,0.5961791687648,0.08180313003039884,0.8230116078960507,0.19235833752902567,0.0802754363355531,67455995185.94623,1.2074182697257333e-06,0.6645419314632877,0.6715086957460582,0.29570193876032164,-230.06209838810327,-47.953394400467,47.953394400466934
10,13,25,1,0,0,0,4014577.422910516,3389628.6638715523,71.35072827488334,50.86546061400195,0.583807504746797,0.22390716203403221,0.8443301266348765,0.16761500949301408,0.2207394419135079,35204037137.844215,0.0,0.4604136901932895,0.4823914589877707,0.17403089170506933,-122.21618888888531,-33.87410630252478,33.87410630252477
10,13,26,1,0,0,0,1709837.407129237,2632705.6969914013,12.942803653948245,30.684804522515666,0.2966654417908381,0.014767785575510386,1.539740378830307,0.4066691164188218,0.013491487378376552,11947559395.661303,0.0,0.25988023258805837,0.5299321973794298,0.10904189424446606,-43.62760817646391,-17.75176178130248,17.751761781302488
10,13,27,1,0,0,0,3168694.263355048,4654215.224040305,44.45078241127214,95.89846580887804,0.3167155006170547,0.13471063723135804,1.4688117051445575,0.3665689987664072,0.1253335468390237,38789973116.79815,0.0,0.3805986506962612,0.6207568994398731,0.20099523740369651,-140.3492482201502,-54.37176408100849,54.37176408100846
10,13,28,1,1,1,1,8050533.126954017,8339899.358608772,286.9247535919476,307.9217414136483,0.4823509191043454,0.0336987357350923,1.0359437352895209,0.03529816179190524,0.03367773554951017,178118139766.95944,0.0,0.47581601795411094,0.5702096548731793,0.009702579490181319,-594.8464950055958,-29.020646273306845,29.020646273306735
10,13,29,1,1,1,1,10845506.1154025,10632111.502301307,520.7369339283518,500.4466421398929,0.5099346935575386,0.005608179398986534,0.9803241443201868,0.01986938711448073,0.005607072255995874,306077883414.64417,0.0,0.5121256941648614,0.5709310863713193,0.13187067059324703,-1021.183576068245,-21.082725160698956,21.08272516069913
10,13,30,1,1,1,1,11536378.498005658,11340179.707834616,589.1932019325542,569.3228415108067,0.508575781291163,0.028482539221544357,0.9829930345814365,0.017151562581729313,0.028478349472251828,347122394620.81537,0.0,0.2821065603836869,0.2860553918935361,0.1461558542363237,-1158.5160434433615,-38.514211811669654,38.514211811669526
10,13,31,1,0,1,1,12619948.329915926,11562368.009533964,705.0726816286067,591.850897696812,0.5436501370384081,0.01613201545756763,0.9161977297581371,0.08730027407622408,0.016070424110968855,387273053504.5239,0.0,0.1504327790724365,0.15191943347753384,0.061322192322569545,-1296.9235793254188,-115.12413295057162,115.1241329505717
10,14,0,1,0,0,0,53384998.62686881,15432413.707948381,12617.032050889167,1054.3539975658687,0.9228787780676402,0.8424706400205728,0.28907772042502605,0.8457575561351105,0.44951485783869904,1178158086700.8137,0.0,0.724587369807972,0.7401431479237757,0.6840084170200258,-13671.386048455042,-13094.372276424701,13094.372276424707
10,14,1,1,0,0,0,50122423.32277251,10622519.885153025,11121.99907909844,499.5441069428433,0.9570156820874831,0.3287450519452756,0.2119314905575767,0.914031364174868,0.13335330004825058,1334730627528.3445,1.4787793334710982e-06,0.6440139058593747,0.6417259520779736,0.3317923215015799,-11621.54318604129,-10734.912212400075,10734.912212400073
10,14,2,1,0,0,0,77009141.28199223,12406400.591783816,26254.47243310412,681.4128741942199,0.9747024140316788,0.2450078322021457,0.16110295979478637,0.9494048280632986,0.07694590721297961,2458752297538.701,0.0,0.8168842235851766,0.8119371632345025,0.5307092117880606,-26935.885307298344,-25656.9107918336,25656.91079183359
10,14,3,1,0,0,0,14900199.845517328,8296098.194827726,982.8854841019074,304.69582409528044,0.7633579936618515,0.7091751249290287,0.5567776459940286,0.5267159873232719,0.6028281688962247,231336663260.83484,0.0,0.7570939445515339,0.8250991203423472,0.44989527366244014,-1287.5813081971878,-1030.7339954207825,1030.7339954207828
10,14,4,1,0,0,0,29315037.64703082,10593484.73222849,3804.518033612315,496.8169730959244,0.8844970288710127,0.32694087582166564,0.3613669154984508,0.7689940577417814,0.2089988923798833,779024522217.6094,0.0,0.5741094776444081,0.5584524929682844,0.1851899053539365,-4301.335006708242,-3427.687414537892,3427.687414537893
10,14,5,1,0,0,0,44536891.05390638,15132326.884840133,8781.294233387543,1013.7483561964573,0.8965039358507259,0.2723454364810638,0.3397706154774999,0.7930078717012304,0.1659159414078463,1721314359137.768,8.537736462515939e-07,0.4902905121653755,0.527654092566934,0.6985037903984517,-9795.042589584,-7935.735223854861,7935.735223854862
10,14,6,1,0,0,0,28106202.446287446,8054233.669065922,3497.2209773578006,287.18859230820937,0.9241127084631183,0.7719171467877703,0.28656428005377177,0.8482254169260692,0.40883463598236414,382000430547.1877,0.0,0.8755486337451662,0.8800721757527568,0.5823860726082275,-3784.4095696660106,-3563.443371691288,3563.443371691289
10,14,7,1,0,0,0,30016804.658269897,1205072.415385992,3988.849516672573,6.429023678215886,0.9983908446899796,0.027578459303724753,0.0401465921874527,0.9967816893799554,0.002210799064768037,95980237141.04834,8.537736462515939e-07,0.6812197134677177,0.6817202759540992,0.7097227183984212,-3995.278540350789,-3982.4302882331012,3982.4302882331
10,14,8,1,0,0,0,29509307.23454886,9033806.224256326,3855.109894232348,361.2936061441388,0.9143123740145177,0.35662131346843684,0.30613413430728525,0.8286247480288482,0.19963819974609737,661091952699.8351,0.0,0.6919969078671986,0.6898642925142168,0.15783697354824303,-4216.4035003764875,-3593.786871635319,3593.7868716353187
10,14,9,1,0,0,0,48989973.18383712,10355040.493402567,10625.102735193324,474.7033948556304,0.9572331814363376,0.5860498789428903,0.21137060954381015,0.9144663628725775,0.2371520704427987,1091090724780.9618,0.0,0.813148448240325,0.8233027571589957,0.11164734438259875,-11099.806130048957,-10486.173334489045,10486.173334489045
10,14,10,1,0,0,0,27181924.91019216,3540016.3216449334,3270.989509773344,55.4790816189307,0.983321928316867,0.9240105278795111,0.13023420281459042,0.966643856633695,0.23666154492306093,97664187582.5186,8.537736462515939e-07,0.6869911771658178,0.693528895176049,0.20075431908650093,-3326.468591392272,-3310.4781318025052,3310.478131802506
10,14,11,1,0,0,0,18807072.21967529,949244.1899429379,1565.8895254776096,3.9890973022104723,0.9974589772455486,0.7160645453780696,0.05047272530542379,0.9949179544910909,0.07209978428758501,33078453360.238514,8.537736462515939e-07,0.8694499393452441,0.8689010352083119,0.7309568531903547,-1569.8786227798198,-1565.996312421665,1565.9963124216652
10,14,12,1,0,0,0,10298205.974672629,628569.6103680623,469.5067953338044,1.749143719310298,0.9962883359670228,0.23384162492300134,0.06103680698501896,0.9925766719340371,0.028439939489419547,16706034451.500126,0.0,0.7695700652709807,0.7693199026187372,0.47854382330661266,-471.2559390531147,-467.94962057103885,467.94962057103896
10,14,13,1,0,0,0,4971784.789716562,773972.0311962609,109.43175828002897,2.6519740401616385,0.9763393492948137,0.9741136552601819,0.15567287481894093,0.9526786985895721,0.2961101986598124,2309024085.343301,1.2074182697257333e-06,0.8260563779576887,0.826045693258598,0.7755423023221216,-112.08373232019063,-111.81878682459941,111.8187868245994
10,14,14,1,0,0,0,2091636.4330208658,1697259.380210137,19.368283367340645,12.753082514028188,0.6029719731991446,0.2578139558046366,0.8114504764859417,0.20594394639771774,0.252287401686392,9104758798.18134,0.0,0.48280681434583406,0.5282349782902794,0.6320182054722628,-32.12136588136883,-10.461009275765162,10.46100927576516
10,14,15,1,0,0,0,2799369.030027782,1735182.7886007407,34.692775177626665,13.32935691270895,0.7224330463371603,0.32949050730894297,0.6198478192721594,0.4448660926738421,0.29509074173088257,12173624557.36433,0.0,0.864957484278582,0.8161611104895635,0.6195540045940444,-48.02213209033561,-25.636100841767288,25.636100841767277
10,14,16,1,0,0,0,2471684.3611813784,2079868.1409353917,27.046106507974155,19.15095075633716,0.5854508514088435,0.4200598712244482,0.8414780518096929,0.1709017028171076,0.4138799855778287,12383492721.376204,0.0,0.7449443300222228,0.7669869623306679,0.308420274759754,-46.19705726431131,-20.685969020126414,20.685969020126407
10,14,17,1,0,0,0,2577933.6948823123,2585150.2319782376,29.421324530229246,29.586276219485214,0.4986022843908226,0.5709076037255296,1.002799349382124,0.002795431218951525,0.5709053730607918,14523714155.509956,0.0,0.7430691580348275,0.9124949240681443,0.32541415502835985,-59.007600749714456,-33.688160158988,33.68816015898799
10,14,18,1,0,0,0,3670511.613852049,2316903.3824465293,59.64471114035573,23.76482287197028,0.7150826562769385,0.04783188999633522,0.6312208286449299,0.4301653125533906,0.043180245088798065,22547924976.41445,1.2074182697257333e-06,0.8341038182974102,0.7879647804715455,0.18525079002747286,-83.40953401232602,-36.060202752189205,36.06020275218919
10,14,19,1,0,0,0,3599831.551739424,2227601.1112717837,57.36976789030917,21.968155107156896,0.7231065009370296,0.06925400885756622,0.6188070411781951,0.446213001873581,0.06197726774477341,21234648129.695408,1.2074182697257333e-06,0.5159531577504116,0.4899376858309738,0.21482020161871956,-79.33792299746608,-35.741467920495495,35.74146792049551
10,14,20,1,0,0,0,3042745.0325091206,2478249.703454517,40.987351733714036,27.189978256117996,0.601187399680024,0.10119561433034509,0.8144782678063869,0.20237479935947555,0.09910168923423016,19913375631.982864,0.0,0.3124605759519424,0.30041958441739736,0.12843973425181368,-68.17732998983203,-15.362866030453564,15.362866030453558
10,14,21,1,0,0,1,2781180.7731725085,2291584.1010142337,34.24342305085863,23.248253654400205,0.595624010522663,0.0522463383900808,0.8239608597610902,0.19124802104475097,0.05128196208057165,16894327118.231318,8.537736462515939e-07,0.383475884704005,0.38035678246936006,0.06055597460311882,-57.49167670525884,-11.383590835262524,11.383590835262522
10,14,22,1,0,0,1,1934144.3910712523,1704278.4571703277,16.561379911481872,12.858782284684619,0.5629261933042591,0.08380938195598038,0.8811536848220467,0.12585238660793074,0.08314301180216951,8719031632.894127,0.0,0.27561013803075457,0.2789111594173559,0.06273295047472839,-29.4201621961665,-4.437627848252275,4.43762784825227
