replicate,gain_O,gain_U,gain_V,gain_W
683,0.2497708580140967,-0.027836530082848032,-0.010988730522325074,0.013931343669051577
684,0.09518155262029415,-0.026330154621656998,-0.002216100740515037,0.02597017218384967
685,0.12456225077179273,-0.013706943234274238,-0.013690805837228703,0.011751160579901887
686,0.1407029111578012,-0.0068351417063126085,-0.01311903823783278,0.006958774432077597
687,0.016739563266485402,-0.014494224822318325,-0.02471361590472121,-0.014010109922913294
688,0.06509324152443974,-0.018469549812067276,0.0008048324846795518,-0.00453131986287425
689,0.15147138784789083,-0.01352471937845201,-0.042331823610402,0.014590761931360996
690,0.09302305912805031,-0.009259420634363913,-0.040567850385850424,-0.010315888432062215
691,0.2370440825008805,-0.016711591375190737,-0.005043841828898499,0.022994313358893015
692,0.17498227727723248,-0.02175885022780566,-0.012978601996897154,0.008770693441758848
693,0.19929801088138854,-0.013254008532586292,-0.028916558405185144,0.008303550899137924
694,0.061905068769336324,-0.028226440819161036,-0.0006957160410550056,-0.008162748388589991
695,0.13637998029897835,-0.031801348976057575,-0.03428141586078404,0.010514254159007308
696,0.1256676447615851,-0.021712377703037244,-0.014900662699329104,-0.006828958972521226
697,0.1207236746646746,-0.025655239661616758,-0.017494790605483646,0.0034792366199219993
698,0.20618959915181367,-0.015085857675587233,-0.04614925934887926,0.009992939138399826
699,0.15349423904231752,-0.026011078483539007,0.014424817599357098,0.01061710915920977
700,0.20440421800178243,-0.02029945674778566,-0.017943558288844086,0.03014279247038787
701,0.12627434846899466,-0.014260982374545428,-0.025582363712457257,0.009118596344136143
702,0.16905314071955002,-0.014971558237994786,-0.008669235787702068,0.0065546868346769704
703,0.2231186434577025,-0.022083752653640154,-0.005473019858185824,0.006818121168603808
704,0.08835273091074092,-0.0188146287205313,-0.028654186229229328,0.022791139515814907
705,0.14919520313409773,-0.017973432642096387,-0.015689347505007722,-0.0006601427003816163
706,0.20623099969532455,-0.0261674459195258,-0.02533482522356567,0.0004253987122854186
707,0.08641119490714533,-0.01276541176751489,-0.018728967473888858,-0.020029011077978387
708,0.08289056675342643,-0.01447537363766438,-0.005026699071080776,-0.017237884286837257
709,0.16591008061552504,-0.006398497713623774,-0.016528676420219268,0.001883881317629843
710,0.11569012282616975,-0.011749215283627823,-0.009242827629632577,0.009275910506984286
711,0.31695569652185174,-0.024551351885142125,-0.02606382520949313,0.011124455545967527
712,0.17723222714236897,0.0023193873257990605,-0.0089942221186734,0.013887354423814946
713,0.22508806250203184,-0.009744562355320285,-0.017941109941142397,0.014295573417897334
714,0.2922550307918298,-0.026183399302284638,-0.03808460207019393,0.006809842600546068
715,0.15273756834506913,-0.00792249142526047,-0.018722317687965173,0.0019401252448103534
716,0.16016671604986954,-0.020819129872691855,-0.017202758860576983,-0.007983215312489467
717,0.2589112699377011,-0.03503009389940703,-0.024051214022291045,0.011505387386457344
718,0.102459938251654,-0.015217929305364475,-0.0065300566522275005,0.014877649139419802
719,0.09373974582659295,0.018241098146251966,-0.002673377584902603,0.009737859926794767
720,0.08257332346057644,-0.019678023067525974,-0.01131631927457466,-0.012311663827434982
721,0.13507351320236471,-0.017121291364754265,-0.019225346918632757,0.0026712094279627285
722,0.09613888818461591,-0.029540690931374236,-0.038311470908298784,-0.0053601895559176604
723,0.1097276991776851,-0.02575320015783089,-0.014348014679110621,0.005900051112108673
724,0.16909047706621205,-0.026050379966263915,-0.008458562917182944,0.015576247403459975
725,0.20831030379910875,-0.01502581006953485,-0.0042334510167849615,0.00928301837774581
726,0.18304689414567699,-0.01429211177214107,-0.013032576503391846,0.0100943206430828
727,0.1312070356428665,-0.02664861251150019,-0.009664938010196966,0.008904640946656994
728,0.1419964391608306,-0.008035125235462681,-0.027973207725696225,0.020003041571492575
729,0.2405358681984664,-0.025695159906170773,-0.028063301775705263,0.011900160516979064
730,0.1104740710334613,0.01864699491249311,-0.0017391234666432887,0.029936730019504032
731,0.2504203923325895,-0.014938377206146214,-0.007126590533735211,0.01581129430069861
732,0.11652519463805677,-0.017588312242103887,-0.009542241165432008,0.030240423155781904
733,0.11519174700414259,-0.013767574145080008,-0.029510862721809916,0.014712782899999
734,0.10452103016042469,0.010827586036078585,0.019633617514291823,0.037888372504194745
735,0.20407086149506526,-0.019210256435663098,-0.02958504590016564,0.016930664791988903
736,0.08154676100116198,-0.012329720876301575,-0.028076321597814813,-0.005850497337333005
737,0.15033523013708672,-0.012964510338464796,-0.013276028740980994,0.010711269690267478
738,0.13950094305650618,-0.009334973997642937,-0.001190268251687998,-0.0016336037070772136
739,0.23883657436959638,-0.02353993458254311,-0.020334443820483106,0.019230069775162506
740,0.09169560553005074,-0.0135890546055637,-0.0067111292605779305,0.010753272095204602
741,0.11909060150030948,-0.007279712579801645,-0.008408583930777036,-0.008396892705541337
742,0.19630324607943705,-0.008169927870691485,-0.000676623344838756,0.03965702608156918
743,0.03229434878691251,-0.03217002827485538,-0.009067510242215748,-0.024994381805174992
744,0.0924249172161078,0.0002465273222264086,-0.016429634522844294,0.014143593474821303
745,0.17855884506560915,-0.025164354782629905,-0.02646731706615535,0.0075281517572881596
746,0.0353514772573299,-0.02722138661908402,-0.003441685413683837,0.004554722010047696
747,0.1235694033210033,-0.010286961499406111,-0.03023203173560529,0.01055154220545318
748,0.2310326293454582,-0.01829565207436734,-0.002322745712676877,0.01723735500078305
749,0.09950492890384455,-0.02009297752984729,0.014746504016697859,0.004514878336268069
750,0.049074239470223824,-0.02115524413995784,-0.016404467110202825,0.0038205917704201564
751,0.1007954311972622,-0.022823203139760162,-0.012006055311663877,-0.01194043509398246
752,0.20772507184438427,-0.03359159971393266,-0.016010363137286543,0.0019319413430965993
753,0.1362024326818232,-0.022978909550195326,-0.021032798894504934,0.0018212508595715216
754,0.23400851725226213,-0.01041567907811447,0.002771709992548832,0.010127408903006785
755,0.19319275058353336,-0.019025413297475424,-0.018132675805642373,0.0055540646881047095
756,0.1397594648962157,-0.02044148689523606,-0.02242551734156506,-0.007187732669640345
757,0.1769146798894895,-0.023249380345157666,-0.013452059648381587,0.01791063406108684
758,0.23086625269250027,-0.023655385572702192,-0.03433064986123702,0.005481156836403045
759,0.09490477838439304,-0.01533083988478845,-0.029225795043658742,-0.026968143582205784
760,0.1199880947592975,-0.02155786556353112,-0.021667505869587433,0.014589374284803447
761,0.16587932519589677,-0.018368904965561095,-0.005837367937180815,0.019100649083519827
762,0.2655571942095071,-0.03157720878597936,-0.015111121006928574,0.024031243478802033
763,0.00892351675482339,-0.013179701673197153,-0.025660351424400263,-0.008291562345175807
764,0.15827548234203004,-0.007146152132323724,-0.044258508480394365,0.006817766074966536
765,0.10300667388045381,-0.021714894927960637,-0.008304757987881217,0.016311598133712968
766,0.12153124786525993,0.018110907511669216,0.0179766329431138,0.011408837278832351
767,0.07327611451438965,-0.014923199355223238,-0.003934263285085171,0.0024225816786387355
768,0.12100725790299705,-0.03155350727106332,-0.03271638337661997,0.00046640796868979706
769,0.20508018365576053,-0.01575317854455438,-0.039825552771540984,0.019231312196025252
770,0.17274741629972634,-0.006225331895283626,-0.01856627143579792,0.01892442926662108
771,0.06758305236777729,-0.006664033437725703,-0.010653553422644846,-0.002043716114403349
772,0.1686787575053268,-0.027076839319549073,-0.021168405319547112,0.007144803191997617
773,0.12979066330981115,-0.02426802913421433,-0.014902955229212589,0.03170246362840523
774,0.15287696823273333,0.01613504325953863,-0.005661259684141218,0.016992666321020367
775,0.07851824958986087,-0.015338111996773485,-0.004995848319163887,-0.02785060940449613
776,0.16217682643027231,0.0010363417136823871,-0.02305261340377429,0.019725298297680327
777,0.07894837129187227,-0.02050100729232973,-0.03073811345394506,9.797447497461587e-05
778,0.12299520724865654,-0.015438340619713165,0.00020775753702417799,0.016185271950583835
779,0.13684672295694345,-0.0268887230832644,-0.01814415796949409,0.014641123434019132
780,0.22079529135049092,-0.021814489724569563,-0.013557916197564968,0.010562397943306046
781,0.19658044241980466,-0.017738647596257984,-0.02064151880742804,-0.011921532257732625
782,0.19707066252606098,-0.0066930229857220525,-0.01939409796878211,0.016669163903379913
783,0.06697719992193962,-0.002398812909770509,-0.024897782671125412,0.018611768144888186
784,0.10119976606643422,-0.009373368238217994,-0.014394699457600968,0.0017156868441785544
785,0.18878413102418268,-0.016085386061315265,-0.016212553463582635,0.006819058126420141
786,0.13844058889227484,-0.014150148423211162,-0.020390231885753396,-0.0015205167845788736
787,0.08552120353294579,-0.021863101035518584,-0.01674161763230031,-0.02415538671537054
788,0.05781894670304821,0.00515291539847873,-0.02862803393847213,-0.011621891412273433
789,0.09699604060788569,0.006140170289140046,-0.0011218506775769743,0.005541260210208843
790,0.2019362836807892,-0.021072534666706,-0.027081081653445693,0.004932117423818716
791,0.12479115044667,-0.020745556934318454,-0.019273946434595457,0.01623206660558818
792,0.2422988189051719,-0.01490182531050488,-0.014526820807501117,0.01558591895371908
793,0.1106877775122459,-0.0120958177359769,-0.02571702809437859,0.005994666400205184
794,0.1674935573129639,-0.018979918672503038,-0.02805896808570174,0.004997262457589358
795,0.1900210860182343,-0.00947771081674631,-0.026178359133950613,0.024117482496716525
796,0.030507449589891378,-0.015835667086075755,3.4241472129381556e-05,-0.0046420720204818355
797,0.15257717803660598,-0.011040444716312159,-0.009991816981973933,0.00855039886665876
798,0.17478807464982782,-0.01542805124576363,-0.02517678283129543,0.022328133270668626
799,0.16651924770796023,-0.021053721059719033,-0.017624538820885993,0.005818224753120216
800,0.12813087628276065,-0.020003354499170456,-0.01411714279086218,0.024147455255857264
801,0.16504257158776203,-0.008602466085075866,-0.019513932340404327,0.027270526930641692
802,0.1491598075067352,-0.018851045580403403,-0.009301954006457835,-0.000330095826242216
803,0.1993669826756147,-0.028723786711645438,-0.028065216679849625,0.00356372582913711
804,0.18980708755647624,-0.019748247463681645,-0.023527627273547624,0.013768900591466737
805,0.11847495228337845,-0.009593716832762667,0.007147076950159925,-0.009121887223138225
806,0.19455492238786487,-0.015513583829848132,-0.008214748093547275,0.030627143841890803
807,0.11842463370516942,-0.019771987378105482,-0.027447493670503365,0.015440316592688852
808,0.11925366903032941,-0.03657139072767368,-0.016782098239093157,-0.018001198346925706
809,0.12115476321812979,-0.032364805123561435,0.002471485619441993,0.019844448668992376
810,0.09038067806246397,-0.021450229119697628,-0.022110256096523173,0.003433872499050916
811,0.2139020183067617,0.004048415444374398,-0.0328442816109471,-0.0039018870804963246
812,0.11367128082239264,-0.006996600022801003,-0.029585304681737812,0.002522681141633787
813,0.1454139609269508,-0.014484362475590373,0.0015510110507792607,0.005721044586271207
814,0.14634736991863384,-0.01801615229366793,-0.017596490812711085,-0.019130678808570112
815,0.10143620890639038,-0.02594562827618274,-0.002359886073055817,0.026100557926342915
816,0.1663438903241592,-0.008353829347960806,-0.016296951242098512,-0.010729310296593964
817,0.2271652180332302,0.007149797907197053,-0.022830331407697635,0.005430230903656907
818,0.16310406318550186,-0.033129568046776026,-0.037973432486965386,0.003021027423516842
819,0.1815982802803121,-0.006839495510555071,-0.014366530814178935,0.024115547449335417
820,0.1321822992775432,-0.01717628541904026,-0.015104370054398242,-0.012358656463829831
821,0.04943132535573547,-0.021339238131041993,-0.010786672961404342,0.012762559633373916
822,0.1619130938527642,-0.02006018370420315,-0.013620166914309007,0.010883237692243863
823,0.05776358621875799,-0.017996114559954757,-0.009494094211968784,-0.0055999097434786815
824,0.08153933240181188,-0.018048765578338344,-0.0010568184253296753,0.005616692164356452
825,0.18166683081271062,-0.00597580541007825,-0.01858243166310336,0.013817544838727547
826,0.15011915547867638,-0.0005018939629928276,-0.009524864532533428,-0.012884970490484982
827,0.15916101629328883,0.01668877388375334,-0.018825341230439552,0.01406315922704826
828,0.11629977585681917,-0.008969958937257161,-0.0052979820796017485,0.010043657484354651
829,0.09981968754588699,-0.006949512768357646,-0.02194486370160531,-0.0012818578885314125
830,0.16134401295431378,-0.016034547483630535,-0.026886597640806587,0.016367431072924155
831,0.1089964623140921,0.00162661417229637,-0.014943669358788103,0.006861886403207618
832,0.20283982893578867,-0.013778102223620303,0.00026252488719102907,0.025998748085148904
833,0.1700447479926982,-0.03089738582166124,-0.031368502382844055,0.011112497017204293
834,0.07476377120073219,-0.018681682362378993,-0.04075151281506573,-0.01868564452417454
835,0.043673532710810314,-0.01152108480072811,-0.01205178863062506,0.0005409125120545699
836,0.16559845040847732,0.012551906252804113,-0.02399198390613333,-0.0002259061013987207
837,0.13880226323665934,-0.0173246799340967,-0.026271235756204492,0.009919977878703135
838,0.23694109725456425,-0.027977499012088236,-0.022093435948913998,0.007922455737154999
839,0.17219941790717108,-0.026877036429167056,-0.031113536478765358,0.007582461555503683
840,0.08869403163037104,-0.033457732109263505,-0.011814860968741625,0.003680777881628461
841,0.0999304800106755,-0.020800333104860735,-0.018819714818883337,0.014542944388010182
842,0.022378887986746143,-0.017279778751031927,-0.003060752043827053,0.005504741073542485
843,0.1061385565325077,-0.014747165959553943,-0.02431420245033511,0.010340424140399374
844,0.06183361357017003,-0.00022870777792149966,-0.01642966402273016,-0.0074456820004726865
845,0.11139664820137907,-0.0073387705289778005,-0.015464084252292842,0.006758860732952177
846,0.19504931519985624,-0.02258986124949347,-0.013270133559926789,0.018695574952522498
847,0.15586992423692103,-0.0001269006798625405,-0.007375622693462924,-0.004937875514789747
848,0.09137439473679643,-0.009001221398345916,-0.00812878382188531,0.0032946314986382896
849,0.1656754377615125,-0.01245290910664143,-0.0030711304023272046,-0.0013563740860935702
850,0.07685115246745344,-0.014901388926871872,-0.0002887741056474269,0.008504459166103318
851,0.15564188204906748,-0.026331968885369816,-0.030993508197368458,-0.004268833649490045
852,0.02442060531492596,-0.020058703072936,-0.00932718614985295,-0.027655418650631036
853,0.08765409064866247,-0.021549684363299626,-0.02496859343107638,0.0215551457703973
854,0.06934390530345447,-0.011712911487324451,-0.01571092320175671,0.028279477468619696
855,0.11203165415235983,-0.03272451030887402,-0.03338305348674586,0.014605064781995969
856,0.17298555519305003,0.01568561502552579,-0.012857445003640722,0.025217806443196378
857,0.19328292041498996,-0.030603527777451456,-0.023925404027383967,0.011933914068285478
858,0.058157278992531425,-0.029213586179966722,-0.024512279577046492,0.007184408641965234
859,0.16781385096789259,-0.025222491692511007,-0.022326445753684476,0.012030829801626841
860,0.20860817551138566,-0.02831366854755135,-0.01611828603134624,-0.004330752405265148
861,0.1416193277336022,0.0018563291986656294,0.0029037557562580085,0.01109514240498588
862,0.1047205871768383,0.006730786818817003,-0.0008195373952826213,0.010475560698344433
863,0.20275826681487796,-0.022653187151477683,-0.0226316954507626,0.012014139459742945
864,0.06148209203389965,-0.012717907648165605,-0.024305543035794797,0.004089571171225437
865,0.1084831580519019,-0.023751041530293282,-0.004696632616068008,0.010668832870494915
866,0.10178018282339285,-0.024751594275450595,-0.03281588758607734,0.011316216388476796
867,0.15570983824451157,-0.015494461921573555,-0.021922760836522892,0.0074035466888559
868,0.18962074520948857,-0.024016793686933546,-0.02173825158891618,0.015250569436244699
869,0.057240994078214036,-0.0007471925564492832,-0.008002229158847518,0.0349814440978371
870,0.1185581542984625,-0.0060280737615057145,-0.0022586208277306508,0.002569970625904361
871,0.09303530163951423,-0.022757842599063327,-0.008917081285058748,0.012109699239325145
872,0.15140408246663328,0.005686817960580903,-0.02596589960907325,0.023061226206709362
873,0.18913758928398627,0.012699135350611845,-0.026922652459226093,0.017511242315830344
874,0.1375060589193594,-0.01922204293334051,-0.018293628216367264,0.02003112911446303
875,0.18537394590848522,-0.012526259258802908,-0.017745460722437434,0.010131998179761403
876,0.22434546688268064,-0.010450523558971136,-0.022888242681712745,0.015399252926649898
877,0.17730675073872493,-0.011646422064188089,-0.012505524315959304,0.016301659020589443
878,0.19910896334237393,-0.025107186767504563,-0.02197264370252805,0.010081125399088009
879,0.1693853299282455,0.011965301275572271,-0.01580575751890878,0.023802854722697164
880,0.10044716916085106,-0.021769641002855833,-0.020612754891681018,0.0015783953972563491
881,0.29280085621162155,-0.017310338769677136,-0.022804618327406212,-0.00034327041007031767
882,0.017270313558817252,-0.00682648358959459,0.008881390010933465,-0.04979439379969164
883,0.030854040058366117,-0.02690553565442544,0.011300843165813701,-0.014584542090647856
884,0.13353785360717874,-0.03557180717485875,-0.006444690512334983,0.02013813463192904
885,0.11648955688030316,-0.011642114463835895,-0.007142090926054223,0.006025373638567366
886,0.13064637503704146,-0.035206796411476615,-0.00527247600937697,0.006729863952473547
887,0.19199280268051844,-0.016493032013539466,-0.01206979908990169,0.0019556024947061657
888,0.07022237092819339,-0.03246030131214672,-0.02116616587922926,0.007944534630195177
889,0.13686872728898958,-0.014023486494014303,-0.016624560485407835,0.009867578720405001
890,0.022466675363041255,-0.01845393289281483,-0.01873455297875326,0.004170482497980577
891,0.016179734380045496,-0.01778086394700429,-0.009252211829205326,-0.021946578421029983
892,0.13718338227167337,-0.0026040222771250843,-0.024459832582355068,0.006250137548995283
893,0.19535341879923496,-0.030837117510958745,-0.021858604968252315,-0.002200270285808603
894,0.16431210712706656,-0.017302525978545313,-0.016538505396184844,-0.006385251571203732
895,0.18211472979276078,-0.025662514991457108,-0.006834078673931376,0.0116711223936653
896,0.07647590591186804,-0.012384774921916142,-0.00753276891348631,-0.005678598550390879
897,0.19775973973307037,-0.0008667061282625621,0.016275609723653717,0.010808972345179746
898,0.12620919709224376,-0.018224304226685195,-0.02489808056567333,-0.0019380470060903487
899,0.21805390339164288,-0.031110468857818097,-0.018159276691307458,0.004516319794881318
900,0.09703209798026491,-0.03160073535941876,-0.013473025945204942,-0.015343674813527164
901,0.167161328500666,-0.026496450800160387,-0.007268512328339138,0.010467299114236717
902,0.1434060331490341,-0.0076531445568839285,-0.006822983904831714,0.007681101885930297
903,0.08584308640577154,-0.022538363642060855,-0.03887499999887867,-0.019588969924281496
904,0.17156846949407334,-0.015353648773101636,-0.007638499146739974,0.016352723300461447
905,0.17284886226599494,-0.0029888951480616655,-0.014086174480665958,0.020654870342615483
906,0.22983233801020808,-0.016068072073832873,-0.018945578207374636,0.015745314562481183
907,0.14395897107212063,-0.02497237910200112,-0.02611701381298226,-0.0028461409074036492
908,0.049316592961438865,-0.018012108471375576,-0.03172850858373488,0.0014799251908826916
909,0.1804176241958838,-0.007703783469726444,0.0021517640432305862,0.01309533927667017
910,0.15529681575962595,-0.01303883087108737,-0.02332098024283158,0.017024688915110775
911,0.25094317056830784,-0.012386811254023078,-0.021337617121795827,0.009542763771551832
912,0.24030098152418855,-0.005222881974057625,-0.010362378286369767,0.012378720624021122
913,0.09623907602895132,0.020731383244686374,0.009105776025902457,0.0197964389206553
914,0.15508164853186934,-0.023081861775965384,-0.026358754610802837,0.012087011434855577
915,0.17704719918149536,-0.016983939387814173,-0.0028299930406221474,-0.001696065157376081
916,0.20926909718720355,-0.016068081834779813,-0.03796618955916098,0.015653715081728303
917,0.1656978590982605,-0.00892984214473791,-0.01972972771250192,-0.0026435499272472462
918,0.15954080683183536,0.00967613094393771,-0.003434891463439005,0.02427847646961423
919,0.23572011492079803,-0.027314028543332425,-0.03196047869702556,0.011184032465567317
920,0.16592733505698976,-0.030677720804150432,-0.018244004842940864,0.0020210503760644816
921,0.2055727315725111,-0.00647013657335882,-0.0117036776907673,0.009843676433847759
922,0.18156639843452393,-0.015140434395419122,-0.03339961231866817,0.012061176383628025
923,0.1835331685772683,-0.00856945283659205,-0.031232213148386867,0.011406920215971228
924,0.21613428460188622,-0.013107250569892592,-0.015518344500651482,0.012669308910078891
925,0.10722172745968128,0.006134760984527476,0.0033449916685828196,0.019301501067698568
926,0.1540289475018617,0.012289444427173724,-0.01389619232946826,-0.0027438204466789795
927,0.08054237209083215,-0.030288777597296646,-0.022494635288300202,0.008903270217028858
928,0.08823142466463818,-0.011238887422249988,-0.01713925228719937,0.023668998360483195
929,0.12446013441205084,-0.004309614868016398,-0.018176590531559844,0.012280881101584873
930,0.1778771940618349,-0.015545373208284419,-0.023825282096154643,-0.0018071377244279763
931,0.1411677477441735,-0.018076471732436206,-0.054939681240169014,-0.013144713315647483
932,0.06648162963137882,-0.028422291464222038,-0.028239290793188543,-0.003984610492774543
933,0.1524615262094775,0.007094939320185456,-0.006237368498617224,0.0032231951297053696
934,0.14495654124692603,-0.026789777307755003,-0.021560232986898242,0.002815066693685253
935,0.21454118717073423,0.002436867437168533,-0.02454271423045351,0.010523946634470538
936,0.10341923366242467,-0.006640879973629055,-0.013402859525218691,0.01303533523176792
937,0.14202006260496836,-0.03180661111365102,-0.03405013119790312,-0.008633137137867397
938,0.14183564667074267,-0.010945112419208591,-0.018254607410256085,0.005280185079552746
939,0.10728270986854171,-0.028101060802721678,-0.014304677004029598,0.03244099278677004
940,0.18537390329277847,0.006271048476286567,-0.015343141782328873,0.015618723126936795
941,0.1534491782270192,-0.020093459811010295,0.015982493789896246,-0.002778725246864955
942,0.13681808627982905,-0.021281576603040975,-0.01235121204939671,0.016642285767519027
943,0.1417826621730579,-0.018885146475407844,-0.005034818266443031,0.012527228708672511
944,0.1797343652511587,-0.02679579405905641,-0.016271456621830938,0.020757457353724473
945,0.1925565526746965,-0.011351938632944147,-0.02619174725127582,0.01107398432029294
946,0.15861946494604984,-0.01590398709124341,-0.011051502569807026,0.014330489084408815
947,0.19001690506898616,-0.010278444242468376,-0.027046452449666747,0.006824526232898309
948,0.14288732669050275,-0.019426805640088807,-0.025143005900915227,0.002746215753256176
949,0.057940217101156044,0.0008783050984336738,-0.016685500363949668,0.004857856798316185
950,0.03028799652221592,-0.008297407650555089,-0.026668489672858176,-0.003794201658132934
951,0.06245097831417712,0.00042503744372401897,-0.030288794402741903,0.007177627489920124
952,0.1348886836078167,-0.005151294411388285,-0.006097699723367267,0.015640450594077815
953,0.19614135705192492,-0.01103675380620106,-0.020229337530918823,-0.011674793679616435
954,0.13114598297216562,-0.002238283205133529,0.012844853804655054,-0.0013491502636100439
955,0.2018977862835818,0.0016969574222645,-0.02041272068433786,0.02471374484395994
956,0.07363182367356691,-0.013278182566351049,-0.011995079773374107,-0.006738590460204197
957,0.10631439065542381,-0.03393520690747476,0.013178244631394054,0.011250358212736344
958,0.19007110566887742,-0.0323037547006817,-0.025768400722908646,0.008055334506423262
959,0.058732897910341864,-0.015814892487258758,-0.03231809504215599,-0.017554238382198717
960,0.15561730276216823,-0.02534417658871857,-0.028264608396313395,0.01878768851642676
961,0.07474483422409472,-0.015044091694376593,-0.009131733764974781,-8.064450657263578e-05
962,0.0743701330570089,-0.013184134171675854,-0.01320002153774591,0.016700776876634404
963,0.11095331530524144,-0.0027082354847443035,-0.03282360308284771,0.006522250371380212
964,0.15300223473855057,-0.0005926750729521313,-0.009218946525656246,0.01629178078464666
965,0.23175927219970283,-0.022794725966227114,-0.013646392270612928,0.017700445309330015
966,0.10897488814145029,-0.0348979061868846,0.014796138264937975,0.0014702297782804852
967,0.1499524291508635,-0.01308186641837672,-0.036842066299840326,0.002806833050963964
968,0.24628982418940848,-0.016249580622043958,-0.02145190241667727,0.012376666151205029
969,0.08644488332575295,-0.017780094007310954,-0.018309062593837577,-0.02287752816421551
970,0.06668493236102346,-0.026329314804261594,-0.015200095371263433,0.016391483328195622
971,0.1098906404693557,-0.024103325664266873,-0.03061937195305542,0.010262376869543122
972,0.2365139221115954,-0.02360250384636675,0.01666579053762207,0.011695569015446217
973,0.14289774950808154,-0.004603396389906145,-0.01514947966571989,-0.007295477824093677
974,0.010603294612478331,-0.0053051647806579005,-0.04376878874603318,-0.003467660282425289
975,0.15281391269666733,-0.01118228381847719,-0.017052253426834474,-0.007310831786259353
976,0.1626302606464125,-0.01801197835336521,0.004829385213702353,0.0022203989241555977
977,0.2294427037770822,-0.03376991418348618,-0.02546653970956192,0.015232723037526208
978,0.11203725713775325,-0.03602125760390096,-0.033081752569821266,0.010514269273567689
979,0.12811242463235994,0.005544717299620916,0.010108237316355462,0.04179445185618602
980,0.21527814878724838,-0.02197257872781666,-0.028021992327455836,0.011747412171009053
981,0.18775518960259774,-0.01632920369112667,0.00835126925661378,0.018092604736331785
982,0.0854915888171226,-0.01539302181575719,-0.021716429205431043,0.010618618409040326
983,0.06583806284073146,-0.017401449754908205,-0.0008854372622713047,0.002890083199318716
984,0.050187324495611585,-0.021912219890520834,-0.018288480424987652,-0.01214473099939517
985,0.17279088937075626,-0.014514658565788041,-0.023075388102649974,0.008996455426069527
986,0.2517899971556449,-0.004632082210118904,0.018027207195705497,0.024446303412020587
987,0.15074087166327743,0.0032287807271085267,0.018285446205854927,0.013937673068028622
988,0.23781613000705748,-0.017429879392914627,-0.008954102813505616,0.023815525245441616
989,0.17551825173407842,-0.029694893041998904,-0.009686192210678346,-0.0004092372658399679
990,0.08578016420804169,0.007202067728907968,-0.005525491380192538,0.013624212095729615
991,0.15833132749630618,-0.010734043994428566,-0.006539899967809681,0.015169577671077183
992,0.21991667651988112,-0.025578589675818053,-0.01894330744721051,0.01641090078909435
993,0.23411939706210716,-0.022463940879860145,-0.021948662202740277,0.01169483069327737
994,0.09703135258028739,-0.0026428771813629126,0.003254227899254003,0.008577048540404308
995,0.12885975641474923,-0.019195015009256133,-0.030231604429954206,-0.004244619805755967
996,0.11290538817301143,-0.022003118594967175,-0.027338463846361183,0.005691248661801485
997,0.1268374163257484,0.007006988141037618,-0.005160842972499413,0.008881298694857764
998,0.16075567271983493,-0.019349416603970715,-0.011753142922722448,-0.009459769663287432
999,0.1916388543163643,-0.027102713792343414,-0.038232553859477214,0.017557232317352844
1000,0.1633099468057716,-0.014245410340929965,-0.02994883806870563,-0.00074541352711055
1001,0.013003251841035901,-0.01414634414220517,-0.016964103845036105,-0.026499744913462298
1002,0.1228603253486612,-0.009520557007427044,-0.01949382837263469,-0.013402099877468876
1003,0.10273655631416467,-0.012973532429256807,-0.03881798287048399,0.006056808112900769
1004,0.18247287604482465,-0.00516793674383198,0.023836385294175533,0.018659904161247076
1005,0.09630509180803382,-0.017681937101247103,-0.015748662618371156,0.008191281174117826
1006,0.13918234242277117,-0.026967642057915242,-0.02870196681360926,0.0221509661768563
1007,0.1450565975930148,-0.007841638774582993,0.0015717697589591184,0.002873742546156688
1008,0.23148002959484604,-0.02086088568731892,-0.0312218499124004,0.010389128654124224
1009,0.23856083056654553,-0.010766672505731156,-0.04896432616315538,0.02186738187874726
1010,0.12664032948524773,0.007054729138363136,-0.04439874232252228,0.006760551231275391
1011,0.1153832525572096,-0.0013956039361724404,-0.001562319653379829,0.015627158149061016
1012,0.07058076704164173,-0.03124607723127859,-0.014292779828101176,0.003849411209517206
1013,0.03540083741002176,-0.03924668754193439,-0.0202570016436181,-0.00331912443351956
1014,0.02591270817329583,-0.019599552803798437,-0.0009432308441568171,-0.011416179552801609
1015,0.09447297231245899,-0.011619027049334152,-0.03316544263042398,0.0006567876725079858
1016,0.07287177422675928,-0.010464973396610677,-0.018864867007199138,0.02456431590299446
1017,0.1617895026983488,0.0016152026401240471,-0.018089297210756916,6.48843343185046e-05
1018,0.19262216460600423,-0.013565058433272714,-0.022421185297586632,0.0004017021057384218
1019,0.1284224200693932,-0.027461179622592535,-0.005733060979270954,0.019231952775351613
1020,0.10668691546143938,-0.0031634741344488404,0.005194714041210191,-0.004979841196180557
1021,0.12508621536036313,-0.01694097183766763,-0.026521151182670843,-0.00247934840447539
1022,0.2480301613332433,-0.019800607333422482,-0.018468590287981534,0.001403048649180727
1023,0.18548146897168394,-0.007406939245439226,-0.020786482768439196,0.00918317740039154
1024,0.14519650532048511,-0.013241842228296052,-0.01732113483872877,0.012624338098136345
1025,0.0412436665912812,-0.018864108883333897,-0.02127009306646288,-0.004582287859864698
1026,0.09792402567095648,-0.01049653110411719,-0.02710671585940161,0.004271897076173925
1027,0.03763627648638357,-0.021219190922658004,0.010976055068090185,0.01963979185971121
