shift_samples,shift_us,full_four_landmark_order,quarter_error,as_good_as_real
591,2.9549999999999996,False,0.05231530255420508,False
592,2.9599999999999995,False,0.05258668203530331,False
593,2.9649999999999994,False,0.052858734422972564,False
594,2.9699999999999998,False,0.05313146313093642,False
595,2.9749999999999996,False,0.05340487180402759,False
596,2.9799999999999995,False,0.05367896317417764,False
597,2.9849999999999994,False,0.0539537402101804,False
598,2.9899999999999993,False,0.05422920617867505,False
599,2.9949999999999997,False,0.054505363207670854,False
600,2.9999999999999996,False,0.054782215682648294,False
601,3.0049999999999994,False,0.05505976519384809,False
602,3.0099999999999993,False,0.05533801546494832,False
603,3.0149999999999997,False,0.05561696847638509,False
604,3.0199999999999996,False,0.055896627205603344,False
605,3.0249999999999995,False,0.05617699433551743,False
606,3.0299999999999994,False,0.056458072599015474,False
607,3.0349999999999997,False,0.05673986339561099,False
608,3.0399999999999996,False,0.057022370205111805,False
609,3.0449999999999995,False,0.057305595390807706,False
610,3.0499999999999994,False,0.05758954019827822,False
611,3.0549999999999997,False,0.057874206600134814,False
612,3.0599999999999996,False,0.058159597868040314,False
613,3.0649999999999995,False,0.05844571439039964,False
614,3.0699999999999994,False,0.058732560588998506,False
615,3.0749999999999997,False,0.05902013756380381,False
616,3.0799999999999996,False,0.059308448051921314,False
617,3.0849999999999995,False,0.0595974928655178,False
618,3.0899999999999994,False,0.059887274915803645,False
619,3.0949999999999993,False,0.060177795430691794,False
620,3.0999999999999996,False,0.06046905460814589,False
621,3.1049999999999995,False,0.06076105453175068,False
622,3.1099999999999994,False,0.06105379746425321,False
623,3.1149999999999993,False,0.06134728591722527,False
624,3.1199999999999997,False,0.06164152205363305,False
625,3.1249999999999996,False,0.061936508773443144,False
626,3.1299999999999994,False,0.06223224867396587,False
627,3.1349999999999993,False,0.06252874454085244,False
628,3.1399999999999997,False,0.06282599768982622,False
629,3.1449999999999996,False,0.06312401185690975,False
630,3.1499999999999995,False,0.06342278784771238,False
631,3.1549999999999994,False,0.0637223287988598,False
632,3.1599999999999997,False,0.06402263450703938,False
633,3.1649999999999996,False,0.06432370657331993,False
634,3.1699999999999995,False,0.06462554655069258,False
635,3.1749999999999994,False,0.06492815655232226,False
636,3.1799999999999997,False,0.06523153871715998,False
637,3.1849999999999996,False,0.0655356947472443,False
638,3.1899999999999995,False,0.06584062704572996,False
639,3.1949999999999994,False,0.06614634021328875,False
640,3.1999999999999993,False,0.06645283342754049,False
641,3.2049999999999996,False,0.06676010990309722,False
642,3.2099999999999995,False,0.06706817115408176,False
643,3.2149999999999994,False,0.06737701952472325,False
644,3.2199999999999993,False,0.06768665669599921,False
645,3.2249999999999996,False,0.06799708580831404,False
646,3.2299999999999995,False,0.0683083073882706,False
647,3.2349999999999994,False,0.06862032407872004,False
648,3.2399999999999993,False,0.06893313805465417,False
649,3.2449999999999997,False,0.069246750019827,False
650,3.2499999999999996,False,0.06956116062103163,False
651,3.2549999999999994,False,0.06987637282150516,False
652,3.2599999999999993,False,0.07019238760119362,False
653,3.2649999999999997,False,0.07050920894874624,False
654,3.2699999999999996,False,0.07082683475057172,False
655,3.2749999999999995,False,0.0711452680764117,False
656,3.2799999999999994,False,0.07146450933890602,False
657,3.2849999999999997,False,0.07178456173170206,False
658,3.2899999999999996,False,0.07210542517209806,False
659,3.2949999999999995,False,0.07242710200831803,False
660,3.2999999999999994,False,0.0727495925930558,False
661,3.3049999999999997,False,0.07307289876882378,False
662,3.3099999999999996,False,0.07339702121899683,False
663,3.3149999999999995,False,0.07372196189149616,False
664,3.3199999999999994,False,0.07404772121946102,False
665,3.3249999999999993,False,0.07437430114208166,False
666,3.3299999999999996,False,0.07470170240499874,False
667,3.3349999999999995,False,0.07502992614662735,False
668,3.3399999999999994,False,0.07535897281637166,False
669,3.3449999999999993,False,0.07568884519864377,False
670,3.3499999999999996,False,0.07601954157797614,False
671,3.3549999999999995,False,0.07635106385847973,False
672,3.3599999999999994,False,0.07668341288853597,False
673,3.3649999999999993,False,0.07701658900836339,False
674,3.3699999999999997,False,0.07735059449476189,False
675,3.3749999999999996,False,0.07768542932907424,False
676,3.3799999999999994,False,0.07802109624027553,False
677,3.3849999999999993,False,0.07835759491987004,False
678,3.3899999999999997,False,0.07869492846264203,False
679,3.3949999999999996,False,0.07903309748127735,False
680,3.3999999999999995,False,0.07937210532102862,False
681,3.4049999999999994,False,0.07971195214172982,False
682,3.4099999999999997,False,0.08005264032499448,False
683,3.4149999999999996,False,0.08039416991037723,False
684,3.4199999999999995,False,0.08073654447774437,False
685,3.4249999999999994,False,0.08107976682128848,False
686,3.4299999999999993,False,0.08142384116660994,False
687,3.4349999999999996,False,0.08176876902270674,False
688,3.4399999999999995,False,0.08211455506775694,False
689,3.4449999999999994,False,0.08246120132060814,False
690,3.4499999999999993,False,0.08280871061118611,False
691,3.4549999999999996,False,0.08315708422065138,False
692,3.4599999999999995,False,0.08350632672850972,False
693,3.4649999999999994,False,0.08385643957373473,False
694,3.4699999999999993,False,0.08420742554604022,False
695,3.4749999999999996,False,0.0845592868302496,False
696,3.4799999999999995,False,0.08491202446910179,False
697,3.4849999999999994,False,0.08526563907338369,False
698,3.4899999999999993,False,0.08562013394660356,False
699,3.4949999999999997,False,0.08597550927102465,False
700,3.4999999999999996,False,0.08633176993234282,False
701,3.5049999999999994,False,0.08668891478067808,False
702,3.5099999999999993,False,0.08704694773154936,False
703,3.5149999999999997,False,0.0874058689948653,False
704,3.5199999999999996,False,0.08776568158022269,False
705,3.5249999999999995,False,0.08812638560085767,False
706,3.5299999999999994,False,0.08848798412369602,False
707,3.5349999999999993,False,0.08885047810846841,False
708,3.5399999999999996,False,0.08921387102018741,False
709,3.5449999999999995,False,0.08957816465546248,False
710,3.5499999999999994,False,0.08994336345054599,False
711,3.5549999999999993,False,0.09030947062578049,False
712,3.5599999999999996,False,0.0906764905700086,False
713,3.5649999999999995,False,0.09104442533299623,False
714,3.5699999999999994,False,0.09141328139627058,False
715,3.5749999999999993,False,0.09178305963007743,False
716,3.5799999999999996,False,0.09215376460562286,False
717,3.5849999999999995,False,0.09252539961036255,False
718,3.5899999999999994,False,0.09289796848649323,False
719,3.5949999999999993,False,0.09327147442990663,False
720,3.5999999999999996,False,0.0936459224821013,False
721,3.6049999999999995,False,0.09402131873721103,False
722,3.6099999999999994,False,0.094397669425417,False
723,3.6149999999999993,False,0.09477497980853178,False
724,3.6199999999999997,False,0.09515325474857755,False
725,3.6249999999999996,False,0.0955324986541709,False
726,3.6299999999999994,False,0.09591271818045777,False
727,3.6349999999999993,False,0.0962939177406596,False
728,3.6399999999999992,False,0.09667610178095065,False
729,3.6449999999999996,False,0.09705927635038558,False
730,3.6499999999999995,False,0.09744344793478527,False
731,3.6549999999999994,False,0.09782862033039574,False
732,3.6599999999999993,False,0.09821480042428604,False
733,3.6649999999999996,False,0.09860199362014571,False
734,3.6699999999999995,False,0.09899020609033254,False
735,3.6749999999999994,False,0.09937944226998163,False
736,3.6799999999999993,False,0.09976970653351419,False
737,3.6849999999999996,False,0.1001610045252252,False
738,3.6899999999999995,False,0.10055334222399454,False
739,3.6949999999999994,False,0.10094672508504665,False
740,3.6999999999999993,False,0.10134115646891473,False
741,3.7049999999999996,False,0.10173664514594871,False
742,3.7099999999999995,False,0.10213319439599916,False
743,3.7149999999999994,False,0.10253081207188885,False
744,3.7199999999999993,False,0.1029295003426024,False
745,3.7249999999999996,False,0.10332926694886552,False
746,3.7299999999999995,False,0.10373011492276718,False
747,3.7349999999999994,False,0.10413205017872224,False
748,3.7399999999999993,False,0.10453507751498453,False
749,3.744999999999999,False,0.10493920274646801,False
750,3.7499999999999996,False,0.1053444317536264,False
751,3.7549999999999994,False,0.10575077214854578,False
752,3.7599999999999993,False,0.10615822730253738,False
753,3.7649999999999992,False,0.10656680481339986,False
754,3.7699999999999996,False,0.1069765075024881,False
755,3.7749999999999995,False,0.10738734353727564,False
756,3.7799999999999994,False,0.10779931702104983,False
757,3.7849999999999993,False,0.108212434317632,False
758,3.7899999999999996,False,0.1086266979448191,False
759,3.7949999999999995,False,0.10904211623062182,False
760,3.7999999999999994,False,0.10945869266438674,False
761,3.8049999999999993,False,0.10987643421541377,False
762,3.8099999999999996,False,0.1102953438481235,False
763,3.8149999999999995,False,0.1107154297075631,False
764,3.8199999999999994,False,0.11113669283600364,False
765,3.8249999999999993,False,0.11155913863369116,False
766,3.8299999999999996,False,0.1119827704491721,False
767,3.8349999999999995,False,0.11240759162905622,False
768,3.8399999999999994,False,0.11283360385072672,False
769,3.8449999999999993,False,0.11326081037996177,False
770,3.849999999999999,False,0.11368921350106531,False
771,3.8549999999999995,False,0.11411881926286693,False
772,3.8599999999999994,False,0.11454962887782283,False
773,3.8649999999999993,False,0.11498164683178069,False
774,3.869999999999999,False,0.11541487617994367,False
775,3.8749999999999996,False,0.1158493184483676,False
776,3.8799999999999994,False,0.11628497649449332,False
777,3.8849999999999993,False,0.11672185034576149,False
778,3.8899999999999992,False,0.11715994196404977,False
779,3.8949999999999996,False,0.1175992532269503,False
780,3.8999999999999995,False,0.11803978423316225,False
781,3.9049999999999994,False,0.11848153566230657,False
782,3.9099999999999993,False,0.11892450835484064,False
783,3.9149999999999996,False,0.11936870353806578,False
784,3.9199999999999995,False,0.11981412456850743,False
785,3.9249999999999994,False,0.1202607709163202,False
786,3.9299999999999993,False,0.120708644847912,False
787,3.9349999999999996,False,0.12115774534862261,False
788,3.9399999999999995,False,0.12160807363811399,False
789,3.9449999999999994,False,0.1220596273373965,False
790,3.9499999999999993,False,0.12251240840828159,False
791,3.954999999999999,False,0.12296641372218453,False
792,3.9599999999999995,False,0.12342164714193837,False
793,3.9649999999999994,False,0.1238781033004584,False
794,3.9699999999999993,False,0.12433578627786285,False
795,3.974999999999999,False,0.12479469278921718,False
796,3.9799999999999995,False,0.12525482610383637,False
797,3.9849999999999994,False,0.1257161830229228,False
798,3.9899999999999993,False,0.1261787678238523,False
799,3.994999999999999,False,0.12664257843992505,False
800,3.9999999999999996,False,0.12710761841846002,False
801,4.004999999999999,False,0.1275738840858336,False
802,4.01,False,0.12804137832737228,False
803,4.015,False,0.12851009793389478,False
804,4.02,False,0.12898004478886382,False
805,4.0249999999999995,False,0.12945121626669603,False
806,4.029999999999999,False,0.12992361720578388,False
807,4.034999999999999,False,0.13039724324371454,False
808,4.039999999999999,False,0.13087209646637255,False
809,4.044999999999999,False,0.1313481755143837,False
810,4.05,False,0.13182548253198728,False
811,4.055,False,0.1323040148726758,False
812,4.06,False,0.13278377348066966,False
813,4.0649999999999995,False,0.13326475790816367,False
814,4.069999999999999,False,0.13374696690585547,False
815,4.074999999999999,False,0.13423039711985485,False
816,4.079999999999999,False,0.13471504929050615,False
817,4.084999999999999,False,0.13520092065826328,False
818,4.089999999999999,False,0.13568801042125755,False
819,4.095,False,0.13617631755582027,False
820,4.1,False,0.13666584166502083,False
821,4.1049999999999995,False,0.13715658212939819,False
822,4.109999999999999,False,0.13764853794370396,False
823,4.114999999999999,False,0.13814170611426324,False
824,4.119999999999999,False,0.13863608796346583,False
825,4.124999999999999,False,0.13913168195418707,False
826,4.129999999999999,False,0.13962848758064655,False
827,4.135,False,0.14012650097542712,False
828,4.14,False,0.1406257230723973,False
829,4.145,False,0.14112615372399,False
830,4.1499999999999995,False,0.141627791392559,False
831,4.154999999999999,False,0.14213063490058853,False
832,4.159999999999999,False,0.14263468396730872,False
833,4.164999999999999,False,0.14313993916239587,False
834,4.169999999999999,False,0.1436464020399808,False
835,4.174999999999999,False,0.1441540737471183,False
836,4.18,False,0.14466295669629725,False
837,4.185,False,0.14517305363723482,False
838,4.1899999999999995,False,0.1456843653130726,False
839,4.194999999999999,False,0.14619689345370296,False
840,4.199999999999999,False,0.1467106403665489,False
841,4.204999999999999,False,0.1472256077623974,False
842,4.209999999999999,False,0.14774179563968382,False
843,4.214999999999999,False,0.14825920950723404,False
844,4.22,False,0.14877784869597416,False
845,4.225,False,0.1492977200196503,False
846,4.2299999999999995,False,0.149818822630293,False
847,4.234999999999999,False,0.15034116184804308,False
848,4.239999999999999,False,0.15086473806794198,False
849,4.244999999999999,False,0.15138955822580913,False
850,4.249999999999999,False,0.15191562131520941,False
851,4.254999999999999,False,0.15244293384371077,False
852,4.26,False,0.1529714948949426,False
853,4.265,False,0.15350131102503295,False
854,4.27,False,0.15403238029141547,False
855,4.2749999999999995,False,0.15456470971442393,False
856,4.279999999999999,False,0.15509829885772258,False
857,4.284999999999999,False,0.15563315552375057,False
858,4.289999999999999,False,0.15616927810246312,False
859,4.294999999999999,False,0.1567066728962746,False
860,4.299999999999999,False,0.15724533903334637,False
861,4.305,False,0.15778528270141962,False
862,4.31,False,0.15832650200857445,False
863,4.3149999999999995,False,0.15886900461219755,False
864,4.319999999999999,False,0.15941278726009583,False
865,4.324999999999999,False,0.15995785958319747,False
866,4.329999999999999,False,0.1605042209325705,False
867,4.334999999999999,False,0.16105187922357028,False
868,4.339999999999999,False,0.16160083405043763,False
869,4.345,False,0.16215109467395739,False
870,4.35,False,0.16270266274315087,False
871,4.3549999999999995,False,0.16325554633387296,False
872,4.359999999999999,False,0.1638097446054793,False
873,4.364999999999999,False,0.16436526533430507,False
874,4.369999999999999,False,0.1649221107368179,False
875,4.374999999999999,False,0.16548028620841126,False
876,4.379999999999999,False,0.1660397947891692,False
877,4.384999999999999,False,0.16660064251572343,False
878,4.39,False,0.16716283324515863,False
879,4.395,False,0.16772637424399872,False
880,4.3999999999999995,False,0.16829126740766542,False
881,4.404999999999999,False,0.16885752090422312,False
882,4.409999999999999,False,0.1694251383915309,False
883,4.414999999999999,False,0.16999412814069337,False
884,4.419999999999999,False,0.17056449515848965,False
885,4.424999999999999,False,0.1711362451854957,False
886,4.43,False,0.1717093829156902,False
887,4.435,False,0.1722839162207393,False
888,4.4399999999999995,False,0.1728598473396381,False
889,4.444999999999999,False,0.17343718259118984,False
890,4.449999999999999,False,0.17401592906017405,False
891,4.454999999999999,False,0.17459609134528414,False
892,4.459999999999999,False,0.17517767875328133,False
893,4.464999999999999,False,0.17576069443364617,False
894,4.47,False,0.17634514669574863,False
895,4.475,False,0.17693104068011617,False
896,4.4799999999999995,False,0.17751838420968352,False
897,4.484999999999999,False,0.17810718332595893,False
898,4.489999999999999,False,0.1786974462233995,False
899,4.494999999999999,False,0.1792891765277983,False
900,4.499999999999999,False,0.17988238157927633,False
901,4.504999999999999,False,0.18047706481178333,False
902,4.509999999999999,False,0.1810732338086643,False
903,4.515,False,0.18167089306885698,False
904,4.52,False,0.18227005011657776,False
905,4.5249999999999995,False,0.18287070951432127,False
906,4.529999999999999,False,0.18347287918990596,False
907,4.534999999999999,False,0.18407656135290212,False
908,4.539999999999999,False,0.18468176424770189,False
909,4.544999999999999,False,0.18528849263325153,False
910,4.549999999999999,False,0.185896753331111,False
911,4.555,False,0.18650655095441376,False
912,4.56,False,0.18711789192935696,False
913,4.5649999999999995,False,0.18773078024394374,False
914,4.569999999999999,False,0.1883452219830123,False
915,4.574999999999999,False,0.18896122444602775,False
916,4.579999999999999,False,0.189578793014476,False
917,4.584999999999999,False,0.1901979335194527,False
918,4.589999999999999,False,0.19081865300487022,False
919,4.594999999999999,False,0.19144095593170302,False
920,4.6,False,0.19206485026330417,False
921,4.6049999999999995,False,0.19269034162083076,False
922,4.609999999999999,False,0.19331743659805256,False
923,4.614999999999999,False,0.19394614097651786,False
924,4.619999999999999,False,0.19457646327562456,False
925,4.624999999999999,False,0.19520840625471336,False
926,4.629999999999999,False,0.19584197839894313,False
927,4.634999999999999,False,0.19647718539306092,False
928,4.64,False,0.197114035147688,False
929,4.645,False,0.19775253297561818,False
930,4.6499999999999995,False,0.1983926835052523,False
931,4.654999999999999,False,0.19903449134930506,False
932,4.659999999999999,False,0.19967796547400263,False
933,4.664999999999999,False,0.20032311014388732,False
934,4.669999999999999,False,0.20096993154967036,False
935,4.674999999999999,False,0.20161843209706481,False
936,4.68,False,0.2022686164333582,False
937,4.685,False,0.20292048757376702,False
938,4.6899999999999995,False,0.20357405055332523,False
939,4.694999999999999,False,0.20422930950758394,False
940,4.699999999999999,False,0.2048862698940398,False
941,4.704999999999999,False,0.2055449315431609,False
942,4.709999999999999,False,0.2062052998489896,False
943,4.714999999999999,False,0.2068673759626516,False
944,4.719999999999999,False,0.20753116324392512,False
945,4.725,False,0.2081966621913685,False
946,4.7299999999999995,False,0.20886387421117214,False
947,4.734999999999999,False,0.2095328017123359,False
948,4.739999999999999,False,0.2102034492876615,False
949,4.744999999999999,False,0.2108758192162607,False
950,4.749999999999999,False,0.2115499122661263,False
951,4.754999999999999,False,0.2122257305291962,False
952,4.759999999999999,False,0.21290327296170958,False
953,4.765,False,0.2135825418005005,False
954,4.77,False,0.21426353822271998,False
955,4.7749999999999995,False,0.21494626393365202,False
956,4.779999999999999,False,0.21563072005801565,False
957,4.784999999999999,False,0.21631690962024946,False
958,4.789999999999999,False,0.21700482907470292,False
959,4.794999999999999,False,0.21769448461853447,False
960,4.799999999999999,False,0.21838587775041485,False
961,4.804999999999999,False,0.21907901038813465,False
962,4.81,False,0.219773884723655,False
963,4.8149999999999995,False,0.22047050662890272,False
964,4.819999999999999,False,0.22116887726927936,False
965,4.824999999999999,False,0.22186900096884066,False
966,4.829999999999999,False,0.22257087694010264,False
967,4.834999999999999,False,0.22327451176031365,False
968,4.839999999999999,False,0.22397990377689786,False
969,4.844999999999999,False,0.22468706200728866,False
970,4.85,False,0.22539598656431303,False
971,4.8549999999999995,False,0.22610668387720567,False
972,4.859999999999999,False,0.22681915228834276,False
973,4.864999999999999,False,0.22753339935971562,False
974,4.869999999999999,False,0.22824942669360448,False
975,4.874999999999999,False,0.22896723402087255,False
976,4.879999999999999,False,0.22968682622526138,False
977,4.884999999999999,False,0.23040820507627335,False
978,4.89,False,0.2311313720984186,False
979,4.895,False,0.23185633012229345,False
980,4.8999999999999995,False,0.2325830808633888,False
981,4.904999999999999,False,0.23331162622792723,False
982,4.909999999999999,False,0.23404196812566447,False
983,4.914999999999999,False,0.23477410892516393,False
984,4.919999999999999,False,0.23550805163920102,False
985,4.924999999999999,False,0.236243795381686,False
986,4.929999999999999,False,0.23698134247782965,False
987,4.935,False,0.2377206918194814,False
988,4.9399999999999995,False,0.23846184218182104,False
989,4.944999999999999,False,0.23920479554301088,False
990,4.949999999999999,False,0.23994954855383216,False
991,4.954999999999999,False,0.24069609918081397,False
992,4.959999999999999,False,0.24144444457160558,False
993,4.964999999999999,False,0.2421945788328907,False
994,4.969999999999999,False,0.24294649708036536,False
995,4.975,False,0.24370019129839982,False
996,4.9799999999999995,False,0.24445565110276324,False
997,4.984999999999999,False,0.24521286650156748,False
998,4.989999999999999,False,0.24597181942776453,False
999,4.994999999999999,False,0.24673249159043548,False
1000,4.999999999999999,False,0.24749487794771635,False
1001,5.004999999999999,False,0.24825900739447615,False
1002,5.009999999999999,False,0.24902480500142388,False
1003,5.014999999999999,False,0.24979225707235803,False
1004,5.02,False,0.25056135003562396,False
1005,5.0249999999999995,False,0.25133206664747254,False
1006,5.029999999999999,False,0.252104388962183,False
1007,5.034999999999999,False,0.2528782940309783,False
1008,5.039999999999999,False,0.25365376057916134,False
1009,5.044999999999999,False,0.25443076070771076,False
1010,5.049999999999999,False,0.2552092653325101,False
1011,5.054999999999999,False,0.25598923847489596,False
1012,5.06,False,0.25677064117824755,False
1013,5.0649999999999995,False,0.2575534262293834,False
1014,5.069999999999999,False,0.25833754281418864,False
1015,5.074999999999999,False,0.2591229282826205,False
1016,5.079999999999999,False,0.25990951292695363,False
1017,5.084999999999999,False,0.26069721404489077,False
1018,5.089999999999999,False,0.2614859418535075,False
1019,5.094999999999999,False,0.26227558567761833,False
1020,5.1,False,0.2630660346991268,False
1021,5.1049999999999995,False,0.2638571447602909,False
1022,5.109999999999999,False,0.26464877708986234,False
1023,5.114999999999999,False,0.2654407537021162,False
1024,5.119999999999999,False,0.2662329055594068,False
1025,5.124999999999999,False,0.2670250207248517,False
1026,5.129999999999999,False,0.26781689580889567,False
1027,5.134999999999999,False,0.26860828322519714,False
1028,5.139999999999999,False,0.26939893811682736,False
1029,5.145,False,0.2701885803952344,False
1030,5.1499999999999995,False,0.2709769253111989,False
1031,5.154999999999999,False,0.27176365595701035,False
1032,5.159999999999999,False,0.27254845231963476,False
1033,5.164999999999999,False,0.2733309532375424,False
1034,5.169999999999999,False,0.2741108052513971,False
1035,5.174999999999999,False,0.2748876016512637,False
1036,5.179999999999999,False,0.2756609522126031,False
1037,5.185,False,0.27643040319471057,False
1038,5.1899999999999995,False,0.2771955160201329,False
1039,5.194999999999999,False,0.27795578816055255,False
1040,5.199999999999999,False,0.27871073218551623,False
1041,5.204999999999999,False,0.2794598001821842,False
1042,5.209999999999999,False,0.28020245984105685,False
1043,5.214999999999999,False,0.2809381223764823,False
1044,5.219999999999999,False,0.2816661980615981,False
1045,5.225,False,0.2823860553405634,False
1046,5.2299999999999995,False,0.283097055141849,False
1047,5.234999999999999,False,0.28379851711857673,False
1048,5.239999999999999,False,0.2844897588239994,False
1049,5.244999999999999,False,0.28517003994054013,False
1050,5.249999999999999,False,0.2858386309245723,False
1051,5.254999999999999,False,0.28649472891473726,False
1052,5.259999999999999,False,0.2871375451172391,False
1053,5.264999999999999,False,0.2877662168024341,False
1054,5.27,False,0.288379887507235,False
1055,5.2749999999999995,False,0.28897762901090107,False
1056,5.279999999999999,False,0.2895585287846709,False
1057,5.284999999999999,False,0.29012159563677165,False
1058,5.289999999999999,False,0.2906658569485754,False
1059,5.294999999999999,False,0.2911902654237768,False
1060,5.299999999999999,False,0.2916937838059177,False
1061,5.304999999999999,False,0.29217530891072385,False
1062,5.31,False,0.2926337576956898,False
1063,5.3149999999999995,False,0.29306798035067605,False
1064,5.319999999999999,False,0.2934768415887975,False
1065,5.324999999999999,False,0.2938591513418801,False
1066,5.329999999999999,False,0.29421373159703357,False
1067,5.334999999999999,False,0.29453935992511737,False
1068,5.339999999999999,False,0.29483483010256417,False
1069,5.344999999999999,False,0.29509889652226284,False
1070,5.349999999999999,False,0.29533033484961546,False
1071,5.3549999999999995,False,0.2955278878090438,False
1072,5.359999999999999,False,0.29569031609089835,False
1073,5.364999999999999,False,0.2958163678560335,False
1074,5.369999999999999,False,0.2959047961840612,False
1075,5.374999999999999,False,0.29595436240451234,False
1076,5.379999999999999,False,0.29596383010892324,False
1077,5.384999999999999,False,0.29593198668916876,False
1078,5.389999999999999,False,0.2958576228922829,False
1079,5.395,False,0.29573956535920687,False
1080,5.3999999999999995,False,0.2955766459568778,False
1081,5.404999999999999,False,0.29536773436674146,False
1082,5.409999999999999,False,0.29511171138012204,False
1083,5.414999999999999,False,0.29480750586788984,False
1084,5.419999999999999,False,0.2944540508524912,False
1085,5.424999999999999,False,0.29405034615922954,False
1086,5.429999999999999,False,0.29359539676779034,False
1087,5.435,False,0.2930882880079698,False
1088,5.4399999999999995,False,0.2925281018318776,False
1089,5.444999999999999,False,0.29191402304234604,False
1090,5.449999999999999,False,0.2912452153031627,False
1091,5.454999999999999,False,0.29052097254808174,False
1092,5.459999999999999,False,0.2897405683699056,False
1093,5.464999999999999,False,0.28890340423227,False
1094,5.469999999999999,False,0.2880088599405498,False
1095,5.474999999999999,False,0.2870564462241537,False
1096,5.4799999999999995,False,0.28604564397149834,False
1097,5.484999999999999,False,0.284975563460767,False
1098,5.489999999999999,False,0.28384577680314815,False
1099,5.494999999999999,False,0.28265603736706535,False
1100,5.499999999999999,False,0.28140609445631226,False
1101,5.504999999999999,False,0.28009579589619804,False
1102,5.509999999999999,False,0.2787249299342772,False
1103,5.514999999999999,False,0.27729351914024425,False
1104,5.52,False,0.2758014969667104,False
1105,5.5249999999999995,False,0.27424892719634664,False
1106,5.529999999999999,False,0.2726358566032475,False
1107,5.534999999999999,False,0.2709624531310204,False
1108,5.539999999999999,False,0.26922886992919415,False
1109,5.544999999999999,False,0.26743537296095365,False
1110,5.549999999999999,False,0.2655822176223609,False
1111,5.554999999999999,False,0.2636697690207279,False
1112,5.559999999999999,False,0.26169838328125117,False
1113,5.5649999999999995,False,0.259668525276577,False
1114,5.569999999999999,False,0.25758064953469284,False
1115,5.574999999999999,False,0.2554353231411247,False
1116,5.579999999999999,False,0.2532330986530157,False
1117,5.584999999999999,False,0.2509746448137833,False
1118,5.589999999999999,False,0.24866062316360799,False
1119,5.594999999999999,False,0.24629180045341792,False
1120,5.599999999999999,False,0.24386894918357227,False
1121,5.6049999999999995,False,0.24139293083545882,False
1122,5.609999999999999,False,0.23886462229972538,False
1123,5.614999999999999,False,0.23628498034258666,False
1124,5.619999999999999,False,0.23365498042461907,False
1125,5.624999999999999,False,0.23097567377282185,False
1126,5.629999999999999,False,0.22824813215145717,False
1127,5.634999999999999,False,0.2254735008616574,False
1128,5.639999999999999,False,0.22265294632497035,False
1129,5.645,False,0.21978770472636605,False
1130,5.6499999999999995,False,0.21687902727604608,False
1131,5.654999999999999,False,0.21392823049786192,False
1132,5.659999999999999,False,0.2109366441793024,False
1133,5.664999999999999,False,0.20790565349773021,False
1134,5.669999999999999,False,0.20483666156213198,False
1135,5.674999999999999,False,0.20173110848602666,False
1136,5.679999999999999,False,0.1985904686783182,False
1137,5.684999999999999,False,0.1954162273872715,False
1138,5.6899999999999995,False,0.19220991779828195,False
1139,5.694999999999999,False,0.18897307015742698,False
1140,5.699999999999999,False,0.1857072627169733,False
1141,5.704999999999999,False,0.1824140584300224,False
1142,5.709999999999999,False,0.17909507003574837,False
1143,5.714999999999999,False,0.1757518801750696,False
1144,5.719999999999999,False,0.1723861226976543,False
1145,5.724999999999999,False,0.16899939818643533,False
1146,5.7299999999999995,False,0.1655933485484743,False
1147,5.734999999999999,False,0.16216957681063326,False
1148,5.739999999999999,False,0.15872973425464137,False
1149,5.744999999999999,False,0.1552754125374296,False
1150,5.749999999999999,False,0.1518082736434045,False
1151,5.754999999999999,False,0.14832990153344872,False
1152,5.759999999999999,False,0.1448419688009459,False
1153,5.764999999999999,False,0.14134606567528674,False
1154,5.769999999999999,False,0.13784387034450657,False
1155,5.7749999999999995,False,0.1343369884036303,False
1156,5.779999999999999,False,0.13082710821808868,False
1157,5.784999999999999,False,0.12731584483769381,False
1158,5.789999999999999,False,0.12380489725541532,False
1159,5.794999999999999,False,0.12029589241872302,False
1160,5.799999999999999,False,0.11679053637665643,False
1161,5.804999999999999,False,0.11329047143794246,False
1162,5.809999999999999,False,0.10979740865114113,False
1163,5.8149999999999995,False,0.1063129888864357,False
1164,5.819999999999999,False,0.1028389250228034,False
1165,5.824999999999999,False,0.09937685553995884,False
1166,5.829999999999999,False,0.09592848257232123,False
1167,5.834999999999999,False,0.09249543555616774,False
1168,5.839999999999999,False,0.08907939296509126,False
1169,5.844999999999999,False,0.08568195536093043,False
1170,5.849999999999999,False,0.08230476813399717,False
1171,5.8549999999999995,False,0.07894939165207832,False
1172,5.859999999999999,False,0.07561743001713234,False
1173,5.864999999999999,False,0.07231040067195699,False
1174,5.869999999999999,False,0.06902986028897029,False
1175,5.874999999999999,False,0.06577727709568221,False
1176,5.879999999999999,True,0.0625541384903397,False
1177,5.884999999999999,True,0.05936185669285998,False
1178,5.889999999999999,True,0.05620182932991191,False
1179,5.894999999999999,True,0.05307539790069837,False
1180,5.8999999999999995,True,0.04998387643615221,False
1181,5.904999999999999,True,0.04692852788858837,False
1182,5.909999999999999,True,0.04391058876551074,False
1183,5.914999999999999,True,0.04093124167763312,False
1184,5.919999999999999,True,0.03799163529194083,False
1185,5.924999999999999,True,0.03509287187865162,False
1186,5.929999999999999,True,0.03223600046421454,False
1187,5.934999999999999,True,0.029422032819365784,False
1188,5.9399999999999995,True,0.026651907949294562,False
