replicate,shifted_lock_brier,improvement_over_parent_child
664,0.1008386473809653,-0.011951011322375443
665,0.10369464157078621,-0.014807005512196353
666,0.09967243422216517,-0.010784798163575304
667,0.10120242188189207,-0.012314785823302213
668,0.10286951430875933,-0.013981878250169472
669,0.10025868763165958,-0.011371051573069724
670,0.0997869074433271,-0.010899271384737244
671,0.10027895051612921,-0.011391314457539353
672,0.09942700575094507,-0.010539369692355208
673,0.09845123512457421,-0.009563599065984349
674,0.10075669258028745,-0.01186905652169759
675,0.09938771102537038,-0.010500074966780515
676,0.10087841351176687,-0.011990777453177004
677,0.10022382001096611,-0.011336183952376247
678,0.10318844433906717,-0.014300808280477306
679,0.10218942372313106,-0.013301787664541195
680,0.10230955831610095,-0.013421922257511085
681,0.10318643436414364,-0.014298798305553778
682,0.10356082270351954,-0.014673186644929684
683,0.09970903485679478,-0.010821398798204915
684,0.09778629133739904,-0.008898655278809176
685,0.1023417625260831,-0.013454126467493235
686,0.0998257488979061,-0.010938112839316241
687,0.10140600130453271,-0.012518365245942853
688,0.10151753753460023,-0.012629901476010369
689,0.10098155968749821,-0.012093923628908348
690,0.10203896389750558,-0.013151327838915719
691,0.10419656056008016,-0.015308924501490295
692,0.10082084243254513,-0.011933206373955271
693,0.10147421363060706,-0.012586577572017199
694,0.10275514712905948,-0.013867511070469615
695,0.10170607537707084,-0.012818439318480979
696,0.09971497367435928,-0.010827337615769414
697,0.10138007820382526,-0.0124924421452354
698,0.10182254340467349,-0.01293490734608363
699,0.10255239221013475,-0.013664756151544888
700,0.09954872618672364,-0.01066109012813378
701,0.10016031297342715,-0.011272676914837285
702,0.10086256927642721,-0.011974933217837352
703,0.10072180865614562,-0.011834172597555759
704,0.10294179801507265,-0.014054161956482791
705,0.10063749723020474,-0.011749861171614875
706,0.09850080836447053,-0.009613172305880671
707,0.09854067323663478,-0.009653037178044915
708,0.10003792296809311,-0.011150286909503246
709,0.10033980260648696,-0.011452166547897102
710,0.1004736246504668,-0.011585988591876942
711,0.10432763386140259,-0.01543999780281273
712,0.10007436887270181,-0.01118673281411195
713,0.10122922771840064,-0.012341591659810774
714,0.10261781071693536,-0.013730174658345501
715,0.10005406656529368,-0.011166430506703823
716,0.10369270026045836,-0.0148050642018685
717,0.09946160461246739,-0.01057396855387753
718,0.10186903363626121,-0.012981397577671347
719,0.10196011066410057,-0.013072474605510712
720,0.10082518376427597,-0.011937547705686113
721,0.10335999274235359,-0.014472356683763732
722,0.09879993468995922,-0.00991229863136936
723,0.1041212556644164,-0.015233619605826546
724,0.10350936918669813,-0.014621733128108272
725,0.10371365045131092,-0.014826014392721062
726,0.10244703578858334,-0.013559399729993482
727,0.10064346352070165,-0.01175582746211179
728,0.09915034332743446,-0.010262707268844595
729,0.10113316615014802,-0.012245530091558154
730,0.10011405480444896,-0.011226418745859099
731,0.1021604573352252,-0.013272821276635344
732,0.10303985086191378,-0.014152214803323918
733,0.09972458764896765,-0.010836951590377786
734,0.10239698626078926,-0.0135093502021994
735,0.1038203016607872,-0.014932665602197345
736,0.10155460029757521,-0.012666964238985348
737,0.10207514058178237,-0.013187504523192506
738,0.09923593240148387,-0.010348296342894012
739,0.10023879515310431,-0.011351159094514451
740,0.09915006282779958,-0.010262426769209715
741,0.10229104777606994,-0.01340341171748008
742,0.09906641390741953,-0.010178777848829673
743,0.09895758966492675,-0.01006995360633689
744,0.10165493343436784,-0.012767297375777975
745,0.10189887892520796,-0.013011242866618103
746,0.10001604937573148,-0.011128413317141622
747,0.10217474280614793,-0.013287106747558064
748,0.1005823401154679,-0.011694704056878044
749,0.10061008862575646,-0.0117224525671666
750,0.10130822867472337,-0.012420592616133513
751,0.10290785447124826,-0.014020218412658395
752,0.10129841830763955,-0.012410782249049693
753,0.10075797541469457,-0.011870339356104709
754,0.10129823228527024,-0.012410596226680379
755,0.10021539638601414,-0.011327760327424274
756,0.10234414129465753,-0.013456505236067673
757,0.1026427764715721,-0.013755140412982245
758,0.10193533772661637,-0.013047701668026504
759,0.10074158132887333,-0.011853945270283467
760,0.10107900512388297,-0.012191369065293112
761,0.09977529665936835,-0.01088766060077849
762,0.10353140438187386,-0.014643768323283998
763,0.10245954970041639,-0.013571913641826527
764,0.10078795899925692,-0.011900322940667063
765,0.1005443338197837,-0.011656697761193838
766,0.10117427581052063,-0.01228663975193077
767,0.10121820435265434,-0.012330568294064481
768,0.10191619558219939,-0.013028559523609526
769,0.09955385622224998,-0.010666220163660117
770,0.1005504335831521,-0.011662797524562243
771,0.10120521743962656,-0.012317581381036696
772,0.09969951849457079,-0.010811882435980927
773,0.10119852402102185,-0.012310887962431988
774,0.10261052835603551,-0.013722892297445652
775,0.10012759068075136,-0.0112399546221615
776,0.09942084670274211,-0.010533210644152247
777,0.10210353108825226,-0.013215895029662403
778,0.10014922577734466,-0.011261589718754794
779,0.09796771744075064,-0.009080081382160779
780,0.10030013326727143,-0.011412497208681566
781,0.09837852554557742,-0.009490889486987564
782,0.0999806956312419,-0.01109305957265204
783,0.10024719733112425,-0.011359561272534388
784,0.10157339149744173,-0.012685755438851865
785,0.10085540554642733,-0.011967769487837468
786,0.0997522804873681,-0.010864644428778242
787,0.10298352958356752,-0.014095893524977657
788,0.09685083217288494,-0.007963196114295079
789,0.10171153970129128,-0.012823903642701417
790,0.09921644147451086,-0.010328805415921002
791,0.09905051667757221,-0.01016288061898235
792,0.10121472643469612,-0.012327090376106256
793,0.09799718287036877,-0.009109546811778904
794,0.09911908277446156,-0.0102314467158717
795,0.10142166872035628,-0.01253403266176642
796,0.10266345980487918,-0.013775823746289315
797,0.10146426464767845,-0.01257662858908859
798,0.10301710785778591,-0.014129471799196047
799,0.09782647271898307,-0.008938836660393204
800,0.10112251109639094,-0.012234875037801074
801,0.10109695331433668,-0.012209317255746824
802,0.1049329477382187,-0.016045311679628832
803,0.10323488586031633,-0.01434724980172647
804,0.10080704494895151,-0.011919408890361652
805,0.10080779385005936,-0.011920157791469502
806,0.10214632633226489,-0.01325869027367503
807,0.10251679792817125,-0.013629161869581394
808,0.10136096629955742,-0.012473330240967556
809,0.10189831133928062,-0.013010675280690762
810,0.10259872285934277,-0.013711086800752906
811,0.10224834797584166,-0.0133607119172518
812,0.10137679706200214,-0.012489161003412283
813,0.0982586278073413,-0.009370991748751445
814,0.09881851202544006,-0.009930875966850203
815,0.1007926257842796,-0.011904989725689735
816,0.10424205895745846,-0.015354422898868597
817,0.10210622305905044,-0.01321858700046058
818,0.10072329882642579,-0.01183566276783593
819,0.10095838373719189,-0.012070747678602028
820,0.10141694702631662,-0.012529310967726762
821,0.10311794478687265,-0.014230308728282792
822,0.09984425796704043,-0.010956621908450564
823,0.10068913291164025,-0.011801496853050389
824,0.10031298256388876,-0.011425346505298903
825,0.10102764060697329,-0.012140004548383432
826,0.10299164572107469,-0.014104009662484832
827,0.09988396665399948,-0.010996330595409623
828,0.10302836921661512,-0.014140733158025262
829,0.09958264092773479,-0.01069500486914493
830,0.09946305097992045,-0.010575414921330586
831,0.10024930847870266,-0.011361672420112795
832,0.09835574199237436,-0.009468105933784499
833,0.10174705958256898,-0.012859423523979119
834,0.09964168973143012,-0.010754053672840255
835,0.09687583760113835,-0.007988201542548493
836,0.10254157194961068,-0.013653935891020819
837,0.10368921506846915,-0.014801579009879287
838,0.10093381166625665,-0.012046175607666784
839,0.10182910351337979,-0.012941467454789926
840,0.1027352153236618,-0.013847579265071935
841,0.09987191417267371,-0.010984278114083854
842,0.1003399342969389,-0.011452298238349035
843,0.10518025711123415,-0.016292621052644285
844,0.1003996529165663,-0.01151201685797644
845,0.09841883687653012,-0.00953120081794026
846,0.10025071276889051,-0.011363076710300651
847,0.09998352292763499,-0.011095886869045127
848,0.10022403356371826,-0.011336397505128396
849,0.10062420237194718,-0.011736566313357316
850,0.0998422303245349,-0.010954594265945042
851,0.10290322729268189,-0.014015591234092031
852,0.1028567888011482,-0.013969152742558333
853,0.09905422775007267,-0.010166591691482804
854,0.09837996529352636,-0.009492329234936495
855,0.10001704956788392,-0.011129413509294056
856,0.10169533359667284,-0.012807697538082974
857,0.1014520503542412,-0.012564414295651333
858,0.10172372692657658,-0.012836090867986719
859,0.0993180732792295,-0.010430437220639632
860,0.10603542722535586,-0.017147791166766
861,0.10035897141855188,-0.011471335359962018
862,0.0982571422124625,-0.009369506153872637
863,0.10626719824547559,-0.01737956218688573
864,0.10201664945407439,-0.013129013395484529
865,0.10281401467346139,-0.013926378614871532
866,0.10071351334691478,-0.011825877288324918
867,0.10376933800850055,-0.014881701949910689
868,0.09691277784704154,-0.008025141788451678
869,0.09988074731017786,-0.010993111251588
870,0.10196532172837297,-0.01307768566978311
871,0.10076941588515496,-0.011881779826565103
872,0.10179078539784289,-0.012903149339253031
873,0.10009729772951143,-0.011209661670921564
874,0.09746230199500416,-0.008574665936414302
875,0.10236741420928769,-0.013479778150697827
876,0.10215931679206926,-0.013271680733479396
877,0.1000389560906534,-0.011151320032063539
878,0.1050970540312261,-0.01620941797263624
879,0.1020264913509093,-0.013138855292319437
880,0.09978583260135868,-0.010898196542768815
881,0.09936586169600693,-0.010478225637417071
882,0.10082784308069767,-0.01194020702210781
883,0.09940515272805325,-0.010517516669463392
884,0.10036590624550445,-0.011478270186914594
885,0.10018406818485107,-0.011296432126261205
886,0.09760032058810945,-0.008712684529519593
887,0.1020047894560952,-0.01311715339750534
888,0.0989889504755128,-0.01010131441692294
889,0.10113102201632539,-0.012243385957735525
890,0.10196208609551796,-0.0130744500369281
891,0.10016217530651784,-0.011274539247927984
892,0.10268912430669057,-0.013801488248100707
893,0.10111403956322038,-0.012226403504630515
894,0.10111162462807823,-0.012223988569488364
895,0.10423735679932787,-0.01534972074073801
896,0.10333381902770801,-0.014446182969118149
897,0.10079802234478932,-0.011910386286199462
898,0.10111882201304916,-0.012231185954459295
899,0.10196079406374405,-0.013073158005154184
900,0.10244527858920018,-0.013557642530610314
901,0.10175159290316188,-0.01286395684457202
902,0.10158495597026086,-0.012697319911671001
903,0.09850850589157155,-0.009620869832981688
904,0.10027186048926151,-0.01138422443067165
905,0.10295090362785454,-0.014063267569264681
906,0.09945727753563097,-0.010569641477041106
907,0.10173155895628944,-0.012843922897699575
908,0.10209477819426538,-0.013207142135675518
909,0.10244514542231702,-0.013557509363727155
910,0.10242216752297803,-0.01353453146438817
911,0.09999633118434825,-0.011108695125758392
912,0.10079425385325944,-0.011906617794669574
913,0.10356301301563801,-0.014675376957048153
914,0.10492588433442554,-0.01603824827583568
915,0.10209863377811555,-0.013210997719525691
916,0.1024315978803911,-0.013543961821801245
917,0.10132791636810404,-0.012440280309514176
918,0.10089799559873117,-0.012010359540141305
919,0.10101407081794093,-0.012126434759351074
920,0.10033520689386656,-0.0114475708352767
921,0.10188007192999315,-0.012992435871403293
922,0.09758406048145697,-0.00869642442286711
923,0.09954398852728091,-0.010656352468691052
924,0.10085917453965627,-0.011971538481066413
925,0.10245344235248098,-0.01356580629389112
926,0.10065619264174708,-0.011768556583157216
927,0.10107607702021695,-0.012188440961627092
928,0.09939487499409104,-0.010507238935501179
929,0.10033751092005239,-0.011449874861462525
930,0.1018759266535099,-0.012988290594920043
931,0.10058471899795958,-0.011697082939369718
932,0.10204760584160054,-0.013159969783010678
933,0.10173574655550036,-0.012848110496910495
934,0.10245656807081521,-0.013568932012225352
935,0.0982537233342209,-0.009366087275631041
936,0.10418158569461493,-0.015293949636025067
937,0.10160102366808475,-0.012713387609494892
938,0.10283787606970154,-0.013950240011111684
939,0.0996171461633584,-0.010729510104768539
940,0.10222491198156855,-0.01333727592297869
941,0.0981932210687577,-0.009305585010167844
942,0.10283255637446306,-0.013944920315873202
943,0.09811298952519625,-0.009225353466606384
944,0.09959389291937659,-0.010706256860786731
945,0.09735273323579066,-0.0084650971772008
946,0.1001400208041604,-0.01125238474557054
947,0.10012207132681585,-0.011234435268225984
948,0.09700522226099487,-0.008117586202405006
949,0.1025426582813794,-0.01365502222278954
950,0.10262335227314322,-0.013735716214553356
951,0.1027445209211787,-0.013856884862588834
952,0.10016332495400262,-0.011275688895412764
953,0.10069983991010939,-0.011812203851519529
954,0.10160435102837027,-0.012716714969780413
955,0.10084373460061519,-0.011956098542025326
956,0.10196076918532242,-0.013073133126732556
957,0.1013619597460892,-0.012474323687499345
958,0.10253856920206147,-0.013650933143471614
959,0.10054014934432569,-0.011652513285735827
960,0.10393169842589965,-0.01504406236730979
961,0.1066571506988313,-0.017769514640241443
962,0.10127666812903514,-0.012389032070445283
963,0.1015004664378162,-0.012612830379226336
964,0.09784253962238858,-0.008954903563798716
965,0.09847847847763702,-0.00959084241904716
966,0.10171405645676092,-0.012826420398171057
967,0.10150493381707856,-0.012617297758488702
968,0.10279866114115624,-0.013911025082566378
969,0.09923097734677694,-0.010343341288187077
970,0.10368676377383529,-0.014799127715245428
971,0.10013328349800459,-0.011245647439414724
972,0.10011138950332664,-0.011223753444736778
973,0.10023404873553854,-0.011346412676948678
974,0.10440114539857445,-0.01551350933998459
975,0.10084680107587639,-0.011959165017286527
976,0.10012266150809268,-0.01123502544950282
977,0.10115541249552246,-0.012267776436932595
978,0.10028644997946029,-0.01139881392087043
979,0.09961272104450318,-0.010725084985913319
980,0.09982302511964423,-0.010935389061054374
981,0.1018835483249694,-0.012995912266379542
982,0.10042418756638774,-0.01153655150779788
983,0.09978391415034057,-0.010896278091750713
984,0.10368196229331807,-0.014794326234728206
985,0.10220530142994483,-0.013317665371354967
986,0.10169125890057164,-0.012803622841981777
987,0.09793869158136126,-0.009051055522771398
988,0.10170273716457356,-0.012815101105983703
989,0.10148158145394176,-0.0125939453953519
990,0.09948859040680284,-0.010600954348212982
991,0.10310710888720735,-0.014219472828617491
992,0.10017739460809699,-0.011289758549507131
993,0.09970484678017164,-0.010817210721581774
994,0.10209135689505348,-0.013203720836463623
995,0.10069306179274075,-0.011805425734150887
996,0.10302821782499894,-0.014140581766409074
997,0.10154338921498185,-0.012655753156391988
998,0.09700895593258073,-0.008121319873990868
999,0.09895419199675876,-0.010066555938168895
