replicate,shifted_parent_grandchild_brier,improvement_over_parent_state
208,0.08134493987256462,0.0033959389154347847
209,0.08194405166227722,0.0027968271257221844
210,0.08239219377238209,0.002348685015617316
211,0.08049270685498633,0.0042481719330130785
212,0.08048224123546417,0.0042586375525352355
213,0.08264037102043652,0.0021005077675628897
214,0.08088442093972238,0.0038564578482770256
215,0.0807966473565345,0.003944231431464912
216,0.08134125537363666,0.003399623414362743
217,0.08085350673738687,0.003887372050612542
218,0.08064293111879171,0.004097947669207694
219,0.08183282767341558,0.0029080511145838234
220,0.08112375141690845,0.0036171273710909613
221,0.08120856602093099,0.0035323127670684185
222,0.08060006004526267,0.004140818742736738
223,0.08170454779863345,0.003036330989365954
224,0.08134591018291441,0.003394968605084994
225,0.08215360962525417,0.002587269162745237
226,0.08139932726134182,0.0033415515266575907
227,0.08223962646773673,0.002501252320262673
228,0.08139606568921302,0.003344813098786384
229,0.08057192192701906,0.004168956860980344
230,0.08217464639068837,0.002566232397311033
231,0.0820356799651868,0.0027051988228126017
232,0.08065161638357746,0.0040892624044219505
233,0.08214841608846711,0.002592462699532297
234,0.08115625683932694,0.00358462194867247
235,0.08188466845342214,0.0028562103345772666
236,0.0826581466336867,0.0020827321543127053
237,0.08208453910253502,0.0026563396854643873
238,0.08188130000022367,0.002859578787775735
239,0.08037746917729775,0.0043634096107016546
240,0.08298124124096484,0.0017596375470345649
241,0.08244948974459083,0.002291389043408573
242,0.08087382714170821,0.0038670516462911975
243,0.08256195607371093,0.0021789227142884754
244,0.0821119726373581,0.0026289061506413053
245,0.08066075220214916,0.004080126585850247
246,0.08155200079415356,0.0031888779938458456
247,0.08212995366662716,0.0026109251213722456
248,0.08259494829461006,0.0021459304933893475
249,0.08251616482816393,0.002224713959835478
250,0.08221249457956109,0.002528384208438317
251,0.08126772573643622,0.003473153051563191
252,0.08044444242469581,0.004296436363303596
253,0.08163586418119453,0.0031050146068048734
254,0.08020146844903608,0.004539410338963323
255,0.08180853846226566,0.002932340325733751
256,0.08237806945821781,0.0023628093297815983
257,0.08237600356362307,0.0023648752243763393
258,0.07940767713572056,0.005333201652278852
259,0.08133234816503535,0.003408530622964062
260,0.08062183081274976,0.004119047975249646
261,0.08116239498451974,0.003578483803479665
262,0.08097645891328187,0.0037644198747175395
263,0.08177559983585442,0.0029652789521449896
264,0.08188927703583539,0.002851601752164021
265,0.0813888644019463,0.0033520143860531065
266,0.08173447071394635,0.0030064080740530574
267,0.08150617967716388,0.003234699110835529
268,0.08210412964178908,0.0026367491462103293
269,0.08159811371689096,0.0031427650711084443
270,0.08254762166718214,0.002193257120817263
271,0.08136482508203706,0.003376053705962348
272,0.08160757202834204,0.003133306759657367
273,0.08132457592916868,0.003416302858830725
274,0.0821210869312716,0.00261979185672781
275,0.08190650599239706,0.0028343727956023496
276,0.0816331147668439,0.003107764021155507
277,0.08093284782381525,0.003808030964184153
278,0.08158219732111753,0.003158681466881877
279,0.08104449811507373,0.0036963806729256726
280,0.08147979121279826,0.0032610875752011464
281,0.08093143422951822,0.003809444558481187
282,0.08224210097312178,0.0024987778148776313
283,0.08124307608211168,0.0034978027058877315
284,0.08070625874330581,0.004034620044693599
285,0.08050121240792411,0.004239666380075294
286,0.0810415804866965,0.003699298301302903
287,0.08111412404615599,0.003626754741843416
288,0.08093395083238288,0.003806927955616532
289,0.08025006646651033,0.004490812321489082
290,0.08116657384430764,0.003574304943691764
291,0.08103069141465273,0.0037101873733466767
292,0.08035556961541396,0.00438530917258545
293,0.08133406425804052,0.0034068145299588903
294,0.08044454321704103,0.004296335570958376
295,0.08186998498971072,0.0028708937982886845
296,0.08117231335325444,0.003568565434744972
297,0.08228078879927476,0.0024600899887246425
298,0.0808444865754143,0.003896392212585101
299,0.08220322943509764,0.0025376493529017663
300,0.0821732333254773,0.0025676454625221112
301,0.08130706123332127,0.0034338175546781424
302,0.08187871938616387,0.00286215940183554
303,0.08170044225831168,0.0030404365296877317
304,0.08073122645282367,0.004009652335175737
305,0.08074765960561575,0.003993219182383656
306,0.0823908042554706,0.0023500745325288064
307,0.08195048862356161,0.0027903901644378004
308,0.08194304438835298,0.002797834399646426
309,0.08196180218797708,0.002779076600022329
310,0.0823786785506208,0.0023622002373786116
311,0.08085669410242334,0.003884184685576067
312,0.08057241262442566,0.0041684661635737474
313,0.08065776932757847,0.004083109460420939
314,0.08189451837644098,0.0028463604115584323
315,0.0830957994219825,0.001645079366016905
316,0.08119833820460998,0.003542540583389431
317,0.08162643269380011,0.003114446094199294
318,0.08197073744536268,0.0027701413426367283
319,0.08168681516890977,0.0030540636190896364
