# Time  Stress
 3207.5400 0.740
 3207.6396 0.740
 3207.7393 0.740
 3207.8389 0.740
 3207.9385 0.740
 3208.0381 0.740
 3208.1377 0.740
 3208.2373 0.740
 3208.3369 0.740
 3208.4365 0.740
 3208.5361 0.740
 3208.6357 0.740
 3208.7354 0.741
 3208.8350 0.741
 3208.9346 0.741
 3209.0342 0.741
 3209.1338 0.741
 3209.2334 0.741
 3209.3330 0.741
 3209.4326 0.741
 3209.5322 0.741
 3209.6318 0.741
 3209.7314 0.741
 3209.8311 0.741
 3209.9307 0.741
 3210.0303 0.741
 3210.1299 0.741
 3210.2295 0.741
 3210.3291 0.741
 3210.4287 0.741
 3210.5283 0.741
 3210.6279 0.741
 3210.7275 0.741
 3210.8271 0.741
 3210.9268 0.741
 3211.0264 0.741
 3211.1260 0.741
 3211.2256 0.741
 3211.3252 0.741
 3211.4248 0.742
 3211.5244 0.742
 3211.6240 0.742
 3211.7236 0.741
 3211.8232 0.741
 3211.9229 0.741
 3212.0225 0.741
 3212.1221 0.741
 3212.2217 0.741
 3212.3213 0.741
 3212.4209 0.741
 3212.5205 0.741
 3212.6201 0.741
 3212.7197 0.741
 3212.8193 0.742
 3212.9189 0.742
 3213.0186 0.742
 3213.1182 0.742
 3213.2178 0.742
 3213.3174 0.742
 3213.4170 0.741
 3213.5166 0.741
 3213.6162 0.741
 3213.7158 0.741
 3213.8154 0.741
 3213.9150 0.741
 3214.0146 0.741
 3214.1143 0.741
 3214.2139 0.741
 3214.3135 0.741
 3214.4131 0.742
 3214.5127 0.742
 3214.6123 0.742
 3214.7119 0.742
 3214.8115 0.742
 3214.9111 0.742
 3215.0107 0.742
 3215.1104 0.742
 3215.2100 0.742
 3215.3096 0.742
 3215.4092 0.742
 3215.5088 0.742
 3215.6084 0.742
 3215.7080 0.742
 3215.8076 0.742
 3215.9072 0.742
 3216.0068 0.742
 3216.1064 0.742
 3216.2061 0.742
 3216.3057 0.742
 3216.4053 0.742
 3216.5049 0.742
 3216.6045 0.742
 3216.7041 0.742
 3216.8037 0.742
 3216.9033 0.742
 3217.0029 0.742
 3217.1025 0.742
 3217.2021 0.742
 3217.3018 0.742
 3217.4014 0.742
 3217.5010 0.742
 3217.6006 0.742
 3217.7002 0.742
 3217.7998 0.742
 3217.8994 0.743
 3217.9990 0.743
 3218.0986 0.743
 3218.1982 0.743
 3218.2979 0.743
 3218.3975 0.743
 3218.4971 0.743
 3218.5967 0.743
 3218.6963 0.743
 3218.7959 0.743
 3218.8955 0.743
 3218.9951 0.743
 3219.0947 0.743
 3219.1943 0.743
 3219.2939 0.743
 3219.3936 0.743
 3219.4932 0.743
 3219.5928 0.743
 3219.6924 0.743
 3219.7920 0.743
 3219.8916 0.743
 3219.9912 0.743
 3220.0908 0.743
 3220.1904 0.743
 3220.2900 0.743
 3220.3896 0.743
 3220.4893 0.743
 3220.5889 0.743
 3220.6885 0.743
 3220.7881 0.743
 3220.8877 0.743
 3220.9873 0.743
 3221.0869 0.743
 3221.1865 0.743
 3221.2861 0.743
 3221.3857 0.743
 3221.4854 0.743
 3221.5850 0.743
 3221.6846 0.743
 3221.7842 0.743
 3221.8838 0.743
 3221.9834 0.744
 3222.0830 0.744
 3222.1826 0.744
 3222.2822 0.744
 3222.3818 0.744
 3222.4814 0.744
 3222.5811 0.744
 3222.6807 0.744
 3222.7803 0.744
 3222.8799 0.744
 3222.9795 0.744
 3223.0791 0.744
 3223.1787 0.743
 3223.2783 0.743
 3223.3779 0.743
 3223.4775 0.743
 3223.5771 0.743
 3223.6768 0.743
 3223.7764 0.743
 3223.8760 0.743
 3223.9756 0.743
 3224.0752 0.743
 3224.1748 0.744
 3224.2744 0.744
 3224.3740 0.744
 3224.4736 0.744
 3224.5732 0.744
 3224.6729 0.744
 3224.7725 0.744
 3224.8721 0.744
 3224.9717 0.744
 3225.0713 0.744
 3225.1709 0.744
 3225.2705 0.744
 3225.3701 0.744
 3225.4697 0.744
 3225.5693 0.744
 3225.6689 0.743
 3225.7686 0.743
 3225.8682 0.743
 3225.9678 0.743
 3226.0674 0.743
 3226.1670 0.743
 3226.2666 0.743
 3226.3662 0.743
 3226.4658 0.744
 3226.5654 0.744
 3226.6650 0.744
 3226.7646 0.744
 3226.8643 0.744
 3226.9639 0.744
 3227.0635 0.744
 3227.1631 0.744
 3227.2627 0.744
 3227.3623 0.744
 3227.4619 0.744
 3227.5615 0.743
 3227.6611 0.743
 3227.7607 0.744
 3227.8604 0.744
 3227.9600 0.744
 3228.0596 0.744
 3228.1592 0.744
 3228.2588 0.744
 3228.3584 0.745
 3228.4580 0.745
 3228.5576 0.745
 3228.6572 0.745
 3228.7568 0.745
 3228.8564 0.745
 3228.9561 0.745
 3229.0557 0.745
 3229.1553 0.745
 3229.2549 0.745
 3229.3545 0.745
 3229.4541 0.745
 3229.5537 0.745
 3229.6533 0.745
 3229.7529 0.745
 3229.8525 0.745
 3229.9521 0.745
 3230.0518 0.745
 3230.1514 0.745
 3230.2510 0.745
 3230.3506 0.745
 3230.4502 0.745
 3230.5498 0.745
 3230.6494 0.745
 3230.7490 0.745
 3230.8486 0.745
 3230.9482 0.745
 3231.0479 0.745
 3231.1475 0.745
 3231.2471 0.746
 3231.3467 0.746
 3231.4463 0.746
 3231.5459 0.746
 3231.6455 0.746
 3231.7451 0.746
 3231.8447 0.746
 3231.9443 0.746
 3232.0439 0.746
 3232.1436 0.746
 3232.2432 0.746
 3232.3428 0.746
 3232.4424 0.746
 3232.5420 0.746
 3232.6416 0.745
 3232.7412 0.745
 3232.8408 0.745
 3232.9404 0.745
 3233.0400 0.745
 3233.1396 0.745
 3233.2393 0.745
 3233.3389 0.745
 3233.4385 0.746
 3233.5381 0.746
 3233.6377 0.746
 3233.7373 0.746
 3233.8369 0.746
 3233.9365 0.746
 3234.0361 0.746
 3234.1357 0.746
 3234.2354 0.746
 3234.3350 0.746
 3234.4346 0.746
 3234.5342 0.746
 3234.6338 0.745
 3234.7334 0.745
 3234.8330 0.745
 3234.9326 0.745
 3235.0322 0.745
 3235.1318 0.745
 3235.2314 0.745
 3235.3311 0.745
 3235.4307 0.746
 3235.5303 0.746
 3235.6299 0.746
 3235.7295 0.746
 3235.8291 0.746
 3235.9287 0.746
 3236.0283 0.746
 3236.1279 0.746
 3236.2275 0.746
 3236.3271 0.746
 3236.4268 0.746
 3236.5264 0.746
 3236.6260 0.746
 3236.7256 0.746
 3236.8252 0.746
 3236.9248 0.746
 3237.0244 0.746
 3237.1240 0.746
 3237.2236 0.746
 3237.3232 0.746
 3237.4229 0.746
 3237.5225 0.747
 3237.6221 0.747
 3237.7217 0.747
 3237.8213 0.746
 3237.9209 0.746
 3238.0205 0.746
 3238.1201 0.746
 3238.2197 0.746
 3238.3193 0.746
 3238.4189 0.746
 3238.5186 0.746
 3238.6182 0.746
 3238.7178 0.746
 3238.8174 0.747
 3238.9170 0.747
 3239.0166 0.747
 3239.1162 0.747
 3239.2158 0.747
 3239.3154 0.747
 3239.4150 0.747
 3239.5146 0.747
 3239.6143 0.747
 3239.7139 0.747
 3239.8135 0.747
 3239.9131 0.747
 3240.0127 0.747
 3240.1123 0.747
 3240.2119 0.747
 3240.3115 0.747
 3240.4111 0.747
 3240.5107 0.747
 3240.6104 0.747
 3240.7100 0.747
 3240.8096 0.747
 3240.9092 0.747
 3241.0088 0.747
 3241.1084 0.747
 3241.2080 0.747
 3241.3076 0.747
 3241.4072 0.747
 3241.5068 0.747
 3241.6064 0.747
 3241.7061 0.747
 3241.8057 0.747
 3241.9053 0.747
 3242.0049 0.747
 3242.1045 0.747
 3242.2041 0.747
 3242.3037 0.747
 3242.4033 0.747
 3242.5029 0.747
 3242.6025 0.747
 3242.7021 0.747
 3242.8018 0.747
 3242.9014 0.748
 3243.0010 0.748
 3243.1006 0.748
 3243.2002 0.748
 3243.2998 0.748
 3243.3994 0.748
 3243.4990 0.748
 3243.5986 0.748
 3243.6982 0.748
 3243.7979 0.748
 3243.8975 0.747
 3243.9971 0.747
 3244.0967 0.747
 3244.1963 0.747
 3244.2959 0.747
 3244.3955 0.747
 3244.4951 0.747
 3244.5947 0.748
 3244.6943 0.748
 3244.7939 0.748
 3244.8936 0.748
 3244.9932 0.748
 3245.0928 0.748
 3245.1924 0.748
 3245.2920 0.748
 3245.3916 0.748
 3245.4912 0.748
 3245.5908 0.748
 3245.6904 0.748
 3245.7900 0.748
 3245.8896 0.748
 3245.9893 0.748
 3246.0889 0.748
 3246.1885 0.748
 3246.2881 0.748
 3246.3877 0.748
 3246.4873 0.748
 3246.5869 0.748
 3246.6865 0.748
 3246.7861 0.748
 3246.8857 0.748
 3246.9854 0.748
 3247.0850 0.748
 3247.1846 0.748
 3247.2842 0.748
 3247.3838 0.748
 3247.4834 0.748
 3247.5830 0.748
 3247.6826 0.749
 3247.7822 0.749
 3247.8818 0.749
 3247.9814 0.749
 3248.0811 0.749
 3248.1807 0.749
 3248.2803 0.749
 3248.3799 0.749
 3248.4795 0.749
 3248.5791 0.748
 3248.6787 0.748
 3248.7783 0.748
 3248.8779 0.748
 3248.9775 0.748
 3249.0771 0.748
 3249.1768 0.748
 3249.2764 0.748
 3249.3760 0.748
 3249.4756 0.748
 3249.5752 0.748
 3249.6748 0.748
 3249.7744 0.748
 3249.8740 0.748
 3249.9736 0.748
 3250.0732 0.748
 3250.1729 0.749
 3250.2725 0.749
 3250.3721 0.749
 3250.4717 0.749
 3250.5713 0.749
 3250.6709 0.749
 3250.7705 0.749
 3250.8701 0.749
 3250.9697 0.748
 3251.0693 0.748
 3251.1689 0.748
 3251.2686 0.748
 3251.3682 0.748
 3251.4678 0.748
 3251.5674 0.749
 3251.6670 0.749
 3251.7666 0.749
 3251.8662 0.749
 3251.9658 0.749
 3252.0654 0.749
 3252.1650 0.749
 3252.2646 0.749
 3252.3643 0.749
 3252.4639 0.749
 3252.5635 0.749
 3252.6631 0.749
 3252.7627 0.750
 3252.8623 0.750
 3252.9619 0.750
 3253.0615 0.750
 3253.1611 0.750
 3253.2607 0.750
 3253.3604 0.750
 3253.4600 0.750
 3253.5596 0.749
 3253.6592 0.749
 3253.7588 0.749
 3253.8584 0.749
 3253.9580 0.749
 3254.0576 0.749
 3254.1572 0.749
 3254.2568 0.749
 3254.3564 0.750
 3254.4561 0.750
 3254.5557 0.750
 3254.6553 0.750
 3254.7549 0.750
 3254.8545 0.750
 3254.9541 0.750
 3255.0537 0.750
 3255.1533 0.750
 3255.2529 0.750
 3255.3525 0.750
 3255.4521 0.750
 3255.5518 0.750
 3255.6514 0.750
 3255.7510 0.750
 3255.8506 0.751
 3255.9502 0.751
 3256.0498 0.751
 3256.1494 0.751
 3256.2490 0.751
 3256.3486 0.751
 3256.4482 0.751
 3256.5479 0.751
 3256.6475 0.751
 3256.7471 0.750
 3256.8467 0.750
 3256.9463 0.750
 3257.0459 0.750
 3257.1455 0.750
 3257.2451 0.750
 3257.3447 0.750
 3257.4443 0.750
 3257.5439 0.750
 3257.6436 0.750
 3257.7432 0.751
 3257.8428 0.751
 3257.9424 0.751
 3258.0420 0.751
 3258.1416 0.751
 3258.2412 0.751
 3258.3408 0.751
 3258.4404 0.751
 3258.5400 0.751
 3258.6396 0.751
 3258.7393 0.751
 3258.8389 0.750
 3258.9385 0.750
 3259.0381 0.750
 3259.1377 0.750
 3259.2373 0.750
 3259.3369 0.750
 3259.4365 0.750
 3259.5361 0.750
 3259.6357 0.750
 3259.7354 0.751
 3259.8350 0.751
 3259.9346 0.751
 3260.0342 0.751
 3260.1338 0.751
 3260.2334 0.751
 3260.3330 0.751
 3260.4326 0.751
 3260.5322 0.751
 3260.6318 0.751
 3260.7314 0.751
 3260.8311 0.751
 3260.9307 0.750
 3261.0303 0.750
 3261.1299 0.750
 3261.2295 0.750
 3261.3291 0.751
 3261.4287 0.751
 3261.5283 0.751
 3261.6279 0.751
 3261.7275 0.751
 3261.8271 0.751
 3261.9268 0.751
 3262.0264 0.752
 3262.1260 0.752
 3262.2256 0.752
 3262.3252 0.752
 3262.4248 0.752
 3262.5244 0.752
 3262.6240 0.752
 3262.7236 0.752
 3262.8232 0.752
 3262.9229 0.752
 3263.0225 0.752
 3263.1221 0.752
 3263.2217 0.752
 3263.3213 0.752
 3263.4209 0.752
 3263.5205 0.752
 3263.6201 0.752
 3263.7197 0.752
 3263.8193 0.752
 3263.9189 0.752
 3264.0186 0.752
 3264.1182 0.752
 3264.2178 0.752
 3264.3174 0.752
 3264.4170 0.752
 3264.5166 0.752
 3264.6162 0.752
 3264.7158 0.751
 3264.8154 0.751
 3264.9150 0.751
 3265.0146 0.751
 3265.1143 0.751
 3265.2139 0.751
 3265.3135 0.751
 3265.4131 0.752
 3265.5127 0.752
 3265.6123 0.752
 3265.7119 0.752
 3265.8115 0.752
 3265.9111 0.752
 3266.0107 0.752
 3266.1104 0.752
 3266.2100 0.752
 3266.3096 0.752
 3266.4092 0.752
 3266.5088 0.752
 3266.6084 0.752
 3266.7080 0.752
 3266.8076 0.752
 3266.9072 0.752
 3267.0068 0.752
 3267.1064 0.752
 3267.2061 0.752
 3267.3057 0.752
 3267.4053 0.752
 3267.5049 0.752
 3267.6045 0.752
 3267.7041 0.752
 3267.8037 0.753
 3267.9033 0.753
 3268.0029 0.753
 3268.1025 0.753
 3268.2021 0.753
 3268.3018 0.753
 3268.4014 0.753
 3268.5010 0.753
 3268.6006 0.753
 3268.7002 0.753
 3268.7998 0.753
 3268.8994 0.753
 3268.9990 0.753
 3269.0986 0.752
 3269.1982 0.752
 3269.2979 0.752
 3269.3975 0.752
 3269.4971 0.752
 3269.5967 0.752
 3269.6963 0.752
 3269.7959 0.752
 3269.8955 0.753
 3269.9951 0.753
 3270.0947 0.753
 3270.1943 0.753
 3270.2939 0.753
 3270.3936 0.753
 3270.4932 0.753
 3270.5928 0.753
 3270.6924 0.753
 3270.7920 0.753
 3270.8916 0.753
 3270.9912 0.753
 3271.0908 0.753
 3271.1904 0.753
 3271.2900 0.753
 3271.3896 0.753
 3271.4893 0.753
 3271.5889 0.753
 3271.6885 0.753
 3271.7881 0.753
 3271.8877 0.753
 3271.9873 0.753
 3272.0869 0.753
 3272.1865 0.753
 3272.2861 0.753
 3272.3857 0.752
 3272.4854 0.753
 3272.5850 0.753
 3272.6846 0.753
 3272.7842 0.753
 3272.8838 0.753
 3272.9834 0.753
 3273.0830 0.753
 3273.1826 0.753
 3273.2822 0.753
 3273.3818 0.753
 3273.4814 0.754
 3273.5811 0.754
 3273.6807 0.754
 3273.7803 0.754
 3273.8799 0.754
 3273.9795 0.754
 3274.0791 0.754
 3274.1787 0.754
 3274.2783 0.754
 3274.3779 0.754
 3274.4775 0.754
 3274.5771 0.754
 3274.6768 0.754
 3274.7764 0.754
 3274.8760 0.754
 3274.9756 0.754
 3275.0752 0.754
 3275.1748 0.754
 3275.2744 0.754
 3275.3740 0.754
 3275.4736 0.754
 3275.5732 0.754
 3275.6729 0.754
 3275.7725 0.754
 3275.8721 0.754
 3275.9717 0.754
 3276.0713 0.754
 3276.1709 0.754
 3276.2705 0.753
 3276.3701 0.753
 3276.4697 0.753
 3276.5693 0.754
 3276.6689 0.754
 3276.7686 0.754
 3276.8682 0.754
 3276.9678 0.754
 3277.0674 0.754
 3277.1670 0.754
 3277.2666 0.754
 3277.3662 0.754
 3277.4658 0.754
 3277.5654 0.754
 3277.6650 0.754
 3277.7646 0.754
 3277.8643 0.754
 3277.9639 0.754
 3278.0635 0.754
 3278.1631 0.754
 3278.2627 0.754
 3278.3623 0.754
 3278.4619 0.754
 3278.5615 0.755
 3278.6611 0.755
 3278.7607 0.755
 3278.8604 0.755
 3278.9600 0.755
 3279.0596 0.755
 3279.1592 0.755
 3279.2588 0.755
 3279.3584 0.754
 3279.4580 0.754
 3279.5576 0.754
 3279.6572 0.754
 3279.7568 0.754
 3279.8564 0.754
 3279.9561 0.754
 3280.0557 0.754
 3280.1553 0.755
 3280.2549 0.755
 3280.3545 0.755
 3280.4541 0.755
 3280.5537 0.755
 3280.6533 0.755
 3280.7529 0.755
 3280.8525 0.755
 3280.9521 0.755
 3281.0518 0.755
 3281.1514 0.755
 3281.2510 0.755
 3281.3506 0.755
 3281.4502 0.755
 3281.5498 0.755
 3281.6494 0.755
 3281.7490 0.756
 3281.8486 0.756
 3281.9482 0.756
 3282.0479 0.756
 3282.1475 0.756
 3282.2471 0.756
 3282.3467 0.755
 3282.4463 0.755
 3282.5459 0.755
 3282.6455 0.755
 3282.7451 0.755
 3282.8447 0.755
 3282.9443 0.755
 3283.0439 0.755
 3283.1436 0.755
 3283.2432 0.755
 3283.3428 0.755
 3283.4424 0.755
 3283.5420 0.755
 3283.6416 0.756
 3283.7412 0.756
 3283.8408 0.756
 3283.9404 0.756
 3284.0400 0.756
 3284.1396 0.756
 3284.2393 0.756
 3284.3389 0.756
 3284.4385 0.756
 3284.5381 0.756
 3284.6377 0.756
 3284.7373 0.756
 3284.8369 0.756
 3284.9365 0.756
 3285.0361 0.756
 3285.1357 0.756
 3285.2354 0.756
 3285.3350 0.756
 3285.4346 0.756
 3285.5342 0.756
 3285.6338 0.756
 3285.7334 0.756
 3285.8330 0.756
 3285.9326 0.756
 3286.0322 0.756
 3286.1318 0.756
 3286.2314 0.756
 3286.3311 0.756
 3286.4307 0.756
 3286.5303 0.756
 3286.6299 0.756
 3286.7295 0.756
 3286.8291 0.756
 3286.9287 0.757
 3287.0283 0.756
 3287.1279 0.756
 3287.2275 0.756
 3287.3271 0.756
 3287.4268 0.756
 3287.5264 0.756
 3287.6260 0.756
 3287.7256 0.756
 3287.8252 0.756
 3287.9248 0.756
 3288.0244 0.756
 3288.1240 0.757
 3288.2236 0.757
 3288.3232 0.757
 3288.4229 0.757
 3288.5225 0.757
 3288.6221 0.757
 3288.7217 0.757
 3288.8213 0.757
 3288.9209 0.757
 3289.0205 0.757
 3289.1201 0.757
 3289.2197 0.757
 3289.3193 0.757
 3289.4189 0.757
 3289.5186 0.757
 3289.6182 0.757
 3289.7178 0.757
 3289.8174 0.757
 3289.9170 0.757
 3290.0166 0.757
 3290.1162 0.757
 3290.2158 0.757
 3290.3154 0.757
 3290.4150 0.757
 3290.5146 0.757
 3290.6143 0.757
 3290.7139 0.757
 3290.8135 0.757
 3290.9131 0.757
 3291.0127 0.757
 3291.1123 0.757
 3291.2119 0.757
 3291.3115 0.757
 3291.4111 0.757
 3291.5107 0.757
 3291.6104 0.757
 3291.7100 0.757
 3291.8096 0.757
 3291.9092 0.757
 3292.0088 0.758
 3292.1084 0.758
 3292.2080 0.758
 3292.3076 0.758
 3292.4072 0.758
 3292.5068 0.758
 3292.6064 0.758
 3292.7061 0.758
 3292.8057 0.758
 3292.9053 0.758
 3293.0049 0.758
 3293.1045 0.757
 3293.2041 0.757
 3293.3037 0.757
 3293.4033 0.757
 3293.5029 0.757
 3293.6025 0.757
 3293.7021 0.757
 3293.8018 0.757
 3293.9014 0.758
 3294.0010 0.758
 3294.1006 0.758
 3294.2002 0.758
 3294.2998 0.758
 3294.3994 0.758
 3294.4990 0.758
 3294.5986 0.758
 3294.6982 0.758
 3294.7979 0.758
 3294.8975 0.758
 3294.9971 0.758
 3295.0967 0.758
 3295.1963 0.758
 3295.2959 0.758
 3295.3955 0.758
 3295.4951 0.757
 3295.5947 0.757
 3295.6943 0.757
 3295.7939 0.757
 3295.8936 0.757
 3295.9932 0.757
 3296.0928 0.757
 3296.1924 0.757
 3296.2920 0.758
 3296.3916 0.758
 3296.4912 0.758
 3296.5908 0.758
 3296.6904 0.758
 3296.7900 0.758
 3296.8896 0.758
 3296.9893 0.758
 3297.0889 0.758
 3297.1885 0.758
 3297.2881 0.759
 3297.3877 0.759
 3297.4873 0.759
 3297.5869 0.759
 3297.6865 0.758
 3297.7861 0.758
 3297.8857 0.758
 3297.9854 0.758
 3298.0850 0.758
 3298.1846 0.758
 3298.2842 0.758
 3298.3838 0.758
 3298.4834 0.758
 3298.5830 0.758
 3298.6826 0.758
 3298.7822 0.758
 3298.8818 0.758
 3298.9814 0.758
 3299.0811 0.758
 3299.1807 0.758
 3299.2803 0.759
 3299.3799 0.759
 3299.4795 0.759
 3299.5791 0.759
 3299.6787 0.759
 3299.7783 0.759
 3299.8779 0.759
 3299.9775 0.759
 3300.0771 0.759
 3300.1768 0.759
 3300.2764 0.759
 3300.3760 0.759
 3300.4756 0.759
 3300.5752 0.759
 3300.6748 0.759
 3300.7744 0.759
 3300.8740 0.759
 3300.9736 0.759
 3301.0732 0.759
 3301.1729 0.759
 3301.2725 0.759
 3301.3721 0.759
 3301.4717 0.759
 3301.5713 0.758
 3301.6709 0.758
 3301.7705 0.758
 3301.8701 0.759
 3301.9697 0.759
 3302.0693 0.759
 3302.1689 0.759
 3302.2686 0.759
 3302.3682 0.759
 3302.4678 0.759
 3302.5674 0.759
 3302.6670 0.759
 3302.7666 0.759
 3302.8662 0.759
 3302.9658 0.759
 3303.0654 0.759
 3303.1650 0.759
 3303.2646 0.759
 3303.3643 0.759
 3303.4639 0.760
 3303.5635 0.760
 3303.6631 0.760
 3303.7627 0.759
 3303.8623 0.759
 3303.9619 0.759
 3304.0615 0.759
 3304.1611 0.759
 3304.2607 0.759
 3304.3604 0.759
 3304.4600 0.759
 3304.5596 0.759
 3304.6592 0.759
 3304.7588 0.759
 3304.8584 0.759
 3304.9580 0.759
 3305.0576 0.760
 3305.1572 0.760
 3305.2568 0.760
 3305.3564 0.760
 3305.4561 0.760
 3305.5557 0.760
 3305.6553 0.760
 3305.7549 0.760
 3305.8545 0.759
 3305.9541 0.759
 3306.0537 0.759
 3306.1533 0.759
 3306.2529 0.759
 3306.3525 0.759
 3306.4521 0.759
 3306.5518 0.759
 3306.6514 0.759
 3306.7510 0.759
 3306.8506 0.759
 3306.9502 0.759
 3307.0498 0.760
 3307.1494 0.760
 3307.2490 0.760
 3307.3486 0.760
 3307.4482 0.760
 3307.5479 0.760
 3307.6475 0.760
 3307.7471 0.760
 3307.8467 0.760
 3307.9463 0.760
 3308.0459 0.760
 3308.1455 0.760
 3308.2451 0.761
 3308.3447 0.761
 3308.4443 0.761
 3308.5439 0.761
 3308.6436 0.761
 3308.7432 0.761
 3308.8428 0.761
 3308.9424 0.761
 3309.0420 0.761
 3309.1416 0.761
 3309.2412 0.761
 3309.3408 0.760
 3309.4404 0.760
 3309.5400 0.760
 3309.6396 0.760
 3309.7393 0.760
 3309.8389 0.760
 3309.9385 0.760
 3310.0381 0.760
 3310.1377 0.760
 3310.2373 0.761
 3310.3369 0.761
 3310.4365 0.761
 3310.5361 0.761
 3310.6357 0.761
 3310.7354 0.761
 3310.8350 0.761
 3310.9346 0.761
 3311.0342 0.761
 3311.1338 0.761
 3311.2334 0.761
 3311.3330 0.761
 3311.4326 0.761
 3311.5322 0.761
 3311.6318 0.761
 3311.7314 0.761
 3311.8311 0.761
 3311.9307 0.761
 3312.0303 0.761
 3312.1299 0.761
 3312.2295 0.761
 3312.3291 0.761
 3312.4287 0.761
 3312.5283 0.761
 3312.6279 0.761
 3312.7275 0.761
 3312.8271 0.761
 3312.9268 0.761
 3313.0264 0.761
 3313.1260 0.762
 3313.2256 0.762
 3313.3252 0.762
 3313.4248 0.762
 3313.5244 0.762
 3313.6240 0.762
 3313.7236 0.762
 3313.8232 0.762
 3313.9229 0.762
 3314.0225 0.762
 3314.1221 0.762
 3314.2217 0.762
 3314.3213 0.762
 3314.4209 0.762
 3314.5205 0.762
 3314.6201 0.762
 3314.7197 0.762
 3314.8193 0.762
 3314.9189 0.762
 3315.0186 0.762
 3315.1182 0.762
 3315.2178 0.762
 3315.3174 0.762
 3315.4170 0.762
 3315.5166 0.762
 3315.6162 0.762
 3315.7158 0.762
 3315.8154 0.762
 3315.9150 0.762
 3316.0146 0.762
 3316.1143 0.761
 3316.2139 0.761
 3316.3135 0.761
 3316.4131 0.761
 3316.5127 0.761
 3316.6123 0.762
 3316.7119 0.762
 3316.8115 0.762
 3316.9111 0.762
 3317.0107 0.762
 3317.1104 0.762
 3317.2100 0.762
 3317.3096 0.762
 3317.4092 0.763
 3317.5088 0.763
 3317.6084 0.763
 3317.7080 0.763
 3317.8076 0.763
 3317.9072 0.763
 3318.0068 0.763
 3318.1064 0.763
 3318.2061 0.763
 3318.3057 0.763
 3318.4053 0.762
 3318.5049 0.762
 3318.6045 0.762
 3318.7041 0.762
 3318.8037 0.762
 3318.9033 0.762
 3319.0029 0.762
 3319.1025 0.762
 3319.2021 0.763
 3319.3018 0.763
 3319.4014 0.763
 3319.5010 0.763
 3319.6006 0.763
 3319.7002 0.763
 3319.7998 0.763
 3319.8994 0.763
 3319.9990 0.763
 3320.0986 0.763
 3320.1982 0.763
 3320.2979 0.763
 3320.3975 0.763
 3320.4971 0.763
 3320.5967 0.763
 3320.6963 0.763
 3320.7959 0.763
 3320.8955 0.763
 3320.9951 0.763
 3321.0947 0.763
 3321.1943 0.763
 3321.2939 0.763
 3321.3936 0.763
 3321.4932 0.763
 3321.5928 0.763
 3321.6924 0.763
 3321.7920 0.763
 3321.8916 0.763
 3321.9912 0.763
 3322.0908 0.763
 3322.1904 0.764
 3322.2900 0.764
 3322.3896 0.764
 3322.4893 0.764
 3322.5889 0.764
 3322.6885 0.764
 3322.7881 0.764
 3322.8877 0.764
 3322.9873 0.764
 3323.0869 0.764
 3323.1865 0.764
 3323.2861 0.764
 3323.3857 0.763
 3323.4854 0.763
 3323.5850 0.763
 3323.6846 0.763
 3323.7842 0.763
 3323.8838 0.763
 3323.9834 0.763
 3324.0830 0.763
 3324.1826 0.763
 3324.2822 0.763
 3324.3818 0.764
 3324.4814 0.764
 3324.5811 0.764
 3324.6807 0.764
 3324.7803 0.764
 3324.8799 0.764
 3324.9795 0.764
 3325.0791 0.764
 3325.1787 0.764
 3325.2783 0.764
 3325.3779 0.764
 3325.4775 0.764
 3325.5771 0.764
 3325.6768 0.764
 3325.7764 0.764
 3325.8760 0.764
 3325.9756 0.764
 3326.0752 0.764
 3326.1748 0.764
 3326.2744 0.764
 3326.3740 0.764
 3326.4736 0.763
 3326.5732 0.763
 3326.6729 0.763
 3326.7725 0.763
 3326.8721 0.764
 3326.9717 0.764
 3327.0713 0.764
 3327.1709 0.764
 3327.2705 0.764
 3327.3701 0.764
 3327.4697 0.764
 3327.5693 0.764
 3327.6689 0.765
 3327.7686 0.765
 3327.8682 0.765
 3327.9678 0.765
 3328.0674 0.765
 3328.1670 0.765
 3328.2666 0.764
 3328.3662 0.764
 3328.4658 0.764
 3328.5654 0.764
 3328.6650 0.764
 3328.7646 0.764
 3328.8643 0.764
 3328.9639 0.764
 3329.0635 0.764
 3329.1631 0.765
 3329.2627 0.765
 3329.3623 0.765
 3329.4619 0.765
 3329.5615 0.765
 3329.6611 0.765
 3329.7607 0.765
 3329.8604 0.765
 3329.9600 0.765
 3330.0596 0.765
 3330.1592 0.765
 3330.2588 0.765
 3330.3584 0.765
 3330.4580 0.765
 3330.5576 0.765
 3330.6572 0.765
 3330.7568 0.765
 3330.8564 0.765
 3330.9561 0.765
 3331.0557 0.764
 3331.1553 0.764
 3331.2549 0.764
 3331.3545 0.764
 3331.4541 0.764
 3331.5537 0.764
 3331.6533 0.765
 3331.7529 0.765
 3331.8525 0.765
 3331.9521 0.765
 3332.0518 0.765
 3332.1514 0.765
 3332.2510 0.765
 3332.3506 0.765
 3332.4502 0.765
 3332.5498 0.765
 3332.6494 0.765
 3332.7490 0.766
 3332.8486 0.766
 3332.9482 0.766
 3333.0479 0.766
 3333.1475 0.765
 3333.2471 0.766
 3333.3467 0.766
 3333.4463 0.766
 3333.5459 0.766
 3333.6455 0.766
 3333.7451 0.766
 3333.8447 0.766
 3333.9443 0.766
 3334.0439 0.766
 3334.1436 0.766
