# Time  Volume
   3202.70     0.019
   3203.18     0.019
   3203.72     0.019
   3204.20     0.019
   3204.74     0.019
   3205.22     0.019
   3205.76     0.019
   3206.24     0.019
   3206.72     0.019
   3207.26     0.019
   3207.80     0.019
   3208.28     0.019
   3208.76     0.019
   3209.30     0.019
   3209.78     0.019
   3210.32     0.019
   3210.80     0.019
   3211.34     0.019
   3211.82     0.019
   3212.36     0.019
   3212.84     0.019
   3213.32     0.019
   3213.86     0.019
   3214.34     0.019
   3214.88     0.019
   3215.36     0.019
   3215.90     0.019
   3216.38     0.019
   3216.86     0.019
   3217.40     0.019
   3217.88     0.019
   3218.42     0.019
   3218.90     0.019
   3219.44     0.019
   3219.92     0.019
   3220.46     0.019
   3220.94     0.019
   3221.48     0.020
   3221.96     0.019
   3222.50     0.019
   3222.98     0.019
   3223.46     0.019
   3224.00     0.019
   3224.48     0.019
   3225.02     0.019
   3225.50     0.019
   3226.04     0.019
   3226.52     0.019
   3227.06     0.019
   3227.54     0.019
   3228.08     0.019
   3228.56     0.019
   3229.10     0.019
   3229.58     0.019
   3230.06     0.019
   3230.60     0.020
   3231.08     0.020
   3231.62     0.020
   3232.10     0.020
   3232.64     0.020
   3233.12     0.020
   3233.60     0.020
   3234.14     0.020
   3234.62     0.020
   3235.16     0.020
   3235.64     0.020
   3236.18     0.020
   3236.66     0.020
   3237.20     0.020
   3237.68     0.020
   3238.22     0.020
   3238.70     0.020
   3239.24     0.020
   3239.72     0.020
   3240.20     0.020
   3240.74     0.020
   3241.22     0.020
   3241.76     0.020
   3242.24     0.020
   3242.78     0.020
   3243.26     0.020
   3243.74     0.020
   3244.28     0.020
   3244.76     0.020
   3245.30     0.020
   3245.78     0.020
   3246.32     0.020
   3246.80     0.020
   3247.34     0.020
   3247.82     0.020
   3248.36     0.020
   3248.84     0.020
   3249.38     0.020
   3249.86     0.020
   3250.34     0.020
   3250.88     0.020
   3251.36     0.020
   3251.90     0.020
   3252.38     0.020
   3252.92     0.020
   3253.40     0.020
   3253.88     0.020
   3254.42     0.020
   3254.90     0.020
   3255.44     0.020
   3255.92     0.020
   3256.46     0.020
   3256.94     0.020
   3257.48     0.019
   3257.96     0.019
   3258.50     0.019
   3258.98     0.019
   3259.52     0.019
   3260.00     0.019
   3260.48     0.019
   3261.02     0.019
   3261.50     0.019
   3262.04     0.019
   3262.52     0.019
   3263.06     0.019
   3263.54     0.019
   3264.08     0.019
   3264.56     0.019
   3265.10     0.019
   3265.58     0.019
   3266.06     0.019
   3266.60     0.019
   3267.08     0.019
   3267.62     0.019
   3268.10     0.019
   3268.64     0.019
   3269.12     0.019
   3269.66     0.019
   3270.14     0.019
   3270.62     0.019
   3271.16     0.019
   3271.64     0.019
   3272.18     0.019
   3272.66     0.019
   3273.20     0.019
   3273.68     0.019
   3274.22     0.019
   3274.70     0.019
   3275.24     0.019
   3275.72     0.019
   3276.26     0.019
   3276.74     0.019
   3277.22     0.019
   3277.76     0.019
   3278.24     0.019
   3278.78     0.019
   3279.26     0.019
   3279.80     0.019
   3280.28     0.019
   3280.76     0.019
   3281.30     0.019
   3281.78     0.019
   3282.32     0.019
   3282.80     0.019
   3283.34     0.019
   3283.82     0.019
   3284.36     0.019
   3284.84     0.019
   3285.38     0.019
   3285.86     0.019
   3286.34     0.019
   3286.88     0.019
   3287.36     0.019
   3287.90     0.019
   3288.38     0.019
   3288.92     0.019
   3289.40     0.019
   3289.94     0.019
   3290.42     0.018
   3290.96     0.018
   3291.44     0.018
   3291.98     0.018
   3292.46     0.018
   3292.94     0.018
   3293.48     0.018
   3293.96     0.018
   3294.50     0.018
   3294.98     0.018
   3295.52     0.018
   3296.00     0.018
   3296.54     0.018
   3297.02     0.018
   3297.50     0.018
   3298.04     0.018
   3298.52     0.018
   3299.06     0.018
   3299.54     0.018
   3300.08     0.018
   3300.56     0.018
   3301.10     0.018
   3301.58     0.018
   3302.12     0.018
   3302.60     0.018
   3303.08     0.018
   3303.62     0.018
   3304.10     0.018
   3304.64     0.018
   3305.12     0.018
   3305.66     0.018
   3306.14     0.018
   3306.68     0.018
   3307.16     0.018
   3307.64     0.018
   3308.18     0.018
   3308.66     0.018
   3309.20     0.018
   3309.68     0.018
   3310.22     0.018
   3310.70     0.018
   3311.24     0.018
   3311.72     0.018
   3312.26     0.018
   3312.74     0.018
   3313.22     0.018
   3313.76     0.018
   3314.24     0.018
   3314.78     0.018
   3315.26     0.018
   3315.80     0.018
   3316.28     0.018
   3316.82     0.018
   3317.30     0.018
   3317.78     0.018
   3318.32     0.018
   3318.80     0.018
   3319.34     0.019
   3319.82     0.019
   3320.36     0.019
   3320.84     0.019
   3321.38     0.019
   3321.86     0.019
   3322.40     0.019
   3322.88     0.019
   3323.36     0.019
   3323.90     0.019
   3324.38     0.019
   3324.92     0.019
   3325.40     0.019
   3325.94     0.019
   3326.42     0.019
   3326.96     0.019
   3327.44     0.019
   3327.98     0.019
   3328.46     0.019
   3329.00     0.019
   3329.48     0.019
   3329.96     0.019
   3330.50     0.019
   3330.98     0.019
   3331.52     0.018
   3332.00     0.018
   3332.54     0.018
   3333.02     0.018
   3333.50     0.018
   3334.04     0.018
   3334.52     0.018
   3335.06     0.018
   3335.54     0.018
   3336.08     0.018
   3336.56     0.018
   3337.10     0.018
   3337.58     0.018
   3338.12     0.018
   3338.60     0.018
   3339.14     0.018
   3339.62     0.018
   3340.10     0.018
   3340.64     0.018
   3341.12     0.018
   3341.66     0.018
   3342.14     0.018
   3342.68     0.018
   3343.16     0.018
   3343.64     0.017
   3344.18     0.017
   3344.66     0.017
   3345.20     0.017
   3345.68     0.017
   3346.22     0.017
   3346.70     0.017
   3347.24     0.017
   3347.72     0.017
   3348.26     0.017
   3348.74     0.017
   3349.28     0.017
   3349.76     0.017
   3350.24     0.017
   3350.78     0.017
   3351.26     0.017
   3351.80     0.017
   3352.28     0.016
   3352.82     0.016
   3353.30     0.016
   3353.84     0.016
   3354.32     0.016
   3354.86     0.016
   3355.34     0.016
   3355.88     0.016
   3356.36     0.016
   3356.84     0.016
   3357.38     0.016
   3357.86     0.016
   3358.40     0.016
   3358.88     0.016
   3359.42     0.016
   3359.90     0.016
   3360.38     0.016
   3360.92     0.016
   3361.46     0.016
   3361.94     0.016
   3362.42     0.016
   3362.96     0.016
   3363.44     0.016
   3363.98     0.016
   3364.46     0.016
   3365.00     0.016
   3365.48     0.016
   3366.02     0.016
   3366.50     0.015
   3366.98     0.016
   3367.52     0.015
   3368.00     0.015
   3368.54     0.015
   3369.02     0.015
   3369.56     0.015
   3370.04     0.015
   3370.52     0.015
   3371.06     0.015
   3371.54     0.015
   3372.08     0.015
   3372.56     0.015
   3373.10     0.015
   3373.58     0.015
   3374.12     0.015
   3374.60     0.015
   3375.14     0.015
   3375.62     0.015
   3376.16     0.015
   3376.64     0.015
   3377.12     0.015
   3377.66     0.015
   3378.20     0.015
   3378.68     0.015
   3379.16     0.015
   3379.70     0.015
   3380.18     0.015
   3380.72     0.015
   3381.20     0.015
   3381.74     0.015
   3382.22     0.015
   3382.76     0.015
   3383.24     0.015
   3383.72     0.015
   3384.26     0.015
   3384.74     0.015
   3385.28     0.015
   3385.76     0.015
   3386.30     0.015
   3386.78     0.015
   3387.26     0.015
   3387.80     0.015
   3388.28     0.014
   3388.82     0.014
   3389.30     0.014
   3389.84     0.014
   3390.32     0.014
   3390.86     0.014
   3391.34     0.014
   3391.88     0.014
   3392.36     0.014
   3392.90     0.014
   3393.38     0.014
   3393.86     0.014
   3394.40     0.014
   3394.88     0.014
   3395.42     0.014
   3395.90     0.014
   3396.44     0.014
   3396.92     0.014
   3397.40     0.014
   3397.94     0.014
   3398.42     0.014
   3398.96     0.014
   3399.44     0.014
   3399.98     0.014
   3400.46     0.014
   3401.00     0.014
   3401.48     0.014
   3402.02     0.014
   3402.50     0.014
   3403.04     0.014
   3403.52     0.014
   3404.00     0.014
   3404.54     0.014
   3405.02     0.014
   3405.56     0.013
   3406.04     0.013
   3406.58     0.013
   3407.06     0.013
   3407.54     0.014
   3408.08     0.014
   3408.56     0.014
   3409.10     0.014
   3409.58     0.014
   3410.12     0.014
   3410.60     0.014
   3411.14     0.014
   3411.62     0.014
   3412.16     0.014
   3412.64     0.014
   3413.18     0.014
   3413.66     0.014
   3414.14     0.014
   3414.68     0.014
   3415.16     0.014
   3415.70     0.014
   3416.18     0.014
   3416.72     0.014
   3417.20     0.014
   3417.74     0.014
   3418.22     0.014
   3418.76     0.014
   3419.24     0.014
   3419.78     0.014
   3420.26     0.014
   3420.74     0.014
   3421.28     0.014
   3421.76     0.014
   3422.30     0.014
   3422.78     0.014
   3423.32     0.014
   3423.80     0.014
   3424.28     0.014
   3424.82     0.014
   3425.30     0.014
   3425.84     0.014
   3426.32     0.014
   3426.86     0.014
   3427.34     0.014
   3427.88     0.014
   3428.36     0.014
   3428.90     0.014
   3429.38     0.014
   3429.92     0.014
   3430.40     0.014
   3430.88     0.014
   3431.42     0.014
   3431.90     0.014
   3432.44     0.014
   3432.92     0.014
   3433.46     0.014
   3433.94     0.014
   3434.42     0.014
   3434.96     0.014
   3435.44     0.014
   3435.98     0.014
   3436.46     0.014
   3437.00     0.014
   3437.48     0.014
   3438.02     0.014
   3438.50     0.014
   3439.04     0.014
   3439.52     0.014
   3440.06     0.014
   3440.54     0.014
   3441.02     0.014
   3441.56     0.014
   3442.04     0.014
   3442.58     0.014
   3443.06     0.014
   3443.60     0.014
   3444.08     0.014
   3444.62     0.015
   3445.10     0.015
   3445.64     0.015
   3446.12     0.015
   3446.60     0.015
   3447.14     0.015
   3447.62     0.015
   3448.16     0.015
   3448.64     0.015
   3449.18     0.015
   3449.66     0.015
   3450.20     0.015
   3450.68     0.015
   3451.16     0.015
   3451.70     0.015
   3452.18     0.015
   3452.72     0.015
   3453.20     0.015
   3453.74     0.015
   3454.22     0.015
   3454.76     0.015
   3455.24     0.015
   3455.78     0.015
   3456.26     0.015
   3456.80     0.015
   3457.28     0.015
   3457.76     0.015
   3458.30     0.015
   3458.78     0.015
   3459.32     0.015
   3459.80     0.015
   3460.34     0.015
   3460.82     0.015
   3461.30     0.015
   3461.84     0.015
   3462.32     0.015
   3462.86     0.015
   3463.34     0.015
   3463.88     0.015
   3464.36     0.015
   3464.90     0.015
   3465.38     0.015
   3465.92     0.015
   3466.40     0.015
   3466.94     0.015
   3467.42     0.014
   3467.90     0.014
   3468.44     0.014
   3468.92     0.014
   3469.46     0.014
   3469.94     0.014
   3470.48     0.014
   3470.96     0.014
   3471.44     0.014
   3471.98     0.014
   3472.46     0.014
   3473.00     0.014
   3473.48     0.014
   3474.02     0.014
   3474.50     0.014
   3475.04     0.014
   3475.52     0.014
   3476.06     0.014
   3476.54     0.014
   3477.08     0.014
   3477.56     0.014
   3478.04     0.014
   3478.58     0.014
   3479.06     0.014
   3479.60     0.014
   3480.08     0.014
   3480.62     0.014
   3481.10     0.014
   3481.64     0.014
   3482.12     0.014
   3482.66     0.015
   3483.14     0.015
   3483.62     0.015
   3484.16     0.015
   3484.64     0.015
   3485.18     0.015
   3485.66     0.015
   3486.20     0.015
   3486.68     0.015
   3487.22     0.015
   3487.70     0.015
   3488.18     0.015
   3488.72     0.014
   3489.20     0.015
   3489.74     0.014
   3490.22     0.014
   3490.76     0.014
   3491.24     0.014
   3491.78     0.014
   3492.26     0.014
   3492.80     0.014
   3493.28     0.014
   3493.76     0.014
   3494.30     0.014
   3494.78     0.014
   3495.32     0.014
   3495.80     0.014
   3496.34     0.014
   3496.82     0.014
   3497.36     0.014
   3497.84     0.014
   3498.32     0.014
   3498.86     0.014
   3499.34     0.014
   3499.88     0.014
   3500.36     0.014
   3500.90     0.014
   3501.38     0.014
   3501.92     0.014
   3502.40     0.014
   3502.94     0.014
   3503.42     0.014
   3503.96     0.014
   3504.44     0.014
   3504.98     0.014
   3505.46     0.014
   3505.94     0.014
   3506.48     0.014
   3506.96     0.014
   3507.50     0.014
   3507.98     0.014
   3508.52     0.014
   3509.00     0.014
   3509.54     0.014
   3510.02     0.014
   3510.50     0.014
   3511.04     0.014
   3511.52     0.014
   3512.06     0.014
   3512.54     0.014
   3513.08     0.014
   3513.56     0.014
   3514.10     0.014
   3514.58     0.014
   3515.06     0.014
   3515.60     0.014
   3516.08     0.014
   3516.62     0.014
   3517.10     0.014
   3517.64     0.014
   3518.12     0.014
   3518.66     0.014
   3519.14     0.014
   3519.68     0.014
   3520.16     0.014
   3520.64     0.014
   3521.18     0.014
   3521.66     0.014
   3522.20     0.014
   3522.68     0.014
   3523.22     0.014
   3523.70     0.014
   3524.24     0.014
   3524.72     0.013
   3525.20     0.013
   3525.74     0.013
   3526.22     0.013
   3526.76     0.013
   3527.24     0.013
   3527.78     0.013
   3528.26     0.013
   3528.80     0.013
   3529.28     0.013
   3529.82     0.013
   3530.30     0.013
   3530.78     0.013
   3531.32     0.013
   3531.80     0.013
   3532.34     0.013
   3532.82     0.013
   3533.36     0.013
   3533.84     0.013
   3534.38     0.013
   3534.86     0.013
   3535.34     0.013
   3535.88     0.012
   3536.36     0.013
   3536.90     0.012
   3537.38     0.012
   3537.92     0.012
   3538.40     0.012
   3538.94     0.012
   3539.42     0.012
   3539.96     0.012
   3540.44     0.012
   3540.92     0.012
   3541.46     0.012
   3541.94     0.012
   3542.48     0.012
   3542.96     0.012
   3543.50     0.012
   3543.98     0.012
   3544.52     0.012
   3545.00     0.012
   3545.54     0.012
   3546.02     0.012
   3546.56     0.012
   3547.04     0.012
   3547.52     0.012
   3548.06     0.012
   3548.54     0.011
   3549.08     0.012
   3549.56     0.011
   3550.10     0.011
   3550.58     0.011
   3551.06     0.011
   3551.60     0.011
   3552.08     0.011
   3552.62     0.011
   3553.10     0.011
   3553.64     0.011
   3554.12     0.011
   3554.66     0.011
   3555.14     0.011
   3555.68     0.011
   3556.16     0.011
   3556.70     0.011
   3557.18     0.011
   3557.66     0.011
   3558.20     0.011
   3558.68     0.011
   3559.22     0.011
   3559.70     0.011
   3560.24     0.011
   3560.72     0.011
   3561.20     0.011
   3561.74     0.011
   3562.22     0.011
   3562.76     0.011
   3563.24     0.011
   3563.78     0.011
   3564.26     0.011
   3564.80     0.011
   3565.28     0.011
   3565.82     0.011
   3566.30     0.011
   3566.84     0.011
   3567.32     0.011
   3567.80     0.011
   3568.34     0.011
   3568.82     0.011
   3569.36     0.011
   3569.84     0.011
   3570.38     0.011
   3570.86     0.011
   3571.40     0.011
   3571.88     0.011
   3572.42     0.011
   3572.90     0.011
   3573.44     0.011
   3573.92     0.011
   3574.40     0.011
   3574.94     0.011
   3575.42     0.011
   3575.96     0.011
   3576.44     0.011
   3576.98     0.011
   3577.46     0.011
   3577.94     0.011
   3578.48     0.011
   3578.96     0.011
   3579.50     0.011
   3579.98     0.011
   3580.52     0.011
   3581.00     0.011
   3581.54     0.011
   3582.02     0.011
   3582.56     0.011
   3583.04     0.011
   3583.58     0.011
   3584.06     0.011
   3584.54     0.011
   3585.08     0.011
   3585.56     0.011
   3586.10     0.011
   3586.58     0.011
   3587.12     0.011
   3587.60     0.011
   3588.08     0.011
   3588.62     0.011
   3589.10     0.011
   3589.64     0.011
   3590.12     0.011
   3590.66     0.011
   3591.14     0.011
   3591.68     0.011
   3592.16     0.011
   3592.70     0.011
   3593.18     0.011
   3593.72     0.011
   3594.20     0.011
   3594.68     0.011
   3595.22     0.011
   3595.70     0.011
   3596.24     0.011
   3596.72     0.011
   3597.26     0.011
   3597.74     0.011
   3598.22     0.011
   3598.76     0.011
   3599.24     0.011
   3599.78     0.011
   3600.32     0.011
   3600.80     0.011
   3601.28     0.011
   3601.82     0.011
   3602.30     0.012
   3602.84     0.012
   3603.32     0.012
   3603.86     0.012
   3604.34     0.012
   3604.82     0.012
   3605.36     0.012
   3605.84     0.012
   3606.38     0.012
   3606.86     0.012
   3607.40     0.012
   3607.88     0.012
   3608.42     0.012
   3608.90     0.012
   3609.44     0.012
   3609.92     0.012
   3610.46     0.012
   3610.94     0.012
   3611.42     0.012
   3611.96     0.012
   3612.44     0.012
   3612.98     0.012
   3613.46     0.012
   3614.00     0.012
   3614.48     0.012
   3614.96     0.012
   3615.50     0.012
   3615.98     0.012
   3616.52     0.012
   3617.00     0.012
   3617.54     0.012
   3618.02     0.012
   3618.56     0.012
   3619.04     0.012
   3619.58     0.012
   3620.06     0.012
   3620.60     0.012
   3621.08     0.012
   3621.56     0.012
   3622.10     0.012
   3622.58     0.012
   3623.12     0.012
   3623.60     0.012
   3624.14     0.012
   3624.62     0.012
   3625.10     0.012
   3625.64     0.012
   3626.12     0.012
   3626.66     0.011
   3627.14     0.012
   3627.68     0.011
   3628.16     0.011
   3628.70     0.011
   3629.18     0.011
   3629.72     0.011
   3630.20     0.011
   3630.74     0.011
   3631.22     0.011
   3631.76     0.011
   3632.24     0.011
   3632.72     0.011
   3633.26     0.011
   3633.74     0.011
   3634.28     0.011
   3634.76     0.011
   3635.30     0.011
   3635.78     0.011
   3636.32     0.011
   3636.80     0.011
   3637.34     0.011
   3637.82     0.011
   3638.30     0.011
   3638.84     0.011
   3639.32     0.011
   3639.86     0.011
   3640.34     0.011
   3640.88     0.011
   3641.36     0.011
   3641.84     0.011
   3642.38     0.011
   3642.86     0.011
   3643.40     0.011
   3643.88     0.011
   3644.42     0.011
   3644.90     0.011
   3645.44     0.011
   3645.92     0.011
   3646.46     0.011
   3646.94     0.011
   3647.48     0.011
   3647.96     0.010
   3648.44     0.010
   3648.98     0.011
   3649.46     0.011
   3650.00     0.010
   3650.48     0.010
   3651.02     0.010
   3651.50     0.010
   3651.98     0.010
   3652.52     0.010
   3653.00     0.010
   3653.54     0.011
   3654.02     0.010
   3654.56     0.011
   3655.04     0.011
   3655.58     0.011
   3656.06     0.011
   3656.60     0.011
   3657.08     0.011
   3657.62     0.011
   3658.10     0.011
   3658.58     0.011
   3659.12     0.011
   3659.60     0.011
   3660.14     0.011
   3660.62     0.011
   3661.16     0.011
   3661.64     0.011
   3662.12     0.011
   3662.66     0.011
   3663.20     0.011
   3663.68     0.011
   3664.22     0.011
   3664.70     0.012
   3665.18     0.012
   3665.72     0.012
   3666.20     0.012
   3666.74     0.012
   3667.22     0.012
   3667.76     0.012
   3668.24     0.012
   3668.72     0.012
   3669.26     0.012
   3669.74     0.012
   3670.28     0.012
   3670.76     0.012
   3671.30     0.012
   3671.78     0.012
   3672.32     0.012
   3672.80     0.012
   3673.34     0.012
   3673.82     0.012
   3674.30     0.012
   3674.84     0.012
   3675.32     0.012
   3675.86     0.012
   3676.34     0.012
   3676.88     0.012
   3677.36     0.012
   3677.90     0.012
   3678.38     0.012
   3678.86     0.012
   3679.40     0.012
   3679.88     0.012
   3680.42     0.012
   3680.90     0.012
   3681.44     0.012
   3681.92     0.012
   3682.46     0.012
   3682.94     0.012
   3683.48     0.012
   3683.96     0.012
   3684.44     0.012
   3684.98     0.012
   3685.46     0.012
   3686.00     0.012
   3686.48     0.012
   3687.02     0.012
   3687.50     0.012
   3688.04     0.012
   3688.52     0.012
   3689.00     0.012
   3689.54     0.012
   3690.02     0.012
   3690.56     0.012
   3691.04     0.012
   3691.58     0.012
   3692.06     0.012
   3692.60     0.012
   3693.08     0.012
   3693.62     0.012
   3694.10     0.012
   3694.64     0.012
   3695.12     0.012
   3695.60     0.012
   3696.14     0.012
   3696.62     0.012
   3697.16     0.012
   3697.64     0.012
   3698.18     0.012
   3698.66     0.012
   3699.20     0.012
   3699.68     0.012
   3700.22     0.012
   3700.70     0.012
   3701.18     0.012
   3701.72     0.012
   3702.20     0.012
   3702.74     0.012
   3703.22     0.012
   3703.76     0.012
   3704.24     0.012
   3704.72     0.012
   3705.26     0.012
   3705.74     0.012
   3706.28     0.012
   3706.76     0.012
   3707.30     0.012
   3707.78     0.012
   3708.32     0.012
   3708.80     0.012
   3709.34     0.012
   3709.82     0.012
   3710.36     0.012
   3710.84     0.012
   3711.32     0.012
   3711.86     0.012
   3712.34     0.012
   3712.88     0.012
   3713.36     0.012
   3713.90     0.012
   3714.38     0.012
   3714.92     0.012
   3715.40     0.012
   3715.88     0.012
   3716.42     0.012
   3716.90     0.012
   3717.44     0.012
   3717.92     0.012
   3718.46     0.012
   3718.94     0.012
   3719.48     0.012
   3719.96     0.012
   3720.50     0.012
   3720.98     0.012
   3721.46     0.012
   3722.00     0.012
   3722.48     0.012
   3723.02     0.013
   3723.50     0.013
   3724.04     0.013
   3724.52     0.013
   3725.06     0.013
   3725.54     0.013
   3726.08     0.013
   3726.56     0.013
   3727.10     0.013
   3727.58     0.013
   3728.06     0.013
   3728.60     0.013
   3729.08     0.013
   3729.62     0.013
   3730.10     0.013
   3730.64     0.013
   3731.12     0.013
   3731.60     0.013
   3732.14     0.013
   3732.62     0.013
   3733.16     0.013
   3733.64     0.013
   3734.18     0.013
   3734.66     0.013
   3735.20     0.014
   3735.68     0.014
   3736.22     0.014
   3736.70     0.014
   3737.24     0.014
   3737.72     0.014
   3738.20     0.014
   3738.74     0.014
   3739.22     0.014
   3739.76     0.014
   3740.24     0.014
   3740.78     0.014
   3741.26     0.014
   3741.74     0.014
   3742.28     0.014
   3742.76     0.014
   3743.30     0.014
   3743.78     0.014
   3744.32     0.014
   3744.80     0.014
   3745.34     0.014
   3745.82     0.014
   3746.36     0.014
   3746.84     0.014
   3747.38     0.014
   3747.86     0.014
   3748.34     0.014
   3748.88     0.014
   3749.36     0.014
   3749.90     0.014
   3750.38     0.014
   3750.92     0.014
   3751.40     0.014
   3751.88     0.014
   3752.42     0.014
   3752.90     0.014
   3753.44     0.014
   3753.92     0.014
   3754.46     0.014
   3754.94     0.014
   3755.48     0.014
   3755.96     0.014
   3756.50     0.014
   3756.98     0.014
   3757.52     0.014
   3758.00     0.014
   3758.54     0.014
   3759.02     0.014
   3759.50     0.014
   3760.04     0.014
   3760.52     0.013
   3761.06     0.014
   3761.54     0.014
   3762.08     0.014
   3762.56     0.014
   3763.10     0.014
   3763.58     0.014
   3764.12     0.014
   3764.60     0.014
   3765.08     0.014
   3765.62     0.013
   3766.10     0.013
   3766.64     0.014
   3767.12     0.013
   3767.66     0.014
   3768.14     0.014
   3768.68     0.013
   3769.16     0.013
   3769.64     0.013
   3770.18     0.013
   3770.66     0.013
   3771.20     0.013
   3771.68     0.013
   3772.22     0.013
   3772.70     0.013
   3773.24     0.013
   3773.72     0.013
   3774.26     0.013
   3774.74     0.013
   3775.22     0.013
   3775.76     0.013
   3776.24     0.013
   3776.78     0.013
   3777.26     0.013
   3777.80     0.013
   3778.28     0.013
   3778.76     0.013
   3779.30     0.013
   3779.78     0.013
   3780.32     0.013
   3780.80     0.013
   3781.34     0.013
   3781.82     0.013
   3782.36     0.013
   3782.84     0.013
   3783.38     0.013
   3783.86     0.013
   3784.40     0.013
   3784.88     0.013
   3785.36     0.013
   3785.90     0.013
   3786.38     0.013
   3786.92     0.013
   3787.40     0.013
   3787.94     0.013
   3788.42     0.013
   3788.96     0.013
   3789.44     0.013
   3789.98     0.013
   3790.46     0.013
   3791.00     0.013
   3791.48     0.013
   3791.96     0.013
   3792.50     0.013
   3792.98     0.013
   3793.52     0.013
   3794.00     0.013
   3794.54     0.013
   3795.02     0.013
   3795.50     0.013
   3796.04     0.013
   3796.52     0.013
   3797.06     0.013
   3797.54     0.013
   3798.08     0.013
   3798.56     0.013
   3799.10     0.013
   3799.58     0.013
   3800.12     0.013
   3800.60     0.013
   3801.14     0.013
   3801.62     0.013
   3802.10     0.013
   3802.64     0.013
   3803.12     0.013
   3803.66     0.013
   3804.14     0.013
   3804.68     0.013
   3805.16     0.013
   3805.64     0.013
   3806.18     0.012
   3806.66     0.012
   3807.20     0.012
   3807.68     0.012
   3808.22     0.012
   3808.70     0.013
   3809.24     0.013
   3809.72     0.012
   3810.26     0.012
   3810.74     0.012
   3811.28     0.012
   3811.76     0.012
   3812.24     0.012
   3812.78     0.012
   3813.26     0.012
   3813.80     0.012
   3814.28     0.012
   3814.82     0.012
   3815.30     0.012
   3815.78     0.012
   3816.32     0.012
   3816.80     0.012
   3817.34     0.012
   3817.82     0.012
   3818.36     0.012
   3818.84     0.011
   3819.38     0.011
   3819.86     0.011
   3820.40     0.011
   3820.88     0.011
   3821.42     0.011
   3821.90     0.011
   3822.38     0.011
   3822.92     0.011
   3823.40     0.011
   3823.94     0.011
   3824.42     0.011
   3824.96     0.011
   3825.44     0.011
   3825.98     0.011
   3826.46     0.011
   3827.00     0.011
   3827.48     0.011
   3827.96     0.011
   3828.50     0.011
   3828.98     0.011
   3829.52     0.011
   3830.00     0.011
   3830.54     0.011
   3831.02     0.011
   3831.56     0.011
   3832.04     0.011
   3832.52     0.011
   3833.06     0.011
   3833.54     0.011
   3834.08     0.011
   3834.56     0.011
   3835.10     0.011
   3835.58     0.011
   3836.12     0.011
   3836.60     0.011
   3837.14     0.011
   3837.62     0.011
   3838.16     0.011
   3838.64     0.011
   3839.12     0.011
   3839.66     0.011
   3840.14     0.011
   3840.68     0.011
   3841.16     0.011
   3841.70     0.011
   3842.18     0.011
   3842.66     0.011
   3843.20     0.011
   3843.68     0.011
   3844.22     0.011
   3844.70     0.011
   3845.24     0.011
   3845.72     0.011
   3846.26     0.011
   3846.74     0.011
   3847.28     0.011
   3847.76     0.011
   3848.30     0.011
   3848.78     0.010
   3849.26     0.011
   3849.80     0.011
   3850.28     0.011
   3850.82     0.011
   3851.30     0.011
   3851.84     0.011
   3852.32     0.011
   3852.86     0.011
   3853.34     0.011
   3853.88     0.011
   3854.36     0.011
   3854.84     0.010
   3855.38     0.010
   3855.86     0.010
   3856.40     0.010
   3856.88     0.010
   3857.42     0.010
   3857.90     0.010
   3858.44     0.010
   3858.92     0.010
   3859.40     0.010
   3859.94     0.010
   3860.42     0.010
   3860.96     0.010
   3861.44     0.010
   3861.98     0.010
   3862.46     0.010
   3863.00     0.010
   3863.48     0.010
   3864.02     0.010
   3864.50     0.010
   3864.98     0.010
   3865.52     0.010
   3866.00     0.010
   3866.54     0.010
   3867.02     0.010
   3867.56     0.010
   3868.04     0.010
   3868.58     0.010
   3869.06     0.010
   3869.54     0.010
   3870.08     0.010
   3870.56     0.010
   3871.10     0.010
   3871.58     0.010
   3872.12     0.010
   3872.60     0.010
   3873.14     0.010
   3873.62     0.010
   3874.16     0.010
   3874.64     0.010
   3875.12     0.010
   3875.66     0.010
   3876.14     0.010
   3876.68     0.010
   3877.16     0.010
   3877.70     0.010
   3878.18     0.010
   3878.72     0.011
   3879.20     0.011
   3879.68     0.011
   3880.22     0.011
   3880.70     0.011
   3881.24     0.011
   3881.72     0.011
   3882.26     0.011
   3882.74     0.011
   3883.28     0.011
   3883.76     0.011
   3884.30     0.011
   3884.78     0.011
   3885.32     0.011
   3885.80     0.011
   3886.28     0.011
   3886.82     0.011
   3887.30     0.011
   3887.84     0.011
   3888.32     0.011
   3888.86     0.011
   3889.34     0.011
   3889.88     0.011
   3890.36     0.011
   3890.90     0.011
   3891.38     0.011
   3891.92     0.012
   3892.40     0.012
   3892.88     0.012
   3893.42     0.012
   3893.90     0.012
   3894.44     0.012
   3894.92     0.012
   3895.46     0.012
   3895.94     0.012
   3896.42     0.012
   3896.96     0.012
   3897.44     0.012
   3897.98     0.012
   3898.46     0.012
   3899.00     0.012
   3899.48     0.012
   3900.02     0.012
   3900.50     0.012
   3901.04     0.012
   3901.52     0.012
   3902.00     0.011
   3902.54     0.011
   3903.02     0.011
   3903.56     0.011
   3904.04     0.011
   3904.58     0.011
   3905.06     0.011
   3905.54     0.011
   3906.08     0.011
   3906.56     0.011
   3907.10     0.011
   3907.58     0.011
   3908.12     0.012
   3908.60     0.012
   3909.14     0.011
   3909.62     0.012
   3910.16     0.011
   3910.64     0.011
   3911.18     0.011
   3911.66     0.011
