# Time  Volume
   3569.80     0.001
   3569.92     0.001
   3570.04     0.001
   3570.16     0.001
   3570.28     0.001
   3570.34     0.001
   3570.46     0.001
   3570.58     0.001
   3570.70     0.001
   3570.82     0.001
   3570.88     0.001
   3571.00     0.001
   3571.12     0.001
   3571.24     0.001
   3571.36     0.001
   3571.48     0.001
   3571.54     0.001
   3571.66     0.001
   3571.78     0.001
   3571.90     0.001
   3572.02     0.001
   3572.08     0.001
   3572.20     0.001
   3572.32     0.001
   3572.44     0.001
   3572.56     0.001
   3572.68     0.001
   3572.74     0.001
   3572.86     0.001
   3572.98     0.001
   3573.10     0.001
   3573.22     0.001
   3573.28     0.001
   3573.40     0.001
   3573.52     0.001
   3573.64     0.001
   3573.76     0.001
   3573.88     0.001
   3573.94     0.001
   3574.06     0.001
   3574.18     0.001
   3574.30     0.001
   3574.42     0.001
   3574.48     0.001
   3574.60     0.001
   3574.72     0.000
   3574.84     0.000
   3574.96     0.000
   3575.08     0.000
   3575.14     0.000
   3575.26     0.001
   3575.38     0.000
   3575.50     0.000
   3575.62     0.001
   3575.68     0.001
   3575.80     0.000
   3575.92     0.000
   3576.04     0.000
   3576.16     0.000
   3576.28     0.000
   3576.34     0.000
   3576.46     0.000
   3576.58     0.000
   3576.70     0.000
   3576.82     0.000
   3576.88     0.000
   3577.00     0.000
   3577.12     0.000
   3577.24     0.000
   3577.36     0.000
   3577.48     0.000
   3577.54     0.000
   3577.66     0.000
   3577.78     0.000
   3577.90     0.000
   3578.02     0.000
   3578.14     0.000
   3578.20     0.000
   3578.32     0.000
   3578.44     0.000
   3578.56     0.000
   3578.68     0.000
   3578.80     0.000
   3578.86     0.000
   3578.98     0.000
   3579.10     0.000
   3579.22     0.000
   3579.34     0.000
   3579.40     0.001
   3579.52     0.000
   3579.64     0.000
   3579.76     0.000
   3579.88     0.000
   3579.94     0.000
   3580.06     0.000
   3580.18     0.000
   3580.30     0.000
   3580.42     0.000
   3580.54     0.000
   3580.60     0.000
   3580.72     0.000
   3580.84     0.000
   3580.96     0.000
   3581.08     0.000
   3581.14     0.000
   3581.26     0.000
   3581.38     0.000
   3581.50     0.000
   3581.62     0.000
   3581.74     0.000
   3581.80     0.000
   3581.92     0.000
   3582.04     0.000
   3582.16     0.000
   3582.28     0.000
   3582.40     0.000
   3582.46     0.000
   3582.58     0.000
   3582.70     0.000
   3582.82     0.000
   3582.94     0.000
   3583.00     0.000
   3583.12     0.000
   3583.24     0.000
   3583.36     0.000
   3583.48     0.000
   3583.60     0.000
   3583.66     0.000
   3583.78     0.000
   3583.90     0.000
   3584.02     0.000
   3584.14     0.000
   3584.26     0.000
   3584.32     0.000
   3584.44     0.000
   3584.56     0.000
   3584.68     0.000
   3584.80     0.000
   3584.86     0.000
   3584.98     0.000
   3585.10     0.000
   3585.22     0.000
   3585.34     0.000
   3585.40     0.000
   3585.52     0.000
   3585.64     0.000
   3585.76     0.000
   3585.88     0.000
   3586.00     0.000
   3586.06     0.000
   3586.18     0.000
   3586.30     0.000
   3586.42     0.000
   3586.54     0.000
   3586.60     0.000
   3586.72     0.000
   3586.84     0.000
   3586.96     0.000
   3587.08     0.000
   3587.20     0.000
   3587.26     0.000
   3587.38     0.000
   3587.50     0.000
   3587.62     0.000
   3587.74     0.001
   3587.86     0.001
   3587.92     0.001
   3588.04     0.001
   3588.16     0.001
   3588.28     0.001
   3588.40     0.001
   3588.46     0.001
   3588.58     0.001
   3588.70     0.001
   3588.82     0.001
   3588.94     0.001
   3589.06     0.001
   3589.12     0.001
   3589.24     0.001
   3589.36     0.001
   3589.48     0.001
   3589.60     0.001
   3589.66     0.001
   3589.78     0.001
   3589.90     0.001
   3590.02     0.001
   3590.14     0.001
   3590.26     0.001
   3590.32     0.001
   3590.44     0.001
   3590.56     0.001
   3590.68     0.001
   3590.80     0.001
   3590.86     0.001
   3590.98     0.001
   3591.10     0.001
   3591.22     0.001
   3591.34     0.001
   3591.46     0.001
   3591.52     0.001
   3591.64     0.001
   3591.76     0.001
   3591.88     0.001
   3592.00     0.001
   3592.12     0.001
   3592.18     0.001
   3592.30     0.001
   3592.42     0.001
   3592.54     0.001
   3592.66     0.001
   3592.72     0.001
   3592.84     0.001
   3592.96     0.001
   3593.08     0.001
   3593.20     0.001
   3593.26     0.001
   3593.38     0.001
   3593.50     0.001
   3593.62     0.001
   3593.74     0.001
   3593.86     0.001
   3593.92     0.001
   3594.04     0.001
   3594.16     0.001
   3594.28     0.001
   3594.40     0.001
   3594.52     0.001
   3594.58     0.001
   3594.70     0.001
   3594.82     0.001
   3594.94     0.001
   3595.06     0.001
   3595.18     0.001
   3595.24     0.001
   3595.36     0.001
   3595.48     0.001
   3595.60     0.001
   3595.72     0.001
   3595.78     0.001
   3595.90     0.001
   3596.02     0.001
   3596.14     0.001
   3596.26     0.001
   3596.32     0.001
   3596.44     0.001
   3596.56     0.001
   3596.68     0.001
   3596.80     0.001
   3596.92     0.001
   3596.98     0.001
   3597.10     0.001
   3597.22     0.001
   3597.34     0.001
   3597.46     0.001
   3597.52     0.001
   3597.64     0.001
   3597.76     0.001
   3597.88     0.001
   3598.00     0.001
   3598.12     0.001
   3598.18     0.001
   3598.30     0.000
   3598.42     0.000
   3598.54     0.000
   3598.66     0.000
   3598.78     0.000
   3598.84     0.000
   3598.96     0.000
   3599.08     0.000
   3599.20     0.000
   3599.32     0.000
   3599.38     0.000
   3599.50     0.000
   3599.62     0.000
   3599.74     0.000
   3599.86     0.000
   3599.98     0.000
   3600.04     0.000
   3600.16     0.000
   3600.28     0.000
   3600.40     0.000
   3600.52     0.000
   3600.58     0.000
   3600.70     0.000
   3600.82     0.000
   3600.94     0.000
   3601.06     0.000
   3601.18     0.000
   3601.24     0.000
   3601.36     0.000
   3601.48     0.000
   3601.60     0.000
   3601.72     0.000
   3601.78     0.000
   3601.90     0.000
   3602.02     0.000
   3602.14     0.000
   3602.26     0.000
   3602.38     0.000
   3602.44     0.001
   3602.56     0.001
   3602.68     0.001
   3602.80     0.001
   3602.92     0.000
   3603.04     0.000
   3603.10     0.000
   3603.22     0.000
   3603.34     0.000
   3603.46     0.000
   3603.58     0.000
   3603.64     0.000
   3603.76     0.000
   3603.88     0.000
   3604.00     0.000
   3604.12     0.000
   3604.24     0.000
   3604.30     0.000
   3604.42     0.000
   3604.54     0.000
   3604.66     0.000
   3604.78     0.000
   3604.90     0.000
   3604.96     0.000
   3605.08     0.000
   3605.20     0.001
   3605.32     0.001
   3605.80     0.001
   3605.86     0.001
   3605.98     0.001
   3606.04     0.001
   3606.16     0.001
   3606.28     0.001
   3606.40     0.001
   3606.52     0.001
   3606.64     0.001
   3606.70     0.001
   3606.82     0.001
   3606.94     0.001
   3607.06     0.001
   3607.18     0.000
   3607.24     0.000
   3607.36     0.000
   3607.48     0.000
   3607.60     0.000
   3607.72     0.000
   3607.84     0.000
   3607.90     0.000
   3608.02     0.000
   3608.14     0.000
   3608.26     0.000
   3608.38     0.000
   3608.44     0.000
   3608.56     0.000
   3608.68     0.000
   3608.80     0.000
   3608.92     0.000
   3609.04     0.000
   3609.10     0.000
   3609.22     0.000
   3609.34     0.000
   3609.46     0.000
   3609.58     0.000
   3609.64     0.000
   3609.76     0.000
   3609.88     0.000
   3610.00     0.000
   3610.12     0.000
   3610.24     0.000
   3610.30     0.000
   3610.42     0.000
   3610.54     0.000
   3610.66     0.000
   3610.78     0.000
   3610.90     0.000
   3610.96     0.000
   3611.08     0.000
   3611.20     0.000
   3611.32     0.000
   3611.44     0.000
   3611.50     0.000
   3611.62     0.000
   3611.74     0.000
   3611.86     0.000
   3611.98     0.000
   3612.10     0.000
   3612.16     0.000
   3612.28     0.000
   3612.40     0.000
   3612.52     0.000
   3612.64     0.000
   3612.70     0.001
   3612.82     0.001
   3612.94     0.001
   3613.06     0.001
   3613.18     0.001
   3613.30     0.001
   3613.36     0.001
   3613.48     0.001
   3613.60     0.001
   3613.72     0.001
   3613.84     0.001
   3613.90     0.001
   3614.02     0.001
   3614.14     0.001
   3614.26     0.001
   3614.38     0.001
   3614.50     0.001
   3614.56     0.001
   3614.68     0.001
   3614.80     0.001
   3614.92     0.001
   3615.04     0.001
   3615.16     0.001
   3615.22     0.001
   3615.34     0.001
   3615.46     0.001
   3615.58     0.001
   3615.70     0.001
   3615.76     0.001
   3615.88     0.001
   3616.00     0.001
   3616.12     0.001
   3616.24     0.001
   3616.36     0.001
   3616.42     0.001
   3616.54     0.001
   3616.66     0.001
   3616.78     0.001
   3616.90     0.001
   3616.96     0.001
   3617.08     0.001
   3617.20     0.001
   3617.32     0.001
   3617.44     0.001
   3617.56     0.001
   3617.62     0.001
   3617.74     0.001
   3617.86     0.001
   3617.98     0.001
   3618.10     0.001
   3618.16     0.001
   3618.28     0.001
   3618.40     0.001
   3618.52     0.001
   3618.64     0.001
   3618.76     0.001
   3618.82     0.001
   3618.94     0.001
   3619.06     0.001
   3619.18     0.001
   3619.30     0.001
   3619.42     0.001
   3619.48     0.001
   3619.60     0.001
   3619.72     0.001
   3619.84     0.001
   3619.96     0.001
   3620.02     0.001
   3620.14     0.001
   3620.26     0.001
   3620.38     0.001
   3620.50     0.001
   3620.62     0.001
   3620.68     0.001
   3620.80     0.001
   3620.92     0.001
   3621.04     0.001
   3621.16     0.001
   3621.28     0.001
   3621.34     0.001
   3621.46     0.001
   3621.58     0.001
   3621.70     0.001
   3621.82     0.001
   3621.88     0.001
   3622.00     0.001
   3622.12     0.001
   3622.24     0.001
   3622.36     0.001
   3622.42     0.001
   3622.54     0.001
   3622.66     0.001
   3622.78     0.001
   3622.90     0.001
   3623.02     0.001
   3623.08     0.001
   3623.20     0.001
   3623.32     0.001
   3623.44     0.001
   3623.56     0.001
   3623.62     0.001
   3623.74     0.001
   3623.86     0.001
   3623.98     0.001
   3624.10     0.001
   3624.22     0.001
   3624.28     0.001
   3624.40     0.001
   3624.52     0.001
   3624.64     0.001
   3624.76     0.001
   3624.88     0.001
   3624.94     0.001
   3625.06     0.001
   3625.18     0.001
   3625.30     0.001
   3625.42     0.001
   3625.48     0.001
   3625.60     0.001
   3625.72     0.001
   3625.84     0.001
   3625.96     0.001
   3626.02     0.001
   3626.14     0.001
   3626.26     0.001
   3626.38     0.001
   3626.50     0.001
   3626.62     0.001
   3626.68     0.001
   3626.80     0.001
   3626.92     0.001
   3627.04     0.001
   3627.16     0.001
   3627.28     0.001
   3627.34     0.001
   3627.46     0.001
   3627.58     0.001
   3627.70     0.000
   3627.82     0.000
   3627.88     0.000
   3628.00     0.000
   3628.12     0.001
   3628.24     0.001
   3628.36     0.000
   3628.48     0.000
   3628.54     0.000
   3628.66     0.000
   3628.78     0.000
   3628.90     0.000
   3629.02     0.000
   3629.08     0.000
   3629.20     0.000
   3629.32     0.000
   3629.44     0.000
   3629.56     0.000
   3629.68     0.000
   3629.74     0.000
   3629.86     0.000
   3629.98     0.000
   3630.10     0.001
   3630.22     0.001
   3630.28     0.001
   3630.40     0.001
   3630.52     0.001
   3630.64     0.001
   3630.76     0.001
   3630.88     0.001
   3630.94     0.001
   3631.06     0.001
   3631.18     0.001
   3631.30     0.001
   3631.42     0.001
   3631.54     0.001
   3631.60     0.001
   3631.72     0.001
   3631.84     0.001
   3631.96     0.001
   3632.08     0.001
   3632.20     0.001
   3632.26     0.001
   3632.38     0.001
   3632.50     0.001
   3632.62     0.001
   3632.74     0.001
   3632.80     0.001
   3632.92     0.001
   3633.04     0.001
   3633.16     0.001
   3633.28     0.001
   3633.34     0.001
   3633.46     0.001
   3633.58     0.001
   3633.70     0.001
   3633.82     0.001
   3633.94     0.001
   3634.00     0.001
   3634.12     0.001
   3634.24     0.001
   3634.36     0.001
   3634.48     0.001
   3634.54     0.001
   3634.66     0.001
   3634.78     0.001
   3634.90     0.001
   3635.02     0.001
   3635.14     0.001
   3635.20     0.001
   3635.32     0.001
   3635.44     0.001
   3635.56     0.001
   3635.68     0.001
   3635.74     0.001
   3635.86     0.001
   3635.98     0.001
   3636.10     0.001
   3636.22     0.001
   3636.34     0.001
   3636.40     0.001
   3636.52     0.001
   3636.64     0.001
   3636.76     0.001
   3636.88     0.001
   3637.00     0.001
   3637.06     0.001
   3637.18     0.001
   3637.30     0.001
   3637.42     0.001
   3637.54     0.001
   3637.60     0.001
   3637.72     0.001
   3637.84     0.001
   3637.96     0.001
   3638.08     0.001
   3638.20     0.000
   3638.26     0.000
   3638.38     0.000
   3638.50     0.000
   3638.62     0.000
   3638.74     0.000
   3638.80     0.000
   3638.92     0.000
   3639.04     0.000
   3639.16     0.000
   3639.28     0.000
   3639.40     0.000
   3639.46     0.000
   3639.58     0.000
   3639.70     0.000
   3639.82     0.001
   3639.94     0.000
   3640.06     0.000
   3640.12     0.000
   3640.24     0.001
   3640.36     0.000
   3640.48     0.001
   3640.60     0.001
   3640.66     0.001
   3640.78     0.000
   3640.90     0.000
   3641.02     0.000
   3641.14     0.000
   3641.20     0.000
   3641.32     0.000
   3641.44     0.000
   3641.56     0.000
   3641.68     0.000
   3641.80     0.000
   3641.86     0.000
   3641.98     0.000
   3642.10     0.000
   3642.22     0.000
   3642.34     0.000
   3642.46     0.000
   3642.52     0.000
   3642.64     0.000
   3642.76     0.000
   3642.88     0.000
   3643.00     0.000
   3643.06     0.000
   3643.18     0.000
   3643.30     0.000
   3643.42     0.000
   3643.54     0.000
   3643.66     0.000
   3643.72     0.000
   3643.84     0.000
   3643.96     0.000
   3644.08     0.000
   3644.20     0.000
   3644.26     0.000
   3644.38     0.000
   3644.50     0.000
   3644.62     0.000
   3644.74     0.000
   3644.86     0.000
   3644.92     0.000
   3645.04     0.000
   3645.16     0.000
   3645.28     0.000
   3645.40     0.000
   3645.46     0.001
   3645.58     0.001
   3645.70     0.001
   3645.82     0.001
   3645.94     0.001
   3646.06     0.001
   3646.12     0.001
   3646.24     0.001
   3646.36     0.001
   3646.48     0.001
   3646.60     0.001
   3646.66     0.001
   3646.78     0.001
   3646.90     0.001
   3647.02     0.001
   3647.14     0.001
   3647.26     0.001
   3647.32     0.001
   3647.44     0.001
   3647.56     0.001
   3647.68     0.001
   3647.80     0.001
   3647.86     0.001
   3647.98     0.001
   3648.10     0.001
   3648.22     0.001
   3648.34     0.001
   3648.46     0.001
   3648.52     0.001
   3648.64     0.001
   3648.76     0.001
   3648.88     0.001
   3649.00     0.001
   3649.12     0.001
   3649.18     0.001
   3649.30     0.001
   3649.42     0.001
   3649.54     0.001
   3649.66     0.001
   3649.72     0.001
   3649.84     0.001
   3649.96     0.001
   3650.08     0.001
   3650.20     0.001
   3650.32     0.001
   3650.38     0.001
   3650.50     0.001
   3650.62     0.001
   3650.74     0.001
   3650.86     0.001
   3650.92     0.001
   3651.04     0.001
   3651.16     0.001
   3651.28     0.001
   3651.40     0.001
   3651.52     0.001
   3651.58     0.001
   3651.70     0.001
   3651.82     0.001
   3651.94     0.001
   3652.06     0.001
   3652.12     0.001
   3652.24     0.001
   3652.36     0.001
   3652.48     0.001
   3652.60     0.001
   3652.72     0.001
   3652.78     0.001
   3652.90     0.001
   3653.02     0.001
   3653.14     0.001
   3653.26     0.001
   3653.38     0.001
   3653.44     0.001
   3653.56     0.001
   3653.68     0.001
   3653.80     0.001
   3653.92     0.001
   3653.98     0.001
   3654.10     0.001
   3654.22     0.001
   3654.34     0.001
   3654.46     0.001
   3654.58     0.001
   3654.64     0.001
   3654.76     0.001
   3654.88     0.001
   3655.00     0.001
   3655.12     0.001
   3655.18     0.001
   3655.30     0.001
   3655.42     0.001
   3655.54     0.001
   3655.66     0.001
   3655.78     0.001
   3655.84     0.001
   3655.96     0.001
   3656.08     0.001
   3656.20     0.001
   3656.32     0.001
   3656.38     0.001
   3656.50     0.001
   3656.62     0.001
   3656.74     0.001
   3656.86     0.001
   3656.98     0.001
   3657.04     0.001
   3657.16     0.001
   3657.28     0.001
   3657.40     0.001
   3657.52     0.001
   3657.58     0.001
   3657.70     0.001
   3657.82     0.001
   3657.94     0.001
   3658.06     0.001
   3658.18     0.001
   3658.24     0.001
   3658.36     0.001
   3658.48     0.001
   3658.60     0.001
   3658.72     0.001
   3658.84     0.001
   3658.90     0.001
   3659.02     0.001
   3659.14     0.001
   3659.26     0.001
   3659.38     0.001
   3659.44     0.001
   3659.56     0.001
   3659.68     0.001
   3659.80     0.001
   3659.92     0.001
   3660.04     0.001
   3660.10     0.001
   3660.22     0.001
   3660.34     0.001
   3660.46     0.001
   3660.58     0.001
   3660.64     0.001
   3660.76     0.001
   3660.88     0.001
   3661.00     0.001
   3661.12     0.001
   3661.24     0.001
   3661.30     0.001
   3661.42     0.001
   3661.54     0.000
   3661.66     0.001
   3661.78     0.000
   3661.84     0.000
   3661.96     0.000
   3662.08     0.000
   3662.20     0.000
   3662.32     0.000
   3662.44     0.000
   3662.50     0.000
   3662.62     0.000
   3662.74     0.000
   3662.86     0.000
   3662.98     0.000
   3663.04     0.000
   3663.16     0.000
   3663.28     0.000
   3663.40     0.000
   3663.52     0.000
   3663.64     0.001
   3663.70     0.000
   3663.82     0.000
   3663.94     0.000
   3664.06     0.000
   3664.18     0.000
   3664.24     0.000
   3664.36     0.000
   3664.48     0.000
   3664.60     0.000
   3664.72     0.000
   3664.84     0.000
   3664.90     0.001
   3665.02     0.001
   3665.14     0.001
   3665.26     0.001
   3665.38     0.001
   3665.50     0.001
   3665.56     0.001
   3665.68     0.001
   3665.80     0.001
   3665.92     0.001
   3666.04     0.001
   3666.10     0.001
   3666.22     0.001
   3666.34     0.001
   3666.46     0.001
   3666.58     0.001
   3666.70     0.001
   3666.76     0.001
   3666.88     0.001
   3667.00     0.001
   3667.12     0.001
   3667.24     0.001
   3667.30     0.001
   3667.42     0.001
   3667.54     0.001
   3667.66     0.001
   3667.78     0.001
   3667.90     0.001
   3667.96     0.001
   3668.08     0.001
   3668.20     0.001
   3668.32     0.001
   3668.44     0.001
   3668.50     0.001
   3668.62     0.001
   3668.74     0.001
   3668.86     0.001
   3668.98     0.001
   3669.10     0.001
   3669.16     0.001
   3669.28     0.001
   3669.40     0.001
   3669.52     0.001
   3669.64     0.001
   3669.76     0.001
   3669.82     0.001
   3669.94     0.001
   3670.06     0.001
   3670.18     0.001
   3670.30     0.001
   3670.36     0.001
   3670.48     0.001
   3670.60     0.001
   3670.72     0.001
   3670.84     0.001
   3670.96     0.001
   3671.02     0.001
   3671.14     0.001
   3671.26     0.001
   3671.38     0.001
   3671.50     0.001
   3671.56     0.001
   3671.68     0.001
   3671.80     0.001
   3671.92     0.001
   3672.04     0.001
   3672.16     0.001
   3672.22     0.001
   3672.34     0.001
   3672.46     0.001
   3672.58     0.001
   3672.70     0.001
   3672.82     0.001
   3672.88     0.001
   3673.00     0.001
   3673.12     0.001
   3673.24     0.001
   3673.36     0.001
   3673.42     0.001
   3673.54     0.001
   3673.66     0.001
   3673.78     0.001
   3673.90     0.001
   3673.96     0.001
   3674.08     0.001
   3674.20     0.001
   3674.32     0.001
   3674.44     0.001
   3674.56     0.001
   3674.62     0.001
   3674.74     0.001
   3674.86     0.001
   3674.98     0.001
   3675.10     0.001
   3675.16     0.001
   3675.28     0.001
   3675.40     0.001
   3675.52     0.001
   3675.64     0.001
   3675.76     0.001
   3675.82     0.001
   3675.94     0.001
   3676.06     0.001
   3676.18     0.001
   3676.30     0.001
   3676.42     0.001
   3676.48     0.001
   3676.60     0.001
   3676.72     0.001
   3676.84     0.001
   3676.96     0.001
   3677.02     0.001
   3677.14     0.001
   3677.26     0.001
   3677.38     0.001
   3677.50     0.001
   3677.62     0.001
   3677.68     0.001
   3677.80     0.001
   3677.92     0.001
   3678.04     0.001
   3678.16     0.001
   3678.28     0.001
   3678.34     0.001
   3678.46     0.001
   3678.58     0.001
   3678.70     0.001
   3678.82     0.001
   3678.88     0.001
   3679.00     0.001
   3679.12     0.001
   3679.24     0.001
   3679.36     0.000
   3679.42     0.000
   3679.54     0.001
   3679.66     0.000
   3679.78     0.000
   3679.90     0.000
   3680.02     0.000
   3680.08     0.000
   3680.20     0.000
   3680.32     0.000
   3680.44     0.000
   3680.56     0.000
   3680.68     0.000
   3680.74     0.000
   3680.86     0.000
   3680.98     0.000
   3681.10     0.000
   3681.22     0.000
   3681.28     0.000
   3681.40     0.000
   3681.52     0.000
   3681.64     0.000
   3681.76     0.000
   3681.88     0.000
   3681.94     0.000
   3682.06     0.000
   3682.18     0.001
   3682.30     0.001
   3682.42     0.001
   3682.48     0.001
   3682.60     0.001
   3682.72     0.001
   3682.84     0.001
   3682.96     0.001
   3683.08     0.001
   3683.14     0.001
   3683.26     0.001
   3683.38     0.001
   3683.50     0.001
   3683.62     0.001
   3683.68     0.001
   3683.80     0.001
   3683.92     0.001
   3684.04     0.001
   3684.16     0.001
   3684.28     0.001
   3684.34     0.001
   3684.46     0.001
   3684.58     0.001
   3684.70     0.001
   3684.82     0.001
   3684.88     0.001
   3685.00     0.001
   3685.12     0.001
   3685.24     0.001
   3685.36     0.001
   3685.48     0.001
   3685.54     0.001
   3685.66     0.001
   3685.78     0.001
   3685.90     0.001
   3686.02     0.001
   3686.14     0.001
   3686.20     0.001
   3686.32     0.001
   3686.44     0.001
   3686.56     0.001
   3686.68     0.001
   3686.74     0.001
   3686.86     0.001
   3686.98     0.001
   3687.10     0.001
   3687.22     0.001
   3687.34     0.001
   3687.40     0.001
   3687.52     0.001
   3687.64     0.001
   3687.76     0.001
   3687.88     0.001
   3687.94     0.001
   3688.06     0.001
   3688.18     0.001
   3688.30     0.001
   3688.42     0.001
   3688.54     0.001
   3688.60     0.001
   3688.72     0.001
   3688.84     0.001
   3688.96     0.001
   3689.08     0.001
   3689.14     0.001
   3689.26     0.001
   3689.38     0.001
   3689.50     0.001
   3689.62     0.000
   3689.74     0.000
   3689.80     0.000
   3689.92     0.000
   3690.04     0.000
   3690.16     0.000
   3690.28     0.000
   3690.34     0.000
   3690.46     0.000
   3690.58     0.001
   3690.70     0.001
   3690.82     0.001
   3690.94     0.000
   3691.00     0.000
   3691.12     0.000
   3691.24     0.000
   3691.36     0.000
   3691.48     0.001
   3691.60     0.001
   3691.66     0.001
   3691.78     0.001
   3691.90     0.001
   3692.02     0.001
   3692.14     0.001
   3692.20     0.001
   3692.32     0.001
   3692.44     0.001
   3692.56     0.001
   3692.68     0.001
   3692.80     0.001
   3692.86     0.001
   3692.98     0.001
   3693.10     0.001
   3693.22     0.001
   3693.34     0.001
   3693.40     0.001
   3693.52     0.001
   3693.64     0.001
   3693.76     0.001
   3693.88     0.001
   3694.00     0.001
   3694.06     0.001
   3694.18     0.001
   3694.30     0.001
   3694.42     0.001
   3694.54     0.001
   3694.66     0.001
   3694.72     0.001
   3694.84     0.001
   3694.96     0.001
   3695.08     0.001
   3695.20     0.001
   3695.26     0.001
   3695.38     0.001
   3695.50     0.001
   3695.62     0.001
   3695.74     0.001
   3695.80     0.001
   3695.92     0.001
   3696.04     0.001
   3696.16     0.001
   3696.28     0.001
   3696.40     0.001
   3696.46     0.001
   3696.58     0.001
   3696.70     0.001
   3696.82     0.001
   3696.94     0.001
   3697.00     0.001
   3697.12     0.001
   3697.24     0.001
   3697.36     0.001
   3697.48     0.001
   3697.60     0.001
   3697.66     0.001
   3697.78     0.001
   3697.90     0.001
   3698.02     0.001
   3698.14     0.001
   3698.26     0.001
   3698.32     0.001
   3698.44     0.001
   3698.56     0.001
   3698.68     0.001
   3698.80     0.001
   3698.86     0.001
   3698.98     0.001
   3699.10     0.001
   3699.22     0.001
   3699.34     0.001
   3699.46     0.001
   3699.52     0.001
   3699.64     0.001
   3699.76     0.001
   3699.88     0.001
   3700.00     0.001
   3700.06     0.001
   3700.18     0.001
   3700.30     0.001
   3700.42     0.001
   3700.54     0.001
   3700.66     0.001
   3700.72     0.001
   3700.84     0.001
   3700.96     0.001
   3701.08     0.001
   3701.20     0.001
   3701.32     0.001
   3701.38     0.001
   3701.50     0.001
   3701.62     0.001
   3701.74     0.001
   3701.86     0.001
   3701.92     0.001
   3702.04     0.001
   3702.16     0.001
   3702.28     0.001
   3702.40     0.001
   3702.52     0.001
   3702.58     0.001
   3702.70     0.001
   3702.82     0.001
   3702.94     0.001
   3703.06     0.001
   3703.12     0.001
   3703.24     0.001
   3703.36     0.001
   3703.48     0.001
   3703.60     0.001
   3703.72     0.001
   3703.78     0.001
   3703.90     0.001
   3704.02     0.001
   3704.14     0.001
   3704.26     0.001
   3704.32     0.001
   3704.44     0.001
   3704.56     0.001
   3704.68     0.001
   3704.80     0.001
   3704.92     0.001
   3704.98     0.001
   3705.10     0.001
   3705.22     0.001
   3705.34     0.001
   3705.46     0.001
   3705.58     0.001
   3705.64     0.001
   3705.76     0.001
   3705.88     0.001
   3706.00     0.001
   3706.12     0.001
   3706.18     0.001
   3706.30     0.000
   3706.42     0.000
   3706.54     0.001
   3706.66     0.001
   3706.78     0.001
   3706.84     0.001
   3706.96     0.001
   3707.08     0.001
   3707.20     0.001
   3707.32     0.001
   3707.38     0.001
   3707.50     0.001
   3707.62     0.001
   3707.74     0.001
   3707.86     0.001
   3707.98     0.001
   3708.04     0.001
   3708.16     0.001
   3708.28     0.001
   3708.40     0.001
   3708.52     0.001
   3708.58     0.001
   3708.70     0.001
   3708.82     0.001
   3708.94     0.001
   3709.06     0.001
   3709.18     0.001
   3709.24     0.001
   3709.36     0.001
   3709.48     0.001
   3709.60     0.001
   3709.72     0.001
   3709.84     0.001
   3709.90     0.001
   3710.02     0.001
   3710.14     0.001
   3710.26     0.001
   3710.38     0.001
   3710.44     0.001
   3710.56     0.001
   3710.68     0.001
   3710.80     0.001
   3710.92     0.001
   3711.04     0.001
   3711.10     0.001
   3711.22     0.001
   3711.34     0.001
   3711.46     0.001
   3711.58     0.001
   3711.64     0.001
   3711.76     0.001
   3711.88     0.001
   3712.00     0.001
   3712.12     0.001
   3712.18     0.001
   3712.30     0.001
   3712.42     0.001
   3712.54     0.001
   3712.66     0.001
   3712.78     0.001
   3712.84     0.001
   3712.96     0.001
   3713.08     0.001
   3713.20     0.001
   3713.32     0.001
   3713.44     0.001
   3713.50     0.001
   3713.62     0.001
   3713.74     0.001
   3713.86     0.001
   3713.98     0.001
   3714.04     0.001
   3714.16     0.001
   3714.28     0.001
   3714.40     0.001
   3714.52     0.001
   3714.64     0.001
   3714.70     0.001
   3714.82     0.001
   3715.30     0.001
   3715.36     0.001
   3715.48     0.001
   3715.60     0.001
   3715.72     0.001
   3715.84     0.001
   3715.90     0.001
   3716.02     0.001
   3716.14     0.001
   3716.26     0.001
   3716.38     0.001
   3716.44     0.001
   3716.56     0.001
   3716.68     0.001
   3716.80     0.001
   3716.92     0.001
   3717.04     0.001
   3717.10     0.001
   3717.22     0.001
   3717.34     0.001
   3717.46     0.001
   3717.58     0.001
   3717.70     0.001
   3717.76     0.001
   3717.88     0.001
   3718.00     0.001
   3718.12     0.001
   3718.24     0.001
   3718.30     0.001
   3718.42     0.001
   3718.54     0.001
   3718.66     0.001
   3718.78     0.001
   3718.90     0.001
   3718.96     0.001
   3719.08     0.001
   3719.20     0.001
   3719.32     0.001
   3719.44     0.001
   3719.50     0.001
   3719.62     0.001
   3719.74     0.001
   3719.86     0.001
   3719.98     0.001
   3720.10     0.001
   3720.16     0.001
   3720.28     0.001
   3720.40     0.001
   3720.52     0.001
   3720.64     0.000
   3720.70     0.000
   3720.82     0.000
   3720.94     0.000
   3721.06     0.000
   3721.18     0.000
   3721.30     0.000
   3721.36     0.000
   3721.48     0.000
   3721.60     0.000
   3721.72     0.000
   3721.84     0.000
   3721.90     0.001
   3722.02     0.001
   3722.14     0.001
   3722.26     0.001
   3722.38     0.001
   3722.50     0.001
   3722.56     0.001
   3722.68     0.001
   3722.80     0.001
   3722.92     0.001
   3723.04     0.001
   3723.16     0.001
