# Time  Stress
 3661.9619 0.759
 3662.0615 0.759
 3662.1611 0.759
 3662.2607 0.759
 3662.3604 0.759
 3662.4600 0.759
 3662.5596 0.759
 3662.6592 0.759
 3662.7588 0.759
 3662.8584 0.760
 3662.9580 0.760
 3663.0576 0.760
 3663.1572 0.760
 3663.2568 0.760
 3663.3564 0.759
 3663.4561 0.759
 3663.5557 0.759
 3663.6553 0.759
 3663.7549 0.759
 3663.8545 0.759
 3663.9541 0.759
 3664.0537 0.759
 3664.1533 0.759
 3664.2529 0.759
 3664.3525 0.760
 3664.4521 0.760
 3664.5518 0.760
 3664.6514 0.760
 3664.7510 0.760
 3664.8506 0.760
 3664.9502 0.760
 3665.0498 0.760
 3665.1494 0.760
 3665.2490 0.759
 3665.3486 0.759
 3665.4482 0.759
 3665.5479 0.759
 3665.6475 0.759
 3665.7471 0.759
 3665.8467 0.759
 3665.9463 0.759
 3666.0459 0.759
 3666.1455 0.760
 3666.2451 0.760
 3666.3447 0.760
 3666.4443 0.760
 3666.5439 0.760
 3666.6436 0.760
 3666.7432 0.760
 3666.8428 0.760
 3666.9424 0.760
 3667.0420 0.760
 3667.1416 0.760
 3667.2412 0.760
 3667.3408 0.760
 3667.4404 0.761
 3667.5400 0.761
 3667.6396 0.761
 3667.7393 0.761
 3667.8389 0.761
 3667.9385 0.761
 3668.0381 0.761
 3668.1377 0.761
 3668.2373 0.761
 3668.3369 0.761
 3668.4365 0.761
 3668.5361 0.761
 3668.6357 0.761
 3668.7354 0.761
 3668.8350 0.761
 3668.9346 0.761
 3669.0342 0.761
 3669.1338 0.761
 3669.2334 0.760
 3669.3330 0.760
 3669.4326 0.760
 3669.5322 0.760
 3669.6318 0.761
 3669.7314 0.761
 3669.8311 0.761
 3669.9307 0.761
 3670.0303 0.761
 3670.1299 0.761
 3670.2295 0.761
 3670.3291 0.761
 3670.4287 0.761
 3670.5283 0.761
 3670.6279 0.761
 3670.7275 0.762
 3670.8271 0.762
 3670.9268 0.762
 3671.0264 0.762
 3671.1260 0.762
 3671.2256 0.762
 3671.3252 0.762
 3671.4248 0.762
 3671.5244 0.762
 3671.6240 0.762
 3671.7236 0.762
 3671.8232 0.762
 3671.9229 0.762
 3672.0225 0.762
 3672.1221 0.762
 3672.2217 0.762
 3672.3213 0.762
 3672.4209 0.762
 3672.5205 0.761
 3672.6201 0.761
 3672.7197 0.761
 3672.8193 0.761
 3672.9189 0.761
 3673.0186 0.761
 3673.1182 0.761
 3673.2178 0.762
 3673.3174 0.762
 3673.4170 0.762
 3673.5166 0.762
 3673.6162 0.762
 3673.7158 0.762
 3673.8154 0.762
 3673.9150 0.762
 3674.0146 0.762
 3674.1143 0.762
 3674.2139 0.762
 3674.3135 0.762
 3674.4131 0.762
 3674.5127 0.762
 3674.6123 0.762
 3674.7119 0.762
 3674.8115 0.762
 3674.9111 0.762
 3675.0107 0.763
 3675.1104 0.763
 3675.2100 0.763
 3675.3096 0.763
 3675.4092 0.763
 3675.5088 0.763
 3675.6084 0.763
 3675.7080 0.763
 3675.8076 0.763
 3675.9072 0.763
 3676.0068 0.762
 3676.1064 0.762
 3676.2061 0.762
 3676.3057 0.762
 3676.4053 0.762
 3676.5049 0.762
 3676.6045 0.762
 3676.7041 0.762
 3676.8037 0.763
 3676.9033 0.763
 3677.0029 0.763
 3677.1025 0.763
 3677.2021 0.763
 3677.3018 0.763
 3677.4014 0.763
 3677.5010 0.763
 3677.6006 0.763
 3677.7002 0.763
 3677.7998 0.763
 3677.8994 0.763
 3677.9990 0.764
 3678.0986 0.764
 3678.1982 0.764
 3678.2979 0.764
 3678.3975 0.764
 3678.4971 0.764
 3678.5967 0.764
 3678.6963 0.764
 3678.7959 0.764
 3678.8955 0.764
 3678.9951 0.764
 3679.0947 0.764
 3679.1943 0.764
 3679.2939 0.764
 3679.3936 0.764
 3679.4932 0.764
 3679.5928 0.764
 3679.6924 0.764
 3679.7920 0.764
 3679.8916 0.764
 3679.9912 0.764
 3680.0908 0.764
 3680.1904 0.764
 3680.2900 0.764
 3680.3896 0.763
 3680.4893 0.763
 3680.5889 0.763
 3680.6885 0.763
 3680.7881 0.763
 3680.8877 0.763
 3680.9873 0.763
 3681.0869 0.763
 3681.1865 0.763
 3681.2861 0.763
 3681.3857 0.764
 3681.4854 0.764
 3681.5850 0.764
 3681.6846 0.764
 3681.7842 0.764
 3681.8838 0.764
 3681.9834 0.764
 3682.0830 0.764
 3682.1826 0.764
 3682.2822 0.764
 3682.3818 0.764
 3682.4814 0.765
 3682.5811 0.765
 3682.6807 0.764
 3682.7803 0.764
 3682.8799 0.764
 3682.9795 0.764
 3683.0791 0.764
 3683.1787 0.764
 3683.2783 0.764
 3683.3779 0.764
 3683.4775 0.764
 3683.5771 0.764
 3683.6768 0.764
 3683.7764 0.764
 3683.8760 0.764
 3683.9756 0.764
 3684.0752 0.764
 3684.1748 0.765
 3684.2744 0.765
 3684.3740 0.765
 3684.4736 0.765
 3684.5732 0.765
 3684.6729 0.765
 3684.7725 0.765
 3684.8721 0.765
 3684.9717 0.765
 3685.0713 0.765
 3685.1709 0.765
 3685.2705 0.765
 3685.3701 0.764
 3685.4697 0.764
 3685.5693 0.764
 3685.6689 0.764
 3685.7686 0.765
 3685.8682 0.765
 3685.9678 0.765
 3686.0674 0.765
 3686.1670 0.765
 3686.2666 0.765
 3686.3662 0.765
 3686.4658 0.765
 3686.5654 0.766
 3686.6650 0.766
 3686.7646 0.766
 3686.8643 0.766
 3686.9639 0.766
 3687.0635 0.766
 3687.1631 0.765
 3687.2627 0.765
 3687.3623 0.765
 3687.4619 0.765
 3687.5615 0.765
 3687.6611 0.765
 3687.7607 0.765
 3687.8604 0.765
 3687.9600 0.765
 3688.0596 0.765
 3688.1592 0.765
 3688.2588 0.766
 3688.3584 0.766
 3688.4580 0.766
 3688.5576 0.766
 3688.6572 0.766
 3688.7568 0.766
 3688.8564 0.766
 3688.9561 0.765
 3689.0557 0.765
 3689.1553 0.765
 3689.2549 0.765
 3689.3545 0.765
 3689.4541 0.765
 3689.5537 0.765
 3689.6533 0.765
 3689.7529 0.765
 3689.8525 0.765
 3689.9521 0.766
 3690.0518 0.766
 3690.1514 0.766
 3690.2510 0.766
 3690.3506 0.766
 3690.4502 0.766
 3690.5498 0.766
 3690.6494 0.766
 3690.7490 0.766
 3690.8486 0.766
 3690.9482 0.766
 3691.0479 0.767
 3691.1475 0.767
 3691.2471 0.767
 3691.3467 0.767
 3691.4463 0.767
 3691.5459 0.767
 3691.6455 0.766
 3691.7451 0.766
 3691.8447 0.766
 3691.9443 0.766
 3692.0439 0.766
 3692.1436 0.766
 3692.2432 0.766
 3692.3428 0.766
 3692.4424 0.766
 3692.5420 0.766
 3692.6416 0.766
 3692.7412 0.767
 3692.8408 0.767
 3692.9404 0.767
 3693.0400 0.767
 3693.1396 0.767
 3693.2393 0.767
 3693.3389 0.767
 3693.4385 0.767
 3693.5381 0.767
 3693.6377 0.767
 3693.7373 0.767
 3693.8369 0.767
 3693.9365 0.767
 3694.0361 0.767
 3694.1357 0.766
 3694.2354 0.766
 3694.3350 0.766
 3694.4346 0.766
 3694.5342 0.766
 3694.6338 0.766
 3694.7334 0.766
 3694.8330 0.766
 3694.9326 0.766
 3695.0322 0.766
 3695.1318 0.766
 3695.2314 0.767
 3695.3311 0.767
 3695.4307 0.767
 3695.5303 0.767
 3695.6299 0.767
 3695.7295 0.767
 3695.8291 0.767
 3695.9287 0.767
 3696.0283 0.767
 3696.1279 0.767
 3696.2275 0.767
 3696.3271 0.767
 3696.4268 0.767
 3696.5264 0.767
 3696.6260 0.767
 3696.7256 0.767
 3696.8252 0.767
 3696.9248 0.767
 3697.0244 0.767
 3697.1240 0.767
 3697.2236 0.767
 3697.3232 0.767
 3697.4229 0.767
 3697.5225 0.767
 3697.6221 0.767
 3697.7217 0.768
 3697.8213 0.768
 3697.9209 0.768
 3698.0205 0.768
 3698.1201 0.768
 3698.2197 0.768
 3698.3193 0.768
 3698.4189 0.768
 3698.5186 0.768
 3698.6182 0.768
 3698.7178 0.768
 3698.8174 0.768
 3698.9170 0.768
 3699.0166 0.768
 3699.1162 0.768
 3699.2158 0.768
 3699.3154 0.768
 3699.4150 0.768
 3699.5146 0.768
 3699.6143 0.769
 3699.7139 0.769
 3699.8135 0.769
 3699.9131 0.769
 3700.0127 0.769
 3700.1123 0.769
 3700.2119 0.768
 3700.3115 0.768
 3700.4111 0.768
 3700.5107 0.768
 3700.6104 0.768
 3700.7100 0.768
 3700.8096 0.768
 3700.9092 0.768
 3701.0088 0.768
 3701.1084 0.768
 3701.2080 0.768
 3701.3076 0.768
 3701.4072 0.768
 3701.5068 0.768
 3701.6064 0.768
 3701.7061 0.768
 3701.8057 0.769
 3701.9053 0.769
 3702.0049 0.769
 3702.1045 0.769
 3702.2041 0.769
 3702.3037 0.769
 3702.4033 0.769
 3702.5029 0.769
 3702.6025 0.769
 3702.7021 0.769
 3702.8018 0.769
 3702.9014 0.769
 3703.0010 0.769
 3703.1006 0.769
 3703.2002 0.770
 3703.2998 0.770
 3703.3994 0.770
 3703.4990 0.770
 3703.5986 0.770
 3703.6982 0.770
 3703.7979 0.770
 3703.8975 0.770
 3703.9971 0.770
 3704.0967 0.769
 3704.1963 0.769
 3704.2959 0.769
 3704.3955 0.769
 3704.4951 0.769
 3704.5947 0.769
 3704.6943 0.769
 3704.7939 0.769
 3704.8936 0.769
 3704.9932 0.769
 3705.0928 0.770
 3705.1924 0.770
 3705.2920 0.770
 3705.3916 0.770
 3705.4912 0.770
 3705.5908 0.770
 3705.6904 0.770
 3705.7900 0.770
 3705.8896 0.770
 3705.9893 0.771
 3706.0889 0.771
 3706.1885 0.771
 3706.2881 0.771
 3706.3877 0.771
 3706.4873 0.771
 3706.5869 0.771
 3706.6865 0.771
 3706.7861 0.771
 3706.8857 0.771
 3706.9854 0.771
 3707.0850 0.771
 3707.1846 0.771
 3707.2842 0.771
 3707.3838 0.771
 3707.4834 0.771
 3707.5830 0.771
 3707.6826 0.770
 3707.7822 0.770
 3707.8818 0.770
 3707.9814 0.770
 3708.0811 0.770
 3708.1807 0.770
 3708.2803 0.770
 3708.3799 0.770
 3708.4795 0.771
 3708.5791 0.771
 3708.6787 0.771
 3708.7783 0.771
 3708.8779 0.771
 3708.9775 0.771
 3709.0771 0.771
 3709.1768 0.771
 3709.2764 0.771
 3709.3760 0.771
 3709.4756 0.771
 3709.5752 0.771
 3709.6748 0.771
 3709.7744 0.771
 3709.8740 0.771
 3709.9736 0.771
 3710.0732 0.771
 3710.1729 0.771
 3710.2725 0.771
 3710.3721 0.771
 3710.4717 0.771
 3710.5713 0.771
 3710.6709 0.771
 3710.7705 0.771
 3710.8701 0.772
 3710.9697 0.772
 3711.0693 0.772
 3711.1689 0.772
 3711.2686 0.772
 3711.3682 0.772
 3711.4678 0.772
 3711.5674 0.772
 3711.6670 0.772
 3711.7666 0.772
 3711.8662 0.772
 3711.9658 0.772
 3712.0654 0.772
 3712.1650 0.772
 3712.2646 0.772
 3712.3643 0.772
 3712.4639 0.772
 3712.5635 0.772
 3712.6631 0.772
 3712.7627 0.772
 3712.8623 0.772
 3712.9619 0.772
 3713.0615 0.772
 3713.1611 0.772
 3713.2607 0.772
 3713.3604 0.772
 3713.4600 0.771
 3713.5596 0.771
 3713.6592 0.771
 3713.7588 0.771
 3713.8584 0.771
 3713.9580 0.771
 3714.0576 0.771
 3714.1572 0.772
 3714.2568 0.772
 3714.3564 0.772
 3714.4561 0.772
 3714.5557 0.772
 3714.6553 0.772
 3714.7549 0.772
 3714.8545 0.772
 3714.9541 0.772
 3715.0537 0.772
 3715.1533 0.773
 3715.2529 0.773
 3715.3525 0.773
 3715.4521 0.773
 3715.5518 0.773
 3715.6514 0.773
 3715.7510 0.773
 3715.8506 0.773
 3715.9502 0.773
 3716.0498 0.773
 3716.1494 0.773
 3716.2490 0.773
 3716.3486 0.773
 3716.4482 0.773
 3716.5479 0.773
 3716.6475 0.773
 3716.7471 0.773
 3716.8467 0.773
 3716.9463 0.773
 3717.0459 0.773
 3717.1455 0.773
 3717.2451 0.773
 3717.3447 0.773
 3717.4443 0.773
 3717.5439 0.773
 3717.6436 0.773
 3717.7432 0.773
 3717.8428 0.773
 3717.9424 0.773
 3718.0420 0.773
 3718.1416 0.773
 3718.2412 0.773
 3718.3408 0.773
 3718.4404 0.773
 3718.5400 0.773
 3718.6396 0.773
 3718.7393 0.773
 3718.8389 0.773
 3718.9385 0.773
 3719.0381 0.773
 3719.1377 0.773
 3719.2373 0.773
 3719.3369 0.773
 3719.4365 0.774
 3719.5361 0.774
 3719.6357 0.774
 3719.7354 0.774
 3719.8350 0.774
 3719.9346 0.774
 3720.0342 0.774
 3720.1338 0.774
 3720.2334 0.774
 3720.3330 0.774
 3720.4326 0.774
 3720.5322 0.774
 3720.6318 0.774
 3720.7314 0.774
 3720.8311 0.773
 3720.9307 0.773
 3721.0303 0.773
 3721.1299 0.773
 3721.2295 0.773
 3721.3291 0.773
 3721.4287 0.773
 3721.5283 0.773
 3721.6279 0.773
 3721.7275 0.774
 3721.8271 0.774
 3721.9268 0.774
 3722.0264 0.774
 3722.1260 0.774
 3722.2256 0.774
 3722.3252 0.774
 3722.4248 0.774
 3722.5244 0.774
 3722.6240 0.774
 3722.7236 0.774
 3722.8232 0.774
 3722.9229 0.774
 3723.0225 0.774
 3723.1221 0.774
 3723.2217 0.774
 3723.3213 0.775
 3723.4209 0.775
 3723.5205 0.775
 3723.6201 0.775
 3723.7197 0.775
 3723.8193 0.775
 3723.9189 0.775
 3724.0186 0.775
 3724.1182 0.775
 3724.2178 0.775
 3724.3174 0.775
 3724.4170 0.775
 3724.5166 0.775
 3724.6162 0.775
 3724.7158 0.775
 3724.8154 0.775
 3724.9150 0.775
 3725.0146 0.775
 3725.1143 0.775
 3725.2139 0.774
 3725.3135 0.774
 3725.4131 0.774
 3725.5127 0.774
 3725.6123 0.774
 3725.7119 0.774
 3725.8115 0.774
 3725.9111 0.775
 3726.0107 0.775
 3726.1104 0.775
 3726.2100 0.775
 3726.3096 0.775
 3726.4092 0.775
 3726.5088 0.775
 3726.6084 0.775
 3726.7080 0.775
 3726.8076 0.775
 3726.9072 0.775
 3727.0068 0.775
 3727.1064 0.775
 3727.2061 0.775
 3727.3057 0.775
 3727.4053 0.775
 3727.5049 0.775
 3727.6045 0.775
 3727.7041 0.775
 3727.8037 0.775
 3727.9033 0.775
 3728.0029 0.775
 3728.1025 0.775
 3728.2021 0.776
 3728.3018 0.776
 3728.4014 0.776
 3728.5010 0.776
 3728.6006 0.776
 3728.7002 0.776
 3728.7998 0.776
 3728.8994 0.776
 3728.9990 0.775
 3729.0986 0.775
 3729.1982 0.775
 3729.2979 0.775
 3729.3975 0.775
 3729.4971 0.775
 3729.5967 0.775
 3729.6963 0.775
 3729.7959 0.775
 3729.8955 0.775
 3729.9951 0.775
 3730.0947 0.775
 3730.1943 0.776
 3730.2939 0.776
 3730.3936 0.776
 3730.4932 0.776
 3730.5928 0.776
 3730.6924 0.776
 3730.7920 0.776
 3730.8916 0.776
 3730.9912 0.776
 3731.0908 0.776
 3731.1904 0.776
 3731.2900 0.776
 3731.3896 0.776
 3731.4893 0.776
 3731.5889 0.776
 3731.6885 0.775
 3731.7881 0.775
 3731.8877 0.775
 3731.9873 0.775
 3732.0869 0.775
 3732.1865 0.776
 3732.2861 0.776
 3732.3857 0.776
 3732.4854 0.776
 3732.5850 0.777
 3732.6846 0.777
 3732.7842 0.777
 3732.8838 0.777
 3732.9834 0.777
 3733.0830 0.777
 3733.1826 0.777
 3733.2822 0.777
 3733.3818 0.777
 3733.4814 0.776
 3733.5811 0.776
 3733.6807 0.776
 3733.7803 0.776
 3733.8799 0.776
 3733.9795 0.776
 3734.0791 0.776
 3734.1787 0.776
 3734.2783 0.776
 3734.3779 0.776
 3734.4775 0.776
 3734.5771 0.777
 3734.6768 0.777
 3734.7764 0.777
 3734.8760 0.777
 3734.9756 0.777
 3735.0752 0.777
 3735.1748 0.777
 3735.2744 0.777
 3735.3740 0.777
 3735.4736 0.777
 3735.5732 0.777
 3735.6729 0.777
 3735.7725 0.777
 3735.8721 0.777
 3735.9717 0.777
 3736.0713 0.777
 3736.1709 0.777
 3736.2705 0.777
 3736.3701 0.777
 3736.4697 0.777
 3736.5693 0.777
 3736.6689 0.777
 3736.7686 0.777
 3736.8682 0.778
 3736.9678 0.778
 3737.0674 0.778
 3737.1670 0.778
 3737.2666 0.778
 3737.3662 0.778
 3737.4658 0.778
 3737.5654 0.778
 3737.6650 0.778
 3737.7646 0.778
 3737.8643 0.778
 3737.9639 0.778
 3738.0635 0.778
 3738.1631 0.777
 3738.2627 0.777
 3738.3623 0.777
 3738.4619 0.777
 3738.5615 0.778
 3738.6611 0.778
 3738.7607 0.778
 3738.8604 0.778
 3738.9600 0.778
 3739.0596 0.778
 3739.1592 0.778
 3739.2588 0.778
 3739.3584 0.778
 3739.4580 0.778
 3739.5576 0.778
 3739.6572 0.778
 3739.7568 0.778
 3739.8564 0.778
 3739.9561 0.778
 3740.0557 0.778
 3740.1553 0.778
 3740.2549 0.778
 3740.3545 0.778
 3740.4541 0.778
 3740.5537 0.778
 3740.6533 0.778
 3740.7529 0.779
 3740.8525 0.779
 3740.9521 0.779
 3741.0518 0.779
 3741.1514 0.779
 3741.2510 0.779
 3741.3506 0.779
 3741.4502 0.779
 3741.5498 0.779
 3741.6494 0.779
 3741.7490 0.779
 3741.8486 0.779
 3741.9482 0.779
 3742.0479 0.779
 3742.1475 0.778
 3742.2471 0.778
 3742.3467 0.778
 3742.4463 0.778
 3742.5459 0.778
 3742.6455 0.778
 3742.7451 0.778
 3742.8447 0.778
 3742.9443 0.778
 3743.0439 0.779
 3743.1436 0.779
 3743.2432 0.779
 3743.3428 0.779
 3743.4424 0.779
 3743.5420 0.779
 3743.6416 0.779
 3743.7412 0.779
 3743.8408 0.780
 3743.9404 0.780
 3744.0400 0.780
 3744.1396 0.780
 3744.2393 0.780
 3744.3389 0.780
 3744.4385 0.780
 3744.5381 0.780
 3744.6377 0.780
 3744.7373 0.780
 3744.8369 0.779
 3744.9365 0.779
 3745.0361 0.779
 3745.1357 0.779
 3745.2354 0.779
 3745.3350 0.779
 3745.4346 0.779
 3745.5342 0.779
 3745.6338 0.779
 3745.7334 0.779
 3745.8330 0.780
 3745.9326 0.780
 3746.0322 0.780
 3746.1318 0.780
 3746.2314 0.780
 3746.3311 0.780
 3746.4307 0.780
 3746.5303 0.780
 3746.6299 0.780
 3746.7295 0.780
 3746.8291 0.780
 3746.9287 0.780
 3747.0283 0.780
 3747.1279 0.780
 3747.2275 0.780
 3747.3271 0.781
 3747.4268 0.781
 3747.5264 0.781
 3747.6260 0.781
 3747.7256 0.781
 3747.8252 0.781
 3747.9248 0.781
 3748.0244 0.781
 3748.1240 0.781
 3748.2236 0.781
 3748.3232 0.781
 3748.4229 0.781
 3748.5225 0.781
 3748.6221 0.781
 3748.7217 0.781
 3748.8213 0.781
 3748.9209 0.781
 3749.0205 0.781
 3749.1201 0.781
 3749.2197 0.781
 3749.3193 0.781
 3749.4189 0.781
 3749.5186 0.781
 3749.6182 0.781
 3749.7178 0.781
 3749.8174 0.781
 3749.9170 0.781
 3750.0166 0.781
 3750.1162 0.781
 3750.2158 0.781
 3750.3154 0.781
 3750.4150 0.781
 3750.5146 0.781
 3750.6143 0.781
 3750.7139 0.781
 3750.8135 0.782
 3750.9131 0.782
 3751.0127 0.782
 3751.1123 0.782
 3751.2119 0.782
 3751.3115 0.782
 3751.4111 0.782
 3751.5107 0.782
 3751.6104 0.782
 3751.7100 0.782
 3751.8096 0.781
 3751.9092 0.781
 3752.0088 0.781
 3752.1084 0.781
 3752.2080 0.781
 3752.3076 0.781
 3752.4072 0.781
 3752.5068 0.781
 3752.6064 0.781
 3752.7061 0.781
 3752.8057 0.782
 3752.9053 0.782
 3753.0049 0.782
 3753.1045 0.782
 3753.2041 0.782
 3753.3037 0.782
 3753.4033 0.782
 3753.5029 0.782
 3753.6025 0.782
 3753.7021 0.782
 3753.8018 0.782
 3753.9014 0.782
 3754.0010 0.782
 3754.1006 0.782
 3754.2002 0.782
 3754.2998 0.782
 3754.3994 0.782
 3754.4990 0.782
 3754.5986 0.782
 3754.6982 0.782
 3754.7979 0.782
 3754.8975 0.782
 3754.9971 0.782
 3755.0967 0.782
 3755.1963 0.782
 3755.2959 0.782
 3755.3955 0.782
 3755.4951 0.782
 3755.5947 0.782
 3755.6943 0.781
 3755.7939 0.781
 3755.8936 0.781
 3755.9932 0.781
 3756.0928 0.781
 3756.1924 0.781
 3756.2920 0.781
 3756.3916 0.781
 3756.4912 0.781
 3756.5908 0.781
 3756.6904 0.782
 3756.7900 0.782
 3756.8896 0.782
 3756.9893 0.782
 3757.0889 0.782
 3757.1885 0.783
 3757.2881 0.783
 3757.3877 0.783
 3757.4873 0.783
 3757.5869 0.783
 3757.6865 0.783
 3757.7861 0.783
 3757.8857 0.783
 3757.9854 0.783
 3758.0850 0.782
 3758.1846 0.782
 3758.2842 0.782
 3758.3838 0.782
 3758.4834 0.782
 3758.5830 0.782
 3758.6826 0.782
 3758.7822 0.782
 3758.8818 0.782
 3758.9814 0.782
 3759.0811 0.783
 3759.1807 0.783
 3759.2803 0.783
 3759.3799 0.783
 3759.4795 0.783
 3759.5791 0.783
 3759.6787 0.783
 3759.7783 0.783
 3759.8779 0.783
 3759.9775 0.783
 3760.0771 0.783
 3760.1768 0.783
 3760.2764 0.783
 3760.3760 0.783
 3760.4756 0.783
 3760.5752 0.783
 3760.6748 0.783
 3760.7744 0.783
 3760.8740 0.783
 3760.9736 0.783
 3761.0732 0.783
 3761.1729 0.783
 3761.2725 0.783
 3761.3721 0.784
 3761.4717 0.784
 3761.5713 0.784
 3761.6709 0.784
 3761.7705 0.784
 3761.8701 0.784
 3761.9697 0.784
 3762.0693 0.784
 3762.1689 0.784
 3762.2686 0.784
 3762.3682 0.784
 3762.4678 0.784
 3762.5674 0.784
 3762.6670 0.784
 3762.7666 0.784
 3762.8662 0.784
 3762.9658 0.783
 3763.0654 0.783
 3763.1650 0.783
 3763.2646 0.783
 3763.3643 0.783
 3763.4639 0.783
 3763.5635 0.784
 3763.6631 0.784
 3763.7627 0.784
 3763.8623 0.784
 3763.9619 0.784
 3764.0615 0.784
 3764.1611 0.784
 3764.2607 0.784
 3764.3604 0.784
 3764.4600 0.784
 3764.5596 0.784
 3764.6592 0.784
 3764.7588 0.784
 3764.8584 0.784
 3764.9580 0.784
 3765.0576 0.784
 3765.1572 0.784
 3765.2568 0.784
 3765.3564 0.784
 3765.4561 0.785
 3765.5557 0.785
 3765.6553 0.785
 3765.7549 0.785
 3765.8545 0.785
 3765.9541 0.785
 3766.0537 0.785
 3766.1533 0.785
 3766.2529 0.785
 3766.3525 0.785
 3766.4521 0.785
 3766.5518 0.785
 3766.6514 0.785
 3766.7510 0.784
 3766.8506 0.784
 3766.9502 0.784
 3767.0498 0.784
 3767.1494 0.784
 3767.2490 0.784
 3767.3486 0.784
 3767.4482 0.784
 3767.5479 0.784
 3767.6475 0.784
 3767.7471 0.785
 3767.8467 0.785
 3767.9463 0.785
 3768.0459 0.785
 3768.1455 0.785
 3768.2451 0.785
 3768.3447 0.785
 3768.4443 0.785
 3768.5439 0.785
 3768.6436 0.785
 3768.7432 0.785
 3768.8428 0.785
 3768.9424 0.785
 3769.0420 0.785
 3769.1416 0.785
 3769.2412 0.785
 3769.3408 0.785
 3769.4404 0.785
 3769.5400 0.786
 3769.6396 0.786
 3769.7393 0.786
 3769.8389 0.786
 3769.9385 0.786
 3770.0381 0.786
 3770.1377 0.786
 3770.2373 0.786
 3770.3369 0.786
 3770.4365 0.786
 3770.5361 0.786
 3770.6357 0.786
 3770.7354 0.786
 3770.8350 0.786
 3770.9346 0.786
 3771.0342 0.786
 3771.1338 0.786
 3771.2334 0.786
 3771.3330 0.786
 3771.4326 0.786
 3771.5322 0.786
 3771.6318 0.786
 3771.7314 0.786
 3771.8311 0.786
 3771.9307 0.786
 3772.0303 0.786
 3772.1299 0.786
 3772.2295 0.786
 3772.3291 0.786
 3772.4287 0.786
 3772.5283 0.786
 3772.6279 0.786
 3772.7275 0.786
 3772.8271 0.786
 3772.9268 0.786
 3773.0264 0.786
 3773.1260 0.786
 3773.2256 0.786
 3773.3252 0.786
 3773.4248 0.786
 3773.5244 0.786
 3773.6240 0.786
 3773.7236 0.786
 3773.8232 0.786
 3773.9229 0.786
 3774.0225 0.786
 3774.1221 0.786
 3774.2217 0.786
 3774.3213 0.787
 3774.4209 0.787
 3774.5205 0.787
 3774.6201 0.787
 3774.7197 0.787
 3774.8193 0.787
 3774.9189 0.787
 3775.0186 0.787
 3775.1182 0.787
 3775.2178 0.787
 3775.3174 0.787
 3775.4170 0.787
 3775.5166 0.787
 3775.6162 0.787
 3775.7158 0.787
 3775.8154 0.787
 3775.9150 0.786
 3776.0146 0.786
 3776.1143 0.786
 3776.2139 0.786
 3776.3135 0.786
 3776.4131 0.786
 3776.5127 0.786
 3776.6123 0.786
 3776.7119 0.787
 3776.8115 0.787
 3776.9111 0.787
 3777.0107 0.787
 3777.1104 0.787
 3777.2100 0.787
 3777.3096 0.787
 3777.4092 0.787
 3777.5088 0.787
 3777.6084 0.787
 3777.7080 0.787
 3777.8076 0.787
 3777.9072 0.787
 3778.0068 0.787
 3778.1064 0.787
 3778.2061 0.787
 3778.3057 0.787
 3778.4053 0.787
 3778.5049 0.788
 3778.6045 0.788
 3778.7041 0.788
 3778.8037 0.788
 3778.9033 0.788
 3779.0029 0.788
 3779.1025 0.788
 3779.2021 0.788
 3779.3018 0.788
 3779.4014 0.788
 3779.5010 0.788
 3779.6006 0.788
 3779.7002 0.788
 3779.7998 0.788
 3779.8994 0.788
 3779.9990 0.788
 3780.0986 0.788
 3780.1982 0.788
 3780.2979 0.788
 3780.3975 0.788
 3780.4971 0.788
 3780.5967 0.788
 3780.6963 0.788
 3780.7959 0.788
 3780.8955 0.788
 3780.9951 0.787
 3781.0947 0.787
 3781.1943 0.787
 3781.2939 0.787
 3781.3936 0.787
 3781.4932 0.787
 3781.5928 0.787
 3781.6924 0.788
 3781.7920 0.788
 3781.8916 0.788
 3781.9912 0.788
 3782.0908 0.788
 3782.1904 0.788
 3782.2900 0.788
 3782.3896 0.788
 3782.4893 0.789
 3782.5889 0.789
 3782.6885 0.789
 3782.7881 0.789
 3782.8877 0.789
 3782.9873 0.789
 3783.0869 0.789
 3783.1865 0.789
 3783.2861 0.789
 3783.3857 0.789
 3783.4854 0.788
 3783.5850 0.788
 3783.6846 0.788
 3783.7842 0.788
 3783.8838 0.788
 3783.9834 0.788
 3784.0830 0.788
 3784.1826 0.788
 3784.2822 0.788
 3784.3818 0.788
 3784.4814 0.788
 3784.5811 0.789
 3784.6807 0.789
 3784.7803 0.789
 3784.8799 0.789
 3784.9795 0.789
 3785.0791 0.789
 3785.1787 0.789
 3785.2783 0.789
 3785.3779 0.789
 3785.4775 0.789
 3785.5771 0.789
 3785.6768 0.789
 3785.7764 0.790
 3785.8760 0.790
 3785.9756 0.790
 3786.0752 0.790
 3786.1748 0.790
 3786.2744 0.790
 3786.3740 0.790
 3786.4736 0.790
 3786.5732 0.790
 3786.6729 0.790
 3786.7725 0.790
 3786.8721 0.790
 3786.9717 0.790
 3787.0713 0.790
 3787.1709 0.790
 3787.2705 0.790
 3787.3701 0.789
 3787.4697 0.789
 3787.5693 0.789
 3787.6689 0.789
 3787.7686 0.789
 3787.8682 0.789
 3787.9678 0.789
 3788.0674 0.789
 3788.1670 0.789
 3788.2666 0.789
 3788.3662 0.789
 3788.4658 0.790
 3788.5654 0.790
