split,alias_class,run,period,field_G,frequency_MHz,phase_bin,x_spin_mid,direction_cos,direction_sin,release_residual,parent_release_ARA,time_us,count_weight,sample_bins
development,primary,EMU00069995,RF off,122.0,1.652978,2,0.15625,0.1144431208834704,-0.0011287510513955032,0.19212353934566775,1.1299419682887009,2.1946783953346567,215917.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,3,0.21875,0.07549478878194948,0.047144217869553855,0.268424908322095,1.124187677547328,2.162843948372387,203773.0,10
development,primary,EMU00069995,RF off,122.0,1.652978,4,0.28125,0.07443893884669596,0.03059649104770163,-0.5718595930718108,1.0144402052905475,1.9035908636175365,245256.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,5,0.34375,0.02399857522143265,0.057606241927830204,-0.012923914043768692,1.0995170453068586,2.082856431944096,229599.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,6,0.40625,-0.017399749796446064,0.11912654749040213,0.0573936378860235,1.1438719085725486,2.205285945624995,216827.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,7,0.46875,0.04350692143937444,0.1087439551384183,0.1165263093521906,1.1670611517240241,2.2901815514228887,206645.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,8,0.53125,0.009037109889937443,0.12765984638227973,0.12157253378790539,1.127405743264021,2.17188261692389,179493.0,9
development,primary,EMU00069995,RF off,122.0,1.652978,9,0.59375,0.001279012484086318,0.10863539475213642,-0.08827994886801542,1.1696507911177507,2.28145855589704,192859.0,10
development,primary,EMU00069995,RF off,122.0,1.652978,10,0.65625,-0.06018435235184251,0.06501395261542048,-0.8055646902250114,1.06198839100628,2.0105524422574805,233020.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,11,0.71875,-0.10443186420847171,0.09488428750907077,0.18785984750624712,1.1447394778471165,2.198694145029833,218292.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,12,0.78125,-0.08622160484327228,0.06579844025908878,-0.02805170604823427,1.1861352830127034,2.3180384692498626,205891.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,13,0.84375,-0.050961996361001856,0.08474639779440177,-0.4102102326321457,0.9791352314211514,1.9056448483936796,254614.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,14,0.90625,-0.054466736940421465,0.05493477814126653,0.1354866947186288,0.8272397277861893,1.5576051404055429,302624.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,15,0.96875,-0.1275422523903977,-0.006492725037540994,-0.5189637546639475,0.9296743239463289,1.7412931482520577,280938.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,16,1.03125,-0.08244653991554174,-0.015111248415116225,-0.3307831370907745,0.9844585633846701,1.8675169082687912,265669.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,17,1.09375,-0.10524542822859037,-0.04080817556676295,-0.2811123245563212,1.0093728495711594,1.946969551326409,253730.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,18,1.15625,-0.046616727779492315,-0.08182946966389716,-0.020909648696860808,1.0213651656532186,1.9990987986371422,244587.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,19,1.21875,-0.08654410372724321,-0.055620450317039834,-0.10906032317759189,0.974211333715861,1.8630333313090448,219265.0,10
development,primary,EMU00069995,RF off,122.0,1.652978,20,1.28125,-0.027822830571727613,-0.0807541649423923,-0.05577230703427052,0.8865735439521988,1.6713341264218928,287194.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,21,1.34375,-0.019021448978736984,-0.052657262735794116,0.19189937143698874,0.9816710073595841,1.851745039510435,268399.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,22,1.40625,-0.038128752631158565,-0.07547134333714332,0.1301874474618598,1.0331202868532048,1.9747733172973378,253642.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,23,1.46875,-0.037654057558015534,-0.1034753093345983,0.09491200640901894,1.0582260674710122,2.0580053282171162,241895.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,24,1.53125,0.00659726507062128,-0.0786533767166942,0.3005645455069567,1.069880137978028,2.110149641302155,233120.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,25,1.59375,0.011009573955199026,-0.08096681427115363,0.4280857399650649,0.9337156192449478,1.7697501852980533,275593.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,26,1.65625,0.08192476620688255,-0.07991830610322029,0.2242185459246371,1.0259384358661994,1.9485908491785005,257044.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,27,1.71875,0.07415770749398032,-0.04234386895521706,0.09771377178302197,1.0752227073169531,2.075484279050562,242424.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,28,1.78125,0.03722553689371764,-0.0422339602373109,-0.09772889019995734,1.0968650021582185,2.147602339537167,231667.0,12
development,primary,EMU00069995,RF off,122.0,1.652978,29,1.84375,0.13011268879382665,-0.03656338255751065,0.2381978430410723,1.0940029142857912,2.129005104583012,218787.0,11
development,primary,EMU00069995,RF off,122.0,1.652978,30,1.90625,0.08726832169579274,-0.046400045322530295,0.42436369030464427,1.0511796686742123,1.989040323143428,195731.0,9
development,primary,EMU00069995,RF off,122.0,1.652978,31,1.96875,0.05814156244385626,-0.003414954536428971,-0.04778745608542951,0.9703675190244976,1.805639373111908,257312.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,0,0.03125,0.12011298988830531,-0.012174445721343392,0.12858241688135882,1.012701838213082,1.8869207155754155,248953.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,1,0.09375,0.08779711327617877,0.009420224831155604,-0.19799734228547392,1.030008837357763,1.995731284230527,228678.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,2,0.15625,0.06801359952528259,0.02789551535664777,-0.3284613962264659,1.0521139604230583,2.0055775395122803,254451.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,3,0.21875,0.05944799601926872,0.03782735598568375,-0.10512871311439956,1.0058096082356258,1.8844428896860719,223143.0,10
development,primary,EMU00070001,RF on,158.0,2.140742,4,0.28125,0.06399313077981834,0.09595940340273153,0.24392600804480477,1.066253962721821,2.038000606326825,251958.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,5,0.34375,0.041392829845451375,0.011563151163355151,-0.8917565790244846,1.1913045128744184,2.2952836257972415,172909.0,9
development,primary,EMU00070001,RF on,158.0,2.140742,6,0.40625,0.0010457212188427509,0.05743517506515397,-0.21468842440025107,1.0745976428551178,2.059282462306456,248288.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,7,0.46875,0.021962175522436716,0.10386317484319366,0.04541058919353515,1.0338076540045795,1.9138983132699625,227679.0,10
development,primary,EMU00070001,RF on,158.0,2.140742,8,0.53125,-0.044377378807822054,0.10855415459834246,-0.029840455150651125,1.1535598873544024,2.2992627505015926,204111.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,9,0.59375,-0.02487450517095113,0.0949508138096353,0.41894671990719556,1.0653745916407649,2.015948721848025,233074.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,10,0.65625,-0.040579083775243496,0.06734131939802154,0.37599921112245666,1.115746129031582,2.215306415204416,209544.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,11,0.71875,-0.07586913277122002,0.11263440157062189,-0.24238262767448926,1.1045154789028695,2.1294065027995437,240361.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,12,0.78125,-0.06312569277699485,0.06621722391121419,-0.406874704428994,1.0713536627493527,2.0607881407077753,203031.0,10
development,primary,EMU00070001,RF on,158.0,2.140742,13,0.84375,-0.10722733080634725,0.04858548343190199,0.4630542822135202,1.1184969316629105,2.1654007966793025,238034.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,14,0.90625,-0.112496073003488,0.03982465886575496,-0.477773274356802,1.0766907237727867,2.047313777433339,206805.0,10
development,primary,EMU00070001,RF on,158.0,2.140742,15,0.96875,-0.09873648304410157,0.008253048014984199,0.2337127493165688,1.1308954952676578,2.1959207969099235,234416.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,16,1.03125,-0.0914522579600126,-0.011381462141875454,0.11053623662137706,1.0898055752375433,2.05864952882479,210055.0,10
development,primary,EMU00070001,RF on,158.0,2.140742,17,1.09375,-0.09551536477738484,-0.015818727695196988,-0.11599180468010367,1.031481612090803,2.0395760199602795,242172.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,18,1.15625,-0.08751046196460605,-0.004477670809452986,0.22715216875464442,0.9449675792371084,1.7701341369105617,284243.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,19,1.21875,-0.09391843877383999,-0.05231859055905531,0.25645057267075483,0.9502203519889729,1.8581131953555026,235426.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,20,1.28125,-0.03869143551326479,-0.058409827325941376,-0.28628370413381266,0.9717169976560773,1.8616548856134398,284215.0,13
development,primary,EMU00070001,RF on,158.0,2.140742,21,1.34375,-0.006723654382647119,-0.07832053297066725,0.04231694777498151,0.936087129920508,1.8014683187665526,242000.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,22,1.40625,-0.03544182912265589,-0.07601275554138182,0.321229189790574,0.9864973341597169,1.8940003338945266,281449.0,13
development,primary,EMU00070001,RF on,158.0,2.140742,23,1.46875,-0.024159317128792962,-0.06597801405493513,-0.14576451441877283,0.941998626590015,1.7900337287423547,245834.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,24,1.53125,0.02382696225603685,-0.08867200296116055,0.22970331184784318,1.001867678669938,1.9266472994919572,277382.0,13
development,primary,EMU00070001,RF on,158.0,2.140742,25,1.59375,0.03741622395814567,-0.09380647858897544,0.27003974464848707,0.9903625120815857,1.8665845126753284,268612.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,26,1.65625,0.07845442080344678,-0.09294545935711357,-0.3926598101135053,1.1678917732039928,2.3149770296625385,197864.0,11
development,primary,EMU00070001,RF on,158.0,2.140742,27,1.71875,0.0579259534455622,-0.07808653085320225,-0.3817357318624981,1.0044470708507383,1.8971646626902785,266864.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,28,1.78125,0.05739966246439447,-0.046947021598404956,-0.03647282806745706,1.0279489561568171,1.9473334682517547,200241.0,9
development,primary,EMU00070001,RF on,158.0,2.140742,29,1.84375,0.09066328612723297,-0.02825710274649274,0.011575290847358857,1.01674338541781,1.9232042285548725,264390.0,12
development,primary,EMU00070001,RF on,158.0,2.140742,30,1.90625,0.11246390068145139,-0.047600166554339254,-0.6455467601181695,1.0042992750319184,1.930461773136187,213615.0,10
development,primary,EMU00070001,RF on,158.0,2.140742,31,1.96875,0.10765557039884568,0.037092353887082784,-0.2981328314471875,1.0316552734648217,1.957827007531753,259975.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,0,0.03125,0.09567979295469298,0.010422193987102596,0.04987665171071442,1.0120244090675519,1.8851160920683154,249060.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,1,0.09375,0.12000492619342987,0.02956910290423713,-0.14038798527904536,1.0327324920037226,2.003576748996968,228461.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,2,0.15625,0.08446321118109035,0.03391657715830384,0.34212129672754915,1.0523369124927224,2.006883856557489,255705.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,3,0.21875,0.09197718251261948,0.08651353778623634,-0.29787755497319435,1.0081802913508466,1.8904028695827946,222647.0,10
development,primary,EMU00070001,RF off,158.0,2.140742,4,0.28125,0.048470419168323405,0.019834478489841108,-0.44560878365436984,1.0631687911715446,2.027338893818131,251532.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,5,0.34375,0.0021353757191684398,0.04591475067859574,-0.09827076793320522,1.1906963182804586,2.293469574721225,174118.0,9
development,primary,EMU00070001,RF off,158.0,2.140742,6,0.40625,0.0394285129183764,0.07085726246956874,-0.22341175220487342,1.0764465387399678,2.064180722562848,248099.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,7,0.46875,-0.014101132068391718,0.11975582018702217,-0.1498789974575228,1.034526536963535,1.9151346500810467,227441.0,10
development,primary,EMU00070001,RF off,158.0,2.140742,8,0.53125,-0.04813960990821794,0.08068098473104378,-0.1402428159710474,1.1526087519570347,2.2968490914387902,204149.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,9,0.59375,-0.02849653243289864,0.09396799636118816,0.4204392933634992,1.0659767916680087,2.019910003415739,232881.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,10,0.65625,-0.06578874143997614,0.05961562666790439,-0.13822420836218938,1.1125764711549415,2.2054040748374066,209311.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,11,0.71875,-0.044025833500008986,0.07734007524236709,0.07573737631211064,1.1046238718302357,2.131782277573762,240827.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,12,0.78125,-0.06459225406337438,0.11125010941419396,-0.1516940672552904,1.070950402271968,2.0592328756139433,203611.0,10
development,primary,EMU00070001,RF off,158.0,2.140742,13,0.84375,-0.08796632225204465,0.03483052592813076,0.31581270493565694,1.118305693665392,2.164786438525767,237921.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,14,0.90625,-0.10437777561365606,0.02909892738962338,-0.09221082758936143,1.0774062326097793,2.051315262887603,207239.0,10
development,primary,EMU00070001,RF off,158.0,2.140742,15,0.96875,-0.08661387513641403,0.034888780734973715,0.006837530275223029,1.129586172906751,2.191212689793054,234414.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,16,1.03125,-0.06904298367926663,0.01099418358334564,0.44159416216243497,1.0890507265518783,2.0578275147338694,210645.0,10
development,primary,EMU00070001,RF off,158.0,2.140742,17,1.09375,-0.11537019343579027,0.003000471638715359,-0.022844031283858618,1.031598642584325,2.041196615704611,242340.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,18,1.15625,-0.05463366444522477,-0.029133547016841548,-0.1391374791471696,0.9444550622908361,1.7693099943557884,283665.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,19,1.21875,-0.0837402215841726,-0.10067372040729866,-0.02778730117185214,0.9497584588424022,1.858286610508278,234981.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,20,1.28125,-0.05418779639565446,-0.04854036723523313,0.21459881934336297,0.9723985837891689,1.8618667387143353,285422.0,13
development,primary,EMU00070001,RF off,158.0,2.140742,21,1.34375,-0.02235795904392256,-0.09503600235159797,-0.36394729896460426,0.9357130693856031,1.802386521668547,241265.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,22,1.40625,-0.027233816391214142,-0.0897654598934158,-0.04491751005409497,0.986419438202286,1.891905963294691,281072.0,13
development,primary,EMU00070001,RF off,158.0,2.140742,23,1.46875,-0.002818066147177299,-0.07603314757615773,-0.05583130790007864,0.9405054626694,1.785852441285847,246365.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,24,1.53125,-0.02606536018131327,-0.08641915724450638,-0.07294919405911118,0.9997951087734719,1.9197233204928843,277425.0,13
development,primary,EMU00070001,RF off,158.0,2.140742,25,1.59375,0.0651392569346915,-0.08876867433600012,-0.029803086110622046,0.9876656776981874,1.8597856400626784,268636.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,26,1.65625,0.03442465914348178,-0.030861879981890317,-0.06349424707950715,1.1694729668884036,2.319404892748019,198292.0,11
development,primary,EMU00070001,RF off,158.0,2.140742,27,1.71875,0.04659184602521198,-0.06413543409175883,-0.2617663929376435,1.0065846165827708,1.9031140413765064,266838.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,28,1.78125,0.038543719672270244,-0.0391184147430563,-0.2113691074573569,1.02815351429796,1.948402184788043,200035.0,9
development,primary,EMU00070001,RF off,158.0,2.140742,29,1.84375,0.1232202459313078,-0.027501883214343416,0.3330720007564037,1.0189119874112746,1.9305163954199018,264621.0,12
development,primary,EMU00070001,RF off,158.0,2.140742,30,1.90625,0.09976790469193254,-0.030145453058424324,0.06450343865705277,1.0057517105832978,1.9357004587921574,214509.0,10
development,primary,EMU00070001,RF off,158.0,2.140742,31,1.96875,0.07706316917497495,-0.02863719922712307,-0.2891799314531987,1.0315802354918886,1.9592743552683713,259967.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,0,0.03125,0.13087352680287975,-0.02046154482873349,0.28773276133822906,1.1240938493032928,2.150504242598338,224559.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,1,0.09375,0.11783064661699579,0.0016114574034684656,0.34601979216177653,0.9785305033026895,1.8487971065350564,270799.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,2,0.15625,0.07790002680778903,0.01510388138835808,-0.21003693774869456,0.976345840639519,1.8695872629535595,238480.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,3,0.21875,0.06171872143330168,0.04170809604309303,0.025680190112435972,1.049045900581413,2.00350929788286,236549.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,4,0.28125,0.030780260028761268,0.07663420045835712,-0.0428729764024019,1.1416467122105272,2.19381820391161,219443.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,5,0.34375,0.02051308201512421,0.09681337667854481,0.2975005920220808,0.9671177484031284,1.817216681431059,248658.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,6,0.40625,0.030225664118742505,0.1299799494748009,-0.27528275253074513,1.0312063814502677,1.9931094202134252,249539.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,7,0.46875,-0.006958851089272089,0.09606677958046964,-0.19803392209736856,1.0689847732368445,2.047616794721428,231363.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,8,0.53125,-0.008710064687897303,0.11638130636040425,-0.13599695970070294,1.130056538395268,2.1527606184004924,201321.0,10
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,9,0.59375,-0.01824868828616223,0.058009897745626086,-0.02991952478320942,1.0230417620269803,1.957198615416917,255847.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,10,0.65625,-0.043656366885445656,0.08901741975490819,0.008152750451230428,1.0526299435500028,2.044770773954454,244356.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,11,0.71875,-0.09890994200281648,0.05353206034523552,0.43671268362344373,1.0911265164743855,2.1029306312689173,227000.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,12,0.78125,-0.0732090205903903,0.07002334375013854,-0.007221123783487271,1.1483312879151841,2.200370402075563,197171.0,10
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,13,0.84375,-0.08106334475158443,0.028962318883837875,-0.16807452709747436,1.041841800645915,1.9984170044655885,250504.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,14,0.90625,-0.09272781665637644,0.026634835215159268,0.1676928059802103,1.073474914308561,2.090828147591742,239640.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,15,0.96875,-0.07479044928195602,0.0029799753933384913,-0.09536702729495966,1.280233442400334,2.525911546001107,159345.0,9
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,16,1.03125,-0.11407271148356356,0.018487915055299405,-0.4514070277063862,1.0458443076630102,1.9855935180364723,254339.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,17,1.09375,-0.0658305436486148,-0.028358502554792723,0.7070213605857086,1.0645561663692606,2.0524618938115595,246354.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,18,1.15625,-0.09430533976283267,0.0028395277716075423,0.18647557289855277,1.1479664239967662,2.295708883600015,182837.0,10
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,19,1.21875,-0.10919782578141009,-0.035137796249919126,-0.10097804818078514,1.198301647277615,2.3331395808996533,207143.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,20,1.28125,-0.06133203880780637,-0.056366458807304246,-0.3368192146911268,1.0669094035345017,2.0358272176449566,248903.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,21,1.34375,-0.01201142268118945,-0.09765248332935475,-0.026106721314612738,0.8807728465785079,1.682928907867626,256832.0,11
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,22,1.40625,-0.002308430241261516,-0.08750688091262593,0.24129734020313992,0.9581000649067326,1.8568823551524325,280629.0,13
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,23,1.46875,0.030664923109068945,-0.08430695880185438,-0.14162505868200057,0.9974986378551542,1.9097300602707514,261286.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,24,1.53125,-0.05055396539663186,-0.09917372180294905,-0.6029935942515661,1.0590000671771218,2.022840728637825,208151.0,10
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,25,1.59375,0.01660816946700805,-0.09831604913064663,0.5159391136363135,0.9352195628311295,1.7583553931079716,282769.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,26,1.65625,0.06714095133251666,-0.09824151969334088,-0.7403480181037234,0.9653091898149535,1.8342713305289662,268724.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,27,1.71875,0.04075248024934958,-0.05280992595894682,0.256511940037167,1.0175981696313745,1.9530933609272187,256696.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,28,1.78125,0.06955699992381945,-0.0527516905477413,0.11664153529288296,1.0636471548447868,1.9900950909650463,200213.0,9
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,29,1.84375,0.058377829038606305,-0.038044281699694496,-0.2589567117114066,0.9587136204028949,1.806640685950146,275231.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,30,1.90625,0.08804502687246524,-0.011085985783719797,-0.3218516759511134,0.9852475400546257,1.8782117689022848,263888.0,12
development,primary,EMU00070007,RF on,194.0,2.6285060000000002,31,1.96875,0.07377277431508106,0.009667084006816843,-0.4042090356107345,0.9940935398497094,1.8881893176026627,221427.0,10
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,0,0.03125,0.08263349644764724,0.004360024146791553,-0.15702530172498566,1.1214499960550426,2.1426182980536392,223952.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,1,0.09375,0.10177012135335348,0.021588746229588562,-0.2459283343357117,0.9791282210628922,1.8488577157823203,269386.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,2,0.15625,0.0560926791779196,0.04469176216532346,-0.18294980523924034,0.9772989244360286,1.871287868161273,238187.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,3,0.21875,0.07868172723832918,0.05818474767168785,-0.5554725726584132,1.0481259835002987,1.9995737168322727,235527.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,4,0.28125,0.019512563464313747,0.06866032544502,-0.11118568854215619,1.1408843780709108,2.191380022676075,219195.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,5,0.34375,0.005272843723696485,0.06380413137168361,-0.11644162934631548,0.9661040445151581,1.813776598136918,247847.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,6,0.40625,0.013450375242356125,0.06275217742567442,-0.35221888179391486,1.0314455179675337,1.994704767823122,248961.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,7,0.46875,0.013274767699727588,0.11020271273451505,0.3385783117935736,1.0702509337712212,2.0520732028181743,231706.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,8,0.53125,-0.04239811971374537,0.10765429328469503,-0.44454654698635104,1.128053069741356,2.1458410377812815,200982.0,10
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,9,0.59375,-0.02062046809110881,0.12600908805601518,-0.24422007933054377,1.0209207471238784,1.9505075963748122,255593.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,10,0.65625,-0.06999278553111882,0.06451161771903066,0.13807351535532844,1.0533099996862096,2.044874491715024,244373.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,11,0.71875,-0.08496440176249466,0.07125058793952706,0.3102410972808452,1.0911119803376814,2.1028667522261424,226515.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,12,0.78125,-0.049907997802142785,0.04744430408347305,-0.22521587109648888,1.1493952945873624,2.2022235460374184,196566.0,10
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,13,0.84375,-0.06719850982894023,0.05599995529985004,0.5188511505073642,1.0432621410806568,2.0029438101468697,251195.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,14,0.90625,-0.08793228113412226,0.04716579908200591,-0.24361793644172938,1.0709074841496633,2.0826739581341296,239107.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,15,0.96875,-0.13153972980799156,0.016807481174616758,-0.09568269624760778,1.2806334124031185,2.5263759456682124,159146.0,9
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,16,1.03125,-0.07923541337367516,-0.013202887702133155,0.02318531232749882,1.0444856448220678,1.981528329314229,255168.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,17,1.09375,-0.10616652558260792,-0.02850679559195128,0.21811430195665857,1.0626925770525872,2.0467638635929846,245488.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,18,1.15625,-0.05869054088650248,-0.040629137213225135,0.05851279749231335,1.1499390197164043,2.3013532872427076,182175.0,10
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,19,1.21875,-0.04327799554797467,-0.04925976626469179,0.6281869343004802,1.1976300987160398,2.331334126917301,208110.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,20,1.28125,-0.06153634841739511,-0.03778325354301123,-0.14764223870694718,1.0660982723101875,2.032047756305319,249242.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,21,1.34375,-0.02447402940628059,-0.04496746236456303,0.11216357777354866,0.8845240421686733,1.6928760810605334,256158.0,11
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,22,1.40625,0.0004743223848530247,-0.09419184366732078,-0.21311890128493477,0.9579212067370618,1.8577481755974554,279209.0,13
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,23,1.46875,0.0021147829987391777,-0.08982986950411846,0.08985249594669815,0.9962143798256536,1.908342375998524,261422.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,24,1.53125,-0.00577246032987257,-0.0788286412189161,0.4566944795922187,1.0593554207765006,2.0253845559353567,209347.0,10
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,25,1.59375,0.0010462840192670558,-0.07942774777169324,-0.16455254827599422,0.9325815453708577,1.7493310943558893,281832.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,26,1.65625,0.05931265599091644,-0.06618448768321483,-0.06016706646278585,0.9659694326798958,1.8381285581068119,269373.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,27,1.71875,0.05614180968470104,-0.05625015342395808,-0.041186664954566875,1.0188234391794353,1.9578625632291173,255496.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,28,1.78125,0.0647766306114835,-0.020920921415980308,-0.9749011579407036,1.0631873172297992,1.988401817030332,198529.0,9
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,29,1.84375,0.10935068050609371,-0.07471463292794979,0.2162716888079069,0.9566558301063953,1.8015752156075637,276153.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,30,1.90625,0.08283231917881674,-0.056996536228602214,-0.2132766476960063,0.9855095895006665,1.8795636773673954,263646.0,12
development,primary,EMU00070007,RF off,194.0,2.6285060000000002,31,1.96875,0.09744487812454751,-0.07507709759105075,0.082919215686966,0.9960702865518363,1.8971868670597156,221319.0,10
development,primary,EMU00070013,RF on,230.0,3.11627,0,0.03125,0.1165870915962706,-0.009709030048043717,-0.08125833514133181,1.03959104082188,1.8029986609855115,292407.0,11
development,primary,EMU00070013,RF on,230.0,3.11627,1,0.09375,0.09901486863070093,0.03933672825978639,0.13337195498269602,1.1799656718606115,2.6537444791242475,178757.0,12
