tau_us,objective
2.469999999999926,1159669.6080412143
2.4709999999999264,1167185.1709569655
2.471999999999926,1174718.1449203233
2.472999999999926,1182268.471384048
2.4739999999999256,1189836.0919779828
2.474999999999926,1197420.9485085376
2.4759999999999254,1205022.982958061
2.4769999999999257,1212642.1374843207
2.477999999999925,1220278.354419879
2.4789999999999255,1227931.5762715836
2.479999999999925,1235601.7457199336
2.4809999999999253,1243288.8056186005
2.4819999999999247,1250992.6989937802
2.482999999999925,1258713.3690437071
2.4839999999999245,1266450.7591380323
2.484999999999925,1274204.812817333
2.4859999999999243,1281975.473792491
2.4869999999999246,1289762.6859442133
2.487999999999924,1297566.3933224075
2.4889999999999244,1305386.5401457134
2.489999999999924,1313223.0708008737
2.490999999999924,1321075.9298422767
2.4919999999999236,1328945.0619913368
2.492999999999924,1336830.4121360076
2.4939999999999234,1344731.9253302165
2.4949999999999237,1352649.5467933568
2.495999999999923,1360583.2219097004
2.4969999999999235,1368532.8962279507
2.497999999999923,1376498.5154606125
2.4989999999999233,1384480.0254835612
2.4999999999999227,1392477.3723354214
2.500999999999923,1400490.502217141
2.5019999999999225,1408519.3614913723
2.502999999999923,1416563.896682034
2.5039999999999223,1424624.0544737317
2.5049999999999226,1432699.7817112813
2.505999999999922,1440791.025399165
2.5069999999999224,1448897.7327010501
2.507999999999922,1457019.850939228
2.508999999999922,1465157.3275941664
2.5099999999999216,1473310.1103039458
2.510999999999922,1481478.1468637993
2.5119999999999214,1489661.3852255677
2.5129999999999217,1497859.7734972325
2.513999999999921,1506073.25994238
2.5149999999999215,1514301.7929797524
2.515999999999921,1522545.3211826803
2.5169999999999213,1530803.7932786525
2.5179999999999207,1539077.1581487856
2.518999999999921,1547365.3648273798
2.5199999999999205,1555668.362501318
2.520999999999921,1563986.1005097278
2.5219999999999203,1572318.5283433588
2.5229999999999206,1580665.5956442263
2.52399999999992,1589027.2522049807
2.5249999999999204,1597403.4479685673
2.52599999999992,1605794.1330276493
2.52699999999992,1614199.257624191
2.5279999999999196,1622618.7721489205
2.52899999999992,1631052.6271409339
2.5299999999999194,1639500.773287129
2.5309999999999198,1647963.161421833
2.531999999999919,1656439.742526241
2.5329999999999195,1664930.467728025
2.533999999999919,1673435.288300795
2.5349999999999193,1681954.155663699
2.5359999999999188,1690487.0213809225
2.536999999999919,1699033.8371612513
2.5379999999999185,1707594.5548575611
2.538999999999919,1716169.126466444
2.5399999999999183,1724757.5041276608
2.5409999999999187,1733359.6401237627
2.541999999999918,1741975.4868795676
2.5429999999999184,1750604.9969617848
2.543999999999918,1759248.1230784808
2.544999999999918,1767904.8180787237
2.5459999999999177,1776575.0349520314
2.546999999999918,1785258.7268280229
2.5479999999999174,1793955.8469759142
2.5489999999999178,1802666.3488041002
2.549999999999917,1811390.1858597102
2.5509999999999176,1820127.3118281546
2.551999999999917,1828877.680532704
2.5529999999999173,1837641.2459340603
2.553999999999917,1846417.9621298776
2.554999999999917,1855207.7833544037
2.5559999999999166,1864010.6639779725
2.556999999999917,1872826.5585066162
2.5579999999999163,1881655.4215816134
2.5589999999999167,1890497.2079791136
2.559999999999916,1899351.8726096195
2.5609999999999165,1908219.3705176786
2.561999999999916,1917099.656881319
2.5629999999999162,1925992.6870117988
2.5639999999999157,1934898.416353023
2.564999999999916,1943816.8004812293
2.5659999999999155,1952747.7951045304
2.566999999999916,1961691.3560625145
2.5679999999999152,1970647.4393257897
2.5689999999999156,1979616.0009956677
2.569999999999915,1988596.9973036246
2.5709999999999154,1997590.38461102
2.571999999999915,2006596.119408558
2.572999999999915,2015614.158316008
2.5739999999999146,2024644.458081703
2.574999999999915,2033686.9755821852
2.5759999999999144,2042741.6678217785
2.5769999999999147,2051808.4919322166
2.577999999999914,2060887.405172198
2.5789999999999145,2069978.3649270427
2.579999999999914,2079081.3287082375
2.5809999999999143,2088196.25415311
2.5819999999999137,2097323.0990243414
2.582999999999914,2106461.821209677
2.5839999999999135,2115612.37872143
2.584999999999914,2124774.7296962077
2.5859999999999133,2133948.8323943843
2.5869999999999136,2143134.645199852
2.587999999999913,2152332.1266195374
2.5889999999999134,2161541.2352830684
2.589999999999913,2170761.929942337
2.590999999999913,2179994.169471201
2.5919999999999126,2189237.9128649994
2.592999999999913,2198493.1192402807
2.5939999999999124,2207759.7478343355
2.5949999999999127,2217037.758004863
2.595999999999912,2226327.109229566
2.5969999999999125,2235627.761105866
2.597999999999912,2244939.673350377
2.5989999999999123,2254262.8057986684
2.5999999999999117,2263597.1184048112
