split,event_id,run,period,field_G,direction,lag_reads,offset_reads,offset_us,child_U,child_R,parent_H,signed_parent_Q
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-8,-0.5120000839233398,0.7391871153289938,1.1789754663829755,0.9176765826020581,1.1970440919173073
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-7,-0.4480000216956994,0.7520292584485281,1.115127082521817,0.9248124745569382,1.1934328925579878
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-6,-0.3840000629425049,0.776559771743973,1.055602735606932,0.9321638956278812,1.1931757003877836
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-5,-0.32000000071486445,0.863827063528422,1.020571392348366,0.9356141986436988,1.1958267057984586
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-4,-0.2560000419616699,0.8759442149501901,0.9891013084092601,0.9381960194526868,1.197323360054396
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-3,-0.1919999797340295,0.8416523711450998,0.9522232042014305,0.94497105008089,1.1955359644392758
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-2,-0.12800002098083496,0.8040967491171874,0.9085809850715988,0.9450646711218055,1.1930318334345247
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,-1,-0.06399995875319453,0.7762023676414527,0.8603953572935593,0.9493595691869643,1.1957020590976815
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,0,0.0,0.826612113271516,0.826612113271516,0.9502807509287176,1.193841803516103
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,1,0.06400006222764043,0.9883361285094053,0.7898284312977515,0.9356254855063876,1.191813170957683
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,2,0.12800002098083496,0.9242976421323946,0.7500547357228939,0.9279412513106456,1.1871112782423594
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,3,0.1919999122619629,0.8443568725977426,0.7152528549113659,0.9127351413939672,1.181619779814066
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,4,0.2559999744896033,0.8117956413667028,0.6725430130733923,0.9029449059516726,1.1763515002362988
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,5,0.31999993324279785,0.8001287151156314,0.6386924278298737,0.9054886583592948,1.1777662565363216
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,6,0.3839999954704383,0.8520867311183425,0.5900317047421251,0.8933598030651968,1.1688528938966465
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,7,0.4480001251701453,1.109042626022558,0.5713552565297956,0.8965821962187437,1.1629950031236096
development,EMU00070007|RF on|0|lag-6,EMU00070007,RF on,194.0,R_to_U,-6,8,0.5119999129768278,1.2045746332250893,0.5450430638485881,0.9113415563642355,1.175873755423492
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-8,-0.5119999816319338,0.6833401150682502,1.0662134382545871,1.102240827886272,1.1587571703544262
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-7,-0.4479999542236328,0.710413100595853,1.0197512913459046,1.1092191111431928,1.1659755765417945
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-6,-0.38399996065109887,0.752336078349944,0.9788363204456421,1.098703900101787,1.1695415180981115
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-5,-0.32000006936997094,0.785997524367338,0.9445365403966541,1.0924835258966317,1.1662227261046303
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-4,-0.2560000419616699,0.8231592981351866,0.9140789151970226,1.0901180551938208,1.1648844989830984
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-3,-0.19200004838913598,0.8607333738685964,0.8901525020278219,1.083616996195026,1.1697672625665734
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-2,-0.12800002098083496,0.8652627094282714,0.8775627951888195,1.0794687032496486,1.1738976809978838
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,-1,-0.06400002740830102,0.8316024742610635,0.8583909741247454,1.0902583602293665,1.1719898585632371
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,0,0.0,0.8263160446509384,0.8263160446509384,1.1084634604931907,1.1637684014245377
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,1,0.06399999357253394,0.8753534411378693,0.7991263882465274,1.1242795363115852,1.158161597173215
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,2,0.12800002098083496,0.9132468396174248,0.7559303297715737,1.1302384564146732,1.1580768375166006
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,3,0.1920000145533689,0.9010097794682318,0.7376782032724462,1.1424393209416117,1.1593638257139296
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,4,0.2560000419616699,0.8979847732551718,0.728821441734057,1.1411402463382676,1.1524418815346826
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,5,0.32000003553420386,0.9145725285998687,0.7133239937697238,1.1281268290344537,1.1441652540800633
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,6,0.3839999268153318,0.9164453018790486,0.683120321195342,1.1284694756074718,1.1400160441702538
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,7,0.4479999542236328,0.9085865409659509,0.6577587113017496,1.137588143209933,1.141620118042255
development,EMU00070013|RF off|0|lag-6,EMU00070013,RF off,230.0,R_to_U,-6,8,0.5119999477961668,0.8887911410925424,0.6380837553337874,1.1402593346198178,1.1457483358401113
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-8,-0.5119998778595432,0.7886116234766799,1.2490136633266926,1.1063465966629042,1.1672011677821756
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-7,-0.4479999542236328,0.8152712551282075,1.2214365119311557,1.1016811980793335,1.1697602501945505
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-6,-0.3839998568787082,0.8492226480136101,1.171142479447697,1.1002930826855137,1.1695553258398894
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-5,-0.31999996559758026,0.8735409972318782,1.1379088996132276,1.0990811951709427,1.1676231792509437
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-4,-0.2560000419616699,0.8895757693933848,1.0939683657529085,1.0887812685204166,1.1685022596788317
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-3,-0.1919999446167453,0.8702651880849687,1.0698824854990796,1.0788914976055866,1.1717934149959792
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-2,-0.12800002098083496,0.8867976743207514,1.0210621435929101,1.0810411393572172,1.1725443294513016
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,-1,-0.06399992363591034,0.8972397330028379,1.0052351012738896,1.079252223941289,1.169455711420181
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,0,0.0,0.9509250122529299,0.9509250122529299,1.1016175169173383,1.1699404225080525
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,1,0.06400009734492462,0.9882210050462519,0.9175084051558717,1.098946550164725,1.1735728931476899
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,2,0.12800002098083496,0.9537897577736087,0.8895281217854728,1.0891525687837027,1.1783617578054215
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,3,0.19200011832575958,0.9202364902422726,0.859794868363038,1.0800715341945606,1.1740299876270086
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,4,0.2560000419616699,0.9555373923797443,0.8342778986461126,1.075203181720936,1.1693784211007305
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,5,0.32000013930659454,0.9626652855913581,0.7905064969398409,1.0790947575254064,1.1740653840660906
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,6,0.3840000305877225,0.944114885997682,0.7560886846148509,1.1015013679924806,1.177215394322402
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,7,0.4479999542236328,0.896422097682197,0.7309518490385524,1.1040451336863346,1.1750268259075796
development,EMU00070013|RF on|0|lag-6,EMU00070013,RF on,230.0,R_to_U,-6,8,0.5120000515685574,0.8697264482084888,0.7042283209090212,1.1111889951611,1.1707193430290417
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,-6,-0.38399991524127586,0.6366007392579506,0.9834662540525972,1.0812417123765408,1.0220354030922632
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,-5,-0.31999993324279785,0.6398480832168307,0.9293215317820437,1.0889704503684656,1.0205787847338643
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,-4,-0.2559998942604409,0.7104880868618504,0.8947933265396111,1.0879715549488636,1.0224544087747103
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,-3,-0.19200000297931297,0.7075298746324561,0.860027685586149,1.0835938139777532,1.02576830188907
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,-2,-0.12800002098083496,0.6119690270761142,0.8215439684704618,1.0806011767508756,1.0261809866164442
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,-1,-0.063999981998478,0.5742544853340434,0.774848297547673,1.0677438882204728,1.024323175539204
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,0,0.0,0.7332482935838275,0.7332482935838271,1.057128470004707,1.0204003522670209
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,1,0.06400003898235695,0.8846932107739301,0.6966285004835588,1.0416537570187636,1.0133262269065577
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,2,0.12800002098083496,0.762178565200686,0.6524464588959619,1.0254468750078556,1.0074420284020165
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,3,0.19200005996319192,0.7012048501973608,0.6302944198182973,1.0230843703385548,1.0066330960667274
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,4,0.2560000419616699,0.8733327917609646,0.6099828081252882,1.0089802206132952,1.012306562031829
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,5,0.3200000809440269,1.0982893531838054,0.5974250131265443,0.9707357120385476,1.0128848828711148
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,6,0.3840000629425049,1.0522674260767104,0.5808739868323736,0.9366795698415693,1.0046107858544617
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,7,0.44800010192486184,1.0111958747237817,0.5554987220958373,0.923692824722169,1.0097400325774615
development,EMU00070019|RF off|0|lag-6,EMU00070019,RF off,266.0,R_to_U,-6,8,0.5119999932059898,1.0859931090668182,0.5386010511500545,0.8946934987348283,1.0166575538987017
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-8,-0.5119999054876705,0.8278296939556429,1.010508914893157,1.091317612867919,1.024303463805431
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-7,-0.4479999542236328,0.8488024200510037,0.9855548274027509,1.0775475945617232,1.0212448605351097
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-6,-0.38399988450683553,0.8098783779050661,0.9612973542251168,1.0729166402331107,1.017218776066455
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-5,-0.3199999932257076,0.7986261408564589,0.9594091419428062,1.071758506097055,1.0187952889664185
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-4,-0.2560000419616699,0.8372851784776203,0.9378644056688611,1.0541838739125533,1.0207304514865028
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-3,-0.19199997224487264,0.8690455898328578,0.9306006805094857,1.0463147954090048,1.0161992168758451
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-2,-0.12800002098083496,0.84682499138259,0.9077644040525923,1.0440879340720242,1.0121711026575495
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,-1,-0.06399995126403768,0.7843309264677657,0.8755340344882453,1.0333762894911616,1.0144697499155395
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,0,0.0,0.8414994116223026,0.8414994116223025,1.0364728523283235,1.0206724559035298
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,1,0.06400006971679728,0.9854418549783418,0.81876874710079,1.0281610248052937,1.0242557438577868
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,2,0.12800002098083496,0.9830058900183445,0.790218191251725,1.0334580732671914,1.0208155570229416
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,3,0.19200009069763224,0.9835189887812227,0.7305467138356195,1.0373476863744686,1.0163604454302957
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,4,0.2560000419616699,1.0332581658908386,0.6945218638572201,1.0200849081991747,1.018155402814516
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,5,0.3200001116784672,1.0277114413127384,0.6805477840344649,1.0230641724360259,1.0192287073219506
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,6,0.38400000295959513,1.0623082166664062,0.6606318232966354,1.0280563777433642,1.0171630852863989
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,7,0.4479999542236328,1.0194067812656256,0.6105013684570001,1.0049427245308267,1.0144539954604554
development,EMU00070019|RF on|0|lag-6,EMU00070019,RF on,266.0,R_to_U,-6,8,0.5120000239404301,1.0281043222175656,0.561218692721316,0.9949375702925678,1.01676462859894
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,-1,-0.06399997372904531,0.891005390186063,0.9438116415114465,0.9750609878697499,1.0282725710748288
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,0,0.0,0.891131996682187,0.8911319966821871,0.9659036434577205,1.0266636622624299
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,1,0.06400004725178965,0.8980916842178164,0.8379602971983594,0.9452878397943645,1.0279318687486994
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,2,0.12799993853291758,0.867982183093989,0.7912439179960703,0.931566479944259,1.0323275970350183
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,3,0.1919999122619629,0.86017288429299,0.7488596963335008,0.9258307897971808,1.0345924148324446
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,4,0.25599995951375254,0.8520197152811275,0.7133115064649456,0.9106133699762503,1.0356475729619816
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,5,0.31999993324279785,0.8733386758561206,0.6799037480422578,0.9088792505118848,1.0369776459887492
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,6,0.3839999804945875,0.892943849467164,0.6396405002447981,0.9069031065049648,1.0358114829903595
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,7,0.4479999542236328,0.940839299492081,0.5799923190561118,0.9094278882756048,1.0348715848428065
development,EMU00070025|RF off|0|lag-6,EMU00070025,RF off,302.0,R_to_U,-6,8,0.5120000014754225,0.9457757695072836,0.5494984316182953,0.9056775399644627,1.037999866050741
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,-2,-0.12800002098083496,0.8303722224918394,0.9509102066808934,0.9884668935099777,1.0304698088195074
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,-1,-0.06400009647703397,0.8610529387203595,0.8979943344866319,0.9878778798485661,1.022602529947955
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,0,0.0,0.8586072136395166,0.8586072136395166,0.9841158464125732,1.0195217210141576
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,1,0.06399989128112793,0.9030805809422556,0.835053190556566,0.9970593901193417,1.0261575730811492
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,2,0.12799981578492892,0.9052765196419935,0.7892845966109007,0.9819280677685319,1.0229097941543108
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,3,0.1919999122619629,0.9211527901895358,0.7430970645602684,0.9745397997445407,1.0198522049332406
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,4,0.2559998367657639,0.9230040516219099,0.7132098283403516,0.9671837943369408,1.025419043808562
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,5,0.31999993324279785,0.9746332078130439,0.685457183049982,0.9666390071867874,1.024272891738674
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,6,0.38399985774659884,1.0511630468212723,0.6499152788874337,0.960514726944179,1.0192015775350827
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,7,0.4479999542236328,1.0273247042777716,0.6349365976788364,0.9587607243967,1.01658731173173
development,EMU00070025|RF on|0|lag-6,EMU00070025,RF on,302.0,R_to_U,-6,8,0.5119998787274338,0.9299930561454841,0.6093087920430055,0.9470564871146931,1.0218146752979043
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,-5,-0.31999993324279785,0.9036751335216157,0.9566775842912917,0.9722794042150952,1.1162827784967033
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,-4,-0.2560000046463027,0.829143056750573,0.9571475587951019,0.9780204622773134,1.1194630996933141
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,-3,-0.1919999122619629,0.827203948991767,0.9102688402082775,0.982308145425196,1.116653589257793
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,-2,-0.12800002098083496,0.8545304915872501,0.8587280535260062,0.9863295120293851,1.112402494245288
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,-1,-0.06400009238433979,0.8290555286438365,0.8330585626025284,0.988645250866985,1.1130818634423096
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,0,0.0,0.814786398319749,0.814786398319749,0.9873988107807647,1.1098963575250016
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,1,0.06399992859649517,0.9075138004088615,0.7938047549120771,0.9964334727500433,1.0978995957328483
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,2,0.12800002098083496,0.9802534476147976,0.7574001395821038,0.9856316297105042,1.1032555198474407
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,3,0.19199994957733013,0.8702162662110655,0.7234520480796219,0.9654683732494266,1.106041575101202
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,4,0.2560000419616699,0.8997881669875073,0.7034273590446074,0.9530383314434723,1.1013481370415386
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,5,0.3199999705581651,0.9961646765093639,0.6463714498478441,0.9462784987998366,1.1000962456797851
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,6,0.3840000629425049,0.9673685632520859,0.5987929674290149,0.9434922735099065,1.0950166652011726
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,7,0.44799999153900005,1.0502648155759866,0.5680925848423743,0.9428717518743848,1.0895377818335845
development,EMU00070031|RF off|0|lag-6,EMU00070031,RF off,338.0,R_to_U,-6,8,0.5120000839233398,1.0480738042639015,0.5335778505570338,0.9297175733283889,1.0939114835930728
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,-1,-0.06399989769947556,0.8236708762064071,0.8413708201163934,1.0836803150738041,1.1063904082493248
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,0,0.0,0.817766630956299,0.817766630956299,1.0871833354165783,1.104104616309458
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,1,0.0640001232813594,0.8503866649005418,0.7576338719145282,1.0798973492642396,1.102916226121988
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,2,0.12800001456248733,0.885802769697208,0.7441443912451947,1.0740817380053782,1.1066896458458348
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,3,0.1919999122619629,0.8860156947591138,0.7276537340065606,1.0689873864507942,1.1047272910153978
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,4,0.2560000355433223,0.8899329778006386,0.6833404634289899,1.0639806832614611,1.1041666895787066
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,5,0.31999993324279785,1.036739070862867,0.6635321230134119,1.0638405340524868,1.1089676805374427
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,6,0.38400005652415725,0.9762445397537631,0.6236583520504246,1.0590381705743501,1.1082834375861048
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,7,0.4479999542236328,1.1189135180117993,0.5686851918741143,1.0765924337539736,1.0986491901774251
development,EMU00070037|RF on|2|lag-6,EMU00070037,RF on,374.0,R_to_U,-6,8,0.5120000775049922,1.1556856342871353,0.5493178300823833,1.107842197785033,1.1049357743800479
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,-2,-0.12800002098083496,0.8039201617450218,0.8578435322556629,1.0088565234067768,0.9986409211433253
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,-1,-0.06399996340478875,0.7734090089670358,0.8194585829219262,1.0069482132396803,0.9936456224327973
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,0,0.0,0.799633294131995,0.7996332941319949,1.0026564430010785,0.9916615782163015
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,1,0.06399989128112793,0.826772694244114,0.7817111911556499,1.011290450595382,0.9939619323190865
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,2,0.12799994885717414,0.793612311822899,0.7456307828959907,1.029597822098204,0.990098040697651
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,3,0.1919999122619629,0.9399546594350573,0.7047029433982749,1.0366288277436,0.9832714635743413
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,4,0.2559999698380091,0.9818585147321437,0.6814988578191769,1.013587775887189,0.9837054899090775
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,5,0.31999993324279785,0.8522000824177571,0.6366551482314171,1.012055513070998,0.9840412789237131
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,6,0.38399999081884406,0.8772300477703413,0.596446985045231,1.0305700295597073,0.9854389011904096
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,7,0.4479999542236328,0.7819141329558569,0.5797465694579452,1.0351308603411138,0.9896170833949104
development,EMU00070043|RF on|0|lag-6,EMU00070043,RF on,410.0,R_to_U,-6,8,0.512000011799679,0.6977138160848995,0.5348838200793654,1.0199762773962084,0.9944449563930842
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,-1,-0.0639999804614999,0.7392246923319743,0.8063192380275142,0.9641221863213371,1.021796099548918
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,0,0.0,0.7749185074186529,0.7749185074186529,0.9537613891506295,1.0195949450472659
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,1,0.06400004051933506,0.8208244760754428,0.7279682036118771,0.964541406019592,1.0223011151175183
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,2,0.12799993180046298,0.8520793175488187,0.688998282785075,0.973201332449963,1.0221740696309303
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,3,0.1919999122619629,0.8463089088780946,0.6654943329465495,0.9864337534748195,1.0209699575184459
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,4,0.25599995278129795,0.8533468967777478,0.6441574368915525,1.0056060773176143,1.0250278352768734
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,5,0.31999993324279785,0.8623565928917827,0.6169737459887047,1.0060748876335301,1.0288516537716557
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,6,0.3839999737621329,0.8994798544994363,0.5901495560825855,1.0163221088609957,1.0307857699021388
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,7,0.4479999542236328,0.9280311494628216,0.5458361147849304,1.0506826193234697,1.0286610184475542
development,EMU00070049|RF off|0|lag-6,EMU00070049,RF off,446.0,R_to_U,-6,8,0.5119999947429679,0.9137433716553728,0.5280295628592799,1.0748871503033586,1.0254872451069539
development,EMU00070055|RF off|0|lag-6,EMU00070055,RF off,482.0,R_to_U,-6,0,0.0,0.8446188376631637,0.8446188376631637,0.9826648662839262,1.0850367398424157
development,EMU00070055|RF off|0|lag-6,EMU00070055,RF off,482.0,R_to_U,-6,1,0.06399995296314653,0.8637309970013868,0.7922614188327817,0.9914332245290159,1.0865482285630623
development,EMU00070055|RF off|0|lag-6,EMU00070055,RF off,482.0,R_to_U,-6,2,0.12800002098083496,0.9224803845338547,0.7473943646583334,0.9881381968801012,1.0848117775264319
development,EMU00070055|RF off|0|lag-6,EMU00070055,RF off,482.0,R_to_U,-6,3,0.1919999122619629,0.9335481294879305,0.7088597149392769,0.9904294719876517,1.082594661016661
