split,run,period,rf_flag,temperature_K,field_G,frequency_MHz,turns_per_lifetime,field_turn_log2,time_us,parent_lifespan_ARA,openness_U,closure_R,parent_H,signed_parent_Q,Q_concentration,child_distance,parent_ridge_distance,wrong_parent_H,wrong_signed_Q,cycle_bins,history_native_bins
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.523000240325928,1.7433295531202766,0.8824534647079869,0.5139036412470592,0.7618351816951046,1.1126206721320315,0.15738615884787382,0.3685498234609277,0.23816481830489544,0.40062978795465,1.1083524469970847,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.587000370025635,1.750678905565378,0.8835585980615313,0.4837069035684127,0.7734740506277369,1.1031438744521065,0.1526979565081106,0.3998516944931185,0.2265259493722631,0.41026858022787027,1.0795547569403419,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.651000022888184,1.7578177685025949,0.9186271187888514,0.46483869825724733,0.7617381383326445,1.0904416998127262,0.1434886125302296,0.45378842053160406,0.23826186166735552,0.4383753697510323,1.0863637491772673,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.715000152587891,1.7647522738063923,0.9095043387457296,0.450583170549521,0.7998464642700164,1.0882628210855418,0.12819313073487382,0.45892116819620854,0.20015353572998362,0.405764276499192,1.1233468906407775,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.779000282287598,1.7714882205144122,0.9007424703136835,0.4233427022536842,0.7900097253833709,1.1052516709373679,0.1359275377178552,0.4773997680599993,0.2099902746166291,0.46007309384061623,1.1696695040799554,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.843000411987305,1.7780312940381195,0.970924046236498,0.42401791602705396,0.7766958058587431,1.1133146118681059,0.14976263312095445,0.546906130209444,0.2233041941412569,0.3552636157271908,1.165980680411942,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.9070000648498535,1.7843869703269897,0.9493367785362775,0.40878446496664744,0.7440872287064834,1.1001223911336746,0.1698968639185647,0.5405523135696301,0.25591277129351664,0.3467188426901684,1.1911240795169995,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.9710001945495605,1.7905607085430049,0.9801137593998464,0.42033869740794816,0.7272744120723851,1.0837964516744705,0.18221435723070178,0.5597750619918982,0.2727255879276149,0.4199101720546199,1.1700919560706462,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.035000324249268,1.7965576715260125,0.9687070900854814,0.3977731352300804,0.7016483796179496,1.0783609513938024,0.1864328599014264,0.570933954855401,0.29835162038205043,0.3331338639568794,1.1876717272171953,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.098999977111816,1.8023828781812998,0.9980488937709329,0.37918184058418686,0.7221555581041654,1.0586286523615878,0.16442758151124673,0.618867053186746,0.27784444189583457,0.34859043827849323,1.2087737147714597,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.163000106811523,1.8080413320278101,0.9834015441718684,0.3889303483213106,0.7576408691887981,1.0599703293581848,0.13279787087672879,0.5944711958505577,0.24235913081120186,0.37444322545963377,1.1540548606043803,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.2270002365112305,1.8135377649945588,0.9250868206784735,0.3813276888047815,0.738102231862277,1.0546720966107836,0.12872346495226228,0.543759131873692,0.26189776813772303,0.36847028076696975,1.0949678236205034,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.2910003662109375,1.818876816293279,0.9973475568120809,0.38216116477614936,0.789978954173389,1.0338615052327975,0.1273393642801739,0.6151863920359315,0.21002104582661096,0.315566155635727,1.1175245087153067,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.355000019073486,1.8240629542178166,0.9866408426441527,0.39397369924883874,0.7332424216087663,1.0074639161918855,0.16781462708349457,0.592667143395314,0.2667575783912337,0.32756043323990547,1.1041310272879925,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.419000148773193,1.8291006333636712,0.9424080453673269,0.4009421397116776,0.7352166855823485,0.9928712204667279,0.21439531787488514,0.5414659056556493,0.26478331441765146,0.26224318602096036,1.0705549921515285,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.4830002784729,1.8339940665318595,0.9168111727731262,0.37697298903369414,0.7005912413681521,0.9772513831972743,0.23402787305429856,0.539838183739432,0.2994087586318479,0.25826514875229734,1.0523082964868689,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.547000408172607,1.838747383977896,0.8887272054014678,0.3393822851834516,0.6963484085502001,0.9855501291816654,0.24269108492117084,0.5493449202180162,0.3036515914497999,0.22821678195396533,0.9978861172530302,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.611000061035156,1.8433645637903782,0.8688775194894519,0.3426271932507775,0.7293136080782048,1.0127072572129843,0.2640855512281987,0.5262503262386744,0.2706863919217952,0.24949227036469948,1.029979772543749,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.675000190734863,1.8478495718623675,0.9078896294802732,0.3336748359111824,0.7061997067882273,0.9963700047114943,0.29276705454574564,0.5742147935690908,0.2938002932117727,0.21348984090688397,0.9749190303471555,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.73900032043457,1.8522061588191063,0.9193262242235476,0.29260262890565825,0.646472184179381,0.9469661769128661,0.2949419130660106,0.6267235953178893,0.353527815820619,0.23066267071136715,0.949590567060131,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.802999973297119,1.8564379707223382,0.9500157199383812,0.2944934037093094,0.63852960588032,0.9157583358964255,0.302655722459864,0.6555223162290718,0.36147039411967996,0.23785061233856647,0.9148289293837005,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.867000102996826,1.8605486424561584,0.9842223048273177,0.3167906243142019,0.6094896346818117,0.9412549677563592,0.28885444720013725,0.6674316805131157,0.3905103653181883,0.24858073423877924,0.9213396369675934,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.931000232696533,1.8645416116039377,1.0067654328399749,0.2762008458945626,0.682520004855092,0.9428698809757321,0.23237932053749788,0.7305645869454123,0.317479995144908,0.26956347731409025,0.899714625399266,29,128
development,EMU00070001,RF on,1,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.99500036239624,1.8684202483931376,1.0104130227074408,0.28480387642708416,0.7441509756599058,0.9367480358609502,0.2246669533576012,0.7256091462803567,0.25584902434009416,0.3021159492979338,0.8881429240136587,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.2829999923706055,1.290480240652085,0.5690102423189602,1.2910503924779666,0.9064818466787586,1.0299541898073503,0.08743390275246678,0.7220401501590064,0.09351815332124136,1.043776425287428,1.190058104258262,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.3469998836517334,1.3107961426068178,0.6033301041463383,1.2530333930535629,0.8900365847564009,1.028626505671237,0.08569295312409866,0.6497032889072246,0.1099634152435991,1.0358674955170504,1.1981030180084193,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.4110000133514404,1.3305304054176792,0.6041180092321332,1.2209113373992992,0.8980716351655194,1.036373456838073,0.08738875792333728,0.616793328167166,0.10192836483448064,1.037540122243408,1.2054570328179408,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.4749999046325684,1.3496995384347905,0.6408112129867756,1.1592036575097926,0.8952665227400951,1.0473450185207416,0.08967085231488191,0.518392444523017,0.1047334772599049,0.9790348374183526,1.2050905751749328,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.5390000343322754,1.3683198640131937,0.6827524734401037,1.1337772727352378,0.8998619426837302,1.0506977149815824,0.09469625970573052,0.45102479929513406,0.10013805731626979,1.006075380450837,1.1906794058112191,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.6029999256134033,1.3864069596019823,0.7009958314940636,1.0971002047763339,0.8987751468822237,1.050730482689699,0.10414897032149527,0.3961043732822702,0.10122485311777629,1.0068820135441827,1.1875703835849365,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.6670000553131104,1.4039762262104571,0.7052844944933773,1.0826449836093817,0.9076527853287206,1.0552668565135812,0.1123218737805226,0.3773604891160044,0.09234721467127938,0.9368624356205306,1.1893537400670888,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.7309999465942383,1.4210423619895745,0.7525192093476122,1.0401812503479144,0.9075610119231634,1.0462593352483602,0.10449105970444744,0.28766204100030224,0.09243898807683659,0.9172926367861893,1.187395199714921,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.7950000762939453,1.4376198986099702,0.7953791061257669,1.0121598778486127,0.9085708295553843,1.0497083749346872,0.10759631995621437,0.21678077172284582,0.09142917044461574,0.8971064666582236,1.1918393328560624,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.8589999675750732,1.4537227045580847,0.895480935520833,0.9836737358041276,0.9088065297682895,1.0506165907765965,0.10685059370813016,0.08819280028329468,0.09119347023171054,0.8507549933669425,1.1926786711113702,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.922999858856201,1.4693644338095633,0.8755377563959625,0.9351266223101651,0.922915026721412,1.0455688671499386,0.10265238067459917,0.05958886591420254,0.07708497327858799,0.8444933961840904,1.1941857597872299,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,2.986999988555908,1.4845583443015913,0.8560272697006414,0.9081882731551169,0.9025884358064042,1.0375691816169157,0.09088371622241966,0.052161003454475496,0.09741156419359576,0.8410046748509258,1.2182003056297153,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.050999879837036,1.4993171470024178,0.8435209394224081,0.8927066700327279,0.9104867848319388,1.0289514898769425,0.07293804363084351,0.04918573061031972,0.08951321516806121,0.8279379111319629,1.2457893280698151,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.115000009536743,1.5136534089080294,0.8277996362186325,0.8662428119192322,0.9426788952979746,1.0275094086659695,0.06457252652150808,0.03844317570059974,0.05732110470202545,0.7902472706625925,1.2273917480589387,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.178999900817871,1.5275791234923892,0.9432894450107712,0.8325513737087872,0.9387493292763202,1.035301861885252,0.06382348163445098,0.11073807130198399,0.061250670723679845,0.7165683869922456,1.2099446753229697,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.243000030517578,1.5411061483839812,0.9998559604467703,0.8007952295890909,0.9383164188584127,1.0354247144954565,0.06820390463702836,0.1990607308576794,0.06168358114158734,0.6790340366437226,1.196242138783805,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.306999921798706,1.5542458000627855,0.9883255534022949,0.7690410202354399,0.9467174114939727,1.0385346564002549,0.07299550071624132,0.21928453316685503,0.053282588506027295,0.6372047588307576,1.1750261582108945,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.371000051498413,1.5670092668313529,0.9686371815685838,0.7159232122532471,0.9412663771044685,1.0422428846275786,0.07988838419854902,0.25271396931533674,0.05873362289553152,0.6508119389743765,1.183927249883732,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.434999942779541,1.5794072263898669,0.9715152373213434,0.6962495726893275,0.9520088091421165,1.0410577634258678,0.08840859113539819,0.27526566463201585,0.0479911908578835,0.6424228885578784,1.1744973152776526,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.499000072479248,1.5914502354962952,0.9696882243654537,0.6362665051278144,0.9310164802397856,1.045099378270315,0.09887706089044697,0.3334217192376393,0.06898351976021444,0.5257424320768646,1.1437538689804176,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.562999963760376,1.60314836912814,0.954458780210733,0.5957435281301247,0.9217635281309284,1.0278488329957347,0.0876954034520949,0.3587152520806084,0.07823647186907157,0.4604232572521599,1.139799498603703,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.626999855041504,1.614511546428203,0.9607525703840653,0.5878575229813432,0.9018791595982294,1.0292161973376894,0.0878639237531385,0.37289504740272206,0.0981208404017706,0.39513583009367503,1.1611589554919661,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.690999984741211,1.6255493988309917,0.9574685409241809,0.5460503218145522,0.9176187061888698,1.039878444903632,0.08769192576415227,0.4114182191096287,0.08238129381113024,0.37213841381254775,1.1910900324616818,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.754999876022339,1.6362711604169293,0.8900718667268299,0.5053467233160139,0.8936875639001797,1.0324811683998996,0.08634221064414942,0.384725143410816,0.10631243609982033,0.3395942682453903,1.2099348220255484,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.819000005722046,1.6466859606755517,0.8980982428686902,0.4602975958732578,0.9146078726201234,1.0229142392339168,0.07719213265662164,0.4378006469954324,0.08539212737987656,0.2835969547319763,1.1785399898777524,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.883000135421753,1.6568025495947836,0.9640586015977403,0.4015915182690787,0.9263737599840661,1.0250634959349176,0.06711193008846937,0.5624670833286616,0.07362624001593387,0.2495722076687396,1.2005514518439204,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.9469997882843018,1.666629393827122,0.9958442769112225,0.3847730944842549,0.8872370066946793,1.032538146817269,0.07355936896995642,0.6110711824269676,0.11276299330532069,0.2589992195992038,1.1940171002601474,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.011000156402588,1.6761749691148449,1.0483268069821745,0.40256635549023273,0.8789237266199512,1.0435096978423377,0.08976715600006607,0.6457604514919417,0.12107627338004878,0.25161205561068845,1.2130201530084785,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.075000286102295,1.6854471869001517,1.0782260196109188,0.3862012814842817,0.8005737307204295,1.0340859837439913,0.10077577926123304,0.6920247381266371,0.19942626927957052,0.22591983501013854,1.1538514461989466,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.139000415802002,1.6944539093887445,1.0721601314075289,0.369158937102142,0.7549258258118455,1.02248164958741,0.12573232924376967,0.7030011943053869,0.24507417418815447,0.1528725235259462,1.0532553375818328,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.203000068664551,1.703202674377213,1.0825188415423546,0.3722531922549091,0.7957661095050493,1.0301772030352319,0.12242809041440379,0.7102656492874455,0.20423389049495067,0.15310604788957355,1.0187021371335538,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.267000198364258,1.7117009965536942,1.0532422629661886,0.33582937337196045,0.789814974225002,1.0110815878212924,0.09491201737495501,0.7174128895942282,0.21018502577499798,0.20388087008695244,1.0544319620714746,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.331000328063965,1.7199559827106756,1.0816795487637716,0.3199953024733282,0.8527314768587895,0.9884385768616893,0.06793230537113144,0.7616842462904434,0.14726852314121053,0.2264126441214476,1.0632623355596449,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.394999980926514,1.7279745415107228,1.0708227227049907,0.289437312354048,0.7842757532006004,0.9967950199388002,0.06895109191872403,0.7813854103509427,0.2157242467993996,0.1973772657572839,1.0486937585722624,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.459000110626221,1.7357635604366717,1.1141697404786417,0.3238836308085089,0.8351422058569855,0.9781181625334805,0.06760086497919152,0.7902861096701328,0.1648577941430145,0.22681257107998812,1.0534523974687249,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.523000240325928,1.7433295531202766,1.0681196405440279,0.35964175317080527,0.7991095836511452,0.9796763214121721,0.07034328823546256,0.7084778873732226,0.20089041634885485,0.2589176879555736,1.0546943858459046,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.587000370025635,1.750678905565378,1.0866298401799164,0.3693443109598863,0.7681922749069012,0.982510570470344,0.10267784771330299,0.7172855292200301,0.23180772509309877,0.22046463260408544,1.0341247871572885,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.651000022888184,1.7578177685025949,1.0511403178168925,0.3454624027199024,0.7759847419463213,1.008084005974732,0.10202061641952466,0.7056779150969901,0.22401525805367872,0.2154162282669143,1.032492508905422,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.715000152587891,1.7647522738063923,1.0656151976794117,0.32994180823372743,0.7814533290304265,1.0166104896635533,0.12238750356584464,0.7356733894456843,0.21854667096957348,0.22518800962427965,1.0024407666320614,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.779000282287598,1.7714882205144122,1.101768636492917,0.31760256193427494,0.8235169421553235,1.060468946923826,0.13176775808523777,0.784166074558642,0.17648305784467655,0.23193453220499913,0.9872390464298713,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.843000411987305,1.7780312940381195,1.0725720878616836,0.28972559315262936,0.8293248930196992,1.0284292874040335,0.11810048046452691,0.7828464947090542,0.17067510698030075,0.21905798000537935,0.9512827256674867,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.9070000648498535,1.7843869703269897,1.030214976510644,0.29280921555588,0.8380165702333784,1.112596070678246,0.16974711131976605,0.7374057609547641,0.1619834297666216,0.22413298975376583,0.9458130588982372,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.9710001945495605,1.7905607085430049,1.051456926285567,0.2800455050180153,0.8982842354688461,1.0564508030427924,0.12698157612362318,0.7714114212675518,0.10171576453115394,0.23604057146676483,0.9079186205678242,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.035000324249268,1.7965576715260125,1.060967445857681,0.28354580156029285,0.7892351235422761,1.069136711941772,0.20619277013207268,0.7774216442973881,0.2107648764577239,0.19866643037815496,0.9825431623283656,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.098999977111816,1.8023828781812998,1.0499876607861574,0.2588504377147316,0.764817915804505,1.0725106337759993,0.22632270015725797,0.7911372230714258,0.23518208419549502,0.1965569845019594,1.022974255562704,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.163000106811523,1.8080413320278101,1.060336063179645,0.2474606139756833,0.779370481140961,1.07130618608139,0.22575073563465325,0.8128754492039617,0.22062951885903903,0.19145747900357157,1.0458685189337422,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.2270002365112305,1.8135377649945588,1.0798155510573109,0.2370573771559894,0.675406016806225,1.084767026842168,0.2899568500578861,0.8427581739013215,0.32459398319377497,0.158670951683489,1.0367285937655781,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.2910003662109375,1.818876816293279,1.0636868796493828,0.22573934164992876,0.778521622707153,1.0556479278342867,0.24492956942553937,0.8379475379994541,0.22147837729284703,0.14587226650025037,1.010871398503133,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.355000019073486,1.8240629542178166,1.0873892185862792,0.22432657091559793,0.7642507692057131,1.0110742483413897,0.2840978506088845,0.8630626476706813,0.2357492307942869,0.15606721806846402,0.9812439353730669,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.419000148773193,1.8291006333636712,1.0662153825107858,0.23932627349233618,0.6756169530800271,0.9949257305300065,0.29080286186939064,0.8268891090184497,0.3243830469199729,0.15533017712298422,0.9927305794081802,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.4830002784729,1.8339940665318595,0.9771823718067624,0.2551690395177662,0.7334393194457813,1.0220147508729798,0.32370004208903813,0.7220133322889961,0.26656068055421867,0.14432739602010883,1.0062996233476467,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.547000408172607,1.838747383977896,1.0104476719940398,0.25141631491667954,0.7286129880510417,1.0276518847235743,0.2367315077825249,0.7590313570773604,0.2713870119489583,0.1271674796698118,1.0108496410023629,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.611000061035156,1.8433645637903782,1.0191700685948333,0.2378101993722609,0.8192381787025057,0.9662224323555055,0.21779027745301188,0.7813598692225724,0.1807618212974943,0.14459977261136897,1.0300196420802137,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.675000190734863,1.8478495718623675,0.9912454407190956,0.2173419086463191,0.7069121289526694,0.9798386378033251,0.1991544053853685,0.7739035320727765,0.2930878710473306,0.11574634806534592,0.9869746032103721,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.73900032043457,1.8522061588191063,1.0518452908620264,0.22293738591747253,0.7378452105745845,0.9752472591605131,0.21051558341781154,0.8289079049445538,0.2621547894254155,0.11048682015986028,0.9613099604223444,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.802999973297119,1.8564379707223382,1.087180344809336,0.24187824752862958,0.6532161704343293,1.0546141009044159,0.22114262945953087,0.8453020972807064,0.34678382956567066,0.12665476402870607,0.9802361054875879,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.867000102996826,1.8605486424561584,1.1221210735680962,0.28365266204709233,0.631273158504035,0.9768195568327546,0.1910139873204986,0.8384684115210039,0.368726841495965,0.11865735887970333,0.9544811288523166,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.931000232696533,1.8645416116039377,1.1069348244052595,0.3152330117935074,0.6055487062066239,0.9921371498968162,0.19621656360921233,0.7917018126117521,0.39445129379337607,0.10521552916335142,0.9717300686730092,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.99500036239624,1.8684202483931376,1.0709365514446918,0.30775461523471837,0.5694853235059985,0.9782828814637933,0.22210860548221883,0.7631819362099734,0.43051467649400155,0.08822305038605224,0.9886357449463352,29,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.2829999923706055,1.290480240652085,0.4830109406997976,1.4187696757559987,0.9115553098518654,1.1937055092177666,0.20871866242714843,0.9357587350562011,0.08844469014813461,1.0346365202648624,1.0609506069340378,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.3469998836517334,1.3107961426068178,0.49171387026524294,1.414570822098473,0.9186529899207505,1.197279241613307,0.20865771330893548,0.92285695183323,0.0813470100792495,1.0300564490434767,1.0594630882288096,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.4110000133514404,1.3305304054176792,0.5136636159701994,1.4064569742770954,0.9320993799607031,1.195006432722997,0.20752536220855913,0.892793358306896,0.06790062003929687,1.0301866936777246,1.0632447586510891,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.4749999046325684,1.3496995384347905,0.5964213695541946,1.3815482946192532,0.9193146651136432,1.198774766542011,0.21131951269686958,0.7851269250650587,0.08068533488635676,1.0120822638206795,1.0671919197704218,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.5390000343322754,1.3683198640131937,0.639925851808579,1.3615783727855157,0.9170300364350743,1.1963609999259184,0.20867653818101092,0.7216525209769368,0.0829699635649257,1.0004566870247937,1.063478893030064,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.6029999256134033,1.3864069596019823,0.6278502530794358,1.3430701010956758,0.9278841791273083,1.1922771775180778,0.2045832573216518,0.7152198480162401,0.07211582087269175,0.9780171421965416,1.0602415884529324,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.6670000553131104,1.4039762262104571,0.5938420129670412,1.2753412036952827,0.9338530866665823,1.193530344621665,0.20507102503963698,0.6814991907282415,0.06614691333341771,1.0008032218157439,1.054810309571752,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.7309999465942383,1.4210423619895745,0.6737997750074904,1.2392200921978958,0.9363093041651734,1.1967330725451677,0.20760256105995023,0.5654203171904053,0.06369069583482656,1.003625222691484,1.0556173165711873,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.7950000762939453,1.4376198986099702,0.7185314416826645,1.217675519094104,0.938940700217364,1.1975563447324025,0.2075337754146118,0.4991440774114395,0.06105929978263602,0.9862535804756674,1.0559437961395712,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.8589999675750732,1.4537227045580847,0.6953014597996283,1.2044254595889539,0.947351210764042,1.194738526504903,0.20469231029478135,0.5091239997893255,0.05264878923595795,1.004974043336809,1.0472967926811352,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.922999858856201,1.4693644338095633,0.7565086496030055,1.1689304317521099,0.9441621809048054,1.1923582068894227,0.20187817529542343,0.4124217821491044,0.055837819095194585,1.0156514334998605,1.0483826027933993,24,128
