identity,family,delta_r_ohm,condition,lag,rho,miss_signed,miss_abs
coupled_340,coupled,340.0,wrong_record,13,0.9996093243243349,-0.4720824269652931,0.4720824269652931
coupled_340,coupled,340.0,wrong_record,14,0.9996170243125675,-0.3545632831652713,0.3545632831652713
coupled_340,coupled,340.0,wrong_record,15,0.9996389018626319,-0.237046405977604,0.237046405977604
coupled_340,coupled,340.0,wrong_record,16,0.9996642978011288,-0.11948431429690559,0.11948431429690559
coupled_50,coupled,50.0,chronological,1,0.9999145400682133,0.1319047051472595,0.1319047051472595
coupled_50,coupled,50.0,chronological,2,0.999680195717052,0.2637544111932052,0.2637544111932052
coupled_50,coupled,50.0,chronological,3,0.9993299885308888,0.39557961078485226,0.39557961078485226
coupled_50,coupled,50.0,chronological,4,0.9988955734531644,-0.4727083038135031,0.4727083038135031
coupled_50,coupled,50.0,chronological,5,0.9984019510877145,-0.341095198080305,0.341095198080305
coupled_50,coupled,50.0,chronological,6,0.9979023979750485,-0.20942456890790506,0.20942456890790506
coupled_50,coupled,50.0,chronological,7,0.997420127147296,-0.0778261254805122,0.0778261254805122
coupled_50,coupled,50.0,chronological,8,0.9970757381246795,0.05390132866194486,0.05390132866194486
coupled_50,coupled,50.0,chronological,9,0.9968919073559174,0.1854655852753287,0.1854655852753287
coupled_50,coupled,50.0,chronological,10,0.996913758980097,0.31684615764494617,0.31684615764494617
coupled_50,coupled,50.0,chronological,11,0.9967832343926815,0.4482386390698013,0.44833706188652084
coupled_50,coupled,50.0,chronological,12,0.9967293470124001,-0.4199320406977516,0.4199320406977516
coupled_50,coupled,50.0,chronological,13,0.996697305352505,-0.28815828704868673,0.28815828704868673
coupled_50,coupled,50.0,chronological,14,0.9969037834807634,-0.156476525682677,0.156476525682677
coupled_50,coupled,50.0,chronological,15,0.9971903702939336,-0.02466129992819583,0.025748893671126125
coupled_50,coupled,50.0,chronological,16,0.9981226729798146,0.10712957400340528,0.10712957400340528
coupled_50,coupled,50.0,reversed,1,0.9999145400682132,-0.13190470514725952,0.13190470514725952
coupled_50,coupled,50.0,reversed,2,0.999680195717052,-0.26375441119320525,0.26375441119320525
coupled_50,coupled,50.0,reversed,3,0.999329988530889,-0.39557961078485226,0.39557961078485226
coupled_50,coupled,50.0,reversed,4,0.9988955734531644,0.4727083038135031,0.4727083038135031
coupled_50,coupled,50.0,reversed,5,0.9984019510877145,0.34109519808030503,0.34109519808030503
coupled_50,coupled,50.0,reversed,6,0.9979023979750485,0.20942456890790506,0.20942456890790506
coupled_50,coupled,50.0,reversed,7,0.9974201271472962,0.0778261254805122,0.0778261254805122
coupled_50,coupled,50.0,reversed,8,0.9970757381246795,-0.05390132866194486,0.05390132866194486
coupled_50,coupled,50.0,reversed,9,0.9968919073559173,-0.1854655852753287,0.1854655852753287
coupled_50,coupled,50.0,reversed,10,0.9969137589800969,-0.31684615764494617,0.31684615764494617
coupled_50,coupled,50.0,reversed,11,0.9967832343926815,-0.4482386390698013,0.4483370618865209
coupled_50,coupled,50.0,reversed,12,0.9967293470124001,0.4199320406977516,0.4199320406977516
coupled_50,coupled,50.0,reversed,13,0.9966973053525048,0.28815828704868673,0.28815828704868673
coupled_50,coupled,50.0,reversed,14,0.9969037834807633,0.156476525682677,0.156476525682677
coupled_50,coupled,50.0,reversed,15,0.9971903702939335,0.02466129992819583,0.025748893671126125
coupled_50,coupled,50.0,reversed,16,0.9981226729798146,-0.10712957400340528,0.10712957400340528
coupled_50,coupled,50.0,shuffled,1,0.14978397838788643,0.007573348142935605,0.28991487644152547
coupled_50,coupled,50.0,shuffled,2,0.15696998316888072,0.025000995322409438,0.2964045268452712
coupled_50,coupled,50.0,shuffled,3,0.15963654294169805,0.0554131005432386,0.28626142599207155
coupled_50,coupled,50.0,shuffled,4,0.16421872228686618,0.020052706800780175,0.29526769524806956
coupled_50,coupled,50.0,shuffled,5,0.16317910806110775,-0.024155299261622763,0.3014353078512792
coupled_50,coupled,50.0,shuffled,6,0.16800032593781722,-0.031203181865128736,0.29877614591062596
coupled_50,coupled,50.0,shuffled,7,0.16252167534588827,-0.004817668378184325,0.2912584128664426
coupled_50,coupled,50.0,shuffled,8,0.1731328912102224,0.05503015074328968,0.2967269495611445
coupled_50,coupled,50.0,shuffled,9,0.17598849722378726,-0.0015653383628064046,0.29475996566393425
coupled_50,coupled,50.0,shuffled,10,0.18382588181260368,-0.019215390053489573,0.2819775958087003
coupled_50,coupled,50.0,shuffled,11,0.1942325358244953,0.06199277509693167,0.293594822199646
coupled_50,coupled,50.0,shuffled,12,0.19189785509215088,0.007426506803053173,0.2882999379466553
coupled_50,coupled,50.0,shuffled,13,0.1950174273215044,0.059307121369412005,0.2847084930078029
coupled_50,coupled,50.0,shuffled,14,0.21040368987569646,0.01662801549295224,0.2758447193937665
coupled_50,coupled,50.0,shuffled,15,0.20826912724007646,-0.04450538704872509,0.2698734243597501
coupled_50,coupled,50.0,shuffled,16,0.20556182395036213,0.01440047628420268,0.2706423254820757
coupled_50,coupled,50.0,wrong_record,1,0.9999552207947244,0.13192771783884796,0.13192771783884796
coupled_50,coupled,50.0,wrong_record,2,0.9998334389901281,0.2638649783745061,0.2638649783745061
coupled_50,coupled,50.0,wrong_record,3,0.9996496249716489,0.3957574474459708,0.3957574474459708
coupled_50,coupled,50.0,wrong_record,4,0.9994340335591969,-0.4723608942829408,0.4723608942829408
coupled_50,coupled,50.0,wrong_record,5,0.9991803172734308,-0.34042205606638365,0.34042205606638365
coupled_50,coupled,50.0,wrong_record,6,0.9989319818218478,-0.2084474357302481,0.2084474357302481
coupled_50,coupled,50.0,wrong_record,7,0.9987140988146357,-0.07657145119362901,0.07657145119362901
coupled_50,coupled,50.0,wrong_record,8,0.9985459492477098,0.05515833825547019,0.05515833825547019
coupled_50,coupled,50.0,wrong_record,9,0.9984137327351656,0.18711542948898754,0.18711542948898754
coupled_50,coupled,50.0,wrong_record,10,0.9982602273567339,0.31895985168969365,0.31895985168969365
coupled_50,coupled,50.0,wrong_record,11,0.9982771785011497,0.4509291245795522,0.4509291245795522
coupled_50,coupled,50.0,wrong_record,12,0.9981801065364294,-0.417067793447189,0.417067793447189
coupled_50,coupled,50.0,wrong_record,13,0.9981370384252721,-0.2850591129527408,0.2850591129527408
coupled_50,coupled,50.0,wrong_record,14,0.9982617749739904,-0.15302543527831222,0.15302543527831222
coupled_50,coupled,50.0,wrong_record,15,0.9983479849966004,-0.021164750105360657,0.021187912175724726
coupled_50,coupled,50.0,wrong_record,16,0.9989819268535796,0.11104468587730881,0.11104468587730881
uncoupled_detuned,uncoupled,150.0,chronological,1,0.9999772514898374,0.14776871984070458,0.14776871984070458
uncoupled_detuned,uncoupled,150.0,chronological,2,0.9999146133656586,0.2954857646351459,0.2954857646351459
uncoupled_detuned,uncoupled,150.0,chronological,3,0.9998207443015082,0.4432160800477653,0.4432160800477653
uncoupled_detuned,uncoupled,150.0,chronological,4,0.9997099916631501,-0.4090631761281781,0.4090631761281781
uncoupled_detuned,uncoupled,150.0,chronological,5,0.9995904581836609,-0.2613302139978048,0.2613302139978048
uncoupled_detuned,uncoupled,150.0,chronological,6,0.9994802506578419,-0.11342551059608595,0.11342551059608595
uncoupled_detuned,uncoupled,150.0,chronological,7,0.9993766549659415,0.03453890361025831,0.037101225854295344
uncoupled_detuned,uncoupled,150.0,chronological,8,0.9993151494459708,0.18250097458212572,0.18250097458212572
uncoupled_detuned,uncoupled,150.0,chronological,9,0.9992544395158475,0.33030210749002287,0.33030210749002287
uncoupled_detuned,uncoupled,150.0,chronological,10,0.9992603994892383,0.41316631655600244,0.4513225687239398
uncoupled_detuned,uncoupled,150.0,chronological,11,0.9992499478616864,-0.3705281525112355,0.3739848116344479
uncoupled_detuned,uncoupled,150.0,chronological,12,0.9992198354867852,-0.2255289765596254,0.2255289765596254
uncoupled_detuned,uncoupled,150.0,chronological,13,0.9992666932367652,-0.07762131392188741,0.08009517175633644
uncoupled_detuned,uncoupled,150.0,chronological,14,0.9993109112551932,0.0702655642016092,0.07422040857528792
uncoupled_detuned,uncoupled,150.0,chronological,15,0.9993840330305,0.21814215495251563,0.21814215495251563
uncoupled_detuned,uncoupled,150.0,chronological,16,0.9994658985687307,0.33411181980595356,0.366006546923534
uncoupled_detuned,uncoupled,150.0,reversed,1,0.9999772514898374,-0.14776871984070458,0.14776871984070458
uncoupled_detuned,uncoupled,150.0,reversed,2,0.9999146133656585,-0.295485764635146,0.295485764635146
uncoupled_detuned,uncoupled,150.0,reversed,3,0.9998207443015081,-0.4432160800477653,0.4432160800477653
uncoupled_detuned,uncoupled,150.0,reversed,4,0.99970999166315,0.4090631761281781,0.4090631761281781
uncoupled_detuned,uncoupled,150.0,reversed,5,0.999590458183661,0.2613302139978048,0.2613302139978048
uncoupled_detuned,uncoupled,150.0,reversed,6,0.9994802506578422,0.11342551059608594,0.11342551059608594
uncoupled_detuned,uncoupled,150.0,reversed,7,0.9993766549659415,-0.03453890361025831,0.03710122585429536
uncoupled_detuned,uncoupled,150.0,reversed,8,0.999315149445971,-0.18250097458212572,0.18250097458212572
uncoupled_detuned,uncoupled,150.0,reversed,9,0.9992544395158471,-0.33030210749002287,0.33030210749002287
uncoupled_detuned,uncoupled,150.0,reversed,10,0.9992603994892384,-0.41316631655600244,0.4513225687239397
uncoupled_detuned,uncoupled,150.0,reversed,11,0.9992499478616864,0.3705281525112355,0.3739848116344479
uncoupled_detuned,uncoupled,150.0,reversed,12,0.9992198354867852,0.2255289765596254,0.2255289765596254
uncoupled_detuned,uncoupled,150.0,reversed,13,0.9992666932367652,0.07762131392188744,0.08009517175633647
uncoupled_detuned,uncoupled,150.0,reversed,14,0.9993109112551932,-0.0702655642016092,0.07422040857528792
uncoupled_detuned,uncoupled,150.0,reversed,15,0.9993840330305,-0.21814215495251563,0.21814215495251563
uncoupled_detuned,uncoupled,150.0,reversed,16,0.9994658985687308,-0.33411181980595356,0.366006546923534
uncoupled_detuned,uncoupled,150.0,shuffled,1,0.15031614277709088,-0.06656824416972783,0.28647821224659137
uncoupled_detuned,uncoupled,150.0,shuffled,2,0.15875890868850426,0.050711026400574885,0.29796189781989446
uncoupled_detuned,uncoupled,150.0,shuffled,3,0.1586895073967162,0.03013502310905295,0.29617937480216233
uncoupled_detuned,uncoupled,150.0,shuffled,4,0.14612973938324472,-0.04760766150039066,0.2929568043903906
uncoupled_detuned,uncoupled,150.0,shuffled,5,0.16943676067828095,-0.028396288937514867,0.2746780174743837
uncoupled_detuned,uncoupled,150.0,shuffled,6,0.16749094789460334,-0.015031425153783811,0.26168477653351685
uncoupled_detuned,uncoupled,150.0,shuffled,7,0.16644072579362434,-0.008758017069581608,0.2909268341880301
uncoupled_detuned,uncoupled,150.0,shuffled,8,0.18382738344356764,-0.06281286375294363,0.3046734737967664
uncoupled_detuned,uncoupled,150.0,shuffled,9,0.18283507797172424,-0.007976686089148984,0.2782601875790635
uncoupled_detuned,uncoupled,150.0,shuffled,10,0.17938533688091746,0.002872839641865887,0.2596463542612082
uncoupled_detuned,uncoupled,150.0,shuffled,11,0.1773675340461591,-0.05394771320291178,0.27685169937443216
uncoupled_detuned,uncoupled,150.0,shuffled,12,0.20375790421165937,-0.0762595747463978,0.31169823928929674
uncoupled_detuned,uncoupled,150.0,shuffled,13,0.18962197301176079,0.007348683526099261,0.2876910650129036
uncoupled_detuned,uncoupled,150.0,shuffled,14,0.21742033420440682,-0.0113952207768883,0.2614733132409349
uncoupled_detuned,uncoupled,150.0,shuffled,15,0.18650591648582393,0.07035413249193577,0.2902240217234922
uncoupled_detuned,uncoupled,150.0,shuffled,16,0.2140735004305885,0.10181271816691825,0.31235908215245756
