delta_r,pair,method,transitions,delta_RMSE_ARA,next_position_RMSE_ARA,direction_agreement
190,36,primary,1922,0.02160601957447897,0.02152303184101808,0.9785488958990536
190,36,direction_blind,1922,0.05963916117260459,0.05963783966212503,0.9665615141955836
190,36,wrong_lineage,1922,0.1214408291877169,0.10707893912220531,0.4025236593059937
190,37,primary,1922,0.05460737322731592,0.054605501579138675,0.9592518370073481
190,37,direction_blind,1922,0.0548239387067279,0.05482333428283388,0.9599198396793587
190,37,wrong_lineage,1922,0.019343784603147153,0.017997290503177506,0.9719438877755511
190,38,primary,1922,0.03309209336799154,0.03305889331575234,0.9733155436957972
190,38,direction_blind,1922,0.03673673386258751,0.036734549134642094,0.9759839893262174
190,38,wrong_lineage,1922,0.022496059299492492,0.022371930228650187,0.9753168779186124
190,39,primary,1922,0.031125225837100097,0.031124742910795342,0.972203838517538
190,39,direction_blind,1922,0.03705380356889073,0.0370537734982204,0.9748510919920582
190,39,wrong_lineage,1922,0.12078683977546789,0.11137668444098008,0.4440767703507611
190,40,primary,1922,0.02777835538341587,0.02337139202831916,0.9730941704035875
190,40,direction_blind,1922,0.07149864761201245,0.0714971671702807,0.957078795643818
190,40,wrong_lineage,1922,0.11534999423412717,0.1058764747497157,0.3555413196668802
240,1,primary,1984,0.034272218361953495,0.03244481682003582,0.939840392879067
240,1,direction_blind,1984,0.1075305806786226,0.10752916088277313,0.621853898096992
240,1,wrong_lineage,1984,0.035914657724179656,0.03480059195585434,0.9373848987108656
240,2,primary,1984,0.029913090419479888,0.029739190712264687,0.9415627051871307
240,2,direction_blind,1984,0.12119418445188153,0.12118149357423558,0.6309914642153645
240,2,wrong_lineage,1984,0.03145553357113154,0.031354472846988383,0.9343401181877873
240,3,primary,1984,0.025533860679395365,0.02540589539690306,0.9342969776609724
240,3,direction_blind,1984,0.1249211750489228,0.1249099793239933,0.6077529566360053
240,3,wrong_lineage,1984,0.025419156023810407,0.025226132700150592,0.9329829172141918
240,4,primary,1984,0.026385950775348797,0.0261889744883265,0.9369250985545335
240,4,direction_blind,1984,0.12011544062435961,0.12010702697541524,0.6432325886990802
240,4,wrong_lineage,1984,0.02964128157722754,0.029492908384571987,0.9388961892247043
240,5,primary,1984,0.03556695174256455,0.033461632261703,0.9394673123486683
240,5,direction_blind,1984,0.10560644567360845,0.10559610264521439,0.6216707021791767
240,5,wrong_lineage,1984,0.035722151163511316,0.03510183921182082,0.9418886198547215
240,6,primary,1984,0.038393351431172285,0.03746451722220397,0.9392059553349876
240,6,direction_blind,1984,0.11271350318113198,0.11270792973674333,0.6346153846153846
240,6,wrong_lineage,1984,0.042532903649366294,0.03799047464089792,0.9429280397022333
240,7,primary,1984,0.03815294580201209,0.03555947894215253,0.9387116948092558
240,7,direction_blind,1984,0.11487198221258849,0.11487098175048212,0.6241400875547217
240,7,wrong_lineage,1984,0.03555477943913413,0.0346235482941274,0.943089430894309
240,8,primary,1984,0.030064573734165607,0.029874955788520147,0.9427631578947369
240,8,direction_blind,1984,0.1267146777052566,0.126705271631102,0.65
240,8,wrong_lineage,1984,0.03124919911477739,0.03107789370538021,0.9407894736842105
240,9,primary,1984,0.04169452270127848,0.03759938023184361,0.9479297365119197
240,9,direction_blind,1984,0.11621379513914046,0.11620955367524637,0.6386449184441656
240,9,wrong_lineage,1984,0.03990895007603769,0.038731689034318666,0.939146800501882
240,10,primary,1984,0.0397551692212812,0.038521133713366705,0.9390703517587939
240,10,direction_blind,1984,0.11731280607041993,0.11730613473592179,0.6293969849246231
240,10,wrong_lineage,1984,0.040371508015886765,0.03487704516820735,0.9440954773869347
240,11,primary,1984,0.03819156523241951,0.0345114296492129,0.9409937888198758
240,11,direction_blind,1984,0.11140009220776582,0.11139688262153992,0.6291925465838509
240,11,wrong_lineage,1984,0.03724903854462759,0.036446857617229836,0.9322981366459627
240,12,primary,1984,0.03235415287757508,0.03222648344843242,0.9127035830618893
240,12,direction_blind,1984,0.1072054199781998,0.10719957912865691,0.6403908794788273
240,12,wrong_lineage,1984,0.03857846106669174,0.038451953633559334,0.9166123778501629
240,13,primary,1984,0.031211880153339585,0.031101542850043486,0.9400131839156229
240,13,direction_blind,1984,0.11725260106208425,0.117186675780309,0.6400791034937376
240,13,wrong_lineage,1984,0.032688031747812187,0.03250287617134466,0.936717205009888
240,14,primary,1984,0.03746223978387605,0.03593948767175167,0.9437776373973468
240,14,direction_blind,1984,0.11605887196354982,0.11605073823571779,0.6197094125078964
240,14,wrong_lineage,1984,0.036700072932701416,0.034072063123078325,0.9406190777005685
240,15,primary,1984,0.026274606813530228,0.02608581813022197,0.9263437292634373
240,15,direction_blind,1984,0.1185134302992829,0.11850616157499912,0.5899137358991373
240,15,wrong_lineage,1984,0.03068268258515444,0.030522833515835505,0.9276708692767087
240,16,primary,1984,0.038358566013501814,0.036147674685454975,0.940736119775421
240,16,direction_blind,1984,0.11631614705339587,0.11631609952216676,0.6250779787897692
240,16,wrong_lineage,1984,0.039071679697822985,0.03825913501797792,0.933873986275733
240,17,primary,1984,0.03199835263650442,0.031542851682264415,0.930186170212766
240,17,direction_blind,1984,0.1386146569340182,0.13860065115879738,0.6569148936170213
240,17,wrong_lineage,1984,0.03421599047270425,0.03410972829607127,0.9348404255319149
240,18,primary,1984,0.04035423572798807,0.03851244112936236,0.9371859296482412
240,18,direction_blind,1984,0.12267417178716915,0.12267304919004589,0.6287688442211056
240,18,wrong_lineage,1984,0.041937513106628105,0.03933772618159703,0.9428391959798995
240,19,primary,1984,0.03751502994027341,0.03538363349338381,0.941682013505218
240,19,direction_blind,1984,0.11692647828636128,0.11688478891989598,0.6193984039287906
240,19,wrong_lineage,1984,0.03654997421483033,0.03586348265654946,0.9287906691221608
240,20,primary,1984,0.027111466805449957,0.027028907073372844,0.9295958279009127
240,20,direction_blind,1984,0.12339322578239567,0.1233802876827572,0.5984354628422425
240,20,wrong_lineage,1984,0.031032972328919845,0.030787881578524662,0.9354628422425033
240,21,primary,1984,0.036858502066222536,0.0353396902619235,0.9396442185514613
240,21,direction_blind,1984,0.11086576128006441,0.11081903498962838,0.6359593392630242
240,21,wrong_lineage,1984,0.0373453504661989,0.033378791356366226,0.9358322744599746
240,22,primary,1984,0.03754267548275824,0.03469500516363872,0.9411019632678911
240,22,direction_blind,1984,0.11001733741742392,0.1100111437376039,0.6377454084863838
240,22,wrong_lineage,1984,0.03550454937197039,0.03483140409041824,0.9265357821405953
240,23,primary,1984,0.029765959221328245,0.029694967648159938,0.9250836120401338
240,23,direction_blind,1984,0.12536922264307568,0.12535895232151864,0.620066889632107
240,23,wrong_lineage,1984,0.03130744475577412,0.031225765082742125,0.9290969899665552
240,24,primary,1984,0.031512501962523316,0.03143673373397138,0.9317725752508361
240,24,direction_blind,1984,0.11582939830802093,0.11582347656166003,0.6193979933110368
240,24,wrong_lineage,1984,0.03145539194201258,0.03135785250308089,0.9331103678929766
240,25,primary,1984,0.027874585209643508,0.027717396552427002,0.9253731343283582
240,25,direction_blind,1984,0.12139043071663706,0.12138767043940892,0.5983127839065542
240,25,wrong_lineage,1984,0.026634529826903636,0.02651013093206631,0.9234263465282284
240,26,primary,1984,0.024621301754328008,0.024530446681756427,0.928336620644313
240,26,direction_blind,1984,0.1206685155841998,0.12066344045582567,0.6055226824457594
240,26,wrong_lineage,1984,0.029804264998029923,0.02964939111093317,0.938198553583169
240,27,primary,1984,0.038717870907973025,0.03657996840533779,0.9375780274656679
240,27,direction_blind,1984,0.11747407834768481,0.11747289728421365,0.6392009987515606
240,27,wrong_lineage,1984,0.04168156619189088,0.04131943469738702,0.9288389513108615
240,28,primary,1984,0.02617801345707711,0.02607964100510095,0.9282452707110241
240,28,direction_blind,1984,0.12820496321136443,0.12819669823829238,0.6053489889106327
240,28,wrong_lineage,1984,0.024208177292664557,0.024009957682058512,0.9275929549902152
240,29,primary,1984,0.028318722663237417,0.02812195683707191,0.9202334630350194
240,29,direction_blind,1984,0.12361343633286814,0.12359716759463037,0.6128404669260701
240,29,wrong_lineage,1984,0.02898120312386707,0.028815142278273722,0.9241245136186771
240,30,primary,1984,0.039005524839333124,0.03781848861878373,0.9394884591391142
240,30,direction_blind,1984,0.111905443881918,0.1118171867177966,0.6269494697442296
240,30,wrong_lineage,1984,0.037350534954824106,0.037256160165296065,0.9426076107298814
240,31,primary,1984,0.03049277130928201,0.03040993907783008,0.9314247669773635
240,31,direction_blind,1984,0.12884591839059897,0.1287027431536264,0.6171770972037284
240,31,wrong_lineage,1984,0.032156879408167915,0.031961061775793845,0.9274300932090546
240,32,primary,1984,0.04066182444327017,0.038645179962446166,0.9381570810142239
240,32,direction_blind,1984,0.1153992324624416,0.11539740457569804,0.614100185528757
240,32,wrong_lineage,1984,0.04488779534641459,0.0436547552849584,0.9344465058750773
240,33,primary,1984,0.04466431984642933,0.04345538796473556,0.9391249207355739
240,33,direction_blind,1984,0.11838961613932038,0.11838939352615162,0.6537729866835764
240,33,wrong_lineage,1984,0.048415990516384226,0.04657521102533534,0.9435637285986049
240,34,primary,1984,0.03971108473086184,0.0382849384445806,0.9357914812460267
240,34,direction_blind,1984,0.11603364645138683,0.11603313912163156,0.6300063572790846
240,34,wrong_lineage,1984,0.039907415971222424,0.03713250206024,0.9230769230769231
240,35,primary,1984,0.029876934350724152,0.029626371246091025,0.922273024167211
240,35,direction_blind,1984,0.12039900510992423,0.12038845601337976,0.6152841280209014
240,35,wrong_lineage,1984,0.0320971685430278,0.031933930147541166,0.9274983670803396
240,36,primary,1984,0.028581890294603427,0.028399951240880135,0.9268451992161986
240,36,direction_blind,1984,0.12436712457971259,0.12434976258071095,0.6061397779229262
240,36,wrong_lineage,1984,0.03245631861530099,0.032278784561315325,0.9288047028086218
240,37,primary,1984,0.041120890567527796,0.039709769998801166,0.9416562107904642
240,37,direction_blind,1984,0.12038001391417533,0.12019413409525555,0.6191969887076537
240,37,wrong_lineage,1984,0.040168936449243006,0.038744096479189576,0.9385194479297365
240,38,primary,1984,0.039003204169830503,0.03664306075723492,0.9370324189526185
240,38,direction_blind,1984,0.11405451514249276,0.11405451514249276,0.6390274314214464
240,38,wrong_lineage,1984,0.0389523174334591,0.03747367850502494,0.9326683291770573
240,39,primary,1984,0.0410122469983413,0.03956030343137686,0.9393939393939394
240,39,direction_blind,1984,0.11633441587689253,0.11633142846661747,0.6239950525664811
240,39,wrong_lineage,1984,0.03850192239972031,0.03817739311074832,0.9270253555967841
240,40,primary,1984,0.032611056924906914,0.03248747520090676,0.9275265957446809
240,40,direction_blind,1984,0.12941223591335338,0.1292886422315819,0.6382978723404256
240,40,wrong_lineage,1984,0.03510722139044627,0.03497640759824494,0.942154255319149
290,1,primary,2046,0.037043773813371386,0.03300381625504613,0.937733499377335
290,1,direction_blind,2046,0.11755468305958644,0.11745070922816794,0.5859277708592777
290,1,wrong_lineage,2046,0.03811167790726311,0.037828491764325595,0.933997509339975
290,2,primary,2046,0.03251992702486364,0.032142322907214194,0.9430455635491607
290,2,direction_blind,2046,0.11712914391412423,0.11710706150090722,0.6258992805755396
290,2,wrong_lineage,2046,0.032065255699483965,0.030935177517538385,0.9430455635491607
290,3,primary,2046,0.029389988691170824,0.028637936023581643,0.9419035846724351
290,3,direction_blind,2046,0.12009937917602963,0.12000516865098838,0.6118665018541409
290,3,wrong_lineage,2046,0.03484506309448732,0.033666069837876955,0.9425216316440049
290,4,primary,2046,0.03638174407188579,0.03518614957769881,0.9431747992588018
290,4,direction_blind,2046,0.11816416676798026,0.11815583843172851,0.6158122297714639
290,4,wrong_lineage,2046,0.040242694065765215,0.03633500362751812,0.9400864731315627
290,5,primary,2046,0.035087999811394585,0.031100701109454763,0.9449485783424078
290,5,direction_blind,2046,0.11384232937912799,0.11379460731160396,0.5934664246823956
290,5,wrong_lineage,2046,0.03755905602476124,0.0330919566485597,0.9340592861464004
290,6,primary,2046,0.03726041045238272,0.03258915005166276,0.9347826086956522
290,6,direction_blind,2046,0.1221504629518333,0.12214437000096212,0.6062111801242236
290,6,wrong_lineage,2046,0.03622900637315233,0.034903674035203426,0.937888198757764
290,7,primary,2046,0.035652577956101265,0.034465793422572645,0.9445828144458281
290,7,direction_blind,2046,0.12096633693486009,0.12094489111682498,0.5971357409713575
290,7,wrong_lineage,2046,0.037368374285195155,0.03727086328454028,0.9352428393524284
290,8,primary,2046,0.034858895821896184,0.03468195272477582,0.9422492401215805
290,8,direction_blind,2046,0.12293352163783451,0.12279021916949902,0.6328267477203647
290,8,wrong_lineage,2046,0.03478026410082007,0.03442578745043222,0.9422492401215805
290,9,primary,2046,0.03126790162906352,0.03091344753770861,0.943327239488117
290,9,direction_blind,2046,0.12097084539378702,0.12095359509583416,0.6270566727605119
290,9,wrong_lineage,2046,0.031445502567541264,0.03029871105209923,0.9396709323583181
290,10,primary,2046,0.032898206265954626,0.032002389055312636,0.9438552713661884
290,10,direction_blind,2046,0.1185871230824495,0.1185039597861176,0.6144728633811604
290,10,wrong_lineage,2046,0.034471491740226144,0.03388735491827733,0.9463505926388023
290,11,primary,2046,0.0358364314525082,0.03426178983087094,0.9415461973601509
290,11,direction_blind,2046,0.11722163916368138,0.11716579336696546,0.5895663104965431
290,11,wrong_lineage,2046,0.036926472276479716,0.033840992494647504,0.9490886235072281
290,12,primary,2046,0.031969017343448904,0.02718775501468688,0.9429771908763506
290,12,direction_blind,2046,0.1154487149319148,0.11543639559321953,0.5828331332533013
290,12,wrong_lineage,2046,0.03498095378613265,0.03279235027136462,0.9405762304921969
290,13,primary,2046,0.03679943272803483,0.03459657375672602,0.9418676561533704
290,13,direction_blind,2046,0.12285996623857572,0.12285061018423808,0.5955473098330241
290,13,wrong_lineage,2046,0.038704382722931155,0.034966191963253,0.9381570810142239
290,14,primary,2046,0.03861137763318462,0.03397001022713418,0.9356060606060606
290,14,direction_blind,2046,0.12140867812741687,0.12139739168795464,0.5896464646464646
290,14,wrong_lineage,2046,0.03762478932736204,0.03635430490576748,0.9381313131313131
290,15,primary,2046,0.030310074551841565,0.02982302633919692,0.9393564356435643
290,15,direction_blind,2046,0.12011895085458764,0.1200999537240219,0.5835396039603961
290,15,wrong_lineage,2046,0.03870495183871759,0.03831377102698441,0.9455445544554455
290,16,primary,2046,0.03929120183925311,0.03753426005634147,0.9462631253860407
290,16,direction_blind,2046,0.12280674491476212,0.12280027915579494,0.6195182211241507
290,16,wrong_lineage,2046,0.03925360074087939,0.039097084235782634,0.942557134033354
290,17,primary,2046,0.03610888742944028,0.03580476286983993,0.9454094292803971
290,17,direction_blind,2046,0.12925853379170557,0.1292032506490446,0.6544665012406948
290,17,wrong_lineage,2046,0.037984262613539675,0.03730076524619564,0.9435483870967742
290,18,primary,2046,0.03980716838986639,0.038862986959890274,0.9400252525252525
290,18,direction_blind,2046,0.12799489715089857,0.12798714301173394,0.6111111111111112
290,18,wrong_lineage,2046,0.041412241549284044,0.03954778358377949,0.9412878787878788
290,19,primary,2046,0.03611687886834452,0.03423126999168041,0.940234134319162
290,19,direction_blind,2046,0.12013146891103557,0.12012702838940086,0.6038200862600123
290,19,wrong_lineage,2046,0.03678900717309775,0.034260996506302,0.9396179913739988
290,20,primary,2046,0.0361570305146075,0.03399225484419692,0.9412832929782082
290,20,direction_blind,2046,0.11685422782788969,0.11682898689578104,0.6065375302663438
290,20,wrong_lineage,2046,0.037067370157802745,0.034516517852958235,0.9358353510895884
290,21,primary,2046,0.03881160577558809,0.03585217356574674,0.9354430379746835
290,21,direction_blind,2046,0.12091996647903262,0.12091467820230832,0.6044303797468354
290,21,wrong_lineage,2046,0.040193620669493085,0.038256793815866885,0.9360759493670886
290,22,primary,2046,0.03770669514434041,0.03540918998157668,0.9378140703517588
290,22,direction_blind,2046,0.11909456181748479,0.11908944863268739,0.614321608040201
290,22,wrong_lineage,2046,0.03975066066866948,0.03526195340671074,0.9302763819095478
290,23,primary,2046,0.0400429796046548,0.03585526396805416,0.9239472030169704
290,23,direction_blind,2046,0.1214335586906957,0.12139753877245824,0.6040226272784412
290,23,wrong_lineage,2046,0.03942773518365799,0.03881878260167813,0.9396605908233815
290,24,primary,2046,0.032795764897249294,0.03180677664134575,0.9424019607843137
290,24,direction_blind,2046,0.12023575246669997,0.12022312751891698,0.6115196078431373
290,24,wrong_lineage,2046,0.03682814127621537,0.03405904976519809,0.9411764705882353
290,25,primary,2046,0.034927391808244224,0.03284780374403999,0.9394313967861557
290,25,direction_blind,2046,0.1196612507063332,0.11965562894346608,0.5834363411619283
290,25,wrong_lineage,2046,0.03432740096059352,0.032576750358474266,0.9412855377008653
290,26,primary,2046,0.03656895856995378,0.032796452168588654,0.9408138101109741
290,26,direction_blind,2046,0.11719769005249556,0.11717718155169506,0.5807644882860666
290,26,wrong_lineage,2046,0.03486360548339737,0.0338380876848193,0.938964241676942
290,27,primary,2046,0.031230653886569003,0.030546030479307817,0.9495798319327731
290,27,direction_blind,2046,0.12285096848870264,0.1228301177620334,0.6356542617046819
290,27,wrong_lineage,2046,0.03498121463665313,0.033753793653746214,0.9453781512605042
290,28,primary,2046,0.032002489259179166,0.03154078610811526,0.9459134615384616
290,28,direction_blind,2046,0.11687435200481949,0.11682052654044575,0.6201923076923077
290,28,wrong_lineage,2046,0.031202298637772165,0.03026142171109592,0.9495192307692307
290,29,primary,2046,0.03183950359659867,0.031746829315806684,0.9470802919708029
290,29,direction_blind,2046,0.12007557158860065,0.12005000531349602,0.6253041362530414
290,29,wrong_lineage,2046,0.033021916469654265,0.03230462770312311,0.9470802919708029
290,30,primary,2046,0.030440919487800998,0.030198743497054266,0.9420639710319855
290,30,direction_blind,2046,0.12303238836904747,0.12300512343097357,0.6300543150271575
290,30,wrong_lineage,2046,0.03274530410582215,0.03168485173938342,0.9420639710319855
290,31,primary,2046,0.03823950618895738,0.03641320949434218,0.9370324189526185
290,31,direction_blind,2046,0.12179216818493166,0.12178729704546026,0.6240648379052369
290,31,wrong_lineage,2046,0.03796701255550324,0.03790311336524677,0.928927680798005
290,32,primary,2046,0.03236942541204168,0.03198246531691293,0.9441747572815534
290,32,direction_blind,2046,0.12093793048622703,0.12091113358567607,0.6395631067961165
290,32,wrong_lineage,2046,0.04983287845784009,0.04894639245121207,0.9484223300970874
290,33,primary,2046,0.04272407238585906,0.04182402557494161,0.9355040701314965
290,33,direction_blind,2046,0.128528968566019,0.12852246256558117,0.6180338134001252
290,33,wrong_lineage,2046,0.04968100417120451,0.04810242844864611,0.9417658108954289
290,34,primary,2046,0.03496052711220785,0.03320482313625866,0.9459627329192547
290,34,direction_blind,2046,0.1290687565391787,0.1290555189386965,0.6260869565217392
290,34,wrong_lineage,2046,0.03735248724460428,0.03514507211594643,0.9496894409937888
290,35,primary,2046,0.03876512174797742,0.03639433954106578,0.9345274861025324
290,35,direction_blind,2046,0.11937043229516006,0.11934278258290242,0.6022235948116121
290,35,wrong_lineage,2046,0.038834495872534465,0.035435128578722226,0.9363804817788759
290,36,primary,2046,0.03759624678401996,0.03328432402038914,0.9353233830845771
290,36,direction_blind,2046,0.11859544947438298,0.11858982267822647,0.6044776119402985
290,36,wrong_lineage,2046,0.03769061132866906,0.03662343344721127,0.929726368159204
290,37,primary,2046,0.03529155352625578,0.03486385407162878,0.9436881188118812
290,37,direction_blind,2046,0.12377032006639356,0.12375231265703186,0.6435643564356436
290,37,wrong_lineage,2046,0.03421751784621879,0.03341591502496064,0.9486386138613861
290,38,primary,2046,0.03968426427892171,0.038492252550581904,0.9300567107750473
290,38,direction_blind,2046,0.12128864616285753,0.12127807340931918,0.6181474480151229
290,38,wrong_lineage,2046,0.03998566133915086,0.0395653504417376,0.931316950220542
290,39,primary,2046,0.030995413341383504,0.030141921584206255,0.9455535390199638
290,39,direction_blind,2046,0.1289823913477312,0.1289636997159271,0.6243194192377496
290,39,wrong_lineage,2046,0.0338872639899736,0.0332365130962885,0.9473684210526315
290,40,primary,2046,0.04022564445790298,0.0389873785356699,0.9414385741565882
290,40,direction_blind,2046,0.12086452010643954,0.12086049353343507,0.6199872692552514
290,40,wrong_lineage,2046,0.04601812162020742,0.04186744719062098,0.9439847231063018
340,1,primary,2046,0.03651144700458918,0.03470072185635293,0.9421641791044776
340,1,direction_blind,2046,0.1097111367595004,0.1095880009608909,0.625
340,1,wrong_lineage,2046,0.03864843727761759,0.03644066536359188,0.9378109452736318
340,2,primary,2046,0.028468991707214546,0.027236022318792515,0.9542719614921781
340,2,direction_blind,2046,0.11957413660043781,0.11955984087322682,0.6468110709987966
340,2,wrong_lineage,2046,0.029499071642293442,0.02943594671726407,0.9500601684717208
340,3,primary,2046,0.028615051349134692,0.02826952395967481,0.9514742014742015
340,3,direction_blind,2046,0.11336652267349405,0.11330417783403925,0.6406633906633906
340,3,wrong_lineage,2046,0.032617904447123834,0.031085388434089395,0.9477886977886978
340,4,primary,2046,0.034805533923065686,0.033586772362263845,0.940149625935162
340,4,direction_blind,2046,0.11861219248617333,0.11854231822128312,0.6384039900249376
340,4,wrong_lineage,2046,0.035905156606512854,0.035292621272019986,0.9476309226932669
340,5,primary,2046,0.029849936032268192,0.02887847646862686,0.9440729483282675
340,5,direction_blind,2046,0.11132767339001327,0.11124868680300223,0.6200607902735562
340,5,wrong_lineage,2046,0.0325353536402798,0.030496567143328043,0.9434650455927052
340,6,primary,2046,0.034501447037231264,0.03266154709106041,0.9365671641791045
340,6,direction_blind,2046,0.11465237275701917,0.11464804781582842,0.6225124378109452
340,6,wrong_lineage,2046,0.03396329263525624,0.03239726509248679,0.9427860696517413
340,7,primary,2046,0.03360733448125214,0.03277565013881861,0.9421538461538461
340,7,direction_blind,2046,0.10456214692393893,0.10455384119255412,0.6504615384615384
340,7,wrong_lineage,2046,0.03552501799319901,0.03498814816151389,0.9347692307692308
340,8,primary,2046,0.031711562099984006,0.030747346866295985,0.9484721390053924
340,8,direction_blind,2046,0.12401642724837343,0.12400203228784086,0.6572798082684242
340,8,wrong_lineage,2046,0.03210947274348352,0.03131149888184702,0.9526662672258838
340,9,primary,2046,0.0312528325353675,0.030523540614415964,0.9499389499389499
340,9,direction_blind,2046,0.11896377360550223,0.11891362876745096,0.6526251526251526
340,9,wrong_lineage,2046,0.032350808453098505,0.03193791658618319,0.9499389499389499
340,10,primary,2046,0.028486883761981375,0.028248247833068424,0.945712523133868
340,10,direction_blind,2046,0.11391306022334387,0.11390282524239209,0.6563849475632326
340,10,wrong_lineage,2046,0.02935833778912994,0.02837731433046882,0.9438618136952498
340,11,primary,2046,0.02864383286489973,0.028091319450320767,0.947076923076923
340,11,direction_blind,2046,0.11305568689983349,0.11304767406320713,0.6486153846153846
340,11,wrong_lineage,2046,0.030152069308446793,0.029265845030146308,0.9476923076923077
340,12,primary,2046,0.032842328266116654,0.02983010868255883,0.9463532248342374
340,12,direction_blind,2046,0.1047142087886176,0.10471154796992634,0.6341169379144063
340,12,wrong_lineage,2046,0.038302582955246,0.037371028473318614,0.9373116335141651
340,13,primary,2046,0.035843268032386466,0.03432265533241493,0.9352428393524284
340,13,direction_blind,2046,0.11423593713224284,0.11422999938080088,0.6201743462017435
340,13,wrong_lineage,2046,0.03749853256130164,0.033492796791137855,0.935865504358655
340,14,primary,2046,0.03742500607637065,0.03350277503639998,0.943289224952741
340,14,direction_blind,2046,0.11573157541220455,0.1157235986441376,0.632010081915564
340,14,wrong_lineage,2046,0.03741420547491737,0.03662784717913488,0.9458097038437303
340,15,primary,2046,0.027902674925002455,0.027466039816572356,0.9419315403422983
340,15,direction_blind,2046,0.11579390042088274,0.11578265392240329,0.6289731051344744
340,15,wrong_lineage,2046,0.034510611139989524,0.034220954339834596,0.9462102689486552
340,16,primary,2046,0.038290413139567686,0.037625691484930876,0.9344159900062461
340,16,direction_blind,2046,0.11137464502257827,0.11136711407991126,0.637101811367895
340,16,wrong_lineage,2046,0.04183755286994451,0.03944704793814984,0.94316052467208
340,17,primary,2046,0.03349356382979615,0.03177020532532258,0.9463741620962828
340,17,direction_blind,2046,0.12525761016362927,0.1252505134471657,0.6758074344911639
340,17,wrong_lineage,2046,0.03322918227795422,0.03216837173015202,0.9482023156611822
340,18,primary,2046,0.03704592532574932,0.03522829998290195,0.9369880277252678
340,18,direction_blind,2046,0.11769099498234255,0.11768225343850715,0.6420919974795211
340,18,wrong_lineage,2046,0.03751033222287566,0.036501169147568506,0.9420289855072463
340,19,primary,2046,0.03387714489671974,0.03309232111950831,0.9436532507739938
340,19,direction_blind,2046,0.10988835783895355,0.10988384761312428,0.6303405572755418
340,19,wrong_lineage,2046,0.03666921992768133,0.0335360955280332,0.9436532507739938
340,20,primary,2046,0.03575621659089157,0.032186404699399915,0.9407090464547677
340,20,direction_blind,2046,0.11102988889794363,0.1110253386160311,0.6320293398533008
340,20,wrong_lineage,2046,0.03810689379940396,0.037226539096224295,0.9400977995110025
340,21,primary,2046,0.0382969275747619,0.036498523070181095,0.9417658108954289
340,21,direction_blind,2046,0.11324218601153008,0.11323476475028965,0.6343143393863494
340,21,wrong_lineage,2046,0.03811325565501241,0.03520672574456491,0.9417658108954289
340,22,primary,2046,0.03553519098452823,0.033384012484964615,0.9411392405063291
340,22,direction_blind,2046,0.11335155739525309,0.11334729098115191,0.6341772151898735
340,22,wrong_lineage,2046,0.03687617494096113,0.033674191045743124,0.9354430379746835
340,23,primary,2046,0.03646827080039255,0.03205171249812907,0.931592039800995
340,23,direction_blind,2046,0.11644426660863885,0.11643457565728829,0.6449004975124378
340,23,wrong_lineage,2046,0.03716310625630231,0.03582258233964985,0.9291044776119403
340,24,primary,2046,0.028697467765186845,0.027972338311536907,0.9518221124150711
340,24,direction_blind,2046,0.11524154381032838,0.115232292881913,0.6361951822112415
340,24,wrong_lineage,2046,0.030710017903826655,0.029495549669978055,0.9505867819641755
340,25,primary,2046,0.03536425962494599,0.0341524377411748,0.9401234567901234
340,25,direction_blind,2046,0.10971696127617907,0.10971332697537768,0.6154320987654321
340,25,wrong_lineage,2046,0.03430966855335535,0.03339918033220962,0.9481481481481482
340,26,primary,2046,0.03284475141012681,0.030804047624873612,0.9411042944785276
340,26,direction_blind,2046,0.10870220313483057,0.10867933073738045,0.6337423312883436
340,26,wrong_lineage,2046,0.0355757054309159,0.03453309847421688,0.9368098159509203
340,27,primary,2046,0.03186759686166165,0.030466108071969585,0.9470517448856799
340,27,direction_blind,2046,0.11851048325841715,0.11849114761894433,0.6594464500601684
340,27,wrong_lineage,2046,0.03351109372721998,0.03284618788283252,0.9482551143200962
340,28,primary,2046,0.027979171330835696,0.026634710909345567,0.9495798319327731
340,28,direction_blind,2046,0.11446280841315236,0.11445328772412824,0.648859543817527
340,28,wrong_lineage,2046,0.02845178576670422,0.02767011406058766,0.9501800720288115
340,29,primary,2046,0.029704083964774648,0.028528248904361588,0.9508393285371702
340,29,direction_blind,2046,0.11193714791842109,0.11190885377511203,0.6588729016786571
340,29,wrong_lineage,2046,0.030489628556368102,0.029789057527073434,0.9496402877697842
340,30,primary,2046,0.031571854389182516,0.03140098011073523,0.9530120481927711
340,30,direction_blind,2046,0.11895983284866242,0.11895322883285704,0.6765060240963855
340,30,wrong_lineage,2046,0.03332484746552935,0.03245300024450838,0.9506024096385542
340,31,primary,2046,0.036936681702294596,0.03451960202180853,0.9371108343711083
340,31,direction_blind,2046,0.11317757335926143,0.11316893687724489,0.6357409713574097
340,31,wrong_lineage,2046,0.04108705668768916,0.038552641337685975,0.9277708592777086
340,32,primary,2046,0.029357998860642342,0.027985089292641516,0.9473369239976063
340,32,direction_blind,2046,0.12125484250150402,0.12123775285347235,0.644524236983842
340,32,wrong_lineage,2046,0.04240985894363799,0.04216552442522293,0.9473369239976063
340,33,primary,2046,0.04047515517488493,0.040106986334840354,0.9369426751592357
340,33,direction_blind,2046,0.12504320005755687,0.12503580798930988,0.6458598726114649
