identity,delta_r_ohm,pair,window,sample,cycle,landmark,phase,ara_phase,physical_time
coupled_50,50.0,20,4,14,1,6,0.8492335722668845,1.698467144533769,11.994543094779965
coupled_50,50.0,20,4,15,1,7,0.8761639861222186,1.7523279722444371,11.997305453821257
coupled_50,50.0,20,4,16,2,0,0.6399857845947627,1.2799715691895255,12.186565087969608
coupled_50,50.0,20,4,17,2,1,0.09763235647836765,0.1952647129567353,12.851048993903538
coupled_50,50.0,20,4,18,2,2,0.19899687279713074,0.3979937455942615,12.852311070072975
coupled_50,50.0,20,4,19,2,3,0.30036138911589383,0.6007227782317877,12.853573146242413
coupled_50,50.0,20,4,20,2,4,0.401725905434799,0.803451810869598,12.854835222411852
coupled_50,50.0,20,4,21,2,5,0.3997232085513911,0.7994464171027822,12.860971220241494
coupled_50,50.0,20,4,22,2,6,0.27922206914440206,0.5584441382888041,12.862247080230105
coupled_50,50.0,20,4,23,2,7,0.15872092973741214,0.3174418594748243,12.863522940218717
coupled_50,50.0,20,4,24,3,0,0.03821979033059009,0.07643958066118017,12.864798800207327
coupled_50,50.0,20,4,25,3,1,0.018754722600637486,0.03750944520127497,12.86605803224848
coupled_50,50.0,20,4,26,3,2,0.0182058078563605,0.036411615712721,12.867314151175744
coupled_50,50.0,20,4,27,3,3,0.017656893112084404,0.03531378622416881,12.868570270103008
coupled_50,50.0,20,4,28,3,4,0.01710797836780653,0.03421595673561306,12.869826389030274
coupled_50,50.0,20,4,29,3,5,0.06453878453648088,0.12907756907296175,12.875871263842141
coupled_50,50.0,20,4,30,3,6,0.05388139309048867,0.10776278618097734,12.877174183222232
coupled_50,50.0,20,4,31,3,7,0.04322400164449647,0.08644800328899294,12.878477102602323
coupled_50,50.0,40,0,0,0,0,0.7918882732724934,1.583776546544987,0.09486289053781034
coupled_50,50.0,40,0,1,0,1,0.8432003306757079,1.6864006613514158,0.1057767429031983
coupled_50,50.0,40,0,2,0,2,0.8054082090458229,1.6108164180916458,0.10710598609948634
coupled_50,50.0,40,0,3,0,3,0.7676160874159383,1.5352321748318767,0.10843522929577436
coupled_50,50.0,40,0,4,0,4,0.7298239657860539,1.4596479315721078,0.10976447249206238
coupled_50,50.0,40,0,5,0,5,0.7405785176535178,1.4811570353070356,0.11103418337634742
coupled_50,50.0,40,0,6,0,6,0.7617874107627514,1.5235748215255027,0.11229107420397864
coupled_50,50.0,40,0,7,0,7,0.7829963038719847,1.5659926077439694,0.11354796503160985
coupled_50,50.0,40,0,8,1,0,0.8042051969812183,1.6084103939624366,0.11480485585924108
coupled_50,50.0,40,0,9,1,1,0.8464620834348218,1.6929241668696435,0.12098582505653406
coupled_50,50.0,40,0,10,1,2,0.8188283137694433,1.6376566275388866,0.12226990843508544
coupled_50,50.0,40,0,11,1,3,0.7911945441040651,1.5823890882081302,0.1235539918136368
coupled_50,50.0,40,0,12,1,4,0.7635607744386865,1.527121548877373,0.12483807519218817
coupled_50,50.0,40,0,13,1,5,0.3444001069074374,0.6888002138148748,1.366542478851497
coupled_50,50.0,40,0,14,1,6,0.3345636229057263,0.6691272458114526,1.3694614666534355
coupled_50,50.0,40,0,15,1,7,0.363933103120921,0.727866206241842,1.384466384977531
coupled_50,50.0,40,0,16,2,0,0.7095510674543726,1.4191021349087451,2.2982153082816383
coupled_50,50.0,40,0,17,2,1,0.9190844001296163,1.8381688002592327,2.6861724036958052
coupled_50,50.0,40,0,18,2,2,0.8976862361794649,1.7953724723589297,2.687623914509257
coupled_50,50.0,40,0,19,2,3,0.8762880722293134,1.7525761444586268,2.689075425322709
coupled_50,50.0,40,0,20,2,4,0.8872926490656996,1.7745852981313992,2.69338749210284
coupled_50,50.0,40,0,21,2,5,0.4558669250826104,0.9117338501652208,4.010728046114684
coupled_50,50.0,40,0,22,2,6,0.45594085314491695,0.9118817062898339,4.012135246239873
coupled_50,50.0,40,0,23,2,7,0.45601478120722394,0.9120295624144479,4.013542446365062
coupled_50,50.0,40,0,24,3,0,0.4560887092695305,0.912177418539061,4.014949646490251
coupled_50,50.0,40,0,25,3,1,0.9060863125704115,1.812172625140823,5.3010049602306335
coupled_50,50.0,40,0,26,3,2,0.7892355263853919,1.5784710527707837,5.302282996314453
coupled_50,50.0,40,0,27,3,3,0.6723847402003722,1.3447694804007444,5.303561032398273
coupled_50,50.0,40,0,28,3,4,0.5555339540153525,1.111067908030705,5.304839068482092
coupled_50,50.0,40,0,29,3,5,0.5926405000547907,1.1852810001095815,6.630077577671438
coupled_50,50.0,40,0,30,3,6,0.6012785315552476,1.2025570631104952,6.631689645193033
coupled_50,50.0,40,0,31,3,7,0.6099165630557044,1.2198331261114088,6.633301712714628
coupled_50,50.0,40,1,0,0,0,0.6185545945561568,1.2371091891123136,6.634913780236222
coupled_50,50.0,40,1,1,0,1,0.019777533086323018,0.039555066172646036,7.866031227756962
coupled_50,50.0,40,1,2,0,2,0.020764752666369013,0.041529505332738026,7.867285177440543
coupled_50,50.0,40,1,3,0,3,0.02175197224641412,0.04350394449282824,7.868539127124123
coupled_50,50.0,40,1,4,0,4,0.022739191826460114,0.04547838365292023,7.869793076807704
coupled_50,50.0,40,1,5,0,5,0.40247272614809404,0.8049454522961881,7.876019403177603
coupled_50,50.0,40,1,6,0,6,0.40701657186279583,0.8140331437255917,7.8773544074480055
coupled_50,50.0,40,1,7,0,7,0.4115604175775003,0.8231208351550006,7.878689411718409
coupled_50,50.0,40,1,8,1,0,0.4200109138034449,0.8400218276068898,7.880575218342367
coupled_50,50.0,40,1,9,1,1,0.08643945892934202,0.17287891785868403,7.911105737125902
coupled_50,50.0,40,1,10,1,2,0.06452109821788898,0.12904219643577797,7.912475648829371
coupled_50,50.0,40,1,11,1,3,0.04260273750642085,0.0852054750128417,7.913845560532842
coupled_50,50.0,40,1,12,1,4,0.048053979837659355,0.09610795967531871,7.917262312261037
coupled_50,50.0,40,1,13,1,5,0.3655815067225303,0.7311630134450606,7.925777919541333
coupled_50,50.0,40,1,14,1,6,0.2684554232224521,0.5369108464449042,7.927109176323106
coupled_50,50.0,40,1,15,1,7,0.1713293397224387,0.3426586794448774,7.928440433104878
coupled_50,50.0,40,1,16,2,0,0.07420325622236046,0.14840651244472092,7.9297716898866515
coupled_50,50.0,40,1,17,2,1,0.12812203067025507,0.25624406134051014,7.936040114927799
coupled_50,50.0,40,1,18,2,2,0.23056785037854244,0.4611357007570849,7.937368369325728
coupled_50,50.0,40,1,19,2,3,0.3330136700867614,0.6660273401735228,7.938696623723657
coupled_50,50.0,40,1,20,2,4,0.09409429682633075,0.1881885936526615,7.950747702899434
coupled_50,50.0,40,1,21,2,5,0.60602959105388,1.21205918210776,9.255986282216735
coupled_50,50.0,40,1,22,2,6,0.6165301719673204,1.2330603439346408,9.257351979764929
coupled_50,50.0,40,1,23,2,7,0.6270307528807475,1.254061505761495,9.25871767731312
coupled_50,50.0,40,1,24,3,0,0.007080792013096193,0.014161584026192386,10.312053760775077
coupled_50,50.0,40,1,25,3,1,0.31319944412255385,0.6263988882451077,10.52094322144729
coupled_50,50.0,40,1,26,3,2,0.29645612212860506,0.5929122442572101,10.522221830132198
coupled_50,50.0,40,1,27,3,3,0.27971280013465716,0.5594256002693143,10.523500438817106
coupled_50,50.0,40,1,28,3,4,0.26296947814073235,0.5259389562814647,10.524779047502012
coupled_50,50.0,40,1,29,3,5,0.057234454054968964,0.11446890810993793,10.545971646574932
coupled_50,50.0,40,1,30,3,6,0.062089756379458017,0.12417951275891603,10.547230856455311
coupled_50,50.0,40,1,31,3,7,0.06694505870394618,0.13389011740789236,10.54849006633569
coupled_50,50.0,40,2,0,0,0,0.07180036102843523,0.14360072205687047,10.549749276216069
coupled_50,50.0,40,2,1,0,1,0.14379039908189206,0.2875807981637841,10.551029868529483
coupled_50,50.0,40,2,2,0,2,0.23247107375863774,0.4649421475172755,10.552315776815563
coupled_50,50.0,40,2,3,0,3,0.32115174843526084,0.6423034968705217,10.553601685101642
coupled_50,50.0,40,2,4,0,4,0.40983242311188395,0.8196648462237679,10.55488759338772
coupled_50,50.0,40,2,5,0,5,0.7986713557875307,1.5973427115750614,11.845851259768565
coupled_50,50.0,40,2,6,0,6,0.8281767338052113,1.6563534676104226,11.847178465509751
coupled_50,50.0,40,2,7,0,7,0.8576821118228928,1.7153642236457856,11.848505671250937
coupled_50,50.0,40,2,8,1,0,0.8871874898405743,1.7743749796811485,11.849832876992123
coupled_50,50.0,40,2,9,1,1,0.16961540496153482,0.33923080992306964,13.061079464297977
coupled_50,50.0,40,2,10,1,2,0.1338197658570497,0.2676395317140994,13.062357363263327
coupled_50,50.0,40,2,11,1,3,0.09802412675256456,0.1960482535051291,13.063635262228678
coupled_50,50.0,40,2,12,1,4,0.06222848764807942,0.12445697529615884,13.064913161194028
coupled_50,50.0,40,2,13,1,5,0.0876307000408385,0.175261400081677,13.080840896698746
coupled_50,50.0,40,2,14,1,6,0.14366370591200095,0.2873274118240019,13.082192321781912
coupled_50,50.0,40,2,15,1,7,0.199696711783238,0.399393423566476,13.08354374686508
coupled_50,50.0,40,2,16,2,0,0.25572971765447505,0.5114594353089501,13.084895171948249
coupled_50,50.0,40,2,17,2,1,0.1513569030938111,0.3027138061876222,13.101012168363983
coupled_50,50.0,40,2,18,2,2,0.2323161920235588,0.4646323840471176,13.102271365192369
coupled_50,50.0,40,2,19,2,3,0.3132754809533047,0.6265509619066094,13.103530562020755
coupled_50,50.0,40,2,20,2,4,0.3942347698831661,0.7884695397663322,13.104789758849142
coupled_50,50.0,40,2,21,2,5,0.4111726406011247,0.8223452812022494,13.107064494834686
coupled_50,50.0,40,2,22,2,6,0.41527876167245914,0.8305575233449183,13.109542774330905
coupled_50,50.0,40,2,23,2,7,0.2732934954523536,0.5465869909047072,13.11202265121572
coupled_50,50.0,40,2,24,3,0,0.098257782278802,0.196515564557604,13.11450288947986
coupled_50,50.0,40,2,25,3,1,0.06882006000752305,0.1376401200150461,13.116006869685608
coupled_50,50.0,40,2,26,3,2,0.07587937793331534,0.15175875586663068,13.11726613133872
coupled_50,50.0,40,2,27,3,3,0.08293869585910763,0.16587739171821525,13.118525392991833
coupled_50,50.0,40,2,28,3,4,0.08999801378489991,0.17999602756979982,13.119784654644945
coupled_50,50.0,40,2,29,3,5,0.1647141585750731,0.3294283171501462,13.12108511919973
coupled_50,50.0,40,2,30,3,6,0.2533869619881486,0.5067739239762972,13.122394083337772
coupled_50,50.0,40,2,31,3,7,0.34205976540134486,0.6841195308026897,13.123703047475816
coupled_50,50.0,40,3,0,0,0,0.4158491781698448,0.8316983563396896,13.125209810970883
coupled_50,50.0,40,3,1,0,1,0.3529184948573647,0.7058369897147294,13.140866113860925
coupled_50,50.0,40,3,2,0,2,0.2741863409205383,0.5483726818410766,13.142348297929948
coupled_50,50.0,40,3,3,0,3,0.19545418698380423,0.39090837396760847,13.143830481998968
coupled_50,50.0,40,3,4,0,4,0.24818079108443492,0.49636158216886983,13.153129341492685
coupled_50,50.0,40,3,5,0,5,0.10294849616225754,0.20589699232451508,13.160946156601574
coupled_50,50.0,40,3,6,0,6,0.13221509806917098,0.26443019613834196,13.162212086633
coupled_50,50.0,40,3,7,0,7,0.16148169997612705,0.3229633999522541,13.163478016664428
coupled_50,50.0,40,3,8,1,0,0.19074830188308134,0.3814966037661627,13.164743946695856
coupled_50,50.0,40,3,9,1,1,0.2828712657183665,0.565742531436733,13.170918614522447
coupled_50,50.0,40,3,10,1,2,0.26372410321754636,0.5274482064350927,13.172309366188683
coupled_50,50.0,40,3,11,1,3,0.2445769407167031,0.4891538814334062,13.17370011785492
coupled_50,50.0,40,3,12,1,4,0.14093442959898717,0.28186885919797433,13.186674604437377
coupled_50,50.0,40,3,13,1,5,0.8438133525428455,1.687626705085691,14.460797293276796
coupled_50,50.0,40,3,14,1,6,0.8456358396703472,1.6912716793406943,14.462449470075505
coupled_50,50.0,40,3,15,1,7,0.8474583267978488,1.6949166535956977,14.464101646874214
coupled_50,50.0,40,3,16,2,0,0.42990860067225967,0.8598172013445193,15.443176977313934
coupled_50,50.0,40,3,17,2,1,0.10176436386877263,0.20352872773754527,15.682045962891637
coupled_50,50.0,40,3,18,2,2,0.08138359071714696,0.16276718143429392,15.684539887849846
coupled_50,50.0,40,3,19,2,3,0.17405357225422868,0.34810714450845737,15.687028877668585
coupled_50,50.0,40,3,20,2,4,0.2922991749155628,0.5845983498311256,15.689516751004222
coupled_50,50.0,40,3,21,2,5,0.6627401072026249,1.3254802144052498,17.00665200541619
coupled_50,50.0,40,3,22,2,6,0.7017656659633751,1.4035313319267502,17.009478526189703
coupled_50,50.0,40,3,23,2,7,0.7414767330652126,1.4829534661304251,17.01234235390945
coupled_50,50.0,40,3,24,3,0,0.9398379492622357,1.8796758985244715,17.66335891021499
coupled_50,50.0,40,3,25,3,1,0.18133109607785158,0.36266219215570317,18.246066872077304
coupled_50,50.0,40,3,26,3,2,0.15854310549784145,0.3170862109956829,18.247325029547365
coupled_50,50.0,40,3,27,3,3,0.13575511491789705,0.2715102298357941,18.248583187017424
coupled_50,50.0,40,3,28,3,4,0.11296712433788869,0.22593424867577738,18.249841344487486
coupled_50,50.0,40,3,29,3,5,0.2493344351655722,0.4986688703311444,18.25592035490149
coupled_50,50.0,40,3,30,3,6,0.20744636316348775,0.4148927263269755,18.25721032736451
coupled_50,50.0,40,3,31,3,7,0.16555829116140508,0.33111658232281016,18.25850029982753
coupled_50,50.0,40,4,0,0,0,0.1236702191594361,0.2473404383188722,18.259790272290548
coupled_50,50.0,40,4,1,0,1,0.15533444423943266,0.3106688884788653,18.265999907030224
coupled_50,50.0,40,4,2,0,2,0.218494725609494,0.436989451218988,18.267256023071834
coupled_50,50.0,40,4,3,0,3,0.28165500697955714,0.5633100139591143,18.268512139113444
coupled_50,50.0,40,4,4,0,4,0.3448152883496185,0.689630576699237,18.269768255155054
coupled_50,50.0,40,4,5,0,5,0.3021221367952833,0.6042442735905666,18.271027970132003
coupled_50,50.0,40,4,6,0,6,0.23548162369860037,0.47096324739720075,18.272288499300835
coupled_50,50.0,40,4,7,0,7,0.16884111060173268,0.33768222120346536,18.27354902846967
coupled_50,50.0,40,4,8,1,0,0.10220059750504973,0.20440119501009946,18.274809557638502
coupled_50,50.0,40,4,9,1,1,0.1366927505073008,0.2733855010146016,18.280965239232348
coupled_50,50.0,40,4,10,1,2,0.19122475876835132,0.38244951753670264,18.282240043641067
coupled_50,50.0,40,4,11,1,3,0.24575676702940186,0.4915135340588037,18.283514848049787
coupled_50,50.0,40,4,12,1,4,0.3002887752904524,0.6005775505809048,18.284789652458507
coupled_50,50.0,40,4,13,1,5,0.14304982734279648,0.28609965468559295,18.291010113997896
coupled_50,50.0,40,4,14,1,6,0.13771433160163404,0.2754286632032681,18.292274633161345
coupled_50,50.0,40,4,15,1,7,0.13237883586045562,0.26475767172091125,18.293539152324797
coupled_50,50.0,40,4,16,2,0,0.1270433401192772,0.2540866802385544,18.29480367148825
coupled_50,50.0,40,4,17,2,1,0.22925079251982794,0.4585015850396559,18.301011490440477
coupled_50,50.0,40,4,18,2,2,0.24926163277138258,0.49852326554276516,18.302294201286408
coupled_50,50.0,40,4,19,2,3,0.2692724730229905,0.538544946045981,18.303576912132343
coupled_50,50.0,40,4,20,2,4,0.28928331327454515,0.5785666265490903,18.304859622978274
coupled_50,50.0,40,4,21,2,5,0.7156082574972125,1.431216514994425,19.576046566279977
coupled_50,50.0,40,4,22,2,6,0.7311563304447102,1.4623126608894204,19.57742887428555
coupled_50,50.0,40,4,23,2,7,0.7467044033922488,1.4934088067844975,19.578811182291123
coupled_50,50.0,40,4,24,3,0,0.23089183965023885,0.4617836793004777,20.642084325769975
coupled_50,50.0,40,4,25,3,1,0.13234981271602209,0.26469962543204417,20.890960413941887
coupled_50,50.0,40,4,26,3,2,0.1269600478576276,0.2539200957152552,20.892228931670697
coupled_50,50.0,40,4,27,3,3,0.1215702829992189,0.2431405659984378,20.89349744939951
coupled_50,50.0,40,4,28,3,4,0.11618051814081021,0.23236103628162041,20.894765967128325
coupled_50,50.0,40,4,29,3,5,0.808387777507118,1.616775555014236,22.1609631041036
coupled_50,50.0,40,4,30,3,6,0.812026771470288,1.624053542940576,22.162438316321108
coupled_50,50.0,40,4,31,3,7,0.8156657654334509,1.6313315308669019,22.16391352853861
coupled_170,170.0,1,0,0,0,0,0.9497337151183077,1.8994674302366155,0.17389706031729313
coupled_170,170.0,1,0,1,0,1,0.9952925294559163,1.9905850589118326,0.3062472758501263
coupled_170,170.0,1,0,2,0,2,0.9978738579594306,1.9957477159188612,0.3076501826593176
coupled_170,170.0,1,0,3,0,3,0.0004551864629447344,0.0009103729258894688,0.30905308946850885
coupled_170,170.0,1,0,4,0,4,0.01107827978658893,0.02215655957317786,0.31386003180858907
coupled_170,170.0,1,0,5,0,5,0.00902833701019179,0.01805667402038358,0.3172569535348931
coupled_170,170.0,1,0,6,0,6,0.0038594982562789593,0.0077189965125579185,0.3197535610204009
coupled_170,170.0,1,0,7,0,7,0.006217751999781473,0.012435503999562947,0.3222495577244319
coupled_170,170.0,1,0,8,1,0,0.009400374669228828,0.018800749338457656,0.3247454875355331
coupled_170,170.0,1,0,9,1,1,0.028769074101951952,0.057538148203903905,0.3410059747291069
coupled_170,170.0,1,0,10,1,2,0.021969434845918068,0.043938869691836135,0.3426472743914957
coupled_170,170.0,1,0,11,1,3,0.015169795589883961,0.030339591179767922,0.34428857405388463
coupled_170,170.0,1,0,12,1,4,0.026304427790656337,0.052608855581312675,0.3499303071271834
coupled_170,170.0,1,0,13,1,5,0.5243272104219068,1.0486544208438136,1.541111165026174
coupled_170,170.0,1,0,14,1,6,0.5305226020499774,1.0610452040999547,1.542453121600433
coupled_170,170.0,1,0,15,1,7,0.536717993678048,1.073435987356096,1.5437950781746919
coupled_170,170.0,1,0,16,2,0,0.9662940736975469,1.9325881473950939,2.6710333457313373
coupled_170,170.0,1,0,17,2,1,0.997891904642606,1.995783809285212,2.7461133977932732
coupled_170,170.0,1,0,18,2,2,0.9952004766966667,1.9904009533933333,2.7473691877503685
coupled_170,170.0,1,0,19,2,3,0.9925090487507262,1.9850180975014524,2.7486249777074643
coupled_170,170.0,1,0,20,2,4,0.9898176208047869,1.9796352416095737,2.7498807676645596
coupled_170,170.0,1,0,21,2,5,0.992929094325385,1.98585818865077,2.751279363311263
coupled_170,170.0,1,0,22,2,6,0.9966493302008366,1.9932986604016731,2.752692940209741
coupled_170,170.0,1,0,23,2,7,0.0003695660762881303,0.0007391321525762606,2.7541065171082186
coupled_170,170.0,1,0,24,3,0,0.008567668523119742,0.017135337046239485,2.7588797505898786
coupled_170,170.0,1,0,25,3,1,0.11580576870347548,0.23161153740695095,2.761133183733555
coupled_170,170.0,1,0,26,3,2,0.2339017889268069,0.4678035778536138,2.762401062317542
coupled_170,170.0,1,0,27,3,3,0.3519978091501388,0.7039956183002776,2.7636689409015287
coupled_170,170.0,1,0,28,3,4,0.4700938293734702,0.9401876587469404,2.7649368194855155
coupled_170,170.0,1,0,29,3,5,0.5136096072029046,1.0272192144058092,3.9708747206730184
coupled_170,170.0,1,0,30,3,6,0.5159251931694175,1.031850386338835,3.9722492651190064
coupled_170,170.0,1,0,31,3,7,0.5182407791359314,1.0364815582718627,3.973623809564995
coupled_170,170.0,1,1,0,0,0,0.5205563651024452,1.0411127302048904,3.9749983540109834
coupled_170,170.0,1,1,1,0,1,0.9912338982425526,1.9824677964851052,5.176154057306143
coupled_170,170.0,1,1,2,0,2,0.9861914159340324,1.9723828318680647,5.177425306865772
coupled_170,170.0,1,1,3,0,3,0.9811489336255121,1.9622978672510243,5.178696556425401
coupled_170,170.0,1,1,4,0,4,0.9761064513169919,1.9522129026339838,5.17996780598503
coupled_170,170.0,1,1,5,0,5,0.9982253775701562,1.9964507551403123,5.18607874669811
coupled_170,170.0,1,1,6,0,6,0.9995072372286482,1.9990144744572964,5.187344193894654
coupled_170,170.0,1,1,7,0,7,0.0007890968871397952,0.0015781937742795904,5.1886096410911975
coupled_170,170.0,1,1,8,1,0,0.00207095654563183,0.00414191309126366,5.189875088287741
coupled_170,170.0,1,1,9,1,1,0.0033984595947469387,0.006796919189493877,5.191133548437837
coupled_170,170.0,1,1,10,1,2,0.004730961518649046,0.009461923037298092,5.192391243364976
coupled_170,170.0,1,1,11,1,3,0.0060634634425507095,0.012126926885101419,5.193648938292115
coupled_170,170.0,1,1,12,1,4,0.007395965366452817,0.014791930732905634,5.1949066332192535
coupled_170,170.0,1,1,13,1,5,0.06456908797801475,0.1291381759560295,5.196160731771692
coupled_170,170.0,1,1,14,1,6,0.1262200367115942,0.2524400734231884,5.197414541932985
coupled_170,170.0,1,1,15,1,7,0.18787098544517322,0.37574197089034644,5.198668352094278
coupled_170,170.0,1,1,16,2,0,0.24952193417875224,0.49904386835750447,5.199922162255571
coupled_170,170.0,1,1,17,2,1,0.3800936663065255,0.760187332613051,5.216053313809296
coupled_170,170.0,1,1,18,2,2,0.25273355660999686,0.5054671132199937,5.217404653000429
coupled_170,170.0,1,1,19,2,3,0.12537344691346775,0.2507468938269355,5.218755992191562
coupled_170,170.0,1,1,20,2,4,0.030960316619211614,0.06192063323842323,5.228580777093391
coupled_170,170.0,1,1,21,2,5,0.5629227815763853,1.1258455631527706,6.435884111781883
coupled_170,170.0,1,1,22,2,6,0.6370360424439836,1.2740720848879672,6.437485999609687
coupled_170,170.0,1,1,23,2,7,0.7111493033116227,1.4222986066232455,6.439087887437492
coupled_170,170.0,1,1,24,3,0,0.97915605409694,1.95831210819388,7.570642596976748
coupled_170,170.0,1,1,25,3,1,0.004317844777058433,0.008635689554116865,7.64118888939142
coupled_170,170.0,1,1,26,3,2,0.0060233772519433515,0.012046754503886703,7.642501511726673
coupled_170,170.0,1,1,27,3,3,0.0077289097268291584,0.015457819453658317,7.643814134061926
coupled_170,170.0,1,1,28,3,4,0.0868412936589884,0.1736825873179768,7.676399722870435
coupled_170,170.0,1,1,29,3,5,0.5307762936603906,1.0615525873207812,8.870680203810924
coupled_170,170.0,1,1,30,3,6,0.5407818072397452,1.0815636144794905,8.872104180637006
coupled_170,170.0,1,1,31,3,7,0.5507873208191123,1.1015746416382246,8.87352815746309
coupled_170,170.0,1,2,0,0,0,0.5607928343984803,1.1215856687969605,8.874952134289174
coupled_170,170.0,1,2,1,0,1,0.9841267122252839,1.9682534244505678,10.057261598874605
coupled_170,170.0,1,2,2,0,2,0.9906358929971466,1.9812717859942932,10.059753978363961
coupled_170,170.0,1,2,3,0,3,0.9894797854310182,1.9789595708620364,10.062248443027077
coupled_170,170.0,1,2,4,0,4,0.9874841736982507,1.9749683473965014,10.064743136058906
coupled_170,170.0,1,2,5,0,5,0.0014487325618395275,0.002897465123679055,10.070995067762142
coupled_170,170.0,1,2,6,0,6,0.0027741832098220343,0.0055483664196440685,10.072302248184592
coupled_170,170.0,1,2,7,0,7,0.004099633857804541,0.008199267715609082,10.07360942860704
coupled_170,170.0,1,2,8,1,0,0.005425084505787936,0.010850169011575872,10.074916609029492
coupled_170,170.0,1,2,9,1,1,0.09831154775744633,0.19662309551489265,10.096037901011647
coupled_170,170.0,1,2,10,1,2,0.20635189692173306,0.4127037938434661,10.097340521673587
coupled_170,170.0,1,2,11,1,3,0.3143922460860198,0.6287844921720396,10.098643142335527
coupled_170,170.0,1,2,12,1,4,0.4224325952501591,0.8448651905003182,10.099945762997466
coupled_170,170.0,1,2,13,1,5,0.007667387632774414,0.015334775265548828,10.116254288995714
coupled_170,170.0,1,2,14,1,6,0.008603108202840382,0.017206216405680763,10.117609179739858
coupled_170,170.0,1,2,15,1,7,0.009538828772907237,0.019077657545814475,10.118964070484004
coupled_170,170.0,1,2,16,2,0,0.030832568825645446,0.06166513765129089,10.123267721351214
coupled_170,170.0,1,2,17,2,1,0.04508666130765704,0.09017332261531408,10.136042217422045
coupled_170,170.0,1,2,18,2,2,0.037242177190449866,0.07448435438089973,10.13759484842047
coupled_170,170.0,1,2,19,2,3,0.029397693073251574,0.05879538614650315,10.139147479418893
coupled_170,170.0,1,2,20,2,4,0.04920310944416073,0.09840621888832146,10.154886408054752
coupled_170,170.0,1,2,21,2,5,0.5216076077624496,1.0432152155248993,11.307214371717365
coupled_170,170.0,1,2,22,2,6,0.5306589831587534,1.0613179663175067,11.309749735412709
coupled_170,170.0,1,2,23,2,7,0.5513404978297762,1.1026809956595525,11.338284404022719
coupled_170,170.0,1,2,24,3,0,0.9478008371691002,1.8956016743382005,12.37434043999394
coupled_170,170.0,1,2,25,3,1,0.013638999601242041,0.027277999202484082,12.542238220261378
coupled_170,170.0,1,2,26,3,2,0.0174424744856978,0.0348849489713956,12.54475187799794
coupled_170,170.0,1,2,27,3,3,0.06631751689637255,0.1326350337927451,12.547269077248565
coupled_170,170.0,1,2,28,3,4,0.12012880789507907,0.24025761579015814,12.549786664366636
coupled_170,170.0,1,2,29,3,5,0.6353841078602409,1.2707682157204818,13.805503628452795
coupled_170,170.0,1,2,30,3,6,0.6337546331986204,1.2675092663972407,13.807058042403566
coupled_170,170.0,1,2,31,3,7,0.6321251585369971,1.2642503170739943,13.80861245635434
coupled_170,170.0,1,3,0,0,0,0.9280560228592742,1.8561120457185485,14.886338818504152
coupled_170,170.0,1,3,1,0,1,0.049487908881355125,0.09897581776271025,14.99601501247211
coupled_170,170.0,1,3,2,0,2,0.07998791960934426,0.15997583921868852,14.997303933478166
coupled_170,170.0,1,3,3,0,3,0.11048793033737603,0.22097586067475206,14.998592854484224
coupled_170,170.0,1,3,4,0,4,0.14098794106536516,0.2819758821307303,14.99988177549028
coupled_170,170.0,1,3,5,0,5,0.028817286290445665,0.05763457258089133,15.021110764692876
coupled_170,170.0,1,3,6,0,6,0.03289938110471624,0.06579876220943248,15.022365879202752
coupled_170,170.0,1,3,7,0,7,0.03698147591898859,0.07396295183797719,15.023620993712628
coupled_170,170.0,1,3,8,1,0,0.04106357073325562,0.08212714146651123,15.024876108222502
coupled_170,170.0,1,3,9,1,1,0.24180188145118997,0.48360376290237994,15.032170300898557
coupled_170,170.0,1,3,10,1,2,0.13521028394831625,0.2704205678966325,15.034745776031139
coupled_170,170.0,1,3,11,1,3,0.07180424790191964,0.14360849580383928,15.04828440402272
coupled_170,170.0,1,3,12,1,4,0.5105681606047323,1.0211363212094646,16.177264562593596
coupled_170,170.0,1,3,13,1,5,0.6122555958686693,1.2245111917373386,16.235971673570724
coupled_170,170.0,1,3,14,1,6,0.7077834424018175,1.415566884803635,16.237410931640337
coupled_170,170.0,1,3,15,1,7,0.8033112889349656,1.6066225778699312,16.23885018970995
coupled_170,170.0,1,3,16,2,0,0.9666845725285889,1.9333691450571777,17.344497409862633
coupled_170,170.0,1,3,17,2,1,0.015993592931828005,0.03198718586365601,17.426214146004952
coupled_170,170.0,1,3,18,2,2,0.020832832487505115,0.04166566497501023,17.427561265563554
coupled_170,170.0,1,3,19,2,3,0.02567207204316979,0.05134414408633958,17.428908385122153
coupled_170,170.0,1,3,20,2,4,0.03373645285827287,0.06747290571654574,17.433210752485046
coupled_170,170.0,1,3,21,2,5,0.0335000005835564,0.0670000011671128,17.436123275495177
coupled_170,170.0,1,3,22,2,6,0.030653985959201435,0.06130797191840287,17.437379307908284
coupled_170,170.0,1,3,23,2,7,0.027807971334855353,0.055615942669710705,17.438635340321387
coupled_170,170.0,1,3,24,3,0,0.024961956710500388,0.049923913421000776,17.439891372734493
coupled_170,170.0,1,3,25,3,1,0.1348934532928343,0.2697869065856686,17.446132515765537
coupled_170,170.0,1,3,26,3,2,0.23566640123810423,0.47133280247620846,17.447442351635292
coupled_170,170.0,1,3,27,3,3,0.3364393491836477,0.6728786983672954,17.44875218750505
coupled_170,170.0,1,3,28,3,4,0.2802954959824504,0.5605909919649008,17.4778462429988
