trajectory_id,phase_id,split,family,parameter,parameter_index,replicate,radial_mode,radial_span,control,endpoint_error,x_l,x_c,radial_log_gain,x_p,x_r,mean_rho,best_miss_64,best_miss_512,exact_closure_64
holdout:periodic rational:3:12:contraction,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,contraction,0.55,chronological,0.0,0.37489958599148254,2.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:contraction,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,contraction,0.55,phase_reflected,0.0,0.37489958599148254,0.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:contraction,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,contraction,0.55,shuffled,0.0,0.37489958599148254,1.0100967979999058,-0.5499999999999999,0.0,1.9364117129192926,0.01227060376921148,,,False
holdout:periodic rational:3:12:contraction,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,contraction,0.55,endpoint_shuffled,0.0,0.37489958599148254,1.0342609521165795,-0.5499999999999999,0.0,1.9892528178827564,0.013319678794622432,,,False
holdout:periodic rational:3:12:contraction,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,contraction,0.55,radial_inverted,0.0,1.6251004140085175,2.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:neutral,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,neutral,0.55,chronological,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:neutral,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,neutral,0.55,phase_reflected,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:neutral,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,neutral,0.55,shuffled,0.0,1.0,1.0100967979999058,0.0,0.0,1.9364117129192926,0.01227060376921148,,,False
holdout:periodic rational:3:12:neutral,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,neutral,0.55,endpoint_shuffled,0.0,1.0,1.0342609521165795,0.0,0.0,1.9892528178827564,0.013319678794622432,,,False
holdout:periodic rational:3:12:neutral,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,neutral,0.55,radial_inverted,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:expansion,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,expansion,0.55,chronological,0.0,1.6251004140085175,2.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:expansion,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,expansion,0.55,phase_reflected,0.0,1.6251004140085175,0.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12:expansion,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,expansion,0.55,shuffled,0.0,1.6251004140085175,1.0100967979999058,0.5499999999999999,0.0,1.9364117129192926,0.01227060376921148,,,False
holdout:periodic rational:3:12:expansion,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,expansion,0.55,endpoint_shuffled,0.0,1.6251004140085175,1.0342609521165795,0.5499999999999999,0.0,1.9892528178827564,0.013319678794622432,,,False
holdout:periodic rational:3:12:expansion,holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,expansion,0.55,radial_inverted,0.0,0.37489958599148254,2.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:13:contraction,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,contraction,0.95,chronological,0.0,0.14710835386963794,2.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:contraction,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,contraction,0.95,phase_reflected,0.0,0.14710835386963794,0.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:contraction,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,contraction,0.95,shuffled,0.0,0.14710835386963794,0.985943183319568,-0.95,0.0,1.9776506804612717,0.013374791210460719,,,False
holdout:periodic rational:3:13:contraction,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,contraction,0.95,endpoint_shuffled,0.0,0.14710835386963794,0.9859094853385362,-0.95,0.0,1.946134221847592,0.014042637293726748,,,False
holdout:periodic rational:3:13:contraction,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,contraction,0.95,radial_inverted,0.0,1.8528916461303622,2.0,0.9500000000000001,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:neutral,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,neutral,0.95,chronological,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:neutral,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,neutral,0.95,phase_reflected,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:neutral,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,neutral,0.95,shuffled,0.0,1.0,0.985943183319568,0.0,0.0,1.9776506804612717,0.013374791210460719,,,False
holdout:periodic rational:3:13:neutral,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,neutral,0.95,endpoint_shuffled,0.0,1.0,0.9859094853385362,0.0,0.0,1.946134221847592,0.014042637293726748,,,False
holdout:periodic rational:3:13:neutral,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,neutral,0.95,radial_inverted,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:expansion,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,expansion,0.95,chronological,0.0,1.8528916461303622,2.0,0.95,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:expansion,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,expansion,0.95,phase_reflected,0.0,1.8528916461303622,0.0,0.95,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13:expansion,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,expansion,0.95,shuffled,0.0,1.8528916461303622,0.985943183319568,0.95,0.0,1.9776506804612717,0.013374791210460719,,,False
holdout:periodic rational:3:13:expansion,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,expansion,0.95,endpoint_shuffled,0.0,1.8528916461303622,0.9859094853385362,0.95,0.0,1.946134221847592,0.014042637293726748,,,False
holdout:periodic rational:3:13:expansion,holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,expansion,0.95,radial_inverted,0.0,0.14710835386963794,2.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:contraction,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,contraction,1.35,chronological,0.0,0.05319398715373169,0.0,-1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:contraction,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,contraction,1.35,phase_reflected,0.0,0.05319398715373169,2.0,-1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:contraction,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,contraction,1.35,shuffled,0.0,0.05319398715373169,0.992864041152893,-1.35,0.0,1.9920259994219336,0.013715421401774456,,,False
holdout:periodic rational:3:14:contraction,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,contraction,1.35,endpoint_shuffled,0.0,0.05319398715373169,0.9791883171299096,-1.35,0.0,2.0,0.0132023164241101,,,False
holdout:periodic rational:3:14:contraction,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,contraction,1.35,radial_inverted,0.0,1.9468060128462683,0.0,1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:neutral,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,neutral,1.35,chronological,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:neutral,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,neutral,1.35,phase_reflected,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:neutral,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,neutral,1.35,shuffled,0.0,1.0,0.992864041152893,0.0,0.0,1.9920259994219336,0.013715421401774456,,,False
holdout:periodic rational:3:14:neutral,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,neutral,1.35,endpoint_shuffled,0.0,1.0,0.9791883171299096,0.0,0.0,2.0,0.0132023164241101,,,False
holdout:periodic rational:3:14:neutral,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,neutral,1.35,radial_inverted,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:expansion,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,expansion,1.35,chronological,0.0,1.9468060128462683,0.0,1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:expansion,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,expansion,1.35,phase_reflected,0.0,1.9468060128462683,2.0,1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14:expansion,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,expansion,1.35,shuffled,0.0,1.9468060128462683,0.992864041152893,1.35,0.0,1.9920259994219336,0.013715421401774456,,,False
holdout:periodic rational:3:14:expansion,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,expansion,1.35,endpoint_shuffled,0.0,1.9468060128462683,0.9791883171299096,1.35,0.0,2.0,0.0132023164241101,,,False
holdout:periodic rational:3:14:expansion,holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,expansion,1.35,radial_inverted,0.0,0.05319398715373169,0.0,-1.3500000000000003,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:15:contraction,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,contraction,0.55,chronological,0.0,0.37489958599148254,0.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:contraction,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,contraction,0.55,phase_reflected,0.0,0.37489958599148254,2.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:contraction,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,contraction,0.55,shuffled,0.0,0.37489958599148254,0.9977172559543137,-0.5499999999999999,0.0,1.9900825215556726,0.013116459431186549,,,False
holdout:periodic rational:3:15:contraction,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,contraction,0.55,endpoint_shuffled,0.0,0.37489958599148254,0.984427292830881,-0.5499999999999999,0.0,1.9700306783994013,0.013415653869030715,,,False
holdout:periodic rational:3:15:contraction,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,contraction,0.55,radial_inverted,0.0,1.6251004140085175,0.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:neutral,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,neutral,0.55,chronological,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:neutral,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,neutral,0.55,phase_reflected,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:neutral,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,neutral,0.55,shuffled,0.0,1.0,0.9977172559543137,0.0,0.0,1.9900825215556726,0.013116459431186549,,,False
holdout:periodic rational:3:15:neutral,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,neutral,0.55,endpoint_shuffled,0.0,1.0,0.984427292830881,0.0,0.0,1.9700306783994013,0.013415653869030715,,,False
holdout:periodic rational:3:15:neutral,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,neutral,0.55,radial_inverted,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:expansion,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,expansion,0.55,chronological,0.0,1.6251004140085175,0.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:expansion,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,expansion,0.55,phase_reflected,0.0,1.6251004140085175,2.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15:expansion,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,expansion,0.55,shuffled,0.0,1.6251004140085175,0.9977172559543137,0.5499999999999999,0.0,1.9900825215556726,0.013116459431186549,,,False
holdout:periodic rational:3:15:expansion,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,expansion,0.55,endpoint_shuffled,0.0,1.6251004140085175,0.984427292830881,0.5499999999999999,0.0,1.9700306783994013,0.013415653869030715,,,False
holdout:periodic rational:3:15:expansion,holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,expansion,0.55,radial_inverted,0.0,0.37489958599148254,0.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16:contraction,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,contraction,0.95,chronological,0.0,0.14710835386963794,2.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16:contraction,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,contraction,0.95,phase_reflected,0.0,0.14710835386963794,0.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:16:contraction,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,contraction,0.95,shuffled,0.0,0.14710835386963794,0.99208365577488,-0.95,0.0,1.9721277504258647,0.013181879615000947,,,False
holdout:periodic rational:3:16:contraction,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,contraction,0.95,endpoint_shuffled,0.0,0.14710835386963794,1.0071141307790157,-0.95,0.0,1.9785826583805763,0.013017331063258432,,,False
holdout:periodic rational:3:16:contraction,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,contraction,0.95,radial_inverted,0.0,1.8528916461303622,2.0,0.9500000000000001,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16:neutral,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,neutral,0.95,chronological,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16:neutral,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,neutral,0.95,phase_reflected,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:16:neutral,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,neutral,0.95,shuffled,0.0,1.0,0.99208365577488,0.0,0.0,1.9721277504258647,0.013181879615000947,,,False
holdout:periodic rational:3:16:neutral,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,neutral,0.95,endpoint_shuffled,0.0,1.0,1.0071141307790157,0.0,0.0,1.9785826583805763,0.013017331063258432,,,False
holdout:periodic rational:3:16:neutral,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,neutral,0.95,radial_inverted,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16:expansion,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,expansion,0.95,chronological,0.0,1.8528916461303622,2.0,0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16:expansion,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,expansion,0.95,phase_reflected,0.0,1.8528916461303622,0.0,0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:16:expansion,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,expansion,0.95,shuffled,0.0,1.8528916461303622,0.99208365577488,0.95,0.0,1.9721277504258647,0.013181879615000947,,,False
holdout:periodic rational:3:16:expansion,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,expansion,0.95,endpoint_shuffled,0.0,1.8528916461303622,1.0071141307790157,0.95,0.0,1.9785826583805763,0.013017331063258432,,,False
holdout:periodic rational:3:16:expansion,holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,expansion,0.95,radial_inverted,0.0,0.14710835386963794,2.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:17:contraction,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,contraction,1.35,chronological,0.0,0.05319398715373169,2.0,-1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:contraction,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,contraction,1.35,phase_reflected,0.0,0.05319398715373169,0.0,-1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:contraction,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,contraction,1.35,shuffled,0.0,0.05319398715373169,0.9884872997393238,-1.35,0.0,1.991849736980672,0.014117903487510373,,,False
holdout:periodic rational:3:17:contraction,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,contraction,1.35,endpoint_shuffled,0.0,0.05319398715373169,1.010156504243994,-1.35,0.0,2.0,0.013053398027536738,,,False
holdout:periodic rational:3:17:contraction,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,contraction,1.35,radial_inverted,0.0,1.9468060128462683,2.0,1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:neutral,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,neutral,1.35,chronological,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:neutral,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,neutral,1.35,phase_reflected,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:neutral,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,neutral,1.35,shuffled,0.0,1.0,0.9884872997393238,0.0,0.0,1.991849736980672,0.014117903487510373,,,False
holdout:periodic rational:3:17:neutral,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,neutral,1.35,endpoint_shuffled,0.0,1.0,1.010156504243994,0.0,0.0,2.0,0.013053398027536738,,,False
holdout:periodic rational:3:17:neutral,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,neutral,1.35,radial_inverted,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:expansion,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,expansion,1.35,chronological,0.0,1.9468060128462683,2.0,1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:expansion,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,expansion,1.35,phase_reflected,0.0,1.9468060128462683,0.0,1.35,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17:expansion,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,expansion,1.35,shuffled,0.0,1.9468060128462683,0.9884872997393238,1.35,0.0,1.991849736980672,0.014117903487510373,,,False
holdout:periodic rational:3:17:expansion,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,expansion,1.35,endpoint_shuffled,0.0,1.9468060128462683,1.010156504243994,1.35,0.0,2.0,0.013053398027536738,,,False
holdout:periodic rational:3:17:expansion,holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,expansion,1.35,radial_inverted,0.0,0.05319398715373169,2.0,-1.3500000000000003,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:contraction,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,contraction,0.55,chronological,0.0,0.37489958599148254,0.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:contraction,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,contraction,0.55,phase_reflected,0.0,0.37489958599148254,2.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:contraction,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,contraction,0.55,shuffled,0.0,0.37489958599148254,0.9793796471491305,-0.5499999999999999,0.0,1.9949811285148311,0.013061258920239802,,,False
holdout:periodic rational:3:18:contraction,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,contraction,0.55,endpoint_shuffled,0.0,0.37489958599148254,0.9837893639068235,-0.5499999999999999,0.0,1.9675974782016612,0.012534277422777546,,,False
holdout:periodic rational:3:18:contraction,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,contraction,0.55,radial_inverted,0.0,1.6251004140085175,0.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:neutral,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,neutral,0.55,chronological,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:neutral,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,neutral,0.55,phase_reflected,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:neutral,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,neutral,0.55,shuffled,0.0,1.0,0.9793796471491305,0.0,0.0,1.9949811285148311,0.013061258920239802,,,False
holdout:periodic rational:3:18:neutral,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,neutral,0.55,endpoint_shuffled,0.0,1.0,0.9837893639068235,0.0,0.0,1.9675974782016612,0.012534277422777546,,,False
holdout:periodic rational:3:18:neutral,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,neutral,0.55,radial_inverted,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:expansion,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,expansion,0.55,chronological,0.0,1.6251004140085175,0.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:expansion,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,expansion,0.55,phase_reflected,0.0,1.6251004140085175,2.0,0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18:expansion,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,expansion,0.55,shuffled,0.0,1.6251004140085175,0.9793796471491305,0.5499999999999999,0.0,1.9949811285148311,0.013061258920239802,,,False
holdout:periodic rational:3:18:expansion,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,expansion,0.55,endpoint_shuffled,0.0,1.6251004140085175,0.9837893639068235,0.5499999999999999,0.0,1.9675974782016612,0.012534277422777546,,,False
holdout:periodic rational:3:18:expansion,holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,expansion,0.55,radial_inverted,0.0,0.37489958599148254,0.0,-0.5499999999999999,0.0,0.0,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:19:contraction,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,contraction,0.95,chronological,0.0,0.14710835386963794,0.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:contraction,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,contraction,0.95,phase_reflected,0.0,0.14710835386963794,2.0,-0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:contraction,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,contraction,0.95,shuffled,0.0,0.14710835386963794,1.0236793272830165,-0.95,0.0,1.96980261832912,0.013187213885993098,,,False
holdout:periodic rational:3:19:contraction,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,contraction,0.95,endpoint_shuffled,0.0,0.14710835386963794,1.0099640174082165,-0.95,0.0,1.8890756301144116,0.012876194763142074,,,False
holdout:periodic rational:3:19:contraction,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,contraction,0.95,radial_inverted,0.0,1.8528916461303622,0.0,0.9500000000000001,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:neutral,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,neutral,0.95,chronological,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:neutral,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,neutral,0.95,phase_reflected,0.0,1.0,2.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:neutral,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,neutral,0.95,shuffled,0.0,1.0,1.0236793272830165,0.0,0.0,1.96980261832912,0.013187213885993098,,,False
holdout:periodic rational:3:19:neutral,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,neutral,0.95,endpoint_shuffled,0.0,1.0,1.0099640174082165,0.0,0.0,1.8890756301144116,0.012876194763142074,,,False
holdout:periodic rational:3:19:neutral,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,neutral,0.95,radial_inverted,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:expansion,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,expansion,0.95,chronological,0.0,1.8528916461303622,0.0,0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19:expansion,holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,expansion,0.95,phase_reflected,0.0,1.8528916461303622,2.0,0.95,0.0,0.0,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
