identity,delta_r_ohm,pair,window,sample,cycle,landmark,phase,ara_phase,physical_time
coupled_340,340.0,1,1,2,0,2,0.3699725579641928,0.7399451159283856,10.02458290422245
coupled_340,340.0,1,1,3,0,3,0.4874741743696016,0.9749483487392032,10.311874356333675
coupled_340,340.0,1,1,4,0,4,0.6049757907750113,1.2099515815500226,10.599165808444901
coupled_340,340.0,1,1,5,0,5,0.722477407180421,1.444954814360842,10.886457260556128
coupled_340,340.0,1,1,6,0,6,0.8399790235858293,1.6799580471716586,11.173748712667352
coupled_340,340.0,1,1,7,0,7,0.957480639991239,1.914961279982478,11.461040164778579
coupled_340,340.0,1,1,8,1,0,0.07631531208745379,0.15263062417490758,11.748336241071554
coupled_340,340.0,1,1,9,1,1,0.19639978603203723,0.39279957206407445,12.03682141477858
coupled_340,340.0,1,1,10,1,2,0.3164861848326721,0.6329723696653442,12.325311212667353
coupled_340,340.0,1,1,11,1,3,0.43657258363330786,0.8731451672666157,12.613801010556127
coupled_340,340.0,1,1,12,1,4,0.5566589824339445,1.113317964867889,12.902290808444903
coupled_340,340.0,1,1,13,1,5,0.6767453812345803,1.3534907624691606,13.190780606333677
coupled_340,340.0,1,1,14,1,6,0.796831780035216,1.593663560070432,13.47927040422245
coupled_340,340.0,1,1,15,1,7,0.9169181788358527,1.8338363576717054,13.767760202111226
coupled_340,340.0,1,1,16,2,0,0.037020198120059966,0.07404039624011993,14.056252198231583
coupled_340,340.0,1,1,17,2,1,0.15743525547568815,0.3148705109513763,14.34541663986104
coupled_340,340.0,1,1,18,2,2,0.27785122822803743,0.5557024564560749,14.63458327972208
coupled_340,340.0,1,1,19,2,3,0.3982672009803876,0.7965344019607752,14.92374991958312
coupled_340,340.0,1,1,20,2,4,0.5186831737327378,1.0373663474654755,15.212916559444158
coupled_340,340.0,1,1,21,2,5,0.639099146485087,1.278198292970174,15.502083199305199
coupled_340,340.0,1,1,22,2,6,0.7595151192374372,1.5190302384748744,15.79124983916624
coupled_340,340.0,1,1,23,2,7,0.8799310919897865,1.759862183979573,16.080416479027278
coupled_340,340.0,1,1,24,3,0,0.0003507559083848477,0.0007015118167696954,16.369585105408074
coupled_340,340.0,1,1,25,3,1,0.12212017540416387,0.24424035080832773,16.66026022902728
coupled_340,340.0,1,1,26,3,2,0.24389120427984334,0.4877824085596867,16.950937339166238
coupled_340,340.0,1,1,27,3,3,0.3656622331555246,0.7313244663110492,17.2416144493052
coupled_340,340.0,1,1,28,3,4,0.48743326203120496,0.9748665240624099,17.53229155944416
coupled_340,340.0,1,1,29,3,5,0.6092042909068844,1.2184085818137689,17.82296866958312
coupled_340,340.0,1,1,30,3,6,0.7309753197825657,1.4619506395651314,18.11364577972208
coupled_340,340.0,1,1,31,3,7,0.8527463486582452,1.7054926973164903,18.40432288986104
coupled_340,340.0,1,2,0,0,0,0.9745173775339255,1.949034755067851,18.695
coupled_340,340.0,1,2,1,0,1,0.09627472658036851,0.19254945316073702,18.985364449305198
coupled_340,340.0,1,2,2,0,2,0.21806316140641613,0.43612632281283226,19.275728898610396
coupled_340,340.0,1,2,3,0,3,0.33985159623246464,0.6797031924649293,19.566093347915594
coupled_340,340.0,1,2,4,0,4,0.4616400310585149,0.9232800621170298,19.856457797220795
coupled_340,340.0,1,2,5,0,5,0.5834284658845625,1.166856931769125,20.146822246525993
coupled_340,340.0,1,2,6,0,6,0.705216900710611,1.410433801421222,20.43718669583119
