time_s,time_to_main_slip_s,stress_mpa,displacement_micrometre,signed_displacement_increment,x_C,x_M,direction_C,direction_M,quadrant
7730.68437,-43.9940000000006,1.8470716299999999,-0.16502500000000003,-0.005327999999999972,0.0,0.13965210023210403,1.0,-1.0,bA
7730.68637,-43.99200000000019,1.84611664,-0.170353,0.00555799999999998,0.0,0.15074930619051785,1.0,1.0,bA
7730.68837,-43.99000000000069,1.8455565200000001,-0.16479500000000002,-0.02270999999999998,0.0,0.8149678238949719,1.0,-1.0,bA
7730.69037,-43.988000000000284,1.8411049,-0.187505,0.043911000000000006,0.0,1.3746424663924337,1.0,1.0,Ba
7730.692370000001,-43.985999999999876,1.84727157,-0.143594,0.06946999999999999,0.0,1.8607121855514133,1.0,1.0,Ba
7730.69437,-43.98400000000038,1.84714418,-0.07412400000000001,-0.012153000000000011,0.0,0.43985575221401885,1.0,-1.0,bA
7730.696370000001,-43.98199999999997,1.8460058500000003,-0.08627700000000002,-0.11208700000000002,0.0,2.0,1.0,-1.0,Ba
7730.69837,-43.98000000000047,1.84780201,-0.19836400000000004,0.005416000000000004,0.0,0.14390715060574177,1.0,1.0,bA
7730.7003700000005,-43.978000000000065,1.8525587500000003,-0.19294800000000004,-0.025504999999999972,0.0,0.9010480108782382,1.0,-1.0,bA
7730.70237,-43.97600000000057,1.84838148,-0.218453,0.003360000000000002,0.0,0.041388073890981376,1.0,1.0,bA
7730.70437,-43.97400000000016,1.84634673,-0.215093,0.05802199999999999,0.0,1.6611293225069172,1.0,1.0,Ba
7730.70637,-43.97200000000066,1.84493905,-0.15707100000000002,0.017559999999999992,0.0,0.6429986764097817,1.0,1.0,bA
7730.70837,-43.970000000000255,1.8430979700000003,-0.13951100000000002,-0.018209999999999976,0.0,0.6657583079543123,1.0,-1.0,bA
7730.710370000001,-43.96799999999985,1.84242153,-0.157721,-0.01436800000000002,0.0,0.5262381396760036,1.0,-1.0,bA
7730.71237,-43.96600000000035,1.84709535,-0.17208900000000002,0.039605,0.0,1.2758284807665816,1.0,1.0,Ba
7730.714370000001,-43.96399999999994,1.8474232400000001,-0.13248400000000002,0.011487000000000011,0.0,0.4129363868440401,1.0,1.0,bA
7730.71637,-43.962000000000444,1.84696481,-0.12099700000000001,0.05136800000000001,0.0,1.532445341768211,1.0,1.0,Ba
7730.7183700000005,-43.960000000000036,1.8479536600000002,-0.069629,-0.10840500000000003,0.0,2.0,1.0,-1.0,Ba
7730.72037,-43.95800000000054,1.8519849199999998,-0.17803400000000003,0.014644000000000018,0.0,0.5366799392152287,1.0,1.0,bA
7730.72237,-43.95600000000013,1.8460555100000002,-0.16339,-0.014770000000000005,0.0,0.5414241195079115,1.0,-1.0,bA
7730.72437,-43.95400000000063,1.8464576700000002,-0.17816,0.015732999999999997,0.0,0.5772226202875118,1.0,1.0,bA
7730.72637,-43.952000000000226,1.8444297099999998,-0.16242700000000002,-0.015904999999999975,0.0,0.5835324667221107,1.0,-1.0,bA
7730.728370000001,-43.94999999999982,1.84325085,-0.178332,-0.009718000000000032,0.0,0.33913661459416766,1.0,-1.0,bA
7730.73037,-43.94800000000032,1.8412301300000002,-0.18805000000000002,0.029192000000000023,0.0,1.0079012352742165,1.0,1.0,Ba
7730.732370000001,-43.94599999999991,1.84549621,-0.158858,0.03998399999999999,0.0,1.2847767623825015,1.0,1.0,Ba
7730.73437,-43.944000000000415,1.84677092,-0.11887400000000001,0.00020299999999999485,0.0,0.0,1.0,1.0,bA
7730.7363700000005,-43.94200000000001,1.84761299,-0.11867100000000001,-0.014246999999999996,0.0,0.5216386596582085,1.0,-1.0,bA
7730.73837,-43.94000000000051,1.8480433,-0.132918,-0.061475,0.0,1.7240129059229945,1.0,-1.0,Ba
7730.74037,-43.9380000000001,1.8505653000000002,-0.194393,-0.04973600000000003,0.0,1.4992246583244597,1.0,-1.0,Ba
7730.74237,-43.936000000000604,1.8450053,-0.24412900000000004,0.004192000000000029,0.0,0.0836746522950021,1.0,1.0,bA
7730.74437,-43.9340000000002,1.8454257299999999,-0.239937,0.07974300000000001,0.0,2.0,1.0,1.0,Ba
7730.74637,-43.9320000000007,1.84379419,-0.160194,-0.022423000000000026,0.0,0.80585883332714,1.0,-1.0,bA
7730.74837,-43.93000000000029,1.84249837,-0.18261700000000003,0.02820800000000001,0.0,0.9800797310765239,1.0,1.0,bA
7730.750370000001,-43.927999999999884,1.841104,-0.15440900000000002,-0.005517999999999995,0.0,0.14882491864726075,1.0,-1.0,bA
7730.75237,-43.926000000000386,1.84486457,-0.159927,0.024854000000000015,0.0,0.8814113105662239,1.0,1.0,bA
7730.754370000001,-43.92399999999998,1.84666952,-0.135073,0.043691999999999995,0.0,1.3697625141115763,1.0,1.0,Ba
7730.75637,-43.92200000000048,1.8474538,-0.091381,-0.0013110000000000066,0.0,0.0,1.0,-1.0,bA
7730.7583700000005,-43.92000000000007,1.84787291,-0.09269200000000001,-0.07741500000000003,0.0,1.9858156590952583,1.0,-1.0,Ba
7730.76037,-43.918000000000575,1.85030326,-0.17010700000000004,-0.0019899999999999918,0.0,0.0,1.0,-1.0,bA
7730.76237,-43.91600000000017,1.84617279,-0.17209700000000003,0.02103000000000002,0.0,0.7608892078945695,1.0,1.0,bA
7730.76437,-43.91400000000067,1.84488711,-0.151067,-0.023983000000000004,0.0,0.8547529847026759,1.0,-1.0,bA
7730.76637,-43.91200000000026,1.8437503599999998,-0.17505,0.025940999999999992,0.0,0.9140650167156138,1.0,1.0,bA
7730.768370000001,-43.909999999999854,1.84338573,-0.14910900000000002,-0.003134999999999999,0.0,0.029756315014190737,1.0,-1.0,bA
7730.77037,-43.90800000000036,1.84184964,-0.15224400000000002,-0.005065000000000014,0.0,0.12686693032071733,1.0,-1.0,bA
7730.772370000001,-43.90599999999995,1.84614002,-0.15730900000000003,0.02199200000000001,0.0,0.7920805840726872,1.0,1.0,bA
7730.77437,-43.90400000000045,1.84621911,-0.13531700000000002,0.01681600000000001,0.0,0.616540946913864,1.0,1.0,bA
7730.7763700000005,-43.902000000000044,1.84712007,-0.11850100000000001,-0.04806399999999998,0.0,1.4644534422209508,1.0,-1.0,Ba
7730.77837,-43.900000000000546,1.8468907099999998,-0.166565,0.021369,0.0,0.7719507948871894,1.0,1.0,bA
7730.78037,-43.89800000000014,1.85077651,-0.145196,-0.058926000000000034,0.0,1.6778344229209285,1.0,-1.0,Ba
7730.78237,-43.89600000000064,1.84525819,-0.20412200000000003,-0.014273999999999981,0.0,0.5226661450190184,1.0,-1.0,bA
7730.78437,-43.89400000000023,1.84601851,-0.218396,0.05749599999999999,0.0,1.6513278407319036,1.0,1.0,Ba
7730.786370000001,-43.891999999999825,1.8439060900000002,-0.16090000000000002,-0.020751999999999993,0.0,0.7517602058466734,1.0,-1.0,bA
7730.78837,-43.89000000000033,1.84200729,-0.181652,-0.04335900000000001,0.0,1.3623134603801397,1.0,-1.0,Ba
7730.790370000001,-43.88799999999992,1.83846101,-0.22501100000000002,0.047595000000000026,0.0,1.454561745289305,1.0,1.0,Ba
7730.79237,-43.88600000000042,1.8441478299999998,-0.177416,0.02709299999999995,0.0,0.9479538818207041,1.0,1.0,bA
7730.7943700000005,-43.884000000000015,1.84525476,-0.15032300000000004,-0.00679699999999997,0.0,0.20923107818300668,1.0,-1.0,bA
7730.79637,-43.88200000000052,1.8455950500000002,-0.15712,0.006530000000000008,0.0,0.196809221200737,1.0,1.0,bA
7730.79837,-43.88000000000011,1.84611406,-0.15059,-0.0032190000000000274,0.0,0.03410880945828438,1.0,-1.0,bA
7730.80037,-43.87800000000061,1.8493407400000001,-0.15380900000000003,-0.01027699999999998,0.0,0.3628298668382693,1.0,-1.0,bA
7730.80237,-43.876000000000204,1.8434086600000001,-0.164086,0.006361999999999979,0.0,0.1889431294632094,1.0,1.0,bA
7730.80437,-43.874000000000706,1.84202856,-0.15772400000000003,0.005458000000000018,0.0,0.14593395837055903,1.0,1.0,bA
7730.80637,-43.8720000000003,1.8428741,-0.152266,-0.002603999999999995,0.0,0.0019628238419750446,1.0,-1.0,bA
7730.808370000001,-43.86999999999989,1.84205728,-0.15487,0.03244799999999998,0.0,1.096633898404203,1.0,1.0,Ba
7730.81037,-43.86800000000039,1.8406592700000002,-0.12242200000000003,-0.05327499999999996,0.0,1.5704034889702065,1.0,-1.0,Ba
7730.812370000001,-43.865999999999985,1.8448759300000002,-0.175697,0.029428999999999955,0.0,1.0145299450802647,1.0,1.0,Ba
7730.81437,-43.86400000000049,1.84559695,-0.14626800000000004,0.02060600000000004,0.0,0.746944740027812,1.0,1.0,bA
7730.8163700000005,-43.86200000000008,1.84422434,-0.125662,-0.011184999999999973,0.0,0.40057771542201565,1.0,-1.0,bA
7730.81837,-43.86000000000058,1.8441389,-0.13684699999999997,-0.03260300000000005,0.0,1.1007368326281697,1.0,-1.0,Ba
7730.82037,-43.858000000000175,1.8498832,-0.16945000000000002,-0.0067929999999999935,0.0,0.20904569797213693,1.0,-1.0,bA
7730.82237,-43.85600000000068,1.84558268,-0.176243,-0.04097799999999999,0.0,1.3080086128961315,1.0,-1.0,Ba
7730.82437,-43.85400000000027,1.84418856,-0.217221,0.00781399999999996,0.0,0.2556755002339233,1.0,1.0,bA
7730.826370000001,-43.85199999999986,1.84441869,-0.20940700000000004,0.039021,0.0,1.2619406421794097,1.0,1.0,Ba
7730.82837,-43.850000000000364,1.8417695799999998,-0.17038600000000004,-0.00620699999999999,0.0,0.1816510072323143,1.0,-1.0,bA
7730.830370000001,-43.847999999999956,1.8384703,-0.17659300000000003,0.02645100000000003,0.0,0.9291571711744256,1.0,1.0,bA
7730.83237,-43.84600000000046,1.8441297100000003,-0.150142,0.032207,0.0,1.0902333707985241,1.0,1.0,Ba
7730.8343700000005,-43.84400000000005,1.8445013399999999,-0.117935,0.018055,0.0,0.6603605508978929,1.0,1.0,bA
7730.83637,-43.84200000000055,1.84470009,-0.09988,-0.056167999999999996,0.0,1.626309361680823,1.0,-1.0,Ba
7730.83837,-43.840000000000146,1.8452501499999998,-0.156048,0.009685999999999972,0.0,0.3377695370544886,1.0,1.0,bA
7730.84037,-43.83800000000065,1.8505827199999998,-0.14636200000000002,0.03189700000000002,0.0,1.0819622157135738,1.0,1.0,Ba
7730.84237,-43.83600000000024,1.8433029,-0.114465,-0.11478600000000004,0.0,2.0,1.0,-1.0,Ba
7730.844370000001,-43.83399999999983,1.8443442499999998,-0.22925100000000004,0.04851900000000001,0.0,1.4739913465222136,1.0,1.0,Ba
7730.84637,-43.832000000000335,1.8414316,-0.18073200000000003,0.013181000000000026,0.0,0.48053147972434024,1.0,1.0,bA
7730.848370000001,-43.82999999999993,1.84128808,-0.167551,-0.024085000000000023,0.0,0.8578980863030063,1.0,-1.0,bA
7730.85037,-43.82800000000043,1.8388519300000001,-0.19163600000000003,0.035003000000000006,0.0,1.162949621292756,1.0,1.0,Ba
7730.8523700000005,-43.82600000000002,1.84397478,-0.15663300000000002,0.04969000000000001,0.0,1.4982781475963076,1.0,1.0,Ba
7730.85437,-43.824000000000524,1.84404974,-0.10694300000000001,-0.020575999999999983,0.0,0.7459534499227095,1.0,-1.0,bA
7730.85637,-43.822000000000116,1.84576658,-0.127519,-0.027510000000000007,0.0,0.9600448577823527,1.0,-1.0,bA
7730.85837,-43.82000000000062,1.84567721,-0.155029,0.069086,0.0,1.8544086408217304,1.0,1.0,Ba
7730.86037,-43.81800000000021,1.8502729100000002,-0.085943,-0.06815500000000001,0.0,1.8390211604609872,1.0,-1.0,Ba
7730.86237,-43.81600000000071,1.84445078,-0.154098,-0.06341600000000003,0.0,1.7582976704210513,1.0,-1.0,Ba
7730.86437,-43.814000000000306,1.8441494600000001,-0.21751400000000004,-0.04382799999999998,0.0,1.372794750785497,1.0,-1.0,Ba
7730.866370000001,-43.8119999999999,1.84141398,-0.261342,0.105849,0.0,2.0,1.0,1.0,Ba
7730.86837,-43.8100000000004,1.8412347500000001,-0.15549300000000002,-0.011360999999999954,0.0,0.40779180628201195,1.0,-1.0,bA
7730.870370000001,-43.80799999999999,1.83961478,-0.16685399999999997,0.03948299999999996,0.0,1.272937271736338,1.0,1.0,Ba
7730.87237,-43.806000000000495,1.84309665,-0.127371,-0.018663999999999986,0.0,0.681463768077352,1.0,-1.0,bA
7730.87437,-43.80400000000009,1.84447356,-0.146035,-0.011651000000000022,0.0,0.4196076437736262,1.0,-1.0,bA
7730.87637,-43.80200000000059,1.8449764300000002,-0.15768600000000002,-0.031844999999999984,0.0,1.0805705677013169,1.0,-1.0,Ba
7730.87837,-43.80000000000018,1.84564344,-0.189531,-0.030100000000000016,0.0,1.033148636180362,1.0,-1.0,Ba
