split,case_id,regime,mode,progress,front,front_velocity,candidate_geometry,open_mismatch,connection_response,hidden_edge_mean
holdout,0,progressive,forward,0.7395833333333333,0.7395833333333333,0.0013020833333332593,0.648480610285074,0.19275482627861754,0.6938964333494073,0.6489445884792154
holdout,0,progressive,forward,0.7408854166666666,0.7408854166666666,0.0013020833333333703,0.6497443356552026,0.1918427679353773,0.6986091186011757,0.6501675710474819
holdout,0,progressive,forward,0.7421875,0.7421875,0.0013020833333333703,0.6510086094320668,0.19093114362114963,0.7008929236402167,0.6513918856328722
holdout,0,progressive,forward,0.7434895833333333,0.7434895833333333,0.0013020833333332593,0.6522734272288137,0.19001996552769268,0.6992396599417667,0.652617688282584
holdout,0,progressive,forward,0.7447916666666666,0.7447916666666666,0.0013020833333333703,0.6535387825085643,0.18910924605752044,0.7065494165960755,0.6538451337611056
holdout,0,progressive,forward,0.74609375,0.74609375,0.0013020833333333703,0.6548046666487128,0.18819899782320007,0.710809371766664,0.6550743743214814
holdout,0,progressive,forward,0.7473958333333333,0.7473958333333333,0.0013020833333332593,0.6560710690168298,0.1872892336465766,0.7040360637468976,0.6563055585062475
holdout,0,progressive,forward,0.7486979166666666,0.7486979166666666,0.0013020833333333703,0.6573379770576269,0.18637996655792466,0.7101762775889295,0.6575388299893083
holdout,0,progressive,forward,0.75,0.75,0.0013020833333333703,0.6586053763903721,0.18547120979502787,0.7096806948148178,0.658774326469227
holdout,0,progressive,forward,0.7513020833333333,0.7513020833333333,0.0013020833333332593,0.6598732509160707,0.1845629768021849,0.7039414545538925,0.6600121786234976
holdout,0,progressive,forward,0.7526041666666666,0.7526041666666666,0.0013020833333333703,0.6611415829336662,0.18365528122914235,0.7091913784268952,0.6612525091323608
holdout,0,progressive,forward,0.75390625,0.75390625,0.0013020833333333703,0.6624103532644521,0.18274813692995523,0.7089773991518001,0.6624954317796382
holdout,0,progressive,forward,0.7552083333333333,0.7552083333333333,0.0013020833333332593,0.6636795413838422,0.18184155796177398,0.700922564726979,0.6637410506369206
holdout,0,progressive,forward,0.7565104166666666,0.7565104166666666,0.0013020833333333703,0.6649491255596042,0.1809355585835582,0.6905825218201832,0.6649894593362513
holdout,0,progressive,forward,0.7578125,0.7578125,0.0013020833333333703,0.6662190829956138,0.18003015325471866,0.6940826798592629,0.6662407404352443
holdout,0,progressive,forward,0.7591145833333333,0.7591145833333333,0.0013020833333332593,0.6674893899801794,0.1791253566336858,0.6974107287377015,0.6674949648773567
holdout,0,progressive,forward,0.7604166666666666,0.7604166666666666,0.0013020833333333703,0.6687600220379462,0.17822118357640557,0.6944275296145027,0.668752191548843
holdout,0,progressive,forward,0.76171875,0.76171875,0.0013020833333333703,0.6700309540843904,0.1773176491347645,0.6961476395897677,0.6700124669327527
holdout,0,progressive,forward,0.7630208333333333,0.7630208333333333,0.0013020833333332593,0.6713021605819046,0.17641476855494148,0.6977209605341768,0.6712758248592214
holdout,0,progressive,forward,0.7643229166666666,0.7643229166666666,0.0013020833333333703,0.6725736156964764,0.175512557275689,0.6978622616032505,0.6725422863502579
holdout,0,progressive,forward,0.765625,0.765625,0.0013020833333333703,0.6738452934539744,0.17461103092654323,0.6998698518020026,0.6738118595562634
holdout,0,progressive,forward,0.7669270833333333,0.7669270833333333,0.0013020833333332593,0.6751171678950737,0.17371020532596343,0.6991310510575496,0.6750845397806462
holdout,0,progressive,forward,0.7682291666666666,0.7682291666666666,0.0013020833333333703,0.6763892132278769,0.1728100964794014,0.7037441428456881,0.6763603095881214
holdout,0,progressive,forward,0.76953125,0.76953125,0.0013020833333333703,0.6776614039773097,0.1719107205773021,0.7034854702882394,0.6776391389916263
holdout,0,progressive,forward,0.7708333333333333,0.7708333333333333,0.0013020833333332593,0.6789337151304219,0.1710120939930348,0.7051082461206637,0.678920985712232
holdout,0,progressive,forward,0.7721354166666666,0.7721354166666666,0.0013020833333333703,0.680206122276749,0.1701142332807565,0.7065539131209109,0.6802057955060097
holdout,0,progressive,forward,0.7734375,0.7734375,0.0013020833333333703,0.6814786017429518,0.1692171551732084,0.7045906558490954,0.6814935025514997
holdout,0,progressive,forward,0.7747395833333333,0.7747395833333333,0.0013020833333332593,0.6827511307209917,0.16832087657944556,0.7076309184244313,0.6827840298912468
holdout,0,progressive,forward,0.7760416666666666,0.7760416666666666,0.0013020833333333703,0.6840236873891653,0.1674254145825007,0.7037005749249652,0.684077289920787
holdout,0,progressive,forward,0.77734375,0.77734375,0.0013020833333333703,0.6852962510253733,0.16653078643698419,0.6975309258216091,0.6853731849185166
holdout,0,progressive,forward,0.7786458333333333,0.7786458333333333,0.0013020833333332593,0.6865688021120683,0.1656370095666194,0.7018361365363415,0.6866716076100061
holdout,0,progressive,forward,0.7799479166666666,0.7799479166666666,0.0013020833333333703,0.6878413224323887,0.16474410156171565,0.7024395288843271,0.6879724417605635
holdout,0,progressive,forward,0.78125,0.78125,0.0013020833333333703,0.6891137951570514,0.16385208017657998,0.6974492905489281,0.6892755627901626
holdout,0,progressive,forward,0.7825520833333333,0.7825520833333333,0.0013020833333332593,0.6903862049216511,0.16296096332686752,0.6998231487696209,0.6905808384052504
holdout,0,progressive,forward,0.7838541666666666,0.7838541666666666,0.0013020833333333703,0.6916585378940786,0.16207076908687318,0.69821472118036,0.6918881292423903
holdout,0,progressive,forward,0.78515625,0.78515625,0.0013020833333333703,0.6929307818318434,0.16118151568676503,0.6984808417858377,0.6931972895192015
holdout,0,progressive,forward,0.7864583333333333,0.7864583333333333,0.0013020833333332593,0.6942029261291565,0.16029322150976083,0.6990521717122016,0.694508167688588
holdout,0,progressive,forward,0.7877604166666666,0.7877604166666666,0.0013020833333333703,0.6954749618537001,0.15940590508924854,0.6974052526936678,0.6958206070927994
holdout,0,progressive,forward,0.7890625,0.7890625,0.0013020833333333703,0.696746881773076,0.15851958510585362,0.7036951660669442,0.6971344466144315
holdout,0,progressive,forward,0.7903645833333333,0.7903645833333333,0.0013020833333332593,0.6980186803709976,0.1576342803844525,0.7099722862972151,0.6984495213220283
holdout,0,progressive,forward,0.7916666666666666,0.7916666666666666,0.0013020833333333703,0.6992903538533508,0.15675000989113524,0.7170386115986553,0.6997656631084894
holdout,0,progressive,forward,0.79296875,0.79296875,0.0013020833333333703,0.7005619001443157,0.15586679273011833,0.7145172268244645,0.701082701320991
holdout,0,progressive,forward,0.7942708333333333,0.7942708333333333,0.0013020833333332593,0.7018333188727989,0.15498464814060903,0.7201584219792737,0.7024004633816117
holdout,0,progressive,forward,0.7955729166666666,0.7955729166666666,0.0013020833333333703,0.7031046113494857,0.1541035954936228,0.7321698520867873,0.7037187753982665
holdout,0,progressive,forward,0.796875,0.796875,0.0013020833333333703,0.7043757805348749,0.1532236542887561,0.7262540797262045,0.7050374627659327
holdout,0,progressive,forward,0.7981770833333333,0.7981770833333333,0.0013020833333332593,0.7056468309987072,0.15234484415091512,0.7227001627982654,0.706356350758446
holdout,0,progressive,forward,0.7994791666666666,0.7994791666666666,0.0013020833333333703,0.7069177688712489,0.15146718482700283,0.7219532400707113,0.7076752651113981
holdout,0,progressive,forward,0.80078125,0.80078125,0.0013020833333333703,0.7081886017869323,0.15059069618256626,0.7271475554016782,0.7089940325968198
holdout,0,progressive,forward,0.8020833333333333,0.8020833333333333,0.0013020833333332593,0.7094593388208903,0.14971539819840482,0.7339930960616605,0.7103124815904449
holdout,0,progressive,forward,0.8033854166666666,0.8033854166666666,0.0013020833333333703,0.710729990418965,0.14884131096714243,0.7376377959314653,0.7116304426323583
holdout,0,progressive,forward,0.8046875,0.8046875,0.0013020833333333703,0.7120005683217878,0.1479684546897647,0.7351436848868419,0.7129477489817921
holdout,0,progressive,forward,0.8059895833333333,0.8059895833333333,0.0013020833333332593,0.7132710854835647,0.14709684967212325,0.7312204123959379,0.7142642371667096
holdout,0,progressive,forward,0.8072916666666666,0.8072916666666666,0.0013020833333333703,0.7145415559862138,0.1462265163214083,0.7262991907869089,0.7155797475286299
holdout,0,progressive,forward,0.80859375,0.80859375,0.0013020833333333703,0.7158119949495196,0.14535747514259287,0.7284534077353111,0.7168941247629055
holdout,0,progressive,forward,0.8098958333333333,0.8098958333333333,0.0013020833333332593,0.7170824184379839,0.14448974673484882,0.737383207487212,0.7182072184543624
holdout,0,progressive,forward,0.8111979166666666,0.8111979166666666,0.0013020833333333703,0.7183528433650539,0.14362335178793748,0.7337542929188212,0.7195188836078668
holdout,0,progressive,forward,0.8125,0.8125,0.0013020833333333703,0.719623287395416,0.14275831107857698,0.7359904803722519,0.720828981173003
holdout,0,progressive,forward,0.8138020833333333,0.8138020833333333,0.0013020833333332593,0.7208937688460413,0.14189464546678748,0.7377544519652044,0.7221373785616365
holdout,0,progressive,forward,0.8151041666666666,0.8151041666666666,0.0013020833333333703,0.722164306586659,0.14103237589221676,0.7323066635361688,0.7234439501567043
holdout,0,progressive,forward,0.81640625,0.81640625,0.0013020833333333703,0.7234349199403322,0.14017152337044783,0.732366006868611,0.72474857781015
holdout,0,progressive,forward,0.8177083333333333,0.8177083333333333,0.0013020833333332593,0.7247056285847888,0.13931210898929094,0.7326992630792549,0.7260511513274805
holdout,0,progressive,forward,0.8190104166666666,0.8190104166666666,0.0013020833333333703,0.7259764524551503,0.1384541539050607,0.7287244723669642,0.7273515689360173
holdout,0,progressive,forward,0.8203125,0.8203125,0.0013020833333333703,0.7272474116486742,0.1375976793388422,0.7373422861246361,0.7286497377335216
holdout,0,progressive,forward,0.8216145833333333,0.8216145833333333,0.0013020833333332593,0.728518526332107,0.1367427065727462,0.7399107472957112,0.729945574113526
holdout,0,progressive,forward,0.8229166666666666,0.8229166666666666,0.0013020833333333703,0.7297898166522181,0.13588925694615575,0.7425596997425067,0.7312390041634019
holdout,0,progressive,forward,0.82421875,0.82421875,0.0013020833333333703,0.7310613026500473,0.13503735185196739,0.7489571390847916,0.7325299640309506
holdout,0,progressive,forward,0.8255208333333333,0.8255208333333333,0.0013020833333332593,0.7323330041793776,0.13418701273282702,0.7529482158680703,0.7338184002551226
holdout,0,progressive,forward,0.8268229166666666,0.8268229166666666,0.0013020833333333703,0.7336049408299005,0.133338261077363,0.7518533917454192,0.7351042700563729
holdout,0,progressive,forward,0.828125,0.828125,0.0013020833333333703,0.7348771318555068,0.13249111841641925,0.7526332387578549,0.7363875415821275
holdout,0,progressive,forward,0.8294270833333333,0.8294270833333333,0.0013020833333332593,0.736149596108099,0.13164560631928818,0.7527608385104323,0.7376681941029057
holdout,0,progressive,forward,0.8307291666666666,0.8307291666666666,0.0013020833333333703,0.7374223519772742,0.13080174638994732,0.7481489449977337,0.7389462181547906
holdout,0,progressive,forward,0.83203125,0.83203125,0.0013020833333333703,0.7386954173361875,0.12995956026329986,0.7447035911710904,0.7402216156241779
holdout,0,progressive,forward,0.8333333333333333,0.8333333333333333,0.0013020833333332593,0.7399688094938597,0.12911906960142175,0.7383330607328314,0.7414943997710746
holdout,0,progressive,forward,0.8346354166666666,0.8346354166666666,0.0013020833333333703,0.7412425451541462,0.12828029608981623,0.7381246017948304,0.7427645951876343
holdout,0,progressive,forward,0.8359375,0.8359375,0.0013020833333333703,0.742516640381536,0.12744326143367868,0.7451606171701328,0.7440322376891316
holdout,0,progressive,forward,0.8372395833333333,0.8372395833333333,0.0013020833333332593,0.7437911105739039,0.12660798735417206,0.7456509011806222,0.7452973741351651
holdout,0,progressive,forward,0.8385416666666666,0.8385416666666666,0.0013020833333333703,0.7450659704422866,0.1257744955847147,0.7454657011551653,0.7465600621795507
holdout,0,progressive,forward,0.83984375,0.83984375,0.0013020833333333703,0.7463412339977037,0.12494280786728365,0.744909226285678,0.7478203699481009
holdout,0,progressive,forward,0.8411458333333333,0.8411458333333333,0.0013020833333332593,0.7476169145449981,0.12411294594873234,0.7391270150464793,0.7490783756442733
holdout,0,progressive,forward,0.8424479166666666,0.8424479166666666,0.0013020833333333703,0.7488930246836147,0.12328493157712601,0.7378040412534566,0.7503341670835226
holdout,0,progressive,forward,0.84375,0.84375,0.0013020833333333703,0.7501695763151884,0.12245878649809565,0.7396022943707772,0.751587841158054
holdout,0,progressive,forward,0.8450520833333333,0.8450520833333333,0.0013020833333332593,0.7514465806577627,0.12163453245121163,0.7354171714530986,0.7528395032345782
holdout,0,progressive,forward,0.8463541666666666,0.8463541666666666,0.0013020833333333703,0.7527240482664113,0.12081219116637806,0.7421476966351918,0.7540892664885743
holdout,0,progressive,forward,0.84765625,0.84765625,0.0013020833333333703,0.7540019890599797,0.11999178436025015,0.7503543839599265,0.7553372511794612
holdout,0,progressive,forward,0.8489583333333333,0.8489583333333333,0.0013020833333332593,0.7552804123536291,0.11917333373267402,0.7580338233147045,0.756583583871955
holdout,0,progressive,forward,0.8502604166666666,0.8502604166666666,0.0013020833333333703,0.7565593268968034,0.11835686096315115,0.7677679720210431,0.757828396609735
holdout,0,progressive,forward,0.8515625,0.8515625,0.0013020833333333703,0.7578387409162056,0.1175423877073288,0.7728914420380603,0.7590718260483239
holdout,0,progressive,forward,0.8528645833333333,0.8528645833333333,0.0013020833333332593,0.7591186621633247,0.11672993559351608,0.771959406029012,0.7603140125548197
holdout,0,progressive,forward,0.8541666666666666,0.8541666666666666,0.0013020833333333703,0.7603990979660106,0.115919526219227,0.7728548897943771,0.7615550992827511
holdout,0,progressive,forward,0.85546875,0.85546875,0.0013020833333333703,0.7616800552835588,0.11511118114775232,0.7739956262480068,0.7627952312308979
holdout,0,progressive,forward,0.8567708333333333,0.8567708333333333,0.0013020833333332593,0.7629615407647319,0.11430492190475931,0.7740611409503939,0.7640345542953512
holdout,0,progressive,forward,0.8580729166666666,0.8580729166666666,0.0013020833333333703,0.7642435608081118,0.1135007699749205,0.7720387172033215,0.7652732143244381
holdout,0,progressive,forward,0.859375,0.859375,0.0013020833333333703,0.7655261216241455,0.11269874679857332,0.7721292372020241,0.7665113561863458
holdout,0,progressive,forward,0.8606770833333333,0.8606770833333333,0.0013020833333332593,0.7668092292982275,0.11189887376840894,0.7743597614225931,0.767749122859365
holdout,0,progressive,forward,0.8619791666666666,0.8619791666666666,0.0013020833333333703,0.7680928898541395,0.11110117222619191,0.7781316214286298,0.7689866545546271
holdout,0,progressive,forward,0.86328125,0.86328125,0.0013020833333333703,0.7693771093171454,0.11030566345951157,0.7765185220750992,0.7702240878810238
holdout,0,progressive,forward,0.8645833333333333,0.8645833333333333,0.0013020833333332593,0.7706618937760399,0.10951236869856369,0.7779561517549791,0.7714615550616741
holdout,0,progressive,forward,0.8658854166666666,0.8658854166666666,0.0013020833333333703,0.7719472494434312,0.10872130911296365,0.7830088261751567,0.7726991832108486
holdout,0,progressive,forward,0.8671875,0.8671875,0.0013020833333333703,0.773233182713543,0.10793250580859168,0.7801400855869229,0.7739370936796599
holdout,0,progressive,forward,0.8684895833333333,0.8684895833333333,0.0013020833333332593,0.7745197002168234,0.1071459798244688,0.7834081966504115,0.7751754014781207
holdout,0,progressive,forward,0.8697916666666666,0.8697916666666666,0.0013020833333333703,0.7758068088706566,0.10636175212966414,0.7846560328345029,0.7764142147803208
holdout,0,progressive,forward,0.87109375,0.87109375,0.0013020833333333703,0.7770945159254893,0.1055798436202338,0.786818721555498,0.7776536345185335
holdout,0,progressive,forward,0.8723958333333333,0.8723958333333333,0.0013020833333332593,0.7783828290057062,0.10480027511619043,0.7906813916890532,0.778893754071013
holdout,0,progressive,forward,0.8736979166666666,0.8736979166666666,0.0013020833333333703,0.7796717561446109,0.10402306735850275,0.794103428901158,0.7801346590471143
holdout,0,progressive,forward,0.875,0.875,0.0013020833333333703,0.7809613058129068,0.10324824100612662,0.7989359220004413,0.7813764271721713
holdout,0,progressive,forward,0.8763020833333333,0.8763020833333333,0.0013020833333332593,0.7822514869401062,0.10247581663306433,0.8041519368186665,0.7826191282733151
holdout,0,progressive,forward,0.8776041666666666,0.8776041666666666,0.0013020833333333703,0.7835423089283426,0.10170581472545352,0.8042814689387239,0.7838628243661343
holdout,0,progressive,forward,0.87890625,0.87890625,0.0013020833333333703,0.7848337816581081,0.1009382556786853,0.7977371098047638,0.7851075698407737
holdout,0,progressive,forward,0.8802083333333333,0.8802083333333333,0.0013020833333332593,0.7861259154854943,0.10017315979454881,0.7993657375263516,0.7863534117447777
holdout,0,progressive,forward,0.8815104166666666,0.8815104166666666,0.0013020833333333703,0.7874187212305738,0.09941054727840362,0.7958957445668304,0.7876003901587058
holdout,0,progressive,forward,0.8828125,0.8828125,0.0013020833333333703,0.7887122101566215,0.09865043823637847,0.7990888288892724,0.7888485386593189
holdout,0,progressive,forward,0.8841145833333333,0.8841145833333333,0.0013020833333332593,0.7900063939399469,0.09789285267259448,0.803202872063717,0.7900978848639636
holdout,0,progressive,forward,0.8854166666666666,0.8854166666666666,0.0013020833333333703,0.7913012846301762,0.09713781048641298,0.8079353507841823,0.791348451048691
holdout,0,progressive,forward,0.88671875,0.88671875,0.0013020833333333703,0.792596894600902,0.09638533146970696,0.8076820314643705,0.7926002548316486
holdout,0,progressive,forward,0.8880208333333333,0.8880208333333333,0.0013020833333332593,0.7938932364906897,0.09563543530415411,0.8051258319532412,0.7938533099124012
holdout,0,progressive,forward,0.8893229166666666,0.8893229166666666,0.0013020833333333703,0.7951903231345187,0.09488814155855081,0.8103212080947555,0.795107626857076
holdout,0,progressive,forward,0.890625,0.890625,0.0013020833333333703,0.796488167485806,0.0941434696861465,0.8104575871216472,0.7963632139186044
holdout,0,progressive,forward,0.8919270833333333,0.8919270833333333,0.0013020833333332593,0.7977867825292501,0.09340143902199605,0.8105947837859773,0.7976200778808576
holdout,0,progressive,forward,0.8932291666666666,0.8932291666666666,0.0013020833333333703,0.7990861811848091,0.09266206878032926,0.8203544092763029,0.798878224915148
holdout,0,progressive,forward,0.89453125,0.89453125,0.0013020833333333703,0.8003863762032086,0.09192537805193715,0.8266700099512743,0.8001376614374095
holdout,0,progressive,forward,0.8958333333333333,0.8958333333333333,0.0013020833333332593,0.8016873800534515,0.09119138580157174,0.8291465492332544,0.8013983949543639
holdout,0,progressive,forward,0.8971354166666666,0.8971354166666666,0.0013020833333333703,0.8029892048028836,0.0904601108653594,0.8302874652168605,0.8026604348871349
holdout,0,progressive,forward,0.8984375,0.8984375,0.0013020833333333703,0.804291861990429,0.08973157194822637,0.8347575916592017,0.8039237933610968
holdout,0,progressive,forward,0.8997395833333333,0.8997395833333333,0.0013020833333332593,0.805595362493694,0.08900578762133379,0.8350935828982756,0.8051884859512016
holdout,0,progressive,forward,0.9010416666666666,0.9010416666666666,0.0013020833333333703,0.8068997163906866,0.08828277631952178,0.8372601805432817,0.8064545323726439
holdout,0,progressive,forward,0.90234375,0.90234375,0.0013020833333333703,0.8082049328169653,0.08756255633876128,0.8336483014177422,0.8077219571074682
holdout,0,progressive,forward,0.9036458333333333,0.9036458333333333,0.0013020833333332593,0.8095110198190814,0.08684514583361107,0.83282713397446,0.8089907899585883
holdout,0,progressive,forward,0.9049479166666666,0.9049479166666666,0.0013020833333333703,0.8108179842052193,0.08613056281467915,0.8298746499453262,0.810261066523658
holdout,0,progressive,forward,0.90625,0.90625,0.0013020833333333703,0.8121258313939826,0.08541882514608767,0.828358391670581,0.8115328285823027
holdout,0,progressive,forward,0.9075520833333333,0.9075520833333333,0.0013020833333332593,0.8134345652623001,0.08470995054293824,0.8270880333502951,0.8128061243913478
holdout,0,progressive,forward,0.9088541666666666,0.9088541666666666,0.0013020833333333703,0.8147441879934412,0.08400395656877735,0.825477214610521,0.8140810088838863
holdout,0,progressive,forward,0.91015625,0.91015625,0.0013020833333333703,0.816054699926158,0.08330086063306064,0.8321830443097895,0.8153575437692435
holdout,0,progressive,forward,0.9114583333333333,0.9114583333333333,0.0013020833333332593,0.8173660994059515,0.0826006799886134,0.835559995816783,0.8166357975321556
holdout,0,progressive,forward,0.9127604166666666,0.9127604166666666,0.0013020833333333703,0.8186783826394762,0.08190343172908679,0.8391295475349221,0.8179158453307229
holdout,0,progressive,forward,0.9140625,0.9140625,0.0013020833333333703,0.8199915435530645,0.08120913278640833,0.8419015563636973,0.8191977687939194
holdout,0,progressive,forward,0.9153645833333333,0.9153645833333333,0.0013020833333332593,0.8213055736563376,0.0805177999282251,0.83974186715435,0.8204816557206461
holdout,0,progressive,forward,0.9166666666666666,0.9166666666666666,0.0013020833333333703,0.8226204619118299,0.0798294497553377,0.8435563835741003,0.821767599683439
holdout,0,progressive,forward,0.91796875,0.91796875,0.0013020833333333703,0.8239361946115172,0.07914409869912545,0.8478884624390022,0.8230556995410228
holdout,0,progressive,forward,0.9192708333333333,0.9192708333333333,0.0013020833333332593,0.8252527552610825,0.07846176301895977,0.8472815824224036,0.824346058864883
holdout,0,progressive,forward,0.9205729166666666,0.9205729166666666,0.0013020833333333703,0.8265701244726937,0.07778245879960524,0.849071546058598,0.8256387852859316
holdout,0,progressive,forward,0.921875,0.921875,0.0013020833333333703,0.82788827986701,0.07710620194860798,0.8551613331610273,0.8269339897681203
holdout,0,progressive,forward,0.9231770833333333,0.9231770833333333,0.0013020833333332593,0.8292071959850457,0.07643300819366929,0.856309401468921,0.8282317858165555
holdout,0,progressive,forward,0.9244791666666666,0.9244791666666666,0.0013020833333333703,0.8305268442104554,0.07576289308000352,0.8501122453159351,0.8295322886282126
holdout,0,progressive,forward,0.92578125,0.92578125,0.0013020833333333703,0.8318471927027075,0.0750958719676808,0.8480683860877549,0.830835614193812
holdout,0,progressive,forward,0.9270833333333333,0.9270833333333333,0.0013020833333332593,0.8331682063415314,0.074431960028952,0.8480251050316792,0.8321418783597349
holdout,0,progressive,forward,0.9283854166666666,0.9283854166666666,0.0013020833333333703,0.8344898466829311,0.07377117224555589,0.8468467741847373,0.8334511958590646
holdout,0,progressive,forward,0.9296875,0.9296875,0.0013020833333333703,0.8358120719269528,0.07311352340600873,0.844197606614688,0.8347636793209358
holdout,0,progressive,forward,0.9309895833333333,0.9309895833333333,0.0013020833333332593,0.8371348368973139,0.07245902810287448,0.8404539557213475,0.8360794382673481
holdout,0,progressive,forward,0.9322916666666666,0.9322916666666666,0.0013020833333333703,0.8384580930328877,0.0718077007300153,0.842789688722496,0.8373985781064814
holdout,0,progressive,forward,0.93359375,0.93359375,0.0013020833333333703,0.8397817883909505,0.07115955547982386,0.845871213361456,0.8387211991313276
holdout,0,progressive,forward,0.9348958333333333,0.9348958333333333,0.0013020833333332593,0.8411058676620019,0.07051460634043423,0.8490961178222974,0.8400473955321477
holdout,0,progressive,forward,0.9361979166666666,0.9361979166666666,0.0013020833333333703,0.8424302721958725,0.06987286709291385,0.8558342670201784,0.8413772544308799
holdout,0,progressive,forward,0.9375,0.9375,0.0013020833333333703,0.8437549400387496,0.0692343513084353,0.8465729458481691,0.8427108549451775
holdout,0,progressive,forward,0.9388020833333333,0.9388020833333333,0.0013020833333332593,0.8450798059806649,0.06859907234542835,0.8497837964625411,0.8440482672892451
holdout,0,progressive,forward,0.9401041666666666,0.9401041666666666,0.0013020833333333703,0.8464048016129077,0.0679670433467121,0.8477283964918956,0.8453895519181003
holdout,0,progressive,forward,0.94140625,0.94140625,0.0013020833333333703,0.8477298553947591,0.06733827723660867,0.8452770894605373,0.8467347587213109
holdout,0,progressive,forward,0.9427083333333333,0.9427083333333333,0.0013020833333332593,0.8490548927288752,0.0667127867180375,0.8445849223378126,0.8480839262716483
holdout,0,progressive,forward,0.9440104166666666,0.9440104166666666,0.0013020833333333703,0.850379836044586,0.06609058426959166,0.8544307130531867,0.849437081133491
holdout,0,progressive,forward,0.9453125,0.9453125,0.0013020833333333703,0.851704604888333,0.06547168214259738,0.8573885800519578,0.8507942372352023
holdout,0,progressive,forward,0.9466145833333333,0.9466145833333333,0.0013020833333332593,0.8530291160204271,0.06485609235815637,0.8597239343988772,0.8521553953090872
holdout,0,progressive,forward,0.9479166666666666,0.9479166666666666,0.0013020833333333703,0.8543532835172689,0.06424382670417295,0.861168177763782,0.8535205424019457
holdout,0,progressive,forward,0.94921875,0.94921875,0.0013020833333333703,0.8556770188781627,0.06363489673236714,0.8661095551468048,0.8548896514586609
holdout,0,progressive,forward,0.9505208333333333,0.9505208333333333,0.0013020833333332593,0.8570002311358327,0.06302931375527412,0.8707605984095264,0.856262680980709
holdout,0,progressive,forward,0.9518229166666666,0.9518229166666666,0.0013020833333333703,0.8583228269697514,0.062427088843232226,0.8705815888255686,0.8576395747609435
holdout,0,progressive,forward,0.953125,0.953125,0.0013020833333333703,0.8596447108213934,0.061828232821360865,0.8666608060566248,0.8590202616955172
holdout,0,progressive,forward,0.9544270833333333,0.9544270833333333,0.0013020833333332593,0.8609657850105421,0.06123275626652973,0.864387604092746,0.8604046556733298
holdout,0,progressive,forward,0.9557291666666666,0.9557291666666666,0.0013020833333333703,0.8622859498518036,0.06064066950432116,0.8652972096675047,0.8617926555429491
holdout,0,progressive,forward,0.95703125,0.95703125,0.0013020833333333703,0.8636051037705063,0.06005198260598793,0.8666002992425936,0.8631841451565381
holdout,0,progressive,forward,0.9583333333333333,0.9583333333333333,0.0013020833333332593,0.8649231434172127,0.05946670538540807,0.8681357424880718,0.8645789934899384
holdout,0,progressive,forward,0.9596354166666666,0.9596354166666666,0.0013020833333333703,0.8662399637801095,0.058884847396038595,0.8681899274618757,0.8659770548376841
holdout,0,progressive,forward,0.9609375,0.9609375,0.0013020833333333703,0.8675554582945979,0.0583064179278717,0.8722710445680395,0.867378169081382
holdout,0,progressive,forward,0.9622395833333333,0.9622395833333333,0.0013020833333332593,0.8688695189494648,0.057731426004394085,0.8699440007543338,0.8687821620295594
holdout,0,progressive,forward,0.9635416666666666,0.9635416666666666,0.0013020833333333703,0.8701820363890779,0.05715988037955309,0.8671557974791128,0.8701888458267586
holdout,0,progressive,forward,0.96484375,0.96484375,0.0013020833333333703,0.871492900011113,0.056591789534732095,0.8669004657505457,0.8715980194293558
holdout,0,progressive,forward,0.9661458333333333,0.9661458333333333,0.0013020833333332593,0.8728019980594024,0.05602716167573758,0.8651433877876741,0.873009469145267
holdout,0,progressive,forward,0.9674479166666666,0.9674479166666666,0.0013020833333333703,0.8741092177115478,0.055466004729800567,0.862468802952033,0.8744229692344131
holdout,0,progressive,forward,0.96875,0.96875,0.0013020833333333703,0.8754144451610397,0.05490832634259628,0.8642532750101808,0.8758382825665152
holdout,0,progressive,forward,0.9700520833333333,0.9700520833333333,0.0013020833333332593,0.8767175656936728,0.05435413387528397,0.8704377791661088,0.877255161332485
holdout,0,progressive,forward,0.9713541666666666,0.9713541666666666,0.0013020833333333703,0.8780184637581503,0.053803434401570115,0.8685393729277179,0.8786733478053954
holdout,0,progressive,forward,0.97265625,0.97265625,0.0013020833333333703,0.8793170230308149,0.05325623470479966,0.8647538607903315,0.8800925751466986
holdout,0,progressive,forward,0.9739583333333333,0.9739583333333333,0.0013020833333332593,0.8806131264745385,0.05271254127507639,0.8646866712479973,0.8815125682530878
holdout,0,progressive,forward,0.9752604166666666,0.9752604166666666,0.0013020833333333703,0.8819066563918572,0.05217236030641692,0.8617621197755593,0.8829330446390898
holdout,0,progressive,forward,0.9765625,0.9765625,0.0013020833333333703,0.8831974944725076,0.05163569769394253,0.8607085232717842,0.8843537153502108
holdout,0,progressive,forward,0.9778645833333333,0.9778645833333333,0.0013020833333332593,0.8844855218355825,0.051102559031110426,0.8616203349415299,0.8857742859011818
holdout,0,progressive,forward,0.9791666666666666,0.9791666666666666,0.0013020833333333703,0.885770619066577,0.05057294960698957,0.8586360461934543,0.8871944572336012
holdout,0,progressive,forward,0.98046875,0.98046875,0.0013020833333333703,0.8870526662496495,0.050046874403583796,0.8580608633786391,0.8886139266870428
holdout,0,progressive,forward,0.9817708333333333,0.9817708333333333,0.0013020833333332593,0.8883315429954664,0.04952433809320637,0.8566246323969506,0.8900323889774949
