medium,event,x_P,x_R,successor_loss,successor_null_loss,radius_mean,end_index,end_position,quadrant,parent_step
dry,9,0.0,1.00813576385725,0.0005008549049064807,0.0009936259040947996,1.3361834912126263,1071,-977.0,Ba,0.017885852102579758
dry,9,0.0,1.0288183081952067,0.0005042960653308259,0.000980340379469883,1.337101590742478,1087,-961.0,Ba,0.0206825443379568
dry,9,0.0,1.0552082667388514,0.0005122430331184609,0.0009708851783384172,1.3380202760002131,1103,-945.0,Ba,0.026389958543644676
dry,9,0.0,1.0685229885000216,0.0005152887171276783,0.0009644878447604273,1.3389412933287577,1119,-929.0,Ba,0.013314721761170212
dry,9,0.0,1.0763488483475563,0.0005168398947543737,0.0009603575932614081,1.3398649389920454,1135,-913.0,Ba,0.0078258598475347
dry,9,0.0,1.0774622602585133,0.00051578356062116,0.0009574044115427468,1.3407875208942994,1151,-897.0,Ba,0.0011134119109570406
dry,9,0.0,1.0836618886454963,0.0005183458812521112,0.000956656105900353,1.341708465941918,1167,-881.0,Ba,0.006199628386982958
dry,9,0.4,1.082244915961931,0.0005188118515219042,0.000958769764348154,1.342623687072313,1183,-865.0,Ba,0.4000025097566089
dry,9,0.4,1.100293272083111,0.0005309925391758768,0.0009651836517560169,1.3435352242732281,1199,-849.0,Ba,0.018048356121179943
dry,9,0.4,1.1162808946779295,0.0005437683889265804,0.0009742501041074775,1.3444547124845836,1215,-833.0,Ba,0.015987622594818562
dry,9,0.4,1.1059466924180892,0.0005425401864573005,0.0009811326172892972,1.3453807170877747,1231,-817.0,Ba,0.010334202259840275
dry,9,0.4,1.08717488278171,0.0005349588051027326,0.0009841264980919267,1.346305820037425,1247,-801.0,Ba,0.018771809636379144
dry,9,0.4,1.0783163160776583,0.0005308850213636504,0.000984655454894215,1.34723265859397,1263,-785.0,Ba,0.008858566704051718
dry,9,0.4,1.0769439780226726,0.0005302298360136277,0.000984693441505023,1.348160827300406,1279,-769.0,Ba,0.0013723380549857112
dry,9,0.4,1.0743190740226585,0.0005285510050466438,0.0009839739753806068,1.3490921741875215,1295,-753.0,Ba,0.002624904000014139
dry,9,0.4,1.064952816772932,0.0005227926460975611,0.0009818137251972362,1.3500228049174954,1311,-737.0,Ba,0.009366257249726395
dry,9,0.4,1.0519036991291182,0.0005138603716383447,0.0009770102948849309,1.3509566569789346,1327,-721.0,Ba,0.01304911764381389
dry,9,0.4,1.0440011001664948,0.0005060079761230546,0.0009693629174190671,1.3518979954741805,1343,-705.0,Ba,0.007902598962623353
dry,9,0.4,1.054622721139093,0.0005077081646069894,0.00096282424876759,1.3528414089765377,1359,-689.0,Ba,0.010621620972598222
dry,9,0.4,1.0719037045369175,0.0005146572396266066,0.000960267676001639,1.353784608621291,1375,-673.0,Ba,0.017280983397824468
dry,9,0.4,1.0816187311456888,0.0005192664312354737,0.0009601653822792958,1.3547296779338036,1391,-657.0,Ba,0.009715026608771327
dry,9,0.4,1.0855228838770818,0.0005219974891044619,0.0009617438689824429,1.35568091155436,1407,-641.0,Ba,0.003904152731392996
dry,9,0.4,1.0850475154053725,0.0005232634838574038,0.0009644987457750424,1.3566370111353787,1423,-625.0,Ba,0.0004753684717093698
dry,9,0.0,1.1014242909292369,0.0005338671445587274,0.0009694123308435855,1.3575951440763154,1439,-609.0,Ba,0.4003351080989014
dry,9,0.0,1.1080571751807744,0.0005410401144457605,0.000976556312371683,1.3585558238049502,1455,-593.0,Ba,0.006632884251537519
dry,9,0.0,1.1064042928269306,0.000544523800371853,0.000984312522831164,1.3595153540164615,1471,-577.0,Ba,0.0016528823538437543
dry,9,0.0,1.1027957262571044,0.0005463486394834772,0.0009908428668612779,1.3604760697093061,1487,-561.0,Ba,0.0036085665698262215
dry,9,0.0,1.0969381319471625,0.0005452835319058191,0.0009941919530828825,1.3614395395525434,1503,-545.0,Ba,0.005857594309941927
dry,9,0.0,1.0874199198567316,0.000540914886888657,0.0009948592572406121,1.3624040063294398,1519,-529.0,Ba,0.009518212090430911
dry,9,0.0,1.0633888029071195,0.0005279389966255414,0.000992936911094509,1.3633712621255478,1535,-513.0,Ba,0.02403111694961213
dry,9,0.0,1.0510797160974772,0.0005199477386097136,0.0009893592857832176,1.3643414537748528,1551,-497.0,Ba,0.012309086809642267
dry,9,0.0,1.0525997100450883,0.0005180846872992223,0.0009843907087472598,1.365316352817723,1567,-481.0,Ba,0.0015199939476111535
dry,9,0.0,1.0424769068490563,0.0005088988716324487,0.00097632641699589,1.3662901270251497,1583,-465.0,Ba,0.010122803196032093
dry,9,0.0,1.0436629072815629,0.0005048423260877737,0.0009674432665289228,1.367261828758938,1599,-449.0,Ba,0.0011860004325066065
dry,9,0.0,1.0526394419144134,0.0005044784645179047,0.0009585019227484393,1.3682299040557448,1615,-433.0,Ba,0.00897653463285053
dry,9,0.0,1.0712197321341563,0.0005084388482981027,0.0009492708788796421,1.3691866857940165,1631,-417.0,Ba,0.018580290219742945
dry,9,0.0,1.0726857702265358,0.0005045640377636269,0.0009407490092034504,1.3701365967164643,1647,-401.0,Ba,0.0014660380923794403
dry,9,0.0,1.0612211848280664,0.000495386419372991,0.0009336157748363286,1.3710846607503742,1663,-385.0,Ba,0.011464585398469396
dry,9,0.0,1.047174736634552,0.0004848529369471539,0.000926021073627868,1.3720272881632027,1679,-369.0,Ba,0.014046448193514305
dry,9,0.0,1.0363523534776913,0.00047505481353937555,0.0009167824281871555,1.3729623179392743,1695,-353.0,Ba,0.010822383156860793
dry,9,0.0,1.0486846176154734,0.00047637286229426537,0.0009085150183235347,1.3738870022139524,1711,-337.0,Ba,0.0123322641377821
dry,9,0.0,1.0477121229803898,0.00047115355660629494,0.0008993950652513613,1.3748025395803163,1727,-321.0,Ba,0.0009724946350835317
dry,9,0.0,1.0457453912679961,0.0004651014269027303,0.0008895117889810282,1.3757106954186575,1743,-305.0,Ba,0.001966731712393699
dry,9,0.0,1.0764910009619004,0.00047456034208926117,0.0008816800914549531,1.3766140186104336,1759,-289.0,Ba,0.030745609693904274
dry,9,0.0,1.0747355838318884,0.0004691870419234931,0.0008731208847680324,1.3775102352333048,1775,-273.0,Ba,0.001755417130012038
dry,9,0.0,1.0347514598544338,0.0004458869224922356,0.0008618241960344019,1.3783987935157778,1791,-257.0,Ba,0.039984123977454544
dry,9,0.0,1.0258100195727797,0.0004364100994237522,0.0008508594985365895,1.379280804907518,1807,-241.0,Ba,0.008941440281654112
dry,9,0.0,1.0348468663424455,0.00043529471493314103,0.0008412736784363917,1.3801536189454287,1823,-225.0,Ba,0.009036846769665763
dry,9,0.0,1.0375309226134122,0.0004314613863989321,0.0008317080040605137,1.3810196646919484,1839,-209.0,Ba,0.0026840562709666838
dry,9,0.0,1.0509642783647068,0.0004330872472992567,0.0008241712039407038,1.381881070795607,1855,-193.0,Ba,0.013433355751294673
dry,9,0.0,1.060319985066363,0.00043380836644916115,0.0008182593416307439,1.382738509432381,1871,-177.0,Ba,0.009355706701656086
dry,9,0.0,1.0707506707580048,0.0004342226428910832,0.0008110620983009774,1.3835939723348303,1887,-161.0,Ba,0.01043068569164185
dry,9,0.0,1.0840564092471836,0.0004356882115176185,0.0008038109600222364,1.3844384084659387,1903,-145.0,Ba,0.01330573848917882
dry,9,0.0,1.0647487583558106,0.00042388733984018037,0.0007962203975607334,1.3852622711681353,1919,-129.0,Ba,0.019307650891372985
dry,9,0.0,1.0380075611916615,0.00040788325615238446,0.0007858965028811989,1.3860690988538715,1935,-113.0,Ba,0.026741197164149133
dry,9,0.0,1.036254100412266,0.00040042654127346404,0.000772834657279826,1.3868601161031335,1951,-97.0,Ba,0.0017534607793954216
dry,9,0.0,1.0274652124106571,0.0003890551935402463,0.0007573106881690683,1.3876341275969586,1967,-81.0,Ba,0.00878888800160893
dry,9,0.0,0.9910037535819982,0.00036493479991275244,0.000736495292966732,1.388389540654892,1983,-65.0,bA,0.03646145882865892
dry,9,0.0,0.9602043292981555,0.00034091198136725537,0.0007100821584848279,1.389123522449518,1999,-49.0,bA,0.030799424283842747
dry,9,0.0,0.943593312747305,0.0003209513245692142,0.0006802746908723912,1.3898353301023771,2015,-33.0,bA,0.01661101655085051
dry,9,0.0,0.9369555172758083,0.0003037895154766964,0.0006484609138328409,1.390526207850944,2031,-17.0,bA,0.006637795471496677
dry,9,0.0,1.6935105795467411,0.0018295650202452335,0.002160677402717976,1.3898817796176295,2047,-1.0,Ba,0.7565550622709328
dry,9,0.8947862376664826,1.982419432069859,0.03585746067042274,0.03617545317640848,1.3791372900366143,2063,15.0,Ba,0.9402716289368533
dry,9,1.2000000000000002,1.9921471450446127,0.07619312672536094,0.07649347279882245,1.3588276160380672,2079,31.0,Ab,0.3053687428626253
dry,9,1.2000000000000002,1.9952961790573982,0.11904638516820679,0.11932703166348539,1.3348709026167898,2095,47.0,Ab,0.0031490340127855454
dry,9,1.2000000000000002,1.9967779624195974,0.16183856514809172,0.16209971082812202,1.3106648727462753,2111,63.0,Ab,0.0014817833621991738
dry,9,1.2000000000000002,1.9976066578539289,0.20456889935930822,0.2048139943416898,1.286219731088345,2127,79.0,Ab,0.0008286954343315056
dry,9,1.2000000000000002,1.9981325281439417,0.24723529476236084,0.24746636299646935,1.261530147568569,2143,95.0,Ab,0.0005258702900128309
dry,9,1.2000000000000002,1.998483616627094,0.28979544585597333,0.29001533307045124,1.2360940215985623,2159,111.0,Ab,0.00035108848315235086
dry,9,1.2000000000000002,1.8963495739273757,0.3103600457891925,0.3273236644301093,1.2046305982873262,2175,127.0,Ab,0.10213404269971837
dry,9,1.0740648289606625,0.4064202634777883,0.05856735556348254,0.2882108045613398,1.1746035667157892,2191,143.0,aB,1.4952421266943658
dry,9,1.0740648289606625,0.21634305239091836,0.026769765888765243,0.247475161258185,1.1519105452052292,2207,159.0,aB,0.19007721108686995
dry,9,1.0740648289606625,0.3094280866011197,0.033538042571824564,0.21677439136323834,1.1292114429717182,2223,175.0,aB,0.09308503421020134
dry,9,1.0740648289606625,0.4218927236007203,0.04397390095413541,0.20846010606123827,1.1065098466976777,2239,191.0,aB,0.11246463699960058
dry,9,1.0740648289606625,0.46927316638313843,0.05425241304214166,0.2312189016060093,1.0838092246983617,2255,207.0,aB,0.04738044278241815
dry,9,1.0740648289606625,0.4631277192070698,0.06466600349777993,0.2792577546794041,1.0611089916589593,2271,223.0,aB,0.00614544717606863
dry,9,1.0740648289606625,0.43981637075951574,0.075009016775195,0.3410924274858731,1.038407876827399,2287,239.0,aB,0.02331134844755406
dry,9,1.0045845178111261,1.6853511609290293,0.3442008229954425,0.4084618457861399,1.0170179666461987,2303,255.0,Ab,1.2474712129584595
dry,9,0.9112586315779774,0.00626440474494666,0.0012772199310154095,0.4077705649673135,1.0057014842359406,2319,271.0,bA,1.6816783449381714
dry,9,0.7509775004326936,0.006616257461898922,0.0012855472085168016,0.38860253426348335,1.0039276333025382,2335,287.0,bA,0.1602815173422877
dry,9,0.7509775004326936,0.007575697558106319,0.001290956623013873,0.3408152485265187,1.0057837836518968,2351,303.0,bA,0.0009594400962073969
dry,9,0.7509775004326936,0.011485193946930655,0.0012924789512481901,0.22506872016620963,1.0078674696574559,2367,319.0,bA,0.003909496388824336
dry,9,0.7509775004326936,0.0270410475039721,0.0012900408042239029,0.09541352301787916,1.0101665852474397,2383,335.0,bA,0.015555853557041444
dry,9,0.7509775004326936,0.06758975397923568,0.0013113842976763533,0.03880423349607767,1.0126931775219885,2399,351.0,bA,0.04054870647526358
dry,9,0.6830074998557686,0.19554176956020058,0.0013492181601038665,0.013799794930141395,1.0159546454992043,2415,367.0,bA,0.14488491732978517
dry,9,0.3777937375222509,2.0,0.0013762944003754376,0.0006444073039315085,1.0252325553145107,2431,383.0,Ba,1.8300887809392508
dry,9,0.4,1.0777169405570437,0.0012478419069357424,0.0023157136349564395,1.0330637586390976,2447,399.0,Ba,0.9225503562563349
dry,9,0.4,1.0883389695161352,0.0012593137551584548,0.002314193997332161,1.0335550036415457,2463,415.0,Ba,0.010622028959091478
dry,9,0.4,1.0707970422695947,0.0012357116146808529,0.002308022091771407,1.0340478928514683,2479,431.0,Ba,0.017541927246540467
dry,9,0.4,1.0714836405714112,0.0012333478524589154,0.002302130999967827,1.0345426466802181,2495,447.0,Ba,0.000686598301816499
dry,9,0.0,1.0848072013325687,0.0012486225894768853,0.002302017516003004,1.0350384197754794,2511,463.0,Ba,0.40022183507569437
dry,9,0.0,1.07990368032852,0.0012429979082961375,0.002302053286674608,1.0355369703901507,2527,479.0,Ba,0.004903521004048672
dry,9,0.0,1.0687875635425192,0.0012282701118152158,0.002298436384764973,1.0360407448173423,2543,495.0,Ba,0.011116116786000774
dry,9,0.0,1.0667261638785466,0.001223687063613443,0.002294285272171814,1.0365482534502561,2559,511.0,Ba,0.002061399663972674
dry,10,0.3509775004326938,1.1067399909886808,0.000598429765288144,0.0010814279237412402,1.298176956542099,255,-1793.0,Ba,0.0
dry,10,0.0,1.0777990619257227,0.0005891592364767057,0.001093263591126243,1.3009138897842143,271,-1777.0,Ba,0.35216868569622817
dry,10,0.0,1.048445467226973,0.0005725969681894879,0.0010922780174803866,1.3018304109995416,287,-1761.0,Ba,0.029353594698749763
dry,10,0.0,1.0502743362094136,0.0005705335835411768,0.0010864467765637536,1.302757957179907,303,-1745.0,Ba,0.0018288689824406124
dry,10,0.0,1.0676543341778308,0.0005780440535374852,0.0010828299666532425,1.3036854301621619,319,-1729.0,Ba,0.01737999796841727
dry,10,0.0,1.0901751293492687,0.0005903332439426598,0.001083006258444059,1.304614613982392,335,-1713.0,Ba,0.022520795171437902
dry,10,0.0,1.0869157472944513,0.0005877533091890573,0.0010815066589146248,1.3055413323801945,351,-1697.0,Ba,0.0032593820548174612
dry,10,0.0,1.073207792462415,0.000577353074827179,0.0010759390285500533,1.3064624550119208,367,-1681.0,Ba,0.01370795483203624
dry,10,0.0,1.057572259259689,0.0005643259014823278,0.001067210106054335,1.3073826094800376,383,-1665.0,Ba,0.015635533202726037
dry,10,0.0,1.047117937434409,0.0005541709956831863,0.0010584691100622068,1.3083005055000232,399,-1649.0,Ba,0.010454321825279944
dry,10,0.0,1.0535934598236458,0.0005550267272499051,0.001053588026908989,1.3092160559731714,415,-1633.0,Ba,0.006475522389236765
dry,10,0.0,1.065625538010934,0.0005599772882760109,0.001050983236233712,1.310132492385629,431,-1617.0,Ba,0.012032078187288242
dry,10,0.0,1.0588833325789426,0.0005543258202241334,0.0010470007472382363,1.3110515591190057,447,-1601.0,Ba,0.006742205431991444
dry,10,0.0,1.048102016402744,0.0005452531613613295,0.0010404581859936243,1.3119763332935044,463,-1585.0,Ba,0.010781316176198708
dry,10,0.0,1.0690197038053102,0.0005535413744842091,0.001035605559960792,1.312898499742304,479,-1569.0,Ba,0.020917687402566276
dry,10,0.0,1.0997995524870268,0.0005693886105124534,0.0010354407023077416,1.3138173160075546,495,-1553.0,Ba,0.03077984868171657
dry,10,0.0,1.107117970981482,0.0005745738702522022,0.001037963225802994,1.3147334938078155,511,-1537.0,Ba,0.007318418494455248
dry,10,0.0,1.0952407940578628,0.0005700174266894787,0.001040898822947539,1.315648769428244,527,-1521.0,Ba,0.011877176923619226
dry,10,0.0,1.0791652023183749,0.0005623981033231359,0.0010422836135096534,1.316569481756034,543,-1505.0,Ba,0.016075591739487916
dry,10,0.0,1.0677223745371927,0.000556265114591998,0.0010419658290538544,1.3174932634401633,559,-1489.0,Ba,0.011442827781182219
dry,10,0.0,1.0673368228914812,0.0005564403055233758,0.0010426704927427588,1.3184187917683419,575,-1473.0,Ba,0.00038555164571141276
dry,10,0.0,1.0732491139705174,0.0005603192572781789,0.0010441550800918175,1.3193434257621555,591,-1457.0,Ba,0.005912291079036125
dry,10,0.0,1.083439945483725,0.0005661753556229453,0.0010451439564934338,1.3202692715856086,607,-1441.0,Ba,0.010190831513207543
dry,10,0.0,1.0801152061582477,0.0005637707011153514,0.0010439084606920224,1.32120053735568,623,-1425.0,Ba,0.0033247393254771662
dry,10,0.0,1.0856393278883851,0.0005652109130268712,0.0010412498856802298,1.3221330573002523,639,-1409.0,Ba,0.005524121730137388
dry,10,0.0,1.0777550329290335,0.0005587854005994499,0.0010369432450356166,1.323060602469783,655,-1393.0,Ba,0.007884294959351612
dry,10,0.0,1.060997001507771,0.0005468923928420564,0.0010309028056910128,1.3239818674887065,671,-1377.0,Ba,0.01675803142126253
dry,10,0.0,1.0571816959772502,0.0005414521605240127,0.0010243313189858036,1.324898078225658,687,-1361.0,Ba,0.003815305530520785
dry,10,0.0,1.0401133161038034,0.0005284341286247978,0.0010161087651570071,1.325813661269652,703,-1345.0,Ba,0.017068379873446782
dry,10,0.0,1.0369446490132646,0.0005225855372498848,0.0010079333313444774,1.3267311094744283,719,-1329.0,Ba,0.003168667090538868
dry,10,0.0,1.0539890240910137,0.0005279466913867397,0.0010018068107342086,1.3276555453573415,735,-1313.0,Ba,0.01704437507774914
dry,10,0.0,1.0578615509217253,0.0005273830855629804,0.0009970739273082877,1.3285828032046378,751,-1297.0,Ba,0.003872526830711598
dry,10,0.0,1.0704094666052,0.0005321630400034304,0.000994316766818559,1.3295130978111191,767,-1281.0,Ba,0.012547915683474686
dry,10,0.0,1.0913720267186289,0.0005432739138802386,0.000995579693413385,1.3304466429437907,783,-1265.0,Ba,0.020962560113428896
dry,10,0.0,1.1043350646671488,0.0005527304582512038,0.0010010194839150544,1.3313827758904002,799,-1249.0,Ba,0.01296303794851994
dry,10,0.0,1.119436485873446,0.0005652796522649715,0.0010099360873054074,1.3323248157414498,815,-1233.0,Ba,0.015101421206297205
dry,10,0.0,1.1213706498740965,0.000572540335532782,0.0010211437861282792,1.3332689117102097,831,-1217.0,Ba,0.0019341640006504957
dry,10,0.0,1.1132325144076463,0.0005742041202257116,0.001031597824882517,1.3342128323832885,847,-1201.0,Ba,0.008138135466450258
dry,10,0.0,1.0994641570326995,0.0005707490492712798,0.0010382312977107902,1.3351571377005151,863,-1185.0,Ba,0.01376835737494675
dry,10,0.0,1.0956760746890082,0.0005716581730176184,0.0010434802515513087,1.3361037457486473,879,-1169.0,Ba,0.0037880823436913236
dry,10,0.0,1.0875496960901827,0.0005694766004984717,0.0010472654308042748,1.3370556627349952,895,-1153.0,Ba,0.008126378598825479
dry,10,0.0,1.0746041277885339,0.0005628974636997711,0.001047636890913825,1.3380128415543848,911,-1137.0,Ba,0.012945568301648835
dry,10,0.0,1.054646406620522,0.000550326570211465,0.0010436228991191757,1.3389716977701638,927,-1121.0,Ba,0.019957721168011977
dry,10,0.0,1.0373740518094323,0.0005364413445452392,0.0010342293478606973,1.339929226160911,943,-1105.0,Ba,0.017272354811089574
dry,10,0.0,1.0328148253357163,0.0005273268803214005,0.0010211450637339426,1.3408830406979084,959,-1089.0,Ba,0.004559226473715983
dry,10,0.0,1.0400189783078406,0.0005241494669860543,0.0010079613505493332,1.3418334026930405,975,-1073.0,Ba,0.007204152972124289
dry,10,0.4,1.0542934428058668,0.0005257194922516168,0.000997292539072389,1.3427795696643088,991,-1057.0,Ba,0.4002546193820946
dry,10,0.4,1.0520698575120986,0.0005188784271285145,0.0009863953870050829,1.343721958280951,1007,-1041.0,Ba,0.0022235852937682044
dry,10,0.4,1.0380905970111196,0.0005056698057405513,0.0009742305868032725,1.344659614881254,1023,-1025.0,Ba,0.013979260500978974
dry,10,0.4,1.0371034804468184,0.00049890549503339,0.00096211324026884,1.3455898985716404,1039,-1009.0,Ba,0.0009871165643011715
dry,10,0.4,1.0463197828986301,0.0004982311503470532,0.0009523496707035367,1.3465140876972297,1055,-993.0,Ba,0.009216302451811709
dry,10,0.4,1.0661285304930495,0.0005046285970386552,0.0009466562100261608,1.3474318584222076,1071,-977.0,Ba,0.019808747594419307
dry,10,0.4,1.081424543891015,0.0005104661027509808,0.0009440623585521749,1.3483433152642839,1087,-961.0,Ba,0.015296013397965602
dry,10,0.4,1.077523386027137,0.0005072501450568845,0.0009415111572234769,1.3492509366220298,1103,-945.0,Ba,0.003901157863878124
dry,10,0.4,1.0712357506144852,0.0005014511673371494,0.0009362106652051253,1.3501529953919895,1119,-929.0,Ba,0.00628763541265176
dry,10,0.4,1.072769381494548,0.0004990166398859154,0.0009303334873161674,1.3510478232003016,1135,-913.0,Ba,0.001533630880062864
dry,10,0.4,1.0669506232663533,0.000493567319034859,0.0009251924283503511,1.3519354902494694,1151,-897.0,Ba,0.005818758228194776
dry,10,0.4,1.0676015283743245,0.0004916808974897304,0.0009210944053975469,1.3528194177315274,1167,-881.0,Ba,0.000650905107971278
dry,10,0.4,1.0501662444805935,0.00048105249918741996,0.0009161454230998368,1.3537028161857572,1183,-865.0,Ba,0.017435283893731057
dry,10,0.4,1.044475861534308,0.00047532567346929365,0.0009101707200222944,1.3545910166786557,1199,-849.0,Ba,0.005690382946285544
dry,10,0.4,1.0428891455466593,0.0004708192430558002,0.0009029133059180651,1.3554795607874794,1215,-833.0,Ba,0.0015867159876485903
dry,10,0.4,1.0485114172951109,0.0004695839525100018,0.0008957154777034423,1.3563644124705,1231,-817.0,Ba,0.005622271748451535
dry,10,0.0,1.075442420865,0.0004792602055279339,0.0008912800838606595,1.3572434905846062,1247,-801.0,Ba,0.40090557361214296
dry,10,0.0,1.082268898016978,0.00047988821087816496,0.0008868188150975337,1.3581128062672128,1263,-785.0,Ba,0.006826477151977928
dry,10,0.0,1.0805950300307656,0.00047593278524379515,0.0008808716901654542,1.3589715984453012,1279,-769.0,Ba,0.001673867986212274
dry,10,0.0,1.073470898641899,0.00046899273839625327,0.0008737875223065649,1.3598260305948673,1295,-753.0,Ba,0.007124131388866584
dry,10,0.0,1.0564285466451753,0.00045744770532454957,0.0008660267781994979,1.3606741622113687,1311,-737.0,Ba,0.01704235199672377
dry,10,0.0,1.0274467083395875,0.00043927077033267554,0.0008550726120726245,1.3615105274384094,1327,-721.0,Ba,0.02898183830558776
dry,10,0.0,1.023567685738536,0.00043112878066363456,0.0008424040474715879,1.3623348789832703,1343,-705.0,Ba,0.0038790226010514406
dry,10,0.0,1.009753934247143,0.0004178875927445433,0.0008277018362025276,1.3631471874969605,1359,-689.0,Ba,0.013813751491392967
dry,10,0.0,1.0052541716142325,0.00040745908062489455,0.0008106588206853171,1.3639545716906305,1375,-673.0,Ba,0.004499762632910631
dry,10,0.0,1.0275810786499708,0.000408891266736326,0.0007958326116193665,1.3647604736787593,1391,-657.0,Ba,0.022326907035738364
dry,10,0.0,1.0513137442267797,0.0004125041263279908,0.0007847402901241045,1.3655645159715228,1407,-641.0,Ba,0.023732665576808865
dry,10,0.0,1.0399981405867238,0.0004024053145289093,0.0007738577576723145,1.3663606491164275,1423,-625.0,Ba,0.011315603640055905
dry,10,0.0,1.032204104772441,0.0003935582080694706,0.0007625588897580177,1.3671452451466548,1439,-609.0,Ba,0.007794035814282729
dry,10,0.0,1.0526339215073057,0.0003969653078459038,0.0007542324064143295,1.367916516509232,1455,-593.0,Ba,0.02042981673486466
dry,10,0.0,1.0636946314130613,0.00039820790347709623,0.0007487259815311813,1.3686801382380296,1471,-577.0,Ba,0.011060709905755584
dry,10,0.0,1.0892799738853634,0.0004066588406613824,0.0007466562323933433,1.3694372875937897,1487,-561.0,Ba,0.02558534247230204
dry,10,0.0,1.1066626221633007,0.0004134119843157886,0.0007471328226621626,1.370190235536287,1503,-545.0,Ba,0.01738264827793734
dry,10,0.0,1.0723149452608005,0.0003993749672393324,0.0007448837097802445,1.370939754013323,1519,-529.0,Ba,0.03434767690250018
dry,10,0.0,1.0470667737102837,0.00038660745716240274,0.0007384580752046181,1.3716848715256202,1535,-513.0,Ba,0.02524817155051684
dry,10,0.0,1.053738024336556,0.00038667538101781957,0.0007339117922811493,1.3724297318033103,1551,-497.0,Ba,0.006671250626272274
dry,10,0.0,1.0597174507340499,0.00038833427073389136,0.0007329015304313395,1.3731752959723147,1567,-481.0,Ba,0.0059794263974939366
dry,10,0.0,1.067656472651311,0.0003912733901072295,0.0007329574636223212,1.3739234961051032,1583,-465.0,Ba,0.007939021917261035
dry,10,0.0,1.0735731482170925,0.0003933589901126203,0.0007328033320615006,1.3746746428769592,1599,-449.0,Ba,0.005916675565781571
dry,10,0.0,1.0772970874633607,0.0003939028846973335,0.0007312799584835605,1.375427324405537,1615,-433.0,Ba,0.0037239392462682375
dry,10,0.0,1.0705425119617777,0.0003897337273492243,0.000728105092501248,1.3761794103728617,1631,-417.0,Ba,0.006754575501582982
dry,10,0.0,1.0968419249915273,0.0003986105965112857,0.0007268332608901046,1.376924392863965,1647,-401.0,Ba,0.026299413029749585
dry,10,0.0,1.114333574375745,0.00040587644300816965,0.0007284648911983893,1.3776601553860015,1663,-385.0,Ba,0.017491649384217656
dry,10,0.0,1.0763734555969053,0.00039128761729786504,0.0007270480617359253,1.3783909509844916,1679,-369.0,Ba,0.03796011877883965
dry,10,0.0,1.0490984090961661,0.00037835110858605385,0.0007212881180746736,1.3791186232549268,1695,-353.0,Ba,0.027275046500739197
dry,10,0.0,1.0305424137198267,0.0003671341616998214,0.0007125066505018863,1.3798412485165472,1711,-337.0,Ba,0.01855599537633945
dry,10,0.0,1.0174785246116325,0.0003567470237612102,0.0007012374514683327,1.3805553893783342,1727,-321.0,Ba,0.013063889108194227
dry,10,0.0,1.0156832781184557,0.0003498298531529937,0.0006888561832012247,1.3812607111131119,1743,-305.0,Ba,0.0017952464931767498
dry,10,0.0,1.0147865838267356,0.0003428841216695611,0.0006757758274189108,1.3819556604652312,1759,-289.0,Ba,0.0008966942917201237
dry,10,0.0,1.0177332206418626,0.0003364658867827152,0.0006612064536333272,1.3826439452435864,1775,-273.0,Ba,0.0029466368151269684
dry,10,0.0,1.0149650015771379,0.0003276214768289531,0.000645581820693063,1.3833306594706052,1791,-257.0,Ba,0.0027682190647246863
dry,10,0.0,1.0223119820937,0.0003231789357007366,0.0006322510962629325,1.384009437070526,1807,-241.0,Ba,0.007346980516562018
dry,10,0.0,1.0204984663947445,0.00031667106293665787,0.0006206203602743379,1.3846739117330613,1823,-225.0,Ba,0.0018135156989553813
dry,10,0.0,1.0307440893480493,0.000314923787027721,0.0006110610582824914,1.3853291473693647,1839,-209.0,Ba,0.010245622953304778
dry,10,0.0,1.0541414263435163,0.000318800896643536,0.0006048541280639271,1.3859790684176974,1855,-193.0,Ba,0.023397336995466977
dry,10,0.0,1.06502968185514,0.00031968125487649295,0.0006003236535523607,1.3866223220726526,1871,-177.0,Ba,0.010888255511623646
dry,10,0.0,1.0766943907230788,0.00032145431930738293,0.0005971133909065931,1.3872576573068773,1887,-161.0,Ba,0.011664708867938911
dry,10,0.0,1.1009746134218896,0.00032784008103149524,0.0005955452142761953,1.3878871240737964,1903,-145.0,Ba,0.024280222698810805
dry,10,0.0,1.0923551964763183,0.00032441119880927344,0.0005939665044039665,1.3885101751523385,1919,-129.0,Ba,0.008619416945571334
dry,10,0.0,1.058643409671804,0.00031239261937023483,0.0005901753442494512,1.3891247124854216,1935,-113.0,Ba,0.033711786804514254
dry,10,0.0,1.0646911808598158,0.0003117040516109265,0.0005855295079258621,1.3897281465044269,1951,-97.0,Ba,0.006047771188011808
dry,10,0.0,1.0423448781643831,0.0003018831448736312,0.000579238505791406,1.3903240740448513,1967,-81.0,Ba,0.022346302695432696
dry,10,0.0,1.013309411087085,0.00028906395797845263,0.000570534438574577,1.3909183309884388,1983,-65.0,Ba,0.029035467077298094
dry,10,0.0,1.0167440575540205,0.0002850789215377047,0.0005607683062805768,1.3915078934689633,1999,-49.0,Ba,0.003434646466935476
dry,10,0.0,1.0158817082753262,0.00027949936912433277,0.0005502596746206642,1.3920918695463713,2015,-33.0,Ba,0.0008623492786943299
dry,10,0.0,1.0090667165071727,0.0002714882363968963,0.0005380976935531824,1.3926698706858325,2031,-17.0,Ba,0.006814991768153478
