pair_id,q,d,duration,replicate,condition,direction,window,true_center,predicted,first_x_p,last_x_p,endpoint_separation,ridge_level_x_p,predicted_ridge,transition_width,x_r_peak_center,x_r_peak,signed_error,abs_error
q19:d59:t288:r2,19,59,288,2,asymmetric,irrational_to_rational,256,1414,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1689.75281660982,64.0,1440.0,0.38723338759757,275.75281660982,275.75281660982
q19:d59:t288:r2,19,59,288,2,asymmetric,irrational_to_rational,384,1414,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1746.4375967066824,64.0,1408.0,0.7168260579837481,332.43759670668237,332.43759670668237
q19:d59:t288:r2,19,59,288,2,asymmetric,irrational_to_rational,512,1414,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1804.3404577061428,96.0,1408.0,0.90048269357178,390.34045770614284,390.34045770614284
q19:d59:t288:r2,19,59,288,2,asymmetric,rational_to_irrational,128,1414,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1216.0,32.0,1344.0,0.1837315478031093,-198.0,198.0
q19:d59:t288:r2,19,59,288,2,asymmetric,rational_to_irrational,256,1414,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1152.0,64.0,1408.0,0.36502640448015883,-262.0,262.0
q19:d59:t288:r2,19,59,288,2,asymmetric,rational_to_irrational,384,1414,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1091.183681906214,64.0,1408.0,0.6993761810215136,-322.8163180937861,322.8163180937861
q19:d59:t288:r2,19,59,288,2,asymmetric,rational_to_irrational,512,1414,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1036.7515342825532,96.0,1408.0,0.913778060167359,-377.24846571744683,377.24846571744683
q19:d59:t288:r3,19,59,288,3,clean,irrational_to_rational,128,1433,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1600.0,32.0,1408.0,0.18970403657042906,167.0,167.0
q19:d59:t288:r3,19,59,288,3,clean,irrational_to_rational,256,1433,True,1.434714933705635,0.09917100537743269,1.3355439283282025,0.7669429695415338,1664.0,32.0,1408.0,0.02758188177195618,231.0,231.0
q19:d59:t288:r3,19,59,288,3,clean,irrational_to_rational,384,1433,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1722.5333169770097,64.0,1408.0,0.044218574282707326,289.5333169770097,289.5333169770097
q19:d59:t288:r3,19,59,288,3,clean,irrational_to_rational,512,1433,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,1778.7745271160247,96.0,1408.0,0.056432318480958574,345.77452711602473,345.77452711602473
q19:d59:t288:r3,19,59,288,3,clean,rational_to_irrational,128,1433,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1248.0,32.0,1504.0,0.023705231018195466,-185.0,185.0
q19:d59:t288:r3,19,59,288,3,clean,rational_to_irrational,256,1433,True,0.09917100537743269,1.434714933705635,1.3355439283282025,0.7669429695415338,1199.5736060977397,64.0,1440.0,0.021632718173931864,-233.42639390226032,233.42639390226032
q19:d59:t288:r3,19,59,288,3,clean,rational_to_irrational,384,1433,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1142.6998071460398,96.0,1408.0,0.04233448847368955,-290.3001928539602,290.3001928539602
q19:d59:t288:r3,19,59,288,3,clean,rational_to_irrational,512,1433,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1084.4479861953232,128.0,1408.0,0.056825514186447164,-348.5520138046768,348.5520138046768
q19:d59:t288:r3,19,59,288,3,asymmetric,irrational_to_rational,128,1433,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1632.0,32.0,1408.0,0.10793908656654058,199.0,199.0
q19:d59:t288:r3,19,59,288,3,asymmetric,irrational_to_rational,256,1433,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1696.0,32.0,1440.0,0.027870967006377072,263.0,263.0
q19:d59:t288:r3,19,59,288,3,asymmetric,irrational_to_rational,384,1433,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1760.0,64.0,1408.0,0.04710300253175125,327.0,327.0
q19:d59:t288:r3,19,59,288,3,asymmetric,irrational_to_rational,512,1433,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1815.074663632721,96.0,1408.0,0.05791895431226383,382.074663632721,382.074663632721
q19:d59:t288:r3,19,59,288,3,asymmetric,rational_to_irrational,128,1433,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1216.0,32.0,1472.0,0.01115130716784001,-217.0,217.0
q19:d59:t288:r3,19,59,288,3,asymmetric,rational_to_irrational,256,1433,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1170.5348186308795,64.0,1408.0,0.02284747390873448,-262.4651813691205,262.4651813691205
q19:d59:t288:r3,19,59,288,3,asymmetric,rational_to_irrational,384,1433,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1113.3667409627583,96.0,1440.0,0.04550958191168788,-319.6332590372417,319.6332590372417
q19:d59:t288:r3,19,59,288,3,asymmetric,rational_to_irrational,512,1433,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1054.972827888612,96.0,1440.0,0.058020901793122255,-378.0271721113879,378.0271721113879
q19:d59:t288:r4,19,59,288,4,clean,irrational_to_rational,128,1452,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1632.0,32.0,1536.0,0.04768955962335443,180.0,180.0
q19:d59:t288:r4,19,59,288,4,clean,irrational_to_rational,256,1452,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1686.0157774459503,64.0,1472.0,0.10011579378520728,234.01577744595033,234.01577744595033
q19:d59:t288:r4,19,59,288,4,clean,irrational_to_rational,384,1452,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1741.9245309048351,64.0,1440.0,0.19462105286710252,289.92453090483514,289.92453090483514
q19:d59:t288:r4,19,59,288,4,clean,irrational_to_rational,512,1452,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1799.180583969261,96.0,1440.0,0.24680406200037788,347.1805839692611,347.1805839692611
q19:d59:t288:r4,19,59,288,4,clean,rational_to_irrational,128,1452,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1280.0,32.0,1440.0,0.040949010196658954,-172.0,172.0
q19:d59:t288:r4,19,59,288,4,clean,rational_to_irrational,256,1452,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1216.0,64.0,1440.0,0.10661633537069178,-236.0,236.0
q19:d59:t288:r4,19,59,288,4,clean,rational_to_irrational,384,1452,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1161.4679820168542,64.0,1440.0,0.20381446207782236,-290.5320179831458,290.5320179831458
q19:d59:t288:r4,19,59,288,4,clean,rational_to_irrational,512,1452,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1105.7965960787485,96.0,1440.0,0.26481242317741877,-346.2034039212515,346.2034039212515
q19:d59:t288:r4,19,59,288,4,asymmetric,irrational_to_rational,128,1452,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1664.0,32.0,1408.0,0.04075957016979017,212.0,212.0
q19:d59:t288:r4,19,59,288,4,asymmetric,irrational_to_rational,256,1452,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1724.7263880614128,64.0,1472.0,0.1123618020417378,272.72638806141276,272.72638806141276
q19:d59:t288:r4,19,59,288,4,asymmetric,irrational_to_rational,384,1452,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1780.416834983033,64.0,1440.0,0.2088756540338518,328.4168349830329,328.4168349830329
q19:d59:t288:r4,19,59,288,4,asymmetric,irrational_to_rational,512,1452,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1837.490932437094,96.0,1440.0,0.2651629251548357,385.490932437094,385.490932437094
q19:d59:t288:r4,19,59,288,4,asymmetric,rational_to_irrational,128,1452,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1248.0,32.0,1504.0,0.04086064513778885,-204.0,204.0
q19:d59:t288:r4,19,59,288,4,asymmetric,rational_to_irrational,256,1452,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1184.0,32.0,1440.0,0.12164045163078246,-268.0,268.0
q19:d59:t288:r4,19,59,288,4,asymmetric,rational_to_irrational,384,1452,True,0.09917100537743269,1.6229411364386674,1.5237701310612348,0.86105607090805,1126.6077095955056,64.0,1440.0,0.20855923743496593,-325.39229040449436,325.39229040449436
q19:d59:t288:r4,19,59,288,4,asymmetric,rational_to_irrational,512,1452,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1069.957230360428,96.0,1440.0,0.26718887155127125,-382.04276963957204,382.04276963957204
q19:d59:t288:r5,19,59,288,5,clean,irrational_to_rational,128,1471,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1650.6482936837015,64.0,1440.0,0.16101702084849795,179.64829368370147,179.64829368370147
q19:d59:t288:r5,19,59,288,5,clean,irrational_to_rational,256,1471,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1706.564940165981,64.0,1472.0,0.5769164587209706,235.56494016598094,235.56494016598094
q19:d59:t288:r5,19,59,288,5,clean,irrational_to_rational,384,1471,True,1.6229411364386674,0.09917100537743269,1.5237701310612348,0.86105607090805,1760.0,64.0,1472.0,1.0301416198856725,289.0,289.0
q19:d59:t288:r5,19,59,288,5,clean,irrational_to_rational,512,1471,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1822.5027388555927,64.0,1472.0,1.3549439303348492,351.5027388555927,351.5027388555927
q19:d59:t288:r5,19,59,288,5,clean,rational_to_irrational,128,1471,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1280.0,32.0,1472.0,0.15401357539905267,-191.0,191.0
q19:d59:t288:r5,19,59,288,5,clean,rational_to_irrational,256,1471,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1235.8663282193475,64.0,1472.0,0.5742025996078867,-235.13367178065255,235.13367178065255
q19:d59:t288:r5,19,59,288,5,clean,rational_to_irrational,384,1471,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1178.4087486385927,96.0,1472.0,1.0573286608828205,-292.59125136140733,292.59125136140733
q19:d59:t288:r5,19,59,288,5,clean,rational_to_irrational,512,1471,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1120.0,64.0,1472.0,1.3623515315157575,-351.0,351.0
q19:d59:t288:r5,19,59,288,5,asymmetric,irrational_to_rational,128,1471,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1696.0,32.0,1440.0,0.2114975124102244,225.0,225.0
q19:d59:t288:r5,19,59,288,5,asymmetric,irrational_to_rational,256,1471,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1746.2324404245549,64.0,1504.0,0.5614567036369874,275.23244042455485,275.23244042455485
q19:d59:t288:r5,19,59,288,5,asymmetric,irrational_to_rational,384,1471,True,1.6229411364386674,0.09917100537743269,1.5237701310612348,0.86105607090805,1803.2926880871807,96.0,1472.0,1.121007453251596,332.29268808718075,332.29268808718075
q19:d59:t288:r5,19,59,288,5,asymmetric,irrational_to_rational,512,1471,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,1861.7813539371177,96.0,1472.0,1.4109841610155271,390.78135393711773,390.78135393711773
q19:d59:t288:r5,19,59,288,5,asymmetric,rational_to_irrational,128,1471,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1261.4883256128553,64.0,1504.0,0.20440471091224593,-209.5116743871447,209.5116743871447
q19:d59:t288:r5,19,59,288,5,asymmetric,rational_to_irrational,256,1471,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1206.035833963556,64.0,1440.0,0.5946394073081704,-264.9641660364441,264.9641660364441
q19:d59:t288:r5,19,59,288,5,asymmetric,rational_to_irrational,384,1471,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1152.0,64.0,1472.0,1.113212766453912,-319.0,319.0
q19:d59:t288:r5,19,59,288,5,asymmetric,rational_to_irrational,512,1471,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1091.2514365853062,64.0,1472.0,1.370913793058924,-379.74856341469376,379.74856341469376
q19:d59:t288:r6,19,59,288,6,clean,irrational_to_rational,128,1490,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1664.0,32.0,1472.0,0.5760989590004012,174.0,174.0
q19:d59:t288:r6,19,59,288,6,clean,irrational_to_rational,256,1490,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1728.0,64.0,1504.0,1.8356075666720109,238.0,238.0
q19:d59:t288:r6,19,59,288,6,clean,irrational_to_rational,384,1490,True,1.6229411364386674,0.09917100537743269,1.5237701310612348,0.86105607090805,1782.8253486282326,64.0,1408.0,2.0,292.82534862823263,292.82534862823263
q19:d59:t288:r6,19,59,288,6,clean,irrational_to_rational,512,1490,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1839.228202386448,96.0,1376.0,2.0,349.22820238644795,349.22820238644795
q19:d59:t288:r6,19,59,288,6,clean,rational_to_irrational,128,1490,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1312.0,32.0,1536.0,0.6021144806368556,-178.0,178.0
q19:d59:t288:r6,19,59,288,6,clean,rational_to_irrational,256,1490,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1252.4298229627384,64.0,1504.0,1.8450078233790275,-237.5701770372616,237.5701770372616
q19:d59:t288:r6,19,59,288,6,clean,rational_to_irrational,384,1490,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1198.0464611248885,64.0,1408.0,2.0,-291.95353887511146,291.95353887511146
q19:d59:t288:r6,19,59,288,6,clean,rational_to_irrational,512,1490,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1142.0618017939191,96.0,1376.0,2.0,-347.93819820608087,347.93819820608087
q19:d59:t288:r6,19,59,288,6,asymmetric,irrational_to_rational,128,1490,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1696.0,32.0,1440.0,0.830674123801745,206.0,206.0
q19:d59:t288:r6,19,59,288,6,asymmetric,irrational_to_rational,256,1490,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1760.0,64.0,1504.0,2.0,270.0,270.0
q19:d59:t288:r6,19,59,288,6,asymmetric,irrational_to_rational,384,1490,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1821.5626395899728,64.0,1440.0,2.0,331.56263958997283,331.56263958997283
q19:d59:t288:r6,19,59,288,6,asymmetric,irrational_to_rational,512,1490,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,1876.1094679285313,96.0,1376.0,2.0,386.10946792853133,386.10946792853133
q19:d59:t288:r6,19,59,288,6,asymmetric,rational_to_irrational,128,1490,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1280.0,32.0,1536.0,0.85218277751912,-210.0,210.0
q19:d59:t288:r6,19,59,288,6,asymmetric,rational_to_irrational,256,1490,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1219.7272649788526,64.0,1472.0,1.9385430875495553,-270.27273502114735,270.27273502114735
q19:d59:t288:r6,19,59,288,6,asymmetric,rational_to_irrational,384,1490,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1165.4954349756274,64.0,1408.0,2.0,-324.5045650243726,324.5045650243726
q19:d59:t288:r6,19,59,288,6,asymmetric,rational_to_irrational,512,1490,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1109.6370754238785,96.0,1376.0,2.0,-380.3629245761215,380.3629245761215
q19:d59:t288:r7,19,59,288,7,clean,irrational_to_rational,128,1509,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1696.0,32.0,1536.0,0.27981006188381446,187.0,187.0
q19:d59:t288:r7,19,59,288,7,clean,irrational_to_rational,256,1509,True,1.434714933705635,0.09917100537743269,1.3355439283282025,0.7669429695415338,1746.309225554225,64.0,1536.0,1.006361874760852,237.3092255542249,237.3092255542249
q19:d59:t288:r7,19,59,288,7,clean,irrational_to_rational,384,1509,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,1802.854731266723,96.0,1504.0,1.728985800095434,293.8547312667231,293.8547312667231
q19:d59:t288:r7,19,59,288,7,clean,irrational_to_rational,512,1509,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,1860.8417423549604,96.0,1472.0,2.0,351.8417423549604,351.8417423549604
q19:d59:t288:r7,19,59,288,7,clean,rational_to_irrational,128,1509,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1344.0,32.0,1536.0,0.2987482091430662,-165.0,165.0
q19:d59:t288:r7,19,59,288,7,clean,rational_to_irrational,256,1509,True,0.09917100537743269,1.434714933705635,1.3355439283282025,0.7669429695415338,1280.0,32.0,1536.0,1.0355291383189713,-229.0,229.0
q19:d59:t288:r7,19,59,288,7,clean,rational_to_irrational,384,1509,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1216.0,64.0,1504.0,1.774244420856701,-293.0,293.0
q19:d59:t288:r7,19,59,288,7,clean,rational_to_irrational,512,1509,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1161.0355409126355,96.0,1472.0,2.0,-347.9644590873645,347.9644590873645
q19:d59:t288:r7,19,59,288,7,asymmetric,irrational_to_rational,128,1509,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1728.0,32.0,1536.0,0.35830174345326377,219.0,219.0
