split,duration,turns,amplitude,seed,variant,progress,prefix_n,x_p,x_r,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6
calibration,1025,6,0.18,0,oscillatory detour,0.96875,993,2.0,0.00031646710611069723,0.9562641361419656,0.8565562705878189,0.649033115824824,0.5261110649736059,0.6872936558996914,0.5774581398805819
calibration,1025,6,0.18,0,oscillatory detour,1.0,1025,2.0,0.00024348970663215985,0.9576510761274062,0.8538299683624377,0.6515098888630687,0.5382920885776288,0.6879004622176182,0.5906369083788959
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.125,129,1.79343173969657,0.014480786394960402,0.9994603871571631,0.9978769279078067,0.9918177907855306,0.9701660101107106,0.9090433671132578,0.868117894918978
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.25,257,1.6067980413922116,1.1747567692143333,0.9937221959801137,0.9748309740640955,0.9003078333851107,0.6291021329859905,0.08046290967366826,0.2652715650111662
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.375,385,1.8523867855718932,0.05561711945617425,0.9880065773645869,0.9521222442719515,0.8153991247331246,0.39120747597646505,0.24361344639021779,0.11898241714084642
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.5,513,1.933156005665897,0.0011939909646101123,0.9823778567963115,0.9308401557711177,0.7485697253199243,0.31646879734151917,0.06123787068709653,0.8150065404737635
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.625,641,1.977005802135696,0.0007706248823635419,0.9780659805655801,0.9152882944479103,0.7106475770426789,0.3583840590200993,0.31813096902854937,0.4010333697254147
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.75,769,1.995473874708867,0.00045472511633835286,0.9738723420120612,0.9012261421515267,0.6863433463104838,0.41254406014624506,0.558209313004666,0.36734650915831274
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.875,897,2.0,0.0003858536773323599,0.9697829111029317,0.8885441175666269,0.673029704603827,0.48200460058471484,0.7227927640321237,0.515829528794113
calibration,1025,6,0.18,0,pseudo-stochastic bridge,0.96875,993,2.0,0.0003165741068545482,0.9646921424638096,0.8799912146210382,0.6692554016536382,0.5389518047077249,0.798511705819414,0.5841385515925737
calibration,1025,6,0.18,0,pseudo-stochastic bridge,1.0,1025,2.0,0.000288469690860264,0.9658118225646296,0.8773272702699654,0.6690355244697819,0.5581077707808726,0.8094974658563875,0.5898207707011224
calibration,1025,6,0.18,1,gradual reference,0.125,129,1.7155263453953464,0.9630273730761043,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999998,1.0
calibration,1025,6,0.18,1,gradual reference,0.25,257,1.8965867945604595,0.08207829740368018,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0
calibration,1025,6,0.18,1,gradual reference,0.375,385,2.0,0.0001579493090522648,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0000000000000002
calibration,1025,6,0.18,1,gradual reference,0.5,513,2.0,0.0001096182683140342,1.0000000000000002,0.9999999999999999,0.9999999999999998,1.0000000000000002,1.0,1.0
calibration,1025,6,0.18,1,gradual reference,0.625,641,2.0,7.176445912744423e-05,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0
calibration,1025,6,0.18,1,gradual reference,0.75,769,2.0,3.477543373729936e-05,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0
calibration,1025,6,0.18,1,gradual reference,0.875,897,2.0,1.4409413762829221e-05,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0
calibration,1025,6,0.18,1,gradual reference,0.96875,993,2.0,3.6312082510232693e-06,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999998,1.0,0.9999999999999999
calibration,1025,6,0.18,1,gradual reference,1.0,1025,2.0,2.2352865750247322e-07,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0
calibration,1025,6,0.18,1,front-loaded,0.125,129,1.5219628978062152,0.253793879179565,0.9998561503461342,0.9994413377409344,0.9978980862873631,0.9926287366339718,0.9782174347067567,0.9615737808919752
calibration,1025,6,0.18,1,front-loaded,0.25,257,1.764690553132066,0.0015102539045764227,0.9969573922540051,0.9880635584418982,0.9544262633418759,0.838697468126596,0.5422226129447442,0.281819927884415
calibration,1025,6,0.18,1,front-loaded,0.375,385,1.922941968823042,0.0013920254808244556,0.9937607907780949,0.9755018421107816,0.9071314530517458,0.6878952238291136,0.34351735410412915,0.32298132804425955
calibration,1025,6,0.18,1,front-loaded,0.5,513,1.9722949350251553,0.0008150125304446681,0.9878938274192508,0.9529787173481515,0.8273291966673119,0.47074949997098975,0.14275079719434147,0.3168040403471673
calibration,1025,6,0.18,1,front-loaded,0.625,641,1.9863137138648352,0.0004986273054485978,0.9848380268107126,0.9410835214805319,0.7848044111868857,0.350086778686338,0.3287675590427517,0.20608837397508784
calibration,1025,6,0.18,1,front-loaded,0.75,769,1.9931974298777253,0.00033832498252884147,0.98194559408218,0.9307597258626218,0.7567141400921272,0.3405432247016471,0.31553727566865913,0.272384837651073
calibration,1025,6,0.18,1,front-loaded,0.875,897,2.0,0.00026236315550289934,0.9791101130394451,0.9210314362970554,0.7340558000459906,0.3592671529784453,0.33901126787220426,0.1725610568168197
calibration,1025,6,0.18,1,front-loaded,0.96875,993,2.0,0.00011888620290247686,0.9755599505183815,0.9141435310592217,0.7205167057489498,0.3859210410884703,0.3685600207066662,0.04909368545253465
calibration,1025,6,0.18,1,front-loaded,1.0,1025,2.0,0.00011246715628416204,0.9763348878875693,0.9119272927825374,0.716638417694142,0.39637046716761976,0.37797302403679656,0.07801088575149528
calibration,1025,6,0.18,1,back-loaded,0.125,129,1.8688591815831643,1.168677147547126,0.9998561503461341,0.9994413377409345,0.9978980862873632,0.9926287366339719,0.9782174347067569,0.9615737808919752
calibration,1025,6,0.18,1,back-loaded,0.25,257,1.768016660416867,0.6358246708737518,0.9969573922540049,0.9880635584418982,0.9544262633418759,0.838697468126596,0.5422226129447442,0.28181992788441496
calibration,1025,6,0.18,1,back-loaded,0.375,385,1.8893398327903201,0.012683358425589514,0.9937607907780949,0.9755018421107817,0.9071314530517459,0.6878952238291136,0.3435173541041293,0.3229813280442595
calibration,1025,6,0.18,1,back-loaded,0.5,513,1.9722949350251553,0.0009319329725434483,0.987893827419251,0.9529787173481515,0.8273291966673119,0.4707494999709898,0.1427507971943414,0.3168040403471673
calibration,1025,6,0.18,1,back-loaded,0.625,641,1.9931974298777253,0.0007871133722557057,0.9848380268107125,0.941083521480532,0.7848044111868856,0.35008677868633803,0.3287675590427517,0.2060883739750879
calibration,1025,6,0.18,1,back-loaded,0.75,769,1.9931974298777253,0.0007229560897381124,0.9819455940821799,0.9307597258626216,0.7567141400921273,0.3405432247016472,0.3155372756686591,0.27238483765107296
calibration,1025,6,0.18,1,back-loaded,0.875,897,2.0,0.0005453201116428679,0.9791101130394451,0.9210314362970554,0.7340558000459906,0.35926715297844536,0.33901126787220426,0.17256105681681955
calibration,1025,6,0.18,1,back-loaded,0.96875,993,2.0,0.00016726831742342734,0.9755599505183814,0.9141435310592217,0.72051670574895,0.3859210410884703,0.36856002070666627,0.04909368545253467
calibration,1025,6,0.18,1,back-loaded,1.0,1025,2.0,0.00011000161165741762,0.9763348878875692,0.9119272927825373,0.716638417694142,0.39637046716761976,0.37797302403679656,0.07801088575149534
calibration,1025,6,0.18,1,early burst,0.125,129,1.4769171257883074,0.8275162709709423,0.9989084875316985,0.9957432749526938,0.9838814780510861,0.9431250122954393,0.8329475837261509,0.7125737800868639
calibration,1025,6,0.18,1,early burst,0.25,257,1.7787962734544074,0.001157553369564529,0.9956117743026447,0.9829970721416412,0.9369828999963635,0.7936911663305006,0.5324558227037232,0.5971960090535455
calibration,1025,6,0.18,1,early burst,0.375,385,1.894323731914893,0.003941479115313815,0.9822952294851232,0.930785560813824,0.7439092639274859,0.223998653191467,0.34688439971260926,0.44284123099360073
calibration,1025,6,0.18,1,early burst,0.5,513,1.9019550008653885,0.0037078986444457384,0.9629396889095913,0.8561088258600044,0.49556678631351847,0.3424085682620753,0.0866161895509173,0.2950794037192671
calibration,1025,6,0.18,1,early burst,0.625,641,1.9746551756010302,0.005320876090847097,0.9537843193681864,0.8232374431246676,0.42856087107857616,0.3665174068540256,0.20549634059699526,0.48182558696156863
calibration,1025,6,0.18,1,early burst,0.75,769,1.9909119693999673,0.0023082301976983495,0.9450333082578307,0.7950181097813558,0.4013788147738832,0.21413376830525283,0.33784605123446154,0.2531308394707227
calibration,1025,6,0.18,1,early burst,0.875,897,2.0,0.0007589723303470353,0.936537899096742,0.7702187410385369,0.397753787072703,0.21769552508719886,0.41325715804112606,0.22867667980740883
calibration,1025,6,0.18,1,early burst,0.96875,993,2.0,0.0006080091405063324,0.9259845679778231,0.7540045334482436,0.4057903022194491,0.32304822689941587,0.47078021238908185,0.34930528445031284
calibration,1025,6,0.18,1,early burst,1.0,1025,2.0,0.0006258652662106089,0.9283314647240951,0.7490659995223934,0.41000696447022045,0.3612875079131931,0.4902367567916728,0.3748919767883489
calibration,1025,6,0.18,1,positive detour,0.125,129,1.5789635526615888,0.6656232338376813,0.9999190829318763,0.999685727814707,0.9988173253518291,0.9958494011062554,0.987710334487822,0.9782721390063192
calibration,1025,6,0.18,1,positive detour,0.25,257,1.815663524443213,0.000364852062410401,0.9996841863903471,0.998802673793345,0.9957203897996707,0.9866230715045563,0.9701951245902835,0.9772398861390238
calibration,1025,6,0.18,1,positive detour,0.375,385,1.9046204929777921,0.000980759252176712,0.9964874473150762,0.9861726222153856,0.9470408757071086,0.8143318346894007,0.5154535113232583,0.35953033723986816
calibration,1025,6,0.18,1,positive detour,0.5,513,1.9886174215803099,0.0007447484010694193,0.992987106552838,0.971716718780695,0.8867270452452544,0.5733708835107961,0.17928484124628208,0.36537253213663967
calibration,1025,6,0.18,1,positive detour,0.625,641,1.9886174215803099,0.0005581908206941211,0.9912428696306411,0.9648308868132636,0.8614545514559961,0.5095228543529936,0.2610325970442863,0.4401412238622374
calibration,1025,6,0.18,1,positive detour,0.75,769,2.0,0.00035038652984075537,0.9895070709560772,0.9580816084662189,0.8383069379653099,0.47222619513700975,0.190626057092844,0.4117416805248994
calibration,1025,6,0.18,1,positive detour,0.875,897,2.0,0.0001453154313619851,0.9877812907112065,0.9514909130484335,0.8174617529398159,0.4567264577699033,0.18196219510284772,0.4503346740760567
calibration,1025,6,0.18,1,positive detour,0.96875,993,2.0,6.917265344533049e-05,0.9856108225768743,0.9466663108949275,0.8034686526531785,0.45720236391109403,0.21948176598430466,0.41627416929816746
calibration,1025,6,0.18,1,positive detour,1.0,1025,2.0,5.035147449453407e-05,0.9860671687216586,0.9450825753349408,0.7991304984393076,0.4592775506962321,0.23594992675071327,0.3990103495128228
calibration,1025,6,0.18,1,negative detour,0.125,129,1.9086056086174188,0.5973279464092834,0.9999190829318764,0.9996857278147069,0.998817325351829,0.9958494011062554,0.9877103344878222,0.978272139006319
calibration,1025,6,0.18,1,negative detour,0.25,257,1.9154299855305161,0.5851930625828324,0.9996841863903471,0.998802673793345,0.9957203897996707,0.9866230715045564,0.9701951245902836,0.9772398861390238
calibration,1025,6,0.18,1,negative detour,0.375,385,1.967545294909839,0.1806948006632776,0.9964874473150763,0.9861726222153855,0.9470408757071085,0.8143318346894006,0.5154535113232582,0.3595303372398681
calibration,1025,6,0.18,1,negative detour,0.5,513,1.9886174215803099,0.0014978292407519377,0.992987106552838,0.971716718780695,0.8867270452452545,0.5733708835107961,0.17928484124628202,0.36537253213663956
calibration,1025,6,0.18,1,negative detour,0.625,641,1.9931974298777253,0.0005474516701066615,0.9912428696306409,0.9648308868132636,0.8614545514559961,0.5095228543529937,0.2610325970442862,0.44014122386223736
calibration,1025,6,0.18,1,negative detour,0.75,769,2.0,0.0002111621429613205,0.9895070709560772,0.958081608466219,0.8383069379653099,0.47222619513700975,0.190626057092844,0.41174168052489946
calibration,1025,6,0.18,1,negative detour,0.875,897,2.0,8.304913402103152e-05,0.9877812907112065,0.9514909130484335,0.8174617529398157,0.4567264577699032,0.18196219510284772,0.45033467407605676
calibration,1025,6,0.18,1,negative detour,0.96875,993,2.0,5.370756048657657e-05,0.9856108225768743,0.9466663108949274,0.8034686526531785,0.4572023639110941,0.21948176598430472,0.4162741692981675
calibration,1025,6,0.18,1,negative detour,1.0,1025,2.0,4.701228204589394e-05,0.9860671687216587,0.945082575334941,0.7991304984393076,0.45927755069623216,0.2359499267507133,0.3990103495128229
calibration,1025,6,0.18,1,oscillatory detour,0.125,129,1.683330378251199,0.9513860908147558,0.9997782385404427,0.9991521249996399,0.9969186381064623,0.9900429404132856,0.976005950315893,0.9723885217921273
calibration,1025,6,0.18,1,oscillatory detour,0.25,257,1.8142137686550384,0.051781638175791726,0.9945940742700398,0.9791302205185022,0.9240394783986877,0.7652466673854753,0.4953596394239651,0.7033354016552105
calibration,1025,6,0.18,1,oscillatory detour,0.375,385,1.8746002108732873,0.025452747255469612,0.9841450803861139,0.9377153460803854,0.7715603066870192,0.35594158383075997,0.23863014043847386,0.20345567234693085
calibration,1025,6,0.18,1,oscillatory detour,0.5,513,1.9627562382434085,0.0014119196695289177,0.9779261308048393,0.9140328141434828,0.6988691965436117,0.2976618611290261,0.44040881673038984,0.8118497427827698
calibration,1025,6,0.18,1,oscillatory detour,0.625,641,1.9840007728272335,0.0008859457437663735,0.9726178408712074,0.8958341078707819,0.6646531840069441,0.34842258324198405,0.24279694501276225,0.3502594911078859
calibration,1025,6,0.18,1,oscillatory detour,0.75,769,1.9886174215803099,0.0005527499226417376,0.967453071696907,0.8796265211350143,0.6476660191834867,0.4197230051686411,0.39076024898883555,0.46742271256290546
calibration,1025,6,0.18,1,oscillatory detour,0.875,897,2.0,0.00031885438989152687,0.9624565786244466,0.8655936586598347,0.6445568156209538,0.4851164791283102,0.6279748898313093,0.5327115648818576
calibration,1025,6,0.18,1,oscillatory detour,0.96875,993,2.0,0.00031646710611069723,0.9562641361419656,0.8565562705878189,0.649033115824824,0.5261110649736059,0.6872936558996914,0.5774581398805819
calibration,1025,6,0.18,1,oscillatory detour,1.0,1025,2.0,0.00024348970663215985,0.9576510761274062,0.8538299683624377,0.6515098888630687,0.5382920885776288,0.6879004622176182,0.5906369083788959
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.125,129,1.2538216823043193,0.5087827273824266,0.9972168271408756,0.9891492253862642,0.9593032458781093,0.8639205140952414,0.6824941539543408,0.7871233227961517
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.25,257,1.6783108153034745,0.0017826657177215577,0.989309692935007,0.9579566988253344,0.8422300088545744,0.4969955214785364,0.11134180296954398,0.4161217369417277
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.375,385,1.7487735973650056,0.006192196511119683,0.9667915214522556,0.8716633601339542,0.5577154187140815,0.13415125812510376,0.22289560255662677,0.1736352376957308
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.5,513,1.8248474903076726,0.00953858226658534,0.9330749755151289,0.7687490404958743,0.36812076214533457,0.0795234004057235,0.28317154899524943,0.5897297486895418
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.625,641,1.9160988257554596,0.0040974863450566005,0.9158318292807585,0.7142548940602169,0.28266606532244815,0.1069556286886386,0.45019144062800653,0.24751279177353894
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.75,769,1.967545294909839,0.002502732335151934,0.9019510480118096,0.6862643594688251,0.3068557042787646,0.06825649280459423,0.2532723754418879,0.22940094530048272
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.875,897,2.0,0.0021333161760780255,0.8893321901389831,0.6673913962359534,0.34674341438747713,0.24931444290267016,0.1492202501470132,0.27039462488133287
calibration,1025,6,0.18,1,pseudo-stochastic bridge,0.96875,993,2.0,0.0021944926497895517,0.8740180779989397,0.6584638398209074,0.3808848523648192,0.38998748067700306,0.16571583697476167,0.12911307142732778
calibration,1025,6,0.18,1,pseudo-stochastic bridge,1.0,1025,2.0,0.0024901241728902714,0.8780134691526417,0.6563701434143682,0.3925503205578689,0.4339024878305572,0.16374923467244873,0.07156317730312522
calibration,1025,6,0.18,2,gradual reference,0.125,129,1.7155263453953464,0.9630273730761043,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999998,1.0
calibration,1025,6,0.18,2,gradual reference,0.25,257,1.8965867945604595,0.08207829740368018,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0
calibration,1025,6,0.18,2,gradual reference,0.375,385,2.0,0.0001579493090522648,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0000000000000002
calibration,1025,6,0.18,2,gradual reference,0.5,513,2.0,0.0001096182683140342,1.0000000000000002,0.9999999999999999,0.9999999999999998,1.0000000000000002,1.0,1.0
calibration,1025,6,0.18,2,gradual reference,0.625,641,2.0,7.176445912744423e-05,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0
calibration,1025,6,0.18,2,gradual reference,0.75,769,2.0,3.477543373729936e-05,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0
calibration,1025,6,0.18,2,gradual reference,0.875,897,2.0,1.4409413762829221e-05,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0
calibration,1025,6,0.18,2,gradual reference,0.96875,993,2.0,3.6312082510232693e-06,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999998,1.0,0.9999999999999999
calibration,1025,6,0.18,2,gradual reference,1.0,1025,2.0,2.2352865750247322e-07,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0
calibration,1025,6,0.18,2,front-loaded,0.125,129,1.5219628978062152,0.253793879179565,0.9998561503461342,0.9994413377409344,0.9978980862873631,0.9926287366339718,0.9782174347067567,0.9615737808919752
calibration,1025,6,0.18,2,front-loaded,0.25,257,1.764690553132066,0.0015102539045764227,0.9969573922540051,0.9880635584418982,0.9544262633418759,0.838697468126596,0.5422226129447442,0.281819927884415
calibration,1025,6,0.18,2,front-loaded,0.375,385,1.922941968823042,0.0013920254808244556,0.9937607907780949,0.9755018421107816,0.9071314530517458,0.6878952238291136,0.34351735410412915,0.32298132804425955
calibration,1025,6,0.18,2,front-loaded,0.5,513,1.9722949350251553,0.0008150125304446681,0.9878938274192508,0.9529787173481515,0.8273291966673119,0.47074949997098975,0.14275079719434147,0.3168040403471673
calibration,1025,6,0.18,2,front-loaded,0.625,641,1.9863137138648352,0.0004986273054485978,0.9848380268107126,0.9410835214805319,0.7848044111868857,0.350086778686338,0.3287675590427517,0.20608837397508784
calibration,1025,6,0.18,2,front-loaded,0.75,769,1.9931974298777253,0.00033832498252884147,0.98194559408218,0.9307597258626218,0.7567141400921272,0.3405432247016471,0.31553727566865913,0.272384837651073
calibration,1025,6,0.18,2,front-loaded,0.875,897,2.0,0.00026236315550289934,0.9791101130394451,0.9210314362970554,0.7340558000459906,0.3592671529784453,0.33901126787220426,0.1725610568168197
calibration,1025,6,0.18,2,front-loaded,0.96875,993,2.0,0.00011888620290247686,0.9755599505183815,0.9141435310592217,0.7205167057489498,0.3859210410884703,0.3685600207066662,0.04909368545253465
calibration,1025,6,0.18,2,front-loaded,1.0,1025,2.0,0.00011246715628416204,0.9763348878875693,0.9119272927825374,0.716638417694142,0.39637046716761976,0.37797302403679656,0.07801088575149528
calibration,1025,6,0.18,2,back-loaded,0.125,129,1.8688591815831643,1.168677147547126,0.9998561503461341,0.9994413377409345,0.9978980862873632,0.9926287366339719,0.9782174347067569,0.9615737808919752
calibration,1025,6,0.18,2,back-loaded,0.25,257,1.768016660416867,0.6358246708737518,0.9969573922540049,0.9880635584418982,0.9544262633418759,0.838697468126596,0.5422226129447442,0.28181992788441496
calibration,1025,6,0.18,2,back-loaded,0.375,385,1.8893398327903201,0.012683358425589514,0.9937607907780949,0.9755018421107817,0.9071314530517459,0.6878952238291136,0.3435173541041293,0.3229813280442595
calibration,1025,6,0.18,2,back-loaded,0.5,513,1.9722949350251553,0.0009319329725434483,0.987893827419251,0.9529787173481515,0.8273291966673119,0.4707494999709898,0.1427507971943414,0.3168040403471673
calibration,1025,6,0.18,2,back-loaded,0.625,641,1.9931974298777253,0.0007871133722557057,0.9848380268107125,0.941083521480532,0.7848044111868856,0.35008677868633803,0.3287675590427517,0.2060883739750879
calibration,1025,6,0.18,2,back-loaded,0.75,769,1.9931974298777253,0.0007229560897381124,0.9819455940821799,0.9307597258626216,0.7567141400921273,0.3405432247016472,0.3155372756686591,0.27238483765107296
calibration,1025,6,0.18,2,back-loaded,0.875,897,2.0,0.0005453201116428679,0.9791101130394451,0.9210314362970554,0.7340558000459906,0.35926715297844536,0.33901126787220426,0.17256105681681955
calibration,1025,6,0.18,2,back-loaded,0.96875,993,2.0,0.00016726831742342734,0.9755599505183814,0.9141435310592217,0.72051670574895,0.3859210410884703,0.36856002070666627,0.04909368545253467
calibration,1025,6,0.18,2,back-loaded,1.0,1025,2.0,0.00011000161165741762,0.9763348878875692,0.9119272927825373,0.716638417694142,0.39637046716761976,0.37797302403679656,0.07801088575149534
calibration,1025,6,0.18,2,early burst,0.125,129,1.4769171257883074,0.8275162709709423,0.9989084875316985,0.9957432749526938,0.9838814780510861,0.9431250122954393,0.8329475837261509,0.7125737800868639
calibration,1025,6,0.18,2,early burst,0.25,257,1.7787962734544074,0.001157553369564529,0.9956117743026447,0.9829970721416412,0.9369828999963635,0.7936911663305006,0.5324558227037232,0.5971960090535455
calibration,1025,6,0.18,2,early burst,0.375,385,1.894323731914893,0.003941479115313815,0.9822952294851232,0.930785560813824,0.7439092639274859,0.223998653191467,0.34688439971260926,0.44284123099360073
calibration,1025,6,0.18,2,early burst,0.5,513,1.9019550008653885,0.0037078986444457384,0.9629396889095913,0.8561088258600044,0.49556678631351847,0.3424085682620753,0.0866161895509173,0.2950794037192671
calibration,1025,6,0.18,2,early burst,0.625,641,1.9746551756010302,0.005320876090847097,0.9537843193681864,0.8232374431246676,0.42856087107857616,0.3665174068540256,0.20549634059699526,0.48182558696156863
calibration,1025,6,0.18,2,early burst,0.75,769,1.9909119693999673,0.0023082301976983495,0.9450333082578307,0.7950181097813558,0.4013788147738832,0.21413376830525283,0.33784605123446154,0.2531308394707227
calibration,1025,6,0.18,2,early burst,0.875,897,2.0,0.0007589723303470353,0.936537899096742,0.7702187410385369,0.397753787072703,0.21769552508719886,0.41325715804112606,0.22867667980740883
calibration,1025,6,0.18,2,early burst,0.96875,993,2.0,0.0006080091405063324,0.9259845679778231,0.7540045334482436,0.4057903022194491,0.32304822689941587,0.47078021238908185,0.34930528445031284
calibration,1025,6,0.18,2,early burst,1.0,1025,2.0,0.0006258652662106089,0.9283314647240951,0.7490659995223934,0.41000696447022045,0.3612875079131931,0.4902367567916728,0.3748919767883489
calibration,1025,6,0.18,2,positive detour,0.125,129,1.5789635526615888,0.6656232338376813,0.9999190829318763,0.999685727814707,0.9988173253518291,0.9958494011062554,0.987710334487822,0.9782721390063192
calibration,1025,6,0.18,2,positive detour,0.25,257,1.815663524443213,0.000364852062410401,0.9996841863903471,0.998802673793345,0.9957203897996707,0.9866230715045563,0.9701951245902835,0.9772398861390238
calibration,1025,6,0.18,2,positive detour,0.375,385,1.9046204929777921,0.000980759252176712,0.9964874473150762,0.9861726222153856,0.9470408757071086,0.8143318346894007,0.5154535113232583,0.35953033723986816
calibration,1025,6,0.18,2,positive detour,0.5,513,1.9886174215803099,0.0007447484010694193,0.992987106552838,0.971716718780695,0.8867270452452544,0.5733708835107961,0.17928484124628208,0.36537253213663967
calibration,1025,6,0.18,2,positive detour,0.625,641,1.9886174215803099,0.0005581908206941211,0.9912428696306411,0.9648308868132636,0.8614545514559961,0.5095228543529936,0.2610325970442863,0.4401412238622374
calibration,1025,6,0.18,2,positive detour,0.75,769,2.0,0.00035038652984075537,0.9895070709560772,0.9580816084662189,0.8383069379653099,0.47222619513700975,0.190626057092844,0.4117416805248994
calibration,1025,6,0.18,2,positive detour,0.875,897,2.0,0.0001453154313619851,0.9877812907112065,0.9514909130484335,0.8174617529398159,0.4567264577699033,0.18196219510284772,0.4503346740760567
calibration,1025,6,0.18,2,positive detour,0.96875,993,2.0,6.917265344533049e-05,0.9856108225768743,0.9466663108949275,0.8034686526531785,0.45720236391109403,0.21948176598430466,0.41627416929816746
calibration,1025,6,0.18,2,positive detour,1.0,1025,2.0,5.035147449453407e-05,0.9860671687216586,0.9450825753349408,0.7991304984393076,0.4592775506962321,0.23594992675071327,0.3990103495128228
calibration,1025,6,0.18,2,negative detour,0.125,129,1.9086056086174188,0.5973279464092834,0.9999190829318764,0.9996857278147069,0.998817325351829,0.9958494011062554,0.9877103344878222,0.978272139006319
calibration,1025,6,0.18,2,negative detour,0.25,257,1.9154299855305161,0.5851930625828324,0.9996841863903471,0.998802673793345,0.9957203897996707,0.9866230715045564,0.9701951245902836,0.9772398861390238
calibration,1025,6,0.18,2,negative detour,0.375,385,1.967545294909839,0.1806948006632776,0.9964874473150763,0.9861726222153855,0.9470408757071085,0.8143318346894006,0.5154535113232582,0.3595303372398681
calibration,1025,6,0.18,2,negative detour,0.5,513,1.9886174215803099,0.0014978292407519377,0.992987106552838,0.971716718780695,0.8867270452452545,0.5733708835107961,0.17928484124628202,0.36537253213663956
calibration,1025,6,0.18,2,negative detour,0.625,641,1.9931974298777253,0.0005474516701066615,0.9912428696306409,0.9648308868132636,0.8614545514559961,0.5095228543529937,0.2610325970442862,0.44014122386223736
calibration,1025,6,0.18,2,negative detour,0.75,769,2.0,0.0002111621429613205,0.9895070709560772,0.958081608466219,0.8383069379653099,0.47222619513700975,0.190626057092844,0.41174168052489946
calibration,1025,6,0.18,2,negative detour,0.875,897,2.0,8.304913402103152e-05,0.9877812907112065,0.9514909130484335,0.8174617529398157,0.4567264577699032,0.18196219510284772,0.45033467407605676
calibration,1025,6,0.18,2,negative detour,0.96875,993,2.0,5.370756048657657e-05,0.9856108225768743,0.9466663108949274,0.8034686526531785,0.4572023639110941,0.21948176598430472,0.4162741692981675
calibration,1025,6,0.18,2,negative detour,1.0,1025,2.0,4.701228204589394e-05,0.9860671687216587,0.945082575334941,0.7991304984393076,0.45927755069623216,0.2359499267507133,0.3990103495128229
calibration,1025,6,0.18,2,oscillatory detour,0.125,129,1.683330378251199,0.9513860908147558,0.9997782385404427,0.9991521249996399,0.9969186381064623,0.9900429404132856,0.976005950315893,0.9723885217921273
calibration,1025,6,0.18,2,oscillatory detour,0.25,257,1.8142137686550384,0.051781638175791726,0.9945940742700398,0.9791302205185022,0.9240394783986877,0.7652466673854753,0.4953596394239651,0.7033354016552105
calibration,1025,6,0.18,2,oscillatory detour,0.375,385,1.8746002108732873,0.025452747255469612,0.9841450803861139,0.9377153460803854,0.7715603066870192,0.35594158383075997,0.23863014043847386,0.20345567234693085
calibration,1025,6,0.18,2,oscillatory detour,0.5,513,1.9627562382434085,0.0014119196695289177,0.9779261308048393,0.9140328141434828,0.6988691965436117,0.2976618611290261,0.44040881673038984,0.8118497427827698
calibration,1025,6,0.18,2,oscillatory detour,0.625,641,1.9840007728272335,0.0008859457437663735,0.9726178408712074,0.8958341078707819,0.6646531840069441,0.34842258324198405,0.24279694501276225,0.3502594911078859
calibration,1025,6,0.18,2,oscillatory detour,0.75,769,1.9886174215803099,0.0005527499226417376,0.967453071696907,0.8796265211350143,0.6476660191834867,0.4197230051686411,0.39076024898883555,0.46742271256290546
calibration,1025,6,0.18,2,oscillatory detour,0.875,897,2.0,0.00031885438989152687,0.9624565786244466,0.8655936586598347,0.6445568156209538,0.4851164791283102,0.6279748898313093,0.5327115648818576
