medium,event,relative_row,x_S,x_F,child_u,child_v,child_handover,active_Ab_child
dry,4,-56,2.0,0.0,2.0,-2.0,,False
dry,4,-55,2.0,0.0,2.0,-2.0,,False
dry,4,-54,2.0,0.0,2.0,-2.0,,False
dry,4,-53,2.0,0.0,2.0,-2.0,,False
dry,4,-52,2.0,0.0,2.0,-2.0,,False
dry,4,-51,2.0,0.0,2.0,-2.0,,False
dry,4,-50,2.0,0.0,2.0,-2.0,,False
dry,4,-49,2.0,0.0,2.0,-2.0,,False
dry,4,-48,2.0,0.0,2.0,-2.0,,False
dry,4,-47,2.0,0.0,2.0,-2.0,,False
dry,4,-46,2.0,0.0,2.0,-2.0,,False
dry,4,-45,2.0,0.0,2.0,-2.0,,False
dry,4,-44,2.0,0.0,2.0,-2.0,,False
dry,4,-43,2.0,0.0,2.0,-2.0,,False
dry,4,-42,2.0,0.0,2.0,-2.0,,False
dry,4,-41,2.0,0.0,2.0,-2.0,,False
dry,4,-40,2.0,0.0,2.0,-2.0,,False
dry,4,-39,2.0,0.0,2.0,-2.0,,False
dry,4,-38,2.0,0.0,2.0,-2.0,,False
dry,4,-37,2.0,0.0,2.0,-2.0,,False
dry,4,-36,2.0,0.0,2.0,-2.0,,False
dry,4,-35,2.0,0.0,2.0,-2.0,,False
dry,4,-34,2.0,0.0,2.0,-2.0,,False
dry,4,-33,2.0,0.0,2.0,-2.0,,False
dry,4,-32,2.0,0.0,2.0,-2.0,,False
dry,4,-31,2.0,0.0,2.0,-2.0,,False
dry,4,-30,2.0,0.0,2.0,-2.0,,False
dry,4,-29,2.0,0.0,2.0,-2.0,,False
dry,4,-28,2.0,0.0,2.0,-2.0,,False
dry,4,-27,2.0,0.0,2.0,-2.0,,False
dry,4,-26,2.0,0.0,2.0,-2.0,,False
dry,4,-25,2.0,0.0,2.0,-2.0,,False
dry,4,-24,2.0,0.0,2.0,-2.0,,False
dry,4,-23,2.0,0.0,2.0,-2.0,,False
dry,4,-22,2.0,0.0,2.0,-2.0,,False
dry,4,-21,2.0,0.0,2.0,-2.0,,False
dry,4,-20,2.0,0.0,2.0,-2.0,,False
dry,4,-19,2.0,0.0,2.0,-2.0,,False
dry,4,-18,2.0,0.0,2.0,-2.0,,False
dry,4,-17,2.0,0.0,2.0,-2.0,,False
dry,4,-16,2.0,0.0,2.0,-2.0,,False
dry,4,-15,2.0,0.0,2.0,-2.0,,False
dry,4,-14,2.0,0.0,2.0,-2.0,,False
dry,4,-13,2.0,0.0,2.0,-2.0,,False
dry,4,-12,2.0,0.0,2.0,-2.0,,False
dry,4,-11,2.0,0.0,2.0,-2.0,,False
dry,4,-10,2.0,0.0,2.0,-2.0,,False
dry,4,-9,2.0,0.0,2.0,-2.0,,False
dry,4,-8,2.0,0.0,2.0,-2.0,,False
dry,4,-7,2.0,0.0,2.0,-2.0,,False
dry,4,-6,2.0,0.0,2.0,-2.0,,False
dry,4,-5,2.0,0.0,2.0,-2.0,,False
dry,4,-4,2.0,0.0,2.0,-2.0,,False
dry,4,-3,2.0,0.0,2.0,-2.0,,False
dry,4,-2,2.0,0.0,2.0,-2.0,,False
dry,4,-1,2.0,1.2154803276908774,2.0,0.4309606553817549,0.35455995918953065,True
dry,4,0,2.0,1.675186113371174,2.0,1.3503722267423481,0.8061028061084122,True
dry,4,1,2.0,1.8074584195403445,2.0,1.614916839080689,0.893473853462908,True
dry,4,2,2.0,1.8637657685091367,2.0,1.7275315370182733,0.9269037806183983,True
dry,4,3,2.0,1.8944691275455559,2.0,1.7889382550911117,0.9442952799177212,True
dry,4,4,1.993675749879295,1.9138351326634906,1.98735149975859,1.8276702653269812,0.9581440829792941,True
dry,4,5,1.9653043963820716,1.9272875870018997,1.930608792764143,1.8545751740037995,0.9799128339790399,True
dry,4,6,1.937275514884584,1.9371976095018115,1.8745510297691679,1.874395219003623,0.9999584387838061,True
dry,4,7,1.909493532122418,1.9448071491269745,1.818987064244836,1.889614298253949,1.0190441697841381,True
dry,4,8,1.8819017773608726,1.9508501589687541,1.7638035547217452,1.9017003179375083,1.0376201384601789,True
dry,4,9,1.8544545994775987,1.9557849936134484,1.7089091989551974,1.9115699872268967,1.0559762334900789,True
dry,4,10,1.8271194111647362,1.9599165740351485,1.6542388223294724,1.919833148070297,1.0743114094904802,True
dry,4,11,1.7998725214822286,1.9634174981361814,1.5997450429644573,1.9268349962723628,1.0927499020775635,True
dry,4,12,1.7726994874605013,1.9663834889263316,1.5453989749210026,1.9327669778526633,1.1113713400083034,True
dry,4,13,1.745577899192811,1.9689464852008092,1.491155798385622,1.9378929704016183,1.1302802036770083,True
dry,4,14,1.718491228623376,1.9711973006420536,1.436982457246752,1.9423946012841071,1.1495577839594722,True
dry,4,15,1.691428685090491,1.973202204055428,1.3828573701809819,1.946404408110856,1.1692708700782959,True
dry,4,16,1.6643815357625804,1.974983945902049,1.3287630715251608,1.9499678918040981,1.1894650177848565,True
dry,4,17,1.6373356320351893,1.976597050317196,1.2746712640703786,1.9531941006343918,1.2102079113904036,True
dry,4,18,1.610282213820701,1.9780551438345444,1.2205644276414018,1.9561102876690888,1.2315458540600983,True
dry,4,19,1.5832352498337823,1.9793530996198363,1.1664704996675646,1.9587061992396726,1.2535010899860877,True
dry,4,20,1.5561944130021041,1.9805267281071746,1.1123888260042083,1.9610534562143491,1.27612837733121,True
dry,4,21,1.5291611233647509,1.9815819441567881,1.0583222467295017,1.9631638883135762,1.2994690695713467,True
dry,4,22,1.5021233637386953,1.9825544592402193,1.0042467274773905,1.9651089184804387,1.3235928280639153,True
dry,4,23,1.4750866725489737,1.9834680500270323,0.9501733450979475,1.9669361000540646,1.348551459612148,True
dry,4,24,1.4480579155891935,1.9842966653606953,0.896115831178387,1.9685933307213905,1.374375700614499,True
dry,4,25,1.4210231377726803,1.9850479074763556,0.8420462755453606,1.9700958149527112,1.4011353278409757,True
dry,4,26,1.393984991111027,1.9857398972760154,0.7879699822220538,1.9714797945520308,1.4288934055953542,True
dry,4,27,1.3669448520336804,1.986379523601304,0.7338897040673609,1.972759047202608,1.4577133780487643,True
dry,4,28,1.3398957375461,1.9869953357558834,0.6797914750922001,1.9739906715117668,1.4876810246371381,True
dry,4,29,1.3128560045835678,1.9875839682391123,0.6257120091671355,1.9751679364782246,1.5188459119654778,True
dry,4,30,1.2974166990633942,1.9879710092974576,0.5948333981267884,1.9759420185949153,1.5372342568256467,True
dry,4,31,1.296880237731113,1.988148456592293,0.5937604754622261,1.9762969131845858,1.5379399089801233,True
dry,4,32,1.300364850125644,1.980302787387858,0.6007297002512879,1.960605574775716,1.5309245875708681,True
dry,4,33,1.3037023508312635,1.972848805595093,0.607404701662527,1.945697611190186,1.5241830312833469,True
dry,4,34,1.3062356651377776,1.9672492603957255,0.6124713302755551,1.934498520791451,1.5190588298334418,True
dry,4,35,1.3081117739051868,1.9631610621647178,0.6162235478103737,1.9263221243294355,1.5152704200654463,True
dry,4,36,1.3095354026157322,1.960107481919255,0.6190708052314644,1.92021496383851,1.5124055647677637,True
dry,4,37,1.3106187452600337,1.957823021697962,0.6212374905200675,1.915646043395924,1.5102357028104392,True
dry,4,38,1.3114498061033624,1.9561352795458251,0.6228996122067247,1.9122705590916502,1.5085934512335244,True
dry,4,39,1.3120976955318737,1.9548674910621127,0.6241953910637474,1.9097349821242253,1.50733027421078,True
dry,4,40,1.3126047585116654,1.953911641276153,0.6252095170233307,1.907823282552306,1.5063549772209242,True
dry,4,41,1.3129967329105867,1.953222831013294,0.6259934658211734,1.906445662026588,1.5056201280911456,True
dry,4,42,1.313295764251886,1.9527369197258926,0.6265915285037722,1.9054738394517852,1.50507476115461,True
dry,4,43,1.313522125569638,1.9524170782908468,0.6270442511392762,1.9048341565816935,1.5046805966454762,True
dry,4,44,1.3136964469519445,1.952217979609283,0.6273928939038891,1.9044359592185658,1.5043954940871,True
dry,4,45,1.313835008424688,1.9520876277156103,0.6276700168493758,1.9041752554312206,1.5041797982512628,True
dry,4,46,1.3139518114097626,1.952000511088864,0.6279036228195252,1.9040010221777282,1.5040068953148065,True
dry,4,47,1.3140584860545979,1.9519373757056755,0.6281169721091957,1.903874751411351,1.503855430273014,True
dry,4,48,1.3141653024307884,1.9518725659881662,0.6283306048615769,1.9037451319763323,1.503703150960054,True
dry,4,49,1.3142753132135367,1.9518006460447639,0.6285506264270735,1.9036012920895278,1.5035443001419169,True
dry,4,50,1.3143813609697363,1.9517276369433927,0.6287627219394727,1.9034552738867854,1.5033897373955685,True
dry,4,51,1.3144854626454818,1.9516521405633784,0.6289709252909637,1.9033042811267569,1.5032365173446243,True
dry,4,52,1.3145879480387235,1.9515932772605826,0.629175896077447,1.9031865545211653,1.5030917506072488,True
dry,4,53,1.3146897165984175,1.951527779139005,0.629379433196835,1.9030555582780102,1.5029452402011745,True
dry,4,54,1.3147869443037496,1.9514627838642538,0.6295738886074993,1.9029255677285075,1.5028043247690483,True
dry,4,55,1.314882097825284,1.9513998656083873,0.629764195650568,1.9027997312167746,1.5026666936462643,True
dry,4,56,1.3149833948556724,1.9513362099080662,0.6299667897113448,1.9026724198161324,1.5025214903556043,True
dry,4,57,1.3150855041157254,1.9512741081197695,0.6301710082314509,1.902548216239539,1.502375942707921,True
dry,4,58,1.3151875452357027,1.95121220475154,0.6303750904714054,1.9024244095030798,1.5022305630763464,True
dry,4,59,1.3152995184525187,1.9511081580865914,0.6305990369050374,1.9022163161731829,1.5020568426840528,True
dry,4,60,1.3154058333177971,1.9510309718921004,0.6308116666355943,1.9020619437842008,1.5019003995773446,True
dry,4,61,1.3155061491311608,1.9509809800309956,0.6310122982623216,1.9019619600619913,1.5017617757554573,True
dry,4,62,1.3156057263061587,1.9509412520597758,0.6312114526123174,1.9018825041195515,1.501628077446689,True
dry,4,63,1.3157113597707186,1.9508768122232016,0.6314227195414372,1.9017536244464033,1.5014774861291946,True
dry,4,64,1.315830833846602,1.9507652873571117,0.6316616676932041,1.9015305747142235,1.5012919610926154,True
dry,4,65,1.3159489423954651,1.950662430199926,0.6318978847909302,1.901324860399852,1.5011114707614543,True
dry,4,66,1.316072622076574,1.9505549015848553,0.6321452441531479,1.9011098031697107,1.5009225424647248,True
dry,4,67,1.3161951760837003,1.9504478038157762,0.6323903521674006,1.9008956076315524,1.5007351225223793,True
dry,4,68,1.3163142849288225,1.9503516833205077,0.632628569857645,1.9007033666410154,1.5005561168332278,True
dry,4,69,1.3164364846075782,1.95024341793453,0.6328729692151565,1.90048683586906,1.5003686661917983,True
dry,4,70,1.316555369953258,1.9501514819371337,0.6331107399065159,1.9003029638742674,1.5001915881628949,True
dry,4,71,1.316674972132485,1.950057697210844,0.6333499442649702,1.9001153944216882,1.5000129391205352,True
dry,4,72,1.316798703600056,1.9499416351680354,0.6335974072001118,1.8998832703360709,1.4998206121577473,True
dry,4,73,1.316930192133364,1.9497989527800026,0.6338603842667281,1.8995979055600052,1.499608588929973,True
dry,4,74,1.3170624138538518,1.949650891283968,0.6341248277077036,1.8993017825679361,1.4993935682717803,True
dry,4,75,1.317196194619159,1.9495022577597247,0.6343923892383181,1.8990045155194495,1.4991764708901971,True
dry,4,76,1.317330280652014,1.9493562429484093,0.6346605613040279,1.8987124858968185,1.4989600430104268,True
dry,4,77,1.3174767872571076,1.9491898790872846,0.6349535745142152,1.8983797581745692,1.4987208620980805,True
dry,4,78,1.3176171776093695,1.9490273090484245,0.6352343552187389,1.898054618096849,1.4984904115480049,True
dry,4,79,1.3177515552817243,1.948873114213487,0.6355031105634485,1.897746228426974,1.4982703827987844,True
dry,4,80,1.3178818036657354,1.9487328552125889,0.6357636073314707,1.8974657104251778,1.4980607536198232,True
dry,4,81,1.3180090566121927,1.9486100534755664,0.6360181132243854,1.8972201069511327,1.4978615843082312,True
dry,4,82,1.3181419461053692,1.9484681900670198,0.6362838922107383,1.8969363801340395,1.4976481917841384,True
dry,4,83,1.3182839091304805,1.9483014021389633,0.6365678182609611,1.8966028042779266,1.4974141792131186,True
dry,4,84,1.318424174105019,1.9481444264025145,0.6368483482100382,1.896288852805029,1.4971860600721956,True
dry,4,85,1.3185582465098442,1.9480002806172707,0.6371164930196884,1.8960005612345414,1.4969703496727982,True
dry,4,86,1.31869971620085,1.9478595415938882,0.6373994324017,1.8957190831877764,1.4967472477272763,True
dry,4,87,1.318843745232934,1.9477168973009966,0.637687490465868,1.8954337946019932,1.4965203646387704,True
dry,4,88,1.318988834524527,1.9475915595539353,0.6379776690490542,1.8951831191078705,1.496299112135528,True
dry,4,89,1.319137900470717,1.947451012762107,0.6382758009414342,1.894902025524214,1.4960671183262548,True
dry,4,90,1.3192841236130997,1.947320322146643,0.6385682472261993,1.8946406442932862,1.4958424081298962,True
dry,4,91,1.3194332631505514,1.9471648540338964,0.6388665263011029,1.8943297080677928,1.4956043928746279,True
dry,4,92,1.3195828823941154,1.9470044429219722,0.6391657647882307,1.8940088858439443,1.4953638394978241,True
dry,4,93,1.319725878422713,1.9468514089272044,0.6394517568454261,1.8937028178544089,1.495134040984295,True
dry,4,94,1.3198675906923587,1.946683554800544,0.6397351813847174,1.8933671096010878,1.4948998438308212,True
dry,4,95,1.3199923415354045,1.946568262978551,0.6399846830708089,1.893136525957102,1.4947066245468736,True
dry,4,96,1.3201089155698507,1.946488810843436,0.6402178311397013,1.892977621686872,1.4945373595824691,True
dry,4,97,1.3202199920633124,1.9464252574334637,0.6404399841266248,1.8928505148669275,1.4943809370610561,True
dry,4,98,1.3203377408325823,1.9463457927843395,0.6406754816651645,1.892691585568679,1.4942103022088218,True
dry,4,99,1.320464511347325,1.9462382074692437,0.64092902269465,1.8924764149384874,1.4940178045141916,True
dry,4,100,1.3205919932444294,1.945236563461537,0.6411839864888589,1.890473126923074,1.4934669603619974,True
dry,4,101,1.320717060257395,1.9432236301909003,0.64143412051479,1.8864472603818006,1.4925124846741933,True
dry,4,102,1.3208427977686699,1.940786277955698,0.6416855955373397,1.8815725559113958,1.4913833171061674,True
dry,4,103,1.3209713153948626,1.9381642505790881,0.6419426307897251,1.8763285011581763,1.4901719496000594,True
dry,4,104,1.3211066579306097,1.9353832127839614,0.6422133158612193,1.8707664255679228,1.4888830138391884,True
dry,4,105,1.3212410056213209,1.9324396983996013,0.6424820112426417,1.8648793967992026,1.4875234107201194,True
dry,4,106,1.321375767603671,1.9292976364266592,0.6427515352073421,1.8585952728533184,1.4860756348251614,True
dry,4,107,1.3215225658482639,1.9258919257441893,0.6430451316965278,1.8517838514883787,1.484497626065243,True
dry,4,108,1.3216599062509267,1.9222468086041018,0.6433198125018533,1.8444936172082036,1.4828231049650462,True
dry,4,109,1.3217930083411362,1.918309987840398,0.6435860166822724,1.836619975680796,1.481022125852472,True
dry,4,110,1.3219376288290263,1.9139854943518493,0.6438752576580526,1.8279709887036986,1.479032922370672,True
dry,4,111,1.3220837184168783,1.9092490268838884,0.6441674368337567,1.8184980537677768,1.4768534831123885,True
dry,4,112,1.3222255206314182,1.9040564801744375,0.6444510412628364,1.808112960348875,1.474467503527465,True
dry,4,113,1.3223605987837066,1.8983427854139103,0.6447211975674132,1.7966855708278207,1.471844507098507,True
dry,4,114,1.3224888547520253,1.8920165379094762,0.6449777095040505,1.7840330758189524,1.4689379615757587,True
dry,4,115,1.3226222021464773,1.884914298162343,0.6452444042929546,1.769828596324686,1.465652256368286,True
dry,4,116,1.3227570022872595,1.8769019372637157,0.6455140045745189,1.7538038745274314,1.4619187309885502,True
dry,4,117,1.3228896301225614,1.867808458451305,0.6457792602451229,1.73561691690261,1.4576465130479959,True
dry,4,118,1.3230248145733574,1.857367272776957,0.6460496291467148,1.714734545553914,1.4526821756345936,True
dry,4,119,1.32316259379808,1.8452542341290343,0.64632518759616,1.6905084682580687,1.4468368033154708,True
dry,4,120,1.3232983342718523,1.8310718165297373,0.6465966685437046,1.6621436330594745,1.4398705925523883,True
dry,4,121,1.323433791282932,1.81422489582042,0.6468675825658639,1.6284497916408398,1.4314045241346638,True
dry,4,122,1.3235671332261978,1.7938979483952127,0.6471342664523956,1.5877958967904253,1.4208908384739665,True
dry,4,123,1.323700608723994,1.7688531687271152,0.647401217447988,1.5377063374542304,1.4074422414626098,True
dry,4,124,1.3238397671037663,1.7371929649342912,0.6476795342075325,1.4743859298685824,1.389576292369931,True
dry,4,125,1.3239745726957712,1.696033779664575,0.6479491453915425,1.39206755932915,1.3647609415235098,True
dry,4,126,1.324109718988117,1.6402318438355588,0.648219437976234,1.2804636876711175,1.3278113658420039,True
dry,4,127,1.3242533228261526,1.5601934379580769,0.6485066456523052,1.1203868759161537,1.2667657631791411,True
dry,4,128,1.3243984911602305,1.4360023625298248,0.6487969823204609,0.8720047250596497,1.14676978705114,True
dry,4,129,1.3245296199139636,1.2174505524909371,0.6490592398279271,0.4349011049818743,0.802429917412126,True
dry,4,130,1.324657036396613,0.7302779465994367,0.6493140727932261,-0.5394441068011266,,False
dry,4,131,1.324786126399396,0.037722715054872034,0.6495722527987922,-1.924554569890256,,False
dry,4,132,1.3249203868708155,0.0,0.649840773741631,-2.0,,False
dry,4,133,1.3250555522423957,0.0,0.6501111044847914,-2.0,,False
dry,4,134,1.3251882781993982,0.0,0.6503765563987964,-2.0,,False
dry,4,135,1.3253149478668562,0.0,0.6506298957337124,-2.0,,False
dry,4,136,1.3254497807148842,0.0,0.6508995614297683,-2.0,,False
dry,4,137,1.3255816153997744,0.0,0.6511632307995487,-2.0,,False
dry,4,138,1.325704755411502,0.0,0.651409510823004,-2.0,,False
dry,4,139,1.3258262273542825,0.0,0.6516524547085649,-2.0,,False
dry,4,140,1.3259572280046898,0.0,0.6519144560093797,-2.0,,False
dry,4,141,1.326085432186565,0.0,0.6521708643731299,-2.0,,False
dry,4,142,1.3262103411145614,0.0,0.6524206822291228,-2.0,,False
dry,4,143,1.326337005330815,0.0,0.65267401066163,-2.0,,False
dry,4,144,1.3264654548169326,0.0,0.6529309096338651,-2.0,,False
dry,4,145,1.3265777714597098,0.0,0.6531555429194196,-2.0,,False
dry,4,146,1.3266947979442452,0.0,0.6533895958884903,-2.0,,False
dry,4,147,1.3268168995013006,0.0,0.6536337990026011,-2.0,,False
dry,4,148,1.3269370195450723,0.0,0.6538740390901445,-2.0,,False
dry,4,149,1.3270558040434488,0.0,0.6541116080868976,-2.0,,False
dry,4,150,1.3271753626130214,0.0,0.6543507252260428,-2.0,,False
dry,4,151,1.3272908900159697,0.0,0.6545817800319393,-2.0,,False
dry,4,152,1.3274081154695088,0.0,0.6548162309390175,-2.0,,False
dry,4,153,1.3275310810426537,0.0,0.6550621620853074,-2.0,,False
dry,4,154,1.3276496011575354,0.0,0.6552992023150708,-2.0,,False
dry,4,155,1.3277708686801077,0.0,0.6555417373602155,-2.0,,False
dry,4,156,1.3278907952060623,0.0,0.6557815904121247,-2.0,,False
dry,4,157,1.3280128504278603,0.0,0.6560257008557207,-2.0,,False
dry,4,158,1.3281361866830077,0.0,0.6562723733660154,-2.0,,False
dry,4,159,1.3282615862195257,0.0,0.6565231724390515,-2.0,,False
dry,4,160,1.328395871221384,0.0,0.6567917424427678,-2.0,,False
dry,5,-128,2.0,0.0,2.0,-2.0,,False
dry,5,-127,2.0,0.0,2.0,-2.0,,False
dry,5,-126,2.0,0.0,2.0,-2.0,,False
dry,5,-125,2.0,0.0,2.0,-2.0,,False
dry,5,-124,2.0,0.0,2.0,-2.0,,False
dry,5,-123,2.0,0.0,2.0,-2.0,,False
dry,5,-122,2.0,0.0,2.0,-2.0,,False
dry,5,-121,2.0,0.0,2.0,-2.0,,False
dry,5,-120,2.0,0.0,2.0,-2.0,,False
dry,5,-119,2.0,0.0,2.0,-2.0,,False
dry,5,-118,2.0,0.0,2.0,-2.0,,False
dry,5,-117,2.0,0.0,2.0,-2.0,,False
dry,5,-116,2.0,0.0,2.0,-2.0,,False
dry,5,-115,2.0,0.0,2.0,-2.0,,False
dry,5,-114,2.0,0.0,2.0,-2.0,,False
dry,5,-113,2.0,0.0,2.0,-2.0,,False
dry,5,-112,2.0,0.0,2.0,-2.0,,False
dry,5,-111,2.0,0.0,2.0,-2.0,,False
dry,5,-110,2.0,0.0,2.0,-2.0,,False
dry,5,-109,2.0,0.0,2.0,-2.0,,False
dry,5,-108,2.0,0.0,2.0,-2.0,,False
dry,5,-107,2.0,0.0,2.0,-2.0,,False
dry,5,-106,2.0,0.0,2.0,-2.0,,False
dry,5,-105,2.0,0.0,2.0,-2.0,,False
dry,5,-104,2.0,0.0,2.0,-2.0,,False
dry,5,-103,2.0,0.0,2.0,-2.0,,False
dry,5,-102,2.0,0.0,2.0,-2.0,,False
dry,5,-101,2.0,0.0,2.0,-2.0,,False
dry,5,-100,2.0,0.0,2.0,-2.0,,False
dry,5,-99,2.0,0.0,2.0,-2.0,,False
dry,5,-98,2.0,0.0,2.0,-2.0,,False
dry,5,-97,2.0,0.0,2.0,-2.0,,False
dry,5,-96,2.0,0.0,2.0,-2.0,,False
dry,5,-95,2.0,0.0,2.0,-2.0,,False
dry,5,-94,2.0,0.0,2.0,-2.0,,False
dry,5,-93,2.0,0.0,2.0,-2.0,,False
dry,5,-92,2.0,0.0,2.0,-2.0,,False
dry,5,-91,2.0,0.0,2.0,-2.0,,False
dry,5,-90,2.0,0.0,2.0,-2.0,,False
dry,5,-89,2.0,0.0,2.0,-2.0,,False
dry,5,-88,2.0,0.0,2.0,-2.0,,False
dry,5,-87,2.0,0.0,2.0,-2.0,,False
dry,5,-86,2.0,0.0,2.0,-2.0,,False
dry,5,-85,2.0,0.0,2.0,-2.0,,False
dry,5,-84,2.0,0.0,2.0,-2.0,,False
dry,5,-83,2.0,0.0,2.0,-2.0,,False
dry,5,-82,2.0,0.0,2.0,-2.0,,False
dry,5,-81,2.0,0.0,2.0,-2.0,,False
dry,5,-80,2.0,0.0,2.0,-2.0,,False
dry,5,-79,2.0,0.0,2.0,-2.0,,False
dry,5,-78,2.0,0.0,2.0,-2.0,,False
dry,5,-77,2.0,0.0,2.0,-2.0,,False
dry,5,-76,2.0,0.0,2.0,-2.0,,False
dry,5,-75,2.0,0.0,2.0,-2.0,,False
dry,5,-74,2.0,0.0,2.0,-2.0,,False
dry,5,-73,2.0,0.0,2.0,-2.0,,False
dry,5,-72,2.0,0.0,2.0,-2.0,,False
dry,5,-71,2.0,0.0,2.0,-2.0,,False
dry,5,-70,2.0,0.0,2.0,-2.0,,False
dry,5,-69,2.0,0.0,2.0,-2.0,,False
dry,5,-68,2.0,0.0,2.0,-2.0,,False
dry,5,-67,2.0,0.0,2.0,-2.0,,False
dry,5,-66,2.0,0.0,2.0,-2.0,,False
dry,5,-65,2.0,0.0,2.0,-2.0,,False
dry,5,-64,2.0,0.0,2.0,-2.0,,False
dry,5,-63,2.0,0.0,2.0,-2.0,,False
dry,5,-62,2.0,0.0,2.0,-2.0,,False
dry,5,-61,2.0,0.0,2.0,-2.0,,False
dry,5,-60,2.0,0.0,2.0,-2.0,,False
dry,5,-59,2.0,0.0,2.0,-2.0,,False
dry,5,-58,2.0,0.0,2.0,-2.0,,False
dry,5,-57,2.0,0.0,2.0,-2.0,,False
dry,5,-56,2.0,0.0,2.0,-2.0,,False
dry,5,-55,2.0,0.0,2.0,-2.0,,False
dry,5,-54,2.0,0.0,2.0,-2.0,,False
dry,5,-53,2.0,0.0,2.0,-2.0,,False
dry,5,-52,2.0,0.0,2.0,-2.0,,False
dry,5,-51,2.0,0.0,2.0,-2.0,,False
dry,5,-50,2.0,0.0,2.0,-2.0,,False
dry,5,-49,2.0,0.0,2.0,-2.0,,False
dry,5,-48,2.0,0.0,2.0,-2.0,,False
dry,5,-47,2.0,0.0,2.0,-2.0,,False
dry,5,-46,2.0,0.0,2.0,-2.0,,False
dry,5,-45,2.0,0.0,2.0,-2.0,,False
dry,5,-44,2.0,0.0,2.0,-2.0,,False
dry,5,-43,2.0,0.0,2.0,-2.0,,False
dry,5,-42,2.0,0.0,2.0,-2.0,,False
dry,5,-41,2.0,0.0,2.0,-2.0,,False
dry,5,-40,2.0,0.0,2.0,-2.0,,False
dry,5,-39,2.0,0.0,2.0,-2.0,,False
dry,5,-38,2.0,0.0,2.0,-2.0,,False
dry,5,-37,2.0,0.0,2.0,-2.0,,False
dry,5,-36,2.0,0.0,2.0,-2.0,,False
dry,5,-35,2.0,0.0,2.0,-2.0,,False
dry,5,-34,2.0,0.0,2.0,-2.0,,False
dry,5,-33,2.0,0.0,2.0,-2.0,,False
dry,5,-32,2.0,0.0,2.0,-2.0,,False
dry,5,-31,2.0,0.0,2.0,-2.0,,False
dry,5,-30,2.0,0.0,2.0,-2.0,,False
dry,5,-29,2.0,0.0,2.0,-2.0,,False
dry,5,-28,2.0,0.0,2.0,-2.0,,False
dry,5,-27,2.0,0.0,2.0,-2.0,,False
dry,5,-26,2.0,0.0,2.0,-2.0,,False
dry,5,-25,2.0,0.0,2.0,-2.0,,False
dry,5,-24,2.0,0.0,2.0,-2.0,,False
dry,5,-23,2.0,0.0,2.0,-2.0,,False
dry,5,-22,2.0,0.0,2.0,-2.0,,False
dry,5,-21,2.0,0.0,2.0,-2.0,,False
dry,5,-20,2.0,0.0,2.0,-2.0,,False
dry,5,-19,2.0,0.0,2.0,-2.0,,False
dry,5,-18,2.0,0.0,2.0,-2.0,,False
dry,5,-17,2.0,0.0,2.0,-2.0,,False
dry,5,-16,2.0,0.0,2.0,-2.0,,False
dry,5,-15,2.0,0.0,2.0,-2.0,,False
dry,5,-14,2.0,0.0,2.0,-2.0,,False
dry,5,-13,2.0,0.0,2.0,-2.0,,False
dry,5,-12,2.0,0.0,2.0,-2.0,,False
dry,5,-11,2.0,0.0,2.0,-2.0,,False
dry,5,-10,2.0,0.0,2.0,-2.0,,False
dry,5,-9,2.0,0.0,2.0,-2.0,,False
dry,5,-8,2.0,0.0,2.0,-2.0,,False
dry,5,-7,2.0,0.0,2.0,-2.0,,False
dry,5,-6,2.0,0.0,2.0,-2.0,,False
dry,5,-5,2.0,0.0,2.0,-2.0,,False
dry,5,-4,2.0,0.0,2.0,-2.0,,False
dry,5,-3,2.0,0.0,2.0,-2.0,,False
dry,5,-2,2.0,0.0,2.0,-2.0,,False
dry,5,-1,2.0,0.851693887562401,2.0,-0.2966122248751979,,False
dry,5,0,2.0,1.5594137940586943,2.0,1.1188275881173886,0.7174667765413375,True
dry,5,1,2.0,1.7538076617492337,2.0,1.5076153234984675,0.8596240946939324,True
dry,5,2,2.0,1.8307516656998326,2.0,1.6615033313996652,0.90755254386975,True
dry,5,3,2.0,1.8708145862701049,2.0,1.7416291725402098,0.9309469710798782,True
dry,5,4,1.99081716485272,1.8956466168161497,1.98163432970544,1.7912932336322993,0.9495508215098744,True
dry,5,5,1.9620240379404947,1.9125488743442292,1.9240480758809895,1.8250977486884583,0.9736072343347982,True
dry,5,6,1.9335656586694585,1.924795305315928,1.867131317338917,1.8495906106318558,0.9952805975138856,True
dry,5,7,1.9053539846159635,1.9340819358338432,1.810707969231927,1.8681638716676865,1.0156178048381563,True
dry,5,8,1.87732039600232,1.941424477375137,1.7546407920046398,1.882848954750274,1.0352463296590764,True
dry,5,9,1.8494105088746216,1.9474196424306478,1.698821017749243,1.8948392848612956,1.054545574875193,True
dry,5,10,1.8215991931744577,1.9523790883960668,1.6431983863489155,1.9047581767921336,1.0737212493412422,True
dry,5,11,1.793867372407377,1.956576174410821,1.587734744814754,1.913152348821642,1.0929528988805162,True
dry,5,12,1.7661882457204554,1.9602003772488101,1.5323764914409108,1.9204007544976203,1.1123803348487478,True
dry,5,13,1.73854454096834,1.963383259718104,1.47708908193668,1.926766519436208,1.1321082590337141,True
dry,5,14,1.7109281712873252,1.9661662419958035,1.4218563425746504,1.932332483991607,1.1521906391714805,True
