identity,family,stratum,condition,window,window_id,x_p,x_r,local_loss,null_loss,occupied_b4,occupied_b8,occupied_b16,occupied_b32,cycle_rho,cycle_miss_signed,cycle_miss_abs,cycle_closure,best_rho,best_lag,best_miss_abs,any_coherent_return,median_rho,orientation
double:driven1,double,driven1,reversed,1,double:driven1:w001,1.510227492477671,0.2483030705270381,0.14635620765288931,1.1788513717711144,4,8,14,19,0.9376605665167568,-0.021715770731567482,0.021715770731567482,True,0.9376605665167568,8,0.021715770731567482,True,0.812688863531527,-0.12221097990025105
double:driven1,double,driven1,broken_lineage,1,double:driven1:w001,1.510227492477671,0.8301440389164493,0.4614331403305563,1.1116941607696054,4,8,14,19,0.48133892850206306,-0.12761591007369483,0.12761591007369483,False,0.7099927056285661,6,0.46273200776109685,False,0.47960795860836625,0.20293442813621734
double:driven1,double,driven1,chronological,2,double:driven1:w002,1.4888444516943686,0.12373215627797773,0.053226219683868,0.8603457869802175,4,8,13,19,0.9587148990915834,-0.006977569647764046,0.006977569647764046,True,0.9587148990915834,8,0.006977569647764046,True,0.8995488371799014,0.12029845405232348
double:driven1,double,driven1,shuffled,2,double:driven1:w002,1.4888444516943686,2.0,1.3734153911894789,1.108437129078206,4,8,13,19,0.143125052275264,-0.2851413666446579,0.2851413666446579,False,0.2685757680011578,14,0.4827704888934184,False,0.15844522821901638,-0.40130076139249504
double:driven1,double,driven1,reversed,2,double:driven1:w002,1.4888444516943686,0.1711630172107054,0.08028417317525263,0.9381018690085495,4,8,13,19,0.9587148990915833,0.006977569647764043,0.006977569647764043,True,0.9587148990915833,8,0.006977569647764043,True,0.8995488371799013,-0.12029845405232345
double:driven1,double,driven1,broken_lineage,2,double:driven1:w002,1.596861438078776,1.0954524093880627,0.5275624321391127,0.9631864015595484,4,8,14,21,0.3439956445447919,-0.3181245241138788,0.3181245241138788,False,0.7387199724099096,1,0.17113676198495423,False,0.35558624373464875,0.17113676198495423
double:driven1,double,driven1,chronological,3,double:driven1:w003,1.3443640284776626,0.22826891536840088,0.106484849996152,0.9329772284088457,4,8,11,17,0.9934835496849134,0.011702631558234342,0.011702631558234342,True,0.9934835496849134,8,0.011702631558234342,True,0.8757062800290658,0.12351584118972245
double:driven1,double,driven1,shuffled,3,double:driven1:w003,1.3443640284776626,1.74888911388396,1.0411623586273002,1.1906556571960938,4,8,11,17,0.2445429853773083,0.06117190883321419,0.06117190883321419,False,0.45306795902741415,15,0.17848000002871692,False,0.2443353697386435,0.3455015082219394
double:driven1,double,driven1,reversed,3,double:driven1:w003,1.3443640284776626,0.1358839931559915,0.0633108953337219,0.9318374278424765,4,8,11,17,0.9934835496849134,-0.011702631558234342,0.011702631558234342,True,0.9934835496849134,8,0.011702631558234342,True,0.8757062800290659,-0.12351584118972242
double:driven1,double,driven1,broken_lineage,3,double:driven1:w003,1.5754783972954738,1.1710623959289985,0.42287667819996544,0.722210327425806,4,8,13,21,0.61061719261472,-0.044145049470376965,0.044145049470376965,False,0.7237400647688184,12,0.020291344370918032,False,0.5591589714272689,0.21789487933581392
double:driven1,double,driven1,chronological,4,double:driven1:w004,1.510227492477671,0.05480807485789458,0.027607510475070478,1.0074249295072213,4,8,14,19,0.9853871789897952,-0.01446203595187395,0.01446203595187395,True,0.9853871789897952,8,0.01446203595187395,True,0.940573300516321,0.12228205356605508
double:driven1,double,driven1,shuffled,4,double:driven1:w004,1.510227492477671,1.5496185709115748,0.9259917627349517,1.1951221805379242,4,8,14,19,0.039472284611735305,0.2387816433441845,0.2387816433441845,False,0.3350007589392015,11,0.4775274791653936,False,0.16580672141627423,-0.48470576578782965
double:driven1,double,driven1,reversed,4,double:driven1:w004,1.510227492477671,0.10807002486272307,0.053734942611939084,0.9944467520979361,4,8,14,19,0.9853871789897952,0.01446203595187395,0.01446203595187395,True,0.9853871789897952,8,0.01446203595187395,True,0.9405733005163209,-0.12228205356605504
double:driven1,double,driven1,broken_lineage,4,double:driven1:w004,1.5745349760541199,0.6933844997469163,0.39649964938641014,1.143664588784813,4,8,15,20,0.4857165802541869,-0.29902516801290074,0.29902516801290074,False,0.7707961697666754,1,0.1965203571865704,False,0.48507757562201775,0.1965203571865704
double:driven1,double,driven1,chronological,5,double:driven1:w005,1.2918863237274587,0.17193991017928506,0.07959950926452063,0.9258991607186567,4,8,11,16,0.9965659839955354,0.009996329525036086,0.009996329525036086,True,0.9969985671242892,4,0.4956172964816589,True,0.869914036917911,0.1232569643100327
double:driven1,double,driven1,shuffled,5,double:driven1:w005,1.2918863237274587,2.0,1.273139496811346,1.064454349162723,4,8,11,16,0.15860375651293937,-0.17492875244459238,0.17492875244459238,False,0.3488779115024903,12,0.0696505575944548,False,0.18511531589081287,-0.36508075903398535
double:driven1,double,driven1,reversed,5,double:driven1:w005,1.2918863237274587,0.15283279968891086,0.07241584114921257,0.9476479040705142,4,8,11,16,0.9965659839955353,-0.00999632952503609,0.00999632952503609,True,0.9969985671242891,4,0.4956172964816589,True,0.8699140369179108,-0.1232569643100327
double:driven1,double,driven1,broken_lineage,5,double:driven1:w005,1.504278023798861,0.714078582878145,0.23362627819001966,0.6543433280084446,4,7,12,19,0.7356892413778076,-0.014531415705258151,0.014531415705258151,False,0.8985041583574497,12,0.015574629015061712,True,0.6115461489341519,0.21999101631644344
double:driven1,double,driven1,chronological,6,double:driven1:w006,1.4189475010096178,0.08134390830757869,0.037428624145219386,0.9202563516789423,4,8,12,18,0.9929555906898743,-0.010513098739195655,0.010513098739195655,True,0.9929555906898743,8,0.010513098739195655,True,0.9485700472727677,0.12083954457407232
double:driven1,double,driven1,shuffled,6,double:driven1:w006,1.4189475010096178,1.7285531865614567,0.9740402655369265,1.127000630480508,4,8,12,18,0.20205381114668075,-0.36017162082471915,0.36017162082471915,False,0.3210813184114695,16,0.3572182740098641,False,0.12962355685385618,0.2043908934250956
double:driven1,double,driven1,reversed,6,double:driven1:w006,1.4189475010096178,0.06332843597709321,0.027604265882864288,0.8717810713926091,4,8,12,18,0.9929555906898743,0.010513098739195655,0.010513098739195655,True,0.9929555906898743,8,0.010513098739195655,True,0.9485700472727678,-0.12083954457407237
double:driven1,double,driven1,broken_lineage,6,double:driven1:w006,1.6157469148105956,0.6134213446519674,0.34100035659408046,1.1117981451641579,4,8,13,22,0.723387731589575,-0.2822139995158121,0.2822139995158121,False,0.8771070498952819,16,0.43327124536399003,True,0.6312179623459571,0.19808955977250198
double:driven1,double,driven1,chronological,7,double:driven1:w007,1.2166483732420525,0.1317273896395119,0.06244154873585624,0.9480419965313998,4,7,9,15,0.9972998909872685,0.0074502452873619444,0.0074502452873619444,True,0.9988538497266666,4,0.49600319406493565,True,0.8869190400263958,0.12414540707477148
double:driven1,double,driven1,shuffled,7,double:driven1:w007,1.2166483732420525,1.746101244471212,1.2066862238650982,1.3821492054780937,4,7,9,15,0.10381540842397294,-0.26796523166066266,0.26796523166066266,False,0.32894609999829627,14,0.44066245576043683,False,0.14000693892433874,-0.14648302057911952
double:driven1,double,driven1,reversed,7,double:driven1:w007,1.2166483732420525,0.15365377348613046,0.07327303396514165,0.9537420696245462,4,7,9,15,0.9972998909872685,-0.007450245287361947,0.007450245287361947,True,0.9988538497266666,4,0.49600319406493565,True,0.8869190400263958,-0.1241454070747715
double:driven1,double,driven1,broken_lineage,7,double:driven1:w007,1.510227492477671,1.0668318551736637,0.5118330535872444,0.9595383773086265,4,8,14,19,0.815846608045928,-0.08970864027821542,0.08970864027821542,False,0.815846608045928,8,0.08970864027821542,True,0.6431197567179892,0.21658949980022546
double:driven1,double,driven1,chronological,8,double:driven1:w008,1.3169925001442304,0.12180348753694373,0.057015476048820846,0.9361879072884134,4,8,12,16,0.9957326612453928,-0.004013838601598572,0.004013838601598572,True,0.9985222174324756,4,0.49805969030168157,True,0.9334694649349328,0.12134702294956504
double:driven1,double,driven1,shuffled,8,double:driven1:w008,1.3169925001442304,1.5797856286410212,1.0053641031381237,1.2727854778663457,4,8,12,16,0.24358582420858318,-0.42547876333185625,0.42547876333185625,False,0.3506918477856781,16,0.0079258390569686,False,0.14915781568112668,0.4040487537622757
double:driven1,double,driven1,reversed,8,double:driven1:w008,1.3169925001442304,0.0697698203884987,0.03212958795860014,0.9210167886256042,4,8,12,16,0.9957326612453928,0.004013838601598571,0.004013838601598571,True,0.9985222174324756,4,0.49805969030168157,True,0.9334694649349328,-0.12134702294956502
double:driven1,double,driven1,broken_lineage,8,double:driven1:w008,1.695515292755911,0.5661100755674006,0.3647631185384481,1.2886649938984163,4,8,15,23,0.5779136227549795,-0.1845042171754418,0.1845042171754418,False,0.7075399462259373,7,0.43640474509980903,False,0.5271396270234718,0.19921461968543525
double:driven1,double,driven1,chronological,9,double:driven1:w009,1.2318060720678028,0.12170801210488812,0.05541439751670698,0.9106121537660279,4,6,10,14,0.997190706024311,0.00164698576496317,0.00164698576496317,True,0.9986703867823756,4,0.4999221115035878,True,0.9116316225561842,0.1230482012685812
double:driven1,double,driven1,shuffled,9,double:driven1:w009,1.2318060720678028,1.8712554759561024,1.0981952387744327,1.1737523314001996,4,6,10,14,0.1234287073941623,-0.3667589755709695,0.3667589755709695,False,0.4102666542800027,13,0.062257282620893195,False,0.19673749461489837,0.24610949081768974
double:driven1,double,driven1,reversed,9,double:driven1:w009,1.2318060720678028,0.2547302021049924,0.11972335784842425,0.9400012786789825,4,6,10,14,0.997190706024311,-0.00164698576496317,0.00164698576496317,True,0.9986703867823756,4,0.4999221115035878,True,0.9116316225561842,-0.12304820126858121
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,1.6371299555938983,0.5873612982728381,0.29744690832309006,1.0128243355418407,4,8,14,22,0.6777504541661075,-0.1515427064123093,0.1515427064123093,False,0.7421562006508583,1,0.20813875375498553,False,0.5524449588042457,0.20813875375498553
double:driven1,double,driven1,chronological,10,double:driven1:w010,1.2611268575093417,0.13291879488154237,0.06249403447428814,0.9403340517792539,4,8,12,15,0.9978654957627603,0.003112141634584666,0.003112141634584666,True,0.999151988139711,4,0.49886215088413305,True,0.9112978429948972,0.12228671755733347
double:driven1,double,driven1,shuffled,10,double:driven1:w010,1.2611268575093417,1.8003723285965902,1.367606674813183,1.5192487166021345,4,8,12,15,0.14880205814588568,0.22776417035528834,0.22776417035528834,False,0.4758125231380854,2,0.10616247925442132,False,0.1430418954009347,0.22635530869309048
double:driven1,double,driven1,reversed,10,double:driven1:w010,1.2611268575093417,0.07974444694352209,0.03731857225144091,0.935954130520744,4,8,12,15,0.9978654957627605,-0.0031121416345846658,0.0031121416345846658,True,0.999151988139711,4,0.49886215088413305,True,0.9112978429948972,-0.1222867175573335
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,1.6167685727889596,0.43145180928401256,0.23852846050488802,1.1057015192529716,4,8,15,21,0.7130693196073825,-0.136101358212171,0.136101358212171,False,0.7825007310696157,13,0.051686066804666336,False,0.5929533287751928,0.2007333986281611
double:driven1,double,driven1,chronological,11,double:driven1:w011,1.1676569497178961,0.08485749912014132,0.03924600173825607,0.9249860565108464,4,6,10,13,0.9979580875123444,-0.004183313400679348,0.004183313400679348,True,0.9994094871193404,4,0.4980870184446069,True,0.9306579897440508,0.12235414895996942
double:driven1,double,driven1,shuffled,11,double:driven1:w011,1.1676569497178961,1.8133408310626984,1.0218591726056503,1.1270458979372293,4,6,10,13,0.09612440574805019,-0.08538344459387386,0.08538344459387386,False,0.5264291938726531,5,0.10193589427166713,False,0.2209926161601431,0.47065065778985155
double:driven1,double,driven1,reversed,11,double:driven1:w011,1.1676569497178961,0.1386554699073524,0.0647602985680894,0.9341181939863074,4,6,10,13,0.9979580875123444,0.004183313400679348,0.004183313400679348,True,0.9994094871193405,4,0.4980870184446069,True,0.9306579897440508,-0.1223541489599694
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,1.6570370903040814,0.36314416475292927,0.1831484482054178,1.008681763233209,4,8,15,22,0.7117088792863691,-0.20012291535653276,0.20012291535653276,False,0.8142556675973337,7,0.4275142737815229,True,0.6747395861978626,0.21196941928925894
double:driven1,double,driven1,chronological,12,double:driven1:w012,1.1487985722120337,0.13367314804502722,0.06236807896000323,0.9331429665888441,4,8,10,14,0.99899242265456,0.005193082848354034,0.005193082848354034,True,0.9996569931733735,4,0.49778941305767105,True,0.8968600378642604,0.12278278570551285
double:driven1,double,driven1,shuffled,12,double:driven1:w012,1.1487985722120337,1.4391664918709768,0.8104320131763758,1.1262519211697046,4,8,10,14,0.21492545219720033,-0.42071316531738095,0.42071316531738095,False,0.4297767653969572,16,0.3995014343397944,False,0.217499056686286,-0.4098183745345936
double:driven1,double,driven1,reversed,12,double:driven1:w012,1.1487985722120337,0.09251368793974075,0.04338601451805817,0.9379371957654065,4,8,10,14,0.99899242265456,-0.005193082848354034,0.005193082848354034,True,0.9996569931733735,4,0.49778941305767105,True,0.8968600378642604,-0.12278278570551285
double:driven1,double,driven1,broken_lineage,12,double:driven1:w012,1.6371299555938983,0.8518824454069273,0.4193748238121222,0.984583791045947,4,8,14,22,0.7483306837809959,-0.1010733183854849,0.1010733183854849,False,0.8135829462632963,12,0.09924118885740002,True,0.6290566953350658,0.20892642836502265
double:driven1,double,driven1,chronological,13,double:driven1:w013,1.2611268575093417,0.07460389019208898,0.03449550497464638,0.924764241806369,4,8,12,15,0.9991600422742963,-0.00584879361971073,0.00584879361971073,True,0.9995433163095448,4,0.4972832287040385,True,0.9393503277394205,0.12188293735169999
double:driven1,double,driven1,shuffled,13,double:driven1:w013,1.2611268575093417,2.0,1.4469821157546128,1.0764963575679978,4,8,12,15,0.15734346708235883,-0.19571024655028132,0.19571024655028132,False,0.2436888726874205,14,0.4962996455520131,False,0.16525201499602937,-0.388999706515307
double:driven1,double,driven1,reversed,13,double:driven1:w013,1.2611268575093417,0.08242436304247186,0.0381151776762008,0.924852222553681,4,8,12,15,0.9991600422742962,0.00584879361971073,0.00584879361971073,True,0.9995433163095448,4,0.4972832287040385,True,0.9393503277394205,-0.12188293735169999
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,1.6167685727889596,0.6390616877888147,0.390840961514244,1.223171311885628,4,8,15,21,0.8295868054188478,-0.22663118457593098,0.22663118457593098,False,0.9122319908169204,7,0.4345899752868566,True,0.7172373523937949,0.20495084215551176
double:driven1,double,driven1,chronological,14,double:driven1:w014,1.1873275878005132,0.13306111565003928,0.06224538698848914,0.9355909378093474,4,7,10,14,0.999316644528738,0.004921643021829991,0.004921643021829991,True,0.9997590906767436,4,0.4976306236836399,True,0.8968509683208322,0.12320258676607558
double:driven1,double,driven1,shuffled,14,double:driven1:w014,1.1873275878005132,2.0,1.3132748034658301,1.0407391189055863,4,7,10,14,0.11667589787416072,-0.13001742003402825,0.13001742003402825,False,0.374408975747924,15,0.029130834293415574,False,0.16416431318659241,-0.45907331119083056
double:driven1,double,driven1,reversed,14,double:driven1:w014,1.1873275878005132,0.11567146835861719,0.05449284515066184,0.9422002836813177,4,7,10,14,0.999316644528738,-0.004921643021829991,0.004921643021829991,True,0.9997590906767435,4,0.4976306236836399,True,0.8968509683208323,-0.12320258676607562
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,1.6570370903040814,0.6988338276918741,0.30292195634695107,0.866935584235953,4,8,15,22,0.7334397100533278,-0.09666519767968126,0.09666519767968126,False,0.79624713741671,6,0.43759780043071145,False,0.6144786041189033,0.21729914979483067
double:driven1,double,driven1,chronological,15,double:driven1:w015,1.2745496966810486,0.09227549837779689,0.043121718774972666,0.9346298753851762,4,7,11,15,0.9991868465978362,-0.004342540364752254,0.004342540364752254,True,0.9997075262568293,4,0.4981994596534061,True,0.933079779647295,0.12184474339950972
double:driven1,double,driven1,shuffled,15,double:driven1:w015,1.2745496966810486,1.965985715564862,1.2373511435936921,1.2587590375631794,4,7,11,15,0.18290419919045203,0.10059434442165771,0.10059434442165771,False,0.4427838948215128,15,0.41164825652404313,False,0.18468804282596468,-0.12112194420466169
double:driven1,double,driven1,reversed,15,double:driven1:w015,1.2745496966810486,0.08302616741263069,0.03860999286234119,0.9300680512073712,4,7,11,15,0.9991868465978362,0.004342540364752254,0.004342540364752254,True,0.9997075262568295,4,0.4981994596534061,True,0.933079779647295,-0.12184474339950972
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,1.6353904536672548,0.606266677932211,0.3789686374636363,1.2501714221081115,4,8,16,21,0.873888015690656,-0.21203525497015993,0.21203525497015993,False,0.873888015690656,8,0.21203525497015993,True,0.7282212929939269,0.21031499925474714
double:driven1,double,driven1,chronological,16,double:driven1:w016,1.0339850002884619,0.11781366587984717,0.05494318928048367,0.9327133464553721,4,6,8,12,0.9993090909599125,0.0025145018996205197,0.0025145018996205197,True,0.9998024426428714,4,0.4987913361124064,True,0.9057486704443294,0.12304798914839336
double:driven1,double,driven1,shuffled,16,double:driven1:w016,1.0339850002884619,1.6622388048522045,0.8423376164216091,1.0134977164084487,4,6,8,12,0.29835163827215566,-0.07738347555760425,0.07738347555760425,False,0.6082621386610958,5,0.4607394034948988,False,0.3329024233062926,0.09838730951615059
double:driven1,double,driven1,reversed,16,double:driven1:w016,1.0339850002884619,0.13905773558274007,0.06535784021744705,0.9400101323893456,4,6,8,12,0.9993090909599125,-0.00251450189962052,0.00251450189962052,True,0.9998024426428714,4,0.4987913361124064,True,0.9057486704443294,-0.12304798914839336
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,1.510227492477671,0.7987474793232827,0.37325835524827944,0.9346091597422317,4,8,14,19,0.7797163322345624,-0.12912883004038667,0.12912883004038667,False,0.867754357670828,13,0.05709998327861419,True,0.6651947868801793,0.21220617747342524
double:driven1,double,driven1,chronological,17,double:driven1:w017,1.2148282925504996,0.08971784097476822,0.04191007137131594,0.934263930472926,4,7,11,14,0.9991790849127078,-0.0009767361122060697,0.0009767361122060697,True,0.999765223694251,4,0.4995001946029766,True,0.9222968994703762,0.12211562526656328
double:driven1,double,driven1,shuffled,17,double:driven1:w017,1.2148282925504996,1.690769881176911,0.843284084127954,0.9975149114212525,4,7,11,14,0.3634810450233944,-0.11218563398952287,0.11218563398952287,False,0.3634810450233944,8,0.11218563398952287,False,0.15612455444792972,-0.11825525796693567
double:driven1,double,driven1,reversed,17,double:driven1:w017,1.2148282925504996,0.10525861397479477,0.048942192552699965,0.9299418015217199,4,7,11,14,0.999179084912708,0.0009767361122060693,0.0009767361122060693,True,0.9997652236942511,4,0.4995001946029766,True,0.9222968994703761,-0.12211562526656325
double:driven1,double,driven1,broken_lineage,17,double:driven1:w017,1.5745349760541199,0.6024815817328628,0.3109501182504054,1.0322311176917573,4,8,15,20,0.7962012558569189,-0.15767802811365908,0.15767802811365908,False,0.8544854008717624,7,0.39183524265516156,True,0.7252309057648847,0.21870482018304685
double:driven2,double,driven2,chronological,0,double:driven2:w000,1.510227492477671,1.308641479153803,0.7049242006885273,1.0773373944166085,4,8,14,19,0.16312774387753337,0.002731285831803279,0.002731285831803279,False,0.47017281438581676,1,0.15355587894727307,False,0.20139554309628754,0.15355587894727307
double:driven2,double,driven2,shuffled,0,double:driven2:w000,1.510227492477671,2.0,1.031114104856475,0.964210252313219,4,8,14,19,0.3213828661783209,-0.14783972079158586,0.14783972079158586,False,0.3213828661783209,8,0.14783972079158586,False,0.20946649882632554,0.46548205325975256
double:driven2,double,driven2,reversed,0,double:driven2:w000,1.510227492477671,0.8864022651918623,0.6310363679464136,1.4238148811811202,4,8,14,19,0.16312774387753343,-0.002731285831803296,0.002731285831803296,False,0.4701728143858167,1,0.15355587894727307,False,0.20139554309628754,-0.15355587894727307
double:driven2,double,driven2,broken_lineage,0,double:driven2:w000,1.6570370903040814,1.2892200348542484,0.522209928303715,0.8101176124876976,4,8,15,22,0.08126080124448648,-0.02848402674083492,0.02848402674083492,False,0.48788495028421963,1,0.1692714388634099,False,0.1927239452247902,0.1692714388634099
double:driven2,double,driven2,chronological,1,double:driven2:w001,1.5546278413439376,0.527294066414485,0.2185429618867989,0.8289225151834382,4,8,14,20,0.4989013764489713,-0.06345360476977696,0.06345360476977696,False,0.7428924039634488,1,0.12842825059059734,False,0.5680072666371516,0.12842825059059734
double:driven2,double,driven2,shuffled,1,double:driven2:w001,1.5546278413439376,1.783798336791633,0.8798449094564962,0.9864847290294022,4,8,14,20,0.07218221636268084,-0.03802882529460863,0.03802882529460863,False,0.37729349605417045,16,0.3255402290542245,False,0.16131936062804486,-0.4941822307593093
double:driven2,double,driven2,reversed,1,double:driven2:w001,1.5546278413439376,0.7952775140793146,0.3540638277047878,0.8904157892976119,4,8,14,20,0.4989013764489713,0.06345360476977696,0.06345360476977696,False,0.7428924039634488,1,0.12842825059059731,False,0.5680072666371518,-0.12842825059059731
double:driven2,double,driven2,broken_lineage,1,double:driven2:w001,1.6371299555938983,1.0313473984160073,0.4734068047517073,0.918035582343618,4,8,14,22,0.48255485869856,0.019702738494666083,0.019702738494666083,False,0.5354134802165523,1,0.25197292489970763,False,0.3590506842446174,0.25197292489970763
double:driven2,double,driven2,chronological,2,double:driven2:w002,1.7509775004326928,0.8621977467118921,0.4405646980769029,1.021957433215422,4,8,16,24,0.6041174658416382,-0.01532245573198786,0.01532245573198786,False,0.7695714604394532,5,0.3890198849143075,False,0.6530127662978753,0.15184002224916918
double:driven2,double,driven2,shuffled,2,double:driven2:w002,1.7509775004326928,1.8194216406021368,0.9862211049627397,1.0841039624397897,4,8,16,24,0.2696386998387325,-0.20174670885038734,0.20174670885038734,False,0.4027687752289119,9,0.40043929144177864,False,0.2491475707024725,-0.17334966033442561
double:driven2,double,driven2,reversed,2,double:driven2:w002,1.7509775004326928,0.776407001568393,0.39278397688423367,1.011799162271294,4,8,16,24,0.6041174658416382,0.01532245573198786,0.01532245573198786,False,0.7695714604394529,5,0.3890198849143075,False,0.6530127662978754,-0.15184002224916918
double:driven2,double,driven2,broken_lineage,2,double:driven2:w002,1.6167685727889596,1.8441621497149339,0.7582684700054269,0.8223446838691904,4,8,15,21,0.49837650146093904,0.2624279292621598,0.2624279292621598,False,0.5792167693894784,11,0.12411068372785584,False,0.3198446330959742,0.3459467932538705
double:driven2,double,driven2,chronological,3,double:driven2:w003,1.6570370903040814,0.8852144250288001,0.4743767263328606,1.0717781204648285,4,8,15,22,0.4363026440580116,-0.0005320579817236533,0.0005320579817236533,False,0.6746114584978945,1,0.15454698205341116,False,0.4614964465789464,0.15454698205341116
double:driven2,double,driven2,shuffled,3,double:driven2:w003,1.6570370903040814,1.9110615664774369,1.0010148674839772,1.0476008570766218,4,8,15,22,0.12305419187882483,-0.3839242218822775,0.3839242218822775,False,0.42879434591664395,14,0.09212871627890057,False,0.23729225975399845,0.3500278768327894
double:driven2,double,driven2,reversed,3,double:driven2:w003,1.6570370903040814,0.7521334439019044,0.36226911041786053,0.9633107352293426,4,8,15,22,0.4363026440580116,0.00053205798172365,0.00053205798172365,False,0.6746114584978946,1,0.15454698205341116,False,0.4614964465789464,-0.15454698205341116
double:driven2,double,driven2,broken_lineage,3,double:driven2:w003,1.5546278413439376,1.645634625583427,0.8521464266801464,1.0356447457199496,4,8,14,20,0.09342212957173832,0.30986453273435505,0.30986453273435505,False,0.591236987126284,9,0.42656936344864205,False,0.21529062715498443,0.196420487838939
double:driven2,double,driven2,chronological,4,double:driven2:w004,1.596861438078776,0.5375842402163199,0.23129481855053424,0.8604970207365563,4,8,14,21,0.644601444976989,-0.015647669158132493,0.015647669158132493,False,0.8338676708403188,15,0.0725290197069762,True,0.6603696142334519,0.13573694666379868
double:driven2,double,driven2,shuffled,4,double:driven2:w004,1.596861438078776,2.0,1.045741185166365,0.8705439821433417,4,8,14,21,0.13038622453527499,0.1774605597808441,0.1774605597808441,False,0.39734346184869507,1,0.2649346593028157,False,0.18346461408482953,0.2649346593028157
double:driven2,double,driven2,reversed,4,double:driven2:w004,1.596861438078776,0.992440362387234,0.4296352942064126,0.8658158424209191,4,8,14,21,0.6446014449769889,0.015647669158132493,0.015647669158132493,False,0.8338676708403188,15,0.07252901970697619,True,0.6603696142334519,-0.13573694666379868
double:driven2,double,driven2,broken_lineage,4,double:driven2:w004,1.5754783972954738,1.2612724855162465,0.608236491574332,0.9644807106457683,4,8,13,21,0.40928446289083475,0.23510361552896095,0.23510361552896095,False,0.7984738973180996,15,0.3977738732809565,False,0.4544806180469561,0.20838757513044173
double:driven2,double,driven2,chronological,5,double:driven2:w005,1.5301346271878542,0.6851956459058494,0.34615791966091686,1.0103914749875142,4,8,15,19,0.5253014818148408,-0.030609829698975476,0.030609829698975476,False,0.7347126217253956,4,0.450507695791896,False,0.6117707044396086,0.1715306594216986
double:driven2,double,driven2,shuffled,5,double:driven2:w005,1.5301346271878542,1.1746826508689563,0.5614628317574668,0.9559396000990258,4,8,15,19,0.21336836936299172,0.31682933266866714,0.31682933266866714,False,0.4757815947684967,16,0.3195669478088969,False,0.25107343486077494,0.44255357387817024
double:driven2,double,driven2,reversed,5,double:driven2:w005,1.5301346271878542,1.237580241552229,0.6149065033539951,0.9937238535462583,4,8,15,19,0.5253014818148409,0.030609829698975473,0.030609829698975473,False,0.7347126217253956,4,0.450507695791896,False,0.6117707044396086,-0.1715306594216986
double:driven2,double,driven2,broken_lineage,5,double:driven2:w005,1.5523829538114868,1.176725275993476,0.6098243076099047,1.036476941646464,4,8,12,21,0.43928834936126276,0.21377736964193014,0.21377736964193014,False,0.6670828916308271,9,0.46181904322954126,False,0.46738654221574777,0.2695756660193739
double:driven2,double,driven2,chronological,6,double:driven2:w006,1.4888444516943686,0.5872407877293137,0.28996087042721413,0.9875365488436423,4,8,13,19,0.5679987769446692,-0.038572625295030645,0.038572625295030645,False,0.7433216682789872,4,0.4610872752082999,False,0.490967537636364,0.1348942839665604
double:driven2,double,driven2,shuffled,6,double:driven2:w006,1.4888444516943686,2.0,0.9619776199089622,0.9179877294989355,4,8,13,19,0.21755369631138025,0.2925688057290255,0.2925688057290255,False,0.4023441404299059,4,0.05225397626793511,False,0.1604411978415236,0.4218446486574065
double:driven2,double,driven2,reversed,6,double:driven2:w006,1.4888444516943686,0.9225972470685458,0.43903358831423334,0.9517340089821764,4,8,13,19,0.5679987769446692,0.03857262529503065,0.03857262529503065,False,0.7433216682789872,4,0.4610872752082999,False,0.490967537636364,-0.1348942839665604
double:driven2,double,driven2,broken_lineage,6,double:driven2:w006,1.4888444516943686,0.6578663440982092,0.3863871672303658,1.174667683479136,4,8,13,19,0.446125818624811,0.2681087330955195,0.2681087330955195,False,0.7090783878087723,4,0.3767563028428683,False,0.43244164087135895,0.18268317972843648
double:driven2,double,driven2,chronological,7,double:driven2:w007,1.6371299555938983,0.5221115302341014,0.2666697239078968,1.0215048259452495,4,8,14,22,0.5810517866282385,-0.021474307631520147,0.021474307631520147,False,0.7832331514772789,4,0.4630800384316785,False,0.6401220716648458,0.14161662350569545
double:driven2,double,driven2,shuffled,7,double:driven2:w007,1.6371299555938983,2.0,0.9844459278226575,0.9752159929410967,4,8,14,22,0.32040382309747567,-0.15746207452388858,0.15746207452388858,False,0.5697830342230429,13,0.14122848518868253,False,0.19715422645285186,-0.42941984789259263
double:driven2,double,driven2,reversed,7,double:driven2:w007,1.6371299555938983,0.48764745559063305,0.21582457744144218,0.8851664249125956,4,8,14,22,0.5810517866282383,0.021474307631520164,0.021474307631520164,False,0.7832331514772789,4,0.4630800384316785,False,0.6401220716648459,-0.14161662350569543
double:driven2,double,driven2,broken_lineage,7,double:driven2:w007,1.4420429444936045,0.8061392787740871,0.43816798363521714,1.0870776184024884,4,8,13,18,0.4024455585650971,0.2667054891272143,0.2667054891272143,False,0.710680198479033,4,0.38243014911716683,False,0.5204240697006414,0.21760930883869642
