split,case_id,seed,duration,teeth,width,rate_on,noise,regime,mode,connection_share_at_80,final_connection_response,post_front_response,geometry_score,response_score,lock_order_spearman,median_k_minus_g_onset_lag,pause_connection_gain,pause_front_velocity,reverse_unlock_spearman
holdout,2,102,1281,52,0.045,0.045,0.36,progressive,reverse,3.987144253147539,0.13872840764441455,,0.4496774173488315,0.13872840764441455,0.920154156487704,0.0234375,,,-0.9160402451717359
holdout,3,103,769,48,0.085,0.07,0.28,progressive,forward,0.8225121778029064,0.8810357584088312,0.9999999999595706,0.4103420593966076,0.8810357584088312,0.4485559829575239,-0.04557291666666667,,,
holdout,3,103,769,48,0.085,0.07,0.28,memory-only,forward,0.9595721430658712,0.1321236400120199,0.0942167077418414,0.4103420593966076,0.1321236400120199,-0.1896103896103896,-0.14192708333333334,,,
holdout,3,103,769,48,0.085,0.07,0.28,late-snap,forward,0.2596466083723396,0.48828738873487953,0.7634683350440747,0.4103420593966076,0.48828738873487953,-0.16202047643988615,0.06705729166666666,,,
holdout,3,103,769,48,0.085,0.07,0.28,false-seam,forward,1.263203822185765,0.10522870446995099,0.0,0.4103420593966076,0.10522870446995099,-0.11150626487117431,-0.08463541666666667,,,
holdout,3,103,769,48,0.085,0.07,0.28,progressive,pause,0.7151350076194013,0.8756522362728708,0.9999999979875046,0.40974964299246025,0.8756522362728708,0.5231742292569506,-0.046875,0.03820638222641365,0.0,
holdout,3,103,769,48,0.085,0.07,0.28,progressive,reverse,3.6009345592362547,0.15892521903963297,,0.40978772640776484,0.15892521903963297,0.5232056394682624,-0.00390625,,,-0.4979079565462692
holdout,4,104,1025,40,0.065,0.095,0.44,progressive,forward,0.7793294001627465,0.920745285700555,0.9999999999999915,0.430484313013633,0.920745285700555,0.7211249121698123,-0.01025390625,,,
holdout,4,104,1025,40,0.065,0.095,0.44,memory-only,forward,0.5073908680358672,0.1061753799410935,0.06347538694077688,0.430484313013633,0.1061753799410935,-0.12352941176470587,0.060546875,,,
holdout,4,104,1025,40,0.065,0.095,0.44,late-snap,forward,0.1086886730296268,0.4956580726463067,0.7576206681443828,0.430484313013633,0.4956580726463067,0.02935307522487952,0.28857421875,,,
holdout,4,104,1025,40,0.065,0.095,0.44,false-seam,forward,0.9375506770362553,0.13316120458487993,0.0,0.430484313013633,0.13316120458487993,0.09010989010989012,-0.0595703125,,,
holdout,4,104,1025,40,0.065,0.095,0.44,progressive,pause,0.7449433186374375,0.8873270679177668,0.9999999999999906,0.4302728067817535,0.8873270679177668,0.7983782756734346,-0.00341796875,0.017465199128187336,0.0,
holdout,4,104,1025,40,0.065,0.095,0.44,progressive,reverse,5.094114451217432,0.10743636229633186,,0.43037755474856215,0.10743636229633186,0.5728197833460991,-0.0029296875,,,-0.5173374438582272
holdout,5,105,1281,32,0.045,0.045,0.36,progressive,forward,0.8165063372640671,0.9025731480438717,0.9999999999969004,0.45307632501821904,0.9025731480438717,0.8660098522167486,0.01015625,,,
holdout,5,105,1281,32,0.045,0.045,0.36,memory-only,forward,1.2168977359117812,0.06929170939028495,0.0,0.45307632501821904,0.06929170939028495,-0.39285714285714296,-0.00703125,,,
holdout,5,105,1281,32,0.045,0.045,0.36,late-snap,forward,0.1886213354937348,0.4470381044316996,0.7379287307337862,0.45307632501821904,0.4470381044316996,0.20244125395559656,0.41640625,,,
holdout,5,105,1281,32,0.045,0.045,0.36,false-seam,forward,1.1510409998897928,0.16190850156499992,0.0,0.45307632501821904,0.16190850156499992,0.15384615384615385,0.009375,,,
holdout,5,105,1281,32,0.045,0.045,0.36,progressive,pause,0.740843886382165,0.8782889700148104,0.999999999992762,0.450648148201649,0.8782889700148104,0.7766830870279146,0.016015625,0.027238987257053315,0.0,
holdout,5,105,1281,32,0.045,0.045,0.36,progressive,reverse,4.397240571184029,0.12584940166414887,,0.45110940801084465,0.12584940166414887,0.9231527093596058,0.02109375,,,-0.90311986863711
holdout,6,106,769,52,0.085,0.07,0.28,progressive,forward,0.7987613383018031,0.8801347792653358,0.9999999999831778,0.4105891338522553,0.8801347792653358,0.4078012583929902,-0.03971354166666667,,,
holdout,6,106,769,52,0.085,0.07,0.28,memory-only,forward,1.1031038465134417,0.10596677598222025,0.007271671739197322,0.4105891338522553,0.10596677598222025,0.004705882416348412,-0.11328125,,,
holdout,6,106,769,52,0.085,0.07,0.28,late-snap,forward,0.24420966443957345,0.4786557422158813,0.7319018868003418,0.4105891338522553,0.4786557422158813,-0.1935875574658296,-0.005208333333333333,,,
holdout,6,106,769,52,0.085,0.07,0.28,false-seam,forward,0.7333317865573631,0.13687115451975873,0.0,0.4105891338522553,0.13687115451975873,-0.13545314602701264,-0.17513020833333334,,,
holdout,6,106,769,52,0.085,0.07,0.28,progressive,pause,0.7306914291251767,0.8477482716319731,0.9999999989476756,0.40719207664716817,0.8477482716319731,0.6424288864621069,-0.013020833333333334,0.009438242585965262,0.0,
holdout,6,106,769,52,0.085,0.07,0.28,progressive,reverse,5.343104345839162,0.10711125170112941,,0.4094955745838758,0.10711125170112941,0.5776475066860634,0.0006510416666666666,,,-0.5725999435092022
holdout,7,107,1025,48,0.065,0.095,0.44,progressive,forward,0.836556941723846,0.9047560439690443,0.9999999999999949,0.4311249583997607,0.9047560439690443,0.8587239373544194,-0.021484375,,,
holdout,7,107,1025,48,0.065,0.095,0.44,memory-only,forward,0.9640665960995716,0.102548627729418,0.030162937883335895,0.4311249583997607,0.102548627729418,0.16483516483516483,-0.0166015625,,,
holdout,7,107,1025,48,0.065,0.095,0.44,late-snap,forward,0.204909213101302,0.4824756533563301,0.755503147652139,0.4311249583997607,0.4824756533563301,0.37992373507680316,0.2880859375,,,
holdout,7,107,1025,48,0.065,0.095,0.44,false-seam,forward,1.5919477600290601,0.0864770943047936,0.0,0.4311249583997607,0.0864770943047936,0.2982456140350877,-0.021484375,,,
holdout,7,107,1025,48,0.065,0.095,0.44,progressive,pause,0.73025649254288,0.8926328874439612,0.9999999999999858,0.4303660582883531,0.8926328874439612,0.7610013175230566,-0.005859375,0.054584621611187156,0.0,
holdout,7,107,1025,48,0.065,0.095,0.44,progressive,reverse,4.44944215922628,0.1252179561211245,,0.4300867733321423,0.1252179561211245,0.7209302325581395,0.001953125,,,-0.7192207503143755
holdout,8,108,1281,40,0.045,0.045,0.36,progressive,forward,0.8043315939963797,0.9217013959125587,0.999999999998975,0.452308305097415,0.9217013959125587,0.8799037054260183,0.01328125,,,
holdout,8,108,1281,40,0.045,0.045,0.36,memory-only,forward,0.8599033857551429,0.08962128441415973,0.0,0.452308305097415,0.08962128441415973,0.0,-0.37421875,,,
holdout,8,108,1281,40,0.045,0.045,0.36,late-snap,forward,0.15831492030305483,0.48678700501467215,0.7662796408795804,0.452308305097415,0.48678700501467215,-0.13218395479635356,0.37265625,,,
holdout,8,108,1281,40,0.045,0.045,0.36,false-seam,forward,0.8776991214014206,0.1237350903364532,0.06977792428525534,0.452308305097415,0.1237350903364532,-0.19230769230769232,0.17265625,,,
holdout,8,108,1281,40,0.045,0.045,0.36,progressive,pause,0.7189612181420062,0.8860627872780793,0.9999999997270204,0.4505847674686496,0.8860627872780793,0.8588702522348434,0.01953125,0.04584118597325465,0.0,
holdout,8,108,1281,40,0.045,0.045,0.36,progressive,reverse,4.558347859096589,0.12013546803570056,,0.4509229201529011,0.12013546803570056,0.973030646010158,0.0234375,,,-0.9640260010952806
holdout,9,109,769,32,0.085,0.07,0.28,progressive,forward,0.7908883429360324,0.8745254239801015,0.9999999999778336,0.41014271661843704,0.8745254239801015,0.3171111735433708,-0.05859375,,,
holdout,9,109,769,32,0.085,0.07,0.28,memory-only,forward,0.8110424991242724,0.08383856497031993,0.0,0.41014271661843704,0.08383856497031993,-0.05131536483699972,-0.2877604166666667,,,
holdout,9,109,769,32,0.085,0.07,0.28,late-snap,forward,0.1531057566609779,0.4441154972839194,0.7525587966523414,0.41014271661843704,0.4441154972839194,-0.038915213424906746,-0.006510416666666667,,,
holdout,9,109,769,32,0.085,0.07,0.28,false-seam,forward,1.2185554335232218,0.09887848479973904,0.10207035777798548,0.41014271661843704,0.09887848479973904,-0.10822832057608747,-0.23567708333333334,,,
holdout,9,109,769,32,0.085,0.07,0.28,progressive,pause,0.745237374155771,0.8479030062150369,0.9999999936327831,0.4024735962273888,0.8479030062150369,0.4359675710795485,-0.035807291666666664,0.026810052519565475,0.0,
holdout,9,109,769,32,0.085,0.07,0.28,progressive,reverse,3.964439904694193,0.1341706982724242,,0.4093162134891543,0.1341706982724242,0.17668002217563944,-0.01953125,,,-0.10075290991049433
holdout,10,110,1025,52,0.065,0.095,0.44,progressive,forward,0.8420878621538399,0.9162722492299719,0.9999999999999956,0.4331100932620323,0.9162722492299719,0.6436388685479193,-0.0224609375,,,
holdout,10,110,1025,52,0.065,0.095,0.44,memory-only,forward,1.2086042418468625,0.08740440969723862,0.0,0.4331100932620323,0.08740440969723862,-0.24209486166007904,-0.0595703125,,,
holdout,10,110,1025,52,0.065,0.095,0.44,late-snap,forward,0.22061732783169313,0.4788261255561638,0.7632921535612397,0.4331100932620323,0.4788261255561638,-0.10391201735443721,0.15185546875,,,
holdout,10,110,1025,52,0.065,0.095,0.44,false-seam,forward,1.128309249064267,0.09708988500635143,0.06607893140908638,0.4331100932620323,0.09708988500635143,-0.03909774436090225,-0.0947265625,,,
holdout,10,110,1025,52,0.065,0.095,0.44,progressive,pause,0.74765554438649,0.8809015067114228,0.99999999999999,0.4293029376935155,0.8809015067114228,0.6882653061224488,-0.0068359375,0.018845570329786177,0.0,
holdout,10,110,1025,52,0.065,0.095,0.44,progressive,reverse,4.030065471402108,0.1481212524850458,,0.42941995471684036,0.1481212524850458,0.6643346538001998,0.0068359375,,,-0.641981817179367
holdout,11,111,1281,48,0.045,0.045,0.36,progressive,forward,0.8220031990649982,0.8985839135923118,0.999999999996201,0.45020427801812607,0.8985839135923118,0.912948287461103,0.008203125,,,
holdout,11,111,1281,48,0.045,0.045,0.36,memory-only,forward,0.7575773127182847,0.0816442918846034,0.0,0.45020427801812607,0.0816442918846034,0.17243161822920577,0.065234375,,,
holdout,11,111,1281,48,0.045,0.045,0.36,late-snap,forward,0.12694675742743483,0.4872268067191932,0.7483550147058392,0.45020427801812607,0.4872268067191932,0.05188579807701217,0.3265625,,,
holdout,11,111,1281,48,0.045,0.045,0.36,false-seam,forward,0.8395925022761176,0.07846406865999513,0.010060803414005988,0.45020427801812607,0.07846406865999513,0.6357142857142856,-0.05234375,,,
holdout,11,111,1281,48,0.045,0.045,0.36,progressive,pause,0.7264655775496359,0.894138845203172,0.9999999996834623,0.45115528925374465,0.894138845203172,0.8265266575482678,0.01640625,0.020991285742944066,0.0,
holdout,11,111,1281,48,0.045,0.045,0.36,progressive,reverse,4.873120236587923,0.12253860256963497,,0.4537866634454746,0.12253860256963497,0.9169494441638634,0.02421875,,,-0.9069969575993426
holdout,12,112,769,40,0.085,0.07,0.28,progressive,forward,0.8057614024461149,0.880629758489706,0.9999999999902263,0.4125682633065645,0.880629758489706,0.10360360360360359,-0.045572916666666664,,,
holdout,12,112,769,40,0.085,0.07,0.28,memory-only,forward,0.7449041591042382,0.11629502671284492,0.07762127408842535,0.4125682633065645,0.11629502671284492,-0.04822954822954823,-0.21744791666666666,,,
holdout,12,112,769,40,0.085,0.07,0.28,late-snap,forward,0.16723322586582043,0.5180109911354767,0.8040426178699137,0.4125682633065645,0.5180109911354767,-0.28890348170363395,-0.07161458333333333,,,
holdout,12,112,769,40,0.085,0.07,0.28,false-seam,forward,0.5594525682640742,0.13619536956144868,0.1001881044593413,0.4125682633065645,0.13619536956144868,-0.12273504273504272,-0.220703125,,,
holdout,12,112,769,40,0.085,0.07,0.28,progressive,pause,0.7063270833860279,0.8670760670507917,0.999999999968837,0.4139489882915599,0.8670760670507917,0.4195556460659357,-0.08919270833333334,0.03808748289595465,0.0,
holdout,12,112,769,40,0.085,0.07,0.28,progressive,reverse,3.6209133767080472,0.15163439542514104,,0.41175431506577864,0.15163439542514104,0.6920888499835869,0.005208333333333333,,,-0.6783703477909367
holdout,13,113,1025,32,0.065,0.095,0.44,progressive,forward,0.8298573439445649,0.903460422648573,0.9999999999999929,0.42792251036422496,0.903460422648573,0.5427419354838711,-0.03125,,,
holdout,13,113,1025,32,0.065,0.095,0.44,memory-only,forward,1.051517490214101,0.0871608070209787,0.0,0.42792251036422496,0.0871608070209787,0.20949432404540763,-0.32861328125,,,
holdout,13,113,1025,32,0.065,0.095,0.44,late-snap,forward,0.21266458165223776,0.4309655718487654,0.7062395546072244,0.42792251036422496,0.4309655718487654,-0.195220337661027,0.076171875,,,
holdout,13,113,1025,32,0.065,0.095,0.44,false-seam,forward,1.2280213460988092,0.13416368483385802,0.03386764912353411,0.42792251036422496,0.13416368483385802,0.08823529411764705,-0.37109375,,,
holdout,13,113,1025,32,0.065,0.095,0.44,progressive,pause,0.7237170062265911,0.9009337910810831,0.9999999999999889,0.4287529550868238,0.9009337910810831,0.6745967741935485,-0.0126953125,0.0473814466425444,0.0,
holdout,13,113,1025,32,0.065,0.095,0.44,progressive,reverse,4.645127821213969,0.121854490390394,,0.4266988990198212,0.121854490390394,0.7842364532019703,0.00927734375,,,-0.7869379189360114
holdout,14,114,1281,52,0.045,0.045,0.36,progressive,forward,0.8127652275177121,0.9074238871905418,0.9999999999989329,0.4509703795374181,0.9074238871905418,0.7658488927485887,0.008984375,,,
holdout,14,114,1281,52,0.045,0.045,0.36,memory-only,forward,0.7709877348403659,0.08586865557034198,0.0,0.4509703795374181,0.08586865557034198,0.06373626373626373,-0.223046875,,,
holdout,14,114,1281,52,0.045,0.045,0.36,late-snap,forward,0.13487290721730294,0.4908597406097302,0.7740914359310772,0.4509703795374181,0.4908597406097302,-0.07048602525221316,0.3265625,,,
holdout,14,114,1281,52,0.045,0.045,0.36,false-seam,forward,0.9465852682708854,0.08983330044462783,0.02288622159733648,0.4509703795374181,0.08983330044462783,0.2,-0.223046875,,,
holdout,14,114,1281,52,0.045,0.045,0.36,progressive,pause,0.7260261869904817,0.8822409013447932,0.9999999999809862,0.4516537815744607,0.8822409013447932,0.8956196072467625,0.021875,0.04079682874556945,0.0,
holdout,14,114,1281,52,0.045,0.045,0.36,progressive,reverse,4.374997129656487,0.13006709934814817,,0.4502229194161062,0.13006709934814817,0.7651651072174841,0.0171875,,,-0.7283619978621538
holdout,15,115,769,48,0.085,0.07,0.28,progressive,forward,0.7746974156832167,0.891363272175694,0.9999999999825793,0.4099179689094852,0.891363272175694,0.3622329509189079,-0.036458333333333336,,,
holdout,15,115,769,48,0.085,0.07,0.28,memory-only,forward,0.9546085212854573,0.11739577652184617,0.09348918717871003,0.4099179689094852,0.11739577652184617,-0.21911528828559915,-0.16536458333333331,,,
holdout,15,115,769,48,0.085,0.07,0.28,late-snap,forward,0.22820323204231494,0.4910842306120247,0.7575388258852107,0.4099179689094852,0.4910842306120247,-0.3015716407517761,0.020833333333333332,,,
holdout,15,115,769,48,0.085,0.07,0.28,false-seam,forward,1.0173208520365356,0.12951777061854072,0.0,0.4099179689094852,0.12951777061854072,0.09148409916009773,-0.189453125,,,
holdout,15,115,769,48,0.085,0.07,0.28,progressive,pause,0.7092095178354075,0.8451837667498316,0.9999999999292372,0.40949773617378027,0.8451837667498316,0.43466461580772203,-0.006510416666666667,0.037077864065087396,0.0,
holdout,15,115,769,48,0.085,0.07,0.28,progressive,reverse,4.529043206457753,0.12839045896378024,,0.40976678201502487,0.12839045896378024,0.7622471446943359,0.005208333333333333,,,-0.7269706234074258
holdout,16,116,1025,40,0.065,0.095,0.44,progressive,forward,0.8120126308354928,0.9040465559149657,0.9999999999999954,0.43330723655047443,0.9040465559149657,0.6206733048838311,-0.017578125,,,
holdout,16,116,1025,40,0.065,0.095,0.44,memory-only,forward,0.9137308789110222,0.10244015038172247,0.0,0.43330723655047443,0.10244015038172247,-0.07792207792207792,-0.19970703125,,,
holdout,16,116,1025,40,0.065,0.095,0.44,late-snap,forward,0.19460993739266258,0.4809760996696034,0.7107811009020117,0.43330723655047443,0.4809760996696034,0.14861833305584052,0.08154296875,,,
holdout,16,116,1025,40,0.065,0.095,0.44,false-seam,forward,0.5135604445642682,0.13939483918438747,0.03509228503200604,0.43330723655047443,0.13939483918438747,-0.003952569169960474,-0.162109375,,,
holdout,16,116,1025,40,0.065,0.095,0.44,progressive,pause,0.7433285626163422,0.8831152839813221,0.9999999999999819,0.43088477683152426,0.8831152839813221,0.7465964886326518,-0.005859375,0.03150486379038109,0.0,
holdout,16,116,1025,40,0.065,0.095,0.44,progressive,reverse,3.983951710391508,0.14399167008453068,,0.42666284465768706,0.14399167008453068,0.8876111502803519,-0.001953125,,,-0.8725376665597454
holdout,17,117,1281,32,0.045,0.045,0.36,progressive,forward,0.8059240237795745,0.9339326503192726,0.9999999999989209,0.45239839809966836,0.9339326503192726,0.7939516129032258,0.01328125,,,
holdout,17,117,1281,32,0.045,0.045,0.36,memory-only,forward,0.8013288222298824,0.09414593860984252,0.09270940861167978,0.45239839809966836,0.09414593860984252,-0.46153846153846156,0.01484375,,,
holdout,17,117,1281,32,0.045,0.045,0.36,late-snap,forward,0.1604583159608539,0.47016481291226464,0.7614625691618025,0.45239839809966836,0.47016481291226464,0.16293587855724947,0.2921875,,,
holdout,17,117,1281,32,0.045,0.045,0.36,false-seam,forward,1.1903925620067326,0.08767935225684767,0.0,0.45239839809966836,0.08767935225684767,0.11904761904761905,-0.228125,,,
holdout,17,117,1281,32,0.045,0.045,0.36,progressive,pause,0.6992004223916171,0.8973953865583809,0.9999999999492316,0.45219483684862694,0.8973953865583809,0.7635999602262914,0.016015625,0.04671642876635185,0.0,
holdout,17,117,1281,32,0.045,0.045,0.36,progressive,reverse,5.249134439718052,0.1130136776479079,,0.45069895909977115,0.1130136776479079,0.8857142857142855,0.02109375,,,-0.870279146141215
holdout,18,118,769,52,0.085,0.07,0.28,progressive,forward,0.8001104417064266,0.8895886587013567,0.9999999999906375,0.4097078726052517,0.8895886587013567,0.4628586082445369,-0.03776041666666667,,,
holdout,18,118,769,52,0.085,0.07,0.28,memory-only,forward,1.3329388671107616,0.09509962798112377,0.04577642837454894,0.4097078726052517,0.09509962798112377,0.06821984867943323,-0.19010416666666669,,,
holdout,18,118,769,52,0.085,0.07,0.28,late-snap,forward,0.2451256787057899,0.5171306044029725,0.7849806597253616,0.4097078726052517,0.5171306044029725,-0.03587379356699771,0.026041666666666668,,,
holdout,18,118,769,52,0.085,0.07,0.28,false-seam,forward,0.8320638967283867,0.11829905436128275,0.006962800526578839,0.4097078726052517,0.11829905436128275,0.03125522356877865,-0.203125,,,
holdout,18,118,769,52,0.085,0.07,0.28,progressive,pause,0.7459549107512635,0.860393866515334,0.9999999999577983,0.40859371155086044,0.860393866515334,0.28679374218334386,-0.08333333333333333,0.05955427770215027,0.0,
holdout,18,118,769,52,0.085,0.07,0.28,progressive,reverse,4.334666032462281,0.128583605105597,,0.40933975165517417,0.128583605105597,0.4014694946425716,0.0026041666666666665,,,-0.38515850321800654
holdout,19,119,1025,48,0.065,0.095,0.44,progressive,forward,0.8008393850885595,0.9056574508301001,0.9999999999999958,0.4308235144226122,0.9056574508301001,0.6653920876456016,-0.0234375,,,
holdout,19,119,1025,48,0.065,0.095,0.44,memory-only,forward,0.8652654588263681,0.07686960888195418,0.0,0.4308235144226122,0.07686960888195418,-0.02075098814229249,-0.11279296875,,,
holdout,19,119,1025,48,0.065,0.095,0.44,late-snap,forward,0.14120302807894103,0.47104242949990394,0.7631844528592362,0.4308235144226122,0.47104242949990394,-0.10494784429051933,0.21240234375,,,
holdout,19,119,1025,48,0.065,0.095,0.44,false-seam,forward,0.6144040602813052,0.10636320283899112,0.0,0.4308235144226122,0.10636320283899112,0.19255360519289202,-0.201171875,,,
holdout,19,119,1025,48,0.065,0.095,0.44,progressive,pause,0.7282215305231594,0.8835428402231554,0.999999999999986,0.43170424269319296,0.8835428402231554,0.7829638661647315,-0.017578125,0.055888001290842926,0.0,
holdout,19,119,1025,48,0.065,0.095,0.44,progressive,reverse,3.2248846268267055,0.17227639434569975,,0.4302936762197874,0.17227639434569975,0.6738548273431995,0.00390625,,,-0.6099229045413714
holdout,20,120,1281,40,0.045,0.045,0.36,progressive,forward,0.8096035547905142,0.9063980854623285,0.9999999999984404,0.45107572594068746,0.9063980854623285,0.8873873873873873,0.00859375,,,
holdout,20,120,1281,40,0.045,0.045,0.36,memory-only,forward,1.1479241867188137,0.07802695642380361,0.0,0.45107572594068746,0.07802695642380361,-0.3571428571428572,-0.2109375,,,
holdout,20,120,1281,40,0.045,0.045,0.36,late-snap,forward,0.19446685557088456,0.4605876422077001,0.7406625038180108,0.45107572594068746,0.4605876422077001,-0.011462428015770418,0.40390625,,,
holdout,20,120,1281,40,0.045,0.045,0.36,false-seam,forward,1.2164504110824261,0.1210937338141453,0.0,0.45107572594068746,0.1210937338141453,-0.02097902097902098,0.207421875,,,
holdout,20,120,1281,40,0.045,0.045,0.36,progressive,pause,0.7241822514151984,0.8856774559126354,0.999999999783056,0.45138047948453686,0.8856774559126354,0.9756725528115167,0.0109375,0.07531621232442975,0.0,
holdout,20,120,1281,40,0.045,0.045,0.36,progressive,reverse,4.569733452938617,0.12567932888158098,,0.45048478372422945,0.12567932888158098,0.9368685262980704,0.02265625,,,-0.9331091988988413
holdout,21,121,769,32,0.085,0.07,0.28,progressive,forward,0.8042357784179622,0.8857171097964253,0.9999999999216754,0.41134077232460264,0.8857171097964253,0.49899888765294764,-0.03971354166666667,,,
holdout,21,121,769,32,0.085,0.07,0.28,memory-only,forward,0.7657420812820566,0.11536104501862371,0.0,0.41134077232460264,0.11536104501862371,-0.21052631578947367,-0.06770833333333333,,,
holdout,21,121,769,32,0.085,0.07,0.28,late-snap,forward,0.17869249379320865,0.49435096481255364,0.799785822761144,0.41134077232460264,0.49435096481255364,0.0992366458475216,-0.01171875,,,
holdout,21,121,769,32,0.085,0.07,0.28,false-seam,forward,1.3038922910769848,0.11704553894342913,0.11169159190858852,0.41134077232460264,0.11704553894342913,-0.09486166007905138,-0.046875,,,
holdout,21,121,769,32,0.085,0.07,0.28,progressive,pause,0.7089634104487973,0.8273272196166127,0.9999999999126731,0.40525387338973073,0.8273272196166127,0.4595015690084326,-0.0026041666666666665,0.03653751777685821,0.0,
holdout,21,121,769,32,0.085,0.07,0.28,progressive,reverse,4.366707117277135,0.12815333521527286,,0.4090834572751746,0.12815333521527286,0.7791600009833406,0.0078125,,,-0.7515400481095297
holdout,22,122,1025,52,0.065,0.095,0.44,progressive,forward,0.8329989514405809,0.9129478729931468,0.9999999999999939,0.43033503463815687,0.9129478729931468,0.800586191923578,-0.0234375,,,
holdout,22,122,1025,52,0.065,0.095,0.44,memory-only,forward,1.263522448700785,0.09633435585634362,0.028901781682130142,0.43033503463815687,0.09633435585634362,0.16742770563222895,0.10888671875,,,
holdout,22,122,1025,52,0.065,0.095,0.44,late-snap,forward,0.2431588466565072,0.5005806816379827,0.7961570577267956,0.43033503463815687,0.5005806816379827,0.3161109408039409,0.22900390625,,,
holdout,22,122,1025,52,0.065,0.095,0.44,false-seam,forward,0.9657436315631044,0.10711148379477481,0.13742738091598908,0.43033503463815687,0.10711148379477481,0.3178571428571428,-0.109375,,,
holdout,22,122,1025,52,0.065,0.095,0.44,progressive,pause,0.7297094540833314,0.8862327390887395,0.9999999999999828,0.4304393411949304,0.8862327390887395,0.6825625541736792,-0.001953125,-0.00956820863456953,0.0,
holdout,22,122,1025,52,0.065,0.095,0.44,progressive,reverse,4.392426165064735,0.12607939874438207,,0.4291474566699601,0.12607939874438207,0.9389743752344318,0.00634765625,,,-0.9341810535494914
holdout,23,123,1281,48,0.045,0.045,0.36,progressive,forward,0.8003994751123985,0.9140033196307208,0.9999999999986139,0.45208925047118553,0.9140033196307208,0.843551797040169,0.0109375,,,
holdout,23,123,1281,48,0.045,0.045,0.36,memory-only,forward,0.30052716760913684,0.09976109968117211,0.054063678063491376,0.45208925047118553,0.09976109968117211,0.26363636363636367,-0.02265625,,,
holdout,23,123,1281,48,0.045,0.045,0.36,late-snap,forward,0.06249122343481651,0.4797621022098886,0.7614555534626282,0.45208925047118553,0.4797621022098886,0.1065269139334236,0.33203125,,,
holdout,23,123,1281,48,0.045,0.045,0.36,false-seam,forward,0.7367658887607496,0.1902138995940579,0.05976260661839889,0.45208925047118553,0.1902138995940579,0.25274725274725274,0.00390625,,,
holdout,23,123,1281,48,0.045,0.045,0.36,progressive,pause,0.74864633366352,0.8831420037420248,0.9999999981628126,0.4477468852906062,0.8831420037420248,0.8229249011857707,0.0203125,0.026074236005101004,0.0,
holdout,23,123,1281,48,0.045,0.045,0.36,progressive,reverse,3.69570014405495,0.15573407989362492,,0.4501013275803826,0.15573407989362492,0.8620553359683795,0.021875,,,-0.8411553763609064
holdout,24,124,769,40,0.085,0.07,0.28,progressive,forward,0.8035484951578475,0.8771734731495866,0.9999999999428367,0.4080416080296534,0.8771734731495866,0.5220647773279352,-0.05533854166666667,,,
holdout,24,124,769,40,0.085,0.07,0.28,memory-only,forward,1.2594193245358638,0.096888698789461,0.0,0.4080416080296534,0.096888698789461,0.1869565217391304,-0.18489583333333334,,,
holdout,24,124,769,40,0.085,0.07,0.28,late-snap,forward,0.23238895265101442,0.5250830480217713,0.7774915652250481,0.4080416080296534,0.5250830480217713,0.10903120168615621,0.007161458333333334,,,
holdout,24,124,769,40,0.085,0.07,0.28,false-seam,forward,1.0358123714608634,0.13116138401850802,0.14690516406306675,0.4080416080296534,0.13116138401850802,-0.1323076923076923,-0.16666666666666669,,,
holdout,24,124,769,40,0.085,0.07,0.28,progressive,pause,0.7342176019081503,0.863243988022317,0.9999999996789656,0.41015525098085326,0.863243988022317,0.4202823776845533,-0.026041666666666668,0.07434878931266142,0.0,
holdout,24,124,769,40,0.085,0.07,0.28,progressive,reverse,5.352741171903694,0.10917043127530501,,0.41133398540542054,0.10917043127530501,0.5647773279352227,0.0013020833333333333,,,-0.5536483718705838
holdout,25,125,1025,32,0.065,0.095,0.44,progressive,forward,0.8139464941367087,0.9182947057678379,0.9999999999999962,0.43117542925665436,0.9182947057678379,0.7278225806451614,-0.015625,,,
holdout,25,125,1025,32,0.065,0.095,0.44,memory-only,forward,1.7775311530751494,0.06418928358006057,0.0,0.43117542925665436,0.06418928358006057,0.13186813186813187,-0.228515625,,,
holdout,25,125,1025,32,0.065,0.095,0.44,late-snap,forward,0.2558552403794918,0.4459492449241952,0.7519370343400757,0.43117542925665436,0.4459492449241952,-0.19163144564928286,0.2265625,,,
holdout,25,125,1025,32,0.065,0.095,0.44,false-seam,forward,0.6373797671616278,0.14318549590049512,0.07030137853345117,0.43117542925665436,0.14318549590049512,-0.18881118881118883,-0.22900390625,,,
holdout,25,125,1025,32,0.065,0.095,0.44,progressive,pause,0.7453588965461938,0.885611746042109,0.9999999999999793,0.43134729758556817,0.885611746042109,0.7766407119021135,-0.005859375,0.03965055708086318,0.0,
holdout,25,125,1025,32,0.065,0.095,0.44,progressive,reverse,3.5859405383376934,0.14928877088072914,,0.42930840279481747,0.14928877088072914,0.5864085620338149,0.0087890625,,,-0.5442305586156413
holdout,26,126,1281,52,0.045,0.045,0.36,progressive,forward,0.8071953638223053,0.9072301593621439,0.999999999999098,0.4502507483822647,0.9072301593621439,0.9381632653061224,0.0140625,,,
holdout,26,126,1281,52,0.045,0.045,0.36,memory-only,forward,1.1582236789009468,0.07289434651050923,0.0,0.4502507483822647,0.07289434651050923,0.6,-0.049609375,,,
holdout,26,126,1281,52,0.045,0.045,0.36,late-snap,forward,0.17666729333870465,0.47789240776230163,0.7361322518298653,0.4502507483822647,0.47789240776230163,-0.08976489318537414,0.352734375,,,
