pair_id,q,d,duration,replicate,condition,window,true_center,irrational_to_rational,rational_to_irrational,parent_ridge,forward_error,reverse_error,parent_error,parent_abs_error,better_single_error,wrong_reverse_ridge,wrong_pair_parent,wrong_pair_abs_error
q29:d61:t288:r6,29,61,288,6,asymmetric,384,1944,2243.2829885632887,1650.0725391838628,1946.6777638735757,299.28298856328865,-293.9274608161372,2.6777638735757137,2.6777638735757137,293.9274608161372,2092.9114453078278,2168.097216935558,224.0972169355582
q29:d61:t288:r6,29,61,288,6,asymmetric,512,1944,2305.9702963593277,1587.5220687898445,1946.746182574586,361.9702963593277,-356.4779312101555,2.7461825745861006,2.7461825745861006,356.4779312101555,2030.4271747731796,2168.1987355662536,224.19873556625362
q29:d61:t288:r6,29,61,288,6,clean,128,1944,2016.0,1784.231457541836,1900.115728770918,72.0,-159.7685424581639,-43.88427122908206,43.88427122908206,72.0,2276.3726323441274,2146.186316172064,202.18631617206393
q29:d61:t288:r6,29,61,288,6,clean,256,1944,2151.344918543396,1742.0053319457925,1946.6751252445943,207.34491854339603,-201.99466805420752,2.6751252445942555,2.6751252445942555,201.99466805420752,2237.7676385698874,2194.5562785566417,250.5562785566417
q29:d61:t288:r6,29,61,288,6,clean,384,1944,2210.5219778859587,1683.7692383176825,1947.1456081018205,266.5219778859587,-260.2307616823175,3.1456081018204713,3.1456081018204713,260.2307616823175,2176.8380243419792,2193.680001113969,249.68000111396896
q29:d61:t288:r6,29,61,288,6,clean,512,1944,2273.044845093365,1621.599587293103,1947.322216193234,329.044845093365,-322.400412706897,3.3222161932339986,3.3222161932339986,322.400412706897,2114.7029560936485,2193.8739005935067,249.87390059350673
q29:d61:t288:r7,29,61,288,7,asymmetric,128,1963,2158.417147562974,2016.0,2087.208573781487,195.41714756297415,53.0,124.20857378148685,124.20857378148685,53.0,2208.0,2183.208573781487,220.20857378148685
q29:d61:t288:r7,29,61,288,7,asymmetric,256,1963,2208.0,1723.8234065694205,1965.9117032847103,245.0,-239.1765934305795,2.9117032847102564,2.9117032847102564,239.1765934305795,2167.7328272645905,2187.866413632295,224.866413632295
q29:d61:t288:r7,29,61,288,7,asymmetric,384,1963,2266.724617364162,1663.1021837979486,1964.9134005810552,303.724617364162,-299.89781620205144,1.913400581055157,1.913400581055157,299.89781620205144,2107.087250334045,2186.9059338491033,223.90593384910335
q29:d61:t288:r7,29,61,288,7,asymmetric,512,1963,2328.970578575479,1600.3247254701505,1964.6476520228148,365.97057857547907,-362.6752745298495,1.647652022814782,1.647652022814782,362.6752745298495,2044.290913266776,2186.6307459211275,223.63074592112753
q29:d61:t288:r7,29,61,288,7,clean,128,1963,2127.662494435229,1802.1618081350082,1964.9121512851184,164.66249443522884,-160.8381918649918,1.912151285118398,1.912151285118398,160.8381918649918,2285.458994881749,2206.560744658489,243.56074465848906
q29:d61:t288:r7,29,61,288,7,clean,256,1963,2173.0113288849043,1757.023743474766,1965.0175361798351,210.0113288849043,-205.97625652523402,2.0175361798351332,2.0175361798351332,205.97625652523402,2246.9265690983743,2209.968948991639,246.96894899163908
q29:d61:t288:r7,29,61,288,7,clean,384,1963,2230.180291626906,1697.4953387365074,1963.837815181707,267.1802916269062,-265.5046612634926,0.8378151817069011,0.8378151817069011,265.5046612634926,2186.5073260424624,2208.3438088346843,245.3438088346843
q29:d61:t288:r7,29,61,288,7,clean,512,1963,2292.0881346094534,1635.538608589327,1963.8133715993902,329.0881346094534,-327.46139141067306,0.813371599390166,0.813371599390166,327.46139141067306,2124.025026747042,2208.056580678248,245.05658067824788
q29:d61:t480:r0,29,61,480,0,asymmetric,128,1982,2314.640494526799,1664.0,1989.3202472633996,332.6404945267991,-318.0,7.320247263399551,7.320247263399551,318.0,2227.1228604834387,2270.881677505119,288.8816775051191
q29:d61:t480:r0,29,61,480,0,asymmetric,256,1982,2360.3836804585712,1620.4746822954442,1990.4291813770078,378.38368045857123,-361.52531770455585,8.429181377007808,8.429181377007808,361.52531770455585,2189.251373035324,2274.817526746948,292.8175267469478
q29:d61:t480:r0,29,61,480,0,asymmetric,384,1982,2418.6422740459097,1561.8073555702229,1990.2248148080662,436.64227404590974,-420.19264442977715,8.224814808066185,8.224814808066185,420.19264442977715,2128.6056873197535,2273.6239806828316,291.62398068283164
q29:d61:t480:r0,29,61,480,0,asymmetric,512,1982,2480.8838406978507,1499.4406053084745,1990.1622230031626,498.8838406978507,-482.55939469152554,8.16222300316258,8.16222300316258,482.55939469152554,2066.0274105007325,2273.4556255992916,291.4556255992916
q29:d61:t480:r0,29,61,480,0,clean,128,1982,2245.0446710817064,1888.0,2066.5223355408534,263.0446710817064,-94.0,84.52233554085342,84.52233554085342,94.0,2304.0,2274.5223355408534,292.5223355408534
q29:d61:t480:r0,29,61,480,0,clean,256,1982,2290.7276283957117,1680.4257918680046,1985.5767101318581,308.7276283957117,-301.5742081319954,3.5767101318581354,3.5767101318581354,301.5742081319954,2263.8865550723945,2277.307091734053,295.30709173405285
q29:d61:t480:r0,29,61,480,0,clean,384,1982,2350.7407708281144,1620.6947251723027,1985.7177480002085,368.74077082811436,-361.3052748276973,3.7177480002085304,3.7177480002085304,361.3052748276973,2202.6859163658874,2276.713343597001,294.71334359700086
q29:d61:t480:r0,29,61,480,0,clean,512,1982,2413.4747300229433,1558.050340131242,1985.7625350770927,431.4747300229433,-423.9496598687581,3.762535077092707,3.762535077092707,423.9496598687581,2139.872423206158,2276.6735766145507,294.6735766145507
q29:d61:t480:r1,29,61,480,1,asymmetric,128,2001,2336.0,1682.728902913846,2009.364451456923,335.0,-318.271097086154,8.364451456923007,8.364451456923007,318.271097086154,2243.5974868777153,2289.798743438858,288.79874343885785
q29:d61:t480:r1,29,61,480,1,asymmetric,256,2001,2379.6534209722968,1636.5389367422833,2008.09617885729,378.6534209722968,-364.46106325771666,7.096178857289942,7.096178857289942,364.46106325771666,2224.0616789933965,2301.8575499828466,300.85754998284665
q29:d61:t480:r1,29,61,480,1,asymmetric,384,2001,2439.309564951554,1577.346528858729,2008.3280469051415,438.30956495155397,-423.653471141271,7.328046905141491,7.328046905141491,423.653471141271,2164.711854915149,2302.010709933352,301.0107099333518
q29:d61:t480:r1,29,61,480,1,asymmetric,512,2001,2501.9301580174447,1514.8731968399247,2008.4016774286847,500.9301580174447,-486.12680316007527,7.401677428684707,7.401677428684707,486.12680316007527,2102.3804710293953,2302.15531452342,301.1553145234202
q29:d61:t480:r1,29,61,480,1,clean,128,2001,2263.238161976305,1741.5382337828162,2002.3881978795607,262.23816197630504,-259.4617662171838,1.388197879560721,1.388197879560721,259.4617662171838,2321.6604835525172,2292.449322764411,291.44932276441114
q29:d61:t480:r1,29,61,480,1,clean,256,2001,2307.9690322430624,1695.4048352126497,2001.686933727856,306.96903224306243,-305.5951647873503,0.6869337278560579,0.6869337278560579,305.5951647873503,2281.2069465086215,2294.587989375842,293.58798937584197
q29:d61:t480:r1,29,61,480,1,clean,384,2001,2367.96448619997,1637.1408335202595,2002.5526598601148,366.96448619997,-363.85916647974045,1.5526598601147725,1.5526598601147725,363.85916647974045,2220.678171879935,2294.3213290399526,293.3213290399526
q29:d61:t480:r1,29,61,480,1,clean,512,2001,2429.9463230484853,1575.0861721669874,2002.5162476077362,428.9463230484853,-425.91382783301265,1.5162476077362044,1.5162476077362044,425.91382783301265,2158.1494477230203,2294.047885385753,293.04788538575303
q29:d61:t480:r2,29,61,480,2,asymmetric,128,2020,2351.703933350677,1703.4847474193032,2027.5943403849901,331.70393335067683,-316.5152525806968,7.594340384990119,7.594340384990119,316.5152525806968,2272.0,2311.851966675338,291.8519666753382
q29:d61:t480:r2,29,61,480,2,asymmetric,256,2020,2396.498155729736,1658.4090610145538,2027.453608372145,376.498155729736,-361.5909389854462,7.453608372145027,7.453608372145027,361.5909389854462,2223.751939590103,2310.12504765992,290.1250476599198
q29:d61:t480:r2,29,61,480,2,asymmetric,384,2020,2454.5219289541046,1598.3289729844969,2026.4254509693008,434.5219289541046,-421.6710270155031,6.425450969300755,6.425450969300755,421.6710270155031,2163.60253815453,2309.0622335543176,289.0622335543176
q29:d61:t480:r2,29,61,480,2,asymmetric,512,2020,2516.624156879075,1535.5737549769515,2026.0989559280133,496.62415687907514,-484.4262450230485,6.098955928013311,6.098955928013311,484.4262450230485,2100.984243045315,2308.804199962195,288.80419996219507
q29:d61:t480:r2,29,61,480,2,clean,128,2020,2277.849459865123,1761.0123979069247,2019.430928886024,257.8494598651232,-258.98760209307534,-0.5690711139759514,0.5690711139759514,257.8494598651232,2348.800805986277,2313.3251329257,293.3251329257
q29:d61:t480:r2,29,61,480,2,clean,256,2020,2321.9025162727744,1719.3625356505856,2020.6325259616801,301.9025162727744,-300.63746434941436,0.6325259616801304,0.6325259616801304,300.63746434941436,2310.284236195622,2316.0933762341983,296.09337623419833
q29:d61:t480:r2,29,61,480,2,clean,384,2020,2381.6234507302584,1659.9569244755476,2020.790187602903,361.62345073025836,-360.04307552445243,0.7901876029029609,0.7901876029029609,360.04307552445243,2250.5117990633603,2316.0676248968093,296.0676248968093
q29:d61:t480:r2,29,61,480,2,clean,512,2020,2444.3128917822105,1597.4158889929906,2020.8643903876005,424.3128917822105,-422.58411100700937,0.8643903876004515,0.8643903876004515,422.58411100700937,2188.3036478939866,2316.3082698380986,296.30826983809857
q29:d61:t480:r3,29,61,480,3,asymmetric,128,2039,2368.0,1728.0,2048.0,329.0,-311.0,9.0,9.0,311.0,2286.268433660181,2327.1342168300907,288.13421683009074
q29:d61:t480:r3,29,61,480,3,asymmetric,256,2039,2409.393051438593,1678.8746406093826,2044.1338460239876,370.3930514385929,-360.1253593906174,5.133846023987644,5.133846023987644,360.1253593906174,2245.019007093836,2327.2060292662145,288.2060292662145
q29:d61:t480:r3,29,61,480,3,asymmetric,384,2039,2467.1643560906273,1620.0343480196161,2043.5993520551217,428.1643560906273,-418.9656519803839,4.599352055121699,4.599352055121699,418.9656519803839,2185.2670146219334,2326.21568535628,287.2156853562801
q29:d61:t480:r3,29,61,480,3,asymmetric,512,2039,2529.1864117222117,1557.614623116738,2043.400517419475,490.1864117222117,-481.3853768832621,4.400517419474909,4.400517419474909,481.3853768832621,2122.7913212146505,2325.9888664684313,286.9888664684313
q29:d61:t480:r3,29,61,480,3,clean,128,2039,2302.367942721417,1776.7430080645836,2039.5554753930003,263.36794272141697,-262.2569919354164,0.5554753930002789,0.5554753930002789,262.2569919354164,2368.0,2335.1839713607087,296.1839713607087
q29:d61:t480:r3,29,61,480,3,clean,256,2039,2343.8737410502367,1729.8177045335274,2036.845722791882,304.87374105023673,-309.1822954664726,-2.1542772081179464,2.1542772081179464,304.87374105023673,2326.183019938921,2335.028380494579,296.02838049457887
q29:d61:t480:r3,29,61,480,3,clean,384,2039,2403.2143757347467,1671.6892402210292,2037.451807977888,364.2143757347467,-367.3107597789708,-1.5481920221120617,1.5481920221120617,364.2143757347467,2265.3286524280134,2334.27151408138,295.2715140813798
q29:d61:t480:r3,29,61,480,3,clean,512,2039,2465.7347777015607,1609.4875285523437,2037.611153126952,426.7347777015607,-429.51247144765625,-1.3888468730478962,1.3888468730478962,426.7347777015607,2202.6619260122275,2334.198351856894,295.1983518568941
q29:d61:t480:r4,29,61,480,4,asymmetric,128,2057,2384.4091339884853,1745.9575714952582,2065.1833527418717,327.40913398848534,-311.0424285047418,8.183352741871659,8.183352741871659,311.0424285047418,1165.8079733638951,1775.1085536761902,281.89144632380976
q29:d61:t480:r4,29,61,480,4,asymmetric,256,2057,2431.1123551178885,1701.9988717394936,2066.555613428691,374.11235511788846,-355.00112826050645,9.555613428690776,9.555613428690776,355.00112826050645,1109.8985541053335,1770.505454611611,286.49454538838904
q29:d61:t480:r4,29,61,480,4,asymmetric,384,2057,2489.6529165305224,1644.0354784903811,2066.8441975104515,432.65291653052236,-412.96452150961886,9.844197510451522,9.844197510451522,412.96452150961886,1056.0,1772.8264582652612,284.1735417347388
q29:d61:t480:r4,29,61,480,4,asymmetric,512,2057,2551.9192523833235,1581.8843235044656,2066.9017879438943,494.9192523833235,-475.11567649553444,9.901787943894305,9.901787943894305,475.11567649553444,994.5471514917097,1773.2332019375167,283.7667980624833
q29:d61:t480:r4,29,61,480,4,clean,128,2057,2321.1901912675266,1793.5244835688354,2057.357337418181,264.19019126752664,-263.4755164311646,0.35733741818103226,0.35733741818103226,263.4755164311646,1197.2077323771096,1759.198961822318,297.8010381776819
q29:d61:t480:r4,29,61,480,4,clean,256,2057,2370.1281499505035,1749.6107601320223,2059.869455041263,313.1281499505035,-307.3892398679777,2.8694550412628814,2.8694550412628814,307.3892398679777,1143.6674192553019,1756.8977846029027,300.1022153970973
q29:d61:t480:r4,29,61,480,4,clean,384,2057,2429.9648381482193,1689.7713567917278,2059.8680974699737,372.9648381482193,-367.22864320827216,2.8680974699736907,2.8680974699736907,367.22864320827216,1087.6740968605377,1758.8194675043785,298.1805324956215
q29:d61:t480:r4,29,61,480,4,clean,512,2057,2491.93175191725,1627.0925690637332,2059.5121604904916,434.93175191725004,-429.9074309362668,2.512160490491624,2.512160490491624,429.9074309362668,1033.5093359850923,1762.7205439511713,294.2794560488287
q29:d61:t480:r5,29,61,480,5,asymmetric,128,2076,2208.0,1760.0,1984.0,132.0,-316.0,-92.0,92.0,132.0,1184.0,1696.0,380.0
q29:d61:t480:r5,29,61,480,5,asymmetric,256,2076,2446.4716499015794,1718.4829307124278,2082.4772903070034,370.47164990157944,-357.5170692875722,6.477290307003386,6.477290307003386,357.5170692875722,1121.4966792562564,1783.984164578918,292.0158354210821
q29:d61:t480:r5,29,61,480,5,asymmetric,384,2076,2505.723278311304,1659.1712610937598,2082.447269702532,429.72327831130406,-416.82873890624023,6.4472697025321395,6.4472697025321395,416.82873890624023,1068.4961018320569,1787.1096900716805,288.89030992831954
q29:d61:t480:r5,29,61,480,5,asymmetric,512,2076,2568.2154160188907,1596.660057086657,2082.437736552774,492.21541601889066,-479.33994291334307,6.437736552773913,6.437736552773913,479.33994291334307,1013.5219244481018,1790.8686702334962,285.13132976650377
q29:d61:t480:r5,29,61,480,5,clean,128,2076,2336.0,1824.0,2080.0,260.0,-252.0,4.0,4.0,252.0,1216.0,1776.0,300.0
q29:d61:t480:r5,29,61,480,5,clean,256,2076,2376.9311871316772,1771.6384743629826,2074.28483074733,300.93118713167723,-304.3615256370174,-1.7151692526699662,1.7151692526699662,300.93118713167723,1159.3926157796925,1768.161901455685,307.838098544315
q29:d61:t480:r5,29,61,480,5,clean,384,2076,2435.7688084395995,1712.692470436918,2074.2306394382585,359.7688084395995,-363.30752956308197,-1.7693605617414505,1.7693605617414505,359.7688084395995,1103.7134470085934,1769.7411277240965,306.2588722759035
q29:d61:t480:r5,29,61,480,5,clean,512,2076,2498.1294767190393,1650.2973848714792,2074.2134307952592,422.1294767190393,-425.70261512852085,-1.786569204740772,1.786569204740772,422.1294767190393,1046.5412914861154,1772.3353841025773,303.66461589742266
q29:d61:t480:r6,29,61,480,6,asymmetric,128,2095,2420.855776360195,1792.0,2106.4278881800974,325.8557763601948,-303.0,11.427888180097398,11.427888180097398,303.0,1216.0,1818.4278881800974,276.5721118199026
q29:d61:t480:r6,29,61,480,6,asymmetric,256,2095,2468.2303984184773,1746.7860047034544,2107.508201560966,373.2303984184773,-348.2139952965456,12.508201560965972,12.508201560965972,348.2139952965456,1152.0,1810.1151992092387,284.88480079076135
q29:d61:t480:r6,29,61,480,6,asymmetric,384,2095,2528.6598959103644,1689.439396533786,2109.0496462220754,433.6598959103644,-405.56060346621393,14.049646222075353,14.049646222075353,405.56060346621393,1091.183681906214,1809.9217889082893,285.0782110917107
q29:d61:t480:r6,29,61,480,6,asymmetric,512,2095,2591.234374929306,1627.552204781177,2109.393289855241,496.2343749293059,-467.4477952188231,14.393289855241164,14.393289855241164,467.4477952188231,1036.7515342825532,1813.9929546059295,281.0070453940705
q29:d61:t480:r6,29,61,480,6,clean,128,2095,2352.799347700162,1838.4590379086674,2095.6291928044147,257.7993477001619,-256.54096209133263,0.6291928044147426,0.6291928044147426,256.54096209133263,1248.0,1800.399673850081,294.60032614991906
q29:d61:t480:r6,29,61,480,6,clean,256,2095,2400.7164385999545,1791.6679337144099,2096.1921861571823,305.7164385999545,-303.33206628559014,1.1921861571822774,1.1921861571822774,303.33206628559014,1184.0,1792.3582192999772,302.64178070002276
q29:d61:t480:r6,29,61,480,6,clean,384,2095,2458.521327232752,1732.99640785161,2095.758867542181,363.5213272327519,-362.00359214839,0.7588675421811786,0.7588675421811786,362.00359214839,1146.9932986507001,1802.757312941726,292.242687058274
q29:d61:t480:r6,29,61,480,6,clean,512,2095,2520.304889750006,1670.7473995554947,2095.52614465275,425.30488975000617,-424.25260044450533,0.5261446527501903,0.5261446527501903,424.25260044450533,1095.3147393924426,1807.8098145712243,287.19018542877575
q29:d61:t480:r7,29,61,480,7,asymmetric,128,2114,2428.2134267445877,1824.0,2126.1067133722936,314.21342674458765,-290.0,12.106713372293598,12.106713372293598,290.0,1216.0,1822.1067133722938,291.8932866277062
q29:d61:t480:r7,29,61,480,7,asymmetric,256,2114,2473.0646844094426,1762.4216559799177,2117.7431701946803,359.06468440944263,-351.57834402008234,3.7431701946802605,3.7431701946802605,351.57834402008234,1170.5348186308795,1821.799751520161,292.20024847983905
q29:d61:t480:r7,29,61,480,7,asymmetric,384,2114,2533.0982851045965,1703.3591422196316,2118.228713662114,419.09828510459647,-410.6408577803684,4.2287136621139325,4.2287136621139325,410.6408577803684,1113.3667409627583,1823.2325130336774,290.7674869663226
q29:d61:t480:r7,29,61,480,7,asymmetric,512,2114,2595.838740893549,1640.9270585418133,2118.382899717681,481.83874089354913,-473.07294145818673,4.382899717681084,4.382899717681084,473.07294145818673,1054.972827888612,1825.4057843910805,288.5942156089195
q29:d61:t480:r7,29,61,480,7,clean,128,2114,2368.0,1858.3167895425208,2113.1583947712606,254.0,-255.68321045747916,-0.8416052287393541,0.8416052287393541,254.0,1248.0,1808.0,306.0
q29:d61:t480:r7,29,61,480,7,clean,256,2114,2415.436661264411,1818.1686337954984,2116.802647529955,301.4366612644112,-295.8313662045016,2.802647529954811,2.802647529954811,295.8313662045016,1199.5736060977397,1807.5051336810754,306.49486631892455
q29:d61:t480:r7,29,61,480,7,clean,384,2114,2474.369767534258,1759.071719760671,2116.7207436474646,360.3697675342578,-354.92828023932907,2.7207436474645874,2.7207436474645874,354.92828023932907,1142.6998071460398,1808.5347873401488,305.4652126598512
q29:d61:t480:r7,29,61,480,7,clean,512,2114,2536.8179186899524,1696.6949961232792,2116.756457406616,422.8179186899524,-417.3050038767208,2.7564574066159366,2.7564574066159366,417.3050038767208,1084.4479861953232,1810.6329524426378,303.3670475573622
q29:d61:t672:r0,29,61,672,0,asymmetric,128,2133,2587.1344798935647,1696.0,2141.567239946782,454.13447989356473,-437.0,8.567239946782138,8.567239946782138,437.0,1248.0,1917.5672399467824,215.43276005321763
q29:d61:t672:r0,29,61,672,0,asymmetric,256,2133,2628.5195613559017,1649.74447095859,2139.1320161572457,495.5195613559017,-483.25552904141,6.132016157245744,6.132016157245744,483.25552904141,1184.0,1906.2597806779509,226.74021932204914
q29:d61:t672:r0,29,61,672,0,asymmetric,384,2133,2687.7928275288446,1591.0270988038228,2139.409963166334,554.7928275288446,-541.9729011961772,6.40996316633391,6.40996316633391,541.9729011961772,1126.6077095955056,1907.200268562175,225.7997314378249
q29:d61:t672:r0,29,61,672,0,asymmetric,512,2133,2749.922921288717,1528.6450210167422,2139.2839711527295,616.9229212887171,-604.3549789832578,6.283971152729464,6.283971152729464,604.3549789832578,1069.957230360428,1909.9400758245724,223.05992417542757
q29:d61:t672:r0,29,61,672,0,clean,128,2133,2493.9716039049335,1776.3222316581391,2135.146917781536,360.97160390493354,-356.6777683418609,2.1469177815361036,2.1469177815361036,356.6777683418609,1280.0,1886.9858019524668,246.01419804753323
q29:d61:t672:r0,29,61,672,0,clean,256,2133,2533.989194539776,1731.9295267717384,2132.9593606557573,400.9891945397758,-401.07047322826156,-0.040639344242663356,0.040639344242663356,400.9891945397758,1216.0,1874.994597269888,258.0054027301121
q29:d61:t672:r0,29,61,672,0,clean,384,2133,2592.7989884460753,1673.8160660728183,2133.307527259447,459.7989884460753,-459.18393392718167,0.3075272594469425,0.3075272594469425,459.18393392718167,1161.4679820168542,1877.1334852314649,255.86651476853513
q29:d61:t672:r0,29,61,672,0,clean,512,2133,2654.8037072717234,1611.6853575712107,2133.244532421467,521.8037072717234,-521.3146424287893,0.24453242146682896,0.24453242146682896,521.3146424287893,1105.7965960787485,1880.300151675236,252.69984832476393
q29:d61:t672:r1,29,61,672,1,asymmetric,128,2152,2605.9780421767773,1717.527281518305,2161.7526618475413,453.9780421767773,-434.472718481695,9.752661847541276,9.752661847541276,434.472718481695,1261.4883256128553,1933.7331838948162,218.2668161051838
q29:d61:t672:r1,29,61,672,1,asymmetric,256,2152,2650.004343094247,1672.8938703370104,2161.4491067156287,498.0043430942469,-479.1061296629896,9.449106715628659,9.449106715628659,479.1061296629896,1206.035833963556,1928.0200885289014,223.9799114710986
q29:d61:t672:r1,29,61,672,1,asymmetric,384,2152,2707.653808925201,1614.69231854708,2161.1730637361406,555.6538089252008,-537.30768145292,9.173063736140648,9.173063736140648,537.30768145292,1152.0,1929.8269044626004,222.1730955373996
q29:d61:t672:r1,29,61,672,1,asymmetric,512,2152,2769.6371742056685,1552.4682222136619,2161.0526982096653,617.6371742056685,-599.5317777863381,9.052698209665323,9.052698209665323,599.5317777863381,1091.2514365853062,1930.4443053954874,221.5556946045126
q29:d61:t672:r1,29,61,672,1,clean,128,2152,2144.0,1792.0,1968.0,-8.0,-360.0,-184.0,184.0,8.0,1280.0,1712.0,440.0
q29:d61:t672:r1,29,61,672,1,clean,256,2152,2559.440605399935,1746.7264923610853,2153.08354888051,407.44060539993507,-405.2735076389147,1.0835488805100795,1.0835488805100795,405.2735076389147,1235.8663282193475,1897.6534668096413,254.34653319035874
q29:d61:t672:r1,29,61,672,1,clean,384,2152,2618.2786973820466,1687.2373473139933,2152.75802234802,466.27869738204663,-464.76265268600673,0.7580223480199493,0.7580223480199493,464.76265268600673,1178.4087486385927,1898.3437230103195,253.65627698968046
q29:d61:t672:r1,29,61,672,1,clean,512,2152,2680.63951512575,1624.6697853531662,2152.654650239458,528.6395151257502,-527.3302146468338,0.6546502394580784,0.6546502394580784,527.3302146468338,1120.0,1900.319757562875,251.6802424371249
q29:d61:t672:r2,29,61,672,2,asymmetric,128,2171,2624.0,1736.1745315839896,2180.087265791995,453.0,-434.8254684160104,9.087265791994923,9.087265791994923,434.8254684160104,1280.0,1952.0,219.0
q29:d61:t672:r2,29,61,672,2,asymmetric,256,2171,2669.6524120769864,1690.2317868223324,2179.9420994496595,498.65241207698637,-480.7682131776676,8.942099449659509,8.942099449659509,480.7682131776676,1219.7272649788526,1944.6898385279196,226.31016147208038
q29:d61:t672:r2,29,61,672,2,asymmetric,384,2171,2728.9566811606164,1629.9720995473792,2179.4643903539977,557.9566811606164,-541.0279004526208,8.464390353997715,8.464390353997715,541.0279004526208,1165.4954349756274,1947.2260580681218,223.7739419318782
q29:d61:t672:r2,29,61,672,2,asymmetric,512,2171,2791.4655351014885,1567.1598491606328,2179.3126921310604,620.4655351014885,-603.8401508393672,8.31269213106043,8.31269213106043,603.8401508393672,1109.6370754238785,1950.5513052626834,220.4486947373166
q29:d61:t672:r2,29,61,672,2,clean,128,2171,2524.91544199955,1813.842934619436,2169.3791883094927,353.9154419995498,-357.15706538056406,-1.620811690507253,1.620811690507253,353.9154419995498,1312.0,1918.457720999775,252.5422790002251
q29:d61:t672:r2,29,61,672,2,clean,256,2171,2570.129839565801,1769.4145968044215,2169.7722181851113,399.1298395658009,-401.58540319557846,-1.2277818148886581,1.2277818148886581,399.1298395658009,1252.4298229627384,1911.2798312642697,259.72016873573034
q29:d61:t672:r2,29,61,672,2,clean,384,2171,2630.064311922564,1709.9738897063326,2170.0191008144484,459.0643119225638,-461.02611029366744,-0.9808991855516069,0.9808991855516069,459.0643119225638,1198.0464611248885,1914.0553865237262,256.94461347627384
q29:d61:t672:r2,29,61,672,2,clean,512,2171,2692.8191537032185,1647.3702745127819,2170.094714108,521.8191537032185,-523.6297254872181,-0.905285891999938,0.905285891999938,521.8191537032185,1142.0618017939191,1917.4404777485688,253.5595222514312
q29:d61:t672:r3,29,61,672,3,asymmetric,128,2190,2639.2019776752786,1760.0,2199.6009888376393,449.2019776752786,-430.0,9.600988837639306,9.600988837639306,430.0,1312.0,1975.6009888376393,214.3990111623607
q29:d61:t672:r3,29,61,672,3,asymmetric,256,2190,2682.917989797115,1713.6359489105341,2198.2769693538244,492.91798979711484,-476.3640510894659,8.27696935382437,8.27696935382437,476.3640510894659,1248.0,1965.4589948985574,224.54100510144258
q29:d61:t672:r3,29,61,672,3,asymmetric,384,2190,2741.535180215416,1653.8551139881931,2197.6951471018047,551.535180215416,-536.1448860118069,7.6951471018046504,7.6951471018046504,536.1448860118069,1185.2224307941776,1963.3788055047967,226.62119449520333
q29:d61:t672:r3,29,61,672,3,asymmetric,512,2190,2803.8258498816003,1591.1949248696963,2197.5103873756484,613.8258498816003,-598.8050751303037,7.510387375648406,7.510387375648406,598.8050751303037,1129.3938935568917,1966.609871719246,223.39012828075397
q29:d61:t672:r3,29,61,672,3,clean,128,2190,2545.050272472135,1833.7695487176659,2189.4099105949003,355.050272472135,-356.2304512823341,-0.5900894050996612,0.5900894050996612,355.050272472135,1344.0,1944.5251362360675,245.4748637639325
q29:d61:t672:r3,29,61,672,3,clean,256,2190,2589.092381369712,1789.5642585119074,2189.3283199408097,399.0923813697118,-400.4357414880926,-0.6716800591902938,0.6716800591902938,399.0923813697118,1280.0,1934.546190684856,255.4538093151441
q29:d61:t672:r3,29,61,672,3,clean,384,2190,2646.4466012116936,1731.5917676504575,2189.0191844310757,456.44660121169363,-458.40823234954246,-0.9808155689242994,0.9808155689242994,456.44660121169363,1216.0,1931.2233006058468,258.7766993941532
q29:d61:t672:r3,29,61,672,3,clean,512,2190,2708.4111832994627,1670.1677756809725,2189.2894794902177,518.4111832994627,-519.8322243190275,-0.7105205097823273,0.7105205097823273,518.4111832994627,1161.0355409126355,1934.723362106049,255.27663789395092
q29:d61:t672:r4,29,61,672,4,asymmetric,128,2209,2656.0,1778.1861503575365,2217.0930751787682,447.0,-430.81384964246354,8.093075178768231,8.093075178768231,430.81384964246354,1198.3418360550336,1927.1709180275168,281.8290819724832
q29:d61:t672:r4,29,61,672,4,asymmetric,256,2209,2709.0356865952162,1735.0209098893326,2222.0282982422746,500.03568659521625,-473.97909011066736,13.028298242274559,13.028298242274559,473.97909011066736,1142.35949251072,1925.697589552968,283.3024104470319
q29:d61:t672:r4,29,61,672,4,asymmetric,384,2209,2768.3014383494906,1677.501493703015,2222.901466026253,559.3014383494906,-531.4985062969849,13.90146602625282,13.90146602625282,531.4985062969849,1088.0,1928.1507191747453,280.8492808252547
q29:d61:t672:r4,29,61,672,4,asymmetric,512,2209,2830.851469579658,1615.4863165624004,2223.1688930710293,621.851469579658,-593.5136834375996,14.168893071029288,14.168893071029288,593.5136834375996,1026.751192194892,1928.801330887275,280.19866911272493
q29:d61:t672:r4,29,61,672,4,clean,128,2209,2560.0,1856.0,2208.0,351.0,-353.0,-1.0,1.0,351.0,1248.0,1904.0,305.0
q29:d61:t672:r4,29,61,672,4,clean,256,2209,2612.8565676792787,1808.541511519484,2210.699039599381,403.85656767927867,-400.45848848051605,1.6990395993811944,1.6990395993811944,400.45848848051605,1197.020021864625,1904.9382947719519,304.06170522804814
