identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,17,shuffled,1.1832032895773255,2.0,0.4900347910527634,0.4151991224586365,0.35779217142944764,-0.00682802415619273,0.03822385346330914,0.5890022052460524,12.0,0.03001331409435233,-0.00414851254789507,52,0.0,0.0
coupled_0,coupled,0.0,17,wrong_record,1.1786418326429875,1.6543149259058645,0.33994595280324225,0.5080797572141695,0.37860536363255415,0.012217035033737052,0.046839180315458195,0.8138558377324195,1.0,0.011174079701865403,0.006375346250827068,52,0.019230769230769232,0.019230769230769232
coupled_0,coupled,0.0,18,chronological,1.1591718566439546,1.451304407220869,0.3407074103456869,0.4891088711561423,0.373728004756955,0.017614786877652222,0.050273508677636414,0.8040760712606878,1.0,0.011372941540293212,0.00568997272318985,53,0.03773584905660377,0.0
coupled_0,coupled,0.0,18,reversed,1.1591718566439546,1.5753582837430133,0.3621707719364045,0.5495996524986491,0.373728004756955,-0.017614786877652215,0.05027350867763642,0.8040760712606877,1.0,0.01137294154029321,-0.005689972723189851,53,0.03773584905660377,0.0
coupled_0,coupled,0.0,18,shuffled,1.1591718566439546,2.0,0.46040289181310656,0.4485325144226821,0.35253812847196914,0.003779498312096149,0.02523559606001783,0.5661398108775851,10.0,0.022652889894647275,0.0002797288970420677,53,0.05660377358490566,0.0
coupled_0,coupled,0.0,18,wrong_record,1.1558782119071822,1.3703649530672715,0.31505043008886097,0.4859991952730679,0.3868034936943155,0.006798995013758951,0.04235436182254702,0.834793754237046,1.0,0.010728903067342947,0.002978144456287009,53,0.0,0.0
coupled_0,coupled,0.0,19,chronological,1.1591718566439546,1.3908991069641687,0.3000580403232719,0.43798179909123014,0.4236486058184591,0.015797790084731284,0.04081104467867651,0.8268063788658089,1.0,0.00832140256327288,0.0021944789654225654,54,0.018518518518518517,0.0
coupled_0,coupled,0.0,19,reversed,1.1591718566439546,1.5755469270480753,0.28779244142266847,0.3897441053074634,0.4236486058184591,-0.015797790084731284,0.040811044678676495,0.8268063788658089,1.0,0.008321402563272878,-0.0021944789654225662,54,0.018518518518518517,0.0
coupled_0,coupled,0.0,19,shuffled,1.1591718566439546,2.0,0.5651514793085012,0.3870003372754304,0.46366438140280886,0.0011069241232814207,0.03217590326105972,0.6107628837481598,8.0,0.018500052762415488,0.0005215230990189928,54,0.037037037037037035,0.0
coupled_0,coupled,0.0,19,wrong_record,1.1674204530903305,1.4580800529681923,0.36101746368375853,0.4538625396674414,0.4093356149858236,0.019915403438985846,0.035261406570921486,0.8279461573515208,1.0,0.011940335517126775,0.0056587822714011535,54,0.0,0.018518518518518517
coupled_0,coupled,0.0,20,chronological,1.1873275878005132,1.656374817405814,0.40575218840480415,0.5559743817025172,0.3852779282783634,0.005737636729205486,0.03784337635618693,0.8554822357565443,1.0,0.008790414052590314,0.004685736668873655,71,0.04225352112676056,0.014084507042253521
coupled_0,coupled,0.0,20,reversed,1.1873275878005132,1.4470283795399874,0.23546596351581925,0.45156827842210717,0.3852779282783634,-0.005737636729205505,0.03784337635618694,0.8554822357565446,1.0,0.008790414052590314,-0.0046857366688736555,71,0.04225352112676056,0.014084507042253521
coupled_0,coupled,0.0,20,shuffled,1.1873275878005132,2.0,0.5555735358841726,0.4621520093902835,0.3708708257894513,0.002193720877843421,0.03124052063212236,0.5594593637585927,12.0,0.022901956131015033,0.003033399856718452,71,0.028169014084507043,0.0
coupled_0,coupled,0.0,20,wrong_record,1.1674204530903305,1.6174984416761502,0.4165364539754541,0.48353765487057704,0.46918262203181665,0.007938873326164574,0.03483933854542366,0.8391495380131279,1.0,0.008942707910085699,0.0039839581640807665,71,0.04225352112676056,0.014084507042253521
coupled_0,coupled,0.0,21,chronological,1.124182660903049,1.5384006850553935,0.32760471821137416,0.45876665652670834,0.41831389018033627,0.0069763236892885355,0.038655048399392176,0.815532897771867,1.0,0.008890816085595048,0.005823208028556435,58,0.0,0.0
coupled_0,coupled,0.0,21,reversed,1.124182660903049,1.7116119540467842,0.3477577817301271,0.4446920868658655,0.41831389018033627,-0.0069763236892885355,0.038655048399392176,0.8155328977718668,1.0,0.008890816085595048,-0.005823208028556434,58,0.0,0.0
coupled_0,coupled,0.0,21,shuffled,1.124182660903049,2.0,0.464094235127124,0.3722452770169946,0.41505205037623727,0.002893058239642205,0.017471937951223725,0.5669025415504839,11.5,0.02522333180934567,0.004180651169699621,58,0.0,0.0
coupled_0,coupled,0.0,21,wrong_record,1.1451211111832325,1.7070075827885913,0.3095153825680541,0.46937112537684755,0.4026391827821896,0.02588876106759156,0.04847414248228139,0.8273504220206346,1.0,0.007906172969211438,0.002020037156946158,58,0.0,0.0
coupled_0,coupled,0.0,22,chronological,1.12485240793655,1.5244730614020083,0.36857180116723054,0.5271303532957892,0.3918653522480315,0.007164015067048267,0.054231642952065756,0.8219846341101152,1.0,0.008526461973257241,0.0033843296497795107,52,0.0,0.0
coupled_0,coupled,0.0,22,reversed,1.12485240793655,1.44320911704557,0.314585579572242,0.4040526464349802,0.3918653522480315,-0.0071640150670482655,0.054231642952065756,0.8219846341101151,1.0,0.008526461973257248,-0.003384329649779509,52,0.0,0.0
coupled_0,coupled,0.0,22,shuffled,1.12485240793655,2.0,0.4566427455865178,0.40786476246427794,0.39675170621523875,-0.012359956931922515,0.03494066947378044,0.5852380456220292,11.5,0.028497885829725747,0.011552361523258269,52,0.0,0.0
coupled_0,coupled,0.0,22,wrong_record,1.1430274516204602,1.7111216700183451,0.3705445117627092,0.4638620470362965,0.42057377971849697,0.014399476661299902,0.042538327032150214,0.8419858209386264,1.0,0.010621804445841808,0.006134767252301208,52,0.0,0.019230769230769232
coupled_0,coupled,0.0,23,chronological,1.1954889643558784,1.7136853158087817,0.34680682096931736,0.467914791426503,0.42566427338965895,0.02003661012864423,0.03897059003892303,0.8166111192110026,1.0,0.0063757910160269545,0.003346155516734183,58,0.034482758620689655,0.0
