path_id,q,d,duration,replicate,direction,mode,window,start,end,center,region,x_r,local_loss,null_loss
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1792,2048,1920,handover,0.09483020388690688,0.047534654272249205,1.0025213976959986
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1824,2080,1952,handover,0.08637807174056575,0.0428212959629816,0.9914853411313517
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1856,2112,1984,handover,0.08682400861522137,0.04340619759708247,0.9998662418236424
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1888,2144,2016,handover,0.09062122342701735,0.04512151881189967,0.9958267413645923
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1920,2176,2048,handover,0.08807365732888811,0.044061752354879684,1.0005659737812989
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1952,2208,2080,handover,0.08797666358765874,0.04401158903546724,1.0005287138813737
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,1984,2240,2112,handover,0.09019122238776293,0.0451152404466792,1.000435280779616
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2016,2272,2144,handover,0.09945426438672761,0.049871419513448166,1.0029015813645417
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2048,2304,2176,handover,0.09046134668922436,0.04497192837905077,0.994279435913102
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2080,2336,2208,handover,0.08492141818079484,0.04254993308041568,1.002101330663798
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2112,2368,2240,handover,0.08294680056663563,0.04113411284437179,0.991819155491755
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2144,2400,2272,handover,0.0924054001470785,0.04618105205767432,0.9995314556112419
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2176,2432,2304,handover,0.08485475807825715,0.0422788779675526,0.9964998763784343
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2208,2464,2336,handover,0.06930772021222467,0.03479216767023772,1.0039911156708625
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2240,2496,2368,handover,0.0458673589989596,0.02279322339046353,0.9938755528078494
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2272,2528,2400,handover,0.02364206705497297,0.01184837329398938,1.0023128067811773
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2304,2560,2432,handover,0.008515382351336774,0.004246475721794774,0.9973658366915603
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2336,2592,2464,handover,0.002238434729590639,0.001116363667480968,0.9974502742683293
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2368,2624,2496,handover,0.0013936658378912246,0.0006966684961704766,0.9997640427559241
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2400,2656,2528,post,0.0002924777846777449,0.0001464163434833905,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2432,2688,2560,post,0.00029247778467774663,0.00014641634348339138,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2464,2720,2592,post,0.00029247778467774837,0.00014641634348339224,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,256,2496,2752,2624,post,0.0002924777846777449,0.0001464163434833905,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1216,1600,1408,pre,0.0,0.0,0.9938430927116865
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1248,1632,1440,pre,0.0,0.0,0.9938430927116411
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1280,1664,1472,pre,0.0,0.0,0.9938430927116402
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1312,1696,1504,pre,0.0,0.0,0.9938430927116402
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1344,1728,1536,handover,0.0041004128937318874,0.0020441389390173947,0.9970405381088211
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1376,1760,1568,handover,0.010810026444867882,0.005400821247864387,0.9992244284339297
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1408,1792,1600,handover,0.020344502181886943,0.010187823967369244,1.0015309174229525
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1440,1824,1632,handover,0.036493953940894955,0.018165429681767604,0.9955309151312053
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1472,1856,1664,handover,0.05857205197868185,0.0293580702376636,1.0024600213203696
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1504,1888,1696,handover,0.08502468960424041,0.04261187136769247,1.00234112152683
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1536,1920,1728,handover,0.10968776158110323,0.05458167166598965,0.995218990327046
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1568,1952,1760,handover,0.12635958790882482,0.06333763254771888,1.002498244825242
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1600,1984,1792,handover,0.1497383251924487,0.07492636831340724,1.0007640758250684
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1632,2016,1824,handover,0.1759928627457226,0.08782802772622408,0.9980862445895828
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1664,2048,1856,handover,0.1868785985139199,0.09360320437308696,1.0017541346888343
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1696,2080,1888,handover,0.19031642357114495,0.09562644609480327,1.0049205875188776
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1728,2112,1920,handover,0.19374912926770865,0.09718101519400717,1.0031633748374622
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1760,2144,1952,handover,0.19488672165274853,0.09707087313942091,0.9961773928588418
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1792,2176,1984,handover,0.1921120280962094,0.09568921350612884,0.9961813891029023
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1824,2208,2016,handover,0.19250099666075088,0.09623091394816699,0.9997965269526062
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1856,2240,2048,handover,0.19387603983624835,0.09711383372912277,1.0018136723975495
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1888,2272,2080,handover,0.19739532027016565,0.09909408713610426,1.0040165795265954
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1920,2304,2112,handover,0.1996782344065438,0.09971723356718594,0.9987791995812842
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1952,2336,2144,handover,0.2086608969812818,0.10381002281024503,0.9950117565109236
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,1984,2368,2176,handover,0.2003697989833876,0.10002783849324837,0.9984322887057598
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2016,2400,2208,handover,0.19492426930862305,0.09745074066757814,0.999883093195385
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2048,2432,2240,handover,0.18685452452994708,0.0934400366367048,1.0001367306653495
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2080,2464,2272,handover,0.1678386014678963,0.08367064949113726,0.9970370196053085
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2112,2496,2304,handover,0.1389713236987738,0.06940317064148817,0.9988128312272893
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2144,2528,2336,handover,0.11793918211429251,0.05887444192644239,0.9983864712473305
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2176,2560,2368,handover,0.08395217987202801,0.04177169957051426,0.9951307907475112
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2208,2592,2400,handover,0.049311621081570466,0.024783830596510546,1.00519228745344
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2240,2624,2432,handover,0.023352866500747402,0.01173676171197874,1.0051666857773633
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2272,2656,2464,handover,0.01008413736565111,0.005016095220079263,0.9948486495563292
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2304,2688,2496,handover,0.0037112254851181686,0.0018513757080700379,0.9977166386111344
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2336,2720,2528,handover,0.0008940942426520376,0.0004454068434594002,0.996330861360312
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2368,2752,2560,handover,0.00026779958627989463,0.00013333417041085219,0.9957757759304081
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2400,2784,2592,post,0.00015387971004358452,7.653524233995732e-05,0.9947411821646878
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2432,2816,2624,post,0.00015387971004359038,7.653524233996023e-05,0.9947411821646877
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2464,2848,2656,post,0.00015387971004358452,7.653524233995732e-05,0.9947411821646878
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,384,2496,2880,2688,post,0.00015387971004358921,7.653524233995965e-05,0.9947411821646877
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1088,1600,1344,pre,0.0,0.0,1.0063307988532406
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1120,1632,1376,pre,0.0,0.0,1.0063307988532197
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1152,1664,1408,pre,0.0,0.0,1.0063307988531975
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1184,1696,1440,pre,0.0,0.0,1.0063307988531758
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1216,1728,1472,handover,0.00304758623054672,0.0015311001465936633,1.0047952909401303
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1248,1760,1504,handover,0.008079317868230686,0.00404532101352076,1.0014016231314977
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1280,1792,1536,handover,0.015261350188214286,0.007630879913850903,1.0000268416281959
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1312,1824,1568,handover,0.02709222368846702,0.013606263018575947,1.0044404752473708
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1344,1856,1600,handover,0.04398401765005476,0.021989770259770336,0.9998982100600788
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1376,1888,1632,handover,0.0638326969922287,0.031917127186115724,1.0000243978411714
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1408,1920,1664,handover,0.0927275912367197,0.04654477119565889,1.0039033813967417
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1440,1952,1696,handover,0.12676022924585242,0.06339529483247211,1.000239510604173
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1472,1984,1728,handover,0.15752365912544858,0.07863660028840845,0.9984100258334386
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1504,2016,1760,handover,0.18453123629331764,0.0926412656592031,1.0040713704637754
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1536,2048,1792,handover,0.215481061120598,0.10732697350819072,0.996161546170623
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1568,2080,1824,handover,0.24824175412522498,0.12466777801578766,1.0044061963314945
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1600,2112,1856,handover,0.2819545389503792,0.14032957188758546,0.9954056594370476
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1632,2144,1888,handover,0.31586000969460437,0.15737067330764468,0.9964583579909447
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1664,2176,1920,handover,0.33872982908566146,0.16993728394090862,1.0033795039522968
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1696,2208,1952,handover,0.3418862110657705,0.17059637910482306,0.9979716852166612
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1728,2240,1984,handover,0.33596933614635544,0.16790656838175064,0.9995350784549394
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1760,2272,2016,handover,0.34009670366346234,0.1699385680967701,0.999354396947818
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1792,2304,2048,handover,0.3435320401442038,0.17144018673250302,0.9981030395915205
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1824,2336,2080,handover,0.34785232927414617,0.1734205883920808,0.9970931559029819
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1856,2368,2112,handover,0.34709778562802635,0.1730944735458766,0.9973816066425525
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1888,2400,2144,handover,0.359637116806118,0.179658428317699,0.9991094907734658
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1920,2432,2176,handover,0.3496932127250483,0.1752934198494918,1.0025554598757338
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1952,2464,2208,handover,0.3245001648513901,0.16229318388235345,1.0002656482882104
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,1984,2496,2240,handover,0.287673476317349,0.14412366744589525,1.0019948261542486
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2016,2528,2272,handover,0.2538106524414987,0.12655690522632024,0.9972544809205011
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2048,2560,2304,handover,0.21447030873292822,0.10696521339889913,0.9974827194574413
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2080,2592,2336,handover,0.17275875631831258,0.08604417872315037,0.9961194506935637
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2112,2624,2368,handover,0.12541928479996087,0.06270365154656832,0.9999044667903876
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2144,2656,2400,handover,0.08803658624127689,0.043966421215627,0.9988215829980213
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2176,2688,2432,handover,0.04988960280000775,0.024970109465927474,1.0010145627346463
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2208,2720,2464,handover,0.027831644250339686,0.013890267400328058,0.9981636209049005
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2240,2752,2496,handover,0.013540565936459222,0.006757770671859592,0.9981518798507043
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2272,2784,2528,handover,0.005904406725213564,0.002954844940551969,1.0008947818360503
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2304,2816,2560,handover,0.0022545569038865025,0.0011258352517226863,0.998719748241371
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2336,2848,2592,handover,0.0004998861096428858,0.0002497916464631267,0.9993942285836894
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2368,2880,2624,handover,0.00012209546236886307,6.119451790355134e-05,1.0024044582209999
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2400,2912,2656,post,7.282482017337368e-05,3.646605842874673e-05,1.0014733532312794
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2432,2944,2688,post,7.282482017337367e-05,3.646605842874673e-05,1.0014733532312796
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2464,2976,2720,post,7.282482017337542e-05,3.64660584287476e-05,1.0014733532312794
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,ordered,512,2496,3008,2752,post,7.282482017337542e-05,3.64660584287476e-05,1.0014733532312794
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1472,1600,1536,pre,0.0258793372110122,0.013185920500513615,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1504,1632,1568,pre,0.02587933721101223,0.01318592050051363,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1536,1664,1600,pre,0.025879337211012227,0.013185920500513629,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1568,1696,1632,pre,0.025879337211012245,0.013185920500513638,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1600,1728,1664,handover,0.025879337211012255,0.013185920500513643,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1632,1760,1696,handover,0.025879337211012245,0.013185920500513638,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1664,1792,1728,handover,0.02587933721101226,0.013185920500513645,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1696,1824,1760,handover,0.025879337211012283,0.013185920500513657,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1728,1856,1792,handover,0.025879337211012293,0.013185920500513662,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1760,1888,1824,handover,0.02587933721101229,0.01318592050051366,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1792,1920,1856,handover,0.02587933721101226,0.013185920500513645,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1824,1952,1888,handover,0.02587933721101223,0.01318592050051363,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1856,1984,1920,handover,0.02587933721101222,0.013185920500513627,1.0190307729289707
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1888,2016,1952,handover,0.025879337211012245,0.013185920500513638,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1920,2048,1984,handover,0.025879337211012206,0.013185920500513619,1.0190307729289705
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1952,2080,2016,handover,0.9561157784729345,0.4818915659257868,1.008019272928311
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,1984,2112,2048,handover,1.9739597935250603,0.9932439473798504,1.0063466851127034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2016,2144,2080,handover,0.5425248502562252,0.27349243939916323,1.0082208741958913
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2048,2176,2112,handover,0.003037108214421266,0.00152704992952191,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2080,2208,2144,handover,0.0030371082144212656,0.00152704992952191,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2112,2240,2176,handover,0.0030371082144212695,0.0015270499295219116,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2144,2272,2208,handover,0.0030371082144212656,0.00152704992952191,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2176,2304,2240,handover,0.0030371082144212656,0.00152704992952191,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2208,2336,2272,handover,0.003037108214421262,0.0015270499295219082,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2240,2368,2304,handover,0.0030371082144212626,0.0015270499295219082,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2272,2400,2336,handover,0.003037108214421266,0.00152704992952191,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2304,2432,2368,handover,0.003037108214421266,0.00152704992952191,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2336,2464,2400,handover,0.0030371082144212656,0.00152704992952191,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2368,2496,2432,handover,0.0030371082144212552,0.0015270499295219047,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2400,2528,2464,post,0.0030371082144212765,0.0015270499295219153,1.0055946786953036
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2432,2560,2496,post,0.003037108214421259,0.0015270499295219064,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2464,2592,2528,post,0.0030371082144212695,0.0015270499295219116,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,128,2496,2624,2560,post,0.0030371082144212526,0.001527049929521903,1.0055946786953034
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1344,1600,1472,pre,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1376,1632,1504,pre,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1408,1664,1536,pre,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1440,1696,1568,pre,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1472,1728,1600,handover,0.0,0.0,1.0005839486630133
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1504,1760,1632,handover,0.0,0.0,1.0005839486630133
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1536,1792,1664,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1568,1824,1696,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1600,1856,1728,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1632,1888,1760,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1664,1920,1792,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1696,1952,1824,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1728,1984,1856,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1760,2016,1888,handover,0.0,0.0,1.0005839486630128
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1792,2048,1920,handover,0.0,0.0,1.000583948663013
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1824,2080,1952,handover,0.4677591776100898,0.23532558128978281,1.0061826365102056
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1856,2112,1984,handover,0.9750358876852149,0.4916492922438061,1.0084742489038157
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1888,2144,2016,handover,1.477498783318311,0.7422134136360309,1.0046890353020739
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1920,2176,2048,handover,1.9933864126788303,0.9958903200161998,0.9991944498887836
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1952,2208,2080,handover,1.5938290561896342,0.7977645662953516,1.0010666616940298
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,1984,2240,2112,handover,0.9223488295133984,0.46220072610106744,1.002225429927438
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,2016,2272,2144,handover,0.18398795825629843,0.0922360385164947,1.0026312525084744
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,2048,2304,2176,handover,0.00029247778467774316,0.00014641634348338964,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,2080,2336,2208,handover,0.00029247778467774316,0.00014641634348338964,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,2112,2368,2240,handover,0.0002924777846777483,0.00014641634348339224,1.0012134333191398
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,2144,2400,2272,handover,0.0002924777846777449,0.0001464163434833905,1.0012134333191396
q11:d31:t704:r8:rational_to_irrational,11,31,704,8,rational_to_irrational,abrupt,256,2176,2432,2304,handover,0.00029247778467774663,0.00014641634348339138,1.0012134333191396
