identity,family,delta_r_ohm,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,pairs,pair_closure_share,pair_coherent_nonclosure_share,x_p_q25,x_r_q25,local_loss_q25,null_loss_q25,cycle_rho_q25,cycle_miss_signed_q25,cycle_miss_abs_q25,best_rho_q25,best_lag_q25,best_miss_abs_q25,orientation_q25,x_p_q75,x_r_q75,local_loss_q75,null_loss_q75,cycle_rho_q75,cycle_miss_signed_q75,cycle_miss_abs_q75,best_rho_q75,best_lag_q75,best_miss_abs_q75,orientation_q75
coupled_240,coupled,240.0,reversed,1.7593346667096152,0.013671405685514539,0.006255093466706057,0.9149866832743636,0.9996959472219737,0.021398831979850864,0.021398831979850864,0.9999899685738074,1.0,0.12224806005014119,-0.1222776480411901,40,1.0,0.0,1.7509775004326928,0.012953982246243619,0.005913052632313707,0.9142944280752461,0.9996425450407088,0.020845225818428542,0.020845225818428542,0.9999882009596481,1.0,0.12219249665573534,-0.12235308551750602,1.7686456071487635,0.014506530639110643,0.006611293535351118,0.9155702555228591,0.9997222638615341,0.022048804132864922,0.022048804132864922,0.9999916637776998,1.0,0.12234862747710641,-0.1222157321809535
coupled_240,coupled,240.0,shuffled,1.7593346667096152,1.8408956633575742,1.0660433277364294,1.1411750407619696,0.17845616469636755,0.040656447077449406,0.2935815640576166,0.3775120703722529,12.25,0.3107813053960018,-0.029934637616354128,40,0.0,0.0,1.7509775004326928,1.7837935134627734,1.040172496409236,1.1301580742936965,0.16113901617459278,-0.08454026143170762,0.2612222336070925,0.3622120273306886,10.375,0.2847559392636015,-0.1599214594395177,1.7686456071487635,1.9159064296752237,1.1002253527182544,1.1557535878451475,0.19950625340751793,0.1283578972511722,0.3307710238427727,0.3938357765497229,13.0,0.35708498026801083,0.047663904288503804
coupled_240,coupled,240.0,wrong_record,1.709072234501297,0.013936008912174069,0.006359476204560551,0.9174044099768621,0.99968902421196,-0.01883914360224874,0.01883914360224874,0.9999901981846082,1.0,0.12262754795360348,0.1226464962434381,40,1.0,0.0,1.6851586081295644,0.013229292466031845,0.006065024511383281,0.9165740390414148,0.9996456378721927,-0.019268042664151396,0.01829596640990122,0.9999881836277966,1.0,0.12258261049795265,0.1225970753365178,1.73255733703345,0.014422946517075343,0.006607528638310064,0.9179394264011792,0.9997362384036447,-0.01829596640990122,0.019268042664151396,0.9999917322094158,1.0,0.12270056701882198,0.12270162868156059
coupled_290,coupled,290.0,chronological,1.85293250129808,0.016261041552185582,0.007391046154229821,0.9086870806121551,0.9997192792981211,-0.03561977596563572,0.03561977596563572,0.9999906437190642,1.0,0.12055093586392478,0.12054266460121259,40,0.0,1.0,1.8365981660913673,0.014951625627635384,0.006809665571991187,0.9080133081230629,0.9996348165959156,-0.036273311780373525,0.03289423550696212,0.9999890632500348,1.0,0.12041579279583117,0.12042528658670695,1.8686727272663206,0.01730218753167555,0.00789219828950799,0.9091306948414428,0.9997539692905593,-0.03289423550696212,0.036273311780373525,0.9999923498777548,1.0,0.12085299261914483,0.12085882210317493
coupled_290,coupled,290.0,reversed,1.85293250129808,0.01583319209063489,0.007241622497323667,0.9092772661426075,0.999719279298121,0.03561977596563572,0.03561977596563572,0.9999906437190641,1.0,0.12055093586392476,-0.12054266460121257,40,0.0,1.0,1.8365981660913673,0.01459138859589429,0.006653949857691146,0.9087085465329513,0.9996348165959155,0.03289423550696212,0.03289423550696212,0.999989063250035,1.0,0.12041579279583119,-0.1208588221031749,1.8686727272663206,0.016965251449002454,0.007697434215671064,0.9095429969736082,0.9997539692905593,0.036273311780373525,0.036273311780373525,0.9999923498777549,1.0,0.12085299261914481,-0.12042528658670695
coupled_290,coupled,290.0,shuffled,1.85293250129808,1.8332646493784912,1.0432610824743107,1.144029089959654,0.17337092578192728,0.022955617316868366,0.29758640733114855,0.3724183054676946,12.25,0.32189776845213836,0.0020967731906945744,40,0.0,0.0,1.8365981660913673,1.757811273020436,1.0071970976062778,1.1339165466657892,0.16252118900186108,-0.10027684723451749,0.26597713124940353,0.36525699918631704,11.5,0.2977114399763744,-0.07460097230482413,1.8686727272663206,1.8975357808244278,1.0705519544590332,1.162564549521371,0.19432853899211067,0.11395617195619184,0.3242621421845484,0.3830701639254783,13.0,0.35162916885931417,0.12180408514264633
coupled_290,coupled,290.0,wrong_record,1.8365981660913673,0.016111674665697552,0.007319927135955893,0.9079717956088089,0.9996934024644095,-0.03635544469228404,0.03635544469228404,0.9999902133306391,1.0,0.12047226564234269,0.1204761255355003,40,0.0,1.0,1.8202638308846544,0.015436612476945093,0.007058012312461136,0.9074371934498622,0.9996339494596866,-0.03684674657614215,0.03550933257815647,0.9999882745876126,1.0,0.12041556336033034,0.12043322803433557,1.845949295968719,0.017226183149562493,0.007857127534910607,0.9087083669386762,0.9997596204965918,-0.03550933257815647,0.03684674657614215,0.9999915565091777,1.0,0.12053975948431936,0.12053975948431936
coupled_340,coupled,340.0,chronological,1.8202638308846544,0.019560009542841296,0.008896798607843585,0.9080360581037492,0.9995139256410428,-0.042764652940364606,0.042764652940364606,0.9999864247358221,1.0,0.1196330139311884,0.1196330139311884,40,0.0,1.0,1.8202638308846544,0.017672680355071024,0.00807000639953712,0.9073568622581365,0.9994512251736591,-0.0439901185508581,0.04197653585847855,0.9999842305281466,1.0,0.11944032755372361,0.11944032755372361,1.8202638308846544,0.020503181253021002,0.009319496735706133,0.9089154338019163,0.9995550726692147,-0.04197653585847855,0.0439901185508581,0.9999878473933635,1.0,0.1197414505916187,0.1197414505916187
coupled_340,coupled,340.0,reversed,1.8202638308846544,0.01790264763311339,0.008100905333095383,0.9078344091175568,0.9995139256410428,0.042764652940364606,0.042764652940364606,0.9999864247358222,1.0,0.1196330139311884,-0.1196330139311884,40,0.0,1.0,1.8202638308846544,0.017242938358260778,0.007820080788441059,0.9074193824341709,0.9994512251736591,0.04197653585847855,0.04197653585847855,0.9999842305281464,1.0,0.11944032755372361,-0.11974145059161868,1.8202638308846544,0.018462408093267182,0.008414914557645604,0.9084350627211285,0.9995550726692147,0.0439901185508581,0.0439901185508581,0.9999878473933634,1.0,0.11974145059161868,-0.11944032755372361
coupled_340,coupled,340.0,shuffled,1.8202638308846544,1.8249736521026798,1.057121498617025,1.1412193101173247,0.1857634282000356,-0.021841677266871657,0.2901464028023014,0.3744804763537474,12.0,0.3144524026465282,-0.010266396874351321,40,0.0,0.0,1.8202638308846544,1.7685071770396479,1.0254052020006887,1.1269981305588457,0.16289883656870285,-0.11712736848162969,0.2665013842531796,0.3604971863105487,11.0,0.28279816407045716,-0.1011690220813935,1.8202638308846544,1.884306109873782,1.0925644808717787,1.1597097899552842,0.20475382306638043,0.058255780337860746,0.32124413558225606,0.3861753733011639,12.5,0.3487345196036653,0.11616058440263138
coupled_340,coupled,340.0,wrong_record,1.6756589711823773,0.01589617625043771,0.0072301293593955585,0.9082757063541963,0.9996821227137693,-0.059757811029780956,0.059757811029780956,0.9999897720487316,1.0,0.11758395511467173,0.1175814443620938,40,0.0,1.0,1.6353904536672548,0.015403543604916806,0.006988192252451198,0.90789228512145,0.9996017329763321,-0.06180540104273528,0.05901448356047786,0.9999874330291908,1.0,0.11738796658138877,0.11738796658138877,1.680468746488856,0.01686634309228445,0.007671403392011989,0.9086039179210613,0.9997116503274307,-0.05901448356047786,0.06180540104273528,0.999990894096771,1.0,0.11762514960698216,0.11762202714996725
coupled_50,coupled,50.0,chronological,1.786313713864834,0.016240358166390224,0.008016680436032618,0.993160023782297,0.9983024229917139,0.053612793939120766,0.053612793939120766,0.9999475562443657,1.0,0.13173169296664639,0.1317973767341546,40,0.0,0.9,1.725624561073852,0.012959672343428524,0.006471078707735709,0.9885148486298401,0.9566422036489568,0.05282543589460696,0.05282543589460696,0.9988784485404185,1.0,0.13078078138978028,0.13171310962575142,1.786313713864834,0.020177322934866758,0.01008720577885789,0.9945991070412012,0.9985968597599237,0.054338802832390606,0.054338802832390606,0.9999597937774527,4.75,0.13184864730797013,0.1319500763077361
coupled_50,coupled,50.0,reversed,1.786313713864834,0.016166920115521597,0.007927051191430258,0.9925218211152771,0.9983024229917139,-0.053612793939120766,0.053612793939120766,0.9999475562443656,1.0,0.13173169296664636,-0.1317973767341546,40,0.0,0.9,1.725624561073852,0.012832720907094374,0.006299564688808256,0.9880434774998359,0.9566422036489567,-0.054338802832390606,0.05282543589460696,0.9988784485404185,1.0,0.13078078138978022,-0.13195007630773609,1.786313713864834,0.019906144883934006,0.009768233329144444,0.9950856508655193,0.9985968597599237,-0.05282543589460696,0.054338802832390606,0.9999597937774527,4.75,0.13184864730797016,-0.13171310962575145
coupled_50,coupled,50.0,shuffled,1.786313713864834,1.843512862795432,1.061429230848713,1.1171186739134054,0.17433366038781947,0.05883712300015818,0.29320009770778943,0.37027735187829325,11.5,0.31660289797317587,0.004841731629710092,40,0.0,0.0,1.725624561073852,1.7920291013709533,1.018520151272958,1.0988579109026917,0.15133460650801434,-0.04792085095535316,0.2524135921719428,0.3599513668189712,10.5,0.28293277018803875,-0.11595432428049536,1.786313713864834,1.8773593809810707,1.0911341596457294,1.152027089964503,0.19123856413742168,0.14372142883961164,0.3397123668188975,0.3872467670981826,12.625,0.345679286410038,0.06980373067015017
coupled_50,coupled,50.0,wrong_record,1.7509775004326928,0.014947522168089486,0.00732793029093314,0.991389399778932,0.998910372048635,0.05530117233917534,0.05530117233917534,0.9999676979279237,1.0,0.1318822348957478,0.13191193241191224,40,0.0,0.9,1.727952296183639,0.012896887719624047,0.006347929931284461,0.9852018893764507,0.9593435733719649,0.05462316067149307,0.05462316067149307,0.9990576383505639,1.0,0.12799339004214508,0.1318457761069574,1.7686456071487635,0.018899348658454745,0.009363578242768839,0.9926182624933457,0.9992728482309223,0.05691009259226604,0.05691009259226604,0.999974855218428,4.75,0.13194630786527956,0.13212544778445431
uncoupled_detuned,uncoupled,150.0,chronological,1.7141371736342068,0.01863476770189971,0.010203736323902002,1.0627042138207958,0.9992765147513458,0.18161426035789102,0.18161426035789102,0.999975362274377,1.0,0.147740914552146,0.147740914552146,40,0.0,1.0,1.4618382891166328,0.015463042391443912,0.008049536001284519,1.0196440146381625,0.9987521276383318,0.14907031995905068,0.14907031995905068,0.9999618850877434,1.0,0.1433633738540504,0.1433633738540504,1.8202638308846544,0.02400947463360489,0.013242654312846616,1.10468234339188,0.9995142321446624,0.22138022086161593,0.22138022086161593,0.9999826812759013,1.0,0.15277447735498473,0.15277447735498473
uncoupled_detuned,uncoupled,150.0,reversed,1.7141371736342068,0.017456101000206628,0.009407170968664535,1.062629191631865,0.9992765147513458,-0.18161426035789102,0.18161426035789102,0.9999753622743771,1.0,0.14774091455214597,-0.14774091455214597,40,0.0,1.0,1.4618382891166328,0.014305767386607113,0.007527599372048888,1.020155738880393,0.9987521276383318,-0.22138022086161593,0.1490703199590507,0.9999618850877434,1.0,0.1433633738540504,-0.15277447735498473,1.8202638308846544,0.024426366939581747,0.01290270512629896,1.110303808676714,0.9995142321446624,-0.1490703199590507,0.22138022086161593,0.9999826812759014,1.0,0.15277447735498473,-0.1433633738540504
uncoupled_detuned,uncoupled,150.0,shuffled,1.7141371736342068,1.8015419372724168,1.0253443505146316,1.1386038259328184,0.1791896674432611,-0.06318426619427651,0.3097652422900913,0.36976380384855423,12.0,0.32134699762554575,-0.05247838783426871,40,0.0,0.0,1.4618382891166328,1.69026002307471,0.9791686163121889,1.0913966536249626,0.148217776054485,-0.16287709246493642,0.24251702229631472,0.34568044581429114,10.0,0.2585734413308517,-0.22940641497016634,1.8202638308846544,1.9441210994985498,1.0940354509294483,1.163697505141158,0.20072846408059036,0.10633030921097679,0.3661456893202717,0.38556605109644054,14.0,0.3641648995148009,0.13978644357867523
