path_id,split,family,parameter,parameter_index,replicate,control,mean_rho,best_miss_64,best_miss_512,exact_closure_64
holdout:periodic rational:2:25,holdout,periodic rational,10,2,25,chronological,1.0000000000000002,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:25,holdout,periodic rational,10,2,25,shuffled,0.013584114585852135,,,False
holdout:periodic rational:2:26,holdout,periodic rational,10,2,26,chronological,1.0000000000000002,0.19999999999999996,0.19999999999999996,True
holdout:periodic rational:2:26,holdout,periodic rational,10,2,26,shuffled,0.013113138791486085,,,False
holdout:periodic rational:2:27,holdout,periodic rational,10,2,27,chronological,1.0000000000000004,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:27,holdout,periodic rational,10,2,27,shuffled,0.014089266653245074,,,False
holdout:periodic rational:2:28,holdout,periodic rational,10,2,28,chronological,1.0000000000000002,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:28,holdout,periodic rational,10,2,28,shuffled,0.013705817015170384,,,False
holdout:periodic rational:2:29,holdout,periodic rational,10,2,29,chronological,1.0,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:29,holdout,periodic rational,10,2,29,shuffled,0.012510929642798275,,,False
holdout:periodic rational:2:30,holdout,periodic rational,10,2,30,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:30,holdout,periodic rational,10,2,30,shuffled,0.01372191472229882,,,False
holdout:periodic rational:2:31,holdout,periodic rational,10,2,31,chronological,1.0000000000000004,0.1999999999999999,0.1999999999999999,True
holdout:periodic rational:2:31,holdout,periodic rational,10,2,31,shuffled,0.01386452302876859,,,False
holdout:periodic rational:2:32,holdout,periodic rational,10,2,32,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:32,holdout,periodic rational,10,2,32,shuffled,0.013517619366743883,,,False
holdout:periodic rational:2:33,holdout,periodic rational,10,2,33,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:33,holdout,periodic rational,10,2,33,shuffled,0.013717686585155417,,,False
holdout:periodic rational:2:34,holdout,periodic rational,10,2,34,chronological,1.0,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:34,holdout,periodic rational,10,2,34,shuffled,0.014319335076207342,,,False
holdout:periodic rational:2:35,holdout,periodic rational,10,2,35,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:35,holdout,periodic rational,10,2,35,shuffled,0.013434709863552781,,,False
holdout:periodic rational:2:36,holdout,periodic rational,10,2,36,chronological,1.0000000000000002,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:36,holdout,periodic rational,10,2,36,shuffled,0.01350506166504177,,,False
holdout:periodic rational:2:37,holdout,periodic rational,10,2,37,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:37,holdout,periodic rational,10,2,37,shuffled,0.012738871661423956,,,False
holdout:periodic rational:2:38,holdout,periodic rational,10,2,38,chronological,1.0000000000000002,0.19999999999999993,0.1999999999999999,True
holdout:periodic rational:2:38,holdout,periodic rational,10,2,38,shuffled,0.01374618632869997,,,False
holdout:periodic rational:2:39,holdout,periodic rational,10,2,39,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:39,holdout,periodic rational,10,2,39,shuffled,0.013477858974591202,,,False
holdout:periodic rational:2:40,holdout,periodic rational,10,2,40,chronological,1.0,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:40,holdout,periodic rational,10,2,40,shuffled,0.013254347641688369,,,False
holdout:periodic rational:2:41,holdout,periodic rational,10,2,41,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:41,holdout,periodic rational,10,2,41,shuffled,0.013374146155529874,,,False
holdout:periodic rational:2:42,holdout,periodic rational,10,2,42,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:42,holdout,periodic rational,10,2,42,shuffled,0.012853608352588607,,,False
holdout:periodic rational:2:43,holdout,periodic rational,10,2,43,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:43,holdout,periodic rational,10,2,43,shuffled,0.013754690950329232,,,False
holdout:periodic rational:2:44,holdout,periodic rational,10,2,44,chronological,1.0000000000000002,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:44,holdout,periodic rational,10,2,44,shuffled,0.013244099558889695,,,False
holdout:periodic rational:2:45,holdout,periodic rational,10,2,45,chronological,1.0000000000000002,0.19999999999999996,0.19999999999999993,True
holdout:periodic rational:2:45,holdout,periodic rational,10,2,45,shuffled,0.013611916050271613,,,False
holdout:periodic rational:2:46,holdout,periodic rational,10,2,46,chronological,1.0000000000000002,0.19999999999999996,0.19999999999999996,True
holdout:periodic rational:2:46,holdout,periodic rational,10,2,46,shuffled,0.014094888758108725,,,False
holdout:periodic rational:2:47,holdout,periodic rational,10,2,47,chronological,1.0000000000000004,0.19999999999999993,0.19999999999999993,True
holdout:periodic rational:2:47,holdout,periodic rational,10,2,47,shuffled,0.013826708119705523,,,False
holdout:periodic rational:3:0,holdout,periodic rational,12,3,0,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:0,holdout,periodic rational,12,3,0,shuffled,0.013172529959168813,,,False
holdout:periodic rational:3:1,holdout,periodic rational,12,3,1,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:1,holdout,periodic rational,12,3,1,shuffled,0.013944759306592603,,,False
holdout:periodic rational:3:2,holdout,periodic rational,12,3,2,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:2,holdout,periodic rational,12,3,2,shuffled,0.01383448785422645,,,False
holdout:periodic rational:3:3,holdout,periodic rational,12,3,3,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:3,holdout,periodic rational,12,3,3,shuffled,0.012587510458065679,,,False
holdout:periodic rational:3:4,holdout,periodic rational,12,3,4,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:4,holdout,periodic rational,12,3,4,shuffled,0.01350112787786235,,,False
holdout:periodic rational:3:5,holdout,periodic rational,12,3,5,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:5,holdout,periodic rational,12,3,5,shuffled,0.014155264152076987,,,False
holdout:periodic rational:3:6,holdout,periodic rational,12,3,6,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:6,holdout,periodic rational,12,3,6,shuffled,0.01290419037467179,,,False
holdout:periodic rational:3:7,holdout,periodic rational,12,3,7,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:7,holdout,periodic rational,12,3,7,shuffled,0.013714923346845698,,,False
holdout:periodic rational:3:8,holdout,periodic rational,12,3,8,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:8,holdout,periodic rational,12,3,8,shuffled,0.012912644454905947,,,False
holdout:periodic rational:3:9,holdout,periodic rational,12,3,9,chronological,1.0000000000000004,0.16666666666666666,0.16666666666666655,True
holdout:periodic rational:3:9,holdout,periodic rational,12,3,9,shuffled,0.014024517109212258,,,False
holdout:periodic rational:3:10,holdout,periodic rational,12,3,10,chronological,1.0,0.16666666666666666,0.16666666666666663,True
holdout:periodic rational:3:10,holdout,periodic rational,12,3,10,shuffled,0.014217027431629765,,,False
holdout:periodic rational:3:11,holdout,periodic rational,12,3,11,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:11,holdout,periodic rational,12,3,11,shuffled,0.013825117815648685,,,False
holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:12,holdout,periodic rational,12,3,12,shuffled,0.013210031357739346,,,False
holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:13,holdout,periodic rational,12,3,13,shuffled,0.013234901650420176,,,False
holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:14,holdout,periodic rational,12,3,14,shuffled,0.013680716729531481,,,False
holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:15,holdout,periodic rational,12,3,15,shuffled,0.013720717483569237,,,False
holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:16,holdout,periodic rational,12,3,16,shuffled,0.012767740869328815,,,False
holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:17,holdout,periodic rational,12,3,17,shuffled,0.013101114768743418,,,False
holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:18,holdout,periodic rational,12,3,18,shuffled,0.012883889717460292,,,False
holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:19,holdout,periodic rational,12,3,19,shuffled,0.01376741474690607,,,False
holdout:periodic rational:3:20,holdout,periodic rational,12,3,20,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:20,holdout,periodic rational,12,3,20,shuffled,0.013758779886429925,,,False
holdout:periodic rational:3:21,holdout,periodic rational,12,3,21,chronological,1.0000000000000004,0.16666666666666666,0.16666666666666655,True
holdout:periodic rational:3:21,holdout,periodic rational,12,3,21,shuffled,0.013404232392622032,,,False
holdout:periodic rational:3:22,holdout,periodic rational,12,3,22,chronological,1.0,0.16666666666666666,0.16666666666666663,True
holdout:periodic rational:3:22,holdout,periodic rational,12,3,22,shuffled,0.014239880403478483,,,False
holdout:periodic rational:3:23,holdout,periodic rational,12,3,23,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:23,holdout,periodic rational,12,3,23,shuffled,0.013360488146235765,,,False
holdout:periodic rational:3:24,holdout,periodic rational,12,3,24,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:24,holdout,periodic rational,12,3,24,shuffled,0.013420135552723669,,,False
holdout:periodic rational:3:25,holdout,periodic rational,12,3,25,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:25,holdout,periodic rational,12,3,25,shuffled,0.013283258647913078,,,False
holdout:periodic rational:3:26,holdout,periodic rational,12,3,26,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:26,holdout,periodic rational,12,3,26,shuffled,0.013994217274403531,,,False
holdout:periodic rational:3:27,holdout,periodic rational,12,3,27,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:27,holdout,periodic rational,12,3,27,shuffled,0.01383834476435472,,,False
holdout:periodic rational:3:28,holdout,periodic rational,12,3,28,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:28,holdout,periodic rational,12,3,28,shuffled,0.01365447648410881,,,False
holdout:periodic rational:3:29,holdout,periodic rational,12,3,29,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:29,holdout,periodic rational,12,3,29,shuffled,0.013076946612345907,,,False
holdout:periodic rational:3:30,holdout,periodic rational,12,3,30,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:30,holdout,periodic rational,12,3,30,shuffled,0.012975646374839488,,,False
holdout:periodic rational:3:31,holdout,periodic rational,12,3,31,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:31,holdout,periodic rational,12,3,31,shuffled,0.013389322341503113,,,False
holdout:periodic rational:3:32,holdout,periodic rational,12,3,32,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:32,holdout,periodic rational,12,3,32,shuffled,0.013436975128251503,,,False
holdout:periodic rational:3:33,holdout,periodic rational,12,3,33,chronological,1.0000000000000004,0.16666666666666666,0.16666666666666655,True
holdout:periodic rational:3:33,holdout,periodic rational,12,3,33,shuffled,0.01345674867190672,,,False
holdout:periodic rational:3:34,holdout,periodic rational,12,3,34,chronological,1.0,0.16666666666666666,0.16666666666666663,True
holdout:periodic rational:3:34,holdout,periodic rational,12,3,34,shuffled,0.012891594806037493,,,False
holdout:periodic rational:3:35,holdout,periodic rational,12,3,35,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:35,holdout,periodic rational,12,3,35,shuffled,0.012998319285033663,,,False
holdout:periodic rational:3:36,holdout,periodic rational,12,3,36,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:36,holdout,periodic rational,12,3,36,shuffled,0.012748930088912702,,,False
holdout:periodic rational:3:37,holdout,periodic rational,12,3,37,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:37,holdout,periodic rational,12,3,37,shuffled,0.013198826379000217,,,False
holdout:periodic rational:3:38,holdout,periodic rational,12,3,38,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:38,holdout,periodic rational,12,3,38,shuffled,0.013772213255646523,,,False
holdout:periodic rational:3:39,holdout,periodic rational,12,3,39,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:39,holdout,periodic rational,12,3,39,shuffled,0.014124901265899721,,,False
holdout:periodic rational:3:40,holdout,periodic rational,12,3,40,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:40,holdout,periodic rational,12,3,40,shuffled,0.012676513020169256,,,False
holdout:periodic rational:3:41,holdout,periodic rational,12,3,41,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:41,holdout,periodic rational,12,3,41,shuffled,0.012808437286013538,,,False
holdout:periodic rational:3:42,holdout,periodic rational,12,3,42,chronological,1.0000000000000002,0.16666666666666666,0.16666666666666657,True
holdout:periodic rational:3:42,holdout,periodic rational,12,3,42,shuffled,0.013813038765335964,,,False
holdout:periodic rational:3:43,holdout,periodic rational,12,3,43,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:43,holdout,periodic rational,12,3,43,shuffled,0.013126409088885925,,,False
holdout:periodic rational:3:44,holdout,periodic rational,12,3,44,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666657,True
holdout:periodic rational:3:44,holdout,periodic rational,12,3,44,shuffled,0.013025814360590231,,,False
holdout:periodic rational:3:45,holdout,periodic rational,12,3,45,chronological,1.0000000000000004,0.16666666666666666,0.16666666666666655,True
holdout:periodic rational:3:45,holdout,periodic rational,12,3,45,shuffled,0.012933533112042445,,,False
holdout:periodic rational:3:46,holdout,periodic rational,12,3,46,chronological,1.0,0.16666666666666666,0.16666666666666663,True
holdout:periodic rational:3:46,holdout,periodic rational,12,3,46,shuffled,0.013943858234433984,,,False
holdout:periodic rational:3:47,holdout,periodic rational,12,3,47,chronological,1.0000000000000002,0.16666666666666663,0.16666666666666655,True
holdout:periodic rational:3:47,holdout,periodic rational,12,3,47,shuffled,0.012741005741248729,,,False
holdout:periodic rational:4:0,holdout,periodic rational,14,4,0,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:0,holdout,periodic rational,14,4,0,shuffled,0.01307553372790466,,,False
holdout:periodic rational:4:1,holdout,periodic rational,14,4,1,chronological,1.0000000000000002,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:1,holdout,periodic rational,14,4,1,shuffled,0.014222321908643344,,,False
holdout:periodic rational:4:2,holdout,periodic rational,14,4,2,chronological,1.0,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:2,holdout,periodic rational,14,4,2,shuffled,0.013295602379808837,,,False
holdout:periodic rational:4:3,holdout,periodic rational,14,4,3,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:3,holdout,periodic rational,14,4,3,shuffled,0.01417007647906162,,,False
holdout:periodic rational:4:4,holdout,periodic rational,14,4,4,chronological,0.9999999999999999,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:4,holdout,periodic rational,14,4,4,shuffled,0.013093386892229405,,,False
holdout:periodic rational:4:5,holdout,periodic rational,14,4,5,chronological,1.0000000000000002,0.14285714285714285,0.14285714285714282,True
holdout:periodic rational:4:5,holdout,periodic rational,14,4,5,shuffled,0.013256036732637193,,,False
holdout:periodic rational:4:6,holdout,periodic rational,14,4,6,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:6,holdout,periodic rational,14,4,6,shuffled,0.013197950904127724,,,False
holdout:periodic rational:4:7,holdout,periodic rational,14,4,7,chronological,1.0000000000000004,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:7,holdout,periodic rational,14,4,7,shuffled,0.013479052505247559,,,False
holdout:periodic rational:4:8,holdout,periodic rational,14,4,8,chronological,1.0000000000000002,0.1428571428571428,0.14285714285714277,True
holdout:periodic rational:4:8,holdout,periodic rational,14,4,8,shuffled,0.014454653141456763,,,False
holdout:periodic rational:4:9,holdout,periodic rational,14,4,9,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:9,holdout,periodic rational,14,4,9,shuffled,0.01367262814777251,,,False
holdout:periodic rational:4:10,holdout,periodic rational,14,4,10,chronological,1.0,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:10,holdout,periodic rational,14,4,10,shuffled,0.013777482063316752,,,False
holdout:periodic rational:4:11,holdout,periodic rational,14,4,11,chronological,1.0,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:11,holdout,periodic rational,14,4,11,shuffled,0.013436073130748592,,,False
holdout:periodic rational:4:12,holdout,periodic rational,14,4,12,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:12,holdout,periodic rational,14,4,12,shuffled,0.012839837679276305,,,False
holdout:periodic rational:4:13,holdout,periodic rational,14,4,13,chronological,1.0000000000000002,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:13,holdout,periodic rational,14,4,13,shuffled,0.013485520113629735,,,False
holdout:periodic rational:4:14,holdout,periodic rational,14,4,14,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:14,holdout,periodic rational,14,4,14,shuffled,0.01374120613553092,,,False
holdout:periodic rational:4:15,holdout,periodic rational,14,4,15,chronological,1.0,0.1428571428571428,0.1428571428571428,True
holdout:periodic rational:4:15,holdout,periodic rational,14,4,15,shuffled,0.01372669584097936,,,False
holdout:periodic rational:4:16,holdout,periodic rational,14,4,16,chronological,1.0,0.14285714285714282,0.14285714285714277,True
holdout:periodic rational:4:16,holdout,periodic rational,14,4,16,shuffled,0.01343003787700318,,,False
holdout:periodic rational:4:17,holdout,periodic rational,14,4,17,chronological,1.0000000000000004,0.14285714285714285,0.14285714285714282,True
holdout:periodic rational:4:17,holdout,periodic rational,14,4,17,shuffled,0.012993598865065386,,,False
holdout:periodic rational:4:18,holdout,periodic rational,14,4,18,chronological,1.0,0.14285714285714285,0.1428571428571428,True
holdout:periodic rational:4:18,holdout,periodic rational,14,4,18,shuffled,0.013757975287552012,,,False
holdout:periodic rational:4:19,holdout,periodic rational,14,4,19,chronological,1.0,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:19,holdout,periodic rational,14,4,19,shuffled,0.01346804778485142,,,False
holdout:periodic rational:4:20,holdout,periodic rational,14,4,20,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:20,holdout,periodic rational,14,4,20,shuffled,0.012938839851047015,,,False
holdout:periodic rational:4:21,holdout,periodic rational,14,4,21,chronological,1.0000000000000002,0.14285714285714285,0.1428571428571428,True
holdout:periodic rational:4:21,holdout,periodic rational,14,4,21,shuffled,0.012627606879682386,,,False
holdout:periodic rational:4:22,holdout,periodic rational,14,4,22,chronological,1.0,0.14285714285714282,0.14285714285714277,True
holdout:periodic rational:4:22,holdout,periodic rational,14,4,22,shuffled,0.012878837846781309,,,False
holdout:periodic rational:4:23,holdout,periodic rational,14,4,23,chronological,1.0000000000000002,0.14285714285714285,0.14285714285714282,True
holdout:periodic rational:4:23,holdout,periodic rational,14,4,23,shuffled,0.013603658526883269,,,False
holdout:periodic rational:4:24,holdout,periodic rational,14,4,24,chronological,1.0,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:24,holdout,periodic rational,14,4,24,shuffled,0.01354225052502301,,,False
holdout:periodic rational:4:25,holdout,periodic rational,14,4,25,chronological,1.0000000000000002,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:25,holdout,periodic rational,14,4,25,shuffled,0.013657381273494458,,,False
holdout:periodic rational:4:26,holdout,periodic rational,14,4,26,chronological,1.0,0.1428571428571428,0.1428571428571428,True
holdout:periodic rational:4:26,holdout,periodic rational,14,4,26,shuffled,0.013045990480168912,,,False
holdout:periodic rational:4:27,holdout,periodic rational,14,4,27,chronological,1.0000000000000002,0.14285714285714285,0.1428571428571428,True
holdout:periodic rational:4:27,holdout,periodic rational,14,4,27,shuffled,0.014099305838105924,,,False
holdout:periodic rational:4:28,holdout,periodic rational,14,4,28,chronological,1.0,0.14285714285714285,0.1428571428571428,True
holdout:periodic rational:4:28,holdout,periodic rational,14,4,28,shuffled,0.014068251282782895,,,False
holdout:periodic rational:4:29,holdout,periodic rational,14,4,29,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:29,holdout,periodic rational,14,4,29,shuffled,0.01340370633010058,,,False
holdout:periodic rational:4:30,holdout,periodic rational,14,4,30,chronological,1.0000000000000002,0.14285714285714285,0.14285714285714282,True
holdout:periodic rational:4:30,holdout,periodic rational,14,4,30,shuffled,0.013245258787535548,,,False
holdout:periodic rational:4:31,holdout,periodic rational,14,4,31,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:31,holdout,periodic rational,14,4,31,shuffled,0.014065196945973961,,,False
holdout:periodic rational:4:32,holdout,periodic rational,14,4,32,chronological,1.0,0.1428571428571428,0.1428571428571428,True
holdout:periodic rational:4:32,holdout,periodic rational,14,4,32,shuffled,0.013517384095189596,,,False
holdout:periodic rational:4:33,holdout,periodic rational,14,4,33,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:33,holdout,periodic rational,14,4,33,shuffled,0.013711740010962781,,,False
holdout:periodic rational:4:34,holdout,periodic rational,14,4,34,chronological,1.0,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:34,holdout,periodic rational,14,4,34,shuffled,0.013168818133279244,,,False
holdout:periodic rational:4:35,holdout,periodic rational,14,4,35,chronological,1.0000000000000002,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:35,holdout,periodic rational,14,4,35,shuffled,0.01378338006249603,,,False
holdout:periodic rational:4:36,holdout,periodic rational,14,4,36,chronological,1.0000000000000002,0.1428571428571428,0.1428571428571428,True
holdout:periodic rational:4:36,holdout,periodic rational,14,4,36,shuffled,0.013934656977652855,,,False
holdout:periodic rational:4:37,holdout,periodic rational,14,4,37,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:37,holdout,periodic rational,14,4,37,shuffled,0.01375564936743953,,,False
holdout:periodic rational:4:38,holdout,periodic rational,14,4,38,chronological,1.0,0.14285714285714282,0.14285714285714277,True
holdout:periodic rational:4:38,holdout,periodic rational,14,4,38,shuffled,0.013147185797668557,,,False
holdout:periodic rational:4:39,holdout,periodic rational,14,4,39,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:39,holdout,periodic rational,14,4,39,shuffled,0.012691056830497812,,,False
holdout:periodic rational:4:40,holdout,periodic rational,14,4,40,chronological,1.0,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:40,holdout,periodic rational,14,4,40,shuffled,0.013366555719661017,,,False
holdout:periodic rational:4:41,holdout,periodic rational,14,4,41,chronological,1.0000000000000002,0.14285714285714285,0.1428571428571428,True
holdout:periodic rational:4:41,holdout,periodic rational,14,4,41,shuffled,0.012854772675964831,,,False
holdout:periodic rational:4:42,holdout,periodic rational,14,4,42,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:42,holdout,periodic rational,14,4,42,shuffled,0.013786805053087018,,,False
holdout:periodic rational:4:43,holdout,periodic rational,14,4,43,chronological,1.0000000000000002,0.14285714285714282,0.14285714285714282,True
holdout:periodic rational:4:43,holdout,periodic rational,14,4,43,shuffled,0.013547955149956405,,,False
holdout:periodic rational:4:44,holdout,periodic rational,14,4,44,chronological,1.0,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:44,holdout,periodic rational,14,4,44,shuffled,0.013304804194051785,,,False
holdout:periodic rational:4:45,holdout,periodic rational,14,4,45,chronological,1.0000000000000002,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:45,holdout,periodic rational,14,4,45,shuffled,0.013381783203366296,,,False
holdout:periodic rational:4:46,holdout,periodic rational,14,4,46,chronological,0.9999999999999999,0.14285714285714282,0.1428571428571428,True
holdout:periodic rational:4:46,holdout,periodic rational,14,4,46,shuffled,0.01443040203876044,,,False
holdout:periodic rational:4:47,holdout,periodic rational,14,4,47,chronological,1.0000000000000002,0.14285714285714285,0.14285714285714282,True
holdout:periodic rational:4:47,holdout,periodic rational,14,4,47,shuffled,0.013723430315964145,,,False
holdout:periodic rational:5:0,holdout,periodic rational,15,5,0,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:0,holdout,periodic rational,15,5,0,shuffled,0.013001365185476219,,,False
holdout:periodic rational:5:1,holdout,periodic rational,15,5,1,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:1,holdout,periodic rational,15,5,1,shuffled,0.013312085140334502,,,False
holdout:periodic rational:5:2,holdout,periodic rational,15,5,2,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:2,holdout,periodic rational,15,5,2,shuffled,0.014028588158413461,,,False
holdout:periodic rational:5:3,holdout,periodic rational,15,5,3,chronological,1.0000000000000004,0.13333333333333328,0.13333333333333328,True
holdout:periodic rational:5:3,holdout,periodic rational,15,5,3,shuffled,0.013547295125539066,,,False
holdout:periodic rational:5:4,holdout,periodic rational,15,5,4,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:4,holdout,periodic rational,15,5,4,shuffled,0.014287769564453143,,,False
holdout:periodic rational:5:5,holdout,periodic rational,15,5,5,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:5,holdout,periodic rational,15,5,5,shuffled,0.012738335758833156,,,False
holdout:periodic rational:5:6,holdout,periodic rational,15,5,6,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:6,holdout,periodic rational,15,5,6,shuffled,0.013575712131135877,,,False
holdout:periodic rational:5:7,holdout,periodic rational,15,5,7,chronological,1.0000000000000004,0.1333333333333333,0.13333333333333328,True
