split,case_id,regime,mode,tooth,tooth_position,geometry_onset_tick,lock_onset_tick,unlock_onset_tick
holdout,7,progressive,pause,18,0.3854166666666667,335.0,326.0,
holdout,7,progressive,pause,19,0.40625,352.0,327.0,
holdout,7,progressive,pause,20,0.4270833333333333,691.0,270.0,
holdout,7,progressive,pause,21,0.4479166666666667,687.0,157.0,
holdout,7,progressive,pause,22,0.46875,700.0,375.0,
holdout,7,progressive,pause,23,0.4895833333333333,735.0,735.0,
holdout,7,progressive,pause,24,0.5104166666666666,730.0,408.0,
holdout,7,progressive,pause,25,0.53125,759.0,749.0,
holdout,7,progressive,pause,26,0.5520833333333334,781.0,784.0,
holdout,7,progressive,pause,27,0.5729166666666666,781.0,777.0,
holdout,7,progressive,pause,28,0.59375,803.0,401.0,
holdout,7,progressive,pause,29,0.6145833333333334,808.0,813.0,
holdout,7,progressive,pause,30,0.6354166666666666,833.0,831.0,
holdout,7,progressive,pause,31,0.65625,833.0,285.0,
holdout,7,progressive,pause,32,0.6770833333333334,865.0,861.0,
holdout,7,progressive,pause,33,0.6979166666666666,882.0,900.0,
holdout,7,progressive,pause,34,0.71875,894.0,895.0,
holdout,7,progressive,pause,35,0.7395833333333334,907.0,39.0,
holdout,7,progressive,pause,36,0.7604166666666666,915.0,84.0,
holdout,7,progressive,pause,37,0.78125,930.0,920.0,
holdout,7,progressive,pause,38,0.8020833333333334,956.0,967.0,
holdout,7,progressive,pause,39,0.8229166666666666,966.0,971.0,
holdout,7,progressive,pause,40,0.84375,984.0,410.0,
holdout,7,progressive,pause,41,0.8645833333333334,991.0,825.0,
holdout,7,progressive,pause,42,0.8854166666666666,1007.0,994.0,
holdout,7,progressive,pause,43,0.90625,1014.0,1006.0,
holdout,7,progressive,pause,44,0.9270833333333334,,,
holdout,7,progressive,pause,45,0.9479166666666666,,,
holdout,7,progressive,pause,46,0.96875,,847.0,
holdout,7,progressive,pause,47,0.9895833333333334,,,
holdout,7,progressive,reverse,0,0.010416666666666666,62.0,62.0,1012.0
holdout,7,progressive,reverse,1,0.03125,72.0,87.0,1009.0
holdout,7,progressive,reverse,2,0.052083333333333336,88.0,101.0,995.0
holdout,7,progressive,reverse,3,0.07291666666666667,115.0,128.0,980.0
holdout,7,progressive,reverse,4,0.09375,118.0,111.0,990.0
holdout,7,progressive,reverse,5,0.11458333333333333,142.0,134.0,986.0
holdout,7,progressive,reverse,6,0.13541666666666666,156.0,149.0,975.0
holdout,7,progressive,reverse,7,0.15625,164.0,182.0,985.0
holdout,7,progressive,reverse,8,0.17708333333333334,172.0,178.0,957.0
holdout,7,progressive,reverse,9,0.19791666666666666,179.0,180.0,964.0
holdout,7,progressive,reverse,10,0.21875,191.0,195.0,947.0
holdout,7,progressive,reverse,11,0.23958333333333334,206.0,147.0,937.0
holdout,7,progressive,reverse,12,0.2604166666666667,222.0,225.0,940.0
holdout,7,progressive,reverse,13,0.28125,244.0,256.0,926.0
holdout,7,progressive,reverse,14,0.3020833333333333,247.0,269.0,907.0
holdout,7,progressive,reverse,15,0.3229166666666667,272.0,162.0,917.0
holdout,7,progressive,reverse,16,0.34375,286.0,229.0,916.0
holdout,7,progressive,reverse,17,0.3645833333333333,287.0,294.0,890.0
holdout,7,progressive,reverse,18,0.3854166666666667,303.0,316.0,887.0
holdout,7,progressive,reverse,19,0.40625,324.0,217.0,872.0
holdout,7,progressive,reverse,20,0.4270833333333333,334.0,331.0,857.0
holdout,7,progressive,reverse,21,0.4479166666666667,347.0,338.0,849.0
holdout,7,progressive,reverse,22,0.46875,357.0,372.0,836.0
holdout,7,progressive,reverse,23,0.4895833333333333,366.0,388.0,856.0
holdout,7,progressive,reverse,24,0.5104166666666666,376.0,369.0,835.0
holdout,7,progressive,reverse,25,0.53125,394.0,410.0,822.0
holdout,7,progressive,reverse,26,0.5520833333333334,418.0,422.0,800.0
holdout,7,progressive,reverse,27,0.5729166666666666,431.0,185.0,814.0
holdout,7,progressive,reverse,28,0.59375,432.0,261.0,793.0
holdout,7,progressive,reverse,29,0.6145833333333334,453.0,447.0,794.0
holdout,7,progressive,reverse,30,0.6354166666666666,459.0,262.0,796.0
holdout,7,progressive,reverse,31,0.65625,482.0,487.0,770.0
holdout,7,progressive,reverse,32,0.6770833333333334,499.0,498.0,771.0
holdout,7,progressive,reverse,33,0.6979166666666666,509.0,518.0,771.0
holdout,7,progressive,reverse,34,0.71875,517.0,465.0,740.0
holdout,7,progressive,reverse,35,0.7395833333333334,528.0,441.0,738.0
holdout,7,progressive,reverse,36,0.7604166666666666,544.0,539.0,741.0
holdout,7,progressive,reverse,37,0.78125,556.0,570.0,719.0
holdout,7,progressive,reverse,38,0.8020833333333334,572.0,122.0,721.0
holdout,7,progressive,reverse,39,0.8229166666666666,573.0,582.0,711.0
holdout,7,progressive,reverse,40,0.84375,599.0,606.0,730.0
holdout,7,progressive,reverse,41,0.8645833333333334,611.0,631.0,690.0
holdout,7,progressive,reverse,42,0.8854166666666666,623.0,,683.0
holdout,7,progressive,reverse,43,0.90625,,68.0,674.0
holdout,7,progressive,reverse,44,0.9270833333333334,,,667.0
holdout,7,progressive,reverse,45,0.9479166666666666,,,667.0
holdout,7,progressive,reverse,46,0.96875,,,667.0
holdout,7,progressive,reverse,47,0.9895833333333334,,,667.0
holdout,8,progressive,forward,0,0.0125,101.0,112.0,
holdout,8,progressive,forward,1,0.0375,135.0,156.0,
holdout,8,progressive,forward,2,0.0625,167.0,195.0,
holdout,8,progressive,forward,3,0.0875,198.0,223.0,
holdout,8,progressive,forward,4,0.1125,217.0,229.0,
holdout,8,progressive,forward,5,0.1375,258.0,249.0,
holdout,8,progressive,forward,6,0.1625,298.0,306.0,
holdout,8,progressive,forward,7,0.1875,336.0,360.0,
holdout,8,progressive,forward,8,0.2125,353.0,371.0,
holdout,8,progressive,forward,9,0.2375,393.0,410.0,
holdout,8,progressive,forward,10,0.2625,424.0,456.0,
holdout,8,progressive,forward,11,0.2875,450.0,460.0,
holdout,8,progressive,forward,12,0.3125,494.0,61.0,
holdout,8,progressive,forward,13,0.3375,504.0,544.0,
holdout,8,progressive,forward,14,0.3625,539.0,564.0,
holdout,8,progressive,forward,15,0.3875,570.0,597.0,
holdout,8,progressive,forward,16,0.4125,610.0,606.0,
holdout,8,progressive,forward,17,0.4375,635.0,156.0,
holdout,8,progressive,forward,18,0.4625,675.0,676.0,
holdout,8,progressive,forward,19,0.4875,703.0,719.0,
holdout,8,progressive,forward,20,0.5125,741.0,754.0,
holdout,8,progressive,forward,21,0.5375,759.0,788.0,
holdout,8,progressive,forward,22,0.5625,808.0,826.0,
holdout,8,progressive,forward,23,0.5875,837.0,205.0,
holdout,8,progressive,forward,24,0.6125,861.0,873.0,
holdout,8,progressive,forward,25,0.6375,898.0,925.0,
holdout,8,progressive,forward,26,0.6625,927.0,957.0,
holdout,8,progressive,forward,27,0.6875,955.0,966.0,
holdout,8,progressive,forward,28,0.7125,1001.0,1029.0,
holdout,8,progressive,forward,29,0.7375,1021.0,442.0,
holdout,8,progressive,forward,30,0.7625,1069.0,1096.0,
holdout,8,progressive,forward,31,0.7875,1084.0,1115.0,
holdout,8,progressive,forward,32,0.8125,1131.0,1139.0,
holdout,8,progressive,forward,33,0.8375,1165.0,1188.0,
holdout,8,progressive,forward,34,0.8625,1177.0,1196.0,
holdout,8,progressive,forward,35,0.8875,1217.0,1216.0,
holdout,8,progressive,forward,36,0.9125,1249.0,1266.0,
holdout,8,progressive,forward,37,0.9375,,1276.0,
holdout,8,progressive,forward,38,0.9625,,,
holdout,8,progressive,forward,39,0.9875,,,
holdout,8,memory-only,forward,0,0.0125,101.0,,
holdout,8,memory-only,forward,1,0.0375,135.0,,
holdout,8,memory-only,forward,2,0.0625,167.0,,
holdout,8,memory-only,forward,3,0.0875,198.0,,
holdout,8,memory-only,forward,4,0.1125,217.0,639.0,
holdout,8,memory-only,forward,5,0.1375,258.0,,
holdout,8,memory-only,forward,6,0.1625,298.0,,
holdout,8,memory-only,forward,7,0.1875,336.0,,
holdout,8,memory-only,forward,8,0.2125,353.0,,
holdout,8,memory-only,forward,9,0.2375,393.0,,
holdout,8,memory-only,forward,10,0.2625,424.0,,
holdout,8,memory-only,forward,11,0.2875,450.0,,
holdout,8,memory-only,forward,12,0.3125,494.0,61.0,
holdout,8,memory-only,forward,13,0.3375,504.0,,
holdout,8,memory-only,forward,14,0.3625,539.0,,
holdout,8,memory-only,forward,15,0.3875,570.0,,
holdout,8,memory-only,forward,16,0.4125,610.0,,
holdout,8,memory-only,forward,17,0.4375,635.0,156.0,
holdout,8,memory-only,forward,18,0.4625,675.0,,
holdout,8,memory-only,forward,19,0.4875,703.0,,
holdout,8,memory-only,forward,20,0.5125,741.0,,
holdout,8,memory-only,forward,21,0.5375,759.0,,
holdout,8,memory-only,forward,22,0.5625,808.0,,
holdout,8,memory-only,forward,23,0.5875,837.0,205.0,
holdout,8,memory-only,forward,24,0.6125,861.0,,
holdout,8,memory-only,forward,25,0.6375,898.0,,
holdout,8,memory-only,forward,26,0.6625,927.0,,
holdout,8,memory-only,forward,27,0.6875,955.0,,
holdout,8,memory-only,forward,28,0.7125,1001.0,,
holdout,8,memory-only,forward,29,0.7375,1021.0,442.0,
holdout,8,memory-only,forward,30,0.7625,1069.0,,
holdout,8,memory-only,forward,31,0.7875,1084.0,,
holdout,8,memory-only,forward,32,0.8125,1131.0,,
holdout,8,memory-only,forward,33,0.8375,1165.0,,
holdout,8,memory-only,forward,34,0.8625,1177.0,,
holdout,8,memory-only,forward,35,0.8875,1217.0,,
holdout,8,memory-only,forward,36,0.9125,1249.0,,
holdout,8,memory-only,forward,37,0.9375,,,
holdout,8,memory-only,forward,38,0.9625,,,
holdout,8,memory-only,forward,39,0.9875,,,
holdout,8,late-snap,forward,0,0.0125,101.0,1242.0,
holdout,8,late-snap,forward,1,0.0375,135.0,1269.0,
holdout,8,late-snap,forward,2,0.0625,167.0,1267.0,
holdout,8,late-snap,forward,3,0.0875,198.0,1256.0,
holdout,8,late-snap,forward,4,0.1125,217.0,639.0,
holdout,8,late-snap,forward,5,0.1375,258.0,1267.0,
holdout,8,late-snap,forward,6,0.1625,298.0,1263.0,
holdout,8,late-snap,forward,7,0.1875,336.0,1267.0,
holdout,8,late-snap,forward,8,0.2125,353.0,1258.0,
holdout,8,late-snap,forward,9,0.2375,393.0,,
holdout,8,late-snap,forward,10,0.2625,424.0,1265.0,
holdout,8,late-snap,forward,11,0.2875,450.0,,
holdout,8,late-snap,forward,12,0.3125,494.0,61.0,
holdout,8,late-snap,forward,13,0.3375,504.0,,
holdout,8,late-snap,forward,14,0.3625,539.0,1260.0,
holdout,8,late-snap,forward,15,0.3875,570.0,1229.0,
holdout,8,late-snap,forward,16,0.4125,610.0,1252.0,
holdout,8,late-snap,forward,17,0.4375,635.0,156.0,
holdout,8,late-snap,forward,18,0.4625,675.0,1271.0,
holdout,8,late-snap,forward,19,0.4875,703.0,1262.0,
holdout,8,late-snap,forward,20,0.5125,741.0,1269.0,
holdout,8,late-snap,forward,21,0.5375,759.0,1262.0,
holdout,8,late-snap,forward,22,0.5625,808.0,1259.0,
holdout,8,late-snap,forward,23,0.5875,837.0,205.0,
holdout,8,late-snap,forward,24,0.6125,861.0,1255.0,
holdout,8,late-snap,forward,25,0.6375,898.0,1273.0,
holdout,8,late-snap,forward,26,0.6625,927.0,,
holdout,8,late-snap,forward,27,0.6875,955.0,1253.0,
holdout,8,late-snap,forward,28,0.7125,1001.0,1248.0,
holdout,8,late-snap,forward,29,0.7375,1021.0,442.0,
holdout,8,late-snap,forward,30,0.7625,1069.0,1237.0,
holdout,8,late-snap,forward,31,0.7875,1084.0,,
holdout,8,late-snap,forward,32,0.8125,1131.0,1260.0,
holdout,8,late-snap,forward,33,0.8375,1165.0,1266.0,
holdout,8,late-snap,forward,34,0.8625,1177.0,1266.0,
holdout,8,late-snap,forward,35,0.8875,1217.0,1246.0,
holdout,8,late-snap,forward,36,0.9125,1249.0,1266.0,
holdout,8,late-snap,forward,37,0.9375,,1257.0,
holdout,8,late-snap,forward,38,0.9625,,1234.0,
holdout,8,late-snap,forward,39,0.9875,,1256.0,
holdout,8,false-seam,forward,0,0.0125,101.0,942.0,
holdout,8,false-seam,forward,1,0.0375,135.0,,
holdout,8,false-seam,forward,2,0.0625,167.0,,
holdout,8,false-seam,forward,3,0.0875,198.0,,
holdout,8,false-seam,forward,4,0.1125,217.0,490.0,
holdout,8,false-seam,forward,5,0.1375,258.0,1110.0,
holdout,8,false-seam,forward,6,0.1625,298.0,804.0,
holdout,8,false-seam,forward,7,0.1875,336.0,678.0,
holdout,8,false-seam,forward,8,0.2125,353.0,371.0,
holdout,8,false-seam,forward,9,0.2375,393.0,554.0,
holdout,8,false-seam,forward,10,0.2625,424.0,,
holdout,8,false-seam,forward,11,0.2875,450.0,,
holdout,8,false-seam,forward,12,0.3125,494.0,61.0,
holdout,8,false-seam,forward,13,0.3375,504.0,,
holdout,8,false-seam,forward,14,0.3625,539.0,,
holdout,8,false-seam,forward,15,0.3875,570.0,,
holdout,8,false-seam,forward,16,0.4125,610.0,,
holdout,8,false-seam,forward,17,0.4375,635.0,156.0,
holdout,8,false-seam,forward,18,0.4625,675.0,,
holdout,8,false-seam,forward,19,0.4875,703.0,1128.0,
holdout,8,false-seam,forward,20,0.5125,741.0,,
holdout,8,false-seam,forward,21,0.5375,759.0,,
holdout,8,false-seam,forward,22,0.5625,808.0,,
holdout,8,false-seam,forward,23,0.5875,837.0,205.0,
holdout,8,false-seam,forward,24,0.6125,861.0,,
holdout,8,false-seam,forward,25,0.6375,898.0,1119.0,
holdout,8,false-seam,forward,26,0.6625,927.0,,
holdout,8,false-seam,forward,27,0.6875,955.0,,
holdout,8,false-seam,forward,28,0.7125,1001.0,,
holdout,8,false-seam,forward,29,0.7375,1021.0,442.0,
holdout,8,false-seam,forward,30,0.7625,1069.0,,
holdout,8,false-seam,forward,31,0.7875,1084.0,,
holdout,8,false-seam,forward,32,0.8125,1131.0,,
holdout,8,false-seam,forward,33,0.8375,1165.0,,
holdout,8,false-seam,forward,34,0.8625,1177.0,,
holdout,8,false-seam,forward,35,0.8875,1217.0,,
holdout,8,false-seam,forward,36,0.9125,1249.0,,
holdout,8,false-seam,forward,37,0.9375,,,
holdout,8,false-seam,forward,38,0.9625,,,
holdout,8,false-seam,forward,39,0.9875,,,
holdout,8,progressive,pause,0,0.0125,79.0,136.0,
holdout,8,progressive,pause,1,0.0375,90.0,40.0,
holdout,8,progressive,pause,2,0.0625,123.0,127.0,
holdout,8,progressive,pause,3,0.0875,133.0,152.0,
holdout,8,progressive,pause,4,0.1125,151.0,180.0,
holdout,8,progressive,pause,5,0.1375,185.0,212.0,
holdout,8,progressive,pause,6,0.1625,199.0,245.0,
holdout,8,progressive,pause,7,0.1875,231.0,270.0,
holdout,8,progressive,pause,8,0.2125,246.0,271.0,
holdout,8,progressive,pause,9,0.2375,274.0,320.0,
holdout,8,progressive,pause,10,0.2625,298.0,327.0,
holdout,8,progressive,pause,11,0.2875,319.0,360.0,
holdout,8,progressive,pause,12,0.3125,347.0,359.0,
holdout,8,progressive,pause,13,0.3375,356.0,381.0,
holdout,8,progressive,pause,14,0.3625,392.0,418.0,
holdout,8,progressive,pause,15,0.3875,415.0,438.0,
holdout,8,progressive,pause,16,0.4125,419.0,104.0,
holdout,8,progressive,pause,17,0.4375,840.0,480.0,
holdout,8,progressive,pause,18,0.4625,859.0,493.0,
holdout,8,progressive,pause,19,0.4875,881.0,778.0,
holdout,8,progressive,pause,20,0.5125,906.0,940.0,
holdout,8,progressive,pause,21,0.5375,916.0,922.0,
holdout,8,progressive,pause,22,0.5625,937.0,960.0,
holdout,8,progressive,pause,23,0.5875,974.0,983.0,
holdout,8,progressive,pause,24,0.6125,999.0,963.0,
holdout,8,progressive,pause,25,0.6375,1003.0,335.0,
holdout,8,progressive,pause,26,0.6625,1042.0,1088.0,
holdout,8,progressive,pause,27,0.6875,1063.0,1096.0,
holdout,8,progressive,pause,28,0.7125,1071.0,1109.0,
holdout,8,progressive,pause,29,0.7375,1102.0,1128.0,
holdout,8,progressive,pause,30,0.7625,1122.0,922.0,
holdout,8,progressive,pause,31,0.7875,1142.0,351.0,
holdout,8,progressive,pause,32,0.8125,1167.0,992.0,
holdout,8,progressive,pause,33,0.8375,1198.0,1234.0,
holdout,8,progressive,pause,34,0.8625,1205.0,1239.0,
holdout,8,progressive,pause,35,0.8875,1231.0,1266.0,
holdout,8,progressive,pause,36,0.9125,1262.0,,
holdout,8,progressive,pause,37,0.9375,1275.0,816.0,
holdout,8,progressive,pause,38,0.9625,,,
holdout,8,progressive,pause,39,0.9875,,,
holdout,8,progressive,reverse,0,0.0125,65.0,93.0,
holdout,8,progressive,reverse,1,0.0375,84.0,120.0,1260.0
holdout,8,progressive,reverse,2,0.0625,109.0,137.0,1253.0
holdout,8,progressive,reverse,3,0.0875,128.0,152.0,1237.0
holdout,8,progressive,reverse,4,0.1125,139.0,171.0,1228.0
holdout,8,progressive,reverse,5,0.1375,160.0,200.0,1218.0
holdout,8,progressive,reverse,6,0.1625,175.0,191.0,1211.0
holdout,8,progressive,reverse,7,0.1875,196.0,243.0,1194.0
holdout,8,progressive,reverse,8,0.2125,228.0,258.0,1201.0
holdout,8,progressive,reverse,9,0.2375,235.0,251.0,1168.0
holdout,8,progressive,reverse,10,0.2625,252.0,272.0,1157.0
holdout,8,progressive,reverse,11,0.2875,280.0,299.0,1151.0
holdout,8,progressive,reverse,12,0.3125,304.0,343.0,1147.0
holdout,8,progressive,reverse,13,0.3375,318.0,349.0,1122.0
holdout,8,progressive,reverse,14,0.3625,337.0,370.0,1104.0
holdout,8,progressive,reverse,15,0.3875,365.0,357.0,1095.0
holdout,8,progressive,reverse,16,0.4125,375.0,422.0,1086.0
holdout,8,progressive,reverse,17,0.4375,407.0,396.0,1068.0
holdout,8,progressive,reverse,18,0.4625,414.0,437.0,1097.0
holdout,8,progressive,reverse,19,0.4875,436.0,349.0,1054.0
holdout,8,progressive,reverse,20,0.5125,462.0,505.0,1053.0
holdout,8,progressive,reverse,21,0.5375,475.0,489.0,1019.0
holdout,8,progressive,reverse,22,0.5625,503.0,538.0,1026.0
holdout,8,progressive,reverse,23,0.5875,523.0,578.0,1007.0
holdout,8,progressive,reverse,24,0.6125,546.0,584.0,998.0
holdout,8,progressive,reverse,25,0.6375,551.0,586.0,980.0
holdout,8,progressive,reverse,26,0.6625,579.0,618.0,986.0
holdout,8,progressive,reverse,27,0.6875,604.0,636.0,955.0
holdout,8,progressive,reverse,28,0.7125,619.0,648.0,942.0
holdout,8,progressive,reverse,29,0.7375,639.0,678.0,933.0
holdout,8,progressive,reverse,30,0.7625,660.0,681.0,920.0
holdout,8,progressive,reverse,31,0.7875,679.0,716.0,907.0
holdout,8,progressive,reverse,32,0.8125,703.0,479.0,885.0
holdout,8,progressive,reverse,33,0.8375,711.0,742.0,892.0
holdout,8,progressive,reverse,34,0.8625,727.0,661.0,863.0
holdout,8,progressive,reverse,35,0.8875,752.0,763.0,856.0
holdout,8,progressive,reverse,36,0.9125,772.0,782.0,834.0
holdout,8,progressive,reverse,37,0.9375,,,834.0
holdout,8,progressive,reverse,38,0.9625,,,834.0
holdout,8,progressive,reverse,39,0.9875,,,834.0
holdout,9,progressive,forward,0,0.015625,98.0,87.0,
holdout,9,progressive,forward,1,0.046875,141.0,74.0,
holdout,9,progressive,forward,2,0.078125,146.0,125.0,
holdout,9,progressive,forward,3,0.109375,182.0,134.0,
holdout,9,progressive,forward,4,0.140625,216.0,185.0,
holdout,9,progressive,forward,5,0.171875,225.0,188.0,
holdout,9,progressive,forward,6,0.203125,237.0,56.0,
holdout,9,progressive,forward,7,0.234375,276.0,35.0,
holdout,9,progressive,forward,8,0.265625,289.0,262.0,
holdout,9,progressive,forward,9,0.296875,309.0,302.0,
holdout,9,progressive,forward,10,0.328125,356.0,349.0,
holdout,9,progressive,forward,11,0.359375,382.0,402.0,
holdout,9,progressive,forward,12,0.390625,394.0,363.0,
holdout,9,progressive,forward,13,0.421875,414.0,407.0,
holdout,9,progressive,forward,14,0.453125,457.0,444.0,
holdout,9,progressive,forward,15,0.484375,475.0,470.0,
holdout,9,progressive,forward,16,0.515625,484.0,263.0,
holdout,9,progressive,forward,17,0.546875,526.0,207.0,
holdout,9,progressive,forward,18,0.578125,532.0,490.0,
holdout,9,progressive,forward,19,0.609375,570.0,558.0,
holdout,9,progressive,forward,20,0.640625,576.0,103.0,
holdout,9,progressive,forward,21,0.671875,625.0,99.0,
holdout,9,progressive,forward,22,0.703125,644.0,24.0,
holdout,9,progressive,forward,23,0.734375,663.0,260.0,
holdout,9,progressive,forward,24,0.765625,682.0,242.0,
holdout,9,progressive,forward,25,0.796875,708.0,582.0,
holdout,9,progressive,forward,26,0.828125,741.0,48.0,
holdout,9,progressive,forward,27,0.859375,748.0,74.0,
holdout,9,progressive,forward,28,0.890625,,757.0,
holdout,9,progressive,forward,29,0.921875,,715.0,
holdout,9,progressive,forward,30,0.953125,,171.0,
holdout,9,progressive,forward,31,0.984375,,489.0,
holdout,9,memory-only,forward,0,0.015625,98.0,475.0,
holdout,9,memory-only,forward,1,0.046875,141.0,74.0,
holdout,9,memory-only,forward,2,0.078125,146.0,413.0,
holdout,9,memory-only,forward,3,0.109375,182.0,240.0,
holdout,9,memory-only,forward,4,0.140625,216.0,,
holdout,9,memory-only,forward,5,0.171875,225.0,220.0,
holdout,9,memory-only,forward,6,0.203125,237.0,56.0,
holdout,9,memory-only,forward,7,0.234375,276.0,35.0,
holdout,9,memory-only,forward,8,0.265625,289.0,495.0,
holdout,9,memory-only,forward,9,0.296875,309.0,,
holdout,9,memory-only,forward,10,0.328125,356.0,,
holdout,9,memory-only,forward,11,0.359375,382.0,,
holdout,9,memory-only,forward,12,0.390625,394.0,568.0,
holdout,9,memory-only,forward,13,0.421875,414.0,,
holdout,9,memory-only,forward,14,0.453125,457.0,,
holdout,9,memory-only,forward,15,0.484375,475.0,,
holdout,9,memory-only,forward,16,0.515625,484.0,263.0,
holdout,9,memory-only,forward,17,0.546875,526.0,207.0,
holdout,9,memory-only,forward,18,0.578125,532.0,,
holdout,9,memory-only,forward,19,0.609375,570.0,,
holdout,9,memory-only,forward,20,0.640625,576.0,103.0,
holdout,9,memory-only,forward,21,0.671875,625.0,99.0,
holdout,9,memory-only,forward,22,0.703125,644.0,24.0,
holdout,9,memory-only,forward,23,0.734375,663.0,260.0,
holdout,9,memory-only,forward,24,0.765625,682.0,242.0,
holdout,9,memory-only,forward,25,0.796875,708.0,582.0,
holdout,9,memory-only,forward,26,0.828125,741.0,48.0,
holdout,9,memory-only,forward,27,0.859375,748.0,74.0,
holdout,9,memory-only,forward,28,0.890625,,,
holdout,9,memory-only,forward,29,0.921875,,,
holdout,9,memory-only,forward,30,0.953125,,171.0,
holdout,9,memory-only,forward,31,0.984375,,489.0,
holdout,9,late-snap,forward,0,0.015625,98.0,475.0,
holdout,9,late-snap,forward,1,0.046875,141.0,74.0,
holdout,9,late-snap,forward,2,0.078125,146.0,413.0,
holdout,9,late-snap,forward,3,0.109375,182.0,240.0,
holdout,9,late-snap,forward,4,0.140625,216.0,765.0,
holdout,9,late-snap,forward,5,0.171875,225.0,220.0,
holdout,9,late-snap,forward,6,0.203125,237.0,56.0,
holdout,9,late-snap,forward,7,0.234375,276.0,35.0,
holdout,9,late-snap,forward,8,0.265625,289.0,495.0,
holdout,9,late-snap,forward,9,0.296875,309.0,755.0,
holdout,9,late-snap,forward,10,0.328125,356.0,763.0,
holdout,9,late-snap,forward,11,0.359375,382.0,745.0,
holdout,9,late-snap,forward,12,0.390625,394.0,568.0,
holdout,9,late-snap,forward,13,0.421875,414.0,758.0,
holdout,9,late-snap,forward,14,0.453125,457.0,746.0,
holdout,9,late-snap,forward,15,0.484375,475.0,737.0,
holdout,9,late-snap,forward,16,0.515625,484.0,263.0,
holdout,9,late-snap,forward,17,0.546875,526.0,207.0,
holdout,9,late-snap,forward,18,0.578125,532.0,,
holdout,9,late-snap,forward,19,0.609375,570.0,749.0,
holdout,9,late-snap,forward,20,0.640625,576.0,103.0,
holdout,9,late-snap,forward,21,0.671875,625.0,99.0,
holdout,9,late-snap,forward,22,0.703125,644.0,24.0,
holdout,9,late-snap,forward,23,0.734375,663.0,260.0,
holdout,9,late-snap,forward,24,0.765625,682.0,242.0,
holdout,9,late-snap,forward,25,0.796875,708.0,582.0,
holdout,9,late-snap,forward,26,0.828125,741.0,48.0,
holdout,9,late-snap,forward,27,0.859375,748.0,74.0,
holdout,9,late-snap,forward,28,0.890625,,757.0,
holdout,9,late-snap,forward,29,0.921875,,760.0,
holdout,9,late-snap,forward,30,0.953125,,171.0,
holdout,9,late-snap,forward,31,0.984375,,489.0,
holdout,9,false-seam,forward,0,0.015625,98.0,465.0,
holdout,9,false-seam,forward,1,0.046875,141.0,74.0,
holdout,9,false-seam,forward,2,0.078125,146.0,445.0,
holdout,9,false-seam,forward,3,0.109375,182.0,257.0,
holdout,9,false-seam,forward,4,0.140625,216.0,189.0,
holdout,9,false-seam,forward,5,0.171875,225.0,353.0,
holdout,9,false-seam,forward,6,0.203125,237.0,56.0,
holdout,9,false-seam,forward,7,0.234375,276.0,35.0,
holdout,9,false-seam,forward,8,0.265625,289.0,364.0,
holdout,9,false-seam,forward,9,0.296875,309.0,371.0,
holdout,9,false-seam,forward,10,0.328125,356.0,384.0,
holdout,9,false-seam,forward,11,0.359375,382.0,,
holdout,9,false-seam,forward,12,0.390625,394.0,,
holdout,9,false-seam,forward,13,0.421875,414.0,,
holdout,9,false-seam,forward,14,0.453125,457.0,,
holdout,9,false-seam,forward,15,0.484375,475.0,,
holdout,9,false-seam,forward,16,0.515625,484.0,263.0,
holdout,9,false-seam,forward,17,0.546875,526.0,207.0,
holdout,9,false-seam,forward,18,0.578125,532.0,,
holdout,9,false-seam,forward,19,0.609375,570.0,,
holdout,9,false-seam,forward,20,0.640625,576.0,103.0,
holdout,9,false-seam,forward,21,0.671875,625.0,99.0,
holdout,9,false-seam,forward,22,0.703125,644.0,24.0,
holdout,9,false-seam,forward,23,0.734375,663.0,260.0,
holdout,9,false-seam,forward,24,0.765625,682.0,242.0,
holdout,9,false-seam,forward,25,0.796875,708.0,582.0,
holdout,9,false-seam,forward,26,0.828125,741.0,48.0,
holdout,9,false-seam,forward,27,0.859375,748.0,74.0,
holdout,9,false-seam,forward,28,0.890625,,,
holdout,9,false-seam,forward,29,0.921875,,,
holdout,9,false-seam,forward,30,0.953125,,171.0,
holdout,9,false-seam,forward,31,0.984375,,489.0,
holdout,9,progressive,pause,0,0.015625,79.0,46.0,
holdout,9,progressive,pause,1,0.046875,93.0,91.0,
holdout,9,progressive,pause,2,0.078125,117.0,121.0,
holdout,9,progressive,pause,3,0.109375,131.0,126.0,
holdout,9,progressive,pause,4,0.140625,135.0,126.0,
holdout,9,progressive,pause,5,0.171875,150.0,41.0,
holdout,9,progressive,pause,6,0.203125,171.0,46.0,
holdout,9,progressive,pause,7,0.234375,199.0,141.0,
holdout,9,progressive,pause,8,0.265625,213.0,212.0,
holdout,9,progressive,pause,9,0.296875,231.0,129.0,
holdout,9,progressive,pause,10,0.328125,235.0,216.0,
holdout,9,progressive,pause,11,0.359375,260.0,238.0,
holdout,9,progressive,pause,12,0.390625,516.0,229.0,
holdout,9,progressive,pause,13,0.421875,534.0,302.0,
holdout,9,progressive,pause,14,0.453125,546.0,370.0,
holdout,9,progressive,pause,15,0.484375,567.0,40.0,
holdout,9,progressive,pause,16,0.515625,582.0,590.0,
holdout,9,progressive,pause,17,0.546875,578.0,582.0,
holdout,9,progressive,pause,18,0.578125,604.0,618.0,
