delta_r,pair,test_cycle,method,RMSE_ARA,MAE_ARA,waveform_r,direction_agreement,quadrant_agreement,turn_error,endpoint_error,angular_path_error,radial_path_error,fallback_steps
150,2,1,wrong_lineage,0.9157554600506446,0.690872664624032,-0.5332045947477585,0.047619047619047616,0.04838709677419355,0.015873015873015872,0.37670875436448104,0.10350823604638053,0.1466037608617738,0
150,2,1,previous_cycle,0.009544774152613199,0.006766932749265391,0.9998510334860415,1.0,1.0,0.0,0.004129659302636812,0.0007750306613441118,0.00264735333530397,0
150,2,2,primary,0.8131597912820481,0.6142947107549974,0.6469855079509615,0.7619047619047619,0.7580645161290323,0.2777777777777778,0.0022210756944481547,0.09309935290860166,0.15897811895343503,0
150,2,2,direction_blind,0.08646270086889413,0.04690661614575797,0.9878581681956525,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.0020906129566023723,0.0061128692350755146,0.014688332960330858,0
150,2,2,wrong_lineage,0.9465752025095523,0.7156822559439591,-0.5711143338638973,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3838281863693006,0.10464002927078797,0.15368128316130672,0
150,2,2,previous_cycle,0.007597361128521118,0.005856937633303558,0.9999221479496315,1.0,1.0,0.0,0.0010842448184661957,0.0006789108956021632,0.002316266061070939,0
150,2,3,primary,0.14103760042074653,0.07779173386037319,0.9687008843676103,0.9682539682539683,0.967741935483871,0.015873015873015872,0.011981281109700537,0.0100796364033168,0.02419669680635099,0
150,2,3,direction_blind,0.12385072624742735,0.0677515612736598,0.9782904567339539,0.9523809523809523,0.9516129032258065,0.007936507936507936,0.011734196697354482,0.008527861779467197,0.022117536206681415,0
150,2,3,wrong_lineage,0.947278196859623,0.7088196128413642,-0.5709907311140712,0.015873015873015872,0.016129032258064516,0.0,0.3798494849514765,0.10729366546331781,0.14009322896063564,0
150,2,3,previous_cycle,0.01690771890972416,0.011271090566513165,0.9995242836658865,1.0,1.0,0.0,0.004879101683089304,0.0014131939843819805,0.003921246886725857,0
150,2,4,primary,0.29410863251353003,0.16711869367267196,0.875290384351448,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.10382777669685694,0.023218188974507184,0.04925189113361847,0
150,2,4,direction_blind,0.1951480865344131,0.11658573466036548,0.9449429670410385,0.9841269841269841,0.9838709677419355,0.0,0.020399975570616263,0.015463474899107914,0.03528760637316195,0
150,2,4,wrong_lineage,0.9284790830944578,0.7003665020489587,-0.5290078333575238,0.09523809523809523,0.0967741935483871,0.03968253968253968,0.32426847955025356,0.10551854804470276,0.1473749974411941,0
150,2,4,previous_cycle,0.014303213069551573,0.010004862462700145,0.9996625888953159,1.0,1.0,0.0,0.0014466519746679507,0.001144254494050835,0.003938032891246026,0
150,2,5,primary,0.8350301040887413,0.6671549770962981,0.6865023596272136,0.746031746031746,0.7419354838709677,0.29365079365079366,0.05959870069945686,0.10172444907152298,0.17483910503908623,0
150,2,5,direction_blind,0.10986816618161352,0.05590566599163198,0.9849388716607386,0.9682539682539683,0.967741935483871,0.015873015873015872,0.020232653956376495,0.007558019485779385,0.01838593707608876,0
150,2,5,wrong_lineage,0.9514226929422965,0.7254709401695769,-0.564455180803,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3701120120493003,0.10610632055918104,0.15773188989290066,0
150,2,5,previous_cycle,0.007716339833411492,0.0062551316957350995,0.9999108241788588,1.0,1.0,0.0,0.003252734455392897,0.0006915641501406842,0.0026542791439620305,0
150,2,6,primary,0.19700558926550896,0.11260563322186251,0.9436103029918105,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.06742048079650587,0.015271925633897308,0.035375817236087743,0
150,2,6,direction_blind,0.1531229156279003,0.09106821651826108,0.9913369372098538,0.9682539682539683,0.967741935483871,0.007936507936507936,0.04761927836424626,0.011632554313838559,0.030353234811871473,0
150,2,6,wrong_lineage,0.9376727518166024,0.7034818016547271,-0.5566149709170793,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.36096655344822093,0.10642362723755738,0.14329309519319522,0
150,2,6,previous_cycle,0.007759506576214505,0.00584784615251358,0.9999003127949362,1.0,1.0,0.0,0.002712472452511272,0.0006276941088807818,0.002529408530096193,0
150,2,7,primary,0.8262882212681305,0.641700345094785,0.6696118392653112,0.7619047619047619,0.7580645161290323,0.2857142857142857,0.012438918520430275,0.09762565762274268,0.1668767785791506,0
150,2,7,direction_blind,0.09867492077763165,0.056204883410256534,0.9859351610145576,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.012366961665346038,0.007481813058195986,0.018428410511336476,0
150,2,7,wrong_lineage,0.9511116267828822,0.7231846605593533,-0.5741227799289386,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.36367519634495943,0.10428035853210091,0.1585614584443295,0
150,2,7,previous_cycle,0.013908319313601264,0.00942277205476358,0.9997132155307239,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.004336700260780507,0.0011543293420114252,0.003532522432058493,0
150,2,8,primary,0.12006514781350869,0.061314081737256235,0.9867913482982877,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.019516482973656296,0.007583561753409414,0.02020469077474065,0
150,2,8,direction_blind,0.1566813803634414,0.09238079604765642,0.95849173696378,0.9682539682539683,0.967741935483871,0.007936507936507936,0.0496573981983455,0.01268730581605413,0.02739633057138207,0
150,2,8,wrong_lineage,0.9476025364383898,0.711778561771077,-0.5708497117225488,0.015873015873015872,0.016129032258064516,0.0,0.3816637988059305,0.1065247927785544,0.14485356525887805,0
150,2,8,previous_cycle,0.010223426526452086,0.007069370399149867,0.999825688793077,1.0,1.0,0.0,0.00023254323997087822,0.0008774594925879094,0.002488158994173671,0
150,2,9,primary,0.07356019723766477,0.031872440545730366,0.9934347576491173,1.0,1.0,0.0,0.02094722770892654,0.0038419969620852963,0.01077703554574157,0
150,2,9,direction_blind,0.14942004232566722,0.08373922514452461,0.9642094068151466,0.9841269841269841,0.9838709677419355,0.0,0.029304467164679132,0.01147696162952979,0.025636451095905163,0
150,2,9,wrong_lineage,0.9411663748211967,0.719444465272632,-0.555829005354357,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.3838348057129942,0.10404533489540016,0.15978213655529544,0
150,2,9,previous_cycle,0.008111250134635848,0.00639016945437593,0.9998914655417867,1.0,1.0,0.0,0.0018960326485643608,0.0007274555419307088,0.0024958890684932573,0
150,2,10,primary,0.1115282465709172,0.05680894513811156,0.9831930415319852,0.9682539682539683,0.967741935483871,0.015873015873015872,0.026906781056205253,0.007779451533660928,0.017966895078696497,0
150,2,10,direction_blind,0.12996488287653996,0.07251230712571738,0.9728112163128689,0.9682539682539683,0.967741935483871,0.015873015873015872,0.026367117716692035,0.009775382895375155,0.022556249095545072,0
150,2,10,wrong_lineage,0.9443990828901603,0.7087285644029865,-0.5538787891110458,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.38062884788896745,0.10924537253814925,0.13807665796845733,0
150,2,10,previous_cycle,0.012263571232264209,0.008838005536090612,0.9997506836581525,1.0,1.0,0.0,0.00036166299366696686,0.0010441726402628413,0.003301290620719148,0
150,2,11,primary,0.8299395652638265,0.6266688763236827,0.64418145990266,0.7619047619047619,0.7580645161290323,0.2777777777777778,0.004645493884173818,0.09503014498049503,0.16162423323976294,0
150,2,11,direction_blind,0.17497466144346388,0.09251091193879155,0.9847026782439514,0.9523809523809523,0.9516129032258065,0.015873015873015872,0.023826556197874937,0.012055866668883045,0.028518357234147237,0
150,2,11,wrong_lineage,0.9407084187479431,0.7067892667497915,-0.5611495829314719,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3573860118722055,0.10643394054598018,0.14539392741245877,0
150,2,11,previous_cycle,0.013436023257274346,0.009334030259582397,0.9996996605902001,1.0,1.0,0.0,0.003252734455392897,0.0011201072776087263,0.0034316078953686244,0
150,2,12,primary,0.13404025505308081,0.0792146712231209,0.9701306629259735,0.9682539682539683,0.967741935483871,0.015873015873015872,0.01880151361442753,0.010280876465292636,0.02512984753579343,0
150,2,12,direction_blind,0.09700028908005036,0.06066496283948714,0.984477140607293,0.9682539682539683,0.967741935483871,0.015873015873015872,0.019491145002589277,0.007915031868183823,0.02000490502280443,0
150,2,12,wrong_lineage,0.9026066838041842,0.6796643931359608,-0.5202250535845925,0.047619047619047616,0.04838709677419355,0.007936507936507936,0.4287349575075948,0.1018142204491494,0.1436093152703707,0
150,2,12,previous_cycle,0.01997356106832235,0.013812779915195762,0.9993473901275017,1.0,1.0,0.0,0.008731218795682005,0.0016770777040654213,0.005164251141237922,0
150,2,13,primary,0.8163974437995515,0.6212083924379604,0.6620435483760503,0.7619047619047619,0.7580645161290323,0.2777777777777778,0.00021086057531244373,0.09386481350668452,0.16055012744806973,0
150,2,13,direction_blind,0.11989836400937619,0.06682252863789578,0.976204141782538,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.00018766265608477495,0.008640813433587836,0.021063204552564316,0
150,2,13,wrong_lineage,0.9451219840920643,0.7088489958767437,-0.5635123506599881,0.031746031746031744,0.03225806451612903,0.015873015873015872,0.36999511425156417,0.10615574479801777,0.1442364094344198,0
150,2,13,previous_cycle,0.01554085490256918,0.01108294426678258,0.9995986888234694,1.0,1.0,0.0,0.002114578761152286,0.0011959808130708321,0.004698917457576963,0
150,2,14,primary,0.814586585384193,0.6785720133802274,0.7317267623328944,0.7142857142857143,0.7096774193548387,0.3253968253968254,0.10600682285504542,0.10419858415888125,0.1774600681515524,0
150,2,14,direction_blind,0.26285515165996604,0.1541423349558258,0.8779898987618486,0.9523809523809523,0.9516129032258065,0.007936507936507936,0.05210959916543137,0.020923871358919266,0.046247433215820054,0
150,2,14,wrong_lineage,0.952383302955801,0.7271499642668183,-0.5714304876319661,0.031746031746031744,0.03225806451612903,0.015873015873015872,0.37100701440236244,0.10409403771913461,0.16248909933382435,0
150,2,14,previous_cycle,0.04145195530280379,0.025298338546598475,0.9971328392652062,1.0,1.0,0.0,0.004609436262221184,0.00322004108290762,0.008542166610486667,0
150,2,15,primary,0.06279426941265934,0.040974901812453224,0.9935721220662596,0.9682539682539683,0.967741935483871,0.015873015873015872,0.008279011379540041,0.00503734045478965,0.014642295681587114,0
150,2,15,direction_blind,0.055995419343656254,0.03631217396305204,0.9948749800444209,0.9682539682539683,0.967741935483871,0.015873015873015872,0.00965746374307766,0.004524385771281737,0.012805156454298305,0
150,2,15,wrong_lineage,0.9547525501681978,0.7251997375883072,-0.5668481759873754,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.39693108945989464,0.10644990991738897,0.15462802356388378,0
150,2,15,previous_cycle,0.015861095961979623,0.011389421839901858,0.9995857056285032,1.0,1.0,0.0,0.002180772533976111,0.0012671789434779467,0.004676712531212483,0
150,2,16,primary,0.7806292215000527,0.6000465917321405,0.6908798965064311,0.7619047619047619,0.7580645161290323,0.2777777777777778,0.021405800864986058,0.08989207513596287,0.15879471067108622,0
150,2,16,direction_blind,0.13301482262016776,0.0661334260040054,0.9733932129268578,0.9841269841269841,0.9838709677419355,0.007936507936507936,8.174538069105619e-05,0.008508446436234215,0.020235795705734035,0
150,2,16,wrong_lineage,0.9413509523038872,0.7074073586045762,-0.5519944923751756,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3641638675789294,0.1072412944593917,0.14344215591022197,0
150,2,16,previous_cycle,0.0524822671719878,0.03069857490870255,0.9954183252889376,1.0,1.0,0.0,0.011384570593874987,0.003996715920025192,0.009968207106576251,0
150,2,17,primary,0.8160716346232652,0.6207918608025144,0.6744666085142955,0.7777777777777778,0.7741935483870968,0.2857142857142857,0.0031982766315386824,0.0899663505494066,0.16638172376093244,0
150,2,17,direction_blind,0.20760395739335086,0.12033442979003262,0.935529926398523,0.9523809523809523,0.9516129032258065,0.015873015873015872,0.057690197893518036,0.016439005306655492,0.03729278752875312,0
150,2,17,wrong_lineage,0.9364140673404323,0.7067702920476762,-0.5393938383841895,0.047619047619047616,0.04838709677419355,0.023809523809523808,0.3436428317731076,0.10658158270145926,0.14683000220563852,0
150,2,17,previous_cycle,0.05078259489680471,0.031580361593853044,0.9957100982856204,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.006505468910785683,0.003962175976588013,0.010846103794752416,0
150,2,18,primary,0.8117070902403699,0.6619071581916418,0.7086886073961857,0.7619047619047619,0.7580645161290323,0.30158730158730157,0.05975755046094372,0.10304260922152973,0.1694660331376313,0
150,2,18,direction_blind,0.34437257752258776,0.19272955807091796,0.8368494683960928,0.9206349206349206,0.9193548387096774,0.023809523809523808,0.14226592635937618,0.027060582011836108,0.054864482847139406,0
150,2,18,wrong_lineage,0.9652817765363181,0.7342988976938092,-0.5750040431511472,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3534372640654486,0.1072196289854272,0.1571598647951556,0
150,2,18,previous_cycle,0.05219509882587646,0.03168248557565578,0.9954575300230815,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.009919935993507184,0.004010429405533084,0.010625143668237694,0
150,2,19,primary,0.8010877340155624,0.5890698194033559,0.6270427057343849,0.7777777777777778,0.7741935483870968,0.2619047619047619,0.023408912825346073,0.08966285335568365,0.15287661564531801,0
150,2,19,direction_blind,0.13658557432513407,0.0745734148513296,0.9853807178874086,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.04007530388941427,0.009504550298620507,0.023611301348423153,0
150,2,19,wrong_lineage,0.936499400701674,0.7073207204635866,-0.5686911638256281,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.37118703999183345,0.10437924014268674,0.1490047250138943,0
150,2,19,previous_cycle,0.046487685066326896,0.02936903905351772,0.9964022106502985,1.0,1.0,0.0,0.001084244818472191,0.00372452229873274,0.009887925358745388,0
150,2,20,primary,0.1854583657723318,0.11349322383602148,0.9419285996426727,0.9523809523809523,0.9516129032258065,0.023809523809523808,0.04238042536802772,0.015264634573267415,0.03495120246516296,0
150,2,20,direction_blind,0.17550094896672183,0.09371582504867154,0.9792793243138509,0.9365079365079365,0.9354838709677419,0.015873015873015872,0.02449594055758106,0.011800982831452311,0.03096072734393837,0
150,2,20,wrong_lineage,0.9358373597388656,0.7026823687812657,-0.5628730702846901,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.3742796128063919,0.10592296331991016,0.14320816897982297,0
150,2,20,previous_cycle,0.04286924457869004,0.02651446429883151,0.996933266311665,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.004067173628112403,0.003351127036666057,0.009121951634065095,0
150,2,21,primary,0.843618339216954,0.6961958927674966,0.7174572214438003,0.7142857142857143,0.7096774193548387,0.3253968253968254,0.10278766552322485,0.10525799619018944,0.18316172367134542,0
150,2,21,direction_blind,0.13237868840120906,0.07383674714073386,0.9734870823297269,0.9682539682539683,0.967741935483871,0.0,0.001327383290675055,0.009449353615364552,0.023886868503601527,0
150,2,21,wrong_lineage,0.9476226551849318,0.7207448665074386,-0.5740854349248984,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.37805333890701487,0.10476122243866756,0.15822096495661575,0
150,2,21,previous_cycle,0.038703102451542015,0.02362196995234008,0.9975099401924685,1.0,1.0,0.0,0.006505468910785683,0.0029913812617670755,0.007938490454961238,0
150,2,22,primary,0.25853260476618406,0.15404344375783546,0.8947925066524244,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.06888502048242612,0.02090256613726611,0.04691405534457768,0
150,2,22,direction_blind,0.22812229435904793,0.13624023322956996,0.9137151640294863,0.9523809523809523,0.9516129032258065,0.015873015873015872,0.04980351314895484,0.018479512016440842,0.04142929446960708,0
150,2,22,wrong_lineage,0.9349380976511142,0.7123193500781,-0.5599839747021969,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.4116257489652668,0.10197500613486139,0.15879971377991176,0
150,2,22,previous_cycle,0.036876886099814314,0.021825608467465556,0.9977340145756765,1.0,1.0,0.0,0.006505468910785683,0.0027867626986617993,0.0073841030149175025,0
150,2,23,primary,0.3043060910014833,0.16452230046503075,0.878580516527163,0.9206349206349206,0.9193548387096774,0.03968253968253968,0.08612675370622708,0.02276964506851369,0.04878624038115201,0
150,2,23,direction_blind,0.2962339396677042,0.15749551912246826,0.8914725797555734,0.9206349206349206,0.9193548387096774,0.03968253968253968,0.08612675370622708,0.021874819133866887,0.04675329642449353,0
150,2,23,wrong_lineage,0.9378412061520749,0.7129870434889888,-0.5674229908873215,0.031746031746031744,0.03225806451612903,0.007936507936507936,0.3823567244686979,0.10232358139532767,0.16023971006097065,0
150,2,23,previous_cycle,0.07389743739898476,0.042840192777698446,0.9909276510629608,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.00614492216092663,0.005537146741210095,0.013867315447900758,0
150,2,24,primary,0.8026222541015101,0.648096936691245,0.715215101962255,0.7619047619047619,0.7580645161290323,0.30158730158730157,0.04981073646122297,0.09987756200200223,0.1695388655647859,0
150,2,24,direction_blind,0.11579652943266232,0.06125692737156845,0.9876487898352029,0.9682539682539683,0.967741935483871,0.015873015873015872,0.04434187752410909,0.007511705256254053,0.020538379391023452,0
150,2,24,wrong_lineage,0.9369282742440477,0.7050912332556074,-0.5672106099130262,0.0,0.0,0.0,0.3998764025805215,0.10500283803529084,0.14667611410066225,0
150,2,24,previous_cycle,0.093554853955082,0.056045953627349786,0.9854421583986376,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.012688477117404201,0.0072465632398977355,0.018288731385892355,0
150,2,25,primary,0.8083185415229154,0.6380172725611324,0.7005784885148093,0.7619047619047619,0.7580645161290323,0.30158730158730157,0.028429085039916202,0.09691147581620521,0.16676679535256722,0
150,2,25,direction_blind,0.13247938282584334,0.07581419610712146,0.9726502364508943,0.9682539682539683,0.967741935483871,0.015873015873015872,0.0036253330100194103,0.009670432820713351,0.02422874155972224,0
150,2,25,wrong_lineage,0.9542071595860864,0.7160665459484632,-0.5737192052558183,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3615914338136397,0.1075180837225658,0.14306604197986045,0
150,2,25,previous_cycle,0.0350115397279455,0.02320719645096165,0.9980155670677213,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.003695625025493393,0.0027692415352440604,0.008522329648820982,0
150,2,26,primary,0.23440467532516013,0.1335678312530918,0.9092034372270403,0.9682539682539683,0.967741935483871,0.015873015873015872,0.019819409576324748,0.017482931909591094,0.040142643607330296,0
150,2,26,direction_blind,0.3728535858523531,0.17860004476502883,0.8845978217329751,0.9206349206349206,0.9193548387096774,0.023809523809523808,0.04051113835003142,0.024766308095755488,0.03978686561849183,0
150,2,26,wrong_lineage,0.9045682376318112,0.6993791613500103,-0.572212360549802,0.015873015873015872,0.016129032258064516,0.0,0.39038754895024275,0.09381342928397354,0.17471273148779215,0
150,2,26,previous_cycle,0.06205807694472594,0.03488336369882145,0.9936029305749167,1.0,1.0,0.0,0.009758203366178608,0.004621859852092292,0.010893559541480623,0
150,2,27,primary,0.7991246948657623,0.659834919267551,0.7399269890531031,0.746031746031746,0.7419354838709677,0.31746031746031744,0.054227072789161085,0.10237968691015284,0.16956975584794792,0
150,2,27,direction_blind,0.26825421477067707,0.16028083149353245,0.8927579841131027,0.9206349206349206,0.9193548387096774,0.03968253968253968,0.05353230309276105,0.021600645933790585,0.04907483234312036,0
150,2,27,wrong_lineage,0.9325903346098745,0.7020144415762466,-0.5442928660618133,0.0,0.0,0.0,0.39142418530489653,0.10494448576138973,0.1433896373300021,0
150,2,27,previous_cycle,0.08950699248238883,0.054190819504425766,0.9867046772249856,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.007587480475253178,0.006987848538647075,0.017511813001988005,0
150,2,28,primary,0.7817851342779262,0.6122113958183293,0.7010065755924834,0.7777777777777778,0.7741935483870968,0.2857142857142857,0.023723693292198922,0.09457134417066786,0.15863992487257467,0
150,2,28,direction_blind,0.20200060915766727,0.11834704179259288,0.9462099207745301,0.9523809523809523,0.9516129032258065,0.007936507936507936,0.005981260767315172,0.015491943399504039,0.036433274098087394,0
150,2,28,wrong_lineage,0.9225963386986885,0.6969352537653793,-0.534772235875215,0.047619047619047616,0.04838709677419355,0.023809523809523808,0.32707422648703466,0.10327898103260325,0.15051742094648957,0
150,2,28,previous_cycle,0.09315177416344249,0.056043487314990814,0.9856053214859625,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.004135776066348434,0.007283757359471272,0.017951642145629117,0
150,2,29,primary,0.2014392076930543,0.11985466666487962,0.9345814788312331,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.027216750200225487,0.01610063077609234,0.03704028331641912,0
150,2,29,direction_blind,0.2107060954010814,0.12471987079186589,0.929238657481089,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.03125259172468442,0.016768703482288053,0.03840213775419807,0
150,2,29,wrong_lineage,0.9501256331372158,0.7117546070319312,-0.5718289536561362,0.06349206349206349,0.06451612903225806,0.023809523809523808,0.3720118117766189,0.10785647485020898,0.1424464970487183,0
150,2,29,previous_cycle,0.09744258165215164,0.059027893177210626,0.984235656770406,0.9682539682539683,0.967741935483871,0.015873015873015872,0.0032544093958903897,0.007671043213221637,0.01898598261909941,0
150,2,30,primary,0.8392120286878555,0.6989818399744478,0.7272350828769586,0.7301587301587301,0.7258064516129032,0.3333333333333333,0.11201387106401009,0.1051483425432982,0.18471938601785579,0
150,2,30,direction_blind,0.33073386523864606,0.1867718648149573,0.852582409055486,0.9206349206349206,0.9193548387096774,0.03968253968253968,0.11244831193152618,0.02583116306142793,0.054483718746312484,0
150,2,30,wrong_lineage,0.9515503107553814,0.7273973407210674,-0.5686086076553675,0.015873015873015872,0.016129032258064516,0.007936507936507936,0.3697214242039647,0.10320855442128282,0.16334798362589803,0
150,2,30,previous_cycle,0.07828024819932981,0.04704542206090517,0.9898680214685551,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.005854520199534752,0.006012641095640036,0.015466502652878366,0
150,2,31,primary,0.2249221465633676,0.13975611660582324,0.9159490557797494,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.02264072681428747,0.018449289176431932,0.043440065729131096,0
150,2,31,direction_blind,0.2299709737245035,0.14327859244369734,0.9108999627557433,0.9206349206349206,0.9193548387096774,0.015873015873015872,0.020758677464738196,0.018833621103622973,0.04477899597991605,0
150,2,31,wrong_lineage,0.9456784841465202,0.7196789926579013,-0.5693910534880157,0.047619047619047616,0.04838709677419355,0.015873015873015872,0.37386611917348034,0.10395272466257811,0.15915106667986295,0
150,2,31,previous_cycle,0.0863248817336566,0.05086344242642807,0.9876294837713903,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.0006529578122073665,0.006627105328466352,0.016154427593391345,0
150,3,1,primary,0.05503607329437981,0.040639609342992454,0.9951290343206384,0.9682539682539683,0.967741935483871,0.015873015873015872,0.019660241998744055,0.006941145634927958,0.018716872743639104,0
150,3,1,direction_blind,0.05821884925510095,0.040138420457599716,0.9947747289671659,0.9523809523809523,0.9516129032258065,0.015873015873015872,0.03503641078988429,0.006495767861255596,0.018351662874464,0
150,3,1,wrong_lineage,0.16409675554953937,0.11051848978983103,0.958362710068772,0.9047619047619048,0.9032258064516129,0.047619047619047616,0.06860542082918664,0.02121444526905828,0.04777258009767402,0
150,3,1,previous_cycle,0.01724361198845917,0.01181538386935995,0.9995312221624836,0.9523809523809523,0.9516129032258065,0.007936507936507936,0.010501823090615536,0.0026643001198727347,0.005157808756303707,0
150,3,2,primary,0.08327525488698687,0.0632482935111206,0.9888003906870925,0.9523809523809523,0.9516129032258065,0.023809523809523808,0.05531010479217813,0.011532866508614806,0.02888557258064131,0
150,3,2,direction_blind,0.0686628136412526,0.049802788107671615,0.9939894886941429,1.0,1.0,0.0,0.03393265241897159,0.01029185814920151,0.022452957042527533,0
150,3,2,wrong_lineage,0.18324088144467088,0.11354023146619928,0.9484444391901314,0.9523809523809523,0.9516129032258065,0.023809523809523808,0.01351454503681171,0.023147851329482674,0.04883782007721315,0
150,3,2,previous_cycle,0.01942745878560982,0.012511778225670851,0.9993909629131845,0.9682539682539683,0.967741935483871,0.0,0.0004069227098038031,0.0032700688429968304,0.005787810584303659,0
150,3,3,primary,0.09073699319371997,0.05581594173242014,0.9883091347755636,0.8412698412698413,0.8548387096774194,0.007936507936507936,0.3258590881373782,0.009350031461014395,0.02551212058217304,0
150,3,3,direction_blind,0.036702632856154535,0.025930723960284324,0.9978539108748096,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.002364367850663296,0.005684541979042385,0.011801164482779614,0
150,3,3,wrong_lineage,0.17135175579205472,0.11225907846397407,0.9531617386005103,0.9365079365079365,0.9354838709677419,0.031746031746031744,0.07248441628230357,0.02255208287637632,0.04813767806519705,0
150,3,3,previous_cycle,0.008203995568367069,0.005901069749772303,0.9998938369925365,0.9682539682539683,0.967741935483871,0.0,0.0037782603081712995,0.0010252369280591448,0.0027041833621448525,0
150,3,4,primary,0.07501131728485382,0.052726654112138144,0.990926185348726,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.036001936716969385,0.014216883957742213,0.02413816259027068,0
150,3,4,direction_blind,0.07593709729663116,0.051623920610043186,0.9918657326696452,1.0,1.0,0.0,0.004063534899377275,0.014203895993600186,0.023615665372484565,0
150,3,4,wrong_lineage,0.18873671926209332,0.11050793948001689,0.9437509520920282,0.9523809523809523,0.9516129032258065,0.023809523809523808,0.037727531152851324,0.026265367493689844,0.04696933780367296,0
150,3,4,previous_cycle,0.010941383725813257,0.007893662246580526,0.9998079134161478,0.9682539682539683,0.967741935483871,0.0,0.010986913164703238,0.0012997122293906204,0.0037595572061540645,0
150,3,5,primary,0.060225606080664774,0.04359936202233369,0.9941418135609482,0.9682539682539683,0.967741935483871,0.015873015873015872,0.03942660689112898,0.006869706229987227,0.020309016242912432,0
150,3,5,direction_blind,0.047976348067651636,0.03335232079906926,0.9962903354292779,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.02210887107077175,0.005805421244532184,0.015529822681496485,0
150,3,5,wrong_lineage,0.16848040607715917,0.10236495521542553,0.9536113885351412,0.9682539682539683,0.967741935483871,0.015873015873015872,0.051313830890007295,0.021989385133956575,0.04310812200360551,0
150,3,5,previous_cycle,0.008585320013916998,0.006269607900310107,0.999880679998988,0.9682539682539683,0.967741935483871,0.0,0.015859938208032998,0.0011837488541114462,0.0028450660121182754,0
150,3,6,primary,0.054194379135805104,0.03451900831041399,0.9953235679138573,0.9365079365079365,0.9354838709677419,0.06349206349206349,0.0027919189500090758,0.007636909144535112,0.01602301831622941,0
150,3,6,direction_blind,0.06437817949871663,0.04595052162775805,0.993664177287123,0.9206349206349206,0.9193548387096774,0.06349206349206349,0.04780459972332163,0.008719944414655624,0.021019201441864765,0
150,3,6,wrong_lineage,0.18192314758618186,0.10760224378337019,0.9466950835841584,0.9047619047619048,0.9032258064516129,0.07936507936507936,0.030703971060306645,0.022983682874610833,0.04495416524988195,0
150,3,6,previous_cycle,0.01817420725744463,0.012045827195260664,0.9994699939050147,0.9047619047619048,0.9032258064516129,0.007936507936507936,0.0008136359894906908,0.002704479632995799,0.005425129256437622,0
150,3,7,primary,0.06717357979138992,0.04749273633572297,0.9927703837291452,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.01759833097805641,0.01002684474829531,0.022076345818935972,0
150,3,7,direction_blind,0.061853318442436,0.04094361459216826,0.9938036276002598,0.9841269841269841,0.9838709677419355,0.007936507936507936,0.015918473576160053,0.009406771597941467,0.018949564780400815,0
150,3,7,wrong_lineage,0.17640589529120138,0.10823176752730294,0.9487138913522145,0.9682539682539683,0.967741935483871,0.015873015873015872,0.03732064065225926,0.024771936916967583,0.04540922763252943,0
150,3,7,previous_cycle,0.0058334616717033196,0.004186280605785972,0.9999448908547529,0.9682539682539683,0.967741935483871,0.0,0.00404753160896032,0.000701134758737058,0.0019245711009781828,0
