q,d,duration,replicate,mode,window,true_center,irrational_to_rational,rational_to_irrational,paired_ridge,forward_error,reverse_error,paired_error,paired_abs_error
13,43,640,0,ordered,128,1698,2045.4255218362496,1357.466728289066,1701.4461250626578,347.4255218362496,-340.53327171093406,3.4461250626577566,3.4461250626577566
13,43,640,0,ordered,256,1698,2083.867531330844,1316.021140260619,1699.9443357957316,385.86753133084403,-381.97885973938105,1.9443357957316039,1.9443357957316039
13,43,640,0,ordered,384,1698,2145.54898619042,1254.95899568602,1700.2539909382199,447.5489861904198,-443.04100431398,2.2539909382198857,2.2539909382198857
13,43,640,0,ordered,512,1698,2209.54898619042,1190.95899568602,1700.2539909382199,511.5489861904198,-507.04100431398,2.2539909382198857,2.2539909382198857
13,43,640,1,abrupt,128,1722,1753.8443664357185,1696.0,1724.9221832178591,31.844366435718484,-26.0,2.9221832178591285,2.9221832178591285
13,43,640,1,abrupt,256,1722,1799.7010654810078,1648.3562254157753,1724.0286454483917,77.70106548100784,-73.64377458422473,2.0286454483916714,2.0286454483916714
13,43,640,1,abrupt,384,1722,1862.0551589982224,1586.264010520056,1724.1595847591393,140.0551589982224,-135.735989479944,2.1595847591393067,2.1595847591393067
13,43,640,1,abrupt,512,1722,1926.0551589982224,1522.264010520056,1724.1595847591393,204.0551589982224,-199.735989479944,2.1595847591393067,2.1595847591393067
13,43,640,1,ordered,128,1722,2065.333044115502,1378.0725108472743,1721.7027774813882,343.33304411550216,-343.9274891527257,-0.2972225186117612,0.2972225186117612
13,43,640,1,ordered,256,1722,2106.2326752003837,1340.5734218915131,1723.4030485459484,384.2326752003837,-381.42657810848686,1.4030485459484225,1.4030485459484225
13,43,640,1,ordered,384,1722,2166.281656768344,1278.9775059882445,1722.6295813782942,444.28165676834396,-443.0224940117555,0.6295813782942332,0.6295813782942332
13,43,640,1,ordered,512,1722,2230.281656768344,1214.9775059882445,1722.6295813782942,508.28165676834396,-507.0224940117555,0.6295813782942332,0.6295813782942332
13,43,640,2,abrupt,128,1746,1774.626140484974,1728.0,1751.313070242487,28.62614048497403,-18.0,5.313070242486901,5.313070242486901
13,43,640,2,abrupt,256,1746,1823.2432785981237,1673.4638615697345,1748.353570083929,77.24327859812365,-72.53613843026551,2.353570083929071,2.353570083929071
13,43,640,2,abrupt,384,1746,1884.883609857285,1611.5201044696114,1748.201857163448,138.8836098572849,-134.4798955303886,2.2018571634480395,2.2018571634480395
13,43,640,2,abrupt,512,1746,1948.883609857285,1547.5201044696114,1748.201857163448,202.8836098572849,-198.4798955303886,2.2018571634480395,2.2018571634480395
13,43,640,2,ordered,128,1746,2087.917430456,1408.0,1747.958715228,341.91743045600015,-338.0,1.9587152280000737,1.9587152280000737
13,43,640,2,ordered,256,1746,2128.9194381952484,1364.0962278261868,1746.5078330107176,382.9194381952484,-381.9037721738132,0.5078330107176043,0.5078330107176043
13,43,640,2,ordered,384,1746,2190.3144088189274,1302.2358250160826,1746.2751169175049,444.3144088189274,-443.7641749839174,0.27511691750487444,0.27511691750487444
13,43,640,2,ordered,512,1746,2254.3144088189274,1238.2358250160826,1746.2751169175049,508.3144088189274,-507.7641749839174,0.27511691750487444,0.27511691750487444
13,43,640,3,abrupt,128,1770,1792.0,1744.2388545725555,1768.1194272862776,22.0,-25.76114542744449,-1.8805727137223585,1.8805727137223585
13,43,640,3,abrupt,256,1770,1844.348387344736,1695.8115387265257,1770.079963035631,74.34838734473601,-74.18846127347433,0.07996303563095353,0.07996303563095353
13,43,640,3,abrupt,384,1770,1906.46721919672,1634.024620181448,1770.245919689084,136.46721919671995,-135.97537981855203,0.2459196890840758,0.2459196890840758
13,43,640,3,abrupt,512,1770,1970.46721919672,1570.024620181448,1770.245919689084,200.46721919671995,-199.97537981855203,0.2459196890840758,0.2459196890840758
13,43,640,3,ordered,128,1770,2111.986072285629,1428.60423707951,1770.2951546825693,341.9860722856288,-341.3957629204899,0.29515468256931854,0.29515468256931854
13,43,640,3,ordered,256,1770,2153.199719941367,1384.9302491249948,1769.064984533181,383.1997199413672,-385.0697508750052,-0.9350154668190953,0.9350154668190953
13,43,640,3,ordered,384,1770,2215.132609599315,1323.3680569747062,1769.2503332870106,445.13260959931495,-446.6319430252938,-0.7496667129894377,0.7496667129894377
13,43,640,3,ordered,512,1770,2279.132609599315,1259.3680569747062,1769.2503332870106,509.13260959931495,-510.6319430252938,-0.7496667129894377,0.7496667129894377
13,43,640,4,abrupt,128,1794,1824.0,1767.662470008593,1795.8312350042966,30.0,-26.33752999140711,1.831235004296559,1.831235004296559
13,43,640,4,abrupt,256,1794,1870.2307552183245,1720.2908783414875,1795.260816779906,76.23075521832448,-73.70912165851246,1.2608167799060084,1.2608167799060084
13,43,640,4,abrupt,384,1794,1932.501945743329,1657.8094629347772,1795.155704339053,138.5019457433291,-136.19053706522277,1.1557043390530453,1.1557043390530453
13,43,640,4,abrupt,512,1794,1996.501945743329,1593.8094629347772,1795.155704339053,202.5019457433291,-200.19053706522277,1.1557043390530453,1.1557043390530453
13,43,640,4,ordered,128,1794,2136.1690711825454,1454.6143476283064,1795.391709405426,342.1690711825454,-339.3856523716936,1.3917094054258996,1.3917094054258996
13,43,640,4,ordered,256,1794,2177.125864395668,1410.3083143571776,1793.7170893764228,383.12586439566803,-383.69168564282245,-0.28291062357720875,0.28291062357720875
13,43,640,4,ordered,384,1794,2238.852410682762,1349.0958643621643,1793.9741375224633,444.8524106827622,-444.9041356378357,-0.025862477536747974,0.025862477536747974
13,43,640,4,ordered,512,1794,2302.852410682762,1285.0958643621643,1793.9741375224633,508.8524106827622,-508.9041356378357,-0.025862477536747974,0.025862477536747974
13,43,640,5,abrupt,128,1819,1851.0710803724808,1792.0,1821.5355401862403,32.071080372480765,-27.0,2.5355401862402687,2.5355401862402687
13,43,640,5,abrupt,256,1819,1895.8352036115664,1746.6774764162085,1821.2563400138874,76.83520361156639,-72.32252358379151,2.2563400138874385,2.2563400138874385
13,43,640,5,abrupt,384,1819,1958.0845996486096,1684.2959502532717,1821.1902749509406,139.08459964860958,-134.7040497467283,2.1902749509406476,2.1902749509406476
13,43,640,5,abrupt,512,1819,2022.0845996486096,1620.2959502532717,1821.1902749509406,203.08459964860958,-198.7040497467283,2.1902749509406476,2.1902749509406476
13,43,640,5,ordered,128,1819,2161.106531851436,1473.896320588581,1817.5014262200084,342.1065318514361,-345.1036794114191,-1.4985737799916024,1.4985737799916024
13,43,640,5,ordered,256,1819,2205.7916792579304,1436.2605569431564,1821.0261181005435,386.79167925793035,-382.7394430568436,2.026118100543499,2.026118100543499
13,43,640,5,ordered,384,1819,2267.0254718608253,1374.668263221496,1820.8468675411607,448.0254718608253,-444.3317367785039,1.846867541160691,1.846867541160691
13,43,640,5,ordered,512,1819,2331.0254718608253,1310.668263221496,1820.8468675411607,512.0254718608253,-508.3317367785039,1.846867541160691,1.846867541160691
17,47,256,0,abrupt,128,1843,1877.381020951958,1811.7240239942548,1844.5525224731064,34.38102095195791,-31.27597600574518,1.5525224731063645,1.5525224731063645
17,47,256,0,abrupt,256,1843,1931.629096263084,1760.0,1845.8145481315419,88.62909626308397,-83.0,2.8145481315418692,2.8145481315418692
17,47,256,0,abrupt,384,1843,1989.7639802089907,1696.2213865153956,1842.992683362193,146.7639802089907,-146.77861348460442,-0.0073166378069799975,0.0073166378069799975
17,47,256,0,abrupt,512,1843,2050.24652429234,1637.5749846851088,1843.9107544887243,207.24652429233993,-205.4250153148912,0.9107544887242511,0.9107544887242511
17,47,256,0,ordered,128,1843,2003.253821280476,1696.0,1849.6269106402378,160.2538212804759,-147.0,6.626910640237838,6.626910640237838
17,47,256,0,ordered,256,1843,2055.674873786621,1632.0,1843.8374368933105,212.674873786621,-211.0,0.8374368933104961,0.8374368933104961
17,47,256,0,ordered,384,1843,2112.71092841149,1575.4947313425218,1844.102829877006,269.71092841148993,-267.50526865747815,1.1028298770058882,1.1028298770058882
17,47,256,0,ordered,512,1843,2170.406539063635,1517.318232679476,1843.8623858715555,327.40653906363514,-325.68176732052393,0.8623858715554888,0.8623858715554888
17,47,256,1,abrupt,128,1867,1888.0,1834.1319405023512,1861.0659702511757,21.0,-32.8680594976488,-5.934029748824287,5.934029748824287
17,47,256,1,abrupt,256,1867,1952.0,1779.1795639790366,1865.5897819895183,85.0,-87.82043602096337,-1.4102180104816853,1.4102180104816853
17,47,256,1,abrupt,384,1867,2015.63927966204,1720.7786270937802,1868.2089533779101,148.63927966204005,-146.2213729062198,1.2089533779101203,1.2089533779101203
17,47,256,1,abrupt,512,1867,2074.4065415292343,1660.1131537066703,1867.2598476179523,207.40654152923435,-206.88684629332965,0.2598476179523459,0.2598476179523459
17,47,256,1,ordered,128,1867,2027.533742983108,1716.5904663607992,1872.0621046719534,160.5337429831079,-150.40953363920084,5.062104671953421,5.062104671953421
17,47,256,1,ordered,256,1867,2080.0,1663.5362273937997,1871.7681136969,213.0,-203.46377260620034,4.768113696899945,4.768113696899945
17,47,256,1,ordered,384,1867,2137.989322601096,1607.7461153656104,1872.8677189833531,270.98932260109586,-259.2538846343896,5.867718983353143,5.867718983353143
17,47,256,1,ordered,512,1867,2194.369164623712,1548.8495619091475,1871.6093632664297,327.3691646237121,-318.1504380908525,4.609363266429682,4.609363266429682
17,47,256,2,abrupt,128,1891,1920.0,1856.0,1888.0,29.0,-35.0,-3.0,3.0
17,47,256,2,abrupt,256,1891,1981.8757320675504,1803.8322756921928,1892.8540038798715,90.87573206755042,-87.16772430780725,1.8540038798714704,1.8540038798714704
17,47,256,2,abrupt,384,1891,2037.9796396502,1746.2878099408117,1892.1337247955057,146.97963965019994,-144.7121900591883,1.1337247955057137,1.1337247955057137
17,47,256,2,abrupt,512,1891,2097.101988379463,1686.2787954908072,1891.690391935135,206.1019883794629,-204.72120450919283,0.6903919351350396,0.6903919351350396
17,47,256,2,ordered,128,1891,2046.256627892743,1738.447039852126,1892.3518338724343,155.25662789274293,-152.55296014787405,1.3518338724343266,1.3518338724343266
17,47,256,2,ordered,256,1891,2098.13496686755,1687.0605399615642,1892.597753414557,207.1349668675498,-203.93946003843575,1.597753414557019,1.597753414557019
17,47,256,2,ordered,384,1891,2154.6638526070624,1630.8191792731368,1892.7415159400996,263.6638526070624,-260.1808207268632,1.741515940099589,1.741515940099589
17,47,256,2,ordered,512,1891,2214.048722990999,1573.189546412554,1893.6191347017766,323.04872299099907,-317.8104535874461,2.619134701776602,2.619134701776602
17,47,256,3,abrupt,128,1915,1952.0,1888.0,1920.0,37.0,-27.0,5.0,5.0
17,47,256,3,abrupt,256,1915,2005.7990019567271,1825.7552569759453,1915.7771294663362,90.79900195672712,-89.24474302405474,0.7771294663361914,0.7771294663361914
17,47,256,3,abrupt,384,1915,2063.26885822455,1769.01131082417,1916.1400845243602,148.26885822455006,-145.9886891758299,1.1400845243601907,1.1400845243601907
17,47,256,3,abrupt,512,1915,2123.288389884321,1709.397594507128,1916.3429921957245,208.28838988432108,-205.6024054928721,1.3429921957244915,1.3429921957244915
17,47,256,3,ordered,128,1915,2061.672421778296,1766.8332757218034,1914.25284875005,146.6724217782962,-148.16672427819663,-0.7471512499500932,0.7471512499500932
17,47,256,3,ordered,256,1915,2113.3819439006083,1716.5744674437371,1914.9782056721729,198.38194390060835,-198.42553255626285,-0.02179432782713775,0.02179432782713775
17,47,256,3,ordered,384,1915,2166.6661344633503,1660.8866321045873,1913.7763832839687,251.66613446335032,-254.1133678954127,-1.2236167160313016,1.2236167160313016
17,47,256,3,ordered,512,1915,2223.713373707028,1602.8768390980722,1913.2951064025501,308.71337370702804,-312.1231609019278,-1.7048935974498818,1.7048935974498818
17,47,256,4,abrupt,128,1939,1974.0921006106607,1907.7240239942548,1940.908062302458,35.09210061066074,-31.27597600574518,1.9080623024578927,1.9080623024578927
17,47,256,4,abrupt,256,1939,2028.2540042868231,1856.0,1942.1270021434116,89.25400428682315,-83.0,3.1270021434115733,3.1270021434115733
17,47,256,4,abrupt,384,1939,2086.337061885033,1792.5241071076696,1939.4305844963515,147.3370618850331,-146.47589289233042,0.43058449635145735,0.43058449635145735
17,47,256,4,abrupt,512,1939,2146.788524419158,1733.8234707292208,1940.3059975741894,207.78852441915797,-205.17652927077916,1.305997574189405,1.305997574189405
17,47,256,4,ordered,128,1939,2092.9904180434187,1792.0,1942.4952090217093,153.99041804341869,-147.0,3.495209021709343,3.495209021709343
17,47,256,4,ordered,256,1939,2146.9861526735144,1728.0,1937.4930763367572,207.98615267351443,-211.0,-1.5069236632427874,1.5069236632427874
17,47,256,4,ordered,384,1939,2202.6331136035947,1671.8790113871753,1937.2560624953849,263.63311360359467,-267.1209886128247,-1.7439375046151326,1.7439375046151326
17,47,256,4,ordered,512,1939,2260.2431436158768,1614.4098092815234,1937.3264764487,321.24314361587676,-324.5901907184766,-1.6735235512999225,1.6735235512999225
17,47,256,5,abrupt,128,1963,1984.0,1929.405331017448,1956.7026655087238,21.0,-33.59466898255209,-6.29733449127616,6.29733449127616
17,47,256,5,abrupt,256,1963,2048.0,1874.6201835199804,1961.3100917599902,85.0,-88.3798164800196,-1.6899082400097996,1.6899082400097996
17,47,256,5,abrupt,384,1963,2111.914306971316,1816.2667830612045,1964.0905450162602,148.9143069713159,-146.73321693879552,1.0905450162601937,1.0905450162601937
17,47,256,5,abrupt,512,1963,2170.636625653228,1755.6502040852536,1963.1434148692406,207.63662565322784,-207.34979591474644,0.143414869240587,0.143414869240587
17,47,256,5,ordered,128,1963,2112.0,1808.9258974444936,1960.462948722247,149.0,-154.07410255550644,-2.5370512777531076,2.5370512777531076
17,47,256,5,ordered,256,1963,2176.0,1754.671688297802,1965.3358441489008,213.0,-208.3283117021981,2.335844148900833,2.335844148900833
17,47,256,5,ordered,384,1963,2231.8188415463846,1697.374980327725,1964.5969109370549,268.81884154638465,-265.6250196722749,1.5969109370548722,1.5969109370548722
17,47,256,5,ordered,512,1963,2290.000847149173,1641.0669669888289,1965.5339070690009,327.00084714917284,-321.9330330111711,2.533907069000861,2.533907069000861
17,47,448,0,abrupt,128,1988,2016.0,1952.0,1984.0,28.0,-36.0,-4.0,4.0
17,47,448,0,abrupt,256,1988,2076.38611928235,1898.4559398910787,1987.4210295867144,88.38611928235014,-89.54406010892126,-0.5789704132855604,0.5789704132855604
17,47,448,0,abrupt,384,1988,2132.8399853752994,1841.1233688132436,1986.9816770942716,144.83998537529942,-146.8766311867564,-1.0183229057283825,1.0183229057283825
