condition,history_s,rung,role,slice,x_P,x_P,x_P,x_P,x_R,x_R,x_R,x_R,coherence,coherence,coherence,coherence,concentration,concentration,concentration,concentration,layer_count,layer_count,layer_count,layer_count,narrowing,narrowing,narrowing,narrowing,open_determined,open_determined,open_determined,open_determined,preformation_score,preformation_score,preformation_score,preformation_score
event,16.0,-1,child,"[2,4)",286,1.225790644077201,1.1304278531654182,0.3706255407693977,286,1.5136649973210896,1.5008674319700732,0.29519629762159455,286,0.6314313394989686,0.6032571101962242,0.17242475327348236,286,0.6711983280895558,0.6485534068164874,0.18403817715326104,286,3.0,2.8636363636363638,1.198949566827501,137,-2.6641956790807164e-05,-0.009838952327199498,0.05724977888094332,286,0.0,0.03496503496503497,0.18401324943095576,0,,,
event,16.0,0,current,"[-1,0)",231,1.317070635545254,1.1880131826419045,0.3711118942253478,231,1.1606766335973477,1.196041565801966,0.3923519185710179,231,0.7695272192036804,0.7189029132093209,0.19950482502311254,231,0.7804882783533551,0.7209034861863947,0.19324324701872198,231,2.0,2.4415584415584415,1.2282207685723054,223,0.0003068037670060919,0.0009857388030225442,0.033070317990780314,231,0.0,0.18181818181818182,0.38653216505810484,0,,,
event,16.0,0,current,"[-16,-8)",697,1.347393118833241,1.2526478356909572,0.3520517596779194,697,1.198099731592354,1.212461566044636,0.37736703056685544,697,0.8263173946691612,0.7532637213539803,0.18694109902199418,697,0.7883732887398305,0.7385432533001542,0.18826387012980117,697,2.0,2.236728837876614,1.2022128434290196,432,0.0,0.0008075840370099204,0.037049226883501325,697,0.0,0.1951219512195122,0.39657914850137105,0,,,
event,16.0,0,current,"[-2,-1)",230,1.2936075354801522,1.1923149838982352,0.3867495933959704,230,1.1298035247976346,1.1625307199089328,0.39390245195907264,230,0.770001412392219,0.7301483086783599,0.1857612533431305,230,0.774403363189583,0.7145146814870049,0.19175080368648229,230,2.0,2.4478260869565216,1.2588098507576648,118,0.0007956741092015607,0.00792036811649863,0.045288426508867954,230,0.0,0.19130434782608696,0.39418595957158586,0,,,
event,16.0,0,current,"[-32,-16)",1074,1.347393118833241,1.2307508060387857,0.36026278414132623,1074,1.1983994489847642,1.214319181441035,0.3620332922791047,1074,0.8137367261602637,0.7528003671966138,0.18458952132105877,1074,0.7924457815132686,0.7432001944437545,0.17658333869471418,1074,2.0,2.1135940409683425,1.1033041652612474,674,-0.00022485691388163254,-0.002051824300203883,0.03225739638027516,1074,0.0,0.1871508379888268,0.39021427139391435,0,,,
event,16.0,0,current,"[-4,-2)",256,1.2883178459340707,1.1970059480673025,0.3770889671622971,256,1.1824440715915485,1.1807504967968587,0.38108730700990595,256,0.7610033168825237,0.7346817867000995,0.1823681069914542,256,0.7695361434315294,0.715098926267084,0.19504609990927543,256,2.0,2.39453125,1.3033175523090532,126,-5.551115123125783e-17,-0.0013000640106191742,0.027243521565457795,256,0.0,0.1484375,0.35622957457785775,0,,,
event,16.0,0,current,"[-8,-4)",330,1.2936075354801522,1.2152738816950897,0.3570815833787167,330,1.2470369311067202,1.2334759905143906,0.40217763772498244,330,0.8101944120773705,0.7345647382714459,0.19405729696275717,330,0.7996941692405216,0.7274664253594341,0.19498326279847497,330,2.0,2.3212121212121213,1.2691709415519983,183,-0.0006561204115583807,-0.002902595636027368,0.033471416783686904,330,0.0,0.1606060606060606,0.3677247830546368,0,,,
event,16.0,0,current,"[0,1)",231,1.2360206810925705,1.1688730859319858,0.37137326487242533,231,1.1937822023613607,1.2072150724263737,0.3777711466243057,231,0.7007344889980552,0.6903186373500693,0.20493881624073718,231,0.7787281679157028,0.715458366054324,0.20248366452242114,231,2.0,2.4761904761904763,1.2745315381825386,218,-0.00033412823117340285,-0.005062499645847444,0.03485527525576653,231,0.0,0.17316017316017315,0.37920737170412766,0,,,
event,16.0,0,current,"[1,2)",237,1.1624300603585793,1.1438994277280154,0.36699521843634164,237,1.2486637475716644,1.239328378183053,0.375528478175502,237,0.6573747431968734,0.6882174088233584,0.20203455382341395,237,0.7740342724541879,0.705925113509226,0.20521205572681173,237,3.0,2.6371308016877637,1.2999238063478746,223,-0.000364713451786125,-0.006005731633550092,0.042435903736313146,237,0.0,0.17721518987341772,0.3826588626858379,0,,,
event,16.0,0,current,"[2,4)",290,1.2217668361837326,1.1883099513595807,0.335291519977961,290,1.2830123000040305,1.2650867894416309,0.39578896751669274,290,0.7438180434019082,0.7071870492351819,0.2017261602142062,290,0.7616778326571803,0.705617549099571,0.20579653026616873,290,2.0,2.527586206896552,1.2837543749918918,141,-0.0006545951434959729,-0.0075590576182664815,0.041942216744105296,290,0.0,0.2103448275862069,0.40825803258102006,0,,,
event,16.0,1,parent,"[-1,0)",231,1.2217668361837326,1.2153089765615557,0.319149900085087,231,1.177676337630501,1.1266672664899968,0.4305922857388275,231,0.9002738862965415,0.8182017906795268,0.17734337072859613,231,0.8285640958604518,0.7533449062576573,0.2028873229774624,231,2.0,2.1385281385281387,1.1934005114489095,223,-0.00039979050380023473,3.721217044014727e-05,0.033416250446227834,231,0.0,0.2597402597402597,0.4394442360408171,0,,,
event,16.0,1,parent,"[-16,-8)",699,1.2036503409112445,1.1932767194943321,0.3111222079897194,699,1.2006600306455248,1.1782809659689195,0.422123409893014,699,0.9323124811617894,0.8446541067083451,0.17156327328242296,699,0.8698353021792709,0.7823576832101732,0.1952003251619567,699,1.0,2.0,1.2438962725897806,433,0.00019922728802557188,0.002972932382946333,0.027789023773014808,699,0.0,0.26180257510729615,0.4399305245282456,0,,,
event,16.0,1,parent,"[-2,-1)",230,1.2428367040425954,1.226049642237409,0.3181510946801807,230,1.177319273820843,1.1410517168493042,0.44745243044434263,230,0.8985174043039933,0.8189066961091193,0.1738721597238388,230,0.8227270215507206,0.7490176949402059,0.19766467650657973,230,2.0,2.1695652173913045,1.190183569052492,118,0.0,0.005452633875388161,0.03625929130986616,230,0.0,0.2826086956521739,0.4512497676037997,0,,,
event,16.0,1,parent,"[-32,-16)",1074,1.2318060720678037,1.1921690670742668,0.2845966487155876,1074,1.2033440049840296,1.1717455196751692,0.4087388072171672,1074,0.9352626710323402,0.8520641666077983,0.16549878957642683,1074,0.8638106075398484,0.7926928373415999,0.18918225326650545,1074,2.0,1.9543761638733705,1.1425696713528808,674,0.0,-0.002067956377807461,0.031376190471245236,1074,0.0,0.26256983240223464,0.44023558386779676,0,,,
event,16.0,1,parent,"[-4,-2)",256,1.2416739708939157,1.2297712995150005,0.3044024490730412,256,1.1613965328313092,1.1669288230761554,0.41349734259653614,256,0.9077330383459394,0.823264842880411,0.17653038393342335,256,0.8186887227673328,0.7572582595716074,0.19644270848869208,256,2.0,2.171875,1.246858798238637,126,-0.00018502473098408467,-0.0009931338234891046,0.026756593294987273,256,0.0,0.28515625,0.45237323541258184,0,,,
event,16.0,1,parent,"[-8,-4)",330,1.236284128056028,1.21021922766156,0.28932786627441404,330,1.1490138749380114,1.1172749264005133,0.43350337839317743,330,0.909004792352706,0.8300338777299072,0.17622900721468565,330,0.841141457486845,0.7727681846414715,0.1927848189992909,330,2.0,2.139393939393939,1.3111491500131394,183,9.790782115870478e-05,0.0013682577004035103,0.034473188279356866,330,0.0,0.2818181818181818,0.450568398509356,0,,,
event,16.0,1,parent,"[0,1)",231,1.2036503409112445,1.190920120072448,0.32119050799798776,231,1.1978118224237246,1.1548761622507118,0.4442297177396489,231,0.8547823669059494,0.7847962672754422,0.19191846807942617,231,0.8315937224602684,0.7532931440648062,0.21387933535425444,231,2.0,2.142857142857143,1.2446157330603558,218,0.0006954377398245004,0.0006363295015214271,0.02840724540065363,231,0.0,0.2597402597402597,0.4394442360408172,0,,,
event,16.0,1,parent,"[1,2)",237,1.1674204530903312,1.1818862225364546,0.3278882202312319,237,1.2299009285058011,1.180227104398308,0.4225729706071782,237,0.813205680685712,0.7702076838015247,0.19466742266814197,237,0.8185589979823185,0.7529202877402639,0.2120299680769857,237,2.0,2.438818565400844,1.3250565533155079,223,0.00020646478977615068,0.00045071368594076355,0.04421075758261926,237,0.0,0.25316455696202533,0.4357446703305951,0,,,
event,16.0,1,parent,"[2,4)",291,1.1674204530903312,1.1850570299875842,0.29782539872123626,291,1.2899210862380222,1.2221417951264137,0.4193041968230718,291,0.8778990755786844,0.8054414160588838,0.18234787543549882,291,0.8241473414626186,0.7605344238535799,0.20824966433897052,291,2.0,2.29553264604811,1.3320766681361214,141,-0.0013776973786421287,-0.007960936420422256,0.03678765200843049,291,0.0,0.24054982817869416,0.42815366250388126,0,,,
event,16.0,2,grandparent,"[-1,0)",233,1.1509775004326939,1.1281434904082295,0.3539277995996859,233,1.2149002642850841,1.1985228675698496,0.4273677660731996,233,0.966649467543211,0.9010549728663393,0.1358818770807122,233,0.878786666395359,0.8028711776068005,0.19427302343066027,233,1.0,1.9484978540772533,1.26180968537551,225,0.00012337721009836322,0.0028269589231622425,0.027746339086827065,233,0.0,0.22746781115879827,0.42009956747028754,0,,,
event,16.0,2,grandparent,"[-16,-8)",699,1.1124484848442144,1.0535690092183732,0.37181632476687154,699,1.2431775941229442,1.1902343846448349,0.43706102192483887,699,0.9850106260602224,0.9069177375176518,0.14563985447544475,699,0.9115465659687261,0.8152820145369194,0.21478237915108614,699,1.0,1.8197424892703862,1.2319106887492055,433,-1.1102230246251565e-16,0.00026102129518852744,0.03504522379359701,699,0.0,0.2246065808297568,0.41762180902355106,0,,,
event,16.0,2,grandparent,"[-2,-1)",232,1.1509775004326939,1.122754731103256,0.3373000858374134,232,1.1899005972375218,1.1985662667877028,0.4172812132232372,232,0.9629062055384663,0.8982092050457272,0.1369076414191856,232,0.8688269904819157,0.7990272344112053,0.19166733273060346,232,1.0,2.0,1.3026778945578594,119,1.5911020754266758e-06,-0.0009650100979569452,0.026345893544211314,232,0.0,0.25,0.4339489466650291,0,,,
event,16.0,2,grandparent,"[-32,-16)",1074,1.1065649754771962,1.0218073488942967,0.36587434572379957,1074,1.249097498093195,1.1835241663848928,0.4205851178057092,1074,0.9846005085641378,0.914574735630323,0.13457100621940868,1074,0.9207509024820644,0.8400354908826979,0.18629274348121755,1074,1.0,1.7011173184357542,1.096065427541572,674,-9.45464248013339e-05,-0.0009305060936926745,0.027899843648925993,1074,0.0,0.21973929236499068,0.4142628695304864,0,,,
event,16.0,2,grandparent,"[-4,-2)",258,1.1509775004326939,1.1199328940782873,0.350929746978326,258,1.185190040769667,1.1511704307851918,0.4366126196136332,258,0.9745194771848118,0.8942640633677332,0.14714809617868907,258,0.8866788910544037,0.8085450099197744,0.1954749943687941,258,1.0,1.949612403100775,1.3119400213470513,127,-0.00013054263719103343,0.0032553586365515986,0.0410005645380522,258,0.0,0.2558139534883721,0.4371657881645218,0,,,
event,16.0,2,grandparent,"[-8,-4)",332,1.1126972856257762,1.084822895707685,0.3707399993910924,332,1.1645480449642762,1.1050269681572298,0.4457943271259294,332,0.9800481470321394,0.9000684650666684,0.1415224342722676,332,0.9107103288354108,0.8184001787184075,0.20704467191783776,332,1.0,1.8825301204819278,1.2895333645096865,184,0.00010240580920772846,0.005378789174650142,0.027793057117543502,332,0.0,0.2740963855421687,0.4467310907234021,0,,,
event,16.0,2,grandparent,"[0,1)",233,1.1469310866958005,1.1026832115031746,0.33122243656052636,233,1.18672336766605,1.164131998007228,0.4377207203414627,233,0.943212040758394,0.881152787111318,0.14428727112489645,233,0.8789248331130486,0.7999453679867014,0.2047984567371069,233,1.0,1.96137339055794,1.222371142131747,220,0.0,-0.0015774546000990768,0.025340273760180058,233,0.0,0.22317596566523606,0.41727177215054206,0,,,
event,16.0,2,grandparent,"[1,2)",239,1.1509775004326939,1.0963107157784124,0.34965429183920754,239,1.2279192830213188,1.1774615567585818,0.4318027361282421,239,0.9279390725556543,0.8621923200256446,0.15666495786491266,239,0.8765964013415478,0.7981314225333109,0.20840565760296795,239,2.0,2.1506276150627617,1.3102334865657488,225,0.0,-0.0012962608702765414,0.031843172542249144,239,0.0,0.21338912133891214,0.41055995177172916,0,,,
event,16.0,2,grandparent,"[2,4)",292,1.0808018051368555,1.0459896886819458,0.34761723076351003,292,1.322822686810729,1.2404472520264773,0.44674330956205033,292,0.9633388853020635,0.8756776046347913,0.15573860338902434,292,0.8716174808547407,0.8053596901087581,0.2074477302101911,292,2.0,1.9965753424657535,1.2559091603481018,142,-0.0012772215027655465,-0.005233344173624425,0.03421475067618627,292,0.0,0.21575342465753425,0.412050168127042,0,,,
event,32.0,-2,grandchild,"[-1,0)",227,1.2470489919310626,1.1372528638791872,0.31607887698763654,227,1.7566152065116505,1.680773230359231,0.29630820888325904,227,0.452138210426968,0.46680785411944414,0.16331703526583335,227,0.6216282015255609,0.6140186510188612,0.1794194173397409,227,3.0,2.6299559471365637,0.9142826859944171,219,0.0,-0.002936774078130376,0.02837029509384695,227,0.0,0.030837004405286344,0.17325796625957096,0,,,
event,32.0,-2,grandchild,"[-16,-8)",691,1.2968154615813796,1.1740199472351442,0.3120088939992656,691,1.7720617523211861,1.7183424829797473,0.25212154736797104,691,0.4966443018013502,0.48084641814236156,0.1617250424487727,691,0.6210974290351609,0.6173478813039649,0.16439056812596023,691,2.0,2.5065123010130246,0.7715227692972634,427,0.0,-0.0008916988346274863,0.02529989503753402,691,0.0,0.015918958031837915,0.1252527384736341,0,,,
event,32.0,-2,grandchild,"[-2,-1)",226,1.2317810972207748,1.1240227226694746,0.32060455707244234,226,1.7406137048664507,1.6693048151204912,0.3139643708754483,226,0.46844152431523645,0.4758834275607664,0.16067164175332968,226,0.6338220844684648,0.6197523061826106,0.17989011587293488,226,2.0,2.575221238938053,0.8672337604592176,116,0.0,0.0006775784344466994,0.03705801603964062,226,0.0,0.02654867256637168,0.16111704461321513,0,,,
event,32.0,-2,grandchild,"[-32,-16)",1067,1.3169925001442313,1.188557444111255,0.32048472412290624,1067,1.72732587339511,1.6820115902751533,0.28432544487356226,1067,0.5036800791511749,0.4800766988453668,0.15330365849370975,1067,0.6138563153258776,0.6150573875047379,0.15882602015984867,1067,3.0,2.50796626054358,0.6839641973457564,670,0.0,-0.0016844380528096316,0.02390159669363768,1067,0.0,0.026241799437675725,0.159928541781349,0,,,
event,32.0,-2,grandchild,"[-4,-2)",252,1.2550987293745837,1.1300435783025238,0.31620087705194666,252,1.7430604865047794,1.6687712752211499,0.3215376426145585,252,0.4895657110811055,0.47714315815828867,0.16126747675601677,252,0.6253642043753173,0.6159442683222581,0.1865362039108595,252,2.0,2.511904761904762,0.8491014367304485,124,0.0,0.00046798796867487187,0.03175817960172509,252,0.0,0.023809523809523808,0.15275873299600667,0,,,
event,32.0,-2,grandchild,"[-8,-4)",328,1.294171468889866,1.149936723973366,0.3167796593630164,328,1.7669312670362316,1.7038457621689258,0.2738322833054156,328,0.497276611801909,0.4746527941780658,0.15783600373122278,328,0.6221108568833288,0.6089165701668775,0.17561917860979268,328,3.0,2.567073170731707,0.8396234598096334,182,0.0,-0.001154856398204887,0.02642701868306938,328,0.0,0.024390243902439025,0.15449313444144622,0,,,
event,32.0,-2,grandchild,"[0,1)",230,1.2614571221727011,1.1335762825199946,0.32534018008687227,230,1.7308173026857916,1.696634578213444,0.2542540250212922,230,0.4399417840538574,0.446268473260846,0.1600239524510938,230,0.6202665587684527,0.6036049555715275,0.18529845959933305,230,3.0,2.6826086956521737,0.8910776430047608,215,-0.0037363500633148528,-0.00433527224750544,0.03175220029516119,230,0.0,0.017391304347826087,0.13100942968509377,0,,,
event,32.0,-2,grandchild,"[1,2)",237,1.2614571221727011,1.1364214770917465,0.32371676310623404,237,1.7131751030123559,1.6854670803918663,0.23968800517276356,237,0.41665973041272764,0.4338136311300441,0.15752078095951697,237,0.6250404225920305,0.5962018990757803,0.1901828628506117,237,3.0,2.70042194092827,0.8918889633280513,223,-3.6924953413119965e-05,-0.0022456495003568737,0.02573557459882532,237,0.0,0.004219409282700422,0.06495698024616309,0,,,
event,32.0,-2,grandchild,"[2,4)",290,1.3068157440732726,1.1710960694764743,0.3128956092102547,290,1.7169205195212873,1.7023458730209693,0.21757665775036986,290,0.44643818286827863,0.45040753625731633,0.1574644693231151,290,0.611860826152018,0.5970020996336796,0.1927345025634886,290,3.0,2.717241379310345,0.8125609758401511,141,0.0,-0.00273284025794949,0.02605683981170972,290,0.0,0.006896551724137931,0.0829016780491346,0,,,
event,32.0,-1,child,"[-1,0)",231,1.335614381022527,1.2259175842617478,0.3749183446380727,231,1.3193011572543365,1.3139117226229844,0.31607869582224357,231,0.5725182828930191,0.5357371587413791,0.19531727034422863,231,0.6728053125637212,0.6448307169149832,0.16572572067976268,231,3.0,2.536796536796537,0.8930583247841178,223,0.0,-0.0018200240193163755,0.021489060694702276,231,0.0,0.06493506493506493,0.24694634187431183,0,,,
event,32.0,-1,child,"[-16,-8)",699,1.3862788305961922,1.2630383420387419,0.37185061821231785,699,1.3499747132691937,1.3294413182887208,0.31928695381461,699,0.610832388823237,0.5603017386922866,0.19223424934529248,699,0.6721901648661308,0.6573125063690287,0.14734952639063298,699,2.0,2.469241773962804,0.797640411815933,433,0.0,-0.0019058456159495886,0.025465894419636242,699,0.0,0.07439198855507868,0.26259564117987627,0,,,
event,32.0,-1,child,"[-2,-1)",230,1.3483463710270174,1.2157602500978917,0.37945747129820645,230,1.2980285145251877,1.285568245356477,0.32948991817482165,230,0.5660830032652664,0.5416850285584132,0.19340884334628985,230,0.6777381963819272,0.6494336635907944,0.16113135495470682,230,3.0,2.526086956521739,0.7856337754238716,118,-5.551115123125783e-17,-0.0014156493979188371,0.021188138918285818,230,0.0,0.05652173913043478,0.23143012179072842,0,,,
event,32.0,-1,child,"[-32,-16)",1072,1.3862788305961922,1.27579465002901,0.34615022571910753,1072,1.3939935554168532,1.380795238334087,0.29820981516775275,1072,0.63184733058367,0.5670669099684144,0.19177726746830875,1072,0.683183280727814,0.6622838530315492,0.15120218970888602,1072,2.0,2.4561567164179103,0.8244282548565574,673,0.0,-0.0016440699199440456,0.021910864273698923,1072,0.0,0.04664179104477612,0.2109688434162751,0,,,
event,32.0,-1,child,"[-4,-2)",256,1.362895421970833,1.2413903784897564,0.36879146097667176,256,1.3121331432416716,1.2905943426616808,0.3195670374488732,256,0.5806479645775829,0.5448097308945472,0.19241358803641512,256,0.6711153810607073,0.647771775880203,0.16438283714529395,256,3.0,2.53125,0.811075296908309,126,-0.0002661998687308875,-0.0026637109126527374,0.023314969153860676,256,0.0,0.0703125,0.25617376914898987,0,,,
event,32.0,-1,child,"[-8,-4)",330,1.407992184982916,1.2654170790464583,0.3540379049536763,330,1.355040482586073,1.3471441589072308,0.316135058853134,330,0.5899502019470416,0.5518568949814047,0.1906636415080629,330,0.6811842000862995,0.6540202291624075,0.1663739451433844,330,2.0,2.4757575757575756,0.8145822592969226,183,0.0005021115550354338,-0.0024972269610949943,0.03232252345563335,330,0.0,0.06666666666666667,0.24982263211672898,0,,,
event,32.0,-1,child,"[0,1)",233,1.3169925001442309,1.2122946790835134,0.37051881670508025,233,1.354874137117145,1.3216515378182276,0.31468643639961064,233,0.536569488809826,0.5170335879279484,0.20105838302894194,233,0.6760406366040776,0.6323700942751307,0.17881294636068928,233,3.0,2.6008583690987126,0.9046809027987204,219,-0.0007960590819333646,-0.008267370509876346,0.04096926078195847,233,0.0,0.0815450643776824,0.27425953427635463,0,,,
event,32.0,-1,child,"[1,2)",239,1.3274859841230582,1.2174498571320211,0.35390788179448984,239,1.3266320560054121,1.3127086524553695,0.3180774245096678,239,0.4962999599117842,0.5026396549470477,0.20202525662234072,239,0.6774110910623923,0.6285565114223371,0.18471665560545653,239,3.0,2.6150627615062763,0.9134517002280331,225,0.0,-0.00041745046743812617,0.018761544870461343,239,0.0,0.09205020920502092,0.28970352417985007,0,,,
event,32.0,-1,child,"[2,4)",290,1.3592260968790697,1.262468946812179,0.3282772132895137,290,1.35595327167675,1.3364589626662966,0.2910453834971779,290,0.545473559393979,0.5224557338624631,0.2049599616111056,290,0.6820435416529977,0.6388857023658462,0.18738450836953924,290,3.0,2.5965517241379312,0.9839482497646966,141,-0.0014223692065389315,-0.005921643525343462,0.02285870265662204,290,0.0,0.1103448275862069,0.31386068756938523,0,,,
event,32.0,0,current,"[-1,0)",233,1.449348119698628,1.3360520583735997,0.33216002104908143,233,0.9736501900866642,1.002700966598373,0.3350179997719139,233,0.6598591267080139,0.6133148178790968,0.2387117859806968,233,0.7379245960341696,0.6779191121152632,0.19304674591265966,233,2.0,2.3948497854077253,1.0373910822398318,225,-0.00032555448310611634,-2.5773454442178748e-05,0.019413692944219053,233,0.0,0.3948497854077253,0.48987075944477976,0,,,
event,32.0,0,current,"[-16,-8)",699,1.5236503316493797,1.3945724925704777,0.32517090391909753,699,1.0074649514266927,1.0150681819143164,0.3323301597209171,699,0.7344093735504889,0.657537655041845,0.23411747414741546,699,0.7655956077313149,0.7148097072586403,0.17729593016703957,699,2.0,2.135908440629471,0.9591130529496489,433,0.00015104808883170673,0.00022469350097179366,0.018763270113542407,699,0.0,0.3876967095851216,0.4875736542734784,0,,,
event,32.0,0,current,"[-2,-1)",232,1.404885173452914,1.32696350571095,0.3343175901129143,232,0.9771867270465989,1.0085288591427894,0.32992659395337437,232,0.6583386482839357,0.61145865265036,0.23949570743473825,232,0.7401449794409284,0.6767472279127074,0.19558339803108188,232,2.5,2.3922413793103448,1.0305003082031303,119,0.0,0.0012355436208766354,0.019817156434348168,232,0.0,0.3922413793103448,0.48930569452636125,0,,,
event,32.0,0,current,"[-32,-16)",1074,1.5236503316493797,1.4001106895626225,0.30315751125399787,1074,1.0341845728186434,1.06148578807351,0.32443456098999657,1074,0.7835637415085173,0.6716297766598355,0.24592612729505836,1074,0.7948575096308288,0.7282603857328274,0.1889349501552909,1074,2.0,2.0176908752327747,0.948174226998523,674,0.0,-0.0015929267172357477,0.015433599388114857,1074,0.0,0.36033519553072624,0.4803213037407581,0,,,
event,32.0,0,current,"[-4,-2)",258,1.4388857117629514,1.3411923458836206,0.33142600286776297,258,0.9731245164895719,1.0108316727568027,0.3168053354175639,258,0.6751815143095028,0.6208124691011723,0.24012147353932436,258,0.7496756930870528,0.6906669145429535,0.1872667165279098,258,2.0,2.2131782945736433,1.0424365236457052,127,0.0,-0.0012341084773072534,0.014909022377347286,258,0.0,0.3953488372093023,0.48987578273310306,0,,,
event,32.0,0,current,"[-8,-4)",332,1.4720966199364125,1.3736506098733234,0.32861584818805484,332,1.0449088036538154,1.0421479793312916,0.3004134347304768,332,0.7243401756960182,0.6396669855291119,0.2421936372620327,332,0.7687502148424761,0.7130885568764328,0.1817754496230499,332,2.0,2.174698795180723,1.00130952004014,184,0.0012707631743743564,-0.00021155489515672498,0.01653793513963659,332,0.0,0.3253012048192771,0.4691944304158853,0,,,
event,32.0,0,current,"[0,1)",233,1.4000000000000001,1.3259222094731185,0.3330014488151056,233,1.0324764001217546,1.0303743443210602,0.33447426895122484,233,0.6432148091233464,0.6005724736199968,0.24065643270429996,233,0.7391051733745972,0.6714919411041324,0.20166039445051495,233,2.0,2.4206008583690988,1.096194663762477,220,-0.000467576500356226,-0.0036524572108540326,0.02202676658458519,233,0.0,0.33047210300429186,0.4713958000406764,0,,,
event,32.0,0,current,"[1,2)",239,1.3827293322653817,1.314314507669032,0.3254319048850404,239,1.0218457951632491,1.0342483558226878,0.3378237316092897,239,0.6218566107315353,0.5855591037070498,0.24375196185488296,239,0.7246802517999038,0.66205317474269,0.21447837906297937,239,3.0,2.4769874476987446,1.1331955095511932,225,0.0004717420043537368,-0.0024828579812815285,0.02217132968527154,239,0.0,0.3891213389121339,0.48857413653986925,0,,,
event,32.0,0,current,"[2,4)",292,1.4522050349183055,1.3551228284967292,0.3122655697625449,292,1.0427003395026757,1.0538332025086135,0.35164311638710233,292,0.6552016142729782,0.6151314681240057,0.24780563231031005,292,0.7467944225848608,0.6897771540943907,0.20904013609696404,292,2.0,2.356164383561644,1.132097928003427,142,0.0004456074005386723,0.0011422325790623018,0.020740969968309448,292,0.0,0.4075342465753425,0.49221927006132676,0,,,
event,32.0,1,parent,"[-1,0)",233,1.4307573148634822,1.3910633284240095,0.23524425693547746,233,0.8582666302972122,0.8741548314921083,0.3702341610229721,233,0.7821419584691396,0.7017595130406932,0.24722855971453125,233,0.7944392148433013,0.7131955401668382,0.21303617564058303,233,2.0,2.240343347639485,1.1790936988084446,225,0.0005860934348889124,-0.00014162217474873105,0.020795024146033698,233,1.0,0.6180257510729614,0.4869162811523818,0,,,
event,32.0,1,parent,"[-16,-8)",699,1.4181164952724878,1.3905788298430548,0.2189722652161994,699,0.9023041093352651,0.9210951836311031,0.38965440567303833,699,0.8497869360765057,0.7553338449907266,0.2326162325746077,699,0.8304063111330731,0.7624771106517052,0.18914073794698252,699,2.0,1.9799713876967096,1.0596260892583271,433,6.893415345754494e-05,0.00045057521607129057,0.012567562867392936,699,1.0,0.5622317596566524,0.4964673462239682,0,,,
event,32.0,1,parent,"[-2,-1)",232,1.4049007114744891,1.380234407187281,0.2485100990557196,232,0.8564668702916862,0.8777610448100698,0.36336131425660795,232,0.7832702186021286,0.6988409288913956,0.24877648917948122,232,0.7836537104781247,0.7152520996078088,0.20967571880518918,232,2.0,2.2155172413793105,1.1828942016689996,119,1.1102230246251565e-16,-0.003219454699516391,0.024895292285138867,232,1.0,0.5818965517241379,0.49431383863928896,0,,,
event,32.0,1,parent,"[-32,-16)",1074,1.4189475010096184,1.3988948482271275,0.20513407805970316,1074,0.9786537104433418,0.9776420237512898,0.372815502037469,1074,0.8899156870602858,0.7621548297481509,0.24998097564352728,1074,0.8523945776601474,0.7693927370350644,0.20660867846746567,1074,1.0,1.8770949720670391,1.1182534212681239,674,-1.9711447828418827e-06,-0.0006024154766370828,0.014753019973511647,1074,0.0,0.4925512104283054,0.5001774239572971,0,,,
event,32.0,1,parent,"[-4,-2)",258,1.4049007114744891,1.38465018199723,0.2392232984769355,258,0.8589873477800942,0.8893828757708772,0.3375442074800675,258,0.7947220001276772,0.7127738225672122,0.24560181458871028,258,0.7982592079985427,0.7296795876561173,0.20061062273220157,258,2.0,2.189922480620155,1.212281186400752,127,0.00021355509051357302,-0.0013213368375371093,0.02201524220750195,258,1.0,0.6162790697674418,0.487236421439676,0,,,
event,32.0,1,parent,"[-8,-4)",332,1.4189475010096184,1.3856243966944006,0.22869774216225208,332,0.9375597132639033,0.9645764974549287,0.3689032882142635,332,0.8261248161480315,0.7385639608485588,0.23868973702831056,332,0.8203635280947804,0.7561477842516395,0.18796195024715795,332,2.0,2.0933734939759034,1.2193126458619017,184,7.272902733379549e-05,-0.0004161975204831407,0.01828225301935018,332,1.0,0.5271084337349398,0.5000181993557489,0,,,
event,32.0,1,parent,"[0,1)",233,1.3823215403630569,1.37205960202822,0.23516714055182597,233,0.8630639242280922,0.8961946944455711,0.3624531309033761,233,0.774362319999152,0.6941965325772432,0.24719002093500622,233,0.7846089073083924,0.7135605946175423,0.2167363678458675,233,2.0,2.167381974248927,1.145591443023578,220,0.0003171235126824268,0.001034678056616144,0.026567917564293705,233,1.0,0.5965665236051502,0.4916424497104163,0,,,
event,32.0,1,parent,"[1,2)",239,1.3774348899931441,1.365201291165906,0.23989295653095058,239,0.8860740341856007,0.901968082468869,0.36890958310176186,239,0.7599342264323117,0.67869516371676,0.2476710859397168,239,0.7698289762013428,0.7078075876884268,0.2207051474047546,239,2.0,2.2301255230125525,1.1852438252757287,225,1.1102230246251565e-16,-0.0011568665292914565,0.02448295632898897,239,1.0,0.5815899581589958,0.49433341849224943,0,,,
