path_id,q,d,duration,replicate,direction,mode,window,baseline_x_r,band_width,peak_excursion,pre_x_r,post_x_r
q11:d31:t576:r7:rational_to_irrational,11,31,576,7,rational_to_irrational,ordered,512,7.282482017337368e-05,0,0.22212631450428624,0.0,7.282482017337368e-05
q11:d31:t576:r7:rational_to_irrational,11,31,576,7,rational_to_irrational,abrupt,128,0.0260876132311246,64,0.8803576867881822,0.0260876132311246,0.0030371082144212656
q11:d31:t576:r7:rational_to_irrational,11,31,576,7,rational_to_irrational,abrupt,256,0.0002924777846777475,160,0.9279229997541251,0.0,0.0002924777846777475
q11:d31:t576:r7:rational_to_irrational,11,31,576,7,rational_to_irrational,abrupt,384,0.00015387971004358864,256,0.9258087179888296,0.0,0.00015387971004358864
q11:d31:t576:r7:rational_to_irrational,11,31,576,7,rational_to_irrational,abrupt,512,7.282482017337585e-05,288,0.92788082741024,0.0,7.282482017337585e-05
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,ordered,128,0.02587933721101225,0,0.03168654452472901,0.0030371082144212643,0.02587933721101225
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,ordered,256,0.00029247778467774837,0,0.14622840862352102,0.00029247778467774837,0.0
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,ordered,384,0.00015387971004358805,352,0.3045448138132982,0.00015387971004358805,0.0
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,ordered,512,7.282482017337498e-05,480,0.517891647547194,7.282482017337498e-05,0.0
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,abrupt,128,0.025879337211012272,96,1.9741206627889878,0.0030371082144212643,0.025879337211012272
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,abrupt,256,0.00029247778467774837,160,1.9916629876527052,0.00029247778467774837,0.0
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,abrupt,384,0.00015387971004358805,224,1.9998461202899565,0.00015387971004358805,0.0
q11:d31:t576:r8:irrational_to_rational,11,31,576,8,irrational_to_rational,abrupt,512,7.282482017337498e-05,256,1.9904975033962389,7.282482017337498e-05,0.0
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,ordered,128,0.025879337211012224,0,0.032642332468236196,0.025879337211012224,0.0030371082144212674
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,ordered,256,0.00029247778467774663,0,0.1364730777992995,0.0,0.00029247778467774663
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,ordered,384,0.00015387971004358686,352,0.3034942444678129,0.0,0.00015387971004358686
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,ordered,512,7.282482017337498e-05,480,0.5052154780318462,0.0,7.282482017337498e-05
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,abrupt,128,0.025879337211012224,96,1.9480804563140484,0.025879337211012224,0.0030371082144212656
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,abrupt,256,0.00029247778467774745,192,1.9930939348941525,0.0,0.00029247778467774745
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,abrupt,384,0.000153879710039218,320,1.9998461202899607,0.0,0.000153879710039218
q11:d31:t576:r8:rational_to_irrational,11,31,576,8,rational_to_irrational,abrupt,512,7.282482016204443e-05,416,1.9897307924592738,0.0,7.282482016204443e-05
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,ordered,128,0.02684670973679032,0,0.06919183149546967,0.0030371082144212656,0.02684670973679032
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,ordered,256,0.0002924777846777467,32,0.2548496215822001,0.0002924777846777467,0.0
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,ordered,384,0.00015387971004358452,480,0.5395920570405172,0.00015387971004358452,0.0
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,ordered,512,7.282482017337411e-05,576,0.9104612050326292,7.282482017337411e-05,0.0
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,abrupt,128,0.026846709736790316,96,1.9731532902632096,0.0030371082144212656,0.026846709736790316
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,abrupt,256,0.0002924777846777467,160,1.9997075222153222,0.0002924777846777467,0.0
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,abrupt,384,0.00015387971004358452,224,1.9998461202899565,0.00015387971004358452,0.0
q11:d31:t576:r9:irrational_to_rational,11,31,576,9,irrational_to_rational,abrupt,512,7.282482017337411e-05,288,1.9999271751798267,7.282482017337411e-05,0.0
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,ordered,128,0.026846709736790385,0,0.057473371448130306,0.026846709736790385,0.00303710821441921
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,ordered,256,0.0002924777846768203,32,0.25217315230305004,0.0,0.0002924777846768203
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,ordered,384,0.00015387971004330876,480,0.544128754858959,0.0,0.00015387971004330876
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,ordered,512,7.282482017309202e-05,576,0.9175142613764286,0.0,7.282482017309202e-05
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,abrupt,128,0.026846709736790385,96,1.9731532902632096,0.026846709736790385,0.0030371082144151924
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,abrupt,256,0.00029247778467558674,192,1.9997075222153244,0.0,0.00029247778467558674
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,abrupt,384,0.00015387971004287047,320,1.9998461202899571,0.0,0.00015387971004287047
q11:d31:t576:r9:rational_to_irrational,11,31,576,9,rational_to_irrational,abrupt,512,7.28248201727194e-05,448,1.9999271751798273,0.0,7.28248201727194e-05
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,ordered,128,0.02684670973679043,0,0.12404135541775782,0.003037108214421262,0.02684670973679043
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,ordered,256,0.0002924777846777483,544,0.4798874643951063,0.0002924777846777483,0.0
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,ordered,384,0.00015387971004358686,576,0.9867851188573422,0.00015387971004358686,0.0
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,ordered,512,7.282482017337455e-05,640,1.569618662873443,7.282482017337455e-05,0.0
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,abrupt,128,0.026846709736790465,96,1.9731532902632096,0.003037108214421262,0.026846709736790465
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,abrupt,256,0.0002924777846777483,160,1.9997075222153222,0.0002924777846777483,0.0
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,abrupt,384,0.00015387971004358686,224,1.9998461202899565,0.00015387971004358686,0.0
q11:d31:t576:r10:irrational_to_rational,11,31,576,10,irrational_to_rational,abrupt,512,7.282482017337455e-05,288,1.9999271751798267,7.282482017337455e-05,0.0
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,ordered,128,0.02684670974797681,0,0.13156283519706505,0.02684670974797681,0.0030371082139555197
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,ordered,256,0.00029247778413841834,512,0.4729630000162692,0.0,0.00029247778413841834
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,ordered,384,0.00015387970948130232,608,0.9818266767477406,0.0,0.00015387970948130232
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,ordered,512,7.282481980288343e-05,672,1.5754688934414915,0.0,7.282481980288343e-05
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,abrupt,128,0.02684670974797681,96,1.9731532902520232,0.02684670974797681,0.0030371082139555214
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,abrupt,256,0.0002924777841384166,192,1.9997075222158616,0.0,0.0002924777841384166
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,abrupt,384,0.00015387970948130289,320,1.9998461202905187,0.0,0.00015387970948130289
q11:d31:t576:r10:rational_to_irrational,11,31,576,10,rational_to_irrational,abrupt,512,7.282481980288387e-05,448,1.999927175180197,0.0,7.282481980288387e-05
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,ordered,128,0.025879337211012182,0,0.0725142197187193,0.0030371082144212713,0.025879337211012182
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,ordered,256,0.0002924777846777458,416,0.34604201605388335,0.0002924777846777458,0.0
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,ordered,384,0.00015387971004358745,544,0.681938968018666,0.00015387971004358745,0.0
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,ordered,512,7.282482017337497e-05,608,1.1191926516072443,7.282482017337497e-05,0.0
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,abrupt,128,0.02587933721101214,96,1.9741206627889878,0.0030371082144212713,0.02587933721101214
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,abrupt,256,0.0002924777846777458,160,1.9997075222153222,0.0002924777846777458,0.0
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,abrupt,384,0.00015387971004358745,224,1.9998461202899565,0.00015387971004358745,0.0
q11:d31:t576:r11:irrational_to_rational,11,31,576,11,irrational_to_rational,abrupt,512,7.282482017337497e-05,288,1.9999271751798267,7.282482017337497e-05,0.0
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,ordered,128,0.025879337218662746,0,0.08113119375451545,0.025879337218662746,0.0030371082144212643
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,ordered,256,0.0002924777846777493,416,0.3174560467617206,0.0,0.0002924777846777493
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,ordered,384,0.00015387971004358512,544,0.665036913216983,0.0,0.00015387971004358512
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,ordered,512,7.282482017337411e-05,640,1.1062618108992484,0.0,7.282482017337411e-05
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,abrupt,128,0.025879337218662746,96,1.9741206627813372,0.025879337218662746,0.003037108214421262
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,abrupt,256,0.00029247778467774755,192,1.9997075222153222,0.0,0.00029247778467774755
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,abrupt,384,0.0001538797100435845,320,1.9998461202899565,0.0,0.0001538797100435845
q11:d31:t576:r11:rational_to_irrational,11,31,576,11,rational_to_irrational,abrupt,512,7.282482017337455e-05,448,1.9999271751798267,0.0,7.282482017337455e-05
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,ordered,128,0.02684670973679048,0,0.08484115902347122,0.0030371082144212674,0.02684670973679048
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,ordered,256,0.00029247778467774403,544,0.3447536480485695,0.00029247778467774403,0.0
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,ordered,384,0.00015387971004358686,672,0.6852196493682424,0.00015387971004358686,0.0
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,ordered,512,7.282482017337455e-05,736,1.139728037367512,7.282482017337455e-05,0.0
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,abrupt,128,0.026846709736790465,96,1.9731532902632096,0.0030371082144212674,0.026846709736790465
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,abrupt,256,0.00029247778467774403,160,1.9997075222153222,0.00029247778467774403,0.0
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,abrupt,384,0.00015387971004358686,224,1.9998461202899565,0.00015387971004358686,0.0
q11:d31:t704:r0:irrational_to_rational,11,31,704,0,irrational_to_rational,abrupt,512,7.282482017337455e-05,288,1.9999271751798267,7.282482017337455e-05,0.0
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,ordered,128,0.026846709747976778,0,0.09551683706202495,0.026846709747976778,0.0030371082139555197
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,ordered,256,0.0002924777842225583,576,0.32503138213336513,0.0,0.0002924777842225583
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,ordered,384,0.00015387970973040546,672,0.6900109408905769,0.0,0.00015387970973040546
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,ordered,512,7.282481997146325e-05,768,1.1436338574401907,0.0,7.282481997146325e-05
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,abrupt,128,0.026846709747976778,96,1.9731532902520232,0.026846709747976778,0.0030371082139555214
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,abrupt,256,0.0002924777842256241,192,1.9997075222157743,0.0,0.0002924777842256241
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,abrupt,384,0.00015387970973388814,320,1.9998461202902662,0.0,0.00015387970973388814
q11:d31:t704:r0:rational_to_irrational,11,31,704,0,rational_to_irrational,abrupt,512,7.282481997362877e-05,448,1.9999271751800263,0.0,7.282481997362877e-05
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,ordered,128,0.025879337211012137,0,0.09625647532156528,0.003037108214421264,0.025879337211012137
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,ordered,256,0.00029247778467774663,0,0.2297008299381213,0.00029247778467774663,0.0
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,ordered,384,0.0001538797100435892,608,0.46390559526821534,0.0001538797100435892,0.0
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,ordered,512,7.28248201733741e-05,672,0.7749578969833044,7.28248201733741e-05,0.0
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,abrupt,128,0.025879337211012134,96,1.9741206627889878,0.003037108214421264,0.025879337211012134
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,abrupt,256,0.00029247778467774663,160,1.9997075222153222,0.00029247778467774663,0.0
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,abrupt,384,0.0001538797100435892,224,1.9998461202899565,0.0001538797100435892,0.0
q11:d31:t704:r1:irrational_to_rational,11,31,704,1,irrational_to_rational,abrupt,512,7.28248201733741e-05,288,1.9999271751798267,7.28248201733741e-05,0.0
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,ordered,128,0.025879337218662767,0,0.08483482258323018,0.025879337218662767,0.003037108214421264
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,ordered,256,0.00029247778467774837,0,0.22458900509647717,0.0,0.00029247778467774837
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,ordered,384,0.00015387971004358686,608,0.4648111057707108,0.0,0.00015387971004358686
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,ordered,512,7.282482017337543e-05,704,0.7885455224272695,0.0,7.282482017337543e-05
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,abrupt,128,0.025879337218662767,96,1.9741206627813372,0.025879337218662767,0.003037108214421268
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,abrupt,256,0.0002924777846777493,192,1.9997075222153222,0.0,0.0002924777846777493
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,abrupt,384,0.0001538797100435857,320,1.9998461202899565,0.0,0.0001538797100435857
q11:d31:t704:r1:rational_to_irrational,11,31,704,1,rational_to_irrational,abrupt,512,7.282482017337411e-05,448,1.9999271751798267,0.0,7.282482017337411e-05
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,ordered,128,0.026087613231124667,0,0.20553078356948526,0.0030371082144212674,0.026087613231124667
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,ordered,256,0.0002924777846777449,0,0.14330521750498568,0.0002924777846777449,0.0
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,ordered,384,0.00015387971004358626,416,0.292517239622156,0.00015387971004358626,0.0
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,ordered,512,7.282482017337498e-05,576,0.4780516953303305,7.282482017337498e-05,0.0
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,abrupt,128,0.026087613231124664,96,1.9739123867688753,0.0030371082144212674,0.026087613231124664
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,abrupt,256,0.0002924777846777449,160,1.9997075222153222,0.0002924777846777449,0.0
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,abrupt,384,0.00015387971004358626,224,1.9998461202899565,0.00015387971004358626,0.0
q11:d31:t704:r2:irrational_to_rational,11,31,704,2,irrational_to_rational,abrupt,512,7.282482017337498e-05,288,1.9999271751798267,7.282482017337498e-05,0.0
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,ordered,128,0.02608761323112466,32,0.26039780568158694,0.02608761323112466,0.0030371082144212656
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,ordered,256,0.00029247778467774663,0,0.14229583670566387,0.0,0.00029247778467774663
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,ordered,384,0.00015387971004358686,448,0.2870846972286282,0.0,0.00015387971004358686
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,ordered,512,7.282482017337542e-05,576,0.4793622262310971,0.0,7.282482017337542e-05
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,abrupt,128,0.02608761323112466,96,1.9739123867688753,0.02608761323112466,0.003037108214421262
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,abrupt,256,0.00029247778467775276,192,1.9997075222153222,0.0,0.00029247778467775276
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,abrupt,384,0.00015387971004358686,320,1.9998461202899565,0.0,0.00015387971004358686
q11:d31:t704:r2:rational_to_irrational,11,31,704,2,rational_to_irrational,abrupt,512,7.282482017047909e-05,448,1.9999271751798295,0.0,7.282482017047909e-05
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,ordered,128,0.02635340283264813,0,0.13319452744522736,0.0030371082144212674,0.02635340283264813
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,ordered,256,0.000292477784677751,0,0.0724367743370549,0.000292477784677751,0.0
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,ordered,384,0.0001538797100435857,0,0.14206306749192896,0.0001538797100435857,0.0
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,ordered,512,7.28248201733754e-05,0,0.24182122257859312,7.28248201733754e-05,0.0
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,abrupt,128,0.0263534028326481,96,1.3766226490709466,0.0030371082144212674,0.0263534028326481
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,abrupt,256,0.000292477784677751,160,1.4414054663246778,0.000292477784677751,0.0
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,abrupt,384,0.0001538797100435857,192,1.4315236749490823,0.0001538797100435857,0.0
q11:d31:t704:r3:irrational_to_rational,11,31,704,3,irrational_to_rational,abrupt,512,7.28248201733754e-05,256,1.4362538559640614,7.28248201733754e-05,0.0
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,ordered,128,0.02635340284537987,0,0.17799829367709133,0.02635340284537987,0.0030371082144212656
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,ordered,256,0.00029247778467774837,0,0.07181493011266805,0.0,0.00029247778467774837
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,ordered,384,0.0001538797100435857,0,0.14965232067873563,0.0,0.0001538797100435857
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,ordered,512,7.28248201733754e-05,0,0.2354736800729635,0.0,7.28248201733754e-05
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,abrupt,128,0.02635340284537987,96,1.411885712858249,0.02635340284537987,0.003037108214431647
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,abrupt,256,0.0002924777846832149,192,1.4487913878530245,0.0,0.0002924777846832149
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,abrupt,384,0.00015387971004749492,288,1.4565693839299114,0.0,0.00015387971004749492
q11:d31:t704:r3:rational_to_irrational,11,31,704,3,rational_to_irrational,abrupt,512,7.28248201756281e-05,384,1.4505680709170157,0.0,7.28248201756281e-05
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,ordered,128,0.026699481862498133,32,0.3437407916592121,0.003037108214421264,0.026699481862498133
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,ordered,256,0.00029247778467774837,0,0.04106695114142404,0.00029247778467774837,0.0
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,ordered,384,0.00015387971004358626,0,0.048673514483041525,0.00015387971004358626,0.0
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,ordered,512,7.282482017337498e-05,0,0.08254665559982009,7.282482017337498e-05,0.0
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,abrupt,128,0.02669948186249816,32,0.4425452911885912,0.003037108214421264,0.02669948186249816
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,abrupt,256,0.00029247778467774837,64,0.4980886140356226,0.00029247778467774837,0.0
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,abrupt,384,0.00015387971004358626,96,0.48126220045856716,0.00015387971004358626,0.0
q11:d31:t704:r4:irrational_to_rational,11,31,704,4,irrational_to_rational,abrupt,512,7.282482017337498e-05,128,0.48738260126600647,7.282482017337498e-05,0.0
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,ordered,128,0.02669948186249816,32,0.5200340969615477,0.02669948186249816,0.0030371082144212656
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,ordered,256,0.00029247778467774663,0,0.04907746035173174,0.0,0.00029247778467774663
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,ordered,384,0.00015387971004358805,0,0.04998946503132494,0.0,0.00015387971004358805
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,ordered,512,7.282482017337455e-05,0,0.08299286144431818,0.0,7.282482017337455e-05
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,abrupt,128,0.02669948186249816,32,0.4709475153923257,0.02669948186249816,0.003037108214421269
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,abrupt,256,0.0002924777846777467,128,0.5152264876706455,0.0,0.0002924777846777467
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,abrupt,384,0.00015387971004358745,160,0.5145950110883641,0.0,0.00015387971004358745
q11:d31:t704:r4:rational_to_irrational,11,31,704,4,rational_to_irrational,abrupt,512,7.28248201733754e-05,192,0.511927701339517,0.0,7.28248201733754e-05
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,ordered,128,0.02669948186249823,0,1.0408340855860843e-17,0.003037108214421264,0.02669948186249823
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,ordered,256,0.00029247778467774755,0,0.006802238931474962,0.00029247778467774755,0.0
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,ordered,384,0.00015387971004358512,0,0.0031084508831969926,0.00015387971004358512,0.0
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,ordered,512,7.282482017337455e-05,0,0.0034962169869935385,7.282482017337455e-05,0.0
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,abrupt,128,0.026699481862498188,0,1.1796119636642288e-16,0.003037108214421264,0.026699481862498188
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,abrupt,256,0.00029247778467774755,0,0.021908980083579832,0.00029247778467774755,0.0
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,abrupt,384,0.00015387971004358512,0,0.018618755581052006,0.00015387971004358512,0.0
q11:d31:t704:r5:irrational_to_rational,11,31,704,5,irrational_to_rational,abrupt,512,7.282482017337455e-05,0,0.020181952056362237,7.282482017337455e-05,0.0
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,ordered,128,0.02669948186249817,0,7.28583859910259e-17,0.02669948186249817,0.003037108214421264
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,ordered,256,0.0002924777846777475,0,0.025866378753920453,0.0,0.0002924777846777475
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,ordered,384,0.00015387971004358686,0,0.026147305995212883,0.0,0.00015387971004358686
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,ordered,512,7.282482017337411e-05,0,0.025425811309113703,0.0,7.282482017337411e-05
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,abrupt,128,0.02669948186249817,0,0.005680229859270091,0.02669948186249817,0.003037108214421262
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,abrupt,256,0.00029247778467774663,0,0.04796837603705432,0.0,0.00029247778467774663
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,abrupt,384,0.00015387971004358572,0,0.048074999520133506,0.0,0.00015387971004358572
q11:d31:t704:r5:rational_to_irrational,11,31,704,5,rational_to_irrational,abrupt,512,7.282482017337543e-05,0,0.04790874586140891,0.0,7.282482017337543e-05
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,ordered,128,0.026353402832648115,0,0.02404564997116424,0.003037108214421262,0.026353402832648115
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,ordered,256,0.0002924777846777449,0,0.011078156624594795,0.0002924777846777449,0.0
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,ordered,384,0.00015387971004358686,0,0.016989760500211056,0.00015387971004358686,0.0
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,ordered,512,7.282482017337455e-05,0,0.0286062451018908,7.282482017337455e-05,0.0
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,abrupt,128,0.026353402832648098,0,0.17196732770446901,0.003037108214421262,0.026353402832648098
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,abrupt,256,0.0002924777846777449,0,0.17768276944270894,0.0002924777846777449,0.0
q11:d31:t704:r6:irrational_to_rational,11,31,704,6,irrational_to_rational,abrupt,384,0.00015387971004358686,0,0.18661325128748169,0.00015387971004358686,0.0
