path_id,split,q,d,duration,replicate,direction,mode,n_pre,n_handover,n_post,pre_x_p,post_x_p,pre_x_r,post_x_r,baseline_x_r,excursion_x_r,excess_area_x_r,band_width_states,coordinate_roughness,final_post_error_x_r
holdout:q6:d13:w640:r0:irrational_to_rational,holdout,6,13,640,0,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.7489959145098641,0.8670679240464548,896,0.3559365202464472,0.0
holdout:q6:d13:w640:r0:rational_to_irrational,holdout,6,13,640,0,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083162e-05,8.312967358083162e-05,1.9999168703264192,0.5528593012354345,448,0.2991099829710385,1.3145951341386741e-18
holdout:q6:d13:w640:r0:rational_to_irrational,holdout,6,13,640,0,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083118e-05,8.312967358083118e-05,1.1556340258473914,0.5733341901979383,704,0.17837841349067035,7.020209066843641e-18
holdout:q6:d13:w640:r0:rational_to_irrational,holdout,6,13,640,0,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.31296735808325e-05,8.31296735808325e-05,1.6746331097267866,0.9001484606923366,1024,0.3098386096544671,5.692061405548898e-18
holdout:q6:d13:w640:r1:irrational_to_rational,holdout,6,13,640,1,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.3129673578233e-05,0.0,8.3129673578233e-05,1.7479769458451258,0.2553114295126576,256,0.33482447113593305,0.0
holdout:q6:d13:w640:r1:irrational_to_rational,holdout,6,13,640,1,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.3129673578233e-05,0.0,8.3129673578233e-05,0.3497364229717725,0.1685455904536454,448,0.09590304980505204,0.0
holdout:q6:d13:w640:r1:irrational_to_rational,holdout,6,13,640,1,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.3129673578233e-05,0.0,8.3129673578233e-05,0.584097783855963,0.26979851199180604,576,0.15135078023184564,0.0
holdout:q6:d13:w640:r1:rational_to_irrational,holdout,6,13,640,1,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082901e-05,8.312967358082901e-05,1.716458758793892,0.3033509074458705,320,0.2805953735489446,1.7864208918562385e-12
holdout:q6:d13:w640:r1:rational_to_irrational,holdout,6,13,640,1,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082813e-05,8.312967358082813e-05,0.35379601534272187,0.17487911357540567,384,0.09321871130883522,1.7863500121392123e-12
holdout:q6:d13:w640:r1:rational_to_irrational,holdout,6,13,640,1,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082813e-05,8.312967358082813e-05,0.7433034665851879,0.31579331392789733,640,0.1476509910046221,1.7863500121392123e-12
holdout:q6:d13:w640:r2:irrational_to_rational,holdout,6,13,640,2,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967358035212e-05,0.0,8.312967358035212e-05,1.9999168703264196,0.4052223903888027,256,0.36767041080509455,0.0
holdout:q6:d13:w640:r2:irrational_to_rational,holdout,6,13,640,2,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967358035212e-05,0.0,8.312967358035212e-05,1.151404629143486,0.5675395039824378,704,0.1819661907035515,0.0
holdout:q6:d13:w640:r2:irrational_to_rational,holdout,6,13,640,2,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967358035212e-05,0.0,8.312967358035212e-05,1.9048808213585158,0.8896934664701694,896,0.4025213938731529,0.0
holdout:q6:d13:w640:r2:rational_to_irrational,holdout,6,13,640,2,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083031e-05,8.312967358083031e-05,1.9999168703264192,0.5528593012354345,448,0.29939135678083245,7.874018277675976e-18
holdout:q6:d13:w640:r2:rational_to_irrational,holdout,6,13,640,2,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083076e-05,8.312967358083076e-05,1.1556340258473925,0.5733341901978943,704,0.1788151505478227,2.168404344971009e-18
holdout:q6:d13:w640:r2:rational_to_irrational,holdout,6,13,640,2,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,1.8770899929815104,0.9476743825392248,1024,0.3568800484515411,7.635954585652471e-15
holdout:q6:d13:w640:r3:irrational_to_rational,holdout,6,13,640,3,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357922089e-05,0.0,8.312967357922089e-05,1.7479769458443317,0.25531142951257985,256,0.33112894268219184,0.0
holdout:q6:d13:w640:r3:irrational_to_rational,holdout,6,13,640,3,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357922089e-05,0.0,8.312967357922089e-05,0.3497364229714254,0.16854559045346373,448,0.09472223740442201,0.0
holdout:q6:d13:w640:r3:irrational_to_rational,holdout,6,13,640,3,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357922089e-05,0.0,8.312967357922089e-05,0.6081642196985538,0.27252188413030226,512,0.15920934320019664,0.0
holdout:q6:d13:w640:r3:rational_to_irrational,holdout,6,13,640,3,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082901e-05,8.312967358082901e-05,1.7164587587938922,0.3033509074459212,320,0.2786411008754749,1.7711804381004628e-12
holdout:q6:d13:w640:r3:rational_to_irrational,holdout,6,13,640,3,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,0.3537960153427881,0.17487911357555694,384,0.09120982312661327,1.7711830401856768e-12
holdout:q6:d13:w640:r3:rational_to_irrational,holdout,6,13,640,3,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.31296735808312e-05,8.31296735808312e-05,0.7268830285723888,0.3014459069123762,512,0.15506281832452717,1.7864239547273758e-12
holdout:q6:d13:w640:r4:irrational_to_rational,holdout,6,13,640,4,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357898397e-05,0.0,8.312967357898397e-05,1.999916870326421,0.40522239038880337,256,0.3648561377029347,0.0
holdout:q6:d13:w640:r4:irrational_to_rational,holdout,6,13,640,4,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357898397e-05,0.0,8.312967357898397e-05,1.1514046291434876,0.5675395039824418,704,0.18674553975728211,0.0
holdout:q6:d13:w640:r4:irrational_to_rational,holdout,6,13,640,4,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357898397e-05,0.0,8.312967357898397e-05,1.771046966247017,0.8739223047291131,896,0.3810720194071663,0.0
holdout:q6:d13:w640:r4:rational_to_irrational,holdout,6,13,640,4,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.31296735808325e-05,8.31296735808325e-05,1.9999168703264192,0.552859301235434,448,0.3007695668568543,7.577367010756786e-15
holdout:q6:d13:w640:r4:rational_to_irrational,holdout,6,13,640,4,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083337e-05,8.312967358083337e-05,1.1556340258473916,0.5733341901978948,704,0.18092777274096034,7.615002378669189e-15
holdout:q6:d13:w640:r4:rational_to_irrational,holdout,6,13,640,4,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083382e-05,8.312967358083382e-05,1.68075305776778,0.8746090431891895,1024,0.31877587774164207,7.614555145273039e-15
holdout:q6:d13:w640:r5:irrational_to_rational,holdout,6,13,640,5,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357876097e-05,0.0,8.312967357876097e-05,1.7479769458451253,0.2553114295126574,256,0.3323867229790583,0.0
holdout:q6:d13:w640:r5:irrational_to_rational,holdout,6,13,640,5,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357876097e-05,0.0,8.312967357876097e-05,0.34973642297177177,0.16854559045364495,448,0.09559346215512787,0.0
holdout:q6:d13:w640:r5:irrational_to_rational,holdout,6,13,640,5,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357876097e-05,0.0,8.312967357876097e-05,0.651964236156147,0.2760973065891459,576,0.15366533679225963,0.0
holdout:q6:d13:w640:r5:rational_to_irrational,holdout,6,13,640,5,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082944e-05,8.312967358082944e-05,1.716458758793892,0.30335090744592036,320,0.2795229657521601,1.7558766262802325e-12
holdout:q6:d13:w640:r5:rational_to_irrational,holdout,6,13,640,5,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082944e-05,8.312967358082944e-05,0.35379601534278676,0.1748791135755563,384,0.09281076979437752,1.7558757453659674e-12
holdout:q6:d13:w640:r5:rational_to_irrational,holdout,6,13,640,5,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082944e-05,8.312967358082944e-05,0.6491136291325866,0.2945391258343286,640,0.143042615905442,1.7558757453659674e-12
holdout:q6:d13:w640:r6:irrational_to_rational,holdout,6,13,640,6,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357823256e-05,0.0,8.312967357823256e-05,1.9999168703264218,0.40522239038880375,256,0.3667089571776867,0.0
holdout:q6:d13:w640:r6:irrational_to_rational,holdout,6,13,640,6,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357823256e-05,0.0,8.312967357823256e-05,1.151404629143488,0.567539503982437,704,0.18379642714310535,0.0
holdout:q6:d13:w640:r6:irrational_to_rational,holdout,6,13,640,6,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357823256e-05,0.0,8.312967357823256e-05,1.6380700442356924,0.8361290951957081,896,0.31676041846451275,0.0
holdout:q6:d13:w640:r6:rational_to_irrational,holdout,6,13,640,6,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,1.9999168703264192,0.5528593012354512,448,0.30050815513070683,1.3010426069826053e-18
holdout:q6:d13:w640:r6:rational_to_irrational,holdout,6,13,640,6,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083074e-05,8.312967358083074e-05,1.155634025847501,0.5733341901979215,704,0.1809374298938814,5.705613932704967e-18
holdout:q6:d13:w640:r6:rational_to_irrational,holdout,6,13,640,6,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083074e-05,8.312967358083074e-05,1.8006651256325272,0.9391411227208338,1024,0.35506295641318775,5.705613932704967e-18
holdout:q6:d13:w640:r7:irrational_to_rational,holdout,6,13,640,7,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357893895e-05,0.0,8.312967357893895e-05,1.7479769458435384,0.25531142951250263,256,0.33302895545356137,0.0
holdout:q6:d13:w640:r7:irrational_to_rational,holdout,6,13,640,7,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357893895e-05,0.0,8.312967357893895e-05,0.3497364229710825,0.1685455904532838,448,0.09469698244173401,0.0
holdout:q6:d13:w640:r7:irrational_to_rational,holdout,6,13,640,7,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357893895e-05,0.0,8.312967357893895e-05,0.666602874338057,0.27732989825907234,576,0.16062277178408835,0.0
holdout:q6:d13:w640:r7:rational_to_irrational,holdout,6,13,640,7,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.31296735808277e-05,8.31296735808277e-05,1.7164587587938924,0.3033509074458697,320,0.27903315383791794,1.7864195772611044e-12
holdout:q6:d13:w640:r7:rational_to_irrational,holdout,6,13,640,7,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083031e-05,8.312967358083031e-05,0.3537960153427205,0.17487911357540506,384,0.09264584609657082,1.7864230602605835e-12
holdout:q6:d13:w640:r7:rational_to_irrational,holdout,6,13,640,7,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083031e-05,8.312967358083031e-05,0.6965682934019088,0.29926500994853455,640,0.140990035052938,1.801659150102615e-12
holdout:q6:d13:w640:r8:irrational_to_rational,holdout,6,13,640,8,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357898877e-05,0.0,8.312967357898877e-05,1.999916870326421,0.4052223903888033,256,0.36683141208964676,0.0
holdout:q6:d13:w640:r8:irrational_to_rational,holdout,6,13,640,8,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357898877e-05,0.0,8.312967357898877e-05,1.1514046291434874,0.5675395039824392,704,0.18421177649628723,0.0
holdout:q6:d13:w640:r8:irrational_to_rational,holdout,6,13,640,8,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357898877e-05,0.0,8.312967357898877e-05,1.790392363076114,0.9249707185332701,896,0.37749667976283646,0.0
holdout:q6:d13:w640:r8:rational_to_irrational,holdout,6,13,640,8,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083207e-05,8.312967358083207e-05,1.9999168703264192,0.5528593012354345,448,0.3015128250348531,7.608429402998496e-15
holdout:q6:d13:w640:r8:rational_to_irrational,holdout,6,13,640,8,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.31296735808347e-05,8.31296735808347e-05,1.1556340258473925,0.5733341901978499,704,0.1812833645820761,7.610164126474472e-15
holdout:q6:d13:w640:r8:rational_to_irrational,holdout,6,13,640,8,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083164e-05,8.312967358083164e-05,1.6661326565153998,0.867953882344233,1024,0.3165455406481775,7.613226997611744e-15
holdout:q6:d13:w640:r9:irrational_to_rational,holdout,6,13,640,9,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357919116e-05,0.0,8.312967357919116e-05,1.7479769458435388,0.2553114295125025,256,0.33455847112360526,0.0
holdout:q6:d13:w640:r9:irrational_to_rational,holdout,6,13,640,9,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357919116e-05,0.0,8.312967357919116e-05,0.34973642297107965,0.1685455904532829,448,0.09564992101996961,0.0
holdout:q6:d13:w640:r9:irrational_to_rational,holdout,6,13,640,9,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357919116e-05,0.0,8.312967357919116e-05,0.6053773825337371,0.27991254650036934,576,0.1605419405402312,0.0
holdout:q6:d13:w640:r9:rational_to_irrational,holdout,6,13,640,9,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083034e-05,8.312967358083034e-05,1.7164587587938924,0.30335090744592114,320,0.2779174076223236,1.7558092973253211e-12
holdout:q6:d13:w640:r9:rational_to_irrational,holdout,6,13,640,9,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082725e-05,8.312967358082725e-05,0.35379601534278793,0.17487911357555694,384,0.094867697044114,1.7558735769616224e-12
holdout:q6:d13:w640:r9:rational_to_irrational,holdout,6,13,640,9,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082856e-05,8.312967358082856e-05,0.6792114197956473,0.29643437885756496,576,0.14289911235357283,1.7711808582288047e-12
holdout:q6:d13:w640:r10:irrational_to_rational,holdout,6,13,640,10,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.99991687032642,0.405222390388803,256,0.36607425944185923,0.0
holdout:q6:d13:w640:r10:irrational_to_rational,holdout,6,13,640,10,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.1514046291434865,0.5675395039824377,704,0.18443858374737288,0.0
holdout:q6:d13:w640:r10:irrational_to_rational,holdout,6,13,640,10,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.737016351474967,0.8241744689234188,896,0.3542920259914086,0.0
holdout:q6:d13:w640:r10:rational_to_irrational,holdout,6,13,640,10,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083162e-05,8.312967358083162e-05,1.9999168703264192,0.5528593012354343,448,0.29939001565004664,4.472333961502706e-19
holdout:q6:d13:w640:r10:rational_to_irrational,holdout,6,13,640,10,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083162e-05,8.312967358083162e-05,1.1556340258473927,0.5733341901978499,704,0.1804006073975945,4.472333961502706e-19
holdout:q6:d13:w640:r10:rational_to_irrational,holdout,6,13,640,10,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358035912e-05,8.312967358035912e-05,1.7095953408899647,0.8770518911885592,1024,0.3016320450113615,7.163445726356132e-15
holdout:q6:d13:w640:r11:irrational_to_rational,holdout,6,13,640,11,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967358036261e-05,0.0,8.312967358036261e-05,1.7479769458435366,0.2553114295125019,256,0.3324712355354292,0.0
holdout:q6:d13:w640:r11:irrational_to_rational,holdout,6,13,640,11,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967358036261e-05,0.0,8.312967358036261e-05,0.34973642297108093,0.16854559045328302,448,0.09435019996369766,0.0
holdout:q6:d13:w640:r11:irrational_to_rational,holdout,6,13,640,11,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967358036261e-05,0.0,8.312967358036261e-05,0.6148601786167384,0.2682275428764544,512,0.1526993362313272,0.0
holdout:q6:d13:w640:r11:rational_to_irrational,holdout,6,13,640,11,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,1.716458758793892,0.3033509074459217,320,0.27872192329003187,1.771182186376466e-12
holdout:q6:d13:w640:r11:rational_to_irrational,holdout,6,13,640,11,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083031e-05,8.312967358083031e-05,0.35379601534278793,0.17487911357555694,384,0.0944996432665102,1.771182620057335e-12
holdout:q6:d13:w640:r11:rational_to_irrational,holdout,6,13,640,11,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,0.7239155412407606,0.3065089959029834,576,0.153621149289424,1.771182186376466e-12
holdout:q6:d13:w640:r12:irrational_to_rational,holdout,6,13,640,12,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.99991687032642,0.4052223903888029,256,0.3660943792877456,0.0
holdout:q6:d13:w640:r12:irrational_to_rational,holdout,6,13,640,12,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.1514046291434865,0.5675395039824404,704,0.18479854343997493,0.0
holdout:q6:d13:w640:r12:irrational_to_rational,holdout,6,13,640,12,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357984507e-05,0.0,8.312967357984507e-05,1.64840509080933,0.834234260678188,896,0.3438403181805276,0.0
holdout:q6:d13:w640:r12:rational_to_irrational,holdout,6,13,640,12,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358083119e-05,8.312967358083119e-05,1.9999168703264192,0.552859301235434,448,0.30151282503485294,3.496552006265752e-18
holdout:q6:d13:w640:r12:rational_to_irrational,holdout,6,13,640,12,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,1.1556340258473925,0.5733341901978948,704,0.18133828969584587,1.2874900798265365e-18
holdout:q6:d13:w640:r12:rational_to_irrational,holdout,6,13,640,12,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082988e-05,8.312967358082988e-05,1.84845039444678,0.9472347692924932,1024,0.3660758073181649,1.2874900798265365e-18
holdout:q6:d13:w640:r13:irrational_to_rational,holdout,6,13,640,13,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357823256e-05,0.0,8.312967357823256e-05,1.7479769458443428,0.2553114295125816,256,0.33227274710297106,0.0
holdout:q6:d13:w640:r13:irrational_to_rational,holdout,6,13,640,13,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357823256e-05,0.0,8.312967357823256e-05,0.3497364229714266,0.16854559045346454,448,0.09473881055982908,0.0
holdout:q6:d13:w640:r13:irrational_to_rational,holdout,6,13,640,13,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357823256e-05,0.0,8.312967357823256e-05,0.6042784802306724,0.2779013228104498,576,0.15669761161170245,0.0
holdout:q6:d13:w640:r13:rational_to_irrational,holdout,6,13,640,13,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082858e-05,8.312967358082858e-05,1.7164587587938924,0.30335090744589527,320,0.2786251299918808,1.7864204581753695e-12
holdout:q6:d13:w640:r13:rational_to_irrational,holdout,6,13,640,13,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082858e-05,8.312967358082858e-05,0.35379601534275434,0.174879113575481,384,0.0934110925328006,1.7864221928988455e-12
holdout:q6:d13:w640:r13:rational_to_irrational,holdout,6,13,640,13,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082944e-05,8.312967358082944e-05,0.6735094640879362,0.28992474123296397,576,0.14575444800499673,1.7864213255371075e-12
holdout:q6:d13:w640:r14:irrational_to_rational,holdout,6,13,640,14,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357820234e-05,0.0,8.312967357820234e-05,1.9999168703264218,0.4052223903888037,256,0.36445107365816287,0.0
holdout:q6:d13:w640:r14:irrational_to_rational,holdout,6,13,640,14,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357820234e-05,0.0,8.312967357820234e-05,1.1514046291434885,0.5675395039824381,704,0.1852328277501254,0.0
holdout:q6:d13:w640:r14:irrational_to_rational,holdout,6,13,640,14,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357820234e-05,0.0,8.312967357820234e-05,1.5764391764417742,0.7846324148842596,896,0.28574744134432944,0.0
holdout:q6:d13:w640:r14:rational_to_irrational,holdout,6,13,640,14,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.312967358059646e-05,8.312967358059646e-05,1.9999168703264194,0.5528593012354515,448,0.2983255508921414,7.368441252118829e-15
holdout:q6:d13:w640:r14:rational_to_irrational,holdout,6,13,640,14,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358059471e-05,8.312967358059471e-05,1.155634025847501,0.5733341901979657,704,0.1781216401390971,7.400791134440365e-15
holdout:q6:d13:w640:r14:rational_to_irrational,holdout,6,13,640,14,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358059471e-05,8.312967358059471e-05,1.8235912495230808,0.9170416554430705,1024,0.3618171628838498,7.400791134440365e-15
holdout:q6:d13:w640:r15:irrational_to_rational,holdout,6,13,640,15,irrational_to_rational,abrupt,12,17,12,1.9651557344919852,0.0,8.312967357879601e-05,0.0,8.312967357879601e-05,1.7479769458435386,0.25531142951250274,256,0.3322727471028708,0.0
holdout:q6:d13:w640:r15:irrational_to_rational,holdout,6,13,640,15,irrational_to_rational,ordered,12,17,12,1.9651557344919852,0.0,8.312967357879601e-05,0.0,8.312967357879601e-05,0.3497364229710826,0.1685455904532839,448,0.09412744055377187,0.0
holdout:q6:d13:w640:r15:irrational_to_rational,holdout,6,13,640,15,irrational_to_rational,shuffled,12,17,12,1.9651557344919852,0.0,8.312967357879601e-05,0.0,8.312967357879601e-05,0.6111610112974515,0.2602479675326541,512,0.14981674784283344,0.0
holdout:q6:d13:w640:r15:rational_to_irrational,holdout,6,13,640,15,rational_to_irrational,abrupt,12,17,12,0.0,1.9651557344919852,0.0,8.3129673580829e-05,8.3129673580829e-05,1.7164587587938922,0.3033509074458953,320,0.27920874228656095,1.7710466746574324e-12
holdout:q6:d13:w640:r15:rational_to_irrational,holdout,6,13,640,15,rational_to_irrational,ordered,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082858e-05,8.312967358082858e-05,0.3537960153427543,0.17487911357548103,384,0.09166234445259168,1.7710453871673526e-12
holdout:q6:d13:w640:r15:rational_to_irrational,holdout,6,13,640,15,rational_to_irrational,shuffled,12,17,12,0.0,1.9651557344919852,0.0,8.312967358082989e-05,8.312967358082989e-05,0.6544006938493966,0.29513380936685174,640,0.13399496572706798,1.7864217727705037e-12
holdout:q10:d17:w384:r0:irrational_to_rational,holdout,10,17,384,0,irrational_to_rational,abrupt,14,13,14,2.0,0.0,0.00016957620063867812,0.0,0.00016957620063867812,0.02106469157153077,0.00412257925886978,0,0.16709163151529446,0.0
holdout:q10:d17:w384:r0:irrational_to_rational,holdout,10,17,384,0,irrational_to_rational,ordered,14,13,14,2.0,0.0,0.00016957620063867812,0.0,0.00016957620063867812,0.008846321844952891,0.0031640791254036074,0,0.08727765867612369,0.0
holdout:q10:d17:w384:r0:irrational_to_rational,holdout,10,17,384,0,irrational_to_rational,shuffled,14,13,14,2.0,0.0,0.00016957620063867812,0.0,0.00016957620063867812,0.006769870745387493,0.003641939069583697,0,0.08231149612473025,0.0
holdout:q10:d17:w384:r0:rational_to_irrational,holdout,10,17,384,0,rational_to_irrational,abrupt,14,13,14,0.0,2.0,0.0,0.00016957620063867853,0.00016957620063867853,0.05335759790792131,0.012221353711454507,0,0.16752766397287475,0.0
holdout:q10:d17:w384:r0:rational_to_irrational,holdout,10,17,384,0,rational_to_irrational,ordered,14,13,14,0.0,2.0,0.0,0.00016957620063867853,0.00016957620063867853,0.033694082481625,0.009806092191594987,0,0.09194071575224383,0.0
holdout:q10:d17:w384:r0:rational_to_irrational,holdout,10,17,384,0,rational_to_irrational,shuffled,14,13,14,0.0,2.0,0.0,0.00016957620063867853,0.00016957620063867853,0.04036159283294586,0.011271365985846613,0,0.08752826355906179,0.0
holdout:q10:d17:w384:r1:irrational_to_rational,holdout,10,17,384,1,irrational_to_rational,abrupt,14,13,14,2.0,0.0,0.00016957620063880888,0.0,0.00016957620063880888,1.1109605186440235,0.21658543123238252,256,0.31557468587423987,0.0
holdout:q10:d17:w384:r1:irrational_to_rational,holdout,10,17,384,1,irrational_to_rational,ordered,14,13,14,2.0,0.0,0.00016957620063880888,0.0,0.00016957620063880888,0.4839027604088423,0.1841317695899393,320,0.14618330599218912,0.0
holdout:q10:d17:w384:r1:irrational_to_rational,holdout,10,17,384,1,irrational_to_rational,shuffled,14,13,14,2.0,0.0,0.00016957620063880888,0.0,0.00016957620063880888,0.40581021477917806,0.19111816638620954,320,0.14022606301671772,0.0
holdout:q10:d17:w384:r1:rational_to_irrational,holdout,10,17,384,1,rational_to_irrational,abrupt,14,13,14,0.0,2.0,0.0,0.00016957620063867771,0.00016957620063867771,1.1183503895887572,0.2837729775571904,384,0.27756158782698864,2.710505431213761e-20
holdout:q10:d17:w384:r1:rational_to_irrational,holdout,10,17,384,1,rational_to_irrational,ordered,14,13,14,0.0,2.0,0.0,0.00016957620063867853,0.00016957620063867853,0.49222456523559366,0.1910380169417047,320,0.14158973301960961,8.944667923005412e-19
