identity,family,stratum,condition,window,window_id,lag,rho,miss_signed,miss_abs
double:free,double,free,broken_lineage,33,double:free:w033,2,0.9766357245549461,0.11823954606680727,0.11823954606680727
double:free,double,free,broken_lineage,33,double:free:w033,3,0.962356807080282,0.17561696713949387,0.17561696713949387
double:free,double,free,broken_lineage,33,double:free:w033,4,0.9548860236995242,0.2318873855177418,0.2318873855177418
double:free,double,free,broken_lineage,33,double:free:w033,5,0.953534978879908,0.2879793434762379,0.2879793434762379
double:free,double,free,broken_lineage,33,double:free:w033,6,0.9622352121071552,0.3443800417176525,0.3443800417176525
double:free,double,free,broken_lineage,33,double:free:w033,7,0.9801956761355405,0.400421116050665,0.400421116050665
double:free,double,free,broken_lineage,33,double:free:w033,8,0.9958248977075901,0.45774186615168283,0.45774186615168283
double:free,double,free,broken_lineage,33,double:free:w033,9,0.997480322626479,-0.48354973835788073,0.48354973835788073
double:free,double,free,broken_lineage,33,double:free:w033,10,0.9886686826848403,-0.4237337286496744,0.4237337286496744
double:free,double,free,broken_lineage,33,double:free:w033,11,0.9741702588049407,-0.3654761824978774,0.3654761824978774
double:free,double,free,broken_lineage,33,double:free:w033,12,0.9606601538909467,-0.3080305909932246,0.3080305909932246
double:free,double,free,broken_lineage,33,double:free:w033,13,0.9517370881052438,-0.2518324014126913,0.2518324014126913
double:free,double,free,broken_lineage,33,double:free:w033,14,0.9537358384108116,-0.19605311418523863,0.19605311418523863
double:free,double,free,broken_lineage,33,double:free:w033,15,0.9675484945910569,-0.14156509328678307,0.14156509328678307
double:free,double,free,broken_lineage,33,double:free:w033,16,0.9846166500955882,-0.08552791434935982,0.08552791434935982
double:free,double,free,chronological,34,double:free:w034,1,0.991785898397547,0.125450099188184,0.125450099188184
double:free,double,free,chronological,34,double:free:w034,2,0.9829956868685995,0.2505578127494226,0.2505578127494226
double:free,double,free,chronological,34,double:free:w034,3,0.9866046296162015,0.37446946785939916,0.37446946785939916
double:free,double,free,chronological,34,double:free:w034,4,0.9913070987136708,0.4988139107256367,0.4988139107256367
double:free,double,free,chronological,34,double:free:w034,5,0.9856818039035548,-0.3755795117182931,0.3755795117182931
double:free,double,free,chronological,34,double:free:w034,6,0.9830641032634356,-0.24948026536071613,0.24948026536071613
double:free,double,free,chronological,34,double:free:w034,7,0.9911906148314369,-0.1254133623575039,0.1254133623575039
double:free,double,free,chronological,34,double:free:w034,8,0.9996663263833601,-0.0011251933615574986,0.0011251933615574986
double:free,double,free,chronological,34,double:free:w034,9,0.9924407368017096,0.124470340664596,0.124470340664596
double:free,double,free,chronological,34,double:free:w034,10,0.9832320240518869,0.2504495333375265,0.2504495333375265
double:free,double,free,chronological,34,double:free:w034,11,0.9869437575201659,0.3738749258270171,0.3738749258270171
double:free,double,free,chronological,34,double:free:w034,12,0.9913705245180217,0.49792625549676534,0.49792625549676534
double:free,double,free,chronological,34,double:free:w034,13,0.9856653038002006,-0.3762375697655383,0.3762375697655383
double:free,double,free,chronological,34,double:free:w034,14,0.9834260786537616,-0.249614230653768,0.249614230653768
double:free,double,free,chronological,34,double:free:w034,15,0.9914213520660338,-0.1255355479338338,0.1255355479338338
double:free,double,free,chronological,34,double:free:w034,16,0.9998395039580515,-0.0015349201084518447,0.0015349201084518447
double:free,double,free,shuffled,34,double:free:w034,1,0.15043993892382876,0.17591438960478742,0.17591438960478742
double:free,double,free,shuffled,34,double:free:w034,2,0.09004293865361623,0.32012632073936464,0.32012632073936464
double:free,double,free,shuffled,34,double:free:w034,3,0.09905736346770644,0.3173593904527023,0.3173593904527023
double:free,double,free,shuffled,34,double:free:w034,4,0.15975076543193623,0.2718055817105132,0.2718055817105132
double:free,double,free,shuffled,34,double:free:w034,5,0.299782564991912,0.39302470310429566,0.39302470310429566
double:free,double,free,shuffled,34,double:free:w034,6,0.23400533982975996,-0.43417412608279626,0.43417412608279626
double:free,double,free,shuffled,34,double:free:w034,7,0.22821524866621254,-0.25643372048675933,0.25643372048675933
double:free,double,free,shuffled,34,double:free:w034,8,0.14842258453284082,-0.381389641972885,0.381389641972885
double:free,double,free,shuffled,34,double:free:w034,9,0.14882702090136268,-0.3873481894004487,0.3873481894004487
double:free,double,free,shuffled,34,double:free:w034,10,0.02664763019622742,-0.17116105584482982,0.17116105584482982
double:free,double,free,shuffled,34,double:free:w034,11,0.23460906334023635,-0.2166988682472816,0.2166988682472816
double:free,double,free,shuffled,34,double:free:w034,12,0.2788942820024498,0.2588264629055458,0.2588264629055458
double:free,double,free,shuffled,34,double:free:w034,13,0.10721193770912568,0.2374452036695576,0.2374452036695576
double:free,double,free,shuffled,34,double:free:w034,14,0.185983077245734,0.41420702065513143,0.41420702065513143
double:free,double,free,shuffled,34,double:free:w034,15,0.08033004537761922,-0.02287103348388411,0.02287103348388411
double:free,double,free,shuffled,34,double:free:w034,16,0.12208553201823434,0.16356624466081246,0.16356624466081246
double:free,double,free,reversed,34,double:free:w034,1,0.9917858983975472,-0.125450099188184,0.125450099188184
double:free,double,free,reversed,34,double:free:w034,2,0.9829956868685994,-0.2505578127494226,0.2505578127494226
double:free,double,free,reversed,34,double:free:w034,3,0.9866046296162014,-0.37446946785939916,0.37446946785939916
double:free,double,free,reversed,34,double:free:w034,4,0.9913070987136708,-0.4988139107256367,0.4988139107256367
double:free,double,free,reversed,34,double:free:w034,5,0.9856818039035548,0.3755795117182931,0.3755795117182931
double:free,double,free,reversed,34,double:free:w034,6,0.9830641032634356,0.24948026536071613,0.24948026536071613
double:free,double,free,reversed,34,double:free:w034,7,0.9911906148314368,0.12541336235750392,0.12541336235750392
double:free,double,free,reversed,34,double:free:w034,8,0.9996663263833601,0.0011251933615574984,0.0011251933615574984
double:free,double,free,reversed,34,double:free:w034,9,0.9924407368017097,-0.12447034066459599,0.12447034066459599
double:free,double,free,reversed,34,double:free:w034,10,0.9832320240518867,-0.2504495333375265,0.2504495333375265
double:free,double,free,reversed,34,double:free:w034,11,0.986943757520166,-0.3738749258270171,0.3738749258270171
double:free,double,free,reversed,34,double:free:w034,12,0.9913705245180217,-0.49792625549676534,0.49792625549676534
double:free,double,free,reversed,34,double:free:w034,13,0.9856653038002006,0.3762375697655383,0.3762375697655383
double:free,double,free,reversed,34,double:free:w034,14,0.9834260786537614,0.249614230653768,0.249614230653768
double:free,double,free,reversed,34,double:free:w034,15,0.9914213520660338,0.1255355479338338,0.1255355479338338
double:free,double,free,reversed,34,double:free:w034,16,0.9998395039580517,0.0015349201084518447,0.0015349201084518447
double:free,double,free,broken_lineage,34,double:free:w034,1,0.9916457738013632,0.05960073441999411,0.05960073441999411
double:free,double,free,broken_lineage,34,double:free:w034,2,0.9777217490108587,0.11980613981409186,0.11980613981409186
double:free,double,free,broken_lineage,34,double:free:w034,3,0.9669780069810487,0.1786930826657472,0.1786930826657472
double:free,double,free,broken_lineage,34,double:free:w034,4,0.9611753736193662,0.23667604802332723,0.23667604802332723
double:free,double,free,broken_lineage,34,double:free:w034,5,0.9600426762552289,0.2944885282146037,0.2944885282146037
double:free,double,free,broken_lineage,34,double:free:w034,6,0.9679452309149938,0.35302601642770987,0.35302601642770987
double:free,double,free,broken_lineage,34,double:free:w034,7,0.9836752762314326,0.41026779134078756,0.41026779134078756
double:free,double,free,broken_lineage,34,double:free:w034,8,0.9973145893016448,0.4682692384236527,0.4682692384236527
double:free,double,free,broken_lineage,34,double:free:w034,9,0.9957141254226902,-0.47238202004849433,0.47238202004849433
double:free,double,free,broken_lineage,34,double:free:w034,10,0.984629414238091,-0.41227086925570233,0.41227086925570233
double:free,double,free,broken_lineage,34,double:free:w034,11,0.9742673675486966,-0.352921578031604,0.352921578031604
double:free,double,free,broken_lineage,34,double:free:w034,12,0.9654618772503275,-0.2941468452141388,0.2941468452141388
double:free,double,free,broken_lineage,34,double:free:w034,13,0.9597088604267334,-0.236238987364626,0.236238987364626
double:free,double,free,broken_lineage,34,double:free:w034,14,0.9639193828152938,-0.17810584677683405,0.17810584677683405
double:free,double,free,broken_lineage,34,double:free:w034,15,0.9769138859926538,-0.1212313751416133,0.1212313751416133
double:free,double,free,broken_lineage,34,double:free:w034,16,0.9921536485121544,-0.06356041326980044,0.06356041326980044
double:free,double,free,chronological,35,double:free:w035,1,0.9901459396655151,0.125417297461998,0.125417297461998
double:free,double,free,chronological,35,double:free:w035,2,0.9781798691092739,0.2503947612655438,0.2503947612655438
double:free,double,free,chronological,35,double:free:w035,3,0.9805683884668569,0.3739859952806437,0.3739859952806437
double:free,double,free,chronological,35,double:free:w035,4,0.9847949606057803,0.4980827982493358,0.4980827982493358
double:free,double,free,chronological,35,double:free:w035,5,0.979449178983391,-0.37638569165702657,0.37638569165702657
double:free,double,free,chronological,35,double:free:w035,6,0.9788419311925226,-0.2500273905110423,0.2500273905110423
double:free,double,free,chronological,35,double:free:w035,7,0.9904703373889326,-0.12533505612684775,0.12533505612684775
double:free,double,free,chronological,35,double:free:w035,8,0.9994184491326307,-0.0009840490588623571,0.0009840490588623571
double:free,double,free,chronological,35,double:free:w035,9,0.9896935611300478,0.12464043590685685,0.12464043590685685
double:free,double,free,chronological,35,double:free:w035,10,0.9779248814129308,0.2496423468358538,0.2496423468358538
double:free,double,free,chronological,35,double:free:w035,11,0.9803175587526529,0.3722249251149684,0.3722249251149684
double:free,double,free,chronological,35,double:free:w035,12,0.9846988123477646,0.4960903335103669,0.4960903335103669
double:free,double,free,chronological,35,double:free:w035,13,0.9797565804984174,-0.3781014418151265,0.3781014418151265
double:free,double,free,chronological,35,double:free:w035,14,0.9792838185549352,-0.2512604035116063,0.2512604035116063
double:free,double,free,chronological,35,double:free:w035,15,0.9895365534941647,-0.12740892158528552,0.12740892158528552
double:free,double,free,chronological,35,double:free:w035,16,0.9996354150187676,-0.0035999214352594165,0.0035999214352594165
double:free,double,free,shuffled,35,double:free:w035,1,0.14287273209527354,0.46558382750908756,0.46558382750908756
double:free,double,free,shuffled,35,double:free:w035,2,0.23004119041875945,0.18127582346817986,0.18127582346817986
double:free,double,free,shuffled,35,double:free:w035,3,0.3265001801682765,-0.43268406974310464,0.43268406974310464
double:free,double,free,shuffled,35,double:free:w035,4,0.1760542528598992,-0.018057416269862268,0.018057416269862268
double:free,double,free,shuffled,35,double:free:w035,5,0.14274724283113308,-0.27898111487780386,0.27898111487780386
double:free,double,free,shuffled,35,double:free:w035,6,0.1670048356613247,0.1152280013436677,0.1152280013436677
double:free,double,free,shuffled,35,double:free:w035,7,0.21030235788971152,-0.30317297249396896,0.30317297249396896
double:free,double,free,shuffled,35,double:free:w035,8,0.1729550714481784,0.3573314086860631,0.3573314086860631
double:free,double,free,shuffled,35,double:free:w035,9,0.28324625120348446,-0.4096084534191962,0.4096084534191962
double:free,double,free,shuffled,35,double:free:w035,10,0.11286949696661745,0.09441734353330229,0.09441734353330229
double:free,double,free,shuffled,35,double:free:w035,11,0.23374606308171186,-0.22026980712890523,0.22026980712890523
double:free,double,free,shuffled,35,double:free:w035,12,0.22706748579508274,0.30269491684046473,0.30269491684046473
double:free,double,free,shuffled,35,double:free:w035,13,0.34725205370963175,-0.41309763953697204,0.41309763953697204
double:free,double,free,shuffled,35,double:free:w035,14,0.2116135691942121,0.28708362556332967,0.28708362556332967
double:free,double,free,shuffled,35,double:free:w035,15,0.3483695931875406,-0.20196666957915546,0.20196666957915546
double:free,double,free,shuffled,35,double:free:w035,16,0.20954182472822971,0.34238996349246215,0.34238996349246215
double:free,double,free,reversed,35,double:free:w035,1,0.9901459396655152,-0.125417297461998,0.125417297461998
double:free,double,free,reversed,35,double:free:w035,2,0.9781798691092738,-0.2503947612655438,0.2503947612655438
double:free,double,free,reversed,35,double:free:w035,3,0.980568388466857,-0.3739859952806437,0.3739859952806437
double:free,double,free,reversed,35,double:free:w035,4,0.9847949606057803,-0.4980827982493358,0.4980827982493358
double:free,double,free,reversed,35,double:free:w035,5,0.9794491789833912,0.37638569165702657,0.37638569165702657
double:free,double,free,reversed,35,double:free:w035,6,0.9788419311925226,0.2500273905110423,0.2500273905110423
double:free,double,free,reversed,35,double:free:w035,7,0.9904703373889326,0.1253350561268478,0.1253350561268478
double:free,double,free,reversed,35,double:free:w035,8,0.9994184491326307,0.0009840490588623571,0.0009840490588623571
double:free,double,free,reversed,35,double:free:w035,9,0.9896935611300478,-0.12464043590685683,0.12464043590685683
double:free,double,free,reversed,35,double:free:w035,10,0.9779248814129308,-0.2496423468358538,0.2496423468358538
double:free,double,free,reversed,35,double:free:w035,11,0.9803175587526529,-0.3722249251149684,0.3722249251149684
double:free,double,free,reversed,35,double:free:w035,12,0.9846988123477646,-0.4960903335103669,0.4960903335103669
double:free,double,free,reversed,35,double:free:w035,13,0.9797565804984174,0.3781014418151265,0.3781014418151265
double:free,double,free,reversed,35,double:free:w035,14,0.979283818554935,0.2512604035116063,0.2512604035116063
double:free,double,free,reversed,35,double:free:w035,15,0.9895365534941648,0.12740892158528552,0.12740892158528552
double:free,double,free,reversed,35,double:free:w035,16,0.9996354150187676,0.0035999214352594165,0.0035999214352594165
double:free,double,free,broken_lineage,35,double:free:w035,1,0.9952308076310312,0.060618009050353534,0.060618009050353534
double:free,double,free,broken_lineage,35,double:free:w035,2,0.9865244702832753,0.12138270077937777,0.12138270077937777
double:free,double,free,broken_lineage,35,double:free:w035,3,0.979867652450526,0.18133948267381542,0.18133948267381542
double:free,double,free,broken_lineage,35,double:free:w035,4,0.9783021465473337,0.24202868383892756,0.24202868383892756
double:free,double,free,broken_lineage,35,double:free:w035,5,0.9803656513202726,0.3036996187457356,0.3036996187457356
double:free,double,free,broken_lineage,35,double:free:w035,6,0.9876571695102339,0.3660784348807301,0.3660784348807301
double:free,double,free,broken_lineage,35,double:free:w035,7,0.9952786421841565,0.4275717369854655,0.4275717369854655
double:free,double,free,broken_lineage,35,double:free:w035,8,0.9998288360817805,0.48874693442378186,0.48874693442378186
double:free,double,free,broken_lineage,35,double:free:w035,9,0.9953739140510393,-0.4503242278896331,0.4503242278896331
double:free,double,free,broken_lineage,35,double:free:w035,10,0.9868590163399203,-0.3895466292985703,0.3895466292985703
double:free,double,free,broken_lineage,35,double:free:w035,11,0.9796559707931222,-0.3300396403493392,0.3300396403493392
double:free,double,free,broken_lineage,35,double:free:w035,12,0.9778156327376978,-0.2694918508970005,0.2694918508970005
double:free,double,free,broken_lineage,35,double:free:w035,13,0.9798998966247907,-0.20774450468507813,0.20774450468507813
double:free,double,free,broken_lineage,35,double:free:w035,14,0.9875059821072343,-0.1447458498027119,0.1447458498027119
double:free,double,free,broken_lineage,35,double:free:w035,15,0.9948489334986335,-0.08336912946485071,0.08336912946485071
double:free,double,free,broken_lineage,35,double:free:w035,16,0.9996984881512349,-0.022130625465332614,0.022130625465332614
double:free,double,free,chronological,36,double:free:w036,1,0.9866709424154283,0.125049275355913,0.125049275355913
double:free,double,free,chronological,36,double:free:w036,2,0.9715349890164812,0.24991968610751683,0.24991968610751683
double:free,double,free,chronological,36,double:free:w036,3,0.9727701310006688,0.3729797631321602,0.3729797631321602
double:free,double,free,chronological,36,double:free:w036,4,0.9783749005632849,0.49689462092266407,0.49689462092266407
double:free,double,free,chronological,36,double:free:w036,5,0.9717705405819669,-0.37747352829463643,0.37747352829463643
double:free,double,free,chronological,36,double:free:w036,6,0.972845951271628,-0.2508812556250506,0.2508812556250506
double:free,double,free,chronological,36,double:free:w036,7,0.9865438059332333,-0.1271556135396468,0.1271556135396468
double:free,double,free,chronological,36,double:free:w036,8,0.9991199371076311,-0.0031250152669823244,0.0031250152669823244
double:free,double,free,chronological,36,double:free:w036,9,0.9872668161994997,0.12208112287325654,0.12208112287325654
double:free,double,free,chronological,36,double:free:w036,10,0.9718338849598269,0.24783419766133802,0.24783419766133802
double:free,double,free,chronological,36,double:free:w036,11,0.973500337277984,0.370257516671113,0.370257516671113
double:free,double,free,chronological,36,double:free:w036,12,0.978426368908103,0.49393118869490527,0.49393118869490527
double:free,double,free,chronological,36,double:free:w036,13,0.9717241811475152,-0.38006809565417193,0.38006809565417193
double:free,double,free,chronological,36,double:free:w036,14,0.9736408806353581,-0.2526243475819403,0.2526243475819403
double:free,double,free,chronological,36,double:free:w036,15,0.9882139772054096,-0.12830010355615126,0.12830010355615126
double:free,double,free,chronological,36,double:free:w036,16,0.9998424642715545,-0.0045601182086293015,0.0045601182086293015
double:free,double,free,shuffled,36,double:free:w036,1,0.22275811527393388,-0.4983660295717638,0.4983660295717638
double:free,double,free,shuffled,36,double:free:w036,2,0.009149987288855008,-0.19017990500498202,0.19017990500498202
double:free,double,free,shuffled,36,double:free:w036,3,0.24817921834865792,0.08356780639239339,0.08356780639239339
double:free,double,free,shuffled,36,double:free:w036,4,0.23172112688350527,-0.48616353380134625,0.48616353380134625
double:free,double,free,shuffled,36,double:free:w036,5,0.14015719221298062,0.28800672819395506,0.28800672819395506
double:free,double,free,shuffled,36,double:free:w036,6,0.0524590411674875,0.26932739437059183,0.26932739437059183
double:free,double,free,shuffled,36,double:free:w036,7,0.08896347427228521,-0.45675050222918806,0.45675050222918806
double:free,double,free,shuffled,36,double:free:w036,8,0.12784230607297,0.06179784769078079,0.06179784769078079
double:free,double,free,shuffled,36,double:free:w036,9,0.27180393833944094,-0.48977548919482716,0.48977548919482716
double:free,double,free,shuffled,36,double:free:w036,10,0.12859208228430358,0.06574532173312735,0.06574532173312735
double:free,double,free,shuffled,36,double:free:w036,11,0.2964603931881955,0.12666621493805263,0.12666621493805263
double:free,double,free,shuffled,36,double:free:w036,12,0.3466272511428028,-0.3235258978699367,0.3235258978699367
double:free,double,free,shuffled,36,double:free:w036,13,0.0716080730428842,0.21327890183047854,0.21327890183047854
double:free,double,free,shuffled,36,double:free:w036,14,0.1394353968506764,0.03203453858025113,0.03203453858025113
double:free,double,free,shuffled,36,double:free:w036,15,0.35839770500705787,-0.3776767588513098,0.3776767588513098
double:free,double,free,shuffled,36,double:free:w036,16,0.2902542994987394,0.3079027543407133,0.3079027543407133
double:free,double,free,reversed,36,double:free:w036,1,0.9866709424154283,-0.125049275355913,0.125049275355913
double:free,double,free,reversed,36,double:free:w036,2,0.9715349890164812,-0.24991968610751683,0.24991968610751683
double:free,double,free,reversed,36,double:free:w036,3,0.9727701310006688,-0.3729797631321602,0.3729797631321602
double:free,double,free,reversed,36,double:free:w036,4,0.9783749005632849,-0.49689462092266407,0.49689462092266407
double:free,double,free,reversed,36,double:free:w036,5,0.9717705405819672,0.37747352829463643,0.37747352829463643
double:free,double,free,reversed,36,double:free:w036,6,0.972845951271628,0.2508812556250506,0.2508812556250506
double:free,double,free,reversed,36,double:free:w036,7,0.9865438059332333,0.1271556135396468,0.1271556135396468
double:free,double,free,reversed,36,double:free:w036,8,0.9991199371076311,0.0031250152669823244,0.0031250152669823244
double:free,double,free,reversed,36,double:free:w036,9,0.9872668161994996,-0.12208112287325656,0.12208112287325656
double:free,double,free,reversed,36,double:free:w036,10,0.9718338849598266,-0.24783419766133802,0.24783419766133802
double:free,double,free,reversed,36,double:free:w036,11,0.9735003372779838,-0.370257516671113,0.370257516671113
double:free,double,free,reversed,36,double:free:w036,12,0.978426368908103,-0.49393118869490527,0.49393118869490527
double:free,double,free,reversed,36,double:free:w036,13,0.9717241811475151,0.38006809565417193,0.38006809565417193
double:free,double,free,reversed,36,double:free:w036,14,0.973640880635358,0.2526243475819403,0.2526243475819403
double:free,double,free,reversed,36,double:free:w036,15,0.9882139772054095,0.12830010355615126,0.12830010355615126
double:free,double,free,reversed,36,double:free:w036,16,0.9998424642715545,0.004560118208629301,0.004560118208629301
double:free,double,free,broken_lineage,36,double:free:w036,1,0.99061868621481,0.05812977772465194,0.05812977772465194
double:free,double,free,broken_lineage,36,double:free:w036,2,0.9766979931643959,0.11583822728785236,0.11583822728785236
double:free,double,free,broken_lineage,36,double:free:w036,3,0.9696420127148316,0.17294592488201427,0.17294592488201427
double:free,double,free,broken_lineage,36,double:free:w036,4,0.9688458829620108,0.23163048235500489,0.23163048235500489
double:free,double,free,broken_lineage,36,double:free:w036,5,0.9675342043418811,0.29235404592669506,0.29235404592669506
double:free,double,free,broken_lineage,36,double:free:w036,6,0.9733982592423225,0.3543470351892181,0.3543470351892181
double:free,double,free,broken_lineage,36,double:free:w036,7,0.9848956381154191,0.41340142675677094,0.41340142675677094
double:free,double,free,broken_lineage,36,double:free:w036,8,0.997742197247063,0.47196646260886643,0.47196646260886643
double:free,double,free,broken_lineage,36,double:free:w036,9,0.9941289609354548,-0.46950336455987435,0.46950336455987435
double:free,double,free,broken_lineage,36,double:free:w036,10,0.9816707021485588,-0.4116513418868621,0.4116513418868621
double:free,double,free,broken_lineage,36,double:free:w036,11,0.973446506864282,-0.3559176330589378,0.3559176330589378
double:free,double,free,broken_lineage,36,double:free:w036,12,0.9697141133335571,-0.29829850637999344,0.29829850637999344
double:free,double,free,broken_lineage,36,double:free:w036,13,0.9647580314637331,-0.23784344214286904,0.23784344214286904
double:free,double,free,broken_lineage,36,double:free:w036,14,0.9681481551998267,-0.17478394223736257,0.17478394223736257
double:free,double,free,broken_lineage,36,double:free:w036,15,0.9782183160088675,-0.11458021565757262,0.11458021565757262
double:free,double,free,broken_lineage,36,double:free:w036,16,0.9933207902924024,-0.05558818418367684,0.05558818418367684
double:free,double,free,chronological,37,double:free:w037,1,0.972364299216983,0.12575013106134966,0.12575013106134966
double:free,double,free,chronological,37,double:free:w037,2,0.9380673337429418,0.2495058901169593,0.2495058901169593
double:free,double,free,chronological,37,double:free:w037,3,0.9436189668532096,0.3710770652556363,0.3710770652556363
double:free,double,free,chronological,37,double:free:w037,4,0.9602430691110048,0.493992474149547,0.493992474149547
double:free,double,free,chronological,37,double:free:w037,5,0.9461878392974447,-0.3796752015371273,0.3796752015371273
double:free,double,free,chronological,37,double:free:w037,6,0.9412383408912606,-0.2528109312989815,0.2528109312989815
double:free,double,free,chronological,37,double:free:w037,7,0.9721938713409101,-0.1293475259320379,0.1293475259320379
double:free,double,free,chronological,37,double:free:w037,8,0.9986210692758577,-0.005733429986239253,0.005733429986239253
double:free,double,free,chronological,37,double:free:w037,9,0.9736876207553103,0.11981424086564811,0.11981424086564811
double:free,double,free,chronological,37,double:free:w037,10,0.9385388781366143,0.24462673388385223,0.24462673388385223
double:free,double,free,chronological,37,double:free:w037,11,0.9445184976386121,0.365389823846633,0.365389823846633
double:free,double,free,chronological,37,double:free:w037,12,0.958703773097828,0.4877672562839536,0.4877672562839536
double:free,double,free,chronological,37,double:free:w037,13,0.9447674796171409,-0.3854156527045872,0.3854156527045872
double:free,double,free,chronological,37,double:free:w037,14,0.9411873220060598,-0.25745098524897814,0.25745098524897814
double:free,double,free,chronological,37,double:free:w037,15,0.9711255337683963,-0.13465602132177795,0.13465602132177795
double:free,double,free,chronological,37,double:free:w037,16,0.9959928349880852,-0.011815765996625198,0.011815765996625198
double:free,double,free,shuffled,37,double:free:w037,1,0.13745634931972056,-0.11433148884083434,0.11433148884083434
double:free,double,free,shuffled,37,double:free:w037,2,0.16189209383870953,0.10644833663686354,0.10644833663686354
double:free,double,free,shuffled,37,double:free:w037,3,0.23172985803128246,0.2880254918758092,0.2880254918758092
double:free,double,free,shuffled,37,double:free:w037,4,0.0979131951171829,0.33957469255733597,0.33957469255733597
double:free,double,free,shuffled,37,double:free:w037,5,0.21421465767603365,0.41756550699280603,0.41756550699280603
double:free,double,free,shuffled,37,double:free:w037,6,0.20897244994303896,0.432504204172874,0.432504204172874
double:free,double,free,shuffled,37,double:free:w037,7,0.17840189706124399,-0.45861238982129704,0.45861238982129704
double:free,double,free,shuffled,37,double:free:w037,8,0.27351697414421333,-0.274270317041715,0.274270317041715
double:free,double,free,shuffled,37,double:free:w037,9,0.11614034359304243,-0.38306601383268546,0.38306601383268546
double:free,double,free,shuffled,37,double:free:w037,10,0.12188753823319849,0.11748634292762976,0.11748634292762976
double:free,double,free,shuffled,37,double:free:w037,11,0.1583816361179068,-0.012587068815780467,0.012587068815780467
double:free,double,free,shuffled,37,double:free:w037,12,0.23190573592083283,0.02806626190302678,0.02806626190302678
double:free,double,free,shuffled,37,double:free:w037,13,0.33331565225178666,-0.024593145062066647,0.024593145062066647
double:free,double,free,shuffled,37,double:free:w037,14,0.11522142845061953,0.09077912638347771,0.09077912638347771
double:free,double,free,shuffled,37,double:free:w037,15,0.21977863734412262,0.37825484672088694,0.37825484672088694
double:free,double,free,shuffled,37,double:free:w037,16,0.2345859907372007,0.32054969196884436,0.32054969196884436
double:free,double,free,reversed,37,double:free:w037,1,0.972364299216983,-0.12575013106134966,0.12575013106134966
double:free,double,free,reversed,37,double:free:w037,2,0.9380673337429419,-0.2495058901169593,0.2495058901169593
double:free,double,free,reversed,37,double:free:w037,3,0.9436189668532096,-0.3710770652556363,0.3710770652556363
double:free,double,free,reversed,37,double:free:w037,4,0.9602430691110048,-0.493992474149547,0.493992474149547
double:free,double,free,reversed,37,double:free:w037,5,0.9461878392974443,0.3796752015371273,0.3796752015371273
double:free,double,free,reversed,37,double:free:w037,6,0.9412383408912606,0.2528109312989815,0.2528109312989815
double:free,double,free,reversed,37,double:free:w037,7,0.97219387134091,0.1293475259320379,0.1293475259320379
double:free,double,free,reversed,37,double:free:w037,8,0.9986210692758577,0.005733429986239254,0.005733429986239254
double:free,double,free,reversed,37,double:free:w037,9,0.9736876207553103,-0.11981424086564811,0.11981424086564811
double:free,double,free,reversed,37,double:free:w037,10,0.9385388781366143,-0.24462673388385223,0.24462673388385223
double:free,double,free,reversed,37,double:free:w037,11,0.9445184976386118,-0.365389823846633,0.365389823846633
double:free,double,free,reversed,37,double:free:w037,12,0.958703773097828,-0.4877672562839536,0.4877672562839536
double:free,double,free,reversed,37,double:free:w037,13,0.9447674796171409,0.3854156527045872,0.3854156527045872
double:free,double,free,reversed,37,double:free:w037,14,0.9411873220060597,0.25745098524897814,0.25745098524897814
double:free,double,free,reversed,37,double:free:w037,15,0.9711255337683963,0.13465602132177795,0.13465602132177795
double:free,double,free,reversed,37,double:free:w037,16,0.9959928349880852,0.011815765996625198,0.011815765996625198
double:free,double,free,broken_lineage,37,double:free:w037,1,0.9911843305749489,0.0571551447877619,0.0571551447877619
double:free,double,free,broken_lineage,37,double:free:w037,2,0.9777714195092344,0.11535384645220922,0.11535384645220922
double:free,double,free,broken_lineage,37,double:free:w037,3,0.9662536668208438,0.1715223957505434,0.1715223957505434
double:free,double,free,broken_lineage,37,double:free:w037,4,0.9606420015928334,0.22717194885752637,0.22717194885752637
double:free,double,free,broken_lineage,37,double:free:w037,5,0.958344608837055,0.28344939377290684,0.28344939377290684
double:free,double,free,broken_lineage,37,double:free:w037,6,0.9658427228671539,0.3412188526450989,0.3412188526450989
double:free,double,free,broken_lineage,37,double:free:w037,7,0.9807715382801442,0.39745141761736563,0.39745141761736563
double:free,double,free,broken_lineage,37,double:free:w037,8,0.9953252480805147,0.45378992230019105,0.45378992230019105
double:free,double,free,broken_lineage,37,double:free:w037,9,0.996286114805296,-0.4894005120197488,0.4894005120197488
double:free,double,free,broken_lineage,37,double:free:w037,10,0.9893448814178598,-0.43145972146263467,0.43145972146263467
double:free,double,free,broken_lineage,37,double:free:w037,11,0.9773427088130612,-0.3745853851006639,0.3745853851006639
double:free,double,free,broken_lineage,37,double:free:w037,12,0.9665158549309658,-0.3181134220518067,0.3181134220518067
double:free,double,free,broken_lineage,37,double:free:w037,13,0.9582950571089257,-0.2618442835104454,0.2618442835104454
double:free,double,free,broken_lineage,37,double:free:w037,14,0.9608536029162761,-0.20457689242934549,0.20457689242934549
double:free,double,free,broken_lineage,37,double:free:w037,15,0.9712279296804881,-0.14882220476722058,0.14882220476722058
double:free,double,free,broken_lineage,37,double:free:w037,16,0.9848162482950994,-0.09233903811501505,0.09233903811501505
