x_P,x_R,radius_mean,successor_loss,successor_no_history_loss,history_coherence_mean,history_coherence_peak,history_peak_lag,end_index,end_time_s,quadrant,parent_step
1.9568527468581884,2.0,0.7395387201297994,0.11057362188649918,0.10505668562510259,0.5460174462218642,0.5917842623574092,54,12415,7755.28037,Ab,0.02482577729656299
1.9504761293105795,2.0,0.7363478035455188,0.11435816920486777,0.10389839347002647,0.5565876599024944,0.60740450481411,52,12479,7755.40837,Ab,0.006376617547608987
1.9504761293105795,2.0,0.7473147895934242,0.11035233351064459,0.10433958392659946,0.5547946094039904,0.6021590291822855,52,12543,7755.536370000001,Ab,0.0
1.944028263165269,2.0,0.757901216705346,0.11184949040508346,0.11002821040443642,0.5523309157373881,0.5971478277418,32,12607,7755.66437,Ab,0.006447866145310455
1.944028263165269,2.0,0.7650687482492242,0.11268070080640222,0.10927205178585025,0.5509071807779791,0.6021181407210198,58,12671,7755.79237,Ab,0.0
1.9568527468581884,2.0,0.7719861029698003,0.11175406945466776,0.10863963555791682,0.5517987906652742,0.6063256815995236,37,12735,7755.92037,Ab,0.012824483692919442
1.9568527468581884,2.0,0.7789207607768347,0.10904253070061788,0.10688985729515842,0.5530492449583069,0.6145573207862838,90,12799,7756.04837,Ab,0.0
1.944028263165269,2.0,0.7901311113398328,0.10920086347364605,0.10631186268705925,0.5479906614839583,0.6039645194249655,22,12863,7756.17637,Ab,0.012824483692919442
1.944028263165269,2.0,0.7969029133661707,0.10871242207837999,0.10482818321531104,0.5518656926509106,0.6005770326949247,22,12927,7756.30437,Ab,0.0
1.9311657662881618,2.0,0.803265252127785,0.10826170515364066,0.10363845501228462,0.560612851599605,0.6067819059682629,68,12991,7756.43237,Ab,0.012862496877107166
1.9246814707496864,2.0,0.7989893748075818,0.10150063281224457,0.0983581057679363,0.5750177624776267,0.6196211354494459,68,13055,7756.56037,Ab,0.006484295538475404
1.9246814707496864,2.0,0.8023747916268347,0.09804380281474315,0.09641795093864411,0.5877881669166859,0.6360142895024813,122,13119,7756.68837,Ab,0.0
1.918086221634258,2.0,0.8076694208487376,0.09722307684728838,0.0936558480225601,0.5970791292694311,0.6416822581003047,54,13183,7756.8163700000005,Ab,0.006595249115428414
1.9246814707496864,2.0,0.8105604950179344,0.10190580124743889,0.09591653654530877,0.6007753697251834,0.6458431759667447,27,13247,7756.94437,Ab,0.006595249115428414
1.9246814707496864,2.0,0.812386928447745,0.09900123193401822,0.09602337165397956,0.6070135494531446,0.6625247533447872,7,13311,7757.07237,Ab,0.0
1.918086221634258,2.0,0.8185476667904672,0.09956674963881708,0.09545093540565393,0.6105636477796581,0.6657464480838945,27,13375,7757.2003700000005,Ab,0.006595249115428414
1.918086221634258,2.0,0.8217750980508292,0.10223539067201161,0.09605706820698462,0.6137670348215896,0.6648382362004888,10,13439,7757.32837,Ab,0.0
1.9114147251756062,2.0,0.8249071782836281,0.10605426039973839,0.09365722248491422,0.6167118644648775,0.6618305169844177,10,13503,7757.45637,Ab,0.006671496458651838
1.9114147251756062,2.0,0.8374029833774397,0.10230241430396557,0.09401504245711832,0.6153896533813931,0.661019955279882,55,13567,7757.5843700000005,Ab,0.0
1.8980318249628079,2.0,0.840887073758309,0.09793128463985894,0.09345822319829207,0.6181148247123173,0.6707159709000672,35,13631,7757.71237,Ab,0.01338290021279831
1.8980318249628079,2.0,0.849058267542915,0.09867848673065761,0.09624677161149528,0.6159151806917018,0.6730614698411783,35,13695,7757.84037,Ab,0.0
1.8980318249628079,2.0,0.8501355716083847,0.0994070263766481,0.09329516785262457,0.6237237465848346,0.6795949129956405,35,13759,7757.9683700000005,Ab,0.0
1.8980318249628079,2.0,0.8573747043924851,0.0982813238426661,0.09205821939556282,0.6292064206694025,0.6785630883424926,35,13823,7758.09637,Ab,0.0
1.8844129532345637,2.0,0.858446937660615,0.09518171436697809,0.09055942277162161,0.6369683195932371,0.683127572418675,30,13887,7758.22437,Ab,0.013618871728244164
1.8844129532345637,2.0,0.8696117327676806,0.0938892026584538,0.08926402443793188,0.6355017335787833,0.682015260945843,30,13951,7758.3523700000005,Ab,0.0
1.877501756661829,2.0,0.8781357662049545,0.09495055964805939,0.09233735212929677,0.6353270094209208,0.6725660603163521,65,14015,7758.48037,Ab,0.006911196572734646
1.877501756661829,2.0,0.8811079791837957,0.09811530625351089,0.09206179001069917,0.642242192023417,0.6743675225712694,14,14079,7758.60837,Ab,0.0
1.877501756661829,2.0,0.8840265507065633,0.0970608803871529,0.09182378311122286,0.647434306658822,0.6860346351284908,42,14143,7758.7363700000005,Ab,0.0
1.881579078061546,2.0,0.8918123971908768,0.09558704032904994,0.09249348688450787,0.646533519074076,0.6846239700366364,14,14207,7758.86437,Ab,0.004077321399716949
1.881579078061546,2.0,0.9045452775186784,0.09545183132646558,0.09186539772125436,0.6405394565645888,0.6761071028193439,48,14271,7758.99237,Ab,0.0
1.8947862376664841,2.0,0.9083125618683889,0.0948814052065346,0.09075501160523468,0.6431592478116229,0.6819605284401548,63,14335,7759.120370000001,Ab,0.013207159604938123
1.8947862376664841,2.0,0.9131825274953757,0.0957129037966453,0.08983265209703079,0.6483959983630835,0.6922163786145809,112,14399,7759.24837,Ab,0.0
1.8947862376664841,2.0,0.9251725470323013,0.09392257515388086,0.0909678979267189,0.6485966151380833,0.6892132890365799,112,14463,7759.37637,Ab,0.0
1.8947862376664841,1.9727352361327999,0.9305765971634907,0.08889708702049418,0.0901257151920308,0.6506012881895515,0.6927276788231992,112,14527,7759.504370000001,Ab,0.027264763867200115
1.8875272989823808,2.0,0.9384043984023589,0.09066874534350565,0.08953312084219144,0.6515358019872426,0.6987715260309262,112,14591,7759.63237,Ab,0.02821452710136664
1.8801758872564385,2.0,0.9493551532032773,0.09393519955290698,0.09137255028530807,0.6540882509957531,0.7133879113655103,112,14655,7759.76037,Ab,0.007351411725942336
1.8801758872564385,2.0,0.956278584242005,0.09258596175529643,0.08952777208856148,0.6575754148540138,0.7109520787374851,112,14719,7759.888370000001,Ab,0.0
1.8801758872564385,2.0,0.9631912488193445,0.09305661958083894,0.09029171269263238,0.6562271367731507,0.7000137923301214,19,14783,7760.01637,Ab,0.0
1.8801758872564385,2.0,0.9694705153307197,0.09441070578011335,0.08860707466925427,0.6587861448691816,0.6997007666739331,115,14847,7760.14437,Ab,0.0
1.8801758872564385,2.0,0.979894219307346,0.09164616393470315,0.08820274022208209,0.6636435976878747,0.710529995850291,116,14911,7760.272370000001,Ab,0.0
1.8578808298839506,2.0,0.9781192108231548,0.0875574605425001,0.08409945193081347,0.6726443696236769,0.7163677345058739,75,14975,7760.40037,Ab,0.022295057372487825
1.850385888800218,2.0,0.9847892232966537,0.08531101264305752,0.0823438150679727,0.6750906410362889,0.7207678879164294,116,15039,7760.52837,Ab,0.007494941083732609
1.8427423596211356,2.0,0.9869668472326996,0.09022609066280701,0.08318349219159803,0.6800692532718597,0.7165078365886101,120,15103,7760.656370000001,Ab,0.007643529179082398
1.8427423596211356,2.0,0.9874113589860429,0.08593262512485915,0.08152264161736783,0.6898233155975573,0.7378498856553031,118,15167,7760.78437,Ab,0.0
1.850385888800218,2.0,0.9892467006147923,0.08882037338599572,0.08397386983283345,0.6966271722530603,0.7343476853577015,120,15231,7760.91237,Ab,0.007643529179082398
1.850385888800218,2.0,0.9944048140749875,0.08714919321933118,0.08304317513507194,0.6976435812866864,0.7346751072281855,118,15295,7761.040370000001,Ab,0.0
1.850385888800218,2.0,0.9993674545389138,0.08354616807621824,0.08137679499447484,0.699206543987066,0.7276834189668633,103,15359,7761.16837,Ab,0.0
1.834996229674364,1.985053930918122,1.0074643888809356,0.08309444665264133,0.08372008977530268,0.700044141367458,0.7333218937749529,61,15423,7761.29637,Ab,0.021452892322720674
1.834996229674364,2.0,1.0167328145228316,0.08504148242591911,0.08344786896375299,0.7004969630563556,0.7313772175594332,125,15487,7761.424370000001,Ab,0.0149460690818779
1.834996229674364,2.0,1.0190321067785377,0.08437096719035435,0.08167272598430005,0.7037770075426903,0.7415953970150386,77,15551,7761.55237,Ab,0.0
1.834996229674364,2.0,1.0268625829359064,0.08674269476543058,0.08306421127441141,0.7046588000034715,0.7463514646785212,77,15615,7761.68037,Ab,0.0
1.834996229674364,2.0,1.0324567509943818,0.08225677897280223,0.07870507330767644,0.7109809110027497,0.7518502634806603,77,15679,7761.808370000001,Ab,0.0
1.8194498774118626,2.0,1.0304833102289246,0.07553649021888324,0.07335532438964185,0.7212864082674608,0.7614108895228014,77,15743,7761.93637,Ab,0.01554635226250145
1.8194498774118626,2.0,1.030834364163613,0.07285222175119603,0.071609364476356,0.7309228910711649,0.7601193570887251,77,15807,7762.06437,Ab,0.0
1.8035843815994534,1.99048357496326,1.0411442513250027,0.07324630783125302,0.07359649559791519,0.732393610238059,0.760280777434408,77,15871,7762.192370000001,Ab,0.01850071087427362
1.8035843815994534,2.0,1.040868772022777,0.07494485844398574,0.07423645957251648,0.7396358307369353,0.7692187615551352,77,15935,7762.32037,Ab,0.009516425036740106
1.8035843815994534,2.0,1.0472493245150991,0.08074186544244176,0.07898795868760992,0.738828753688427,0.7692821236963642,48,15999,7762.44837,Ab,0.0
1.8035843815994534,2.0,1.0565277064389416,0.08274961957915329,0.08056495692097451,0.7360543682089886,0.7706688094360653,95,16063,7762.576370000001,Ab,0.0
1.7955132288244016,2.0,1.0650335399006097,0.08125092735461709,0.07979490989017103,0.7323369649333732,0.7698509968083891,85,16127,7762.70437,Ab,0.008071152775051882
1.7955132288244016,2.0,1.0698712657757556,0.08334429334875043,0.07947090851940884,0.7307237998563396,0.7672986693970312,48,16191,7762.83237,Ab,0.0
1.787327587800516,2.0,1.0815254657222644,0.08243711388736955,0.07575660424426969,0.7281298957318942,0.7673503026487251,55,16255,7762.960370000001,Ab,0.008185641023885637
1.787327587800516,2.0,1.093495174423509,0.07974612408221524,0.07571369558596105,0.7275434561683934,0.770793547099505,55,16319,7763.08837,Ab,0.0
1.779024163733797,2.0,1.0961710809358252,0.07577507948251483,0.0735855748417231,0.7339424071440451,0.7728604956617776,118,16383,7763.21637,Ab,0.008303424066719023
1.779024163733797,2.0,1.0998408259756738,0.07678152745552949,0.07175573584178502,0.7392568307869439,0.7784221518514101,118,16447,7763.344370000001,Ab,0.0
1.787327587800516,2.0,1.1034817018089687,0.08018155879170391,0.0734538583294603,0.7460497937416601,0.7813688225644337,118,16511,7763.47237,Ab,0.008303424066719023
1.787327587800516,2.0,1.1072541734707417,0.0738277287938176,0.07314062144095075,0.7471529438001407,0.7828059494642692,88,16575,7763.60037,Ab,0.0
1.7708957668343273,1.9803132845573672,1.1082431772222578,0.0733771989771533,0.07410665731463223,0.7497938016662127,0.7810441567797117,2,16639,7763.728370000001,Ab,0.02564315708301288
1.7708957668343273,2.0,1.109857013668599,0.07522019500542315,0.0721773172824464,0.754727732840773,0.7840224758525253,2,16703,7763.85637,Ab,0.019686715442632785
1.75410708548427,2.0,1.1157040477127733,0.07394572610510357,0.07138760501313006,0.7570294141732467,0.778754462621453,84,16767,7763.98437,Ab,0.01678868135005729
1.75410708548427,2.0,1.1178669889351238,0.07173393933964725,0.07053315856559968,0.7592904016311817,0.7845311798290329,84,16831,7764.11237,Ab,0.0
1.75410708548427,2.0,1.1220311439964115,0.07327714685579129,0.07012196898954119,0.7613391272013642,0.7852009281573125,84,16895,7764.24037,Ab,0.0
1.75410708548427,2.0,1.1277808180824334,0.07426802630090883,0.07167695241659583,0.7629454973789217,0.7912922504999226,126,16959,7764.36837,Ab,0.0
1.75410708548427,2.0,1.1324405149351606,0.07399574267471314,0.07099758811262598,0.7672822344536614,0.7875941058236772,112,17023,7764.49637,Ab,0.0
1.75410708548427,2.0,1.134085070468051,0.07323122942175056,0.06897844634551467,0.7722475196959794,0.7959835272253134,112,17087,7764.62437,Ab,0.0
1.7455576251672429,2.0,1.1400015478602732,0.07440378309439487,0.07116930277143961,0.7721398339412067,0.7965390935996743,110,17151,7764.75237,Ab,0.00854946031702708
1.7368795967275157,2.0,1.1462844151058977,0.0731375990954762,0.06992858495961041,0.7721820732178821,0.796587837736782,121,17215,7764.88037,Ab,0.008678028439727203
1.7368795967275157,2.0,1.1499548088801306,0.07428041546234514,0.06933028370734196,0.7738733949951675,0.798503795577781,115,17279,7765.0083700000005,Ab,0.0
1.7368795967275157,2.0,1.1461603018989943,0.0732686179101339,0.06729889250381285,0.778013520789938,0.8013869452298829,115,17343,7765.13637,Ab,0.0
1.7368795967275157,2.0,1.149206984369642,0.07001554725698107,0.06749488139583978,0.778173852267937,0.7993075364616753,54,17407,7765.26437,Ab,0.0
1.7368795967275157,2.0,1.1520124703106474,0.07223970620554886,0.06973638170971998,0.7773560851479744,0.8064858235731874,123,17471,7765.3923700000005,Ab,0.0
1.7368795967275157,2.0,1.1467097263291264,0.06759728665669727,0.06740531426155494,0.7809998716400572,0.8034190473465399,112,17535,7765.52037,Ab,0.0
1.7368795967275157,2.0,1.1447259835060022,0.07045583954994597,0.06655082331977015,0.7825982506698252,0.8053431525990078,112,17599,7765.64837,Ab,0.0
1.7368795967275157,2.0,1.1424128275997352,0.06843330696847261,0.0649190184692537,0.7876307234618574,0.8132945398547688,84,17663,7765.7763700000005,Ab,0.0
1.8550697108396659,2.0,1.1414182543921028,0.06574427771538947,0.06327292280358777,0.7906705750793681,0.8204697117215148,87,17727,7765.90437,Ab,0.11819011411215019
1.8550697108396659,2.0,1.1351142662084852,0.06433522307806115,0.06189910620504736,0.7951034400557242,0.8231809577486169,87,17791,7766.03237,Ab,0.0
1.8550697108396659,2.0,1.1415242581303024,0.07018134504325318,0.06470805732155291,0.79303065302967,0.8180612184217684,96,17855,7766.1603700000005,Ab,0.0
1.8550697108396659,2.0,1.1406877492756187,0.06857759841496722,0.06546496891795966,0.7944374152562453,0.8153424531421947,65,17919,7766.28837,Ab,0.0
