path_id,q,d,duration,replicate,direction,mode,window,true_center,ramp_start,ramp_end,source_advance,target_advance,predicted,first_x_p,last_x_p,endpoint_separation,ridge_level_x_p,predicted_ridge,transition_width,x_r_peak_center,x_r_peak,signed_error,abs_error
q13:d43:t448:r5:rational_to_irrational,13,43,448,5,rational_to_irrational,ordered,384,1674,1450,1898,0.9230769230769231,0.5574385243020004,True,0.0,2.0,2.0,1.0,1324.66919772086,96.0,1696.0,0.9430561553395147,-349.33080227914,349.33080227914
q13:d43:t448:r5:rational_to_irrational,13,43,448,5,rational_to_irrational,ordered,512,1674,1450,1898,0.9230769230769231,0.5574385243020004,True,0.0,2.0,2.0,1.0,1260.66919772086,96.0,1664.0,1.5021975300047932,-413.33080227914,413.33080227914
q13:d43:t448:r5:rational_to_irrational,13,43,448,5,rational_to_irrational,abrupt,128,1674,1450,1898,0.9230769230769231,0.5574385243020004,True,0.0,1.4956243606113693,1.4956243606113693,0.7478121803056846,1648.5914886336986,64.0,1664.0,2.0,-25.408511366301354,25.408511366301354
q13:d43:t448:r5:rational_to_irrational,13,43,448,5,rational_to_irrational,abrupt,256,1674,1450,1898,0.9230769230769231,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1600.0,64.0,1632.0,2.0,-74.0,74.0
q13:d43:t448:r5:rational_to_irrational,13,43,448,5,rational_to_irrational,abrupt,384,1674,1450,1898,0.9230769230769231,0.5574385243020004,True,0.0,2.0,2.0,1.0,1537.0883006412037,96.0,1600.0,2.0,-136.91169935879634,136.91169935879634
q13:d43:t448:r5:rational_to_irrational,13,43,448,5,rational_to_irrational,abrupt,512,1674,1450,1898,0.9230769230769231,0.5574385243020004,True,0.0,2.0,2.0,1.0,1473.0883006412037,96.0,1600.0,2.0,-200.91169935879634,200.91169935879634
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,ordered,128,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,1.4941454760864419,0.0,1.4941454760864419,0.7470727380432209,2045.4255218362496,64.0,1920.0,0.07900160820202311,347.4255218362496,347.4255218362496
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,ordered,256,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,2083.867531330844,128.0,1888.0,0.2834390625491479,385.86753133084403,385.86753133084403
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,ordered,384,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,2.0,0.0,2.0,1.0,2145.5489861904193,160.0,1824.0,0.599028234393723,447.5489861904193,447.5489861904193
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,ordered,512,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,2.0,0.0,2.0,1.0,2209.5489861904193,160.0,1760.0,0.9801127443862646,511.5489861904193,511.5489861904193
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,abrupt,128,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,1.4941454760864419,0.0,1.4941454760864419,0.7470727380432209,1728.0,32.0,1696.0,2.0,30.0,30.0
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,abrupt,256,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,1773.6935629531356,96.0,1664.0,2.0,75.6935629531356,75.6935629531356
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,abrupt,384,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,2.0,0.0,2.0,1.0,1835.9124888439726,96.0,1632.0,2.0,137.9124888439726,137.9124888439726
q13:d43:t640:r0:irrational_to_rational,13,43,640,0,irrational_to_rational,abrupt,512,1698,1378,2018,0.5574385243020004,0.15384615384615385,True,2.0,0.0,2.0,1.0,1899.9124888439726,96.0,1600.0,2.0,201.9124888439726,201.9124888439726
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,ordered,128,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,1.4956243606113693,1.4956243606113693,0.7478121803056846,1357.466728289066,64.0,1504.0,0.08247148289930081,-340.53327171093406,340.53327171093406
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,ordered,256,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1316.021140260619,160.0,1568.0,0.276255475598289,-381.97885973938105,381.97885973938105
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,ordered,384,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,2.0,2.0,1.0,1254.95899568602,160.0,1568.0,0.5967538737835184,-443.04100431398,443.04100431398
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,ordered,512,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,2.0,2.0,1.0,1190.95899568602,160.0,1632.0,1.0054405168603233,-507.04100431398,507.04100431398
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,abrupt,128,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,1.4972314842003627,1.4972314842003627,0.7486157421001813,1671.774241390703,64.0,1696.0,2.0,-26.225758609296918,26.225758609296918
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,abrupt,256,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1624.5536119765777,96.0,1664.0,2.0,-73.44638802342229,73.44638802342229
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,abrupt,384,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,2.0,2.0,1.0,1562.0859831540643,96.0,1632.0,2.0,-135.91401684593575,135.91401684593575
q13:d43:t640:r0:rational_to_irrational,13,43,640,0,rational_to_irrational,abrupt,512,1698,1378,2018,0.15384615384615385,0.5574385243020004,True,0.0,2.0,2.0,1.0,1498.0859831540643,96.0,1600.0,2.0,-199.91401684593575,199.91401684593575
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,ordered,128,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,1.4941454760864419,0.0,1.4941454760864419,0.7470727380432209,2065.333044115502,96.0,1824.0,0.04148392815870678,343.33304411550216,343.33304411550216
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,ordered,256,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,2106.2326752003833,128.0,1888.0,0.10531841383552835,384.23267520038326,384.23267520038326
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,ordered,384,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,2.0,0.0,2.0,1.0,2166.281656768344,160.0,1824.0,0.24295018143205735,444.28165676834396,444.28165676834396
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,ordered,512,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,2.0,0.0,2.0,1.0,2230.281656768344,160.0,1824.0,0.41493294548110615,508.28165676834396,508.28165676834396
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,abrupt,128,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,1.4941454760864419,0.0,1.4941454760864419,0.7470727380432209,1753.8443664357185,64.0,1728.0,1.9406226612735875,31.844366435718484,31.844366435718484
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,abrupt,256,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,1799.7010654810078,96.0,1728.0,1.8895296337919423,77.70106548100784,77.70106548100784
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,abrupt,384,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,2.0,0.0,2.0,1.0,1862.0551589982226,96.0,1728.0,1.8945661636690287,140.05515899822262,140.05515899822262
q13:d43:t640:r1:irrational_to_rational,13,43,640,1,irrational_to_rational,abrupt,512,1722,1402,2042,0.5574385243020004,0.3076923076923077,True,2.0,0.0,2.0,1.0,1926.0551589982226,96.0,1728.0,1.8984077688722567,204.05515899822262,204.05515899822262
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,ordered,128,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,1.4941454760864419,1.4941454760864419,0.7470727380432209,1378.0725108472743,64.0,1504.0,0.0702462561998453,-343.9274891527257,343.9274891527257
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,ordered,256,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1340.5734218915131,128.0,1504.0,0.10988957659790898,-381.42657810848686,381.42657810848686
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,ordered,384,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,2.0,2.0,1.0,1278.9775059882443,128.0,1568.0,0.234090563376261,-443.0224940117557,443.0224940117557
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,ordered,512,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,2.0,2.0,1.0,1214.9775059882443,128.0,1664.0,0.405913934165617,-507.0224940117557,507.0224940117557
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,abrupt,128,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,1.4941454760864419,1.4941454760864419,0.7470727380432209,1696.0,32.0,1728.0,1.8537435943032046,-26.0,26.0
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,abrupt,256,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1648.3562254157753,96.0,1728.0,1.9543818779107127,-73.64377458422473,73.64377458422473
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,abrupt,384,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,2.0,2.0,1.0,1586.264010520056,96.0,1728.0,1.9674773402902375,-135.735989479944,135.735989479944
q13:d43:t640:r1:rational_to_irrational,13,43,640,1,rational_to_irrational,abrupt,512,1722,1402,2042,0.3076923076923077,0.5574385243020004,True,0.0,2.0,2.0,1.0,1522.264010520056,96.0,1728.0,1.9556524017463421,-199.735989479944,199.735989479944
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,ordered,128,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,1.4972314842003627,0.0,1.4972314842003627,0.7486157421001813,2087.917430456,96.0,1856.0,0.41587786784353425,341.91743045600015,341.91743045600015
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,ordered,256,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,2128.9194381952484,96.0,1888.0,0.01908975241465366,382.9194381952484,382.9194381952484
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,ordered,384,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,2.0,0.0,2.0,1.0,2190.3144088189274,128.0,1856.0,0.04262529312948591,444.3144088189274,444.3144088189274
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,ordered,512,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,2.0,0.0,2.0,1.0,2254.3144088189274,128.0,1856.0,0.07125432932029917,508.3144088189274,508.3144088189274
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,abrupt,128,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,1.4972314842003627,0.0,1.4972314842003627,0.7486157421001813,1774.626140484974,64.0,1760.0,0.2925511490791835,28.62614048497403,28.62614048497403
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,abrupt,256,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,1823.2432785981234,96.0,1728.0,0.304321516290417,77.24327859812342,77.24327859812342
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,abrupt,384,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,2.0,0.0,2.0,1.0,1884.8836098572847,96.0,1728.0,0.3188019048606629,138.88360985728468,138.88360985728468
q13:d43:t640:r2:irrational_to_rational,13,43,640,2,irrational_to_rational,abrupt,512,1746,1426,2066,0.5574385243020004,0.46153846153846156,True,2.0,0.0,2.0,1.0,1948.8836098572847,96.0,1728.0,0.329181192167498,202.88360985728468,202.88360985728468
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,ordered,128,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,1.4941454760864419,1.4941454760864419,0.7470727380432209,1408.0,64.0,1152.0,0.03590210699455214,-338.0,338.0
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,ordered,256,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1364.0962278261868,96.0,1440.0,0.02557366345842714,-381.9037721738132,381.9037721738132
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,ordered,384,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,2.0,2.0,1.0,1302.2358250160826,128.0,1632.0,0.037690779656622216,-443.7641749839174,443.7641749839174
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,ordered,512,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,2.0,2.0,1.0,1238.2358250160826,128.0,1728.0,0.07140877698742452,-507.7641749839174,507.7641749839174
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,abrupt,128,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,1.4956243606113693,1.4956243606113693,0.7478121803056846,1728.0,32.0,1728.0,0.28845945761811237,-18.0,18.0
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,abrupt,256,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1673.4638615697343,96.0,1760.0,0.33196949506928314,-72.53613843026574,72.53613843026574
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,abrupt,384,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,2.0,2.0,1.0,1611.5201044696114,96.0,1728.0,0.34127302749277977,-134.4798955303886,134.4798955303886
q13:d43:t640:r2:rational_to_irrational,13,43,640,2,rational_to_irrational,abrupt,512,1746,1426,2066,0.46153846153846156,0.5574385243020004,True,0.0,2.0,2.0,1.0,1547.5201044696114,96.0,1728.0,0.3459959247107882,-198.4798955303886,198.4798955303886
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,ordered,128,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,1.4941454760864419,0.0,1.4941454760864419,0.7470727380432209,2111.9860722856292,64.0,1952.0,0.08613142928943157,341.98607228562923,341.98607228562923
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,ordered,256,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,2153.199719941367,128.0,1952.0,0.009197036537551972,383.1997199413672,383.1997199413672
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,ordered,384,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,2.0,0.0,2.0,1.0,2215.132609599315,128.0,1952.0,0.013794279652609272,445.13260959931495,445.13260959931495
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,ordered,512,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,2.0,0.0,2.0,1.0,2279.132609599315,128.0,1824.0,0.023221069096203716,509.13260959931495,509.13260959931495
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,abrupt,128,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,1.4941454760864419,0.0,1.4941454760864419,0.7470727380432209,1792.0,32.0,1760.0,0.11382755222962823,22.0,22.0
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,abrupt,256,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,1844.3483873447362,96.0,1760.0,0.1218411878718276,74.34838734473624,74.34838734473624
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,abrupt,384,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,2.0,0.0,2.0,1.0,1906.4672191967197,96.0,1760.0,0.12290133949141341,136.46721919671973,136.46721919671973
q13:d43:t640:r3:irrational_to_rational,13,43,640,3,irrational_to_rational,abrupt,512,1770,1450,2090,0.5574385243020004,0.6153846153846154,True,2.0,0.0,2.0,1.0,1970.4672191967197,96.0,1760.0,0.12894139922250555,200.46721919671973,200.46721919671973
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,ordered,128,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,1.4972314842003627,1.4972314842003627,0.7486157421001813,1428.6042370795099,64.0,1664.0,0.06296034695412314,-341.39576292049014,341.39576292049014
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,ordered,256,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1384.9302491249948,96.0,1472.0,0.020763625885596285,-385.0697508750052,385.0697508750052
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,ordered,384,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,2.0,2.0,1.0,1323.3680569747062,128.0,1472.0,0.02278428412761845,-446.6319430252938,446.6319430252938
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,ordered,512,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,2.0,2.0,1.0,1259.3680569747062,128.0,1472.0,0.02631856973606707,-510.6319430252938,510.6319430252938
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,abrupt,128,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,1.4972314842003627,1.4972314842003627,0.7486157421001813,1744.2388545725555,64.0,1760.0,0.1103926143667617,-25.76114542744449,25.76114542744449
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,abrupt,256,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1695.8115387265257,96.0,1760.0,0.13249828738662608,-74.18846127347433,74.18846127347433
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,abrupt,384,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,2.0,2.0,1.0,1634.024620181448,128.0,1760.0,0.13664489265946822,-135.97537981855203,135.97537981855203
q13:d43:t640:r3:rational_to_irrational,13,43,640,3,rational_to_irrational,abrupt,512,1770,1450,2090,0.6153846153846154,0.5574385243020004,True,0.0,2.0,2.0,1.0,1570.024620181448,128.0,1760.0,0.14043908617450135,-199.97537981855203,199.97537981855203
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,ordered,128,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,1.4972314842003627,0.0,1.4972314842003627,0.7486157421001813,2136.1690711825454,64.0,2080.0,0.0364904680888803,342.1690711825454,342.1690711825454
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,ordered,256,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,2177.1258643956676,128.0,1952.0,0.07837431996873787,383.1258643956676,383.1258643956676
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,ordered,384,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,2.0,0.0,2.0,1.0,2238.8524106827626,128.0,1856.0,0.172256284311154,444.85241068276264,444.85241068276264
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,ordered,512,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,2.0,0.0,2.0,1.0,2302.8524106827626,128.0,1824.0,0.3096297808626822,508.85241068276264,508.85241068276264
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,abrupt,128,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,1.4972314842003627,0.0,1.4972314842003627,0.7486157421001813,1824.0,32.0,1792.0,1.4917098271589873,30.0,30.0
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,abrupt,256,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,1870.2307552183245,96.0,1792.0,1.509192365924564,76.23075521832448,76.23075521832448
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,abrupt,384,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,2.0,0.0,2.0,1.0,1932.501945743329,96.0,1792.0,1.5051173315852913,138.5019457433291,138.5019457433291
q13:d43:t640:r4:irrational_to_rational,13,43,640,4,irrational_to_rational,abrupt,512,1794,1474,2114,0.5574385243020004,0.7692307692307693,True,2.0,0.0,2.0,1.0,1996.501945743329,96.0,1792.0,1.515967439589908,202.5019457433291,202.5019457433291
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,ordered,128,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,1.4941454760864419,1.4941454760864419,0.7470727380432209,1454.6143476283064,64.0,1568.0,0.03705587973869112,-339.3856523716936,339.3856523716936
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,ordered,256,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1410.3083143571776,128.0,1664.0,0.07785045010736773,-383.69168564282245,383.69168564282245
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,ordered,384,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,2.0,2.0,1.0,1349.0958643621645,128.0,1664.0,0.17168917195972264,-444.90413563783545,444.90413563783545
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,ordered,512,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,2.0,2.0,1.0,1285.0958643621645,128.0,1792.0,0.3038805531785837,-508.90413563783545,508.90413563783545
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,abrupt,128,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,1.4972314842003627,1.4972314842003627,0.7486157421001813,1767.662470008593,64.0,1792.0,1.4444334406967936,-26.33752999140711,26.33752999140711
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,abrupt,256,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1720.2908783414875,96.0,1792.0,1.4853819601432843,-73.70912165851246,73.70912165851246
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,abrupt,384,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,2.0,2.0,1.0,1657.8094629347772,96.0,1792.0,1.4911758252211145,-136.19053706522277,136.19053706522277
q13:d43:t640:r4:rational_to_irrational,13,43,640,4,rational_to_irrational,abrupt,512,1794,1474,2114,0.7692307692307693,0.5574385243020004,True,0.0,2.0,2.0,1.0,1593.8094629347772,96.0,1792.0,1.5150694304466614,-200.19053706522277,200.19053706522277
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,ordered,128,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,1.4956243606113693,0.0,1.4956243606113693,0.7478121803056846,2161.1065318514356,64.0,2080.0,0.06627722327720888,342.10653185143565,342.10653185143565
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,ordered,256,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,2205.7916792579304,128.0,1952.0,0.22461147824005803,386.79167925793035,386.79167925793035
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,ordered,384,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,2.0,0.0,2.0,1.0,2267.0254718608253,128.0,1952.0,0.506601829120034,448.0254718608253,448.0254718608253
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,ordered,512,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,2.0,0.0,2.0,1.0,2331.0254718608253,128.0,1824.0,0.8365905091980497,512.0254718608253,512.0254718608253
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,abrupt,128,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,1.4956243606113693,0.0,1.4956243606113693,0.7478121803056846,1851.0710803724808,64.0,1824.0,2.0,32.071080372480765,32.071080372480765
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,abrupt,256,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,1.9579271053231782,0.0,1.9579271053231782,0.9789635526615891,1895.8352036115666,96.0,1792.0,2.0,76.83520361156661,76.83520361156661
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,abrupt,384,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,2.0,0.0,2.0,1.0,1958.0845996486098,96.0,1760.0,2.0,139.0845996486098,139.0845996486098
q13:d43:t640:r5:irrational_to_rational,13,43,640,5,irrational_to_rational,abrupt,512,1819,1499,2139,0.5574385243020004,0.9230769230769231,True,2.0,0.0,2.0,1.0,2022.0845996486098,96.0,1728.0,2.0,203.0845996486098,203.0845996486098
q13:d43:t640:r5:rational_to_irrational,13,43,640,5,rational_to_irrational,ordered,128,1819,1499,2139,0.9230769230769231,0.5574385243020004,True,0.0,1.4972314842003627,1.4972314842003627,0.7486157421001813,1473.896320588581,64.0,1632.0,0.0635438236113827,-345.1036794114191,345.1036794114191
q13:d43:t640:r5:rational_to_irrational,13,43,640,5,rational_to_irrational,ordered,256,1819,1499,2139,0.9230769230769231,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1436.2605569431564,128.0,1632.0,0.22356037682569263,-382.7394430568436,382.7394430568436
q13:d43:t640:r5:rational_to_irrational,13,43,640,5,rational_to_irrational,ordered,384,1819,1499,2139,0.9230769230769231,0.5574385243020004,True,0.0,2.0,2.0,1.0,1374.6682632214959,128.0,1728.0,0.5132667683680382,-444.33173677850414,444.33173677850414
q13:d43:t640:r5:rational_to_irrational,13,43,640,5,rational_to_irrational,ordered,512,1819,1499,2139,0.9230769230769231,0.5574385243020004,True,0.0,2.0,2.0,1.0,1310.6682632214959,128.0,1760.0,0.8437395174741514,-508.33173677850414,508.33173677850414
q13:d43:t640:r5:rational_to_irrational,13,43,640,5,rational_to_irrational,abrupt,128,1819,1499,2139,0.9230769230769231,0.5574385243020004,True,0.0,1.4956243606113693,1.4956243606113693,0.7478121803056846,1792.0,32.0,1824.0,2.0,-27.0,27.0
q13:d43:t640:r5:rational_to_irrational,13,43,640,5,rational_to_irrational,abrupt,256,1819,1499,2139,0.9230769230769231,0.5574385243020004,True,0.0,1.9579271053231782,1.9579271053231782,0.9789635526615891,1746.6774764162085,96.0,1792.0,2.0,-72.32252358379151,72.32252358379151
