origin,target,origin_year,horizon,split,change,label,past_trend,base_levels,base_raw_movement,base_turn,base_diara,base_radius,base_quadrant,base_broken_diara
201903,201906,2019.1666666666667,3,holdout,-0.15000000000000002,-1.0,-0.15999999999999992,-0.28621986081205564,-0.30593543645134597,-0.3012789258626867,-0.41190527688721135,-0.40579685358524076,-0.45145120238407715,-0.5556599861922548
201904,201907,2019.25,3,holdout,-0.26000000000000006,-1.0,0.16000000000000003,-0.9588254647778655,-1.0154266373075245,-1.057845020791233,-1.1499200686361497,-1.0149194545652644,-1.1013270169227547,-1.0573612410274256
201905,201908,2019.3333333333333,3,holdout,-0.42,-1.0,-0.010000000000000009,-0.3724541788044197,-0.34891099136324694,-0.27422883819601473,-0.19871103899622472,-0.2796742795705165,-0.5310509362294968,-0.4454314027828638
201906,201909,2019.4166666666667,3,holdout,-0.55,-1.0,-0.15000000000000002,-0.3170708221277565,-0.33192113402023554,-0.3083719417895275,-0.20728828327923243,-0.23311659192076567,-0.20739660523275055,-0.36305486154060684
201907,201910,2019.5,3,holdout,0.14000000000000007,1.0,-0.26000000000000006,-0.1948309227208037,-0.17018050224029035,-0.21847443320705257,-0.2418656847760196,-0.20136009986290265,-0.3403139489477021,-0.19502285699354172
201908,201911,2019.5833333333333,3,holdout,0.55,1.0,-0.42,-0.1356512537825384,-0.132702702319215,-0.1502254795310101,-0.23901317093197255,-0.19190400981776845,-0.3489933704158438,-0.15016665377300248
201909,201912,2019.6666666666667,3,holdout,0.4,1.0,-0.55,-0.025198533266192813,-0.01239928748219317,0.0045339349113796695,-0.17176947425718037,-0.1623724127935129,-0.2806067923601025,-0.031621973868600356
201910,202001,2019.75,3,holdout,0.08999999999999997,1.0,0.14000000000000007,-0.08990180109991015,-0.10182780981018759,0.09605702020072888,-0.006231848597827994,-0.2657818679214852,-0.35308856056861615,-0.10502290426616627
201911,202002,2019.8333333333333,3,holdout,-0.26,-1.0,0.55,0.1411207152130547,0.16228331944729796,0.0454851990797439,-0.0155515929418336,0.018339484729958097,0.4752745212782357,0.1893837926702965
201912,202003,2019.9166666666667,3,holdout,-0.15000000000000002,-1.0,0.4,0.2560549879624901,0.27601628835514136,0.2141413272235302,0.1325165538869562,0.18107073289147757,0.20418251750136363,0.30068460712244105
202001,202004,2020.0,3,holdout,-0.15000000000000002,-1.0,0.08999999999999997,-0.1399460323557285,-0.16567008340692557,-0.2317536107424069,-0.1292269314740334,-0.0443659680835249,0.44039559159493885,-0.20906530150843977
202002,202005,2020.0833333333333,3,holdout,-0.6,-1.0,-0.26,-0.13966542726503814,-0.13023056540198896,-0.1492107254395702,-0.21564060178198047,-0.1913761944158579,-0.25353314912047703,-0.14592826011976356
202003,202006,2020.1666666666667,3,holdout,-0.57,-1.0,-0.15000000000000002,-0.5413875502715066,-0.5628761918870183,-0.6026943416394556,-0.6810703180314184,-0.612811793782554,-0.45666186471257997,-0.615416246185633
202004,202007,2020.25,3,holdout,-0.53,-1.0,-0.15000000000000002,-0.5599334735931883,-0.5787440131099889,-0.4870925330734844,-0.3842979642426645,-0.493085469481311,-0.4244489156553649,-0.7124416121913415
202005,202008,2020.3333333333333,3,holdout,-0.3,-1.0,-0.6,-0.22698090571118137,-0.18913368370863012,-0.30897518251532174,-0.31801565058058945,-0.2037048540316578,-0.2398461244686613,-0.014389440719819624
202006,202009,2020.4166666666667,3,holdout,-0.45000000000000007,-1.0,-0.57,-0.17495786612371975,-0.18239652459041508,-0.074410506364196,0.033081156484113736,-0.026637227776963368,-0.05311077974522585,0.13090408454946967
202007,202010,2020.5,3,holdout,-1.15,-1.0,-0.53,-0.09429830874266974,-0.0946914563613565,-0.01921193963977115,-0.08358175769822722,-0.09861202705405446,-0.22885453781292175,0.1048311360727169
202008,202011,2020.5833333333333,3,holdout,-0.5900000000000001,-1.0,-0.3,-0.14008217203223083,-0.11039793615847468,-0.2118858102199968,-0.27785461111998316,-0.22681215320288595,-0.13054254441240026,-0.15165181354333482
202009,202012,2020.6666666666667,3,holdout,-0.31999999999999995,-1.0,-0.45000000000000007,-0.17901522612155776,-0.207315206123906,-0.049891685229860726,-0.18601697503428288,-0.339162726946362,-0.1206033947184855,-0.0543953970932406
202010,202101,2020.75,3,holdout,0.1499999999999999,1.0,-1.15,-0.08323512941457863,-0.08054350672649534,-0.08417743962389825,0.018123447943697177,-0.021289455392007647,-0.021787213318664636,-0.003001098000817236
202011,202102,2020.8333333333333,3,holdout,0.07000000000000006,1.0,-0.5900000000000001,0.12451413985316824,0.10371472879261875,0.14588557276957265,0.39362553414670737,0.37394841897310016,0.012444500217889606,0.3537565028759872
202012,202103,2020.9166666666667,3,holdout,0.26,1.0,-0.31999999999999995,0.6296045161110619,0.6438672853515697,0.5903993499304311,0.7716748660181573,0.816080904420218,0.7014593877900374,0.6978945774471643
202101,202104,2021.0,3,holdout,0.49,1.0,0.1499999999999999,0.5148039293674739,0.5052717329466619,0.5436223600217508,0.619732878617085,0.5823753505870634,0.5719324924962353,0.5895808169875076
202102,202105,2021.0833333333333,3,holdout,0.53,1.0,0.07000000000000006,0.8533795391529497,0.8550252358447367,0.846879031968295,0.8140130189910714,0.8232256820144387,0.5930864698616715,0.8328170292823134
202103,202106,2021.1666666666667,3,holdout,0.6599999999999999,1.0,0.26,0.5887491956307062,0.5806642783149782,0.5859427312750879,0.6317201157546448,0.6423055550732527,0.8201768464332069,0.5659822895726976
202104,202107,2021.25,3,holdout,0.35000000000000003,1.0,0.49,0.08496924649163548,0.0614616663737842,0.11589624451469804,0.17023640479384033,0.13776972423766903,-0.013122726305830064,0.007058775401575033
202105,202108,2021.3333333333333,3,holdout,0.02999999999999997,1.0,0.53,0.025763138006208143,0.026003535070155966,0.026121097816770147,0.030783031101923493,0.021652474327209403,-0.05892325621432706,-0.11455100121015391
202106,202109,2021.4166666666667,3,holdout,-0.44,-1.0,0.6599999999999999,-0.07360592629748391,-0.08813343685823816,-0.11335345427807517,-0.23092604195684102,-0.16418926671885212,-0.15726714511962311,-0.1463622518429402
202107,202110,2021.5,3,holdout,-0.5800000000000001,-1.0,0.35000000000000003,0.22333260655259995,0.2468379814948254,0.31130936170788387,0.21847241942888984,0.11714043070057693,0.14610827359111483,0.0004277385871075262
202108,202111,2021.5833333333333,3,holdout,-0.5,-1.0,0.02999999999999997,0.2300518110221913,0.23067533982066224,0.2394447696160495,0.1185134089842628,0.07304619303574221,0.21466235985581467,0.1508158597859811
202109,202112,2021.6666666666667,3,holdout,-0.5700000000000001,-1.0,-0.44,-0.13888393820697373,-0.17327232175350923,-0.12184534758711565,-0.18392232232323277,-0.2383913653654093,-0.182507252096669,-0.10381689584852966
202110,202201,2021.75,3,holdout,0.010000000000000009,1.0,-0.5800000000000001,-0.23544162295860027,-0.23323199613779866,-0.2814859791816896,-0.1186756260009803,-0.10431653325626503,0.012498771686260346,-0.15878282893609988
202111,202202,2021.8333333333333,3,holdout,0.19999999999999996,1.0,-0.5,0.11289189734942598,0.1073603440684993,0.10130320403239193,0.25131021731870723,0.2685235862234639,0.34705006931651733,0.2749166107708817
202112,202203,2021.9166666666667,3,holdout,0.2300000000000001,1.0,-0.5700000000000001,0.43646129768047226,0.44328042746138946,0.4558072497556726,0.6233493508133261,0.5975609009261502,0.6963346459854658,0.5644437078631285
202201,202204,2022.0,3,holdout,-0.13,-1.0,0.010000000000000009,0.9374451267839812,0.9541382940462149,0.904620505121092,0.9614704417182047,1.012364564375624,0.7771936742455363,1.1087754894761668
202202,202205,2022.0833333333333,3,holdout,-0.33999999999999997,-1.0,0.19999999999999996,0.9414454529473308,0.945778312716859,0.9759449221986793,0.9764455471588414,0.9430140931151985,0.9649354554223217,0.9477827654611716
202203,202206,2022.1666666666667,3,holdout,0.06999999999999995,1.0,0.2300000000000001,0.6154736002417548,0.5984084605761696,0.6509994574915973,0.6986270333857819,0.6246254253248632,0.7237176338278931,0.6492226081937361
202204,202207,2022.25,3,holdout,0.33999999999999997,1.0,-0.13,0.9120623667730151,0.9409298205610254,0.874184060170392,0.9161210753068231,0.9215286254106428,0.9994515302901501,0.9529887384100244
202205,202208,2022.3333333333333,3,holdout,0.06000000000000005,1.0,-0.33999999999999997,0.6718455956831546,0.6574018176345692,0.6929978075711178,0.7878919856945439,0.749492629326558,1.1783567994067439,0.7213256528556009
202206,202209,2022.4166666666667,3,holdout,-0.29000000000000004,-1.0,0.06999999999999995,0.8397835164505971,0.8532403256459935,0.8222471223962315,0.9100715007507165,0.9277754677018022,0.9388319707649992,0.9026589392174853
202207,202210,2022.5,3,holdout,-0.42999999999999994,-1.0,0.33999999999999997,0.4982337846011059,0.46303641458390454,0.509773264015696,0.5954157661637289,0.5922824024984432,0.6157567175879134,0.4409982828573268
202208,202211,2022.5833333333333,3,holdout,0.19999999999999996,1.0,0.06000000000000005,0.6584918288219147,0.6886522027160892,0.6829995580463977,0.7439905233087271,0.7018287367982692,0.9491815249113188,0.5760255976055995
202209,202212,2022.6666666666667,3,holdout,0.20000000000000007,1.0,-0.29000000000000004,0.7152696427334894,0.6985163484246155,0.6933475035672618,0.6980205579458765,0.7183220548599559,0.7531694885888297,0.6835121644517284
202210,202301,2022.75,3,holdout,0.20999999999999996,1.0,-0.42999999999999994,0.4376573491192017,0.4023787610546397,0.43549175110386296,0.43283022485070394,0.43465658407160607,0.3879708453732435,0.427129133572754
202211,202302,2022.8333333333333,3,holdout,0.14,1.0,0.19999999999999996,0.48068202809944227,0.47992985032580876,0.46366915478626247,0.4737216994134812,0.49818371800123645,0.9427564888463114,0.47169011762521396
202212,202303,2022.9166666666667,3,holdout,0.73,1.0,0.20000000000000007,0.8987378282797527,0.9241565869126963,0.9170788443396543,0.8738776581339304,0.8608783905783368,0.8791844366595998,0.8208256677797023
202301,202304,2023.0,3,holdout,1.02,1.0,0.20999999999999996,1.0429015538335236,1.0390429573815785,1.049421458812738,0.9965152831844424,0.9843140762046763,0.9511993988947335,1.0215070845920244
202302,202305,2023.0833333333333,3,holdout,1.0899999999999999,1.0,0.14,0.5892659857948036,0.546355769801921,0.5929938554514265,0.6101772217297785,0.5955212647987541,0.6664640335005723,0.6797376639746061
202303,202306,2023.1666666666667,3,holdout,1.08,1.0,0.73,0.7153750202039387,0.7284560880625223,0.6943349390387308,0.7432872329337059,0.7604578459022147,0.9345650778126944,0.7849114274636555
202304,202307,2023.25,3,holdout,0.96,1.0,1.02,0.7942342797357492,0.7877146749194868,0.8015860585462534,0.8087359758634785,0.8173670713670633,0.6473305052742994,0.7806414058833293
202305,202308,2023.3333333333333,3,holdout,1.09,1.0,1.0899999999999999,0.4027757851084881,0.4074119607989674,0.4032317097581426,0.4426574193917821,0.45240660255049875,0.29487713100555535,0.44959464696843837
202306,202309,2023.4166666666667,3,holdout,0.7,1.0,1.08,0.3820487397682525,0.3791680874819329,0.3653940200216842,0.44623801361429677,0.4745860848456184,0.43147120527642074,0.417205517090922
202307,202310,2023.5,3,holdout,0.3900000000000001,1.0,0.96,-0.38143106334027144,-0.4168486546557044,-0.4280000624354323,-0.37330529861003303,-0.30589315082974466,-0.4755983694219438,-0.2424370007974522
202308,202311,2023.5833333333333,3,holdout,0.44999999999999973,1.0,1.09,-0.4016529329792002,-0.3987601628843782,-0.3831003485483923,-0.34705699454248395,-0.3423052312841059,-0.38369748366689976,-0.32701886694544774
202309,202312,2023.6666666666667,3,holdout,0.16000000000000014,1.0,0.7,-0.24688866608721366,-0.22489694356537887,-0.23803010968112853,-0.2376644626753206,-0.22040340612891646,-0.2530296396026694,-0.19555057944066329
202310,202401,2023.75,3,holdout,0.11999999999999988,1.0,0.3900000000000001,-0.22190019304012948,-0.19090994329742234,-0.21008525631420844,-0.2797951312865486,-0.275543608335077,-0.3028408687295738,-0.21746118600674413
202311,202402,2023.8333333333333,3,holdout,-0.5399999999999998,-1.0,0.44999999999999973,-0.5718427830536371,-0.6023288488762766,-0.5746349161912346,-0.6125665915570799,-0.607175445358877,-0.6506332729027425,-0.5880090464319665
202312,202403,2023.9166666666667,3,holdout,-0.71,-1.0,0.16000000000000014,-1.1336672637465333,-1.160708332868049,-1.1506561307591134,-1.2437534525417508,-1.206343242644506,-1.3481195819975682,-1.1554886629852654
202401,202404,2024.0,3,holdout,-0.7799999999999999,-1.0,0.11999999999999988,-1.047363748161263,-1.0558994475738441,-1.0148490384389006,-1.0678546444077057,-1.0957161224779366,-0.896332180977728,-1.0746366863544516
202402,202405,2024.0833333333333,3,holdout,-1.06,-1.0,-0.5399999999999998,-0.5645087144130645,-0.5470760769361442,-0.5432639521166593,-0.52693955948571,-0.5459240209242338,-0.4945338064847263,-0.6010993216996752
202403,202406,2024.1666666666667,3,holdout,-0.8500000000000001,-1.0,-0.71,-1.0675252364662067,-1.1000173802636959,-1.094068408440378,-1.0976382352655036,-1.0778354346827903,-1.0624405332123061,-1.0919971734938636
202404,202407,2024.25,3,holdout,-0.73,-1.0,-0.7799999999999999,-0.7862338736448562,-0.7843753931698058,-0.7570038881532568,-0.725286796848875,-0.7563900242905276,-0.8915580301787128,-0.8235479152191288
202405,202408,2024.3333333333333,3,holdout,-0.38999999999999996,-1.0,-1.06,-0.46856720138268526,-0.4312398930065888,-0.48532531323384354,-0.5340405217120013,-0.5042373396476091,-0.5680807609146686,-0.464814245892881
202406,202409,2024.4166666666667,3,holdout,-0.36,-1.0,-0.8500000000000001,-0.6397182948533726,-0.6411379746943295,-0.6155059267411742,-0.7091416889787974,-0.7277090722525539,-0.7594247069882831,-0.6662875001066713
202407,202410,2024.5,3,holdout,-0.44,-1.0,-0.73,-0.9137784241476608,-0.9384107175839231,-0.9212121999488214,-1.0339514283813582,-1.0411231309216427,-0.9111001436907624,-0.9835646675829723
202408,202411,2024.5833333333333,3,holdout,-0.07,-1.0,-0.38999999999999996,-0.7741696521298087,-0.758315476801297,-0.7834248697266968,-1.0081291196829578,-0.9888346121017357,-0.9196100711205407,-0.8812307422048558
202409,202412,2024.6666666666667,3,holdout,-0.47,-1.0,-0.36,-0.738697134365534,-0.7612983221719885,-0.7461825973933152,-0.8072504658366304,-0.8077371886142282,-0.8694778668885028,-0.9065251697450578
202410,202501,2024.75,3,holdout,-0.52,-1.0,-0.44,-0.27707405871699786,-0.2495294569050037,-0.2888069995438719,-0.3738056941972363,-0.3398709784442595,-0.5452703393335885,-0.4870434223565526
202411,202502,2024.8333333333333,3,holdout,-0.34,-1.0,-0.07,-0.3574566488461879,-0.377796234946183,-0.31907161817842533,-0.39063141749615404,-0.4405014069201365,-0.49037898051389983,-0.5041296519472184
202412,202503,2024.9166666666667,3,holdout,0.63,1.0,-0.47,-0.49793384256166606,-0.5008969340034912,-0.5814018195761339,-0.5057721807496814,-0.43453099320421906,-0.43588392483233707,-0.479913037331789
202501,202504,2025.0,3,holdout,0.68,1.0,-0.52,-0.3042169666759432,-0.29955618958526936,-0.2557237304855046,-0.2868172557748746,-0.31540584391969106,-0.36905236462274527,-0.4527416093659692
202502,202505,2025.0833333333333,3,holdout,0.31,1.0,-0.34,-0.13315550627911177,-0.1507089275996849,-0.09841334757519508,0.0063066674591644376,-0.03295498769827358,-0.24697316590811147,-0.13351184899575957
202503,202506,2025.1666666666667,3,holdout,-0.04,-1.0,0.63,-0.3181830758589267,-0.3178681836656335,-0.2874381050320419,-0.1884688377964505,-0.2670312445817127,-0.36649923379717086,-0.308336920144887
202504,202507,2025.25,3,holdout,0.05,1.0,0.68,0.3016711075310862,0.34985967735045354,0.16209070375890378,-0.05586691374018042,0.12161563768533491,0.253008703354571,0.33274003002189034
202505,202508,2025.3333333333333,3,holdout,-0.03,-1.0,0.31,-0.17524415075371527,-0.1913890663826973,-0.06348691077328456,-0.32220132654844746,-0.4401880540826345,-0.028070051974308258,-0.1840406558321884
202506,202509,2025.4166666666667,3,holdout,-0.31,-1.0,-0.04,-0.6153128135499991,-0.6292171864442295,-0.6015038728622547,-0.7774269094505762,-0.8613340661763657,-0.7169641726711548,-0.6290998665470444
202507,202510,2025.5,3,holdout,-0.47,-1.0,0.05,-0.7009483076350659,-0.695637202377009,-0.7727834887329409,-0.7649213030659658,-0.7266389136878308,-0.7125639864126526,-0.7760129407756321
202508,202511,2025.5833333333333,3,holdout,-0.5700000000000001,-1.0,-0.03,-0.5174458426029254,-0.5171875895387954,-0.5235303416548165,-0.2167528935239692,-0.21115951491674673,-0.1218122568319116,-0.5748474338751457
202509,202512,2025.6666666666667,3,holdout,-0.19,-1.0,-0.31,-0.2519698260822908,-0.2360011963735644,-0.260664341593434,-0.05013834095128766,-0.001344268434630369,-0.31857803714894006,-0.27357541906348704
200801,200807,2008.0,6,evaluation,1.75,1.0,-1.42,1.7874251476176237,1.7984330625266187,1.800895810396937,1.8283813320789313,1.7943193414611933,1.8097734537072556,1.757246965581788
200802,200808,2008.0833333333333,6,evaluation,1.66,1.0,-1.13,1.925214329880644,1.9321474329949482,1.921277401000888,1.9443060478646879,1.948351445396985,1.8030753172416314,1.8649896622674178
200803,200809,2008.1666666666667,6,evaluation,0.8899999999999999,1.0,-0.1299999999999999,1.9549120767166033,1.9699026717943633,1.8962361995143684,1.8719899112891352,1.937918755034426,2.0035213700883405,1.9166958459321592
200804,200810,2008.25,6,evaluation,0.5900000000000001,1.0,0.5199999999999999,1.5347232539175042,1.544365507266703,1.5539298788291778,1.5460523511371913,1.5142381301407708,1.5706028936278003,1.4149354901314677
200805,200811,2008.3333333333333,6,evaluation,0.27,1.0,0.9400000000000001,0.8022812189022815,0.799824782721251,0.7972973816541951,0.8199188551102934,0.8155364853598839,0.6532175723044464,0.7814042148746702
200806,200812,2008.4166666666667,6,evaluation,-0.46,-1.0,1.1700000000000002,0.2651272701855151,0.24670175685419307,0.27747708651303615,0.2794114893578663,0.2676225282263891,0.12742047252055289,0.2936481591162863
200807,200901,2008.5,6,evaluation,-0.96,-1.0,1.75,-0.16177905353361224,-0.18277160802312706,-0.20525006862594566,-0.28179281039516546,-0.21890025396662746,-0.27517219865354714,0.05809043859340568
200808,200902,2008.5833333333333,6,evaluation,-0.6699999999999999,-1.0,1.66,-0.11809373346394705,-0.12280880124739998,-0.06991232341874132,-0.2276017654019327,-0.24131019448431615,-0.07145186816219176,-0.12836832187962186
200809,200903,2008.6666666666667,6,evaluation,-0.43999999999999995,-1.0,0.8899999999999999,0.10631041705824268,0.1088022578833718,0.2839852705791702,0.22248579051877218,0.009229930002260384,0.11364582356426103,0.2566527617698803
200810,200904,2008.75,6,evaluation,0.04999999999999999,1.0,0.5900000000000001,0.4167281175266513,0.4197255562527232,0.1987607435124964,0.19775252675991595,0.44415965071004476,0.5944775531913216,0.582741200123183
200811,200905,2008.8333333333333,6,evaluation,0.54,1.0,0.27,0.7025829740543424,0.6984866030726993,0.830639174249599,0.9226724704436862,0.7994174844145328,0.5510087948685903,0.6293950823672917
200812,200906,2008.9166666666667,6,evaluation,1.3900000000000001,1.0,-0.46,0.8104973030464231,0.8065190434511964,0.753570615859374,0.8970036359172322,0.959792614468385,0.8122547667506739,0.7682929308961601
200901,200907,2009.0,6,evaluation,1.69,1.0,-0.96,1.1446650007332124,1.1539554533654632,1.1530255256393889,1.1997177437073745,1.238831881675369,1.2611875861170576,1.242004272534761
200902,200908,2009.0833333333333,6,evaluation,1.33,1.0,-0.6699999999999999,1.0269894402521815,1.0253418765976117,1.0727051533738128,0.9532211988438206,0.9273473167683656,1.1096463025459125,0.9863959387533473
200903,200909,2009.1666666666667,6,evaluation,1.4,1.0,-0.43999999999999995,0.6738055061552661,0.6624031088743776,0.6804720820175355,0.620918974028491,0.5891297133547405,1.0706786575472453,0.6477638750343677
200904,200910,2009.25,6,evaluation,1.21,1.0,0.04999999999999999,0.4402132809066154,0.4321675973888541,0.3490892846884579,0.24052605668878208,0.3696539301368075,0.36007300213090493,0.48341778095440957
200905,200911,2009.3333333333333,6,evaluation,1.32,1.0,0.54,0.40756182405952557,0.43346152770148005,0.4032980426013636,0.4230958526021322,0.40813915755690855,0.4608833169323536,0.46162601845377715
200906,200912,2009.4166666666667,6,evaluation,1.32,1.0,1.3900000000000001,0.1278051287126971,0.14957747723467257,0.20841147263775706,0.3787277620604257,0.27020371800803167,0.11120165473208662,0.10160951351719665
200907,201001,2009.5,6,evaluation,0.74,1.0,1.69,-0.30737726389987136,-0.2997338096401009,-0.33054920330766024,-0.24101418680375913,-0.24674612040678146,-0.333097990719858,-0.3064475918131789
200908,201002,2009.5833333333333,6,evaluation,0.5599999999999999,1.0,1.33,-0.7155721964815095,-0.7161393488836513,-0.7023642746464874,-0.7494032467144226,-0.7861173751291622,-0.7274470729056739,-0.7040838524884374
200909,201003,2009.6666666666667,6,evaluation,0.39,1.0,1.4,-0.5651289402504013,-0.5695678385024121,-0.5369987358738623,-0.5762937136077341,-0.6262157050124004,-0.4505240082106087,-0.41437759680172903
200910,201004,2009.75,6,evaluation,-0.3999999999999999,-1.0,1.21,-0.36163247898053946,-0.3535306460364779,-0.33788641901139305,-0.28271310757474954,-0.3352701595261064,-0.42463915972054284,-0.0510421613091821
200911,201005,2009.8333333333333,6,evaluation,-1.64,-1.0,1.32,-0.6624292037322526,-0.6599591645779223,-0.6521966526789471,-0.5563322073737822,-0.5871430503266885,-0.7074339740601742,-0.498383039731363
200912,201006,2009.9166666666667,6,evaluation,-2.43,-1.0,1.32,-0.7386973397781634,-0.7301309901684485,-0.7464972513179423,-0.726322743010986,-0.7265818477948287,-0.751675524252562,-0.7136778484515609
201001,201007,2010.0,6,evaluation,-2.32,-1.0,0.74,-1.0459442759461535,-1.046884751556818,-1.0641709138447077,-1.1833880087509687,-1.1407212751664804,-1.0346349983466396,-1.172377503141
201002,201008,2010.0833333333333,6,evaluation,-2.51,-1.0,0.5599999999999999,-0.9803554018796866,-0.9799240314541365,-1.002745972750303,-1.1169386281962748,-1.0783410642783802,-0.9327528844624914,-1.1131061697748736
201003,201009,2010.1666666666667,6,evaluation,-2.63,-1.0,0.39,-0.6793971064979051,-0.6799082560787945,-0.7546370594153642,-0.7809095916086924,-0.7024829970313761,-0.7475085774547835,-0.7248103882789836
201004,201010,2010.25,6,evaluation,-2.21,-1.0,-0.3999999999999999,-0.7859896731993415,-0.7936182312040301,-0.8708709140093384,-0.9307294944691268,-0.8033111662098041,-0.8607580397345037,-0.7893264664111272
201005,201011,2010.3333333333333,6,evaluation,-1.4200000000000002,-1.0,-1.64,-0.6023194786492907,-0.6217656949084112,-0.5885254032620474,-0.6088129710789084,-0.6017805262968353,-0.5380294097938944,-0.5363238628506406
201006,201012,2010.4166666666667,6,evaluation,-1.0099999999999998,-1.0,-2.43,-0.00816073622438443,-0.02350619279367236,0.1961724296999231,0.34775805782493857,0.08770792319969178,-0.14460080623738028,-0.22815754417197168
201007,201101,2010.5,6,evaluation,-0.8099999999999999,-1.0,-2.32,0.566158361516133,0.5645641310490753,0.691998292410885,0.8174236279468096,0.6372733732107643,0.5817325768242994,0.40323371946208864
201008,201102,2010.5833333333333,6,evaluation,0.07000000000000006,1.0,-2.51,0.9776138816840967,0.9817124241375413,1.0360922873644796,1.1054235881459062,0.9895173866029421,0.9959114135519889,0.7789993417943105
201009,201103,2010.6666666666667,6,evaluation,0.5800000000000001,1.0,-2.63,1.0252511108894358,1.0182472779305485,1.0548135999415227,1.107409898708312,1.0527650896531784,1.0634832511132197,0.8448389520315682
201010,201104,2010.75,6,evaluation,0.9099999999999999,1.0,-2.21,1.2223791403586841,1.2186536005181337,1.1989185883740783,1.2068620445670861,1.2242931950698792,1.2487104416407475,1.1354891766208275
201011,201105,2010.8333333333333,6,evaluation,1.04,1.0,-1.4200000000000002,1.4479368987651864,1.4458488764714417,1.4260087113769222,1.390959665123453,1.4177781436932162,1.513475803130022,1.4206162467650716
201012,201106,2010.9166666666667,6,evaluation,1.38,1.0,-1.0099999999999998,1.5010474299198957,1.5056336484435118,1.4842714998627333,1.4639886888751223,1.4820658152238069,1.6985404371884063,1.557433146532866
201101,201107,2011.0,6,evaluation,1.47,1.0,-0.8099999999999999,1.5368808814155928,1.5529098094732892,1.5343455467957994,1.5480827409256501,1.5500611188176006,1.5157002427834732,1.548785396551367
201102,201108,2011.0833333333333,6,evaluation,0.6,1.0,0.07000000000000006,1.4128217238791563,1.4216279945460357,1.4041290109093922,1.397662141821769,1.4191682569840467,1.332314743222053,1.3682013669060742
201103,201109,2011.1666666666667,6,evaluation,0.21999999999999997,1.0,0.5800000000000001,1.0915106985576513,1.084804809181026,1.1434078003238404,1.1592878759391512,1.1001497200747246,1.101564798736981,1.0784504897322604
201104,201110,2011.25,6,evaluation,-0.19000000000000006,-1.0,0.9099999999999999,0.6479690745016883,0.6323635564328587,0.6781686748268195,0.7231501261116126,0.6815467346902064,0.5482826449069749,0.6417840251093228
201105,201111,2011.3333333333333,6,evaluation,-0.56,-1.0,1.04,0.48240985078513443,0.4733112739590015,0.4918436182633815,0.524771991022346,0.5084958239981643,0.38565545399011936,0.3937657773822052
201106,201112,2011.4166666666667,6,evaluation,-0.8,-1.0,1.38,0.2303535748234258,0.21991760836061197,0.2213623578000313,0.1934564167451306,0.21047932308325182,0.14789777220225575,0.10567800565435813
201107,201201,2011.5,6,evaluation,-0.7000000000000001,-1.0,1.47,0.2077974855903123,0.20203627425417398,0.2328793643369647,0.15007100604783802,0.13157622546533235,0.18195017276309527,-0.021480496681564404
201108,201202,2011.5833333333333,6,evaluation,0.050000000000000044,1.0,0.6,0.08286572290358739,0.07585728168789493,0.13355755802701555,0.13644083500099252,0.060423426361841476,0.33073534835163954,0.0017802411345796965
201109,201203,2011.6666666666667,6,evaluation,0.28,1.0,0.21999999999999997,0.18893642801908736,0.16954727138700487,0.10211496147096252,0.1403850121029224,0.22733325850906372,0.08924981546188232,0.25514564882478497
201110,201204,2011.75,6,evaluation,0.6400000000000001,1.0,-0.19000000000000006,0.6329914679570525,0.632744127718112,0.590023418850204,0.623614966456095,0.6765618893024418,0.8577930283836441,0.7063849191834805
201111,201205,2011.8333333333333,6,evaluation,0.9100000000000001,1.0,-0.56,0.741486867940069,0.7442682822658864,0.7980550573669132,0.8097508499005817,0.7764339532043716,0.781407582686106,0.7868200953137756
201112,201206,2011.9166666666667,6,evaluation,1.19,1.0,-0.8,1.1161041614197431,1.1122885361243644,1.202166697008535,1.1974373120080772,1.1133888942193282,1.1551833782103265,1.1438323112876578
201201,201207,2012.0,6,evaluation,1.37,1.0,-0.7000000000000001,1.286757732087521,1.2966507860214445,1.2600464020601043,1.2304469831674494,1.2533606446525871,1.3802375467202799,1.3273534669347677
201202,201208,2012.0833333333333,6,evaluation,1.27,1.0,0.050000000000000044,1.274684206445763,1.2885136373132797,1.2155354049464269,1.1387026153802247,1.2079706707433302,1.132109428100135,1.4085180352678977
201203,201209,2012.1666666666667,6,evaluation,0.9199999999999999,1.0,0.28,1.0913295310997433,1.0954807511729652,1.139895052077345,1.0986722878633157,1.0458991166705567,0.9141310518417674,1.3391310565787127
201204,201210,2012.25,6,evaluation,0.52,1.0,0.6400000000000001,0.4256852949873321,0.4169145947792575,0.39146773757102504,0.41496507077903355,0.448688559392622,0.1864956823798202,0.5310023342197845
201205,201211,2012.3333333333333,6,evaluation,0.51,1.0,0.9100000000000001,-0.12153829999317212,-0.12943054485920397,-0.12644738467951783,-0.07791021832917044,-0.07465668797343131,-0.34336787832290644,-0.10423510917810425
201206,201212,2012.4166666666667,6,evaluation,-0.27,-1.0,1.19,-0.3195654477313554,-0.3208124350849435,-0.36835620388874457,-0.32278212838271036,-0.272809376231277,-0.32786287687204496,-0.36425483094428435
201207,201301,2012.5,6,evaluation,-0.86,-1.0,1.37,-0.39833799987044904,-0.39739860073623334,-0.4255736636594417,-0.39496047518255895,-0.36512683458790407,-0.4271961990334746,-0.3334760266329234
