split,video,file,track_id,segment_index,start_frame,candidate,increment_ara,local_directed,parent_directed,local_reverse_orientation,parent_reverse_orientation,local_reversible,parent_reversible,local_reversible_sign,parent_reversible_sign,return_mae
evaluation,V10,V10_Amp0.25_umf1.5.csv,748,0,1532,three_eighths,1.25,0.7476067376832862,0.5147583724376732,0.7296233996914918,0.5525947785408571,0.7296233996914918,0.5147583724376732,-1.0,1.0,0.13517433948536706
evaluation,V10,V10_Amp0.25_umf1.5.csv,748,0,1532,one_over_e,1.2642411176571153,0.7333656200261709,0.4851084603746454,0.7153822820343765,0.4801003466384177,0.7153822820343765,0.4801003466384177,-1.0,-1.0,0.18456305463716224
evaluation,V10,V10_Amp0.25_umf1.5.csv,748,0,1532,one_third,1.3333333333333335,0.6642734043499527,0.36407188812581426,0.6462900663581583,0.425841238867414,0.6462900663581583,0.36407188812581426,-1.0,1.0,0.41151427961675174
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,persistence,0.0,0.047382767681820814,0.29348807380212705,0.047382767681820814,0.29348807380212705,0.047382767681820814,0.29348807380212705,1.0,1.0,0.09527063283304892
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,ridge,1.0,0.9526172323181792,0.4289787125008959,0.9526172323181792,0.4289787125008959,0.9526172323181792,0.4289787125008959,1.0,1.0,0.6302744148885789
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,silver_conjugate,1.1715728752538097,0.8086417009339315,0.5242960485115669,0.8161904682919359,0.5486397734007866,0.8086417009339315,0.5242960485115669,1.0,1.0,0.399823158579808
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,two_fifths,1.2,0.7834298791320256,0.4747753661180656,0.7877633435457456,0.578708270861475,0.7834298791320256,0.4747753661180656,1.0,1.0,0.33410423022716196
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,phi,1.2360679774997896,0.7536070058357043,0.48092491748991906,0.7639320225002104,0.5479879430261647,0.7536070058357043,0.48092491748991906,1.0,1.0,0.13261470926798694
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,fibonacci_8_21,1.2380952380952381,0.7515797452402557,0.4687613539172273,0.7619047619047619,0.5831964910432827,0.7515797452402557,0.4687613539172273,1.0,1.0,0.14001444291886736
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,three_eighths,1.25,0.7396749833354939,0.4798806405326843,0.75,0.5661257016257619,0.7396749833354939,0.4798806405326843,1.0,1.0,0.1797446241584557
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,one_over_e,1.2642411176571153,0.7254338656783785,0.5252541485836355,0.7357588823428847,0.5530825163957775,0.7254338656783785,0.5252541485836355,1.0,1.0,0.263911269204835
evaluation,V10,V10_Amp0.25_umf1.5.csv,785,0,1598,one_third,1.3333333333333335,0.6666666666666665,0.3731785928645457,0.6666666666666665,0.43678602613398,0.6666666666666665,0.3731785928645457,1.0,1.0,0.4257640280035379
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,persistence,0.0,0.0439286816831026,0.1549848390608204,0.0439286816831026,0.1549848390608204,0.0439286816831026,0.1549848390608204,1.0,1.0,0.09949474023954752
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,ridge,1.0,0.9560713183168974,0.6401584757556718,0.9560713183168974,0.6401584757556718,0.9560713183168974,0.6401584757556718,1.0,1.0,0.6440365348343852
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,silver_conjugate,1.1715728752538097,0.8387998992211856,0.5154705883582411,0.8092749755691615,0.5651420802165048,0.8092749755691615,0.5154705883582411,-1.0,1.0,0.3955990511733094
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,two_fifths,1.2,0.8103727744749953,0.5608004854741728,0.7808478508229713,0.5221729439843179,0.7808478508229713,0.5221729439843179,-1.0,-1.0,0.32730210068650084
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,phi,1.2360679774997896,0.7743047969752057,0.3778971990641864,0.7447798733231816,0.4848760104246417,0.7447798733231816,0.3778971990641864,-1.0,1.0,0.1439562514103904
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,fibonacci_8_21,1.2380952380952381,0.7722775363797572,0.35401753220615806,0.7427526127277331,0.4882777524767463,0.7427526127277331,0.35401753220615806,-1.0,1.0,0.15071378672855187
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,three_eighths,1.25,0.7603727744749953,0.46751693733356814,0.7308478508229712,0.5192900841371915,0.7308478508229712,0.46751693733356814,-1.0,1.0,0.20255042723839897
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,one_over_e,1.2642411176571153,0.74613165681788,0.5537766510656126,0.7166067331658559,0.5157574998558523,0.7166067331658559,0.5157574998558523,-1.0,-1.0,0.2737560155239753
evaluation,V10,V10_Amp0.25_umf1.5.csv,871,0,1754,one_third,1.3333333333333335,0.6770394411416618,0.4943863758413445,0.6475145174896377,0.544493722682347,0.6475145174896377,0.4943863758413445,-1.0,1.0,0.39385351033989285
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,persistence,0.0,0.07318085235181648,0.31442525257999177,0.07318085235181648,0.31442525257999177,0.07318085235181648,0.31442525257999177,1.0,1.0,0.09515576460269999
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,ridge,1.0,0.9268191476481835,0.5406794939396358,0.9268191476481835,0.5406794939396358,0.9268191476481835,0.5406794939396358,1.0,1.0,0.6383504048187831
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,silver_conjugate,1.1715728752538097,0.8397176746698993,0.4532986900336988,0.8058566168826662,0.5516022098372915,0.8058566168826662,0.4532986900336988,-1.0,1.0,0.3999380268101569
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,two_fifths,1.2,0.8112905499237091,0.46084716047525554,0.7774294921364759,0.5333479377515715,0.7774294921364759,0.46084716047525554,-1.0,1.0,0.33925994975238244
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,phi,1.2360679774997896,0.7752225724239195,0.5273409774425946,0.7413615146366863,0.5163647194593022,0.7413615146366863,0.5163647194593022,-1.0,-1.0,0.11460487996332709
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,fibonacci_8_21,1.2380952380952381,0.7731953118284709,0.46855042017459025,0.7393342540412378,0.5439142818200016,0.7393342540412378,0.46855042017459025,-1.0,1.0,0.12028669579267097
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,three_eighths,1.25,0.761290549923709,0.5171569230308108,0.7274294921364759,0.5443526244466814,0.7274294921364759,0.5171569230308108,-1.0,1.0,0.19092057590904352
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,one_over_e,1.2642411176571153,0.7470494322665937,0.5336136307617938,0.7131883744793606,0.46910682009445615,0.7131883744793606,0.46910682009445615,-1.0,-1.0,0.26402613743518394
evaluation,V10,V10_Amp0.25_umf1.5.csv,925,0,1871,one_third,1.3333333333333335,0.6779572165903756,0.4249268088210738,0.6440961588031424,0.43382358969747514,0.6440961588031424,0.4249268088210738,-1.0,1.0,0.4032547822796469
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,persistence,0.0,0.045432516346995744,0.1737337119560154,0.045432516346995744,0.1737337119560154,0.045432516346995744,0.1737337119560154,1.0,1.0,0.10018909910472791
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,ridge,1.0,0.9545674836530043,0.6650661454168523,0.9545674836530043,0.6650661454168523,0.9545674836530043,0.6650661454168523,1.0,1.0,0.6208692223816626
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,silver_conjugate,1.1715728752538097,0.8078917952812761,0.4946748547923221,0.818054350271195,0.5019213778998108,0.8078917952812761,0.4946748547923221,1.0,1.0,0.39490469230812897
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,two_fifths,1.2,0.7794646705350858,0.5516642900629556,0.8117149993063009,0.5179284211340249,0.7794646705350858,0.5179284211340249,1.0,-1.0,0.3375272196738735
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,phi,1.2360679774997896,0.7433966930352962,0.4940230244177002,0.781368523242483,0.5696952599328355,0.7433966930352962,0.4940230244177002,1.0,1.0,0.14007651605426333
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,fibonacci_8_21,1.2380952380952381,0.7413694324398477,0.5244870431240143,0.7793412626470344,0.5777839063162047,0.7413694324398477,0.5244870431240143,1.0,1.0,0.14142802311789535
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,three_eighths,1.25,0.7325634992577275,0.47374758815175877,0.7674365007422725,0.45668753013503105,0.7325634992577275,0.45668753013503105,1.0,-1.0,0.17555451318973733
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,one_over_e,1.2642411176571153,0.7183223816006121,0.5635133567947364,0.7531953830851572,0.4920601816660761,0.7183223816006121,0.4920601816660761,1.0,-1.0,0.258992802933156
evaluation,V10,V10_Amp0.25_umf1.5.csv,990,0,1989,one_third,1.3333333333333335,0.649230165924394,0.4897925293375591,0.6841031674089391,0.5150023766037144,0.649230165924394,0.4897925293375591,1.0,1.0,0.4037199231724042
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,persistence,0.0,0.08043342843054857,0.2976063437768788,0.08043342843054857,0.2976063437768788,0.08043342843054857,0.2976063437768788,1.0,1.0,0.1136259161605336
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,ridge,1.0,0.9195665715694514,0.45421826761273,0.9195665715694514,0.45421826761273,0.9195665715694514,0.45421826761273,1.0,1.0,0.6034007637023365
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,silver_conjugate,1.1715728752538097,0.7857928678206412,0.5253900708998709,0.869981918705611,0.5896726847575093,0.7857928678206412,0.5253900708998709,1.0,1.0,0.3814678752523233
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,two_fifths,1.2,0.7573657430744509,0.4608388622637012,0.8415547939594208,0.48131948657936174,0.7573657430744509,0.4608388622637012,1.0,1.0,0.3229681423847804
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,phi,1.2360679774997896,0.7212977655746613,0.4479964555418525,0.8054868164596312,0.4924118394219006,0.7212977655746613,0.4479964555418525,1.0,1.0,0.152593046869002
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,fibonacci_8_21,1.2380952380952381,0.7192705049792127,0.4719479260441801,0.8034595558641826,0.5021810702101768,0.7192705049792127,0.4719479260441801,1.0,1.0,0.15394455393263398
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,three_eighths,1.25,0.7073657430744509,0.5904717915104674,0.7915547939594207,0.568680513420639,0.7073657430744509,0.568680513420639,1.0,-1.0,0.16649079564473138
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,one_over_e,1.2642411176571153,0.6942040883834639,0.5858093533946485,0.7773136763023054,0.44763381567492977,0.6942040883834639,0.44763381567492977,1.0,-1.0,0.2455559858773503
evaluation,V10,V10_Amp0.25_umf1.5.csv,1140,1,2345,one_third,1.3333333333333335,0.6251118727072458,0.4166666666666634,0.7082214606260873,0.36687506125234925,0.6251118727072458,0.36687506125234925,1.0,-1.0,0.42756732714572304
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,persistence,0.0,0.2736039819222682,0.06464652248453451,0.2736039819222682,0.06464652248453451,0.2736039819222682,0.06464652248453451,1.0,1.0,0.17214833618350478
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,ridge,1.0,0.7263960180777318,0.9171191234640683,0.7263960180777318,0.9171191234640683,0.7263960180777318,0.9171191234640683,1.0,1.0,0.5960539739733953
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,silver_conjugate,1.1715728752538097,0.6622402025709972,0.6211997576810262,0.7330831313969381,0.46089254437359295,0.6622402025709972,0.46089254437359295,1.0,-1.0,0.3379559279227018
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,two_fifths,1.2,0.633813077824807,0.3721921949783802,0.7171191234640684,0.44466358083797797,0.633813077824807,0.3721921949783802,1.0,1.0,0.29024067775349555
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,phi,1.2360679774997896,0.5977451003250174,0.4609054218970516,0.6810511459642787,0.46613863430708147,0.5977451003250174,0.4609054218970516,1.0,1.0,0.07912643378155884
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,fibonacci_8_21,1.2380952380952381,0.5957178397295688,0.4880816442942728,0.6790238853688302,0.44383876775714715,0.5957178397295688,0.44383876775714715,1.0,-1.0,0.09063973119932693
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,three_eighths,1.25,0.583813077824807,0.5181693773510219,0.6671191234640683,0.5181693773510219,0.583813077824807,0.5181693773510219,1.0,1.0,0.15145515751361255
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,one_over_e,1.2642411176571153,0.5695719601676916,0.5830793282497453,0.652878005806953,0.5409491490443774,0.5695719601676916,0.5409491490443774,1.0,-1.0,0.23690186345630426
evaluation,V10,V10_Amp0.25_umf1.5.csv,1177,1,2440,one_third,1.3333333333333335,0.5004797444914735,0.5894920506684411,0.620749144278743,0.6037802798619003,0.5004797444914735,0.5894920506684411,1.0,1.0,0.4259263110628589
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,persistence,0.0,0.13495672064322273,0.4188727409179034,0.13495672064322273,0.4188727409179034,0.13495672064322273,0.4188727409179034,1.0,1.0,0.19388355456140857
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,ridge,1.0,0.8650432793567773,0.5716293912318318,0.8650432793567773,0.5716293912318318,0.8650432793567773,0.5716293912318318,1.0,1.0,0.5867980860507799
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,silver_conjugate,1.1715728752538097,0.7614047921422256,0.4761677750423139,0.7640261502445733,0.4900438612891884,0.7614047921422256,0.4761677750423139,1.0,1.0,0.30812935034502625
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,two_fifths,1.2,0.7430708891641078,0.5716293912318318,0.7355990254983831,0.474747627654426,0.7355990254983831,0.474747627654426,-1.0,-1.0,0.26041410017581995
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,phi,1.2360679774997896,0.7070029116643182,0.5471795311322847,0.6995310479985934,0.5712706571237247,0.6995310479985934,0.5471795311322847,-1.0,1.0,0.13432141757120283
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,fibonacci_8_21,1.2380952380952381,0.7049756510688696,0.5436445253608055,0.6975037874031449,0.5537281338790803,0.6975037874031449,0.5436445253608055,-1.0,1.0,0.1410789528893643
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,three_eighths,1.25,0.6930708891641078,0.4609662654874791,0.685599025498383,0.5683057961540143,0.685599025498383,0.4609662654874791,-1.0,1.0,0.11503313533377506
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,one_over_e,1.2642411176571153,0.6983925061147858,0.48886913720230485,0.6829438503325658,0.5541609792933373,0.6829438503325658,0.48886913720230485,-1.0,1.0,0.185822815733084
evaluation,V10,V10_Amp0.25_umf1.5.csv,1286,1,2654,one_third,1.3333333333333335,0.6337555168736486,0.41887274091790294,0.6160791417572145,0.4950812870396737,0.6160791417572145,0.41887274091790294,-1.0,1.0,0.385823795950442
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,persistence,0.0,0.044420322586026906,0.3696252078383875,0.044420322586026906,0.3696252078383875,0.044420322586026906,0.3696252078383875,1.0,1.0,0.0748722922964446
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,ridge,1.0,0.9555796774139731,0.5557309874020055,0.9555796774139731,0.5557309874020055,0.9555796774139731,0.5557309874020055,1.0,1.0,0.6341166974288504
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,silver_conjugate,1.1715728752538097,0.8222149684766369,0.5051627359472433,0.8284271247461903,0.511464263683965,0.8222149684766369,0.5051627359472433,1.0,1.0,0.4202214991164122
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,two_fifths,1.2,0.7937878437304466,0.5046576767705966,0.8,0.4914544120290987,0.7937878437304466,0.4914544120290987,1.0,-1.0,0.34415406463543796
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,phi,1.2360679774997896,0.757719866230657,0.512248569923786,0.7639320225002104,0.4816401900763889,0.757719866230657,0.4816401900763889,1.0,-1.0,0.15700932688654295
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,fibonacci_8_21,1.2380952380952381,0.7556926056352085,0.5223848729010285,0.7619047619047619,0.48751764930447017,0.7556926056352085,0.48751764930447017,1.0,-1.0,0.1671456298637853
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,three_eighths,1.25,0.7437878437304466,0.5819086824248387,0.75,0.482492292076778,0.7437878437304466,0.482492292076778,1.0,-1.0,0.2026931316074332
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,one_over_e,1.2642411176571153,0.7295467260733313,0.48658571258686756,0.7357588823428847,0.5193477522587364,0.7295467260733313,0.48658571258686756,1.0,1.0,0.2843096097414393
evaluation,V10,V10_Amp0.25_umf1.5.csv,1319,0,2725,one_third,1.3333333333333335,0.6604545103971131,0.40652550948418464,0.6666666666666665,0.37816229537165413,0.6604545103971131,0.37816229537165413,1.0,-1.0,0.4395409702912083
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,persistence,0.0,0.06585002315413324,0.20286487702794243,0.06585002315413324,0.20286487702794243,0.06585002315413324,0.20286487702794243,1.0,1.0,0.07421915489470855
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,ridge,1.0,0.9341499768458668,0.3975836176504326,0.9341499768458668,0.3975836176504326,0.9341499768458668,0.3975836176504326,1.0,1.0,0.6331724657801195
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,silver_conjugate,1.1715728752538097,0.8147058530008158,0.5093010758253855,0.8344921870386637,0.4907293681580527,0.8147058530008158,0.4907293681580527,1.0,-1.0,0.4208746365181484
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,two_fifths,1.2,0.7939349377075267,0.5951899614273077,0.8060650622924734,0.5475836176504332,0.7939349377075267,0.5475836176504332,1.0,-1.0,0.35207446366800127
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,phi,1.2360679774997896,0.757866960207737,0.51533552408601,0.7699970847926838,0.5598439098451498,0.757866960207737,0.51533552408601,1.0,1.0,0.14125111743477023
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,fibonacci_8_21,1.2380952380952381,0.7558396996122885,0.5354402885662011,0.7679698241972353,0.5495959632224947,0.7558396996122885,0.5354402885662011,1.0,1.0,0.15138742041201256
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,three_eighths,1.25,0.7439349377075266,0.49183999603118944,0.7560650622924734,0.5183941195256201,0.7439349377075266,0.49183999603118944,1.0,1.0,0.1989980988055341
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,one_over_e,1.2642411176571153,0.7296938200504113,0.4975449944517576,0.7418239446353581,0.5227538078517262,0.7296938200504113,0.4975449944517576,1.0,1.0,0.2849627471431754
evaluation,V10,V10_Amp0.25_umf1.5.csv,1326,0,2743,one_third,1.3333333333333335,0.6606016043741931,0.5012192490620817,0.6727317289591399,0.5190830490162313,0.6606016043741931,0.5012192490620817,1.0,1.0,0.432216365634334
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,persistence,0.0,0.1004884850319725,0.34533525409421784,0.1004884850319725,0.34533525409421784,0.1004884850319725,0.34533525409421784,1.0,1.0,0.14179476577166447
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,ridge,1.0,0.8995115149680275,0.4917726991246574,0.8995115149680275,0.4917726991246574,0.8995115149680275,0.4917726991246574,1.0,1.0,0.6120068441610218
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,silver_conjugate,1.1715728752538097,0.8112735064962742,0.47830199409835483,0.8417551155112999,0.5116316287433749,0.8112735064962742,0.47830199409835483,1.0,1.0,0.35329902564119237
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,two_fifths,1.2,0.7828463817500839,0.557739245621214,0.8133279907651096,0.4917726991246574,0.7828463817500839,0.4917726991246574,1.0,-1.0,0.2999974238568802
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,phi,1.2360679774997896,0.7467784042502943,0.4996486322256377,0.77726001326532,0.580353713677233,0.7467784042502943,0.4996486322256377,1.0,1.0,0.1395191310900686
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,fibonacci_8_21,1.2380952380952381,0.7447511436548457,0.5196440075259761,0.7752327526698715,0.558613294323058,0.7447511436548457,0.5196440075259761,1.0,1.0,0.1462766664082301
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,three_eighths,1.25,0.7328463817500839,0.5004750890295844,0.7633279907651096,0.5614791916114115,0.7328463817500839,0.5004750890295844,1.0,1.0,0.1619172626994886
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,one_over_e,1.2642411176571153,0.7186052640929685,0.49349812796409886,0.7490868731079943,0.5083878418538834,0.7186052640929685,0.49349812796409886,1.0,1.0,0.233122850985065
evaluation,V10,V10_Amp0.25_umf1.5.csv,1379,0,2851,one_third,1.3333333333333335,0.6495130484167504,0.47998577932482456,0.6799946574317761,0.41619157763708436,0.6495130484167504,0.41619157763708436,1.0,-1.0,0.39891196735845313
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,persistence,0.0,0.04109506083153214,0.6778076844893537,0.04109506083153214,0.6778076844893537,0.04109506083153214,0.6778076844893537,1.0,1.0,0.10957868566300914
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,ridge,1.0,0.9589049391684679,0.650434851446859,0.9589049391684679,0.650434851446859,0.9589049391684679,0.650434851446859,1.0,1.0,0.5928239357840948
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,silver_conjugate,1.1715728752538097,0.8284271247461903,0.47278754038167614,0.8005764927737689,0.48353101592769177,0.8005764927737689,0.47278754038167614,-1.0,1.0,0.38551510574984765
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,two_fifths,1.2,0.8,0.5221923155106438,0.7721493680275786,0.5221923155106438,0.7721493680275786,0.5221923155106438,-1.0,1.0,0.3103977988867814
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,phi,1.2360679774997896,0.7639320225002104,0.5589922620108134,0.736081390527789,0.456029372605101,0.736081390527789,0.456029372605101,-1.0,-1.0,0.19658867928820878
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,fibonacci_8_21,1.2380952380952381,0.7619047619047619,0.5510818424070194,0.7340541299323404,0.43971244639411555,0.7340541299323404,0.43971244639411555,-1.0,-1.0,0.19794018635184077
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,three_eighths,1.25,0.75,0.5040546836890198,0.7221493680275786,0.4278076844893537,0.7221493680275786,0.4278076844893537,-1.0,-1.0,0.19460926052465485
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,one_over_e,1.2642411176571153,0.7357588823428847,0.5380015657101489,0.7079082503704632,0.44994980197551016,0.7079082503704632,0.44994980197551016,-1.0,-1.0,0.2496032163748748
evaluation,V11,V11_Amp0.25_umf2.0.csv,431,0,485,one_third,1.3333333333333335,0.6666666666666665,0.6260099523885931,0.6388160346942451,0.586416970961499,0.6388160346942451,0.586416970961499,-1.0,-1.0,0.4634960886315726
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,persistence,0.0,0.04144758958982386,0.1029878537035891,0.04144758958982386,0.1029878537035891,0.04144758958982386,0.1029878537035891,1.0,1.0,0.1083216269887698
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,ridge,1.0,0.9585524104101761,0.6654474176045897,0.9585524104101761,0.6654474176045897,0.9585524104101761,0.6654474176045897,1.0,1.0,0.6172666609236834
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,silver_conjugate,1.1715728752538097,0.8284271247461903,0.45297430372092373,0.8183696322795366,0.5355627091720778,0.8183696322795366,0.45297430372092373,-1.0,1.0,0.3867721644240871
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,two_fifths,1.2,0.8,0.5029878537035875,0.7899425075333464,0.589031207240259,0.7899425075333464,0.5029878537035875,-1.0,1.0,0.3192862582191103
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,phi,1.2360679774997896,0.7639320225002104,0.4962038343501769,0.7538745300335568,0.4855358893349835,0.7538745300335568,0.4855358893349835,-1.0,-1.0,0.14725700788675739
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,fibonacci_8_21,1.2380952380952381,0.7619047619047619,0.5006853666303932,0.7518472694381082,0.5277049305082564,0.7518472694381082,0.5006853666303932,-1.0,1.0,0.1498105173006565
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,three_eighths,1.25,0.75,0.461004948341583,0.7399425075333463,0.5509540501675887,0.7399425075333463,0.461004948341583,-1.0,1.0,0.17462640710752897
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,one_over_e,1.2642411176571153,0.7357588823428847,0.5126095397235875,0.725701389876231,0.428032402475065,0.725701389876231,0.428032402475065,-1.0,-1.0,0.25086027504911407
evaluation,V11,V11_Amp0.25_umf2.0.csv,582,0,660,one_third,1.3333333333333335,0.6708147238097211,0.5881917268987125,0.6616722835911493,0.5835913069267267,0.6616722835911493,0.5835913069267267,-1.0,-1.0,0.4312115316693272
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,persistence,0.0,0.0679063611946682,0.3732340697250103,0.0679063611946682,0.3732340697250103,0.0679063611946682,0.3732340697250103,1.0,1.0,0.14709277489282316
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,ridge,1.0,0.9320936388053318,0.5472900559781649,0.9320936388053318,0.5472900559781649,0.9320936388053318,0.5472900559781649,1.0,1.0,0.5828989491650823
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,silver_conjugate,1.1715728752538097,0.8099828413743064,0.4395569984868497,0.7752592835083252,0.34546626545231307,0.7752592835083252,0.34546626545231307,-1.0,-1.0,0.34800101652003373
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,two_fifths,1.2,0.7815557166281162,0.43014711690816254,0.7468321587621349,0.41684399663404137,0.7468321587621349,0.41684399663404137,-1.0,-1.0,0.28918341256994
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,phi,1.2360679774997896,0.7454877391283266,0.48485544086069665,0.7107641812623453,0.41686776113476354,0.7107641812623453,0.41686776113476354,-1.0,-1.0,0.18359771737997568
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,fibonacci_8_21,1.2380952380952381,0.743460478532878,0.4650909783299295,0.7087369206668968,0.379779228211246,0.7087369206668968,0.379779228211246,-1.0,-1.0,0.19035525269813716
evaluation,V11,V11_Amp0.25_umf2.0.csv,1577,1,1837,three_eighths,1.25,0.7315557166281161,0.4576519863082411,0.6968321587621349,0.36367615539617626,0.6968321587621349,0.36367615539617626,-1.0,-1.0,0.1631596718143549
