split,video,file,amplitude,umf,track_id,segment_index,start_frame,time_sec,s0_m,s1_m,s2_m,s3_m,handover_direction,q_whole,q_lineage,future_turn_tension,future_speed_tension,immediate_turn_tension,persists_10_frames,distance_phi_shift_control,nonoverlap,distance_one,direct_distance_one,distance_one_shift_control,direct_distance_one_shift_control,distance_sqrt2,direct_distance_sqrt2,distance_sqrt2_shift_control,direct_distance_sqrt2_shift_control,distance_three_halves,direct_distance_three_halves,distance_three_halves_shift_control,direct_distance_three_halves_shift_control,distance_phi,direct_distance_phi,direct_distance_phi_shift_control,distance_two,direct_distance_two,distance_two_shift_control,direct_distance_two_shift_control,golden_equality_residual,golden_equality_residual_shift_control
holdout,V31,V31_Amp1.0_umf1.5.csv,1.0,1.5,1036,0,2393,47.86,0.010609901036296257,0.0073681748079154315,0.008321658488546648,0.00300166620396072,accumulation,1.6944621615893547,1.4399632626655827,0.14359426663951672,1.0196940367236065,0.02036398061358427,0,0.6287402771122939,0,0.6411397982655215,0.3646176012246819,1.1196415970851965,1.080853779721296,0.18169000569514573,0.01804401094470925,0.7362942187519838,0.7342801894413232,0.1285620298380912,0.04084750688348248,0.6848283470668819,0.6753886716131315,0.12539682540084207,0.11659422383492153,0.5996419546616926,0.3679881646700774,0.3285295793352634,0.5577759954765896,0.38770659916135064,0.16274778045780264,0.788702427190322
evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,3121,0,2423,48.46,0.007992496481075256,0.008820430828479952,0.011100450441310951,0.04063200708800887,release,1.9061344776117497,1.1035889536348362,0.848894058323148,1.2975704201497207,0.038914046126958896,0,0.4123250067852532,0,0.6525644489325604,0.09856755391876142,0.939276812096683,0.8718873551328578,0.3880869660178458,0.24800603636121138,0.5253211620356167,0.525313764852885,0.3893586250331342,0.3068975541894029,0.46978435637109695,0.4664222470246933,0.41625539155791746,0.38264427114084215,0.39067553007325423,0.5965196059589477,0.5945796266411839,0.3874748130402743,0.1787401745729124,0.5465098037098631,0.5225259810487475
holdout,V33,V33_Amp1.0_umf2.5.csv,1.0,2.5,3438,0,2896,57.92,0.010360019305001304,0.00856037382361309,0.006074537019394983,0.0033526109228480504,accumulation,1.82628936989341,1.2102297771651092,0.20877157815238478,0.5943663532904667,0.1798321329856871,0,0.08374933329992042,1,0.6317889398912816,0.1908102400637763,0.6514964488279393,0.40321879932012394,0.2994180711490102,0.1557633502161964,0.1745954931130626,0.05664520904015122,0.2912306147636869,0.2146548680443881,0.10628338539132236,0.0022463087880404214,0.31463009219676047,0.29040158499582713,0.07799302573947954,0.5104881115270358,0.502336940496169,0.34201251952753536,0.28992838123982134,0.4114760015653627,0.1085059535600288
evaluation,V17,V17_Amp0.5_umf1.5.csv,0.5,1.5,100,0,227,4.54,0.010764757312638297,0.01075639344761989,0.007749193506423726,0.028683967647450737,accumulation,1.999223032644815,1.0007775715028588,0.9973650208655203,1.3087495738613826,0.12853005521127275,0,0.7645387783573503,1,0.6927590574477223,0.0007772693507575774,1.2407302065216836,1.2131267766448988,0.48930478368992675,0.3457963209292151,0.8708413132174508,0.866553186364926,0.4962960906751556,0.4046878387574068,0.8206108191723465,0.8076616685367344,0.524947053865739,0.4804345557088459,0.7319149515852952,0.6923700202392049,0.6923699112091878,0.6765875805507009,0.5199795960849534,0.6919813520522624,0.9528675421065304
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,593,0,1571,31.42,0.014829699929533287,0.013489254983133794,0.01770536641812308,0.0037643060449437317,accumulation,1.9096107842526198,1.0993713105783463,0.5181584786602911,1.548304254241041,0.8377725816747111,1,0.9310852336199446,0,0.6537998696791885,0.0947384805775928,1.3946801057617542,1.3763894811252724,0.3919394602996351,0.25183510970237993,1.0369516545259325,1.0298158908452995,0.3934991427201304,0.3107266275305715,0.9875292536607423,0.970924373017108,0.42049260739200495,0.38647334448201065,0.8951776560656688,0.6001931567467393,0.5984086999823525,0.8281653724702102,0.683242300565327,0.5521609628372032,1.1512570897300727
evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1977,0,1577,31.54,0.0038275318418009526,0.0042201895692018316,0.006053924347066105,0.0037336309405188754,release,1.906957324792606,1.1025877102086037,0.21387498721196374,0.48332551150014313,0.09496936095587212,0,1.2471578330553523,1,0.652854696329524,0.09765988091923883,1.6972811079776928,1.6887937580115167,0.38899920682382777,0.24891370936073384,1.3538467792937001,1.342220167731544,0.39033972772506775,0.3078052271889255,1.3048371742959504,1.2833286499033523,0.41725967756177806,0.38355194414036464,1.207581932951913,0.5973897598869776,0.5954872996407065,1.12494091312747,0.9956465774515713,0.5478490672591386,1.5192685315721353
calibration,V02,V02_Amp0.0_umf1.25.csv,0.0,1.25,1342,0,2742,54.84,0.015673225577397903,0.004317406628984617,0.004118252056394794,0.008421995013059546,accumulation,1.2754638225338042,3.6302407728233805,0.0047724549580993696,0.7154179224251197,0.412988298081521,0,1.362933792124036,0,1.312056230133797,1.2892989746785972,1.8103225644458831,1.803894137031182,0.9483641395508676,0.9427253843986245,1.4701960435371422,1.4573205467512094,0.8985858984470175,0.883833866570433,1.4211377363604123,1.3984290289230175,0.8423788754372665,0.8080871496189937,1.3226823119715785,0.7468269848213875,0.5961517941186519,1.2353695962912536,1.1107469564712367,1.0459890798415203,1.6514679918773876
evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,706,0,973,19.46,0.011410959644131568,0.012093386622447836,0.012041594578792307,0.01144377560073594,release,1.9435702339120176,1.0598045212321145,0.054315308032011234,0.050920904678851395,0.06604810022015571,0,0.034066016062990034,0,0.667060282061797,0.05808447718566838,0.6674578669544745,0.44942830909425074,0.4293251566981715,0.2884891130943044,0.17932683076348066,0.10285471881427809,0.43334300932315445,0.347380630922496,0.09837632812525333,0.04396320098608642,0.46113020108139297,0.4231273478739351,0.03178351596535277,0.6357073024290787,0.635062703374277,0.31507020522755336,0.24371887146569457,0.6064421313217953,0.04404326976728776
evaluation,V16,V16_Amp0.5_umf1.25.csv,0.5,1.25,20,0,89,1.78,0.001581138830084191,0.012180722474467602,0.002184032966784144,0.015160804727981973,release,1.1298066541946479,7.703765313143953,0.44287982777656715,1.9375403086760001,0.47988517518452595,1,1.4102284068319781,0,2.0453537235484727,2.041709211044273,1.8567377426000717,1.8509965466296556,1.7099406948919154,1.6951356207643005,1.5177477705711844,1.504422956349683,1.6606085821081986,1.6362441029361088,1.4686507927390908,1.4455314385214912,1.6012969153729135,1.5604973859846696,1.3697847215700523,1.4645052132305616,1.3485620304843278,1.2806617661467812,1.1578493660697105,1.9196626954423361,1.7050964809658626
holdout,V31,V31_Amp1.0_umf1.5.csv,1.0,1.5,574,0,1374,27.48,0.007823042886243208,0.008914033879226584,0.00830000000000003,0.011597413504743158,release,1.877609732275548,1.139458649127679,0.04128559983984744,0.33452658471838725,0.017863799954156528,1,0.12125545667320144,1,0.6433844811985069,0.13055328043407843,0.6420416631798844,0.368450514339326,0.3563636461340348,0.2160203098458943,0.18055295100718724,0.021876924059353403,0.35495383938912795,0.274911827674086,0.12589546561035767,0.03701459376883835,0.380918891215281,0.350658544625525,0.11276131072027741,0.5661267701169208,0.5625939001258669,0.36528653533112443,0.32469666622061927,0.49944626846653195,0.15734575394514771
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,8,0,32,0.64,0.003860051813123762,0.005813776741499489,0.0036496575181789244,0.004738143096192836,release,1.6639490962166148,1.506139560545087,0.09298515092174983,0.2610119745380084,0.09501516093917861,1,0.46339290168725283,0,0.6534594938957461,0.4095497947687845,0.6678720300992128,0.05604727391958871,0.17438841392641172,0.06297620448881189,0.43142774558567665,0.29052631636038406,0.10380903603346314,0.004084686660620068,0.4355678701309729,0.3494178341885757,0.0769313638823144,0.07166203029081897,0.4251645511400148,0.3380330480578131,0.2835973857911608,0.6376988040224291,0.6370999066403567,0.09964395594633488,0.6094688804110379
evaluation,V16,V16_Amp0.5_umf1.25.csv,0.5,1.25,590,0,1969,39.38,0.00640312423743283,0.0021931712199461245,0.0056080299571239665,0.0021587033144923355,accumulation,1.3425157998848107,2.919573346211484,0.19657570928293372,0.954691767504424,0.11756255453793517,1,0.3786761488136419,0,1.1111864115092633,1.0714374912933189,0.6428706847288187,0.13258654177892876,0.72672870886057,0.7248639010133463,0.35437721428779523,0.21398704850104394,0.6751462177726264,0.6659723831851546,0.35277865879762305,0.2728785663292356,0.6190401623166965,0.5902256662337155,0.34862528328067477,0.5495334433496015,0.3782903107333736,0.5642133609258622,0.5605606387810166,0.7768921749599691,0.49646315913730615
calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,161,0,294,5.88,0.003140063693621508,0.004459820624195587,0.00376430604494374,0.005295280917949474,release,1.7040784727049145,1.4202962294220132,0.033918312429598176,0.3412525042318975,0.014794448700370905,1,0.3332459568259628,0,0.6381392231764028,0.35086546212567904,0.6342847810539497,0.17385496435982742,0.18650027940714808,0.004291871845706254,0.31499457874783754,0.17271862592014525,0.138753430756535,0.054599645982485366,0.30899025204181313,0.231610143748337,0.1402666228305096,0.13034636293392438,0.3073568606997761,0.3778836516705999,0.34228171843426625,0.5259077863300751,0.5192922162001179,0.18215901727795616,0.436138178916472
calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,2747,0,2128,42.56,0.006854195795277489,0.010754068997360968,0.02841918366174513,0.010822661410207768,release,1.6373583614685285,1.5689760430786752,0.9263734081418793,0.9654221836389911,0.8991151294195477,0,0.04748917867245319,0,0.6678421069252325,0.45042320472334635,0.6627722947361961,0.43692663556797884,0.17958312185846578,0.1038496144433736,0.1766427098039544,0.09035304528800606,0.09848011782911657,0.04495809661518203,0.09807753536270088,0.031461527459814474,0.03299836576801611,0.030788620336257153,0.04428518949162463,0.31454749951117555,0.24272397583659897,0.32185585764762203,0.25622054499196645,0.04266098324974616,0.06143290311983425
evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,3517,0,2700,54.0,0.011140017953306925,0.005107837115648837,0.0068883960397178355,0.00963171843442282,accumulation,1.4585124671305014,2.180965778876806,0.018913854881913036,0.3352233933046198,0.077013693550636,0,0.2174970534696583,0,0.8663033258209145,0.779767796530968,0.6286898771378258,0.2796971084982885,0.4342908470631953,0.43319420625099525,0.22656709642905665,0.06687648178168416,0.3753520955903863,0.3743026884228035,0.20161656860013688,0.12576799960987592,0.31608388400596943,0.2985559714713644,0.20151471656131492,0.3273967643022138,0.08662061597102264,0.4334366743495685,0.4134500720616568,0.40235073832927964,0.2833486170989059
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,839,0,2207,44.14,0.0060406953242155646,0.0012083045973594483,0.003599999999999992,0.003832753579347394,accumulation,1.2000274028911329,4.999315021573628,0.08402226282394633,0.06264964963083962,0.13579974878009318,0,0.2842545871752801,1,1.619598372386571,1.60930090736406,0.6290199895835027,0.21853176675015756,1.2733622841860286,1.2627273170840874,0.27490499279457287,0.1280418235298151,1.2243379784208333,1.2038357992558957,0.26256008114785556,0.18693334135800677,1.16700759208896,1.1280890823044567,0.2626800583094459,1.0489314275279826,0.9161537268041148,0.4857287069438454,0.4746154138097877,1.4269565150882264,0.37130720637444414
evaluation,V10,V10_Amp0.25_umf1.5.csv,0.25,1.5,884,1,1819,36.38,0.005315072906367308,0.005323532661682492,0.005894064811316534,0.009330058949438667,release,1.998410875662307,1.0015916536732825,0.1897196310581774,0.4592954527006256,0.11184930331357883,0,0.39548458152036214,1,0.6923541291811423,0.001590388335050236,0.6469229786712645,0.11735733197569846,0.48844275763870165,0.3449832019449225,0.36934705681794455,0.22921625830427433,0.4953978720299849,0.4038747197731141,0.36910657069991704,0.28810777613246596,0.5240391433896054,0.4796214367245533,0.36385449308390494,0.691557249042639,0.6915567922248951,0.5786001817710188,0.5757898485842469,0.6907619142242187,0.5188317884629075
holdout,V31,V31_Amp1.0_umf1.5.csv,1.0,1.5,348,0,856,17.12,0.011100450441310951,0.011115754585272157,0.026791789787171755,0.03680135867057088,release,1.9986232024246482,1.0013786957603317,0.9973462415125245,0.31743927553253815,0.9921325954358357,0,0.7496129568517154,0,0.6924599153281729,0.0013777462319721793,1.2271978681592342,1.1985490770960778,0.4886681618991905,0.3451958440480005,0.8560045419989518,0.851975486816105,0.49563275586327527,0.40408736187619215,0.8056690635850695,0.7930839689879134,0.5242765680157591,0.47983407882763124,0.7173372520364744,0.6917697770861112,0.6917694343279731,0.6632691445780536,0.5054018965361324,0.6910807984850532,0.9349305697664344
holdout,V34,V34_Amp1.0_umf3.0.csv,1.0,3.0,3202,1,2184,43.68,0.004440720662234904,0.00796241169495778,0.005630275304103687,0.0005000000000000004,release,1.557710506861508,1.7930449358529337,0.18559902549838378,2.42130552100156,0.12119805099676728,0,0.2636866065144879,0,0.7330746492078114,0.5839152561343488,0.6280722795693316,0.2373416658543707,0.2562636105244759,0.23734166585437613,0.25908034659707724,0.10923192442560199,0.1823997524399857,0.1784501480261844,0.2434218983896566,0.16812344225379364,0.10950612955283998,0.1027034310747453,0.2438701592052328,0.27275749075896377,0.10923192442559654,0.46927974337329764,0.4558055147055746,0.14069813669432354,0.34415959984750977
evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,227,0,184,3.68,0.001581138830084191,0.0028231188426986126,0.003157530680769435,0.0029698484809834915,release,1.5600681084232302,1.785497129653245,0.3108559035744348,0.061279356977540944,0.18825646156104459,0,0.18791211953496095,0,0.7306386132720496,0.5796968804639806,0.7791359235223962,0.6579359484116704,0.25294475093467694,0.23312329018400782,0.3193031013776223,0.31136235813169766,0.17860123561524133,0.17423177235581624,0.25274997453769604,0.252470840303506,0.10502508115487671,0.09848505540437719,0.17672412335206691,0.2730976469413631,0.1134503000959647,0.27804526195179174,0.03521123214827497,0.13496740090991174,0.2405954697725463
evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1543,0,2157,43.14,0.0177341478509682,0.011303096920755843,0.0021000000000000046,0.007080254232723552,accumulation,1.637363408478561,1.5689636190240073,0.2978647121342448,1.2153724709083242,0.42611905371947617,0,1.6931091333228254,1,0.6678390421179734,0.4504152861168683,2.1364878096838926,2.1335546933408684,0.1795810576043407,0.10384169583689559,1.8023226765518154,1.7869811030608955,0.09847924565075508,0.04495017800870392,1.7528452366359888,1.7280895852327038,0.03300686311016713,0.030796538942735135,1.6523428682812646,0.3145516495613022,0.242731894443077,1.5532568730947642,1.4404075127809228,0.04267198426162357,2.0216416402548694
evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,4783,0,2840,56.8,0.007930952023559326,0.028825682992775725,0.006799999999999973,0.0077491935064237655,release,1.2751349213667194,3.634580427059382,0.39108839916205695,0.13066616208094134,0.460142643130654,0,0.4999535287050397,1,1.313182472406025,1.290493678480046,0.6820163891809918,0.02318430759019713,0.949579830171139,0.9439200882000734,0.4656588972622701,0.32338928268977557,0.8998075294800545,0.8850285703718818,0.4715944844154278,0.38228080051796726,0.8435977854125053,0.8092818534204426,0.45802751746940634,0.7479361709527752,0.5973464979201007,0.6700619941511009,0.6699628729697482,1.04744168478849,0.6584379066847202
evaluation,V28,V28_Amp0.75_umf3.5.csv,0.75,3.5,3187,4,1934,38.68,0.0035999999999999366,0.017345892885637215,0.00759605160593326,0.006888396039717728,release,1.207541924981032,4.818303579343755,0.14021022705495534,0.09779032422908121,0.9728130791252484,0,1.3179143834009062,0,1.583690518769321,1.5724219116189933,1.7662619263682369,1.759101397258958,1.2359870243993998,1.2258483213390206,1.4249431448258867,1.412527806978985,1.1869390760805316,1.1669568035108289,1.3759122314138403,1.3536362891507936,1.1297649502600102,1.09121008655939,1.2778895721993544,1.0137579610763734,0.879274731059048,1.1923496774657776,1.0659542166990126,1.3838350851959587,1.6002194703458674
calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,507,0,571,11.42,0.009419129471453258,0.009950376877284619,0.01101135777277263,0.010412012293500198,release,1.946610323168349,1.0564009028054473,0.0008329066542618895,0.05596709707220045,0.017585148307857616,1,0.352677396002097,0,0.668345552956489,0.054867756046161495,0.6375284031819595,0.15618459338774504,0.4326462195608451,0.2917058342338112,0.33162493967040535,0.1903889968922276,0.43685651005009873,0.3505973520620029,0.32765041522779453,0.24928051472041932,0.4647031779571252,0.426344069013442,0.32502723167185843,0.6388526734404956,0.6382794245137838,0.5421814735651364,0.5369625871722002,0.6112218081290881,0.4619163996967539
evaluation,V25,V25_Amp0.75_umf2.0.csv,0.75,2.0,1558,0,2167,43.34,0.007930952023559364,0.012010412149464291,0.013748090776540586,0.011543396380615205,release,1.6603397056539073,1.5143720594686045,0.08817226878411306,0.17478643033345562,0.3689850779865275,0,0.06749518430805278,0,0.655207797429492,0.41500087084090215,0.656297571044068,0.41831740341812357,0.1744306641407614,0.06842728056092948,0.1745560781975741,0.07174381313815083,0.10200381579007643,0.009535762732737792,0.10105997847861743,0.012852295309959086,0.07106382427539934,0.06621095421870134,0.06289442164147997,0.33467576740924865,0.27814630971904314,0.3326652386879238,0.2748297771418218,0.09202135255142506,0.08738710689977186
evaluation,V17,V17_Amp0.5_umf1.5.csv,0.5,1.5,371,0,909,18.18,0.008537564055396574,0.00992975326984515,0.007839005038906386,0.009453041838477198,release,1.8597961926530038,1.1630663272820279,0.09567837137048182,0.18722465937445515,0.02497043386245402,0,0.41261226645945365,1,0.6385908534419198,0.151059903107239,0.6515249851487065,0.1018608496834167,0.33651619767445357,0.19551368717273368,0.3847823114930467,0.244712740596556,0.33308824992223257,0.2544052050009254,0.3858010053673046,0.30360425842474775,0.35831867054323796,0.33015192195236454,0.3793509753761867,0.5469378743633192,0.5420872774527064,0.5933658754268257,0.5912863308765286,0.46940700477174774,0.5416522998129977
holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,2308,4,1484,29.68,0.004229657196511329,0.0021000000000000046,0.011415778554264261,0.019428844535895596,accumulation,1.4964941370974718,2.0141224745292,0.9029209628380696,0.5317623114296721,0.016737708356573813,0,0.5379269515327625,1,0.8079399422250718,0.7001836040309365,1.0417014873726882,0.9928755333865781,0.35810350254218976,0.35361001375096385,0.6470638196547273,0.6463019431066054,0.2947277851406407,0.29471849592277216,0.5943079273035182,0.5874104252784137,0.23247832553545106,0.21897177897133296,0.5116637083269746,0.2901073951858472,0.007036423470991199,0.4823838705181401,0.2997283528266328,0.29705847347108033,0.67769278640193
evaluation,V10,V10_Amp0.25_umf1.5.csv,0.25,1.5,1337,0,2767,55.34,0.007382411530116675,0.007800000000000029,0.008868483523128379,0.008414867794564589,release,1.9464630166816215,1.0565653199066178,0.02065873663281729,0.05250369792029708,0.03958342416056532,0,0.32275877851271967,0,0.6682829278421456,0.05502338286095398,0.6328046258603252,0.18340346391754475,0.4324854069694243,0.2915502074190187,0.3061732464078489,0.16317012636242803,0.4366864658854888,0.3504417252472104,0.29896995120594183,0.22206164419061966,0.4645302904265574,0.4261884421986495,0.2978083611420587,0.6387003967087762,0.6381237976989913,0.5171996065735337,0.5097437166424006,0.6109905051202256,0.4222407087888984
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,128,0,65,1.3,0.01210619676033731,0.009424436322666695,0.008682165628459321,0.009261749294814645,accumulation,1.7784803526028357,1.2845539346709487,0.02893678295007234,0.06462194562486709,0.07539391010424464,0,0.16020957710410108,0,0.6278571999671189,0.25041152553094104,0.6347054850384712,0.3324464565434178,0.2485421820791728,0.09616206474903169,0.19461570965167896,0.014127133736554874,0.23030786656177699,0.15505358257722338,0.15366742034606723,0.0730186515647466,0.24941530966321188,0.2308002995286625,0.14876536851618563,0.4580336045673985,0.44273565502900425,0.39160248986278623,0.3607007240165275,0.3253477396414204,0.20822942258348254
holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,1323,0,826,16.52,0.014829699929533303,0.05392782213292132,0.0246077223651438,0.02080865204668485,release,1.2749916340582244,3.636474263752581,0.08669161583523584,0.1676914469576177,0.9659824761894875,0,0.27460920003472555,1,1.3136736138374938,1.2910146033847696,0.6284819379600217,0.2273487881682168,0.9501099029262615,0.9444410131047969,0.2673970590921136,0.11922480211175598,0.9003401822773318,0.8855494952766052,0.25355342357173904,0.17811631993994753,0.8441292465525361,0.8098027783251661,0.2538630368913867,0.7484198724662787,0.5978674228248243,0.4779810058971375,0.4657983923917285,1.0480749863188685,0.35857106544695805
calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,5472,0,2832,56.64,0.0070092795635500575,0.008796590248499693,0.011308846094982465,0.028770297183032367,release,1.7968177857034466,1.254992067122573,0.9423649561532963,0.933758247402798,0.10326633997215408,0,0.20097320121770645,0,0.6284933251053951,0.22712925154589933,0.6298323886300923,0.29488743593931827,0.2675821256473611,0.11944433873407344,0.2162287834778214,0.05168615434065449,0.25377694317063487,0.1783358565622651,0.18721450522832886,0.11057767216884615,0.27484927053335145,0.25408257351370417,0.18632438912028515,0.47817312988925437,0.466017929014046,0.4210391309122122,0.398259744620627,0.35888795195092243,0.2616466940946106
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,3189,2,1614,32.28,0.01015135458941317,0.0055226805085936545,0.00522398315464359,0.007083784299369954,accumulation,1.544033848877001,1.8381209221893235,0.23856281002957339,0.3045481031090174,0.2642036172817031,0,0.41669809377389555,0,0.7478442190697784,0.6087438118615459,0.6526921968654853,0.09816743053489903,0.2764894532464148,0.2621702215815732,0.38848902706885885,0.24840615974507363,0.20532745867754593,0.20327870375338147,0.38979108731088447,0.30729767757326537,0.13585251870352458,0.12753198680194244,0.38304439452470435,0.27216699549195456,0.0844033686983994,0.5969031398601663,0.5949797500250463,0.17434543765146507,0.5471001569288362
evaluation,V24,V24_Amp0.75_umf1.5.csv,0.75,1.5,133,0,345,6.9,0.007799999999999974,0.005920304046246312,0.005813776741499434,0.010207840124139852,accumulation,1.7590133392623502,1.3174999018750493,0.4552272005396063,0.5629256634151478,0.060475150303660054,0,0.010287772943033381,0,0.6284714058343329,0.27573592695523663,0.6764108794314062,0.4716049106127136,0.2293910434678379,0.07083766332473615,0.1864534269079719,0.12503132033274092,0.2054320048281348,0.12972918115292778,0.10335929098164498,0.06613980250454914,0.22180955981716596,0.2054758981043668,0.009606914446889924,0.43671181299954065,0.4174112536047087,0.3040577197120407,0.22154226994723172,0.28901712220653564,0.01328733112677096
evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,49,0,24,0.48,0.0125,0.013651739815862277,0.0058051701094800345,0.001886796226411313,release,1.9156342098957935,1.0921391852689821,0.11712543604563597,1.1238686462471992,0.31892677441961903,0,0.45578388123577424,1,0.6559967527052456,0.08813832823802975,0.6651724808617884,0.06289953922573215,0.3986050124663905,0.25843526204194295,0.42436525295041405,0.2836740510542406,0.40064628050177936,0.3173267798701347,0.4280885434413912,0.34256556888243217,0.4277998134876391,0.3930734968215737,0.41831228583387137,0.6065419905373716,0.6050088523219156,0.6310073854129705,0.6302476413342132,0.5619104196687965,0.5992923342226038
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,924,0,1061,21.22,0.007186793443532364,0.00793095202355937,0.010499999999999971,0.002785677655436816,release,1.9061703339250524,1.1035452856512384,0.9120422965532098,1.326884090065914,0.0770057086834517,1,0.4859561430200392,0,0.6525770684049351,0.09852798407037955,0.99847105688055,0.9427127697818262,0.3881267221458811,0.24804560620959318,0.5963983245816656,0.5961391795018535,0.3894013908531785,0.3069371240377848,0.5426627614453147,0.5372476616736618,0.4162991714696994,0.3826838409892239,0.46150094472222264,0.5965575316745518,0.5946191964895657,0.44146402528142015,0.24956558922188085,0.5465681843905768,0.6137187195036481
calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,3370,0,1742,34.84,0.0011180339887498958,0.003599999999999992,0.006319810123730012,0.003634556369077242,release,1.3105649968749715,3.2199378875996874,0.06913852894925054,0.553202104726724,0.0252098472661478,0,0.5657947151252471,0,1.2002313792490686,1.1693620698049565,1.06531572999097,1.0198303358339922,0.8263016479662566,0.8227884795249838,0.6743627451468333,0.6732567455540195,0.7757353902229726,0.763896961696792,0.622053461170786,0.6143652277258278,0.719699792270951,0.6881502447453529,0.5386185107743886,0.6367467919413358,0.4762148892450111,0.5050600295370383,0.32668315527404684,0.8989037302485849,0.7118633072758693
evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2927,0,2239,44.78,0.0066407830863535935,0.0021587033144922956,0.004118252056394746,0.0038600518131237356,accumulation,1.325067584111925,3.076283360372491,0.24660180291825462,0.06474820870616396,0.4129882980815109,1,0.2947263861445516,1,1.1584356654986399,1.12372216715762,0.6297908159844875,0.20896714245663325,0.7798712964041333,0.7771485768776473,0.28321521099218866,0.13760644782333945,0.7288824393304797,0.7182570590494556,0.27239519771927173,0.19649796565153116,0.6728439247282366,0.6425103420980165,0.2722446826029702,0.5957166278769231,0.4305749865976747,0.494204667617066,0.48418003810331206,0.8422587021433164,0.38514497261249736
evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,706,0,974,19.48,0.012093386622447836,0.012041594578792307,0.01144377560073594,0.012509996003196815,accumulation,1.995717325074236,1.0043010951179792,0.04057624332041327,0.08908203845866818,0.054315308032011234,0,0.30998138565607947,1,0.6910168755868914,0.004291871845695641,0.6312599814872472,0.19504831548877014,0.4855808583210644,0.342281718434277,0.29558928623768777,0.15152527479120256,0.49241462779559664,0.4011732362624688,0.2868161906356883,0.21041679261939428,0.5210232321438779,0.4769199532139078,0.2861635095708333,0.6888586440685603,0.6888553087142497,0.5066654734318624,0.4980988650711752,0.6867116753101271,0.4053226688636324
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,492,0,1323,26.46,0.004494441010848842,0.0005000000000000004,0.007473285756613378,0.010666770832824704,accumulation,1.1112485398724965,8.988882021697675,0.4199774076906938,0.3557986169036415,0.36384774872150205,1,0.40441056797814384,1,2.1985204869620008,2.1959884827635228,0.9330746119078818,0.8642920774576714,1.8650628787226995,1.8494148924835503,0.51774295409725,0.5177184871776987,1.815478588163357,1.7905233746553586,0.4619771538626043,0.4588269693495071,1.7554572733698437,1.7147766577039194,0.383080252398068,1.613654165397708,1.5028413022035776,0.3820213548557874,0.17114489689772616,2.0905042888689183,0.5126851431817009
calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,3486,0,2710,54.2,0.02764416755845614,0.0041999999999999815,0.007280109889280544,0.0121061967603372,accumulation,1.1519307821846578,6.5819446567753,0.07405476875738641,0.508571493686842,0.11624723191622814,0,1.1025211329099454,0,1.8896310716593314,1.8843302422170807,1.5575069408299014,1.5454688870999225,1.5513785887393914,1.537756651937108,1.2086569113834351,1.1988952968199498,1.5022488540603949,1.4788651341089163,1.1595839057755783,1.140003778991758,1.443671202889151,1.4031184171574773,1.0642570620403191,1.312744635538786,1.1911830616571355,0.9880932152660366,0.8523217065399772,1.742890766657703,1.3521976017535344
calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,3615,0,1887,37.74,0.00716937933157395,0.008414867794564589,0.010522357150372745,0.011332254850646468,release,1.8519895388261316,1.1737233316007576,0.03960991245926298,0.07415082524827116,0.029665102819779948,0,0.0950302431891554,1,0.6367377412825196,0.16018103060128633,0.7252871918279098,0.5702926857024104,0.3278310676304436,0.18639255967868634,0.24568486407912613,0.22371909542243773,0.3234176413006595,0.24528407750687808,0.17025631028940896,0.16482757759424602,0.3482799337480115,0.3210307944583171,0.0890808606428069,0.5384835007240887,0.532966149958659,0.2741051042278192,0.12285449485753491,0.45607945702474556,0.1221768934522968
