split,video,file,root_key,track_id,start_frame,level,child_frames,parent_frames,source_kind,raw_scale,carrier,u,log_u,delta_rad,delta_deg,quadrant,raw_quadrant
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:599:1242,599,1242,0,2,4,observed,1.22961484324235,2.0,0.614807421621175,-0.4864461957881258,0.30458433622877124,17.45139697170221,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:599:1242,599,1242,1,4,8,observed,2.1636440712084255,2.0,1.0818220356042128,0.07864668963598997,0.038717879833237046,2.218371106139166,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:599:1242,599,1242,2,8,16,observed,2.007613957480514,2.0,1.003806978740257,0.0037997505359645455,0.13020485643579383,7.4601887458777805,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:599:1242,599,1242,3,16,32,observed,2.1196951558395676,2.0,1.0598475779197838,0.05812510336926935,-0.021476247656696312,-1.2304983505064229,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:619:1291,619,1291,0,2,4,observed,0.9700592844451547,2.0,0.48502964222257733,-0.7235452719275862,-0.22582994878580331,-12.93910295308206,contracting_reverse,contracting_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:619:1291,619,1291,1,4,8,observed,1.5233010525350126,2.0,0.7616505262675063,-0.2722674554425249,-1.224193703115952,-70.14113249503535,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:619:1291,619,1291,2,8,16,observed,2.3567425772414454,2.0,1.1783712886207227,0.16413322115520468,0.2395354149889446,13.724368322781244,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:619:1291,619,1291,3,16,32,observed,2.171866186831353,2.0,1.0859330934156766,0.08243961134101843,-0.04994778446887249,-2.861797246095476,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:634:1319,634,1319,0,2,4,observed,2.034417239207519,2.0,1.0172086196037595,0.017062228383404297,-0.03569911267932202,-2.045408488887116,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:634:1319,634,1319,1,4,8,observed,1.8344032804992187,2.0,0.9172016402496094,-0.08642793967725518,0.17301015067716063,9.912751446723746,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:634:1319,634,1319,2,8,16,observed,1.8856547327524125,2.0,0.9428273663762062,-0.0588720816377723,-0.04689370853091157,-2.686811584537857,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:634:1319,634,1319,3,16,32,observed,1.762003119026658,2.0,0.881001559513329,-0.12669588288483524,-0.11978376917204203,-6.863104427727268,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:650:1354,650,1354,0,2,4,observed,2.2563550768779743,2.0,1.1281775384389872,0.12060353292415378,0.2314172236297405,13.259230220619276,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:650:1354,650,1354,1,4,8,observed,1.9029875861742738,2.0,0.9514937930871369,-0.04972211555976152,0.010406733999388962,0.5962619366802874,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:650:1354,650,1354,2,8,16,observed,1.4919742068232087,2.0,0.7459871034116043,-0.29304696657981427,-0.2842260357088171,-16.284952273849846,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:650:1354,650,1354,3,16,32,observed,1.9125142015538166,2.0,0.9562571007769083,-0.04472846821990704,-0.35196009981672205,-20.16582827650135,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:680:1402,680,1402,0,2,4,observed,0.7294833688312988,2.0,0.3647416844156494,-1.0085658898770942,-0.5128909210457544,-29.38648512649926,contracting_reverse,contracting_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:680:1402,680,1402,1,4,8,observed,1.2983119648535397,2.0,0.6491559824267699,-0.43208224843343657,-0.9199757192642846,-52.71072596835577,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:680:1402,680,1402,2,8,16,observed,3.6225285871908968,2.0,1.8112642935954484,0.5940251061857016,-0.4161241401646292,-23.842156984943557,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:680:1402,680,1402,3,16,32,observed,3.1702189555135885,2.0,1.5851094777567942,0.46065347608387586,-0.16132094515879514,-9.24300930466037,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:705:1448,705,1448,0,2,4,observed,3.4104130482631114,2.0,1.7052065241315557,0.5336862319229195,-1.632863395686827,-93.55618109425534,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:705:1448,705,1448,1,4,8,observed,1.6610185164301132,2.0,0.8305092582150566,-0.18571620223046983,0.7946298365934545,45.5289359119752,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:705:1448,705,1448,2,8,16,observed,2.323854479681047,2.0,1.1619272398405236,0.15008004015299137,0.04043933645566877,2.31700330521935,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:705:1448,705,1448,3,16,32,observed,1.9689447810395249,2.0,0.9844723905197624,-0.015649425460993606,-0.45922885590154916,-26.311875273780213,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:712:1457,712,1457,0,2,4,observed,2.1063829787233916,2.0,1.0531914893616958,0.05182506786458004,0.0,0.0,boundary,boundary
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:712:1457,712,1457,1,4,8,observed,2.0030840419244385,2.0,1.0015420209622192,0.0015408332687040283,-0.05549850524571642,-3.179830119864211,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:712:1457,712,1457,2,8,16,observed,2.769762257395394,2.0,1.384881128697697,0.32561430830080546,-0.10725568407837915,-6.145298026479626,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:712:1457,712,1457,3,16,32,observed,2.1997721768352023,2.0,1.0998860884176012,0.0952066184580348,0.032445050993700875,1.8589644880257978,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:717:1476,717,1476,0,2,4,observed,2.4421991446054356,2.0,1.2210995723027178,0.19975174160103934,-0.8271267166691869,-47.390869987657446,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:717:1476,717,1476,1,4,8,observed,1.858579336215552,2.0,0.929289668107776,-0.07333478241051353,0.7085215856640139,40.59529655246481,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:717:1476,717,1476,2,8,16,observed,2.3194431473440904,2.0,1.1597215736720452,0.14817995361170297,-0.12456604781050995,-7.1371088101670495,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:717:1476,717,1476,3,16,32,observed,2.0014184524410377,2.0,1.0007092262205188,0.0007089748384537095,-0.05774682591519742,-3.3086494052174995,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:727:1507,727,1507,0,2,4,observed,1.6262994144399485,2.0,0.8131497072199743,-0.20684004466434677,-0.22353508751324203,-12.807617087596277,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:727:1507,727,1507,1,4,8,observed,3.334009397295947,2.0,1.6670046986479734,0.5110284223897437,0.16254816317276433,9.313323717403232,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:727:1507,727,1507,2,8,16,observed,2.407386746849184,2.0,1.203693373424592,0.18539464121650526,-0.23960304294875678,-13.728243119455563,expanding_reverse,expanding_reverse
