detector,split,video,file,amplitude,umf,frame,time_sec,child_small_id,child_large_id,parent_id,child_small_area_m2,child_large_area_m2,parent_area_m2,child_ratio,parent_ratio,vertical_equality_gap,closure,separation_norm,separation_change,center_norm,detector_score,ambiguity_ratio,parent_y_m,parent_speed_reported,parent_life_frames,parent_life_sec,circularity_initial,circularity_plateau,circularity_tension,settled,settle_frames,settle_sec,distance_one,distance_sqrt2,distance_three_halves,distance_phi,distance_two
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,235,4.7,361,328,328,2.2600943999999996e-05,0.001134457164,0.001112211972,50.19512300017203,0.9803913336651995,3.935721337545215,0.9612412413085134,1.6266146876734262,0.026104236603207685,0.41218629456956896,0.7005602765761995,inf,0.499,20.264684726143656,7,0.14,0.007441137845780853,0.0069350744791869074,0.03935064543166165,1,1,0.02,3.9159679450281053,3.5880984851913134,3.536118204830747,3.471054874532991,3.300689253215903
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,252,5.04,390,393,393,1.3869144e-05,0.0012422548799999999,0.0012095244,89.56968649254777,0.9736523635149656,4.521717897700414,0.9629020517801992,2.009521253653576,-0.061792357421840124,0.6233985534867913,1.0017468955643212,inf,0.4214,15.495150360032005,7,0.14,0.0031535315345127437,0.008798497443118305,0.08727444391755688,1,1,0.02,4.495096245127381,4.165203012061818,4.112323152586286,4.0458135043565715,3.8694179180256043
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,630,12.6,968,986,986,2.1133224e-05,0.0012408924599999998,0.0011839569119999997,58.71761260846901,0.9541172584770157,4.119708428904277,0.9381401084068586,2.2171257463430867,0.01632753408084144,0.6943888586418537,1.2114493510405615,inf,0.4677,17.422853753045167,9,0.18,0.007406656215513277,0.006587518977781121,0.06294673571824703,1,4,0.08,4.073010549573979,3.746890658838491,3.6950777364079572,3.6301580316825652,3.459684565904753
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,1021,20.42,1632,1635,1635,2.4341147999999994e-05,0.0010911532679999999,0.0010103554439999999,44.82751873494217,0.9259519021117022,3.8797551955674274,0.9057467518510643,2.2359359107698236,-0.023253514479446243,0.5691502866438951,1.2080043757798038,inf,0.3911,16.100626443713303,9,0.18,0.0060730594770950115,0.004883474331289195,0.06351097094636847,1,2,0.04,3.8036003250350667,3.4820988399100634,3.431434567167686,3.368177722401212,3.2036076918245393
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,1032,20.64,1658,1657,1657,2.3884307999999996e-05,0.001221319296,0.0012041411399999998,51.134799300025776,0.9859347542806692,3.948630368044226,0.9670234940951873,1.8845261965108049,-0.10748138905706876,0.7417120800484603,1.07457963325285,inf,0.35,13.810059299293394,13,0.26,0.007194018736492042,0.004681179958721793,0.06720917062297276,1,1,0.02,3.9344907682839865,3.6059810180362404,3.553861512282344,3.488603968218276,3.317594552244389
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,1261,25.22,1959,2002,2002,1.1628036e-05,0.0012701470679999998,0.0012001993559999998,109.23143581598818,0.9449294386750495,4.75011391800081,0.9363572067007474,2.1222220610441727,-0.31689411427796593,0.6717514702297501,1.171424739336921,inf,0.4396,17.42892499983863,8,0.16,0.01413665627743474,0.015623167545785657,0.10884077679885529,1,2,0.04,4.693810704858659,4.365556556209793,4.31283227759798,4.246457301926903,4.069983067754099
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,2857,57.14,4599,4624,4624,1.5196248e-05,0.0012475328399999999,0.0012906650159999998,82.09479339900217,1.0345739804332525,4.373884867778608,1.0221234532929362,1.3025402062826048,-0.5397961399123945,0.35160256154323427,0.5001531259798282,inf,0.4818,20.703689237669696,14,0.28,0.00250171812418004,0.005182019920113837,0.05889477063724996,1,1,0.02,4.4080056444473055,4.073312476936998,4.01961138312694,3.952048598528006,3.772756064468008
primary,holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,2916,58.32,4709,4711,4719,0.000127494,0.0009736170839999999,0.0009473643359999999,7.636571791613722,0.973035859342008,2.0602831271631765,0.8603712647760433,2.0948569366369596,-0.21135282912639763,1.047765984076771,1.8226097692226122,inf,0.2469,0.0,7,0.14,0.015411608443831777,0.019753483330900982,0.040039275172178465,1,2,0.04,2.0331325399689355,1.7273298575969716,1.6840482417531368,1.6329442106705019,1.5212369844076283
broad,calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,1909,38.18,1083,1064,1064,1.5420456e-05,0.00035927485199999993,0.00037623333600000003,23.298588057318145,1.0472019789461915,3.1022709349753756,1.004104743153069,2.0503000895824623,-0.17027733994056646,0.5810526766413306,0.8558020814429937,inf,0.4385,14.896915483750318,12,0.24,0.010876796068848171,0.008813486288641786,0.03987892608335636,1,9,0.18,3.148730568994112,2.8178825250074344,2.7663657929162757,2.7024354662683434,2.539069252164022
broad,calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,2695,53.9,1521,1515,1515,3.3354504e-05,0.001308612348,0.0013071883679999998,39.23345248965477,0.9989118397039608,3.6706185154853017,0.9740839470452135,2.3546635038644554,-0.1338065454117083,0.5044745766933731,0.9211789600436715,inf,0.3047,13.414027747473911,6,0.12,0.022607948571779495,0.007230393783527891,0.11223539262341958,1,1,0.02,3.669529924229961,3.3410936575749215,3.289286261674014,3.2245906901402863,3.0562749886870115
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,81,1.62,74,80,80,0.000158708484,0.001301022972,0.00126489114,8.197564107536936,0.972228136798802,2.1320018435033767,0.8665231778083983,1.9468964962114887,-0.005621140988704726,0.13136085101704778,0.7938747010033345,inf,0.3099,9.559569665000616,8,0.16,0.023280242993172832,0.019609358424333565,0.023012226349066495,1,1,0.02,2.1040255675463952,1.7967759246428894,1.7528554260937097,1.70069902108973,1.5844042640001603
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,701,14.02,616,617,617,3.0388283999999998e-05,0.000346209876,0.000326755296,11.39287351664872,0.9438069756276969,2.490821638521768,0.8676497410396269,2.4544669756488684,0.0024562213947230183,0.3671914788119496,1.1527365557511824,inf,0.4656,20.93790482092227,20,0.4,0.013880157101642651,0.020382290451603856,0.04200688614008447,1,12,0.24,2.433675302804236,2.125245961309974,2.079782416269248,2.0248457553823855,1.894998239199082
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,822,16.44,736,741,745,0.000364864824,0.001107808488,0.0010715888520000001,3.036216196056214,0.9673051466996885,1.1438533409418838,0.7276487210491392,2.1519309973995786,-0.0037940726038663496,0.5484493133697488,1.781344714243763,inf,0.3224,0.0,7,0.14,0.02142450358671994,0.020519429511942588,0.004564923159093223,1,1,0.02,1.1111094218962638,0.8532374380105584,0.8304790928873079,0.8129001511965828,0.8378049401484777
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,889,17.78,800,769,769,3.0199068e-05,0.000471278412,0.0004892652719999999,15.605727037668844,1.038166102121393,2.7101821714303185,0.9756475445318101,2.004883723161334,-0.03245480271666601,0.38886874055542775,0.7133613339439725,inf,0.4609,21.3281,5,0.1,0.005534431709226662,0.012361911837266875,0.051602330292132396,0,nan,nan,2.7478932514598253,2.420880819550728,2.3709079581245667,2.309460296721975,2.1565860932123617
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1204,24.08,1090,1084,1084,1.2871547999999998e-05,0.000657061632,0.0006980097239999999,51.047599869106655,1.0623200168838955,3.872303316615431,1.0419094692399022,1.1184606173461422,0.03923843168913095,0.25182992371943225,0.4034612605543068,inf,0.4813,17.214465299276654,4,0.08,0.006793370852164084,nan,0.06337940782007795,0,nan,nan,3.9332231660316084,3.5975805947399877,3.5441262252039336,3.477098038853026,3.3008151737729796
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1294,25.88,1174,1175,1175,1.5095159999999998e-05,0.0004013831879999999,0.00043884666,26.59019102811762,1.0933359271639451,3.191308883306958,1.0537082230262789,2.1736661880277706,-0.045624492125729894,1.0033473815467726,1.452246544510944,inf,0.4755,20.83388555526789,8,0.16,0.010902828115952392,0.019966711935572843,0.05546811673381834,0,nan,nan,3.281755778164628,2.945232899677595,2.8924162563000264,2.826640870569478,2.656939158710237
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1333,26.66,1206,1207,1186,2.1849588e-05,0.0013142680919999998,0.001276448868,60.15070361967465,0.9712241176437235,4.1260511662585,0.9553416492475424,1.8784920011359894,-0.029092089453941112,0.8144597739960767,1.1698629356197334,inf,0.349,0.0,4,0.08,0.022716664260601052,nan,0.00390769741837646,0,nan,nan,4.096957185070268,3.769058371733684,3.716890857025422,3.6514901526997012,3.4795110082726928
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1648,32.96,1485,1484,1484,6.540393599999998e-05,0.0004030884,0.000404595648,6.163060278207111,1.0037392492564907,1.8148411769495627,0.8636120954601912,2.160384579884674,-0.07397837768291361,0.8233875028810805,1.5492746541254423,inf,0.4667,20.2865,16,0.32,0.01328222518669405,0.02124052329696675,0.050048117026604805,1,13,0.26,1.8185772824806172,1.511397949472432,1.4691032849773316,1.4200432538863257,1.3198019566975034
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1651,33.02,1486,1483,1483,6.8374368e-05,0.0001737774,0.00018811666800000001,2.5415576784563476,1.0825151486902211,0.853489977330932,0.7768544064481083,2.168789542189769,-0.08787236946006216,1.2464291151696827,2.2890667979505195,inf,0.475,17.292190171577456,5,0.1,0.01349083074691878,0.011560778250758866,0.043183520880085126,1,1,0.02,0.9361408398124156,0.6442644208194691,0.6200403503128754,0.604528468408221,0.6589739219583721
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1683,33.660000000000004,1505,1509,1509,7.097219999999999e-06,0.000418543848,0.000430584984,58.972928555124405,1.0287691147714588,4.048715447142277,1.0116152231814248,2.0868961998379136,-0.4540461266861689,0.8386615877777459,1.144707293615497,inf,0.4766,16.59440615207426,29,0.58,0.009746296462836786,0.020563788451457884,0.03879071816455478,1,4,0.08,4.077177156135871,3.744051926908058,3.690928184518652,3.6242694654154763,3.4486126361436855
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1844,36.88,1628,1639,1639,8.02872e-06,0.000421246656,0.000450456876,52.467473769168684,1.069342319004664,3.8931496259848655,1.0493424528501258,2.2807787476929477,-0.12821866728990922,1.1360860103154236,1.5994239565606532,inf,0.4542,19.639821079887668,19,0.38,0.007616365803336384,0.01755554586022204,0.04744214548152407,1,15,0.3,3.9607608962736336,3.624415159681297,3.570801369964851,3.5035479387734827,3.3264991561584814
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1851,37.02,1632,1638,1638,1.5424667999999997e-05,0.000133158816,0.00016735247999999999,8.632848110571976,1.2567885854437155,1.9270147493688843,1.126319530910986,1.9934572623764473,-0.04743843535506139,0.47501140291144167,1.0769123605989093,inf,0.4667,15.912266673544659,7,0.14,0.006316702020287002,0.006658412645270825,0.03231748625678614,1,1,0.02,2.1676579217411085,1.8128462354358121,1.7590276605519555,1.6933172670829044,1.534449443578645
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,2114,42.28,1879,1892,1892,0.00037607943599999997,0.001168686144,0.0011294779319999998,3.1075513099844154,0.9664510337516244,1.167959701018693,0.7311646159283274,2.4107692077532614,0.06779778647997213,0.9828049511754504,2.266084141768515,inf,0.3193,11.953809085391986,6,0.12,0.023263461612977553,0.02121039685817461,0.011742047722311534,1,1,0.02,1.1343484585659778,0.8744779938383705,0.8507419890917371,0.8315580310090942,0.8503705732692978
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,2497,49.94,2208,2211,2211,2.5958556e-05,0.00040726767599999996,0.00044074951199999995,15.68914988953931,1.0822108848137508,2.6739633193847783,1.0173657074394333,2.2405287018654136,0.0806881925209963,1.1530638403592293,1.5143641209164729,inf,0.4807,18.13248073596109,5,0.1,0.01135515960038004,0.01282775473136814,0.03133591027442153,1,1,0.02,2.7541028276447235,2.421225535782865,2.370095321037836,2.307087314961078,2.1494270908620243
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,2566,51.32,2262,2252,2252,1.4950331999999997e-05,0.001296804168,0.001261625868,86.74082742777887,0.9728730822524624,4.490426322455039,0.9617850504801012,2.417535833141827,-0.14664102602624557,0.5395209830845277,1.009707344336627,inf,0.338,11.901114040710642,9,0.18,0.023102568607339294,0.020099723487613658,0.021197011414113627,1,1,0.02,4.463009412695969,4.133313266028356,4.080494867874716,4.0140785535534285,3.8380407900851403
broad,calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,2690,53.8,2352,2359,2359,0.000360958032,0.0012107283839999999,0.001171401912,3.3542081811882216,0.9675183364661252,1.24323663283822,0.7453152868631779,2.3470779021890418,0.00940718013446764,1.2475790442938277,2.4579657586262,inf,0.3281,10.7031,10,0.2,0.023378784642486983,0.019005675954921683,0.011733045361645572,1,1,0.02,1.2106661370991294,0.9433820677085859,0.9164570617130077,0.8921221846189057,0.8914482428879018
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,25,0.5,44,33,33,8.388716399999999e-05,0.0007388525159999999,0.0007100771040000001,8.807694535960234,0.9610539162053826,2.215350485837484,0.863064127404187,2.0082482698042545,-0.006723447324360783,0.42509504063841136,1.1148344766637108,inf,0.45,19.53260650297343,4,0.08,0.01950330333903876,nan,0.07679003135578767,0,nan,nan,2.175988355722639,1.8694004677738147,1.8252842550806416,1.7726853572019186,1.6537363476393696
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,47,0.94,66,81,81,3.0761855999999994e-05,0.00038611242,0.000421874892,12.551662032355917,1.0926219156586572,2.441272854624605,1.011995501492637,2.212615500736131,-0.27601089758959363,0.4454524459202591,0.7840449825812541,inf,0.4818,17.710214483455587,7,0.14,0.01170478429459087,0.012398253870388667,0.06222059777862832,0,nan,nan,2.5314033881099616,2.1984699096844675,2.1478920640868564,2.0859267955826217,1.933646758888414
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,237,4.74,310,315,315,5.5937952e-05,0.000700180524,0.0007501597919999999,12.517092581437375,1.0713805458547714,2.458147070160891,0.9921193778632118,1.9341770915547487,0.0690510910932326,0.7086014498751246,0.9656598124525954,inf,0.4714,20.76384184200987,4,0.08,0.01051369595436641,nan,0.08397657457770584,0,nan,nan,2.5280355144571325,2.1981242162356223,2.1481521422724894,2.087007394892561,1.9372634285415602
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,421,8.42,555,520,520,8.252927999999998e-06,0.00032926014,0.000346930776,39.89616048994976,1.0536677048123713,3.634002961109058,1.0279032395865633,2.415580804239172,-0.4775087827225973,0.7932195982545833,1.2289076924324291,inf,0.4682,16.407212795901685,4,0.08,0.004623961737708929,nan,0.019607209647111816,0,nan,nan,3.6866507574206504,3.3526481946671765,3.299771007144888,3.2336430789040387,3.0609735446648516
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,608,12.16,781,776,776,1.1214935999999998e-05,0.0005927168519999999,0.000586327248,52.850667360027735,0.9892198037251015,3.978309063268,0.9708501185898829,1.8660105677265437,-0.17350344563080022,0.5345660381964596,0.8389902890197476,inf,0.4562,20.704147857373894,7,0.14,0.008913147370876659,0.01073451121025533,0.01795702647651926,1,1,0.02,3.9674851447882737,3.63849375866933,3.586250151618981,3.5208112947368844,3.3491473994964607
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,686,13.72,878,880,880,0.000351457056,0.00123936318,0.001182946356,3.526357370955728,0.9544791834141788,1.3068548768630512,0.7436078126428861,2.4185372994437757,-0.07261089101129957,0.9982905321884579,2.233358617802094,inf,0.3422,12.942935636863842,4,0.08,0.022910988392421075,nan,0.007193478265528977,0,nan,nan,1.261126296319734,0.994690883512981,0.96697306711304,0.9410094064237026,0.9321123248497153
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,1259,25.18,1621,1607,1607,1.3974768e-05,0.0006837099839999999,0.000637703604,48.92460354261337,0.9327106798545742,3.959940632722699,0.9140282945441239,2.0264309097214452,0.06036843779724772,0.7277792586072291,1.2515524201851136,1.0557895488815647,0.4661,20.859416203719604,14,0.28,0.018034251287362173,0.021869565814246462,0.06198301559810163,1,10,0.2,3.8909040355855398,3.5680679100124832,3.5170558379941843,3.4532895374069583,3.2868732894202144
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,1374,27.48,1757,1750,1750,0.000297140724,0.001260909828,0.00125811468,4.243476999807,0.9977832292699045,1.447602211716726,0.8074928495644857,2.498184639998049,-0.06049451581633683,1.0307605709697472,2.0407858453835144,inf,0.3922,14.844005458433381,7,0.14,0.018925079057412163,0.020929672961338935,0.025704040590034553,1,1,0.02,1.4453846840087796,1.1528393244867934,1.1169761419182427,1.0785785103441174,1.0243989190336809
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,1910,38.2,2456,2454,2454,8.402291999999999e-06,0.000402073308,0.00044400150000000003,47.852813018162195,1.1042799687662928,3.768936393827197,1.0816757439419056,1.757801483424897,-0.6085345466120133,0.8133994225185591,1.2361868858347527,inf,0.4786,17.865074452685608,11,0.22,0.006932862517654043,0.013697864126214543,0.06283851929504693,1,5,0.1,3.869401544177888,3.5302345216071385,3.4761832205913645,3.4083943534958787,3.230061339808509
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,2375,47.5,3040,3026,3026,7.6451688e-05,0.00046128074399999996,0.000510341148,6.033624058111051,1.1063569304336711,1.6962752619222645,0.9490614990467975,1.6183974227482185,-0.018807055469516044,0.35094916259965925,0.6609303677473884,inf,0.4833,22.13615066921076,11,0.22,0.011232761860419656,0.018389684882456042,0.038771506586178506,1,4,0.08,1.800187463714295,1.4713995576582517,1.4247779969241976,1.3699342492673798,1.2529211571195902
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,2423,48.46,3091,3082,3082,0.00010464260399999998,0.0005494832639999999,0.0005992733159999999,5.2510473076530095,1.090612499528284,1.571688079288216,0.9161437351992934,1.8458932175891667,-0.020409304688846833,0.6326895943548105,1.1044578084929664,inf,0.4604,17.502345050021155,5,0.1,0.00845962272548652,0.007756565140458751,0.03855130469878918,1,1,0.02,1.6606943285926108,1.3373386139828087,1.292865384056426,1.241549552700913,1.139954603393249
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,2482,49.64,3171,3160,3160,8.358551999999999e-06,0.0007383075479999999,0.000734449356,88.32959919373594,0.9947742752861577,4.4863146897149395,0.9836382768683352,2.080177422385629,-0.05527486833694372,0.7357364319535913,1.0548102542523838,inf,0.487,20.44749291673676,7,0.14,0.00657811691786705,0.010355062217626476,0.14191404189594137,1,2,0.04,4.481078326203501,4.149442912218115,4.096251499926815,4.029335223526592,3.8517714122026696
broad,calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,2648,52.96,3408,3400,3400,6.2843039999999985e-06,0.00043832825999999997,0.00048477398399999995,69.74969065786762,1.1059610530245072,4.144198297462439,1.0903290263295393,2.2004738239480046,0.07395923304999896,0.9896098875499674,1.5467466062534447,inf,0.4745,20.653774067951844,12,0.24,0.011764320821074519,0.011614199601905904,0.0705802023986463,1,1,0.02,4.2461075945398115,3.9060845666016766,3.8515234418353512,3.782885736787919,3.600835540870638
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,85,1.7,138,135,135,6.575094e-05,0.000411785208,0.00042148835999999994,6.262803360681992,1.0235636244612263,1.8113376182618537,0.8826313186242813,2.30007022044037,-0.25556993727915994,0.5888430265800734,1.2849096154076438,inf,0.4391,14.924650141963129,4,0.08,0.012850658818815905,nan,0.02963393660970073,0,nan,nan,1.8347757332217054,1.5227664759861572,1.4793795646619772,1.428785226200121,1.323512940425425
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,574,11.48,925,931,931,4.626558e-05,0.0012581499959999998,0.0012253313879999998,27.194082425855242,0.9739151865005451,3.3294304484057453,0.9393719383185286,2.198850815308798,-0.019596663762334265,0.6209442987967689,1.1065379489489346,inf,0.4411,15.54953960283069,6,0.12,0.01593515847434374,0.008158153752455486,0.10155783877139336,1,3,0.06,3.3031051425471247,2.9798634173874734,2.9295459071443277,2.8670867386478376,2.7072350108118135
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,775,15.5,1272,1297,1303,3.6175896e-05,0.0012552450119999998,0.0013154766119999998,34.698380711841935,1.0479839389315972,3.4998247601647003,1.0186273149605845,2.096647837542829,0.007106752436657546,0.9304415270793309,1.2594548212253558,inf,0.4,0.0,10,0.2,0.009023530174223601,0.020026380024606116,0.07537058359847572,1,7,0.14,3.5470026805014223,3.214123154526621,3.1616300379420683,3.0960990442509604,2.9258161773020266
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,798,15.96,1335,1289,1289,4.695991199999999e-05,0.000610571844,0.0006485096519999999,13.001980157032664,1.0621348795769232,2.5048207456271983,0.9862788315276441,2.3023336669375274,-0.010583082942257951,0.6646825800392168,1.03132785049436,inf,0.4635,17.532983289788422,7,0.14,0.01091436059050209,0.011842626380633416,0.039932494768337864,1,1,0.02,2.5658098807889385,2.2369242978217705,2.187048738441034,2.1259773504148853,1.9760398017081786
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,1031,20.62,1712,1715,1715,1.4207399999999997e-05,0.000532401984,0.0005573276279999999,37.47356898517675,1.0468173386821937,3.577881402360432,1.0196085985966166,2.476349869119609,-0.14402941299314892,1.0412374230344303,1.4680379039737184,inf,0.5005,18.78555234748236,10,0.2,0.005650618908938316,0.013769798543899994,0.06603362485142907,1,6,0.12,3.623924709102367,3.290840204985735,3.238211655461833,3.1724520359137607,3.0011466518943437
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,1269,25.38,2102,2086,2086,2.0276243999999998e-05,0.001208416968,0.0011779716599999998,59.59767341525384,0.9748056268604132,4.113133721577333,0.9587191078255911,2.33305140753465,-0.3670995931978349,0.4434018434728689,0.9019563049891315,inf,0.4474,17.16347547584696,8,0.16,0.02025889153356001,0.006959483556969247,0.06613997662236218,1,2,0.04,4.0876961821350895,3.759501811622973,3.7072880761601636,3.641830478394003,3.469711901537252
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,1536,30.72,2554,2544,2544,4.7443319999999995e-05,0.001248416064,0.0011787275519999998,26.313842791777645,0.9441784561977568,3.327535230727661,0.9096106927601644,2.290480048269535,0.09859798036916348,0.45407868827643644,1.0582630341893835,inf,0.4594,20.05379072818902,7,0.14,0.012371714182054756,0.003971132766095954,0.0572052040332485,1,1,0.02,3.2705995788885303,2.951305697357685,2.9017902155822557,2.840425327740085,2.6840346583090606
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,1538,30.76,2544,2549,2569,0.00012795116399999998,0.0011704043159999997,0.001171621584,9.147273689514853,1.0010400405939721,2.2124163773327647,0.9023889081594203,2.1813451116097946,-0.1399529308678027,0.979031378012559,1.5796222315533364,inf,0.4104,0.0,5,0.1,0.01890889842731743,0.021241013770726305,0.027990047236516307,1,1,0.02,2.2134561215482225,1.8985898139518842,1.8526712321537275,1.7975636063031433,1.670434546811878
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,1674,33.480000000000004,2736,2770,2770,5.5573127999999995e-05,0.000613085436,0.0006673842719999999,11.032048366973333,1.0885665077191622,2.31594282455974,0.9980942560693801,2.368636936406881,0.02589081300367114,0.08489156595495578,0.4327201004131457,inf,0.463,20.286650336120058,5,0.1,0.008343157286513163,0.01643528015610646,0.10243706898730554,1,1,0.02,2.402303867976321,2.0708350599353875,2.0209319465753315,1.9600840681235707,1.8127616585584019
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,2520,50.4,4167,4110,4110,4.043844e-05,0.00035547368399999995,0.0003730474439999999,8.790489544107041,1.0494375836834098,2.1254160173675243,0.9422480934178211,2.2461000604280894,-0.10372276957389126,0.5050687187906964,0.9933889157821931,inf,0.4667,21.484967810075958,6,0.12,0.0051378959527136015,0.011030165079985915,0.0318802495639262,1,3,0.06,2.174205948983245,1.851290661208475,1.803926125536884,1.7469596971663355,1.6148794784377845
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,2680,53.6,4399,4410,4451,0.000227210508,0.001307065572,0.00130172184,5.752663393543401,0.9959116572921255,1.7537596692721482,0.8484273834211116,2.1865555952154265,0.016779160508387923,1.1761594532342627,1.961310515530928,inf,0.4208,0.0,4,0.08,0.009126340079087874,nan,0.033554880907454274,0,nan,nan,1.7496677425423226,1.446246662873865,1.4052077148751208,1.358120993870763,1.2658493687531058
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,2829,56.58,4682,4697,4697,4.186242e-05,0.0006538533839999999,0.0006726531599999998,15.619101427963312,1.0287522806488985,2.7201479258184587,0.9668504813784566,2.1897119987753553,0.04128777842572856,0.5197191580624807,0.9173379400357011,inf,0.4703,16.486066441695545,8,0.16,0.006797878830076568,0.01108847141929849,0.05367727961953538,1,1,0.02,2.748640789111789,2.422910021575199,2.3731846904445564,2.31206792364133,2.160188133392132
broad,calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,2946,58.92,4893,4875,4875,3.5815284e-05,0.000453884796,0.0004905615959999999,12.67293583376304,1.080806407976706,2.4617612462969234,1.0017592727368962,2.306669472592236,-0.20379418788569137,0.9580629951513495,1.2899543516048952,inf,0.4891,17.274259549109477,4,0.08,0.010340851589327276,nan,0.04366079075042008,0,nan,nan,2.5406573237925083,2.2093161601926252,2.159026713202439,2.09743583554511,1.9461935074278378
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,582,11.64,1123,1116,1123,1.3908672e-05,0.0007788075479999999,0.00074743074,55.99438594856504,0.9597117309910818,4.0663737546222185,0.9428730245988912,1.6238215243765737,0.010550951884892525,1.0171280364925466,1.3479081118436091,inf,0.4938,17.47679410675768,4,0.08,0.015784162751817873,nan,0.026946633630993398,0,nan,nan,4.025461483914231,3.6990510678300472,3.6472309197026247,3.582324624355693,3.412047839680808
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,606,12.12,1179,1158,1158,6.225724799999998e-05,0.00059157864,0.000562574808,9.502164952745746,0.9509721446332139,2.3017901698785073,0.8604220391157237,2.1223711352437156,0.03615197276525126,0.12539900853447,0.852781305980803,inf,0.4927,18.125074880121186,4,0.08,0.01606830808479691,nan,0.05587805239027593,0,nan,nan,2.2520807965354157,1.94584294731877,1.901476365552106,1.8483677417560977,1.7266136368785583
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,757,15.14,1477,1458,1458,0.00017646692399999998,0.001296316548,0.0012679629839999998,7.3459463032290415,0.9781275923355719,2.0162637926555926,0.8609296669239102,1.9348153719276462,-0.046592650228543975,0.4134558702765048,1.0921963292231471,inf,0.4714,20.68365772898981,5,0.1,0.004132897438925729,0.008035200191729534,0.025220827251971372,1,1,0.02,1.994271262731652,1.6883231111872539,1.6452173833813917,1.594464125614955,1.4846565259678486
