split,video,track_id,start_frame,phi_parent_real,phi_parent_reversed_time,phi_parent_broken_lineage,real_minus_reversed,real_minus_broken
evaluation,V17,148,328,0.4882262354003706,0.5758404558340022,0.4873091975632917,-0.08761422043363165,0.0009170378370788601
evaluation,V17,449,1079,0.429986089116134,0.5357262520325228,0.45219719474899733,-0.10574016291638877,-0.022211105632863326
evaluation,V17,742,1794,0.406255519327544,0.5417767407695253,0.41275049911689266,-0.1355212214419813,-0.006494979789348654
evaluation,V17,973,2365,0.49599213356562766,0.5185953318909278,0.4866038425942931,-0.02260319832530011,0.009388290971334534
evaluation,V17,1025,2513,0.45839826721413135,0.5831996445883596,0.3907098475114843,-0.12480137737422825,0.06768841970264705
evaluation,V17,1060,2645,0.44061393122928383,0.4988679189922664,0.4763229233715407,-0.05825398776298257,-0.03570899214225687
evaluation,V17,1123,2800,0.5587982478856905,0.47672428183129945,0.5176452749470215,0.0820739660543911,0.04115297293866904
evaluation,V17,1129,2835,0.48556316727749493,0.48928323601736456,0.47413614541568805,-0.003720068739869631,0.011427021861806885
evaluation,V23,3,3,0.6252144165723812,0.4421796452260274,0.5611870644033736,0.18303477134635382,0.06402735216900757
evaluation,V23,20,73,0.4661295602122024,0.501754580452636,0.4870095267676078,-0.03562502024043357,-0.02087996655540536
evaluation,V23,28,107,0.4911235998667418,0.5441196503423322,0.46169547990271464,-0.05299605047559042,0.029428119964027166
evaluation,V23,31,134,0.4926775127000069,0.41683787114716964,0.5691211782297465,0.07583964155283729,-0.07644366552973958
evaluation,V23,72,249,0.5334761721261057,0.5461786279661001,0.45910852706252214,-0.012702455839994409,0.07436764506358351
evaluation,V23,87,320,0.46215676726514365,0.4342613336763571,0.435391698704759,0.027895433588786545,0.02676506856038463
evaluation,V23,120,458,0.4870751929533157,0.5476945245365725,0.4769215763049619,-0.06061933158325683,0.010153616648353792
evaluation,V23,135,513,0.5191549883342259,0.49966938510742837,0.5710794059884048,0.019485603226797543,-0.05192441765417888
evaluation,V23,156,591,0.5945667175463498,0.5055375302356587,0.594566717546348,0.0890291873106911,1.7763568394002505e-15
evaluation,V23,160,615,0.4649695417627917,0.5033426338162255,0.5086434019939077,-0.038373092053433755,-0.04367386023111597
evaluation,V23,219,828,0.5386201793021148,0.5579038639454624,0.5394044987808133,-0.01928368464334762,-0.000784319478698503
evaluation,V23,228,877,0.5147084275039973,0.566634380933847,0.5190772597947984,-0.051925953429849736,-0.004368832290801095
evaluation,V23,262,1005,0.5605663747134386,0.5884801500062118,0.5472269297739736,-0.02791377529277317,0.01333944493946504
evaluation,V23,267,1040,0.47123929129803144,0.42329234329236654,0.434449299646289,0.0479469480056649,0.03678999165174246
evaluation,V23,281,1106,0.606005038521898,0.4203006809430302,0.6120591482880311,0.18570435757886783,-0.006054109766133076
evaluation,V23,314,1244,0.4745111332692047,0.5148882090549287,0.5322641175050862,-0.040377075785724026,-0.05775298423588149
evaluation,V23,327,1321,0.4801637589224079,0.5566226800194697,0.4503679057547605,-0.07645892109706176,0.029795853167647435
evaluation,V23,349,1401,0.4669639662252749,0.5851697769763793,0.4970645054086358,-0.11820581075110437,-0.030100539183360864
evaluation,V23,494,1941,0.4877304260097901,0.457024382836309,0.4846225531701194,0.030706043173481135,0.0031078728396707334
evaluation,V23,556,2177,0.5410196624968435,0.42410948191623965,0.5216850934771013,0.11691018058060387,0.019334569019742176
evaluation,V23,582,2259,0.5261314534419164,0.5915867287808765,0.5475821826219658,-0.06545527533896012,-0.02145072918004942
evaluation,V23,598,2319,0.3834586284270256,0.5374450553478285,0.39950469916464826,-0.1539864269208029,-0.016046070737622653
evaluation,V23,614,2371,0.4270665355374632,0.6342291014713399,0.461024042924862,-0.20716256593387672,-0.03395750738739878
evaluation,V23,650,2504,0.5806024590583179,0.5059607673827519,0.543035011969053,0.074641691675566,0.03756744708926485
evaluation,V23,664,2559,0.4591582507483214,0.5540401166335754,0.5316007363320381,-0.09488186588525405,-0.07244248558371669
evaluation,V23,724,2785,0.5411715098034218,0.5483242892086018,0.4918883896261441,-0.007152779405179999,0.04928312017727765
evaluation,V23,742,2872,0.48562807701445365,0.5377031123855491,0.4405517861958188,-0.05207503537109548,0.045076290818634845
evaluation,V24,41,113,0.5091570827211633,0.4632632447086611,0.5167275385421313,0.04589383801250224,-0.007570455820967936
evaluation,V24,58,165,0.5708855911601831,0.5144426505330923,0.5708855911601844,0.056442940627090765,-1.3322676295501878e-15
evaluation,V24,248,642,0.4318926975065054,0.45961523942085747,0.4107451890083098,-0.027722541914352083,0.021147508498195577
evaluation,V24,275,719,0.505542861575389,0.3890918717655455,0.505542861575389,0.11645098980984347,0.0
evaluation,V24,358,944,0.6157101181229561,0.46125021811594613,0.6319879576548884,0.15445990000700993,-0.016277839531932292
evaluation,V24,443,1155,0.4582754875743915,0.6188154224785405,0.45827548757439196,-0.16053993490414897,-4.440892098500626e-16
evaluation,V24,461,1217,0.46162920670899865,0.5492457320445526,0.47423414609655445,-0.08761652533555397,-0.012604939387555802
evaluation,V24,641,1665,0.583592135001263,0.5105652225381698,0.583592135001263,0.07302691246309312,0.0
evaluation,V24,685,1779,0.47993719903393095,0.46219805159018174,0.4799371990339303,0.017739147443749215,6.661338147750939e-16
evaluation,V24,701,1853,0.4659406687451302,0.5144515731119221,0.47933998705816094,-0.04851090436679195,-0.013399318313030761
evaluation,V24,745,1946,0.47057536413365963,0.48302952172432967,0.5621674926868465,-0.012454157590670034,-0.09159212855318688
evaluation,V24,932,2461,0.5328849812766356,0.5509081863422255,0.5034447204190364,-0.018023205065589853,0.02944026085759921
evaluation,V24,977,2550,0.6016265643177809,0.5517230116163097,0.48539119961285104,0.04990355270147129,0.1162353647049299
evaluation,V24,1031,2692,0.5923466692026849,0.4493678957246945,0.6233033043295109,0.14297877347799037,-0.030956635126826004
evaluation,V24,1068,2773,0.5553564664584394,0.535002344653734,0.5659264121131287,0.020354121804705416,-0.010569945654689272
evaluation,V28,10,8,0.632330458316485,0.5384092924683301,0.6323304583164848,0.09392116584815491,2.220446049250313e-16
evaluation,V28,439,271,0.5789991445433056,0.589141836058535,0.5248242633534907,-0.010142691515229396,0.05417488118981484
evaluation,V28,5057,2954,0.3872393763999151,0.5642476728335022,0.4866411890329232,-0.17700829643358706,-0.09940181263300807
holdout,V30,13,42,0.6031077502504247,0.45207105296134253,0.41184374400381785,0.1510366972890822,0.1912640062466069
holdout,V30,59,221,0.5507695297162525,0.4575045656006189,0.5011365852350638,0.09326496411563356,0.04963294448118871
holdout,V30,64,250,0.5042044237176593,0.5465273424644592,0.6115892940466381,-0.04232291874679994,-0.10738487032897881
holdout,V30,179,697,0.526046661718846,0.5657016424441785,0.4534702852245496,-0.03965498072533258,0.07257637649429638
holdout,V30,243,926,0.4094062072213722,0.5809701103658038,0.4641291301920418,-0.1715639031444316,-0.05472292297066961
holdout,V30,258,991,0.5841386080289779,0.5437502234384408,0.5416828479055074,0.04038838459053706,0.04245576012347052
holdout,V30,340,1307,0.4961553668822405,0.4910652162830509,0.6272804491635888,0.005090150599189602,-0.13112508228134834
holdout,V30,359,1397,0.45391119515007006,0.42045766352298175,0.4690497504767537,0.033453531627088307,-0.015138555326683623
holdout,V30,407,1575,0.5387542323270489,0.6044844887434486,0.5387542323270491,-0.06573025641639973,-2.220446049250313e-16
holdout,V30,418,1613,0.4398251930940795,0.5510431725420684,0.46249975467360294,-0.11121797944798884,-0.02267456157952341
holdout,V30,513,1982,0.47466815800917317,0.5563901372864937,0.46746094887057854,-0.0817219792773205,0.007207209138594628
holdout,V30,538,2068,0.5680576117082536,0.5327494578358334,0.5680576117082534,0.035308153872420256,2.220446049250313e-16
holdout,V30,554,2148,0.5269709276156878,0.47534561491409755,0.6076281997732558,0.05162531270159021,-0.08065727215756802
holdout,V30,557,2168,0.5808485219025621,0.4975381392022571,0.48400240025956975,0.083310382700305,0.09684612164299233
holdout,V30,569,2207,0.45599454343116463,0.43575771672449476,0.40919859123032154,0.020236826706669875,0.046795952200843094
holdout,V30,608,2346,0.3932982719596656,0.4995249288728131,0.39329827195966693,-0.10622665691314748,-1.3322676295501878e-15
holdout,V30,619,2398,0.4639535535243078,0.48237385921455334,0.5957992463092339,-0.018420305690245553,-0.13184569278492608
holdout,V30,649,2524,0.4316265537846953,0.48227093322624626,0.47550712279981333,-0.05064437944155098,-0.043880569015118054
holdout,V30,669,2597,0.5147084275039973,0.5122369648593164,0.4694209609942206,0.0024714626446808996,0.045287466509776664
holdout,V30,720,2723,0.47078862244199016,0.4527486902407203,0.6341994006548912,0.01803993220126987,-0.16341077821290106
holdout,V31,47,102,0.5385571729810641,0.5064254990336623,0.5385571729810614,0.032131673947401795,2.6645352591003757e-15
holdout,V31,66,171,0.509498423337746,0.38788911663892306,0.559513180530061,0.12160930669882292,-0.050014757192315074
holdout,V31,93,262,0.559952375427867,0.5552579243283725,0.5072458012147685,0.004694451099494512,0.052706574213098545
holdout,V31,423,1023,0.3982935105743517,0.6874657159044836,0.44461331238796475,-0.2891722053301319,-0.04631980181361306
holdout,V31,435,1063,0.5398236879893941,0.581487972983119,0.5249160971966589,-0.04166428499372499,0.014907590792735181
holdout,V31,574,1366,0.515359367059135,0.49125971574977245,0.522638757724625,0.024099651309362535,-0.007279390665489993
holdout,V31,634,1504,0.5427292706659514,0.5229783342603551,0.5456485064784253,0.01975093640559633,-0.002919235812473886
holdout,V31,700,1645,0.5147084275039973,0.479402030858313,0.49768528536250045,0.035306396645684246,0.017023142141496805
holdout,V31,852,1983,0.5147084275039973,0.4175220186156583,0.4968431115305769,0.09718640888833896,0.017865315973420337
holdout,V31,968,2241,0.5519336669505239,0.4703667439657705,0.5098622605310368,0.08156692298475343,0.042071406419487145
holdout,V31,1259,2880,0.510084962239548,0.48504823705291455,0.5451751884394458,0.02503672518663347,-0.03509022619989777
holdout,V31,1275,2915,0.5020268558585812,0.512706518678673,0.4937489628363867,-0.010679662820091806,0.008277893022194505
holdout,V34,599,422,0.4820352239237757,0.4092989033718851,0.5452226272623948,0.07273632055189055,-0.06318740333861911
holdout,V34,3180,2172,0.591998136335309,0.5376802476563327,0.43579302960931443,0.054317888678976245,0.15620510672599452
holdout,V34,3842,2615,0.4035898362497141,0.4598107468619057,0.403589836249715,-0.05622091061219159,-8.881784197001252e-16
holdout,V35,1516,944,0.6036023578029188,0.5419987292332582,0.5644164954562463,0.06160362856966062,0.03918586234667254
holdout,V35,1776,1103,0.686759002097234,0.4016539000663126,0.6846977432931567,0.2851051020309214,0.0020612588040772595
holdout,V35,2846,1746,0.4843264001898082,0.46231975234367195,0.47633560440697664,0.022006647846136262,0.007990795782831572
holdout,V35,3594,2212,0.3630441374410365,0.6205638752587843,0.5688837074972639,-0.25751973781774784,-0.20583957005622744
holdout,V35,3819,2351,0.5095331683195786,0.48729999340198504,0.5095331683195781,0.02223317491759358,5.551115123125783e-16
