split,video,file,track_id,segment_index,start_frame,time_sec,parent_0_frames,parent_0_magnitude,parent_0_angle_deg,parent_1_frames,parent_1_magnitude,parent_1_angle_deg,parent_2_frames,parent_2_magnitude,parent_2_angle_deg,parent_3_frames,parent_3_magnitude,parent_3_angle_deg,parent_4_frames,parent_4_magnitude,parent_4_angle_deg,observed_free_scale,observed_free_full_loss,observed_angular_coherence,observed_mean_rotation_rad,observed_mean_rotation_deg,observed_scale_transition_0,observed_rotation_transition_0_deg,observed_scale_transition_1,observed_rotation_transition_1_deg,observed_scale_transition_2,observed_rotation_transition_2_deg,observed_scale_transition_3,observed_rotation_transition_3_deg,observed_full_loss_one,observed_shorthand_loss_one,observed_full_loss_sqrt2,observed_shorthand_loss_sqrt2,observed_full_loss_three_halves,observed_shorthand_loss_three_halves,observed_full_loss_phi,observed_shorthand_loss_phi,observed_full_loss_two,observed_shorthand_loss_two,permuted_free_scale,broken_free_scale,permuted_free_full_loss,broken_free_full_loss,permuted_angular_coherence,broken_angular_coherence
calibration,V03,V03_Amp0.0_umf1.5.csv,638,0,1113,22.26,2,0.00747328575661338,-65.49259476987035,4,0.021010949526377953,-39.98014635798059,8,0.0337535183351307,-56.357011986442714,16,0.07718970138561239,-79.92752216256108,32,0.2253736896800512,-81.50317514930288,2.3434079908828416,0.40471014242740416,0.9470924669667888,-0.07361290102531384,-4.217708546464734,2.811474124053748,25.512448411889757,1.6064727723397378,-16.376865628462134,2.286863864655948,-23.570510176118358,2.919737810024217,-1.5756529867417957,0.942880453209512,2.2581795780128036,0.6471849142477465,1.3128433906972212,0.6023555770877947,1.1528271495645264,0.548618582275719,0.9476437610362761,0.4346257981002188,0.3865738385275532,1.9481390061294903,1.9246390845388552,0.15801986954513092,0.3228705915435549,0.989060606979483,0.9577648551949826
calibration,V03,V03_Amp0.0_umf1.5.csv,734,3,1297,25.94,2,0.010420172743289794,-52.80018788418161,4,0.016824089871371944,-68.00887008282288,8,0.03261717339071552,-80.82646455771808,16,0.06445122186584208,-77.81831831334705,32,0.15871713833105738,-78.81042176039381,1.975546363548565,0.2010419248445616,0.9910108200471697,-0.11351687735543382,-6.504037975970544,1.6145691905353525,-15.208682198641263,1.938718447184311,-12.817594474895214,1.9759904113637303,3.008146244371043,2.4625931632674667,-0.9921034470467583,0.7099068737438794,1.7513344217971027,0.3900708023069152,0.8090471934401388,0.34095738785102714,0.6509087408334603,0.2833218311899048,0.45079576629571827,0.20141797138044448,0.20890492490267884,1.8767216808225085,0.7931143320615992,0.37977079208717296,0.9909661674778594,0.9329929422626607,0.8194342933863059
calibration,V03,V03_Amp0.0_umf1.5.csv,742,0,1302,26.04,2,0.008132035415564816,-44.501788387386554,4,0.012529964086141689,-65.48035731180927,8,0.0037483329627982518,9.21102654081567,16,0.02883834253212207,-82.62855171042129,32,0.10766359644745295,-77.71939933369197,1.9075125564609097,1.596847578432817,0.5459272200641666,-0.14124320841640656,-8.092639727146764,1.5408152382316462,-20.978568924422728,0.2991495376226944,74.69138385262495,7.693644833140254,-91.83957825123696,3.733348972033675,4.909152376729316,1.7224923555911038,1.5051707899265094,1.624641090523627,0.9546043370808173,1.6148322145450869,0.9274877803324485,1.6053072846272143,0.9333160811354447,1.5975493538307077,1.1656322645209667,1.7842451517854359,5.439825960888635,0.7031408804646914,1.1303422960127676,0.9134599720056412,0.7908661096214392
calibration,V03,V03_Amp0.0_umf1.5.csv,758,0,1333,26.66,2,0.004123105625617683,-50.906141113770914,4,0.01686208765248241,-64.34674101516443,8,0.03812413933454763,-80.48826359162297,16,0.08252302708941309,-97.59005530169598,32,0.1818071780761145,-98.73178620476806,2.5768945162858192,0.2894381206688222,0.9938019118489249,-0.2089127683424749,-11.969819912418087,4.089656968212233,-13.440599901393506,2.260938272903299,-16.141522576458545,2.1645872806532247,-17.10179171007302,2.203108447283784,-1.1417309030720713,0.9898472530033435,2.7498280771176202,0.6661742378547113,1.8069963082627625,0.6136653493678564,1.6475048096599902,0.5480388817039953,1.442950664202761,0.38471437852444074,0.8778471761299758,2.104308408898483,2.9331677751045286,0.346943581637984,0.4518703830758104,0.9549670971017573,0.9846851320364298
calibration,V03,V03_Amp0.0_umf1.5.csv,788,0,1387,27.74,2,0.014008925726121918,-51.0846938652688,4,0.02410580842867548,-57.36474133746666,8,0.046498172007080035,-68.29011724012877,16,0.07450939538071695,-73.3891410094541,32,0.19386080057608346,-78.6958637606098,1.9287293632591935,0.18960540534773104,0.9991484829641566,-0.1204642845615852,-6.902095087441793,1.7207463941168797,-6.28004747219787,1.9289198345975131,-10.925375902662104,1.6024155824743342,-5.099023769325329,2.6018302736926344,-5.306722751155695,0.683679121749947,1.690443205392889,0.36363271328657587,0.747389448598474,0.3148814347216068,0.5890845407512103,0.25846274727738133,0.38908249177667764,0.1930462788728031,0.2475531201316836,2.054487662829609,1.4652016530211038,0.1624211737096782,0.359332283861349,0.9993053041912655,0.9838927930552424
calibration,V03,V03_Amp0.0_umf1.5.csv,833,0,1487,29.74,2,0.008139410298049831,-63.74975763031099,4,0.014590750494748395,-55.32968208901943,8,0.03024235440570063,-86.96729738382302,16,0.06814785396474343,-96.57230755398278,32,0.17931542041888088,-99.0158160496983,2.166487433870744,0.2910689775444633,0.967634883042625,-0.15240395026900666,-8.73210313153577,1.792605355973304,8.420075541291567,2.07270725495482,-31.63761529480359,2.253391156341243,-9.605010170159758,2.6312702453058963,-2.443508495715523,0.8260846406985124,2.0088536880470698,0.5163836146494307,1.0640121059579515,0.4689155888494143,0.9043532458569247,0.41221843409329467,0.7000930414660809,0.3018521961456204,0.1744969497243218,1.899404154927743,2.3651081788456887,0.11025722029827323,0.2977386096974875,0.9972456318791644,0.9606938042393742
calibration,V03,V03_Amp0.0_umf1.5.csv,842,0,1516,30.32,2,0.012767536959022293,-101.74998357177662,4,0.018420097719610538,-96.546290783294,8,0.03811587595740129,-91.65374946115737,16,0.07771357667743778,-93.0980374851861,32,0.14036139070271425,-95.97054668406288,1.8208959699189298,0.15774730793447345,0.997982559033439,0.02521988016389074,1.4449926932166424,1.4427291480518343,5.2036927884826305,2.0692548181664687,4.892541322136614,2.038876838729649,-1.4442880240287108,1.8061373147874265,-2.8725091988767857,0.6197411307827927,1.6077768808929251,0.2979418467582444,0.6652814273320976,0.24993457988684448,0.5075918214647703,0.19706801486597772,0.31024747976892453,0.18353780502826283,0.3192977584724628,1.9587521548877762,1.7802446423449072,0.10114424725578837,0.47603041278285463,0.9962635296784971,0.9887125020934772
calibration,V03,V03_Amp0.0_umf1.5.csv,890,0,1582,31.64,2,0.0042544094772365565,-119.57783868126099,4,0.011182575731914376,-117.71081401525305,8,0.030454720487963768,-112.18570468366578,16,0.10216702011901886,-92.07543247540359,32,0.2011006215803422,-90.14245564756237,2.6220654703046993,0.23081648103982078,0.9914385649722143,0.12804801130822477,7.336610623004718,2.628467191921074,1.8670246660079475,2.7234083826544437,5.525109331587255,3.354718693261265,20.110272208262188,1.9683516397568532,1.9329768278412074,0.9912112131493002,2.7285291811457926,0.6591245210666463,1.7807228501669146,0.6043140096817009,1.6198210477184534,0.5350928159906986,1.4129950789755477,0.3558329754658292,0.8359276571822986,3.7657662014892126,1.6472220162541287,0.7355121966001549,0.6621776874694875,0.999563199077126,0.8664248924895266
calibration,V03,V03_Amp0.0_umf1.5.csv,924,3,1651,33.02,2,0.013662357044082796,98.84181456019171,4,0.013644412775931456,-85.37584867157094,8,0.016735590817177636,-14.534455080540242,16,0.03952847075210478,-71.565051177078,32,0.1207394301792087,-65.53640858332679,1.7241731305826065,1.660217767815297,0.2287063668526492,0.3159149268683755,18.100591994741972,0.9986865906012086,175.78233676823737,1.2265526623981189,70.84139359103071,2.3619405603256163,-57.030596096537764,3.0544928220573695,6.028642593751221,1.7473044881870237,1.216327553554709,1.6720035798764212,0.4975578187064747,1.6660500132355254,0.46617965559648555,1.661433065193894,0.5048922508790298,1.6668369670605818,0.904087191906158,1.9825128677133754,3.052197332300606,0.27129499168407173,1.5553019848804437,0.9801473745692578,0.42610623618316285
calibration,V03,V03_Amp0.0_umf1.5.csv,951,0,1684,33.68,2,0.011182575731914371,-117.71081401525296,4,0.023854978516024715,-118.82131638372026,8,0.043174066289845825,-113.4773998920929,16,0.0709936616889142,-98.0159674861751,32,0.14637281168304445,-98.40689140633374,1.902083778563089,0.15563195719608705,0.9933188330708619,0.08403967916153524,4.815118927589502,2.1332275396932125,-1.1105023684672979,1.8098555930722553,5.343916491627362,1.6443589355772892,15.461432405917805,2.0617729555130255,-0.3909239201586431,0.6615179683477924,1.7627408594224838,0.33475407200190777,0.8155835366397852,0.2839372907737523,0.6552058252707758,0.22445611334259036,0.4498774323347118,0.16352694565675335,0.1574689658042472,1.8098676073232467,1.1225342341532158,0.1780079452204095,0.5924551199144386,0.9928274808770586,0.9253868482435517
calibration,V03,V03_Amp0.0_umf1.5.csv,981,0,1724,34.480000000000004,2,0.010447966309287174,174.50767544287254,4,0.010101980003939807,-158.51455668293667,8,0.016879869667743283,-111.54928447119381,16,0.0462525674963023,-97.07892160461223,32,0.16460777624401585,-90.55692806816387,1.9922995923541376,0.5647512563306764,0.9648742297914742,0.4127186311312524,23.64703569023739,0.9668848180492485,26.977767874190782,1.670946652157307,46.96527221174284,2.740102169431379,14.47036286658159,3.5588894877495303,6.521993536448359,0.8911027209198579,1.5848076517060892,0.6606044259411473,0.753343356877718,0.632060355391071,0.6451862452238034,0.6018640372388884,0.5460772631213044,0.5647644313113143,0.6520244903304362,1.8145219953841911,1.2887695428141495,0.20629513378834868,0.8944203195856937,0.9988967600698749,0.854944405659537
calibration,V03,V03_Amp0.0_umf1.5.csv,985,0,1733,34.660000000000004,2,0.006818357573492343,-94.20535700170858,4,0.012767536959022238,101.74998357177668,8,0.004254409477236532,-150.42216131873883,16,0.035243439105739946,-113.58283364705832,32,0.11874615783258004,-104.23518634728711,2.042842800315864,1.74810716542966,0.38248886449078623,1.224420286492004,70.15411476619094,1.8725238184425028,-164.04465942651476,0.333220846815731,107.82785510948449,8.28397907966124,36.839327671680515,3.3693124407158193,9.347647299771218,1.8884288918659748,1.6940225440631196,1.7863741308087069,0.9953869424552566,1.7751855742739613,0.9222844312541402,1.7635839961795121,0.8641687015220274,1.7482356528140233,0.9558120907479775,1.9564070556811435,3.8753684969662463,0.2026960269822389,1.3360486871769146,0.9832162015717036,0.5245704921635227
calibration,V03,V03_Amp0.0_umf1.5.csv,1021,1,1796,35.92,2,0.012681088281373955,-161.1364124443759,4,0.0119540788018149,-124.08887161571657,8,0.02538188330285997,-120.80890345097596,16,0.05269127062426948,-93.37284601718841,32,0.18415259976443452,-95.51555233312348,1.952114701201572,0.5486555984149926,0.9598144632413407,0.2859843918773406,16.38569866118704,0.9426697880002232,37.04754082865936,2.1232822473118063,3.2799681647405823,2.075940149733978,27.436057433787568,3.494935642709938,-2.142706315935073,0.8651403919900956,1.5550621955848831,0.6363378191241934,0.7026554039210466,0.608627872861636,0.5880420219764235,0.5798748050380056,0.48167543407399116,0.5491905399784249,0.6090399029414055,1.8963054488822733,1.848075522091295,0.3840453898982922,0.6189314953800665,0.9615626616224167,0.9036121509332089
calibration,V03,V03_Amp0.0_umf1.5.csv,1044,2,1834,36.68,2,0.006942621983083899,-48.50353164478437,4,0.01157410903698424,-71.87813975209866,8,0.023888281646028905,-69.66853287386873,16,0.056171166980934294,-79.33021719550334,32,0.15227481735336282,-74.73168102542988,2.164094105103096,0.26380640036882075,0.9812966437194186,-0.11383070826715215,-6.522019162692747,1.6671092081903962,-23.374608107314288,2.063941299472435,2.2096068782299256,2.351410947562734,-9.661684321634606,2.710907135061804,4.598536170073451,0.8158312743214688,1.980852495660004,0.5005826787091113,1.0394558652160613,0.45160048450182355,0.881140044323242,0.39262278786718285,0.6795664851187395,0.275339563530721,0.19712732964997587,1.8803502827010206,3.081379441116451,0.9526313337266603,0.3731564211946156,0.9985023553135909,0.9715051426686182
calibration,V03,V03_Amp0.0_umf1.5.csv,1093,0,1928,38.56,2,0.003764306044943785,-106.9908232919858,4,0.013098091464026419,-97.01650174472283,8,0.039712214745591855,-84.07406417998195,16,0.09112420095671629,-91.32052504778352,32,0.20508047201037943,-98.92033885658516,2.716813620108799,0.2485986111766949,0.9862879388532375,0.035186634348371756,2.0160456434317573,3.4795500970543487,9.974321547262978,3.031908492520491,12.942437564740894,2.294613925223883,-7.246460867801581,2.250559893609295,-7.599813808801646,1.0299131139065651,2.882857499151281,0.6986140432721898,1.9368467969063634,0.6439183805470601,1.7764268275239041,0.5747887967614091,1.5703528272972933,0.3944979691666583,0.9967860709065701,1.8918350408951778,1.5295024485287603,0.06589940425106686,0.16715929876076166,0.9994915794536092,0.9970553630119742
calibration,V03,V03_Amp0.0_umf1.5.csv,1101,0,1933,38.66,2,0.006053924347066105,-120.80144597613685,4,0.007387827826905587,-129.50767544287245,8,0.0177867928531256,-121.90294747780908,16,0.05461584019311617,-112.3858412345433,32,0.1360562383722261,-107.58263375921588,2.1773105029031674,0.3686590345926755,0.9922696943695095,0.05799193945172229,3.3226933763619004,1.2203369919027691,-8.706229466735584,2.40758085730534,7.604727965063357,3.070583923932006,9.517106243265763,2.491149781659401,4.803207475327445,0.861007639765945,1.9828203589152358,0.5675528535925631,1.0599914348022035,0.524174677567902,0.908582274740065,0.473335370081923,0.7201684739124007,0.3783184299844516,0.3424703055340406,1.8039631996741008,2.6250990529940545,0.051654828323163246,0.23350217388547517,0.9993108540568844,0.990946313894482
calibration,V03,V03_Amp0.0_umf1.5.csv,1104,0,1939,38.78,2,0.005200000000000038,-90.0,4,0.01250999600319687,-92.29061004263852,8,0.02513483638299643,-84.0625839005185,16,0.05117860881266708,-75.28492834940225,32,0.12821271387814864,-65.53385475612556,2.2283424687695614,0.12991066834195422,0.9963713663334784,0.10686871373580066,6.123126259053147,2.405768462153227,-2.290610042638519,2.0091802088964172,8.228026142120028,2.0361624015698427,8.777655551116254,2.505201232559003,9.751073593276677,0.8117211336700728,2.1653069277349752,0.47287917461867074,1.2169288508442588,0.41656789612200185,1.055910180282551,0.34540751242085777,0.8489532196398547,0.16901105197158872,0.27381812746864304,1.6536268315566076,2.918621744969916,0.16769507657019075,0.16404147359296586,0.992350560913363,0.9960036814577707
calibration,V03,V03_Amp0.0_umf1.5.csv,1118,0,1963,39.26,2,0.0047000000000000375,-90.0,4,0.013036103712382787,-73.51124629410876,8,0.032518917571161605,-77.9298545106121,16,0.0805764233507544,-71.92483156293986,32,0.17776425399950352,-72.24796088013619,2.4799141360259114,0.15971184680322414,0.9905538254224896,0.07724582533435123,4.4258597766630565,2.7736390877409964,16.48875370589125,2.4945273747916263,-4.418608216503343,2.4778322702294098,6.005022947672234,2.2061571686507375,-0.3231293171963309,0.9221597441671213,2.5522027936371923,0.5839169341509498,1.6037629432540013,0.5275171220399825,1.4426896469327977,0.4559026406584466,1.235595649030272,0.26789155487476524,0.6573209707998368,1.8574334574247047,2.284248892222754,0.5653670444573028,0.1756627638689646,0.9751917277435465,0.9891024829377114
calibration,V03,V03_Amp0.0_umf1.5.csv,1129,0,1987,39.74,2,0.007515317691222366,-154.79887635452508,4,0.010590561835898947,-79.11447294534122,8,0.0348328867594978,-58.50025722705664,16,0.07068330778903882,-75.07902586913823,32,0.16762472967912578,-79.09898097045557,2.173189943309167,0.6896279572743443,0.8210873369803403,0.2984048107986772,17.097336245164055,1.4091968258731575,75.68440340918384,3.289049938920556,20.614215718284573,2.0292118846499503,-16.57876864208158,2.371489605147201,-4.019955101317342,1.0383001096343596,2.0695778070266218,0.8125036783072785,1.1295269327691542,0.7829611700468249,0.9715453919672322,0.7500682946830152,0.7703614537806838,0.6946105699009285,0.2649692181328299,1.9100583065591514,0.8393527302790422,0.298653438705555,0.6706772034844887,0.9671560936342853,0.9277742807667221
calibration,V03,V03_Amp0.0_umf1.5.csv,1144,2,2041,40.82,2,0.003383784863137708,-71.02959219151334,4,0.00698569967862922,-76.75948008481285,8,0.016123585209251695,-54.33839497623599,16,0.011936917525056455,-15.549804169701499,32,0.07234141275922112,-51.736011214119365,2.1502851745980154,0.895728268617395,0.8800828454236151,0.0903441880365014,5.1763406780278345,2.0644633040150007,-5.729887893299499,2.3080845084963015,22.421085108576854,0.7403389116092534,38.78859080653449,6.060309339272158,-36.18620704441787,1.1783349332791662,1.8661845528634426,0.9888946654644155,0.9688807380013154,0.9654152536727432,0.82797557849911,0.9397904203077987,0.6605917178250441,0.8986537769024512,0.44329875455168555,1.8854377199215118,6.67661966270562,0.25167974977102786,0.8409289903135746,0.9761127063355947,0.809793413605481
calibration,V03,V03_Amp0.0_umf1.5.csv,1237,0,2191,43.82,2,0.00681542368455552,-67.57413807864832,4,0.017228464818433483,-35.07375449334836,8,0.03518991332754317,-60.73980883577047,16,0.07245860887430841,-68.0370702919463,32,0.2057966229071799,-76.36890555657845,2.3441551159276948,0.39761698510158777,0.9324603665922155,-0.04498842269158564,-2.5776467471784406,2.5278640941244825,32.500383585299964,2.0425449219301273,-25.666054342422104,2.059073240671923,-7.297261456175836,2.8401956110442117,-8.331835264632165,0.9401465575039256,2.277876196159475,0.6430236075713328,1.330054288389972,0.5978509365426876,1.1692067626285276,0.5436244645656999,0.9625368006410098,0.42814679393955735,0.3886742302911388,1.994682249163965,1.7803306021833545,0.27754694818007614,0.3807502754846565,0.9872327787841296,0.9379041537408539
calibration,V03,V03_Amp0.0_umf1.5.csv,1362,0,2405,48.1,2,0.007823042886243184,-4.39870535499586,4,0.01260357092256002,-38.23382517744705,8,0.026832815729997496,-63.43494882292203,16,0.05623842103046639,-60.608947867672306,32,0.15814566070556602,-68.75699811453923,2.1204126780419186,0.31809151007589676,0.9690520881079415,-0.28102511760766585,-16.101553176086853,1.6110829386763803,-33.83511982245119,2.128985181649396,-25.201123645474986,2.095882206189609,2.826000955249721,2.8120572698848143,-8.148050246866923,0.8161500456545018,1.915475427914837,0.5150119345044302,0.9750579822556024,0.4701053071166477,0.8172624960275409,0.41748985154064155,0.6169608459308156,0.32341953450780686,0.18473988407612593,2.258842884146103,0.565589145326166,0.13688712228771793,1.673351271379047,0.9965641211290592,0.11099544325524005
calibration,V03,V03_Amp0.0_umf1.5.csv,1397,1,2474,49.48,2,0.003939543120718481,-113.96248897457778,4,0.00837257427557382,-97.54942176826317,8,0.010068763578513485,55.52078431387423,16,0.007009279563550016,47.89126959622041,32,0.025767033201360243,-98.2558887152167,1.599206843703146,1.958160600914491,0.05821943024587409,0.19721515074653728,11.299595793812893,2.125265295750045,16.413067206314597,1.202588743570557,153.07020608213742,0.6961410414390563,-7.629514717653819,3.6761314722493266,-146.1471583114371,2.0136609689520433,1.1519415492374443,1.962015737672131,0.41313801114693566,1.9592075957550392,0.39152200392705555,1.9581955784750253,0.4554182832059064,1.970890032149042,0.9033800428626833,1.0276369589824559,8.252847018327083,2.024207793354083,1.710424676740142,0.49754493409544154,0.04865469097444714
calibration,V03,V03_Amp0.0_umf1.5.csv,1402,2,2488,49.76,2,0.010064790112068919,-62.16191880286537,4,0.018885973631242836,-65.60626061383682,8,0.03627133854712283,-71.51509846130104,16,0.08018435009401771,-83.69926271659996,32,0.1965970498252708,-87.43449160391904,2.102292148997467,0.1248550314668407,0.9981161320408031,-0.11023673188249981,-6.316099484182482,1.8764398880604811,-3.4443418109714483,1.9205437461333523,-5.908837847464216,2.2106807552702854,-12.184164255298924,2.451813222839082,-3.7352288873190895,0.7534452585913743,1.9480672032638457,0.4156501838120475,1.001738648319995,0.35991339648726295,0.841561380847757,0.2900631288655149,0.6363604917079454,0.13445036210905342,0.1170197113181126,2.032694980481913,1.5478307194827987,0.0950500337698216,0.27555538618872766,0.9960352561322106,0.9769596729137282
calibration,V03,V03_Amp0.0_umf1.5.csv,1433,1,2542,50.84,2,0.0104201727432898,-37.199812115818176,4,0.013186735759845913,-108.5723485104074,8,0.029005689097140932,-98.32565033042687,16,0.050480293184568564,-101.30993247402024,32,0.16434208225527627,-95.44694282819702,1.9928218057012725,0.6745142696986104,0.8436262148542574,-0.21490859768594442,-12.313355628479586,1.2655006864773595,-71.37253639458923,2.199611004981559,10.246698179980552,1.7403583488573062,-2.984282143593385,3.2555690921683156,5.862989645823214,0.9645988526483115,1.673378781751923,0.7567056454139619,0.7571915621552974,0.7318979780868409,0.6115788728357948,0.7059567785364514,0.4406384835745097,0.6745238528261125,0.38494204573424345,1.9312486203239005,1.39847841551024,0.2655398038334604,0.7188097921243347,0.9731809655178187,0.7692324531803622
calibration,V03,V03_Amp0.0_umf1.5.csv,1447,2,2570,51.4,2,0.020778113485107337,107.65012421993015,4,0.01670748335327615,88.28506980447345,8,0.017678518037437425,19.152389779403826,16,0.032887687665751134,-18.434948822921953,32,0.07922278712592735,-72.365538923341,1.3973686666972123,0.5430950960993973,0.9484226340362681,-0.7860409250995554,-45.03682753276338,0.804090485175721,-19.365054415456694,1.0581197457228568,-69.13268002506963,1.8603192640981319,-37.58733860232578,2.4088889413903387,-53.93059010041906,0.6378897894017723,0.7203682901287114,0.5432272703128951,0.589195104266808,0.5477001282645193,0.7050174742554959,0.5625388573941507,0.875407678492509,0.6507801917385483,1.4060832374202608,1.881286895698901,2.0133481957620845,0.854203527283983,0.8180777751321097,0.7134840617464363,0.8900934115617711
calibration,V03,V03_Amp0.0_umf1.5.csv,1480,0,2621,52.42,2,0.012423365083583443,-22.229621091237956,4,0.01621141573089779,-42.24991482508765,8,0.025625378045991853,-63.33495629003529,16,0.0565632389454494,-111.57568860743577,32,0.14113879693408188,-102.1060982842102,1.8359117053532066,0.44014352279354707,0.9378512187478908,-0.3492007949915008,-20.007731755626093,1.3049134128980864,-20.02029373384969,1.5806995805524702,-21.085041464947636,2.2073133455409306,-48.24073231740049,2.4952389496329705,9.469590323225576,0.7502217210195394,1.4830965685479724,0.5116936721555014,0.5752652490537443,0.48431505002715464,0.4387356431458928,0.45791421871306454,0.30151774289072025,0.44839124045586,0.5137933281896699,1.7928172081579805,1.4753185504781623,0.14910802050177585,1.0517863036234552,0.9931029487309175,0.7440940633403829
calibration,V03,V03_Amp0.0_umf1.5.csv,1604,0,2828,56.56,2,0.00373363094051893,-97.6960517220165,4,0.009794386147176381,-57.93260839673956,8,0.010347946656221243,-138.91824886406727,16,0.07376211764855997,-84.32032323857068,32,0.18498783743803274,-88.23427502962224,2.653095891798315,1.1475869965228824,0.6334835607913735,0.15804833435231563,9.05550251746019,2.623287170910116,39.763443325276945,1.0565181422017393,-80.9856404673277,7.12818881842745,54.59792562549658,2.5078975947980284,-3.9139517910515504,1.5063198600609633,2.5545580734466395,1.3087361091265153,1.6278572107698912,1.2814658754329105,1.4732291281885541,1.2496004919968506,1.2767678807652538,1.1818660638195182,0.7587951297240314,1.9583723985086998,3.701823791727406,2.2900121573014043,0.7104716308715958,0.5558718325838792,0.8381507922785991
calibration,V04,V04_Amp0.0_umf2.0.csv,124,0,127,2.54,2,0.0070802542327235655,-143.6156481841643,4,0.028853076092507004,-152.10272896905246,8,0.04923027523790617,-123.3995562039502,16,0.10430517724446849,-111.71980615251243,32,0.1932431111320659,-98.5410281531866,2.2856713895543916,0.4130253590188516,0.9736553389407803,0.1972172499375258,11.299716068596926,4.075146900679592,-8.487080784888173,1.7062400930863322,28.70317276510227,2.1187201725038483,11.679750051437747,1.852670368213328,13.178777999325835,0.9240976041234942,2.444600113834824,0.6333030251450655,1.5069752045599238,0.589910943001538,1.349249545079119,0.5384461483620214,1.1478353264796124,0.43406862168106747,0.6062817991238644,1.8484477753533595,1.0082441945137757,1.128504838481838,1.0221052281931573,0.87647712963919,0.6442940768829288
calibration,V04,V04_Amp0.0_umf2.0.csv,286,1,313,6.26,2,0.007066116330771781,-116.92767785104061,4,0.004205948168962621,151.606980578617,8,0.02406844407102375,-77.52283335799429,16,0.05752947070849858,-75.91544644275208,32,0.18614000107446005,-73.7459514944701,2.265503472885826,1.6443978122608995,0.33271741443977165,-0.13382509366587106,-7.667613059997338,0.5952276996412308,-91.46534157034239,5.722477573222243,130.87018606338873,2.3902446929570704,1.6073869152421876,3.2355590757584074,2.1694949482819945,1.8365282812224843,2.0536102683380624,1.7105834337632044,1.1940500103283698,1.6953058039598325,1.0632441193058402,1.6784915123768742,0.9095058868678222,1.6491154437938291,0.6602230852523167,1.9628454078448219,4.15233842615889,1.1759638070705984,1.1598917189489952,0.7197851403564869,0.5995530663044899
calibration,V04,V04_Amp0.0_umf2.0.csv,346,1,384,7.68,2,0.012626955294131673,-150.59281093926643,4,0.014798986451781097,-138.0127875041833,8,0.03436422558417401,-86.49646835521554,16,0.0919535752431628,-82.18712726527804,32,0.2616055236419904,-85.79110963221464,2.1334725855884558,0.5115827851207808,0.9333743148325678,0.27473564101772624,15.741192712136979,1.172015431040519,12.580023435083131,2.3220661560939657,51.516319148967746,2.6758518104220217,4.309341089937511,2.8449739224407375,-3.603982366936612,0.9142775753148323,1.8812599329787623,0.6563412123016639,0.965614565826314,0.6211459388764049,0.8176501342798836,0.5815417843653232,0.6369155086144818,0.5156458049541057,0.356907335640332,1.9819787464803127,1.769273403651143,0.22780409499424992,0.47653304111793293,0.9826752915293157,0.9180995187356387
calibration,V04,V04_Amp0.0_umf2.0.csv,352,2,407,8.14,2,0.012502799686470193,-97.35237935989238,4,0.01953458471531964,-79.38034472384487,8,0.018893914364154395,-98.21587441510312,16,0.07289622761158496,-58.11958921154119,32,0.21505741093949773,-76.14468316949389,2.0365111160289198,0.6948478772586354,0.9069280088347671,0.08841892872641792,5.066031445091782,1.5624168350436614,17.972034636047503,0.9672032776482414,-18.83552969125824,3.8581855621132672,40.09628520356192,2.950185736433361,-18.025093957952695,0.9943204798526876,1.7008689781086705,0.784725290731483,0.8275590494730759,0.7591513018300906,0.6990928272005765,0.7319328266170205,0.5594315564403808,0.6950833432990914,0.5276850217984052,1.8141074622469997,1.4172159945544522,0.1643880278106832,1.2033805123608292,0.9878327212537101,0.6490528242377699
calibration,V04,V04_Amp0.0_umf2.0.csv,463,0,514,10.28,2,0.0037000000000000366,-90.0,4,0.008202438661763971,-45.00000000000014,8,0.012076837334335526,-154.49586051318607,16,0.07138991525418699,-56.30993247402022,32,0.1918887698642107,-71.81054905955914,2.683564009176535,1.4707964106051183,0.32251599351430205,0.38709882549366914,22.1791289552584,2.2168753139902404,44.999999999999865,1.4723471679992237,-109.49586051318595,5.911308836728231,98.18592803916586,2.6878974317448354,-15.50061658553892,1.771355086717831,2.5683177551818415,1.6042365139706154,1.6350921244788788,1.5816429648650876,1.4785279164783507,1.5553813787156374,1.2788786047240186,1.4998924125520308,0.7433002231108692,2.281371740253833,4.345074477193169,0.15040601683641253,0.8354902991760296,0.9910681046808539,0.7228448193803199
calibration,V04,V04_Amp0.0_umf2.0.csv,617,0,688,13.76,2,0.003649657518178979,-99.4623222080255,4,0.014108862463005365,-73.10626982080196,8,0.03173704460090765,-55.007979801441365,16,0.08099956790008207,-57.3497759346687,32,0.2571476229717087,-73.29862160652911,2.8972275108725984,0.35709673079233156,0.9581177445457404,0.11478803961601644,6.576870208578237,3.8658045015810356,26.356052387223535,2.2494403559553344,18.0982900193606,2.5522089066152547,-2.3417961332273265,3.174678947533597,-15.948845671860413,1.122092321221503,2.924905275717267,0.8011655087069127,1.9776749639395712,0.7489076499269858,1.8169140377423747,0.6832816043169535,1.6102950626120625,0.514652964917188,1.0339363888853739,1.7470307318994338,0.9731529361327573,0.11298294710280103,1.2109058764273863,0.9994736845626682,0.9024062235118114
