split,video,track_id,start_frame,candidate,lag,observed_return_ara,predicted_return_ara,absolute_error_ara
calibration,V02,1012,2070,fibonacci_8_21,5,0.11347938962393167,0.1904761904761907,0.07699680085225902
calibration,V02,1012,2070,fibonacci_8_21,8,0.14114657798498376,0.0952380952380949,0.04590848274688886
calibration,V02,1012,2070,fibonacci_8_21,13,0.1591352190880384,0.0952380952380949,0.0638971238499435
calibration,V02,1012,2070,fibonacci_8_21,21,0.06761921226992973,0.0,0.06761921226992973
calibration,V02,1012,2070,three_eighths,2,0.16201844158679324,0.5,0.33798155841320676
calibration,V02,1012,2070,three_eighths,3,0.16432132600700844,0.25,0.08567867399299156
calibration,V02,1012,2070,three_eighths,5,0.11347938962393167,0.25,0.13652061037606833
calibration,V02,1012,2070,three_eighths,8,0.14114657798498376,0.0,0.14114657798498376
calibration,V02,1012,2070,three_eighths,13,0.1591352190880384,0.25,0.0908647809119616
calibration,V02,1012,2070,three_eighths,21,0.06761921226992973,0.25,0.18238078773007027
calibration,V02,1012,2070,one_over_e,2,0.16201844158679324,0.5284822353142307,0.3664637937274374
calibration,V02,1012,2070,one_over_e,3,0.16432132600700844,0.207276647028654,0.042955321021645565
calibration,V02,1012,2070,one_over_e,5,0.11347938962393167,0.32120558828557666,0.207726198661645
calibration,V02,1012,2070,one_over_e,8,0.14114657798498376,0.11392894125692266,0.0272176367280611
calibration,V02,1012,2070,one_over_e,13,0.1591352190880384,0.4351345295424984,0.27599931045446
calibration,V02,1012,2070,one_over_e,21,0.06761921226992973,0.5490634707994211,0.48144425852949135
calibration,V02,1012,2070,one_third,2,0.16201844158679324,0.666666666666667,0.5046482250798737
calibration,V02,1012,2070,one_third,3,0.16432132600700844,0.0,0.16432132600700844
calibration,V02,1012,2070,one_third,5,0.11347938962393167,0.6666666666666679,0.5531872770427362
calibration,V02,1012,2070,one_third,8,0.14114657798498376,0.6666666666666679,0.5255200886816841
calibration,V02,1012,2070,one_third,13,0.1591352190880384,0.6666666666666643,0.5075314475786259
calibration,V02,1012,2070,one_third,21,0.06761921226992973,3.552713678800501e-15,0.06761921226992618
calibration,V02,1015,2081,persistence,2,0.20357307439485706,0.0,0.20357307439485706
calibration,V02,1015,2081,persistence,3,0.25000000000000044,0.0,0.25000000000000044
calibration,V02,1015,2081,persistence,5,0.19171401659815857,0.0,0.19171401659815857
calibration,V02,1015,2081,persistence,8,0.13615721564744931,0.0,0.13615721564744931
calibration,V02,1015,2081,persistence,13,0.19397668727449657,0.0,0.19397668727449657
calibration,V02,1015,2081,persistence,21,0.19909807196821294,0.0,0.19909807196821294
calibration,V02,1015,2081,ridge,2,0.20357307439485706,0.0,0.20357307439485706
calibration,V02,1015,2081,ridge,3,0.25000000000000044,1.0,0.7499999999999996
calibration,V02,1015,2081,ridge,5,0.19171401659815857,1.0,0.8082859834018414
calibration,V02,1015,2081,ridge,8,0.13615721564744931,0.0,0.13615721564744931
calibration,V02,1015,2081,ridge,13,0.19397668727449657,1.0,0.8060233127255034
calibration,V02,1015,2081,ridge,21,0.19909807196821294,1.0,0.8009019280317871
calibration,V02,1015,2081,silver_conjugate,2,0.20357307439485706,0.3431457505076194,0.13957267611276236
calibration,V02,1015,2081,silver_conjugate,3,0.25000000000000044,0.4852813742385709,0.23528137423857043
calibration,V02,1015,2081,silver_conjugate,5,0.19171401659815857,0.142135623730951,0.049578392867207555
calibration,V02,1015,2081,silver_conjugate,8,0.13615721564744931,0.6274169979695223,0.491259782322073
calibration,V02,1015,2081,silver_conjugate,13,0.19397668727449657,0.7695526217004733,0.5755759344259768
calibration,V02,1015,2081,silver_conjugate,21,0.19909807196821294,0.6030303803300043,0.4039323083617914
calibration,V02,1015,2081,two_fifths,2,0.20357307439485706,0.3999999999999999,0.19642692560514285
calibration,V02,1015,2081,two_fifths,3,0.25000000000000044,0.40000000000000036,0.1499999999999999
calibration,V02,1015,2081,two_fifths,5,0.19171401659815857,0.0,0.19171401659815857
calibration,V02,1015,2081,two_fifths,8,0.13615721564744931,0.40000000000000036,0.26384278435255104
calibration,V02,1015,2081,two_fifths,13,0.19397668727449657,0.40000000000000036,0.20602331272550378
calibration,V02,1015,2081,two_fifths,21,0.19909807196821294,0.8000000000000007,0.6009019280317878
calibration,V02,1015,2081,phi,2,0.20357307439485706,0.47213595499957917,0.2685628806047221
calibration,V02,1015,2081,phi,3,0.25000000000000044,0.2917960675006315,0.04179606750063103
calibration,V02,1015,2081,phi,5,0.19171401659815857,0.18033988749894814,0.011374129099210428
calibration,V02,1015,2081,phi,8,0.13615721564744931,0.11145618000168334,0.02470103564576598
calibration,V02,1015,2081,phi,13,0.19397668727449657,0.06888370749726391,0.12509297977723266
calibration,V02,1015,2081,phi,21,0.19909807196821294,0.04257247250441765,0.1565255994637953
calibration,V02,1015,2081,fibonacci_8_21,2,0.20357307439485706,0.4761904761904763,0.2726174017956192
calibration,V02,1015,2081,fibonacci_8_21,3,0.25000000000000044,0.2857142857142856,0.03571428571428514
calibration,V02,1015,2081,fibonacci_8_21,5,0.19171401659815857,0.1904761904761907,0.0012378261219678777
calibration,V02,1015,2081,fibonacci_8_21,8,0.13615721564744931,0.0952380952380949,0.040919120409354415
calibration,V02,1015,2081,fibonacci_8_21,13,0.19397668727449657,0.0952380952380949,0.09873859203640167
calibration,V02,1015,2081,fibonacci_8_21,21,0.19909807196821294,0.0,0.19909807196821294
calibration,V02,1015,2081,three_eighths,2,0.20357307439485706,0.5,0.29642692560514294
calibration,V02,1015,2081,three_eighths,3,0.25000000000000044,0.25,4.440892098500626e-16
calibration,V02,1015,2081,three_eighths,5,0.19171401659815857,0.25,0.058285983401841435
calibration,V02,1015,2081,three_eighths,8,0.13615721564744931,0.0,0.13615721564744931
calibration,V02,1015,2081,three_eighths,13,0.19397668727449657,0.25,0.05602331272550343
calibration,V02,1015,2081,three_eighths,21,0.19909807196821294,0.25,0.05090192803178706
calibration,V02,1015,2081,one_over_e,2,0.20357307439485706,0.5284822353142307,0.3249091609193736
calibration,V02,1015,2081,one_over_e,3,0.25000000000000044,0.207276647028654,0.04272335297134644
calibration,V02,1015,2081,one_over_e,5,0.19171401659815857,0.32120558828557666,0.1294915716874181
calibration,V02,1015,2081,one_over_e,8,0.13615721564744931,0.11392894125692266,0.02222827439052666
calibration,V02,1015,2081,one_over_e,13,0.19397668727449657,0.4351345295424984,0.24115784226800185
calibration,V02,1015,2081,one_over_e,21,0.19909807196821294,0.5490634707994211,0.34996539883120814
calibration,V02,1015,2081,one_third,2,0.20357307439485706,0.666666666666667,0.4630935922718099
calibration,V02,1015,2081,one_third,3,0.25000000000000044,0.0,0.25000000000000044
calibration,V02,1015,2081,one_third,5,0.19171401659815857,0.6666666666666679,0.4749526500685093
calibration,V02,1015,2081,one_third,8,0.13615721564744931,0.6666666666666679,0.5305094510192185
calibration,V02,1015,2081,one_third,13,0.19397668727449657,0.6666666666666643,0.4726899793921677
calibration,V02,1015,2081,one_third,21,0.19909807196821294,3.552713678800501e-15,0.1990980719682094
calibration,V02,1051,2159,persistence,2,0.12647079731004873,0.0,0.12647079731004873
calibration,V02,1051,2159,persistence,3,0.20219557915710307,0.0,0.20219557915710307
calibration,V02,1051,2159,persistence,5,0.22455516436003808,0.0,0.22455516436003808
calibration,V02,1051,2159,persistence,8,0.24373243633599107,0.0,0.24373243633599107
calibration,V02,1051,2159,persistence,13,0.23213620004584423,0.0,0.23213620004584423
calibration,V02,1051,2159,persistence,21,0.308101000196642,0.0,0.308101000196642
calibration,V02,1051,2159,ridge,2,0.12647079731004873,0.0,0.12647079731004873
calibration,V02,1051,2159,ridge,3,0.20219557915710307,1.0,0.7978044208428969
calibration,V02,1051,2159,ridge,5,0.22455516436003808,1.0,0.7754448356399619
calibration,V02,1051,2159,ridge,8,0.24373243633599107,0.0,0.24373243633599107
calibration,V02,1051,2159,ridge,13,0.23213620004584423,1.0,0.7678637999541558
calibration,V02,1051,2159,ridge,21,0.308101000196642,1.0,0.691898999803358
calibration,V02,1051,2159,silver_conjugate,2,0.12647079731004873,0.3431457505076194,0.21667495319757069
calibration,V02,1051,2159,silver_conjugate,3,0.20219557915710307,0.4852813742385709,0.2830857950814678
calibration,V02,1051,2159,silver_conjugate,5,0.22455516436003808,0.142135623730951,0.08241954062908707
calibration,V02,1051,2159,silver_conjugate,8,0.24373243633599107,0.6274169979695223,0.38368456163353126
calibration,V02,1051,2159,silver_conjugate,13,0.23213620004584423,0.7695526217004733,0.5374164216546291
calibration,V02,1051,2159,silver_conjugate,21,0.308101000196642,0.6030303803300043,0.29492938013336234
calibration,V02,1051,2159,two_fifths,2,0.12647079731004873,0.3999999999999999,0.2735292026899512
calibration,V02,1051,2159,two_fifths,3,0.20219557915710307,0.40000000000000036,0.1978044208428973
calibration,V02,1051,2159,two_fifths,5,0.22455516436003808,0.0,0.22455516436003808
calibration,V02,1051,2159,two_fifths,8,0.24373243633599107,0.40000000000000036,0.1562675636640093
calibration,V02,1051,2159,two_fifths,13,0.23213620004584423,0.40000000000000036,0.16786379995415612
calibration,V02,1051,2159,two_fifths,21,0.308101000196642,0.8000000000000007,0.4918989998033587
calibration,V02,1051,2159,phi,2,0.12647079731004873,0.47213595499957917,0.34566515768953043
calibration,V02,1051,2159,phi,3,0.20219557915710307,0.2917960675006315,0.0896004883435284
calibration,V02,1051,2159,phi,5,0.22455516436003808,0.18033988749894814,0.04421527686108995
calibration,V02,1051,2159,phi,8,0.24373243633599107,0.11145618000168334,0.13227625633430773
calibration,V02,1051,2159,phi,13,0.23213620004584423,0.06888370749726391,0.16325249254858032
calibration,V02,1051,2159,phi,21,0.308101000196642,0.04257247250441765,0.26552852769222435
calibration,V02,1051,2159,fibonacci_8_21,2,0.12647079731004873,0.4761904761904763,0.34971967888042754
calibration,V02,1051,2159,fibonacci_8_21,3,0.20219557915710307,0.2857142857142856,0.08351870655718252
calibration,V02,1051,2159,fibonacci_8_21,5,0.22455516436003808,0.1904761904761907,0.0340789738838474
calibration,V02,1051,2159,fibonacci_8_21,8,0.24373243633599107,0.0952380952380949,0.14849434109789617
calibration,V02,1051,2159,fibonacci_8_21,13,0.23213620004584423,0.0952380952380949,0.13689810480774933
calibration,V02,1051,2159,fibonacci_8_21,21,0.308101000196642,0.0,0.308101000196642
calibration,V02,1051,2159,three_eighths,2,0.12647079731004873,0.5,0.37352920268995127
calibration,V02,1051,2159,three_eighths,3,0.20219557915710307,0.25,0.04780442084289693
calibration,V02,1051,2159,three_eighths,5,0.22455516436003808,0.25,0.025444835639961916
calibration,V02,1051,2159,three_eighths,8,0.24373243633599107,0.0,0.24373243633599107
calibration,V02,1051,2159,three_eighths,13,0.23213620004584423,0.25,0.017863799954155768
calibration,V02,1051,2159,three_eighths,21,0.308101000196642,0.25,0.058101000196641994
calibration,V02,1051,2159,one_over_e,2,0.12647079731004873,0.5284822353142307,0.40201143800418193
calibration,V02,1051,2159,one_over_e,3,0.20219557915710307,0.207276647028654,0.005081067871550937
calibration,V02,1051,2159,one_over_e,5,0.22455516436003808,0.32120558828557666,0.09665042392553858
calibration,V02,1051,2159,one_over_e,8,0.24373243633599107,0.11392894125692266,0.1298034950790684
calibration,V02,1051,2159,one_over_e,13,0.23213620004584423,0.4351345295424984,0.2029983294966542
calibration,V02,1051,2159,one_over_e,21,0.308101000196642,0.5490634707994211,0.2409624706027791
calibration,V02,1051,2159,one_third,2,0.12647079731004873,0.666666666666667,0.5401958693566182
calibration,V02,1051,2159,one_third,3,0.20219557915710307,0.0,0.20219557915710307
calibration,V02,1051,2159,one_third,5,0.22455516436003808,0.6666666666666679,0.44211150230662977
calibration,V02,1051,2159,one_third,8,0.24373243633599107,0.6666666666666679,0.4229342303306768
calibration,V02,1051,2159,one_third,13,0.23213620004584423,0.6666666666666643,0.43453046662082007
calibration,V02,1051,2159,one_third,21,0.308101000196642,3.552713678800501e-15,0.30810100019663844
calibration,V02,1125,2318,persistence,2,0.36908130361907654,0.0,0.36908130361907654
calibration,V02,1125,2318,persistence,3,0.35241638234956674,0.0,0.35241638234956674
calibration,V02,1125,2318,persistence,5,0.1415377526486874,0.0,0.1415377526486874
calibration,V02,1125,2318,persistence,8,0.2937674177693794,0.0,0.2937674177693794
calibration,V02,1125,2318,persistence,13,0.3097391344815037,0.0,0.3097391344815037
calibration,V02,1125,2318,persistence,21,0.30256845671125276,0.0,0.30256845671125276
calibration,V02,1125,2318,ridge,2,0.36908130361907654,0.0,0.36908130361907654
calibration,V02,1125,2318,ridge,3,0.35241638234956674,1.0,0.6475836176504333
calibration,V02,1125,2318,ridge,5,0.1415377526486874,1.0,0.8584622473513126
calibration,V02,1125,2318,ridge,8,0.2937674177693794,0.0,0.2937674177693794
calibration,V02,1125,2318,ridge,13,0.3097391344815037,1.0,0.6902608655184963
calibration,V02,1125,2318,ridge,21,0.30256845671125276,1.0,0.6974315432887472
calibration,V02,1125,2318,silver_conjugate,2,0.36908130361907654,0.3431457505076194,0.02593555311145712
calibration,V02,1125,2318,silver_conjugate,3,0.35241638234956674,0.4852813742385709,0.13286499188900414
calibration,V02,1125,2318,silver_conjugate,5,0.1415377526486874,0.142135623730951,0.0005978710822636124
calibration,V02,1125,2318,silver_conjugate,8,0.2937674177693794,0.6274169979695223,0.3336495802001429
calibration,V02,1125,2318,silver_conjugate,13,0.3097391344815037,0.7695526217004733,0.45981348721896964
calibration,V02,1125,2318,silver_conjugate,21,0.30256845671125276,0.6030303803300043,0.30046192361875157
calibration,V02,1125,2318,two_fifths,2,0.36908130361907654,0.3999999999999999,0.03091869638092337
calibration,V02,1125,2318,two_fifths,3,0.35241638234956674,0.40000000000000036,0.04758361765043362
calibration,V02,1125,2318,two_fifths,5,0.1415377526486874,0.0,0.1415377526486874
calibration,V02,1125,2318,two_fifths,8,0.2937674177693794,0.40000000000000036,0.10623258223062093
calibration,V02,1125,2318,two_fifths,13,0.3097391344815037,0.40000000000000036,0.09026086551849666
calibration,V02,1125,2318,two_fifths,21,0.30256845671125276,0.8000000000000007,0.49743154328874795
calibration,V02,1125,2318,phi,2,0.36908130361907654,0.47213595499957917,0.10305465138050263
calibration,V02,1125,2318,phi,3,0.35241638234956674,0.2917960675006315,0.060620314848935264
calibration,V02,1125,2318,phi,5,0.1415377526486874,0.18033988749894814,0.03880213485026074
calibration,V02,1125,2318,phi,8,0.2937674177693794,0.11145618000168334,0.1823112377676961
calibration,V02,1125,2318,phi,13,0.3097391344815037,0.06888370749726391,0.24085542698423978
calibration,V02,1125,2318,phi,21,0.30256845671125276,0.04257247250441765,0.2599959842068351
calibration,V02,1125,2318,fibonacci_8_21,2,0.36908130361907654,0.4761904761904763,0.10710917257139974
calibration,V02,1125,2318,fibonacci_8_21,3,0.35241638234956674,0.2857142857142856,0.06670209663528115
calibration,V02,1125,2318,fibonacci_8_21,5,0.1415377526486874,0.1904761904761907,0.04893843782750329
calibration,V02,1125,2318,fibonacci_8_21,8,0.2937674177693794,0.0952380952380949,0.19852932253128452
calibration,V02,1125,2318,fibonacci_8_21,13,0.3097391344815037,0.0952380952380949,0.2145010392434088
calibration,V02,1125,2318,fibonacci_8_21,21,0.30256845671125276,0.0,0.30256845671125276
calibration,V02,1125,2318,three_eighths,2,0.36908130361907654,0.5,0.13091869638092346
calibration,V02,1125,2318,three_eighths,3,0.35241638234956674,0.25,0.10241638234956674
calibration,V02,1125,2318,three_eighths,5,0.1415377526486874,0.25,0.1084622473513126
calibration,V02,1125,2318,three_eighths,8,0.2937674177693794,0.0,0.2937674177693794
calibration,V02,1125,2318,three_eighths,13,0.3097391344815037,0.25,0.0597391344815037
calibration,V02,1125,2318,three_eighths,21,0.30256845671125276,0.25,0.052568456711252765
calibration,V02,1125,2318,one_over_e,2,0.36908130361907654,0.5284822353142307,0.15940093169515412
calibration,V02,1125,2318,one_over_e,3,0.35241638234956674,0.207276647028654,0.14513973532091273
calibration,V02,1125,2318,one_over_e,5,0.1415377526486874,0.32120558828557666,0.17966783563688926
calibration,V02,1125,2318,one_over_e,8,0.2937674177693794,0.11392894125692266,0.17983847651245677
calibration,V02,1125,2318,one_over_e,13,0.3097391344815037,0.4351345295424984,0.12539539506099473
calibration,V02,1125,2318,one_over_e,21,0.30256845671125276,0.5490634707994211,0.24649501408816832
calibration,V02,1125,2318,one_third,2,0.36908130361907654,0.666666666666667,0.2975853630475904
calibration,V02,1125,2318,one_third,3,0.35241638234956674,0.0,0.35241638234956674
calibration,V02,1125,2318,one_third,5,0.1415377526486874,0.6666666666666679,0.5251289140179805
calibration,V02,1125,2318,one_third,8,0.2937674177693794,0.6666666666666679,0.3728992488972884
calibration,V02,1125,2318,one_third,13,0.3097391344815037,0.6666666666666643,0.3569275321851606
calibration,V02,1125,2318,one_third,21,0.30256845671125276,3.552713678800501e-15,0.3025684567112492
calibration,V02,1139,2344,persistence,2,0.06566513824395859,0.0,0.06566513824395859
calibration,V02,1139,2344,persistence,3,0.08726331556134292,0.0,0.08726331556134292
calibration,V02,1139,2344,persistence,5,0.10046630440873994,0.0,0.10046630440873994
calibration,V02,1139,2344,persistence,8,0.08415841186484385,0.0,0.08415841186484385
calibration,V02,1139,2344,persistence,13,0.08971963438974839,0.0,0.08971963438974839
calibration,V02,1139,2344,persistence,21,0.08451623464594049,0.0,0.08451623464594049
calibration,V02,1139,2344,ridge,2,0.06566513824395859,0.0,0.06566513824395859
calibration,V02,1139,2344,ridge,3,0.08726331556134292,1.0,0.9127366844386571
calibration,V02,1139,2344,ridge,5,0.10046630440873994,1.0,0.8995336955912601
calibration,V02,1139,2344,ridge,8,0.08415841186484385,0.0,0.08415841186484385
calibration,V02,1139,2344,ridge,13,0.08971963438974839,1.0,0.9102803656102516
calibration,V02,1139,2344,ridge,21,0.08451623464594049,1.0,0.9154837653540595
calibration,V02,1139,2344,silver_conjugate,2,0.06566513824395859,0.3431457505076194,0.27748061226366083
calibration,V02,1139,2344,silver_conjugate,3,0.08726331556134292,0.4852813742385709,0.39801805867722795
calibration,V02,1139,2344,silver_conjugate,5,0.10046630440873994,0.142135623730951,0.041669319322211074
calibration,V02,1139,2344,silver_conjugate,8,0.08415841186484385,0.6274169979695223,0.5432585861046785
calibration,V02,1139,2344,silver_conjugate,13,0.08971963438974839,0.7695526217004733,0.679832987310725
calibration,V02,1139,2344,silver_conjugate,21,0.08451623464594049,0.6030303803300043,0.5185141456840638
calibration,V02,1139,2344,two_fifths,2,0.06566513824395859,0.3999999999999999,0.3343348617560413
calibration,V02,1139,2344,two_fifths,3,0.08726331556134292,0.40000000000000036,0.31273668443865743
calibration,V02,1139,2344,two_fifths,5,0.10046630440873994,0.0,0.10046630440873994
calibration,V02,1139,2344,two_fifths,8,0.08415841186484385,0.40000000000000036,0.3158415881351565
calibration,V02,1139,2344,two_fifths,13,0.08971963438974839,0.40000000000000036,0.31028036561025196
calibration,V02,1139,2344,two_fifths,21,0.08451623464594049,0.8000000000000007,0.7154837653540602
calibration,V02,1139,2344,phi,2,0.06566513824395859,0.47213595499957917,0.4064708167556206
calibration,V02,1139,2344,phi,3,0.08726331556134292,0.2917960675006315,0.20453275193928855
calibration,V02,1139,2344,phi,5,0.10046630440873994,0.18033988749894814,0.0798735830902082
calibration,V02,1139,2344,phi,8,0.08415841186484385,0.11145618000168334,0.027297768136839484
calibration,V02,1139,2344,phi,13,0.08971963438974839,0.06888370749726391,0.02083592689248448
calibration,V02,1139,2344,phi,21,0.08451623464594049,0.04257247250441765,0.041943762141522845
calibration,V02,1139,2344,fibonacci_8_21,2,0.06566513824395859,0.4761904761904763,0.4105253379465177
calibration,V02,1139,2344,fibonacci_8_21,3,0.08726331556134292,0.2857142857142856,0.19845097015294266
calibration,V02,1139,2344,fibonacci_8_21,5,0.10046630440873994,0.1904761904761907,0.09000988606745075
calibration,V02,1139,2344,fibonacci_8_21,8,0.08415841186484385,0.0952380952380949,0.011079683373251048
calibration,V02,1139,2344,fibonacci_8_21,13,0.08971963438974839,0.0952380952380949,0.005518460848346507
calibration,V02,1139,2344,fibonacci_8_21,21,0.08451623464594049,0.0,0.08451623464594049
calibration,V02,1139,2344,three_eighths,2,0.06566513824395859,0.5,0.4343348617560414
calibration,V02,1139,2344,three_eighths,3,0.08726331556134292,0.25,0.16273668443865708
calibration,V02,1139,2344,three_eighths,5,0.10046630440873994,0.25,0.14953369559126006
calibration,V02,1139,2344,three_eighths,8,0.08415841186484385,0.0,0.08415841186484385
calibration,V02,1139,2344,three_eighths,13,0.08971963438974839,0.25,0.1602803656102516
calibration,V02,1139,2344,three_eighths,21,0.08451623464594049,0.25,0.1654837653540595
calibration,V02,1139,2344,one_over_e,2,0.06566513824395859,0.5284822353142307,0.4628170970702721
calibration,V02,1139,2344,one_over_e,3,0.08726331556134292,0.207276647028654,0.12001333146731108
calibration,V02,1139,2344,one_over_e,5,0.10046630440873994,0.32120558828557666,0.22073928387683672
calibration,V02,1139,2344,one_over_e,8,0.08415841186484385,0.11392894125692266,0.029770529392078804
calibration,V02,1139,2344,one_over_e,13,0.08971963438974839,0.4351345295424984,0.34541489515275003
calibration,V02,1139,2344,one_over_e,21,0.08451623464594049,0.5490634707994211,0.4645472361534806
calibration,V02,1139,2344,one_third,2,0.06566513824395859,0.666666666666667,0.6010015284227084
calibration,V02,1139,2344,one_third,3,0.08726331556134292,0.0,0.08726331556134292
calibration,V02,1139,2344,one_third,5,0.10046630440873994,0.6666666666666679,0.5662003622579279
calibration,V02,1139,2344,one_third,8,0.08415841186484385,0.6666666666666679,0.582508254801824
calibration,V02,1139,2344,one_third,13,0.08971963438974839,0.6666666666666643,0.5769470322769159
calibration,V02,1139,2344,one_third,21,0.08451623464594049,3.552713678800501e-15,0.08451623464593694
calibration,V02,1271,2583,persistence,2,0.13685848486707586,0.0,0.13685848486707586
calibration,V02,1271,2583,persistence,3,0.1216819061673442,0.0,0.1216819061673442
calibration,V02,1271,2583,persistence,5,0.14758361765043326,0.0,0.14758361765043326
calibration,V02,1271,2583,persistence,8,0.1455853793154953,0.0,0.1455853793154953
calibration,V02,1271,2583,persistence,13,0.20805876795409328,0.0,0.20805876795409328
calibration,V02,1271,2583,persistence,21,0.09828272011129657,0.0,0.09828272011129657
calibration,V02,1271,2583,ridge,2,0.13685848486707586,0.0,0.13685848486707586
calibration,V02,1271,2583,ridge,3,0.1216819061673442,1.0,0.8783180938326558
calibration,V02,1271,2583,ridge,5,0.14758361765043326,1.0,0.8524163823495667
calibration,V02,1271,2583,ridge,8,0.1455853793154953,0.0,0.1455853793154953
calibration,V02,1271,2583,ridge,13,0.20805876795409328,1.0,0.7919412320459067
calibration,V02,1271,2583,ridge,21,0.09828272011129657,1.0,0.9017172798887034
calibration,V02,1271,2583,silver_conjugate,2,0.13685848486707586,0.3431457505076194,0.20628726564054356
calibration,V02,1271,2583,silver_conjugate,3,0.1216819061673442,0.4852813742385709,0.3635994680712267
calibration,V02,1271,2583,silver_conjugate,5,0.14758361765043326,0.142135623730951,0.005447993919482252
calibration,V02,1271,2583,silver_conjugate,8,0.1455853793154953,0.6274169979695223,0.481831618654027
calibration,V02,1271,2583,silver_conjugate,13,0.20805876795409328,0.7695526217004733,0.5614938537463801
calibration,V02,1271,2583,silver_conjugate,21,0.09828272011129657,0.6030303803300043,0.5047476602187078
calibration,V02,1271,2583,two_fifths,2,0.13685848486707586,0.3999999999999999,0.26314151513292405
calibration,V02,1271,2583,two_fifths,3,0.1216819061673442,0.40000000000000036,0.27831809383265615
calibration,V02,1271,2583,two_fifths,5,0.14758361765043326,0.0,0.14758361765043326
calibration,V02,1271,2583,two_fifths,8,0.1455853793154953,0.40000000000000036,0.25441462068450504
calibration,V02,1271,2583,two_fifths,13,0.20805876795409328,0.40000000000000036,0.19194123204590707
calibration,V02,1271,2583,two_fifths,21,0.09828272011129657,0.8000000000000007,0.7017172798887041
calibration,V02,1271,2583,phi,2,0.13685848486707586,0.47213595499957917,0.3352774701325033
calibration,V02,1271,2583,phi,3,0.1216819061673442,0.2917960675006315,0.17011416133328727
calibration,V02,1271,2583,phi,5,0.14758361765043326,0.18033988749894814,0.032756269848514874
calibration,V02,1271,2583,phi,8,0.1455853793154953,0.11145618000168334,0.034129199313811975
calibration,V02,1271,2583,phi,13,0.20805876795409328,0.06888370749726391,0.13917506045682937
calibration,V02,1271,2583,phi,21,0.09828272011129657,0.04257247250441765,0.055710247606878927
calibration,V02,1271,2583,fibonacci_8_21,2,0.13685848486707586,0.4761904761904763,0.3393319913234004
calibration,V02,1271,2583,fibonacci_8_21,3,0.1216819061673442,0.2857142857142856,0.1640323795469414
calibration,V02,1271,2583,fibonacci_8_21,5,0.14758361765043326,0.1904761904761907,0.042892572825757425
calibration,V02,1271,2583,fibonacci_8_21,8,0.1455853793154953,0.0952380952380949,0.05034728407740041
calibration,V02,1271,2583,fibonacci_8_21,13,0.20805876795409328,0.0952380952380949,0.11282067271599838
calibration,V02,1271,2583,fibonacci_8_21,21,0.09828272011129657,0.0,0.09828272011129657
calibration,V02,1271,2583,three_eighths,2,0.13685848486707586,0.5,0.36314151513292414
calibration,V02,1271,2583,three_eighths,3,0.1216819061673442,0.25,0.1283180938326558
calibration,V02,1271,2583,three_eighths,5,0.14758361765043326,0.25,0.10241638234956674
calibration,V02,1271,2583,three_eighths,8,0.1455853793154953,0.0,0.1455853793154953
calibration,V02,1271,2583,three_eighths,13,0.20805876795409328,0.25,0.04194123204590672
calibration,V02,1271,2583,three_eighths,21,0.09828272011129657,0.25,0.15171727988870343
calibration,V02,1271,2583,one_over_e,2,0.13685848486707586,0.5284822353142307,0.3916237504471548
calibration,V02,1271,2583,one_over_e,3,0.1216819061673442,0.207276647028654,0.0855947408613098
calibration,V02,1271,2583,one_over_e,5,0.14758361765043326,0.32120558828557666,0.1736219706351434
calibration,V02,1271,2583,one_over_e,8,0.1455853793154953,0.11392894125692266,0.031656438058572656
calibration,V02,1271,2583,one_over_e,13,0.20805876795409328,0.4351345295424984,0.22707576158840515
calibration,V02,1271,2583,one_over_e,21,0.09828272011129657,0.5490634707994211,0.4507807506881245
calibration,V02,1271,2583,one_third,2,0.13685848486707586,0.666666666666667,0.5298081817995911
calibration,V02,1271,2583,one_third,3,0.1216819061673442,0.0,0.1216819061673442
calibration,V02,1271,2583,one_third,5,0.14758361765043326,0.6666666666666679,0.5190830490162346
calibration,V02,1271,2583,one_third,8,0.1455853793154953,0.6666666666666679,0.5210812873511725
calibration,V02,1271,2583,one_third,13,0.20805876795409328,0.6666666666666643,0.458607898712571
calibration,V02,1271,2583,one_third,21,0.09828272011129657,3.552713678800501e-15,0.09828272011129302
calibration,V02,1282,2596,persistence,2,0.11585810021987863,0.0,0.11585810021987863
calibration,V02,1282,2596,persistence,3,0.23129744075872272,0.0,0.23129744075872272
calibration,V02,1282,2596,persistence,5,0.16100161415912906,0.0,0.16100161415912906
calibration,V02,1282,2596,persistence,8,0.2865722507490983,0.0,0.2865722507490983
calibration,V02,1282,2596,persistence,13,0.23787427610073975,0.0,0.23787427610073975
calibration,V02,1282,2596,persistence,21,0.14928807196848837,0.0,0.14928807196848837
calibration,V02,1282,2596,ridge,2,0.11585810021987863,0.0,0.11585810021987863
calibration,V02,1282,2596,ridge,3,0.23129744075872272,1.0,0.7687025592412773
calibration,V02,1282,2596,ridge,5,0.16100161415912906,1.0,0.8389983858408709
calibration,V02,1282,2596,ridge,8,0.2865722507490983,0.0,0.2865722507490983
calibration,V02,1282,2596,ridge,13,0.23787427610073975,1.0,0.7621257238992603
calibration,V02,1282,2596,ridge,21,0.14928807196848837,1.0,0.8507119280315116
calibration,V02,1282,2596,silver_conjugate,2,0.11585810021987863,0.3431457505076194,0.22728765028774078
calibration,V02,1282,2596,silver_conjugate,3,0.23129744075872272,0.4852813742385709,0.25398393347984816
